Wavelength	1mm_blackTPU00000.asd
732	 11.5404907996171 
733	 9.43017714485148 
734	 9.64806813892511 
735	 9.24013629741123 
736	 9.01715801009737 
737	 10.9095987703329 
738	 11.0776684854835 
739	 10.5958138236902 
740	 10.7549093306961 
741	 10.6327878701643 
742	 10.0724734348229 
743	 9.60457577952292 
744	 10.8422284735214 
745	 11.6177619107219 
746	 11.8177463872176 
747	 12.1131088575725 
748	 11.5554041248856 
749	 11.1064089540871 
750	 11.4778188694639 
751	 11.5290756129191 
752	 11.4440389209296 
753	 11.4951990694691 
754	 12.1304455156775 
755	 12.3546828611662 
756	 12.1221998550793 
757	 11.8431934748899 
758	 12.2042170013952 
759	 12.4564974095578 
760	 12.0744644804609 
761	 11.8754897427508 
762	 12.5108356793892 
763	 13.2571269652561 
764	 11.5323308750302 
765	 11.6107894654633 
766	 12.3960658480818 
767	 11.3106061706315 
768	 12.9490275439331 
769	 13.9695740917489 
770	 12.4887336344874 
771	 13.9689893678881 
772	 14.9991918739408 
773	 14.6093410836014 
774	 14.2065077830528 
775	 13.8441310912427 
776	 13.2982640526731 
777	 12.4615949536192 
778	 13.3671439021125 
779	 14.0356812047004 
780	 13.4148949406169 
781	 13.7520144187182 
782	 14.5796386549529 
783	 14.9069635356362 
784	 13.2007440884713 
785	 13.792988937405 
786	 14.3476478420788 
787	 12.0654081991716 
788	 13.4694737077806 
789	 15.4063777849678 
790	 15.5967984565313 
791	 14.6344566555929 
792	 14.5805842260484 
793	 15.6855446022258 
794	 16.8613025894148 
795	 14.554000530477 
796	 12.9609544997271 
797	 15.6989408877243 
798	 15.7714709105351 
799	 15.0379755194589 
800	 14.6491727375032 
801	 14.1392287639007 
802	 13.6556064440949 
803	 13.8135835896753 
804	 15.2120820567816 
805	 15.2204877373049 
806	 14.6779878994894 
807	 14.4188285169816 
808	 13.058854630927 
809	 13.0014170806376 
810	 14.6143674140643 
811	 16.1126983728737 
812	 16.1866821206224 
813	 15.3069029792044 
814	 14.6971146767234 
815	 15.3546029699973 
816	 15.7427036323048 
817	 15.001008276123 
818	 14.1180294317465 
819	 14.219679986622 
820	 15.0612297535547 
821	 15.3606268723736 
822	 14.1852241190334 
823	 13.4438422610025 
824	 14.7390037250915 
825	 15.4674832354756 
826	 15.7223866276106 
827	 15.6184404641853 
828	 15.1016279272899 
829	 14.8586942294449 
830	 14.8578417714135 
831	 14.6889419460522 
832	 13.5154942343674 
833	 12.96706584764 
834	 13.8400087382327 
835	 14.0419852055517 
836	 13.5895059985877 
837	 13.3526156181284 
838	 14.9115473842948 
839	 14.8054805340689 
840	 14.3769676353072 
841	 15.2104792572737 
842	 13.7798123853044 
843	 12.6710418153484 
844	 12.9377152329439 
845	 12.9105425527535 
846	 13.7261506571819 
847	 14.9675737442381 
848	 15.6540400806182 
849	 16.1957141491897 
850	 14.7901748978941 
851	 11.7279445421944 
852	 13.5116147862061 
853	 14.6170962824981 
854	 14.2192995686264 
855	 14.7925689401724 
856	 15.3349913767603 
857	 14.1751763250818 
858	 11.1221876620282 
859	 12.7522063975867 
860	 14.2559840486083 
861	 13.8789180655301 
862	 14.0828090889058 
863	 14.4698806811342 
864	 14.0414965920441 
865	 12.1965198273903 
866	 13.1009851497859 
867	 14.1082108109538 
868	 13.8137125775666 
869	 14.710647831354 
870	 13.8944539226895 
871	 12.0721350024805 
872	 11.7090073455856 
873	 12.096761562366 
874	 12.46527459683 
875	 12.4007974068437 
876	 12.5598896854922 
877	 13.0842008910384 
878	 13.6462415143333 
879	 13.529963171261 
880	 12.9637892519277 
881	 12.4753235597598 
882	 12.4886893711374 
883	 12.6636658191397 
884	 13.2463537517375 
885	 13.7353667788674 
886	 12.6861729424204 
887	 13.0817458747665 
888	 13.8191715832238 
889	 13.0943801131481 
890	 12.9064018929753 
891	 12.6750607439569 
892	 11.9544847875699 
893	 10.526622054857 
894	 11.8277737929166 
895	 13.8062961433652 
896	 12.9481417949424 
897	 13.5079564374871 
898	 13.6744524316898 
899	 12.4956565032303 
900	 11.8096774417013 
901	 11.7807046896573 
902	 12.3079566335741 
903	 12.9805533881328 
904	 13.0055542343993 
905	 12.2615028449097 
906	 11.2646053849965 
907	 11.8615456256011 
908	 12.3563320289828 
909	 12.1741394483213 
910	 11.5230078692497 
911	 12.4989437438674 
912	 13.092939497682 
913	 11.7565632832806 
914	 9.61972175761856 
915	 9.5522899500466 
916	 10.8816306183882 
917	 10.5870137491689 
918	 10.694027927028 
919	 11.2132007404215 
920	 11.6601667573553 
921	 10.9821758614772 
922	 11.0198853456829 
923	 11.539185631404 
924	 10.8806060686443 
925	 10.9174664141663 
926	 10.9862325309713 
927	 10.4385703432543 
928	 9.98711904417947 
929	 10.8299395772724 
930	 11.9945856325049 
931	 11.0630974654267 
932	 11.5967722687124 
933	 11.4139707125353 
934	 9.12813873220605 
935	 8.82728212620222 
936	 9.8974453478877 
937	 10.8797292067996 
938	 9.85977368485054 
939	 9.50473450190965 
940	 9.76298776077134 
941	 10.0027003751605 
942	 9.30518564038799 
943	 9.38391619608136 
944	 9.83437519917452 
945	 8.99969009715443 
946	 8.02381390719377 
947	 7.78775612593242 
948	 8.38555149586474 
949	 7.98170964187858 
950	 8.70856508954815 
951	 9.86199904126448 
952	 9.4034592242564 
953	 8.43378548310707 
954	 8.96716874863254 
955	 10.7454383286392 
956	 8.13422324957291 
957	 7.2042328906083 
958	 8.37338688140407 
959	 9.47102041299535 
960	 8.25117939999335 
961	 7.81073901426823 
962	 9.11611084995792 
963	 8.82001279734804 
964	 8.93139476558171 
965	 8.75765690337929 
966	 16.2616680826793 
967	 16.997225391271 
968	 20.5145486808567 
969	 22.0900669797967 
970	 24.9298634123406 
971	 26.4630919631622 
972	 25.6474728967405 
973	 27.1190814645991 
974	 31.3035428457538 
975	 31.9795226888548 
976	 32.3831743455829 
977	 30.6063940734874 
978	 27.1480050049194 
979	 25.3626868690836 
980	 25.8676354324703 
981	 26.0113393001255 
982	 27.5511774645616 
983	 29.7771216828774 
984	 30.7768614622808 
985	 33.6911655549478 
986	 35.500567589922 
987	 36.4348695219673 
988	 37.1157196480752 
989	 37.6720277299053 
990	 38.1889972116365 
991	 38.6961825237021 
992	 38.5142599911833 
993	 38.9214785271715 
994	 37.0046513890597 
995	 34.3462908150804 
996	 28.6385246551004 
997	 25.0350187884547 
998	 26.8597431906286 
999	 28.2427377709091 
1000	 31.4270086821946 
1001	 34.4924310515712 
1002	 33.9846365181639 
1003	 32.0259772849287 
1004	 32.181021817428 
1005	 33.3265308077812 
1006	 36.3586802472931 
1007	 36.2212184973667 
1008	 35.7900002360448 
1009	 35.1971492429809 
1010	 33.5131311007947 
1011	 32.6419173726004 
1012	 36.254525872666 
1013	 41.9871151952586 
1014	 44.9261239880453 
1015	 45.3860417143037 
1016	 45.4642869210947 
1017	 44.989496329216 
1018	 44.799596478237 
1019	 45.5239834238435 
1020	 46.2091161656982 
1021	 45.4582453384439 
1022	 41.9791792422001 
1023	 41.8547769796799 
1024	 43.4899106212237 
1025	 47.2531544764823 
1026	 48.3813984949168 
1027	 50.4230354585845 
1028	 50.2979018082092 
1029	 45.960265185916 
1030	 44.7792574540759 
1031	 47.5849798653312 
1032	 49.5266673505932 
1033	 51.2466361626434 
1034	 53.1988562456634 
1035	 53.1640647894445 
1036	 50.4354106355159 
1037	 46.7794286987214 
1038	 45.2088906168663 
1039	 45.1073377691624 
1040	 45.6168200288825 
1041	 50.2572100091814 
1042	 52.3926672187539 
1043	 54.3199573265955 
1044	 53.4762369958131 
1045	 52.6230057004572 
1046	 51.9304583477846 
1047	 52.4749363803725 
1048	 52.3189829745658 
1049	 52.5206382017485 
1050	 55.1468871785063 
1051	 51.9968007285166 
1052	 48.7047951005367 
1053	 51.9505573839802 
1054	 52.6903276549146 
1055	 54.4237818652768 
1056	 58.0711541149757 
1057	 57.8836674799733 
1058	 50.4436062799165 
1059	 49.4197433980566 
1060	 50.8577390530856 
1061	 51.3784653579816 
1062	 52.4826596173457 
1063	 55.9636968175126 
1064	 60.4152257124241 
1065	 63.2231038754992 
1066	 68.9414853028525 
1067	 72.4148102803496 
1068	 69.8906869299325 
1069	 67.7186020370423 
1070	 64.0808931080176 
1071	 59.6016012488448 
1072	 58.8755791096118 
1073	 60.5539619984255 
1074	 60.4682601783009 
1075	 60.632308860726 
1076	 61.2921651626026 
1077	 60.9655315103393 
1078	 61.5542023440377 
1079	 65.3037461841242 
1080	 66.5537862350398 
1081	 65.1676834474138 
1082	 65.3227265170789 
1083	 65.5782951284008 
1084	 65.4278447244327 
1085	 65.5796571943387 
1086	 68.5328641197178 
1087	 67.6081703813428 
1088	 68.7532229997274 
1089	 71.9683230031653 
1090	 71.3106910995164 
1091	 71.3554658349848 
1092	 71.3114157226498 
1093	 71.5256543094754 
1094	 69.6410215396224 
1095	 70.7933768477755 
1096	 75.5191367058827 
1097	 77.1419544735515 
1098	 77.8867497909969 
1099	 79.9717935138937 
1100	 81.000076767656 
1101	 82.9377688928172 
1102	 88.170350470051 
1103	 89.9986018213305 
1104	 90.5576621067347 
1105	 88.7906310653226 
1106	 87.4872560045555 
1107	 89.3417943284175 
1108	 91.8138118356555 
1109	 93.9274341697233 
1110	 94.7327539490399 
1111	 93.0269483425591 
1112	 94.1807810104332 
1113	 96.9151246338221 
1114	 97.8203554936582 
1115	 99.0448360269168 
1116	 100.412231803622 
1117	 99.2969860391123 
1118	 101.032556199563 
1119	 107.042744695198 
1120	 109.011756067543 
1121	 108.575571734595 
1122	 110.087988322616 
1123	 110.320743833655 
1124	 111.31510077617 
1125	 113.266735243368 
1126	 118.169870204926 
1127	 119.245032213736 
1128	 118.068200340246 
1129	 118.999786387991 
1130	 119.18106604082 
1131	 121.030910685978 
1132	 124.935443784854 
1133	 127.335540038779 
1134	 129.762127400556 
1135	 131.912753940107 
1136	 133.743166276574 
1137	 135.241119535451 
1138	 137.047767108778 
1139	 137.706169697314 
1140	 138.308745786245 
1141	 137.06841517801 
1142	 132.180559762693 
1143	 130.651545300803 
1144	 128.968335217472 
1145	 128.530560694269 
1146	 129.968253961807 
1147	 132.982627883021 
1148	 137.133948893677 
1149	 142.51404884159 
1150	 146.449409724659 
1151	 152.244703486289 
1152	 155.708598511272 
1153	 156.720987893621 
1154	 158.834710272314 
1155	 161.215720854557 
1156	 163.296768236967 
1157	 165.433874079726 
1158	 166.576907353333 
1159	 166.501024326369 
1160	 167.701766757328 
1161	 168.909659221477 
1162	 169.908414940743 
1163	 172.004754335306 
1164	 173.600608019988 
1165	 173.725406471931 
1166	 174.81795688538 
1167	 177.592044575256 
1168	 178.924041599972 
1169	 178.747355230942 
1170	 179.059936349649 
1171	 178.887648236709 
1172	 176.72821124669 
1173	 177.208513895332 
1174	 179.366363703154 
1175	 180.761973404155 
1176	 182.881387722149 
1177	 184.601190448002 
1178	 186.150972811344 
1179	 187.05774192825 
1180	 188.165940547361 
1181	 188.350181597072 
1182	 187.815161374046 
1183	 186.401103876558 
1184	 182.465959903993 
1185	 181.894974832323 
1186	 182.901527526086 
1187	 183.591940278595 
1188	 187.5356976742 
1189	 188.002074579474 
1190	 186.473129303887 
1191	 183.062050103443 
1192	 178.850216216869 
1193	 178.523659022322 
1194	 179.715735752849 
1195	 182.476929648725 
1196	 185.428042771558 
1197	 191.1711733895 
1198	 193.348976116906 
1199	 193.651165255241 
1200	 195.626905631335 
1201	 197.565180083084 
1202	 198.149403658396 
1203	 199.018673782075 
1204	 199.843966916661 
1205	 198.509862430183 
1206	 198.742490125279 
1207	 200.817035005206 
1208	 201.996007546237 
1209	 202.340893949759 
1210	 203.627475096328 
1211	 206.062232382461 
1212	 207.226249398824 
1213	 208.421636475237 
1214	 210.620219575176 
1215	 209.093550491797 
1216	 207.167638131119 
1217	 209.055198544045 
1218	 207.460929748736 
1219	 207.708034379413 
1220	 211.842656076951 
1221	 213.067022879088 
1222	 212.377315639548 
1223	 213.977413378207 
1224	 216.257877385353 
1225	 218.286339969516 
1226	 220.915276349152 
1227	 223.22065721464 
1228	 226.100155690104 
1229	 226.62344373335 
1230	 225.85012606977 
1231	 226.35226450557 
1232	 226.171168548708 
1233	 225.856267298694 
1234	 227.087670387206 
1235	 226.827940225845 
1236	 225.547363699461 
1237	 221.24633229207 
1238	 220.798184402538 
1239	 221.88524584488 
1240	 224.063698500334 
1241	 226.510582475071 
1242	 227.145159931192 
1243	 227.791052806626 
1244	 226.996991755302 
1245	 228.857436669084 
1246	 232.883046791221 
1247	 233.681241971422 
1248	 233.321507755074 
1249	 232.643176302503 
1250	 231.802306946492 
1251	 228.300158087533 
1252	 229.116575821848 
1253	 233.514568598446 
1254	 235.458548587863 
1255	 237.922199870232 
1256	 239.609128376975 
1257	 239.021693592498 
1258	 239.009461501877 
1259	 240.386664574402 
1260	 241.030161442332 
1261	 240.909541581617 
1262	 240.967891852283 
1263	 241.146619339451 
1264	 242.556925689294 
1265	 242.537307744304 
1266	 243.125501499605 
1267	 242.524680953338 
1268	 240.925437335534 
1269	 243.898614857689 
1270	 247.286271646035 
1271	 251.552327370771 
1272	 257.80899397189 
1273	 260.092786723571 
1274	 258.17535294989 
1275	 257.433183690374 
1276	 255.859035417305 
1277	 252.219472959891 
1278	 251.73517228549 
1279	 252.008844040579 
1280	 252.925145506937 
1281	 252.808857059128 
1282	 255.383452739095 
1283	 255.799766423555 
1284	 253.800357361493 
1285	 252.819426138316 
1286	 250.023442294603 
1287	 249.476491707552 
1288	 250.259283263784 
1289	 250.465740239263 
1290	 253.704881168171 
1291	 257.313499307174 
1292	 257.193257723595 
1293	 259.976236629304 
1294	 260.377891894809 
1295	 260.753575332493 
1296	 262.414642695887 
1297	 261.505381294736 
1298	 261.316275563557 
1299	 259.809000400924 
1300	 258.753786848592 
1301	 259.892090944493 
1302	 259.826352140054 
1303	 259.625852451839 
1304	 259.197125533426 
1305	 258.139158526258 
1306	 257.50099015355 
1307	 258.008168943041 
1308	 256.448964966989 
1309	 253.79685480682 
1310	 253.224678963385 
1311	 252.843708449474 
1312	 253.425515864555 
1313	 256.34397421509 
1314	 258.65233221944 
1315	 259.766171641956 
1316	 262.034420871699 
1317	 266.682720887355 
1318	 269.338536663893 
1319	 270.673165473913 
1320	 275.128091279223 
1321	 276.97699345122 
1322	 276.091412795629 
1323	 278.37703127597 
1324	 279.442096272839 
1325	 278.699628515725 
1326	 281.086764277014 
1327	 282.201548030539 
1328	 281.380837219829 
1329	 283.965426137319 
1330	 286.529976696785 
1331	 287.02437115507 
1332	 290.520544649721 
1333	 295.902821581019 
1334	 297.730992067587 
1335	 300.205503573681 
1336	 303.847668558702 
1337	 303.497902903564 
1338	 305.395999888775 
1339	 309.9330530291 
1340	 309.412557180763 
1341	 308.772189519191 
1342	 309.585802307676 
1343	 307.966285681179 
1344	 308.018836021344 
1345	 310.841926766638 
1346	 314.89099721808 
1347	 318.092565044129 
1348	 322.419553227303 
1349	 324.436228469688 
1350	 325.053707967975 
1351	 324.504361089119 
1352	 321.239742590793 
1353	 320.92365745243 
1354	 321.142238597209 
1355	 321.631427473378 
1356	 325.258654269628 
1357	 328.484403053389 
1358	 329.370442620361 
1359	 329.944815976082 
1360	 328.920808912849 
1361	 327.716709294928 
1362	 326.452864767188 
1363	 329.419417303939 
1364	 334.437539532581 
1365	 336.31853384625 
1366	 340.328274892926 
1367	 341.59684602174 
1368	 341.962945686406 
1369	 348.667886787873 
1370	 353.759591404822 
1371	 359.106237367057 
1372	 363.410557416506 
1373	 361.34368739169 
1374	 361.163033632289 
1375	 360.050946845451 
1376	 357.457663549567 
1377	 357.419058441397 
1378	 356.075687032397 
1379	 356.795469502209 
1380	 359.442568807039 
1381	 360.553746892878 
1382	 361.129608384455 
1383	 361.76687814543 
1384	 360.673811745134 
1385	 358.303866687277 
1386	 358.822232179462 
1387	 357.738539436196 
1388	 355.841712809222 
1389	 356.325028312715 
1390	 356.507987279913 
1391	 356.642927111261 
1392	 357.248021485929 
1393	 357.170779703719 
1394	 359.001580434812 
1395	 362.242461785788 
1396	 363.690322424166 
1397	 365.953292380147 
1398	 370.022614196857 
1399	 373.384397699147 
1400	 375.442053687361 
1401	 378.724284472463 
1402	 382.323375928571 
1403	 383.271621759672 
1404	 385.493749855689 
1405	 388.417528866921 
1406	 390.503503728165 
1407	 391.698570831424 
1408	 390.763712597788 
1409	 389.75911783805 
1410	 389.598014707992 
1411	 390.077811059256 
1412	 393.453950386492 
1413	 397.660139128611 
1414	 402.114843670032 
1415	 406.863861593301 
1416	 407.866275728317 
1417	 408.277840436052 
1418	 409.338870578277 
1419	 408.444476879722 
1420	 409.619414144392 
1421	 412.178508888456 
1422	 411.39259820262 
1423	 413.692169576105 
1424	 419.074892794793 
1425	 418.872955901365 
1426	 417.854249826771 
1427	 419.23117551073 
1428	 418.353881823611 
1429	 418.284514321881 
1430	 420.040988015216 
1431	 419.096579724917 
1432	 418.141154957779 
1433	 419.934399932078 
1434	 422.712816873169 
1435	 425.94131999054 
1436	 426.618938459624 
1437	 424.948667056333 
1438	 424.375717422631 
1439	 423.722372485886 
1440	 423.197587886295 
1441	 425.160058960353 
1442	 427.511440972979 
1443	 427.835330664869 
1444	 428.486098698821 
1445	 428.992699454324 
1446	 428.217349491632 
1447	 428.125008988007 
1448	 428.636186916067 
1449	 429.238210288067 
1450	 429.062378418287 
1451	 429.211501687342 
1452	 430.023210901296 
1453	 431.422753150224 
1454	 431.315560050114 
1455	 434.438974019751 
1456	 435.812257940441 
1457	 436.994122586577 
1458	 438.568941621721 
1459	 437.452957383327 
1460	 437.4049689006 
1461	 436.258359715091 
1462	 435.303097341218 
1463	 435.665075160742 
1464	 435.842366977902 
1465	 435.81650462591 
1466	 436.577897564776 
1467	 440.125552759897 
1468	 442.456319872994 
1469	 443.305525241381 
1470	 443.131690306623 
1471	 440.309030286491 
1472	 438.144670375318 
1473	 439.47456055056 
1474	 440.773175193737 
1475	 439.864846547092 
1476	 438.697261546461 
1477	 434.650297143656 
1478	 429.655695178612 
1479	 428.447956548203 
1480	 427.738884939165 
1481	 427.717685799727 
1482	 429.507328752478 
1483	 427.608730410226 
1484	 425.555912592935 
1485	 426.589879074525 
1486	 426.937559829201 
1487	 427.059014544018 
1488	 428.879569451042 
1489	 428.979861806979 
1490	 428.149457390953 
1491	 429.07279024384 
1492	 427.013242138199 
1493	 423.577837294904 
1494	 420.479742900313 
1495	 418.23402810919 
1496	 418.954425505382 
1497	 420.246845879726 
