Wavelength	4mm_blackTPU00000.asd
569	-0.865403213952773 
570	-0.124851957033285 
571	-1.59021513620159 
572	-1.44513661140298 
573	-1.98460842269397 
574	-3.32922353734625 
575	-3.00293021149139 
576	-2.09336467106252 
577	-1.32345872206492 
578	-1.33804422492283 
579	-2.04366225793186 
580	-2.45318160015903 
581	-2.01898378725341 
582	-2.3094832867604 
583	-3.05550938705273 
584	-3.21847131981844 
585	 0.162807457262891 
586	-0.602732983466879 
587	-4.42858591756937 
588	-5.56267915397703 
589	-3.78309426463645 
590	-1.58892605352237 
591	-1.37666695014664 
592	-1.35439009905675 
593	-1.67262677245508 
594	-2.21488999425055 
595	-2.15207535470658 
596	-1.69838637687397 
597	-1.23265654556991 
598	-1.33077267880121 
599	-2.19785610062786 
600	-3.11988640859464 
601	-3.33786406438133 
602	-3.77887685504987 
603	-3.63888307600674 
604	-2.48999589917441 
605	-0.776547587964487 
606	-0.735667556663979 
607	-2.01680795308147 
608	-1.78313839669786 
609	-2.97888981879942 
610	-3.98997403039926 
611	-2.32862235541262 
612	-1.85426097396903 
613	-1.95030734130001 
614	-1.94266505369255 
615	-3.00540687017204 
616	-3.23390273239271 
617	-2.33247174771193 
618	-1.85808092413522 
619	-2.98489014579272 
620	-4.16965065268688 
621	-2.95711584896964 
622	-4.07240633929488 
623	-4.73445321355088 
624	-2.5512544684577 
625	-1.49163045708006 
626	-1.57658855918224 
627	-2.23436109994818 
628	-1.95885703589583 
629	-2.32391939533834 
630	-3.16415933308039 
631	-3.38014635806478 
632	-2.15464310559114 
633	-1.07804593858367 
634	-1.70310468154311 
635	-2.46609717055125 
636	-2.46419712520417 
637	-2.04779922935217 
638	-4.60661965689624 
639	-4.17945089718087 
640	-1.28449579552773 
641	-1.16597385144915 
642	-0.960863037524588 
643	-1.11172416311072 
644	-2.48538463333378 
645	-3.37250387840322 
646	-2.92418895671097 
647	-1.37327996389616 
648	-1.31719857261703 
649	-1.91216345450117 
650	-2.50106265151795 
651	-2.43526599157598 
652	-2.74734849225182 
653	-2.91794949760413 
654	-2.17536227733241 
655	-2.82964957244962 
656	-3.82559429981681 
657	-4.15038245636408 
658	-4.45917606813352 
659	-4.41190308902229 
660	-3.73682034558314 
661	-2.07279738699041 
662	-1.5825356970126 
663	-2.3434399049783 
664	-3.32210907296776 
665	-2.50067632423962 
666	-2.07309346630444 
667	-3.68297684031201 
668	-3.78266945978357 
669	-3.20267453956865 
670	-2.72641110489517 
671	-3.13202512042725 
672	-2.07327377738527 
673	-1.22132581957048 
674	-4.18052668301151 
675	-3.61813725256744 
676	-1.62617326536396 
677	-1.61164712066517 
678	-2.54995750947907 
679	-2.84298097393023 
680	-2.27071674490403 
681	-3.62558798064845 
682	-3.27905984481201 
683	-2.12515748171599 
684	-4.02850698134589 
685	-3.71279581023494 
686	-2.25103091382673 
687	-1.96385540045691 
688	-1.77187734149216 
689	-2.06084854091412 
690	-2.91842639166887 
691	-3.6768989285048 
692	-3.5370079218745 
693	-2.91230553423591 
694	-3.32257420235924 
695	-2.27444029764098 
696	-1.27648055478874 
697	-2.48114325507989 
698	-3.19269077420046 
699	-2.76196286337408 
700	-1.46114548161509 
701	-1.36825794128903 
702	-0.796192507700138 
703	-0.273983878524264 
704	-2.65189998919243 
705	-3.2239821842832 
706	-1.99796407634729 
707	-0.86354857940454 
708	-2.41940576457427 
709	-3.49695186764345 
710	-1.98346725611679 
711	-0.839184604315091 
712	-0.782669360624728 
713	-1.57291029901746 
714	-1.81143142276083 
715	-2.18651247022098 
716	-2.35749469376537 
717	-1.76640188212815 
718	-1.27688746683374 
719	-1.85134011350663 
720	-3.46629053702923 
721	-2.83995245064445 
722	-2.96434441070607 
723	-4.19018275244166 
724	-3.4214016391718 
725	-3.55860898120937 
726	-4.29189085820849 
727	-4.05318326694435 
728	-2.43053035884008 
729	-1.65650016126745 
730	-2.89641725344617 
731	-2.12434340344475 
732	-2.15770537456471 
733	-3.446249810304 
734	-3.11204163083976 
735	-4.19108449175215 
736	-4.89947214642235 
737	-1.9397929150157 
738	-0.499062568971542 
739	-0.849527508932563 
740	-2.16993591801933 
741	-3.03423211481612 
742	-4.14932760927155 
743	-5.11444768509484 
744	-3.80749921798839 
745	-2.88895817979289 
746	-2.48019614991243 
747	-1.75538930187646 
748	-1.96409892087335 
749	-2.51902404309808 
750	-2.73730204963718 
751	-2.63101292999404 
752	-2.52201128162583 
753	-2.66812884714557 
754	-3.35457165078634 
755	-2.94708232340593 
756	-2.20259698451481 
757	-2.76499994550942 
758	-3.62012806033205 
759	-3.97629678033254 
760	-3.6043615660193 
761	-4.03284752132832 
762	-3.72983709854951 
763	-3.10005843554196 
764	-5.09538297994468 
765	-4.67183174943371 
766	-3.09367560295339 
767	-3.59015517086512 
768	-2.95512177409683 
769	-2.65475742699653 
770	-3.49147627263383 
771	-2.52572161313692 
772	-1.7880901606647 
773	-1.86103807277706 
774	-1.91749837182124 
775	-1.64591238805906 
776	-1.80600074528714 
777	-3.10874910701007 
778	-2.68358492266234 
779	-1.87936858437062 
780	-1.8881804257158 
781	-2.54301895427277 
782	-2.40744321922475 
783	-1.87140703993565 
784	-2.87929989155338 
785	-2.39263462468191 
786	-2.09171773081663 
787	-3.93128014125315 
788	-3.18613471277877 
789	-2.07969008523055 
790	-2.26227584235368 
791	-3.59174329158036 
792	-3.07669598816973 
793	-1.08895793302443 
794	-0.285349365202086 
795	-2.37311132412022 
796	-4.2735306929212 
797	-3.09302942189782 
798	-1.78016334204286 
799	-1.73914415879807 
800	-2.99872657428896 
801	-3.66560847025165 
802	-3.5173932508627 
803	-2.90742062676287 
804	-2.5737564386047 
805	-2.62680071056101 
806	-2.38814148908277 
807	-1.7936894599846 
808	-3.4664220050786 
809	-3.98411953966225 
810	-2.4499252409765 
811	-0.591592554993484 
812	-1.28675350582041 
813	-2.88950112916794 
814	-2.56639582906664 
815	-1.96895831263378 
816	-1.13108433213466 
817	-0.586987666056196 
818	-2.77117564290076 
819	-3.33208511095348 
820	-2.10437843857411 
821	-1.7302837384816 
822	-1.76957319863697 
823	-2.41000853957122 
824	-3.53300519716557 
825	-3.58318521161905 
826	-2.82724624234224 
827	-1.84171589192838 
828	-1.58561960453542 
829	-1.49849986715877 
830	-1.80194379803836 
831	-2.85299541815408 
832	-3.64892918796462 
833	-3.51572491870373 
834	-2.6112058923162 
835	-3.12923436489035 
836	-3.60809152215799 
837	-3.21860306325545 
838	-1.62438175627127 
839	-1.59452063031609 
840	-1.80749721627185 
841	-0.874347622570685 
842	-2.5798372573909 
843	-3.98203695983612 
844	-3.85542956244019 
845	-3.9945489361054 
846	-3.46810507981148 
847	-2.35965875619957 
848	-1.20746916666433 
849	-0.608028589058786 
850	-1.84654156771902 
851	-4.35996464340996 
852	-2.51511425487963 
853	-1.33577177019597 
854	-1.53067102251597 
855	-0.803798403945909 
856	-1.40190380013798 
857	-2.5230985554274 
858	-3.01167686891307 
859	-3.31136676299316 
860	-2.6565403597412 
861	-1.51472839204673 
862	-1.99414750704838 
863	-2.72955249367769 
864	-3.66291341207981 
865	-4.81563511183814 
866	-4.03600162841057 
867	-2.53201697841847 
868	-1.45915516920244 
869	-1.11505028391986 
870	-3.10582094002149 
871	-5.67046234169986 
872	-5.42187505652448 
873	-4.30224021665436 
874	-3.18695961653598 
875	-2.59076057266851 
876	-2.45457453570146 
877	-2.7818558087028 
878	-2.93055268051948 
879	-1.80612715470174 
880	-1.93276044204478 
881	-2.57705920133627 
882	-2.55848969159035 
883	-2.09797091742298 
884	-2.20201136088095 
885	-2.89946111688074 
886	-3.06634532024875 
887	-2.82407066406588 
888	-2.58122701263736 
889	-2.67193893175192 
890	-2.10937433154011 
891	-2.36697117918846 
892	-3.4861917743689 
893	-2.97619474486575 
894	-2.59734636995197 
895	-2.46624944086297 
896	-2.16381688719654 
897	-1.79210900949918 
898	-2.26174764393618 
899	-3.47098847825016 
900	-3.05936123776656 
901	-2.82661106483593 
902	-2.29532446264489 
903	-0.385843375258021 
904	-0.958354985302383 
905	-2.59605109189214 
906	-3.43902936827998 
907	-1.98253466998887 
908	-2.09404915076575 
909	-3.53397838733581 
910	-3.56818822974415 
911	-0.812506796430056 
912	 0.243679497576098 
913	-2.70169268820228 
914	-3.70734549916554 
915	-3.95808381285636 
916	-3.69797673909761 
917	-2.79012426141219 
918	-2.95302543934186 
919	-3.4354037023415 
920	-3.31966559249596 
921	-2.61468435431549 
922	-1.62431985541345 
923	-1.01165933750865 
924	-1.57257234497314 
925	-1.08079437879044 
926	-1.55515902737425 
927	-3.9032287506926 
928	-3.19261601338245 
929	-1.97590218327192 
930	-1.52987903298424 
931	-2.07570442652224 
932	-1.37574300490063 
933	-1.46528263303519 
934	-3.58637445598145 
935	-4.42419349403682 
936	-3.06939756553194 
937	-1.52653490198525 
938	-3.52044900846917 
939	-2.75336999980189 
940	-1.87149426469322 
941	-3.15239073667009 
942	-3.4155271221049 
943	-2.48564075224215 
944	-1.52965146765063 
945	-2.49404397232477 
946	-4.12519470107384 
947	-4.73642678596964 
948	-3.79318867989359 
949	-3.78767766050232 
950	-2.61002614696088 
951	-1.28942764688855 
952	-2.17651762530528 
953	-2.77706380716483 
954	-2.2431043911111 
955	-1.16951748775827 
956	-2.97669269317104 
957	-3.528238632264 
958	-2.45520522879975 
959	-1.24670061878957 
960	-2.21558003545963 
961	-2.94848710872208 
962	-2.34262636892662 
963	-2.1578686739659 
964	-1.7713301427649 
965	-1.87377843079127 
966	 7.00801575841963 
967	 2.57154598712511 
968	 0.746837356361328 
969	 1.07826141355146 
970	 4.19440453505499 
971	 4.71979817750249 
972	 7.70063326587357 
973	 6.87867884607781 
974	 0.324830499679885 
975	-2.40898130060318 
976	-6.11184265829147 
977	-5.9805882305797 
978	-0.634498824522729 
979	 4.94605987412429 
980	 7.04383574413786 
981	 7.56167269255535 
982	 3.81767162339639 
983	-6.71315440073105E-02 
984	 2.22904091574925 
985	 4.81303157884211 
986	 5.29186704199496 
987	 6.28420570398956 
988	 6.67493026308518 
989	 4.219875148509 
990	 3.04941511081393 
991	 3.48829420704847 
992	 2.91134738926361 
993	 1.0420516938912 
994	 0.732566502662765 
995	 0.289470602200893 
996	-2.52189106117485 
997	-5.18490430614617 
998	-5.08413981524029 
999	-1.84775490874673 
1000	-0.110102215789551 
1001	-0.032435235418089 
1002	-0.10627240546557 
1003	-0.247636775349794 
1004	-0.756024271216003 
1005	-1.49283014926827 
1006	-0.638606334073096 
1007	-5.37971384247466E-02 
1008	-0.930169166601876 
1009	-1.81553119661968 
1010	 2.02664269940016 
1011	 0.107912091717855 
1012	-3.10493772091128 
1013	-1.15991288348332 
1014	-3.38246758457959 
1015	-3.58971006831696 
1016	 5.82501479275027E-02 
1017	 0.958249035231072 
1018	 2.54972830254402 
1019	 5.40146820182738 
1020	 6.63651621239202 
1021	 5.34207400150871 
1022	 2.50780360928884 
1023	 1.26497428427502 
1024	-0.424954723528564 
1025	-0.341549731041558 
1026	 0.288695922737776 
1027	 0.644270112461683 
1028	-0.728982455245801 
1029	-2.51443318990249 
1030	-1.42259999276066 
1031	-0.381895978961108 
1032	 2.68682455198793 
1033	 3.94140170222146 
1034	-1.12190675904079 
1035	-1.80155330110523 
1036	-0.403592428172294 
1037	-3.30215689758285 
1038	-3.63038682815987 
1039	-2.07773721953833 
1040	-2.13422165212349 
1041	-3.4111152691601 
1042	-2.69887869037974 
1043	 0.108681418139616 
1044	-3.0836193787925 
1045	-2.03745309533846 
1046	-0.869973982858363 
1047	-0.50741045850868 
1048	 4.20229272248717 
1049	 3.58256043604587 
1050	-7.63166216944269E-02 
1051	 0.263901433445894 
1052	 0.165822372111731 
1053	 2.62417478629094 
1054	 6.32665723793683 
1055	 6.70024477412779 
1056	 6.72074565750544 
1057	 6.21022720404073 
1058	 3.62172649876162 
1059	 4.13267384507295 
1060	 7.05229830390865 
1061	 6.58550261772955 
1062	 5.29593464581493 
1063	 6.36074076776834 
1064	 3.32191048643176 
1065	-0.620633494713818 
1066	-1.81945228114613 
1067	-1.86487319616947 
1068	-0.90266294154528 
1069	-1.24387824810269 
1070	 2.9421471177366 
1071	 6.47389343680772 
1072	 6.00003250225527 
1073	 5.13196228366059 
1074	 1.99303483858512 
1075	-8.08158238087664 
1076	-10.2916424406965 
1077	-10.0979661497516 
1078	-8.87336718704037 
1079	-1.65916892406712 
1080	 0.402799060366549 
1081	-0.202755736649406 
1082	 0.125736096428255 
1083	-1.17889008783823 
1084	-0.957043607285762 
1085	-0.229952390249896 
1086	 0.826247319897259 
1087	 1.49166042514573 
1088	 0.998709853209902 
1089	 0.212111364784704 
1090	-1.72443427029108 
1091	-2.94208642640132 
1092	-5.52835568776843 
1093	-5.73291810347169 
1094	-3.83233353286138 
1095	-2.5511897713327 
1096	 1.17940813624706 
1097	 1.77288636687374 
1098	-0.361003881034203 
1099	-1.29699841604325 
1100	-3.70871676095326 
1101	-5.02940198650918 
1102	-6.07599872728884 
1103	-5.54226366763674 
1104	-4.80260064334852 
1105	-1.20745251107225 
1106	 0.63041680377459 
1107	 3.59178939342618 
1108	 3.83942379944912 
1109	 0.451905758836686 
1110	-0.420369425947081 
1111	-1.65791870774585 
1112	-2.26960644144823 
1113	-2.16163119274924 
1114	-1.3448262004453 
1115	-8.77227725229521E-02 
1116	 1.35623422921501 
1117	 5.48820353223827 
1118	 5.51783126641833 
1119	 2.13653145618392 
1120	 1.24925494108806 
1121	-0.957347946092854 
1122	-2.03034585420317 
1123	 0.565771331862834 
1124	 0.728490641262917 
1125	-1.03189762692233 
1126	-2.96379376410866 
1127	-3.23316295726482 
1128	-3.67604625272175 
1129	-3.47738418951039 
1130	-1.95282017349378 
1131	-0.574630642990595 
1132	 1.32461737058855 
1133	 1.8472476525247 
1134	 2.80360217370666 
1135	 2.77423787689377 
1136	 0.903143895228226 
1137	-0.35452807897695 
1138	-2.56080508840559 
1139	-2.68643295410879 
1140	-2.37620137292487 
1141	-1.33001040034673 
1142	 4.00509653105714 
1143	 5.13475567184934 
1144	 2.6464149227179 
1145	 2.47792716230581 
1146	 2.07003647713963 
1147	 0.914749852861314 
1148	-2.60512818512484E-02 
1149	 0.739889351065073 
1150	 0.302242652053842 
1151	-2.43242389862262 
1152	-2.34335994725266 
1153	-0.679286152868448 
1154	 1.22962732673861 
1155	 5.01704615044097 
1156	 6.22410313544518 
1157	 7.798497435108 
1158	 7.39299219922504 
1159	 4.09376554072112 
1160	 2.0424951378012 
1161	-1.09474393881498 
1162	-2.7475043196204 
1163	-3.38482971879181 
1164	-4.63469875010792 
1165	-6.44008329441327 
1166	-6.36331987927301 
1167	-7.66158779121841 
1168	-4.357411610668 
1169	 0.90155183002885 
1170	 3.54429394444921 
1171	 4.96800045244969 
1172	 5.23549370461577 
1173	 5.40983486238382 
1174	 3.46203123860923 
1175	 3.77029965135066 
1176	 5.5672452547575 
1177	 5.84588280536883 
1178	 6.44030617223857 
1179	 5.93417684409541 
1180	 3.03631440810566 
1181	 2.41982491733802 
1182	 3.17975202030736 
1183	 2.83288544586524 
1184	 3.23880999698464 
1185	 3.07122935791825 
1186	 1.25222625193221 
1187	 0.578212050707818 
1188	 1.39984008016972 
1189	 0.551478031051911 
1190	-2.40891900633511 
1191	-3.28359284476023 
1192	-2.14737657457647 
1193	-0.103565779887985 
1194	 3.60631355323702 
1195	 4.84950909742123 
1196	 6.69287987091265 
1197	 7.11707902122833 
1198	 7.81290109453834 
1199	 10.3485553676065 
1200	 9.57123365471149 
1201	 4.75177483014439 
1202	 3.9979188114063 
1203	 4.15043675338475 
1204	 3.40587794684055 
1205	 4.39342620975551 
1206	 4.69409091865595 
1207	 3.37818158658687 
1208	 2.52165636192444 
1209	 2.60710048435217 
1210	 1.3666255940171 
1211	-3.22785029178048 
1212	-2.05091564398379 
1213	-4.23747555539489 
1214	-2.96584470030088 
1215	 2.4409215179355 
1216	 4.09178523241133 
1217	 6.4808203507362 
1218	 8.31464786619109 
1219	 2.52365982732642 
1220	-2.46864252654951 
1221	-4.12750207973673 
1222	-6.30807383704797 
1223	-6.02503121627183 
1224	-0.160712415934401 
1225	 1.24245338292289 
1226	 1.64884937238263 
1227	 2.11361922100525 
1228	 0.760356150833204 
1229	 0.343073598891465 
1230	 0.279628460910457 
1231	 0.751884402803416 
1232	 1.73830478435115 
1233	 2.48783690849134 
1234	 3.87159465083742 
1235	 3.62877547933765 
1236	 1.41764271740417 
1237	 1.86265696849613 
1238	 2.13416829277845 
1239	 2.27771995878991 
1240	 5.62351411990019 
1241	 7.11166734998973 
1242	 6.89803781134818 
1243	 7.84171207926543 
1244	 7.10188293435401 
1245	 7.36716211321846 
1246	 10.0392361126014 
1247	 13.1041913120759 
1248	 14.5608154126781 
1249	 12.0087104206101 
1250	 8.70058754228778 
1251	-0.849485016533236 
1252	-2.86181178096082 
1253	-1.18086799847098 
1254	-0.601169622899502 
1255	 3.30103696256921 
1256	 4.64241077012245 
1257	 3.48196425039582 
1258	 2.78589237202938 
1259	 2.32911880639032 
1260	 2.25604440338563 
1261	 1.0530337618472 
1262	 1.6818269278447 
1263	 5.3482187631806 
1264	 7.28098872195012 
1265	 6.85226633752458 
1266	 5.31294504005548 
1267	 3.27933856635264 
1268	 0.432868220079316 
1269	-0.663626266162163 
1270	 0.586566103190816 
1271	-1.30838452744334 
1272	-1.27465537596004 
1273	-1.46261047799669 
1274	-3.42260871768387 
1275	-1.91571639467096 
1276	-3.90180183887381 
1277	-3.17713720177571 
1278	-0.399072098633366 
1279	-0.304688902333915 
1280	-0.759060054808517 
1281	-0.677279884179138 
1282	-3.54866544888395 
1283	-2.89561850706709 
1284	-0.321060852066098 
1285	 1.17299368672529 
1286	 4.89496111328912 
1287	 6.16102969440949 
1288	 6.06407947239956 
1289	 6.24012002944862 
1290	 3.66905605493099 
1291	 1.39648442671424 
1292	 0.670667082572326 
1293	 0.580392278350949 
1294	 0.205049069335305 
1295	-0.496891297472257 
1296	-4.68975937159042E-02 
1297	-3.24647459461335 
1298	-5.95771998454435 
1299	-3.77585365644298 
1300	-3.75498698208623 
1301	-4.58551114277358 
1302	-1.23054008711664 
1303	 0.223342128615355 
1304	-1.11186587624605 
1305	 0.822153491116883 
1306	-8.49719148503258E-02 
1307	-1.23665897294984 
1308	 1.54694526229621 
1309	 1.61006170234632 
1310	 1.64071554028853 
1311	 2.70686801295013 
1312	 2.5833265999309 
1313	-0.12881059962771 
1314	 8.81521143056123E-02 
1315	 2.14357560586676 
1316	 2.83631601096133 
1317	 4.56716919977652 
1318	 4.68151582404669 
1319	 3.564606877794 
1320	 1.60156016072119 
1321	 1.4434165996993 
1322	 2.58932343980101 
1323	 4.14118525684768 
1324	 6.14627677488507 
1325	 4.19061437013715 
1326	 2.66568610162239 
1327	 3.58242753037102 
1328	 1.99756700520135 
1329	 1.38049777056737 
1330	 0.381751098582446 
1331	-1.40458134766617 
1332	 0.210946317399114 
1333	 3.48782183640318 
1334	 5.86490276857767 
1335	 6.19524213827493 
1336	 6.06706962785044 
1337	 4.45548504219034 
1338	 3.5052605413278 
1339	 3.68327422567113 
1340	 0.393510824277159 
1341	 0.303014326552103 
1342	 1.44357633065798 
1343	 1.421982053355 
1344	 3.40368299806019 
1345	 2.16723221521256 
1346	 1.71420475036268 
1347	 1.95747613818485 
1348	 1.42251226468504 
1349	 3.2250246321773 
1350	 8.24711354092321 
1351	 9.06434147665469 
1352	 10.4454251246902 
1353	 10.8538889669117 
1354	 8.11003774313408 
1355	 6.95133204858638 
1356	 7.11583843271307 
1357	 4.26425596783233 
1358	 3.7563010960441 
1359	 2.60534125901548 
1360	 1.71979605537127 
1361	 3.364465694632 
1362	 5.30743654915573 
1363	 5.75204288061038 
1364	 4.94428272685816 
1365	 5.5209380450598 
1366	 3.05117475362068 
1367	 3.45136417157559 
1368	 7.39988611854999 
1369	 7.40362966165809 
1370	 9.6487781127717 
1371	 9.48227879212747 
1372	 8.214925454152 
1373	 8.04612617618301 
1374	 5.08699586313619 
1375	 6.23642321860888 
1376	 4.85677802145609 
1377	 5.23501984054078 
1378	 9.44884236688489 
1379	 8.64731681574193 
1380	 9.86702439228772 
1381	 8.33845719374709 
1382	 2.90386736214855 
1383	-3.08216748719322E-02 
1384	 0.691427850864269 
1385	 3.9827169315675 
1386	 8.66420929947129 
1387	 13.8581100245972 
1388	 13.0346852729932 
1389	 10.9949756633318 
1390	 10.9475361515127 
1391	 10.3990787812834 
1392	 10.8658614575536 
1393	 14.7914007244429 
1394	 14.8440680781701 
1395	 13.0155339143047 
1396	 12.5064973327573 
1397	 9.30748577560464 
1398	 8.28943507183118 
1399	 7.73873355298506 
1400	 2.78885509451148 
1401	 2.67690123977149 
1402	 4.05564422784462 
1403	 5.14264183585317 
1404	 12.3685330284501 
1405	 18.4451735188586 
1406	 17.9233141009762 
1407	 18.2557074541566 
1408	 17.7457720180062 
1409	 12.3872206909937 
1410	 10.2502829624011 
1411	 9.97765182662001 
1412	 8.636171282947 
1413	 9.24854681735451 
1414	 9.82997943845197 
1415	 10.1806242207252 
1416	 10.4078726911992 
1417	 9.56795584955808 
1418	 7.75948780696909 
1419	 4.94204396007718 
1420	 3.53543393111182 
1421	 3.46037574906361 
1422	 3.02757381994737 
1423	 3.72893853568537 
1424	 3.94120289098002 
1425	 2.04040079786134 
1426	 3.57561613953364 
1427	 5.15194353752962 
1428	 4.36791806084269 
1429	 5.56132536951902 
1430	 4.67921709723959 
1431	 6.04533843102394 
1432	 8.63877040306284 
1433	 9.44278222066167 
1434	 11.6535524669528 
1435	 11.3603635271737 
1436	 10.4753456996502 
1437	 10.2118881906448 
1438	 7.37415861347129 
1439	 3.3383575456788 
1440	 2.10951594114114 
1441	 0.653850134758718 
1442	-0.501442007787529 
1443	 3.92342503778187 
1444	 6.59878236128076 
1445	 6.76782228973613 
1446	 6.28844986170577 
1447	 5.83734902172075 
1448	 0.88106363726415 
1449	 0.62136785292753 
1450	 4.96451046672844 
1451	 5.14422063113542 
1452	 5.00712225261641 
1453	 3.56294442200629 
1454	 1.11480542376444 
1455	-9.52629027217561E-02 
1456	 2.58220122865237 
1457	 5.82146738207672 
1458	 9.81970151758145 
1459	 12.399729752014 
1460	 12.6185130196573 
1461	 12.1389539660251 
1462	 8.44120434391431 
1463	 4.97683404861794 
1464	 2.52395839652484 
1465	 4.60481310548019 
1466	 8.67743134556195 
1467	 9.98651123779235 
1468	 13.159736580929 
1469	 11.0690066442814 
