Wavelength	reference_blackTPU00000.asd
1481	 32656.6591662702 
1482	 32613.7685947437 
1483	 32571.3061298526 
1484	 32525.691046064 
1485	 32483.3837523763 
1486	 32442.9484600491 
1487	 32399.8361064091 
1488	 32355.9537961745 
1489	 32311.8562453203 
1490	 32268.5137833833 
1491	 32227.6302274648 
1492	 32184.4266090302 
1493	 32140.6959892366 
1494	 32099.7687709908 
1495	 32057.7980978079 
1496	 32018.6345839473 
1497	 31982.3160381206 
1498	 31940.5452072147 
1499	 31897.4789369811 
1500	 31855.6546221196 
1501	 31812.3742503481 
1502	 31771.4743134706 
1503	 31732.2716875873 
1504	 31691.5196225829 
1505	 31651.1329372258 
1506	 31611.6620418513 
1507	 31572.2834490461 
1508	 31531.4717007294 
1509	 31490.9610294773 
1510	 31454.5893703192 
1511	 31416.8346748375 
1512	 31378.8906394976 
1513	 31341.3254962249 
1514	 31299.333804175 
1515	 31258.4158029242 
1516	 31216.3565628836 
1517	 31171.7646384496 
1518	 31130.7651079934 
1519	 31086.9586178775 
1520	 31041.1092612626 
1521	 30998.5245734173 
1522	 30953.9683663109 
1523	 30909.9299963034 
1524	 30867.9493637777 
1525	 30828.2162534263 
1526	 30786.5439642228 
1527	 30739.3109847184 
1528	 30694.5888506185 
1529	 30647.7393234315 
1530	 30596.1293339799 
1531	 30547.8661741041 
1532	 30500.1661202784 
1533	 30453.4460290914 
1534	 30411.2333483412 
1535	 30369.3086444274 
1536	 30323.3807259098 
1537	 30270.5502645621 
1538	 30216.6973198306 
1539	 30162.7748186408 
1540	 30110.1503448211 
1541	 30064.1067745882 
1542	 30018.3972123072 
1543	 29970.8909172084 
1544	 29921.6111209014 
1545	 29869.0647837583 
1546	 29812.9102894888 
1547	 29756.6225803915 
1548	 29702.0202384889 
1549	 29646.9608511119 
1550	 29592.4897339413 
1551	 29537.8537242203 
1552	 29482.9892180726 
1553	 29427.6024399518 
1554	 29369.988436582 
1555	 29311.6823347241 
1556	 29254.6485330042 
1557	 29197.3753092055 
1558	 29140.7596021237 
1559	 29085.8338465683 
1560	 29027.0757241017 
1561	 28964.5746759339 
1562	 28902.6647103063 
1563	 28841.5133952435 
1564	 28781.8123507078 
1565	 28722.3182381671 
1566	 28660.2278583833 
1567	 28597.0483192014 
1568	 28533.0843729865 
1569	 28468.4129710888 
1570	 28405.8187209129 
1571	 28340.8726972717 
1572	 28272.580135454 
1573	 28203.0403255249 
1574	 28131.9032520196 
1575	 28063.7498562393 
1576	 27997.8342641315 
1577	 27930.9956821593 
1578	 27863.417874661 
1579	 27796.1847242579 
1580	 27728.8627786302 
1581	 27658.992149706 
1582	 27587.9583313314 
1583	 27517.9794393303 
1584	 27449.4081704467 
1585	 27381.0753506853 
1586	 27313.9690853998 
1587	 27246.0829980849 
1588	 27172.8192203602 
1589	 27100.4084434724 
1590	 27030.4218846018 
1591	 26958.2742304989 
1592	 26887.7713631732 
1593	 26815.7624690138 
1594	 26740.5671051357 
1595	 26667.966538244 
1596	 26593.8031662146 
1597	 26518.9194618417 
1598	 26448.3290202632 
1599	 26374.9339852709 
1600	 26300.5413839899 
1601	 26228.8615291698 
1602	 26151.9476015562 
1603	 26073.7438414234 
1604	 25997.2031639091 
1605	 25917.9432924505 
1606	 25841.9254040234 
1607	 25767.3217422032 
1608	 25691.0549541555 
1609	 25613.9143817534 
1610	 25530.0224700008 
1611	 25447.3264705772 
1612	 25364.7765534968 
1613	 25277.7625036435 
1614	 25196.8298420015 
1615	 25114.6787646312 
1616	 25028.1371161353 
1617	 24945.4133792238 
1618	 24861.7853814442 
1619	 24774.0334575719 
1620	 24682.8991507324 
1621	 24589.2375844791 
1622	 24495.9318576183 
1623	 24401.0004657391 
1624	 24308.654286509 
1625	 24218.0362503989 
1626	 24123.3941285196 
1627	 24028.0796395934 
1628	 23930.1594886669 
1629	 23834.8134325148 
1630	 23741.2219159866 
1631	 23646.1213247045 
1632	 23554.7082300135 
1633	 23462.7379519819 
1634	 23369.9720909773 
1635	 23282.0080479115 
1636	 23199.3094825365 
1637	 23115.442399305 
1638	 23033.7904819539 
1639	 22951.5047383054 
1640	 22869.9005834197 
1641	 22785.4832931259 
1642	 22702.5241227631 
1643	 22615.6552681351 
1644	 22523.7715925271 
1645	 22432.2300828687 
1646	 22338.9165554164 
1647	 22244.7796803912 
1648	 22150.4902473883 
1649	 22053.9464233467 
1650	 21956.6276935648 
1651	 21855.571927701 
1652	 21753.3930712639 
1653	 21646.4678253188 
1654	 21536.9963898204 
1655	 21421.5260895412 
1656	 21302.6485056337 
1657	 21175.1509701558 
1658	 21043.4944760132 
1659	 20901.0571277267 
1660	 20749.6968879156 
1661	 20589.9398355775 
1662	 20420.4519657052 
1663	 20244.3795456547 
1664	 20056.1313503853 
1665	 19872.3401191683 
1666	 19680.3922913509 
1667	 19498.5066111027 
1668	 19318.7307271372 
1669	 19146.2757027316 
1670	 18977.2624397579 
1671	 18819.0512688484 
1672	 18666.6022409562 
1673	 18527.2524402419 
1674	 18398.224731397 
1675	 18279.3214834731 
1676	 18171.5731235191 
1677	 18072.5201975709 
1678	 17983.4620068282 
1679	 17902.0444109665 
1680	 17830.6132378767 
1681	 17764.1578189682 
1682	 17706.228648633 
1683	 17652.8779854677 
1684	 17601.0296275557 
1685	 17553.7610810686 
1686	 17511.0626797344 
1687	 17474.481825844 
1688	 17437.2524198029 
1689	 17400.8564409959 
1690	 17367.7087748704 
1691	 17338.1422065215 
1692	 17306.586675299 
1693	 17278.2879652858 
1694	 17247.1820105775 
1695	 17210.9521940325 
1696	 17177.8081277989 
1697	 17146.3566674507 
1698	 17113.9466285192 
1699	 17081.5049761209 
1700	 17050.1266756172 
1701	 17018.9819689236 
1702	 16987.4258670212 
1703	 16956.1402834607 
1704	 16926.1267956718 
1705	 16895.4508960997 
1706	 16866.4006639944 
1707	 16840.2119002676 
1708	 16812.6108326924 
1709	 16784.4985766523 
1710	 16757.0837956066 
1711	 16731.0825603968 
1712	 16702.4671253497 
1713	 16674.1758121051 
1714	 16642.361686313 
1715	 16606.0506296744 
1716	 16572.9344406972 
1717	 16538.840726769 
1718	 16506.433979791 
1719	 16475.3655040692 
1720	 16446.1500826107 
1721	 16418.3522024294 
1722	 16389.8478482498 
1723	 16362.7941586261 
1724	 16335.6794774716 
1725	 16307.4393020856 
1726	 16281.3390011738 
1727	 16256.8617373775 
1728	 16231.3591885269 
1729	 16204.5556737627 
1730	 16179.9658114621 
1731	 16154.4868211233 
1732	 16128.7134348006 
1733	 16105.0991253134 
1734	 16081.1343410585 
1735	 16060.5067053582 
1736	 16045.1539989248 
1737	 16026.3635720093 
1738	 16008.7541513395 
1739	 15988.6492575731 
1740	 15962.8467559304 
1741	 15943.0455084629 
1742	 15925.3145439845 
1743	 15908.0537465366 
1744	 15894.4176220432 
1745	 15879.6391626476 
1746	 15862.2022710154 
1747	 15850.2020367449 
1748	 15844.3867892819 
1749	 15831.4715407505 
1750	 15818.4926697247 
1751	 15804.3141367189 
1752	 15782.845968295 
1753	 15769.5917124806 
1754	 15761.3501697388 
1755	 15749.691820424 
1756	 9294.32919852067 
1757	 9407.80177930954 
1758	 9511.61531530369 
1759	 9625.1777862333 
1760	 9736.36820118284 
1761	 9855.40286149232 
1762	 9985.36698509908 
1763	 10118.719783931 
1764	 10250.0809851549 
1765	 10396.3905790287 
1766	 10518.7243454108 
1767	 10620.0492814809 
1768	 10738.0408768749 
1769	 10854.3927858056 
1770	 10964.8544087229 
1771	 11094.1711369972 
1772	 11218.0541460309 
1773	 11341.4209905478 
1774	 11459.6116470391 
1775	 11588.055709109 
1776	 11723.0190968616 
1777	 11855.9885275475 
1778	 11994.7162238351 
1779	 12127.3075044941 
1780	 12254.5622454274 
1781	 12384.2818359275 
1782	 12504.2034448652 
1783	 12619.642450176 
1784	 12744.6869739781 
1785	 12872.1696327358 
1786	 12995.5711679555 
1787	 13123.1290407913 
1788	 13255.2695975548 
1789	 13373.916345729 
1790	 13484.5194421766 
1791	 13616.7072810118 
1792	 13744.1667553398 
1793	 13843.3093471476 
1794	 13962.685885906 
1795	 14097.1705928043 
1796	 14220.4972653557 
1797	 14328.5457990222 
1798	 14469.6115759468 
1799	 14604.77905324 
1800	 14724.712189532 
1801	 14850.0696236905 
1802	 14973.4528784533 
1803	 15082.3250497021 
1804	 15178.2965239063 
1805	 15265.7521587623 
1806	 15347.4877260543 
1807	 15414.3769443606 
1808	 15461.9297912258 
1809	 15519.6787531944 
1810	 15575.8660677722 
1811	 15613.9987726391 
1812	 15664.1802250823 
1813	 15719.9942225491 
1814	 15770.7134242531 
1815	 15821.0017885779 
1816	 15873.6649069184 
1817	 15933.072359216 
1818	 15976.2497850123 
1819	 16021.9713750327 
1820	 16066.8317139331 
1821	 16103.4519948001 
1822	 16129.2095563437 
1823	 16160.0533137058 
1824	 16191.6835103626 
1825	 16216.1779868409 
1826	 16234.0936352992 
1827	 16255.0805732986 
1828	 16269.4125476842 
1829	 16292.0468332792 
1830	 16306.448568556 
1831	 16316.5470830698 
1832	 16338.1184159271 
1833	 16352.073466005 
1834	 16383.2745025065 
1835	 16434.0007433649 
1836	 16481.2510801936 
1837	 16531.755763158 
1838	 16587.244250839 
1839	 16657.9883277822 
1840	 16709.9061464421 
1841	 16771.9541769227 
1842	 16835.6252495061 
1843	 16904.4054604373 
1844	 16982.2362430702 
1845	 17050.5510903104 
1846	 17126.590190443 
1847	 17189.6718402829 
1848	 17239.1150687989 
1849	 17281.5908402091 
1850	 17338.9751138802 
1851	 17397.0479964576 
1852	 17456.9598806475 
1853	 17534.797288111 
1854	 17588.4160101436 
1855	 17636.6168492873 
1856	 17670.5069312925 
1857	 17690.0542937377 
1858	 17706.3230535173 
1859	 17715.0388785279 
1860	 17702.0132883608 
1861	 17660.1444234845 
1862	 17609.9301985543 
1863	 17569.8497447553 
1864	 17501.5419388585 
1865	 17474.8545319052 
1866	 17461.7766067529 
1867	 17473.5327694458 
1868	 17501.8715479325 
1869	 17560.3922145177 
1870	 17639.3022913597 
1871	 17740.9384541916 
1872	 17850.420374477 
1873	 17962.6379593331 
1874	 18082.5452499549 
1875	 18209.6286311803 
1876	 18317.5668409606 
1877	 18423.4778166782 
1878	 18511.3806170197 
1879	 18578.3989819624 
1880	 18615.8354298122 
1881	 18640.0837292683 
1882	 18652.0908454298 
1883	 18650.4105351779 
1884	 18644.7269484269 
1885	 18628.2804076359 
1886	 18594.7482995039 
1887	 18556.3851729861 
1888	 18509.5022489271 
1889	 18451.0901456107 
1890	 18390.2531583621 
1891	 18337.8879675477 
1892	 18288.2027689711 
1893	 18229.7419174472 
1894	 18164.9324633405 
1895	 18098.7425562986 
1896	 18035.0456134102 
1897	 17979.6345693982 
1898	 17922.6203240856 
1899	 17884.5439388914 
1900	 17859.7484978654 
1901	 17840.8968217647 
1902	 17826.3227011896 
1903	 17838.82570035 
1904	 17855.8751753221 
1905	 17858.9308010722 
1906	 17871.5924819048 
1907	 17888.0281990213 
1908	 17901.5693136409 
1909	 17911.7977089954 
1910	 17926.1708404523 
1911	 17952.4799514378 
1912	 17960.1774427646 
1913	 17957.0310141356 
1914	 17953.3464178773 
1915	 17948.3848617752 
1916	 17942.4283508791 
1917	 17954.4009359603 
1918	 17976.2171033519 
1919	 17999.9844751805 
1920	 18035.2090299282 
1921	 18062.8314164917 
1922	 18086.998784711 
1923	 18120.3894689882 
1924	 18157.9454663997 
1925	 18192.743682576 
1926	 18237.0390058006 
1927	 18278.0200419149 
1928	 18300.6994059621 
1929	 18315.3132187734 
1930	 18327.7516876803 
1931	 18325.6858937722 
1932	 18334.0139991045 
1933	 18346.1900768384 
1934	 18353.8784145954 
1935	 18362.8378943355 
1936	 18368.9235279888 
1937	 18370.4176944509 
1938	 18372.2414286517 
1939	 18373.8453682816 
1940	 18375.7282161411 
1941	 18371.6540612784 
1942	 18362.1649855436 
1943	 18357.563467271 
1944	 18352.2464907384 
1945	 18345.184058402 
1946	 18351.6510306125 
1947	 18333.3901661711 
1948	 18297.4114971254 
1949	 18264.400306126 
1950	 18211.8451485255 
1951	 18171.2957943628 
1952	 18131.8835691205 
1953	 18103.4331811697 
1954	 18076.0307446827 
1955	 18056.0193610465 
1956	 18030.5432749327 
1957	 18012.6592485237 
1958	 17982.057187344 
1959	 17941.2768695306 
1960	 17904.9656070451 
1961	 17865.2186176687 
1962	 17825.3079594282 
1963	 17792.808992898 
1964	 17749.2928815243 
1965	 17698.0989815553 
1966	 17645.0592376265 
1967	 17587.4295507262 
1968	 17522.5746251425 
1969	 17458.287536092 
1970	 17393.7359969426 
1971	 17322.5106409693 
1972	 17244.2919835878 
1973	 17168.9596011274 
1974	 17086.5281511862 
1975	 17011.3911897154 
1976	 16945.9429328721 
1977	 16871.4642862613 
1978	 16797.4749251925 
1979	 16720.4066538598 
1980	 16634.8153490032 
1981	 16537.4391718266 
1982	 16449.4362603368 
1983	 16362.342958984 
1984	 16268.5951771913 
1985	 16174.2545593927 
1986	 16079.909988549 
1987	 15972.0580588947 
1988	 15879.5994429283 
1989	 15802.8884641845 
1990	 15715.2545878196 
1991	 15625.7918370502 
1992	 15543.4102097614 
1993	 15442.9827681071 
1994	 15348.3508538387 
1995	 15254.4279420031 
1996	 15156.282038162 
1997	 15068.7062418211 
1998	 14992.3547742105 
1999	 14904.5539432342 
2000	 14824.4701658015 
2001	 14728.7162886131 
2002	 14612.4063060714 
2003	 14509.1511868338 
2004	 14400.2473053377 
2005	 14299.9280993761 
2006	 14215.4244534836 
2007	 14130.5698265401 
2008	 14049.8029190995 
2009	 13973.4454684724 
2010	 13883.5944128276 
2011	 13788.1173125715 
2012	 13687.3859460262 
2013	 13571.9550850399 
2014	 13467.5450544374 
2015	 13359.9760229001 
2016	 13264.2540795367 
2017	 13180.4670784061 
2018	 13091.4809719141 
2019	 13007.7199789601 
2020	 12919.3289458699 
2021	 12833.5642414873 
2022	 12741.6149145727 
2023	 12652.9512122186 
2024	 12575.1867246411 
2025	 12495.3793276887 
2026	 12418.2308499121 
2027	 12342.4406518856 
2028	 12267.8647890506 
2029	 12193.5400069802 
2030	 12120.0101998392 
2031	 12045.5886203239 
2032	 11968.4339977195 
2033	 11902.3667311293 
2034	 11830.6716378553 
2035	 11756.2033249495 
2036	 11690.6066371865 
2037	 11622.8462625992 
2038	 11559.984693702 
2039	 11498.6467745494 
2040	 11444.5487371064 
2041	 11389.1235503745 
2042	 11329.4828822294 
2043	 11268.5792151814 
2044	 11212.7972680418 
2045	 11151.9885592884 
2046	 11098.3462590733 
2047	 11055.2621650836 
2048	 11005.7889917461 
2049	 10955.3394988552 
2050	 10905.5349758268 
2051	 10853.4526477043 
2052	 10794.5232064371 
2053	 10742.2187609727 
2054	 10688.1683433687 
2055	 10636.6251663909 
2056	 10593.9310091006 
2057	 10547.3558570512 
2058	 10505.2112174108 
2059	 10462.7443708576 
2060	 10420.4987923743 
2061	 10379.0152610024 
2062	 10341.6140604702 
2063	 10301.2309136485 
2064	 10264.3270732953 
2065	 10212.5629140158 
2066	 10166.4129789138 
2067	 10106.464720172 
2068	 10044.9255132257 
2069	 9997.92069255577 
2070	 9944.23051356517 
2071	 9900.97322974739 
2072	 9849.54695319945 
2073	 9798.09464571973 
2074	 9757.30966634126 
2075	 9705.94548600334 
2076	 9655.70798505233 
2077	 9607.94528189404 
2078	 9555.92113642122 
2079	 9496.32415398375 
2080	 9445.95048610763 
2081	 9397.50403632798 
2082	 9351.99784618068 
2083	 9314.28620430943 
2084	 9277.53815450551 
2085	 9237.10674429075 
2086	 9192.72957475796 
2087	 9138.43141614648 
2088	 9077.28062352089 
2089	 9020.57319524674 
2090	 8968.25574804258 
2091	 8912.2792537682 
2092	 8857.43142378971 
2093	 8813.41803581749 
2094	 8766.02546325564 
2095	 8718.70906292063 
2096	 8685.29760205545 
2097	 8637.23601660779 
2098	 8578.1085506766 
2099	 8519.47230613065 
2100	 8463.11163925694 
2101	 8403.40108772209 
2102	 8350.24088969776 
2103	 8289.83893824572 
2104	 8221.94415172517 
2105	 8161.90785948402 
2106	 8096.93747806453 
2107	 8035.5798754286 
2108	 7983.40479703808 
2109	 7921.3695951482 
2110	 7859.33225208646 
2111	 7794.40448446613 
2112	 7720.10404121806 
2113	 7650.5801091847 
2114	 7586.80888707084 
2115	 7523.10058261478 
2116	 7466.79681458051 
2117	 7423.3394150545 
2118	 7370.62340255026 
2119	 7318.91524257602 
2120	 7263.4921458642 
2121	 7196.47435056782 
2122	 7131.57815606837 
2123	 7059.5456125574 
2124	 6992.86750658009 
2125	 6948.66308766786 
2126	 6912.29147842366 
2127	 6880.93377644154 
2128	 6852.54116476128 
2129	 6814.32089143996 
2130	 6767.22762832342 
2131	 6730.78175915299 
2132	 6697.3208690134 
2133	 6670.40895633287 
2134	 6648.95628163089 
2135	 6617.75645807427 
2136	 6585.05294227593 
2137	 6549.52205835175 
2138	 6499.29968900392 
2139	 6461.86024972693 
2140	 6430.48037491186 
2141	 6393.72914068083 
2142	 6367.63548709953 
2143	 6352.97238860114 
2144	 6343.40273847085 
2145	 6342.11579366685 
2146	 6343.33371022373 
2147	 6343.3766109416 
2148	 6340.26470168639 
2149	 6341.72526259849 
2150	 6356.90450144159 
2151	 6375.30403097522 
2152	 6404.19583854024 
2153	 6444.27145249249 
2154	 6477.0434113526 
2155	 6509.95155920492 
2156	 6545.91512118095 
2157	 6576.1888198895 
2158	 6614.36507909475 
2159	 6664.12789659498 
2160	 6704.68791014447 
2161	 6743.89355648151 
2162	 6783.24706989159 
2163	 6820.20594426749 
2164	 6852.45807844079 
2165	 6881.65496954779 
2166	 6918.42278907164 
2167	 6943.61493591924 
2168	 6954.29365045082 
2169	 6974.44695988491 
2170	 6977.19474053727 
2171	 6987.78940269679 
2172	 7013.15896774319 
2173	 7026.59615874704 
2174	 7056.29175180343 
2175	 7079.24076755759 
2176	 7096.14663345134 
2177	 7138.66445226193 
2178	 7177.03119336283 
2179	 7204.6755288266 
2180	 7233.87428317101 
2181	 7250.41049792907 
2182	 7265.39175891672 
2183	 7285.62027609638 
2184	 7318.40129043983 
2185	 7337.2536079086 
2186	 7358.151000115 
2187	 7361.72867125894 
2188	 7353.15823127864 
2189	 7338.28965007856 
2190	 7316.08978953557 
2191	 7279.95767359352 
2192	 7250.54369949528 
2193	 7217.49265431276 
2194	 7180.38689532965 
2195	 7147.8456663138 
2196	 7105.63725417907 
2197	 7070.84525870637 
2198	 7038.72573717968 
2199	 7020.89477917483 
2200	 7021.72256424196 
2201	 7025.14304092857 
2202	 7037.03109165431 
2203	 7035.61961962474 
2204	 7027.17482231111 
2205	 7026.13436832805 
2206	 7023.72591178026 
2207	 7025.387318322 
2208	 7019.40034738601 
2209	 7004.72780070408 
2210	 6991.64216289523 
2211	 6967.75164155722 
2212	 6952.64427729697 
2213	 6947.1573681842 
2214	 6932.98227619667 
2215	 6921.04149100483 
2216	 6899.49146844187 
2217	 6870.80181949921 
2218	 6837.91540861279 
2219	 6798.64454504426 
2220	 6753.67053571695 
2221	 6706.0824754753 
2222	 6665.56232943667 
2223	 6622.00766579792 
2224	 6578.84213131961 
2225	 6539.39229090292 
2226	 6502.73073004435 
2227	 6469.30639718048 
2228	 6436.00953465029 
2229	 6408.34160124839 
2230	 6368.10891477659 
2231	 6324.68820588103 
2232	 6280.55126714639 
2233	 6233.68808595882 
2234	 6189.81522074845 
2235	 6149.65853281655 
2236	 6112.88367681247 
2237	 6063.8285175489 
2238	 6018.39517116915 
2239	 5966.79348693587 
2240	 5913.75148025417 
2241	 5879.7078497112 
2242	 5840.9882357516 
2243	 5803.67515755094 
2244	 5775.81617079395 
2245	 5737.79917174595 
2246	 5690.64506703408 
2247	 5651.55146337193 
2248	 5609.62441037584 
2249	 5574.95365310622 
2250	 5550.65571070737 
2251	 5519.62809874754 
2252	 5490.01006690534 
2253	 5458.24825637948 
2254	 5414.32452115399 
2255	 5382.93633772082 
2256	 5359.92419620491 
2257	 5334.81209250187 
2258	 5308.23479873685 
2259	 5297.86514991433 
2260	 5277.54337328042 
2261	 5258.54113798414 
2262	 5243.37645787134 
2263	 5210.53969222053 
2264	 5171.90893277803 
2265	 5123.41767618825 
2266	 5071.50086262398 
2267	 5038.46289031045 
2268	 5005.04062095536 
2269	 4971.44795523232 
2270	 4942.87859595038 
2271	 4901.70508431444 
2272	 4869.54525257518 
2273	 4850.59619560892 
2274	 4831.04965202372 
2275	 4806.92799427608 
2276	 4769.77330065317 
2277	 4718.72881297372 
2278	 4671.82898668923 
2279	 4632.0356925101 
2280	 4591.22899217449 
2281	 4563.04465594721 
2282	 4524.50094979108 
2283	 4480.98858882043 
2284	 4445.39168254945 
2285	 4399.73600536108 
2286	 4365.49215604439 
2287	 4338.96717234645 
2288	 4314.68292873165 
2289	 4300.06403292904 
2290	 4276.23884966222 
2291	 4250.52677645108 
2292	 4223.00468396725 
2293	 4190.3983293032 
2294	 4159.27624962346 
2295	 4130.6188004842 
2296	 4096.46509881513 
2297	 4056.47766281442 
2298	 4022.06841941563 
2299	 3982.2995435587 
2300	 3956.16250661813 
2301	 3940.19953442399 
2302	 3920.70116695875 
2303	 3912.72117277553 
2304	 3892.93855165666 
2305	 3866.86263633558 
2306	 3838.60151854456 
2307	 3799.39592779146 
2308	 3771.98371958744 
2309	 3747.48232885736 
2310	 3725.6635362645 
2311	 3708.79489223636 
2312	 3685.54502235442 
2313	 3655.62255127068 
2314	 3625.29702689599 
2315	 3593.95795234522 
2316	 3559.53216484254 
2317	 3528.80823993548 
2318	 3498.71829185132 
2319	 3469.25236129026 
2320	 3448.74862735625 
2321	 3430.17850197518 
2322	 3407.99085752127 
2323	 3380.41973373818 
2324	 3351.48659102927 
2325	 3318.7711821645 
2326	 3278.91189061399 
2327	 3245.19175397856 
2328	 3213.82079654074 
2329	 3174.96650272273 
2330	 3136.08360333275 
2331	 3100.47623856817 
2332	 3062.07353718667 
2333	 3028.29094056616 
2334	 3002.33547307141 
2335	 2972.61694527766 
2336	 2945.08831681059 
2337	 2915.28008311577 
2338	 2882.50266899435 
2339	 2854.55994423528 
2340	 2829.14606513076 
2341	 2807.06287683738 
2342	 2783.94131640273 
2343	 2769.20894956455 
2344	 2749.02885377849 
2345	 2718.76203423249 
2346	 2695.03660288196 
2347	 2657.46442162314 
2348	 2620.67035536166 
2349	 2602.95980990486 
2350	 2583.19311284114 
2351	 2570.67711874605 
2352	 2556.26311048129 
2353	 2523.94613526081 
2354	 2494.68849707708 
2355	 2470.09176181741 
2356	 2449.31778230701 
2357	 2437.88062720789 
2358	 2429.1768045065 
2359	 2404.22962647658 
2360	 2377.75342796634 
2361	 2361.07448679044 
2362	 2330.61170204804 
2363	 2313.02896494729 
2364	 2302.22896575867 
2365	 2281.32641209521 
2366	 2263.66184654903 
2367	 2239.93264142783 
2368	 2211.9689090057 
2369	 2176.79691442838 
2370	 2153.32646972333 
2371	 2128.47014731886 
2372	 2093.63652641306 
2373	 2068.64462902395 
2374	 2032.47324142766 
2375	 1995.72328892421 
2376	 1972.40074210069 
2377	 1959.9750713383 
2378	 1945.47405210245 
2379	 1934.86771705133 
2380	 1929.79272007157 
2381	 1909.65276419821 
2382	 1896.62291400675 
2383	 1880.90918271459 
2384	 1858.78086546703 
2385	 1842.72852740264 
2386	 1819.17919941628 
2387	 1800.06465583468 
2388	 1784.47634848308 
2389	 1764.38572124422 
2390	 1741.20186624081 
2391	 1715.98992255101 
2392	 1692.09256793149 
2393	 1674.30863869058 
2394	 1661.59907921283 
2395	 1652.54604388205 
2396	 1645.35728697658 
2397	 1631.3766062357 
2398	 1616.78864663257 
2399	 1598.44455092211 
2400	 1576.85268487448 
2401	 1562.17195055971 
2402	 1545.23291736631 
2403	 1534.41036309156 
2404	 1531.6851049373 
2405	 1523.34884182664 
2406	 1511.80637849475 
2407	 1488.83973322084 
2408	 1455.94389613442 
2409	 1426.25778865051 
2410	 1408.53488836177 
2411	 1400.70425537219 
2412	 1391.61862532882 
2413	 1381.10302211529 
2414	 1370.07142674619 
2415	 1357.4181218575 
2416	 1353.81206462926 
2417	 1354.76579009982 
2418	 1342.26034847013 
2419	 1323.48294481838 
2420	 1298.64246852026 
2421	 1273.85447691241 
2422	 1257.27549763308 
2423	 1249.35077205764 
2424	 1249.52828827119 
2425	 1248.5889356937 
2426	 1248.0662009127 
2427	 1239.1269304826 
2428	 1227.42066885257 
2429	 1212.71452353293 
2430	 1187.44619545995 
2431	 1164.61159124492 
2432	 1143.86805528121 
2433	 1125.23712739331 
2434	 1109.74244035323 
2435	 1096.20891341666 
2436	 1082.07961738302 
2437	 1071.63743603807 
2438	 1067.67789740961 
2439	 1058.90624864432 
2440	 1042.88940978933 
2441	 1021.7095099166 
2442	 993.440478175231 
2443	 980.383746367091 
2444	 986.05177992594 
2445	 982.151921315929 
2446	 982.137132820763 
2447	 973.692277004407 
2448	 949.610432500155 
2449	 937.683265660448 
2450	 930.159193247525 
2451	 928.608230515001 
2452	 923.059824200814 
2453	 919.57919509628 
2454	 909.062846174475 
2455	 884.725755579278 
2456	 874.931215285245 
2457	 854.812829463862 
2458	 840.847968963915 
2459	 839.984427279161 
2460	 824.912605211624 
2461	 814.514026183978 
2462	 801.402070901578 
2463	 780.515107605098 
2464	 771.993449039936 
2465	 768.287968203254 
2466	 766.645185385161 
2467	 766.97918375593 
2468	 770.9318613129 
2469	 769.279511985038 
2470	 758.29691796277 
2471	 758.163899166516 
2472	 752.93554876023 
2473	 745.367039473354 
2474	 740.268979658422 
2475	 737.423388457031 
2476	 737.594421629803 
2477	 729.399122335627 
2478	 721.900146415527 
2479	 717.22427427763 
2480	 703.658629201807 
2481	 695.205254722223 
2482	 683.5416463166 
2483	 660.431068339779 
2484	 637.379982028759 
2485	 610.462460580581 
2486	 588.017129892137 
2487	 576.039082742872 
2488	 567.666959179745 
2489	 568.862038279368 
2490	 584.179500668427 
2491	 589.586474959265 
2492	 582.398118434769 
2493	 569.479454480702 
2494	 548.729407292627 
2495	 533.880893325082 
2496	 526.761164397281 
2497	 524.284714638411 
2498	 520.053231234832 
2499	 512.514188572468 
2500	 498.918902764313 
