Wavelength	3mm_blackTPU00000.asd
658	-2.72655894072607 
659	-2.68361073836859 
660	-2.20262145100749 
661	-1.89338099686801 
662	-2.2578310314136 
663	-2.57436503945141 
664	-1.60323447458003 
665	 0.129254419564495 
666	 0.826960734447679 
667	-0.739674012806548 
668	-3.21847832119092 
669	-4.16796685668677 
670	-3.14902094190634 
671	-3.06378306961576 
672	-1.00279181250117 
673	 0.882747106882348 
674	-1.97618385995996 
675	-2.31209705142365 
676	-1.68920668229969 
677	-2.6962499483178 
678	-2.83446812332267 
679	-2.74411595473138 
680	-2.79199132538023 
681	-2.50024702775263 
682	-1.88670148770933 
683	-1.92519578295886 
684	-4.23828968359752 
685	-3.8401529148617 
686	-2.24102958595575 
687	-2.12848323546073 
688	-1.58210715917543 
689	-1.65249946645067 
690	-2.73414831493966 
691	-3.40759633401583 
692	-3.13764882867635 
693	-2.35437594183214 
694	-2.41463798140314 
695	-1.49568418055257 
696	-0.799428383931355 
697	-2.01762985778661 
698	-3.36293071282295 
699	-3.86828834837745 
700	-3.01014584035061 
701	-0.738493361060792 
702	 0.780294462535585 
703	 0.469135200317728 
704	-1.85314024056254 
705	-2.57367939008043 
706	-1.86362254342994 
707	-1.38289805427082 
708	-2.41386133670651 
709	-2.15429292700415 
710	 0.40811794822792 
711	-0.607508443817423 
712	-1.71774593346595 
713	-1.9073393685525 
714	-2.91321649578246 
715	-2.59795066938301 
716	-1.50470815740666 
717	-1.05387098788598 
718	 0.340382968183851 
719	-4.40274357503234E-02 
720	-3.26480163705481 
721	-3.30297607922615 
722	-2.44670602288306 
723	-1.9984891410421 
724	-2.08929797695114 
725	-2.86898235220838 
726	-3.55291165771829 
727	-3.06931991595135 
728	-2.56939612255002 
729	-2.39376942656099 
730	-2.3887303367234 
731	-0.921794403465902 
732	-0.886287765185776 
733	-2.43849528037343 
734	-1.86748663053588 
735	-3.44369778228204 
736	-5.03982542404532 
737	-2.38230604948159 
738	-1.13991851860338 
739	-0.925526546316117 
740	-0.796606068701522 
741	-1.56738828501271 
742	-3.10079265503146 
743	-4.41746917287148 
744	-3.14775467091188 
745	-2.63616472409519 
746	-2.33634985914931 
747	-0.394990822919342 
748	-0.305699656272405 
749	-1.761344179565 
750	-3.43688772123874 
751	-2.76730531194408 
752	-2.14900035032985 
753	-2.39310729788345 
754	-2.28725977883163 
755	-1.53525076985528 
756	-1.04028304702124 
757	-2.03961535840913 
758	-2.4363445175288 
759	-2.82104731929941 
760	-3.64607098581275 
761	-3.55327766916786 
762	-3.07300098654453 
763	-2.92695424963215 
764	-4.25082406663155 
765	-3.74681035486927 
766	-2.56700182501051 
767	-3.16053490177641 
768	-2.15239481421686 
769	-1.62688309306952 
770	-2.70214443115616 
771	-1.48500972493909 
772	-1.07404735731471 
773	-1.80616906700119 
774	-1.20190674243473 
775	-1.17550714556334 
776	-2.16063393190474 
777	-3.70225707958036 
778	-2.33207587950676 
779	-0.982255005877394 
780	-1.60590267034359 
781	-2.18852584721893 
782	-2.20135834884159 
783	-2.19004504294977 
784	-3.67784154362202 
785	-2.17265010748016 
786	-0.645467847215817 
787	-2.73362684326694 
788	-2.56537914887597 
789	-1.58711726573009 
790	-1.29688943932284 
791	-2.43349099349221 
792	-2.9725539556832 
793	-2.39682264650115 
794	-1.24204669645895 
795	-2.51277825515642 
796	-3.82822901990472 
797	-2.72349474978089 
798	-1.96394096386187 
799	-2.36847229330309 
800	-3.50802010079525 
801	-3.09917714361288 
802	-2.00142837898799 
803	-1.37327735345247 
804	-2.36748008623047 
805	-2.17801658944687 
806	-1.68041408280458 
807	-1.96466455823765 
808	-3.03020711814544 
809	-3.13925724090258 
810	-2.00368216506707 
811	-0.861320952783309 
812	-1.02099056871879 
813	-1.61571037471943 
814	-1.25727784317712 
815	-1.23710780034557 
816	-0.857273622896345 
817	-0.382139296118583 
818	-3.19619054067392 
819	-3.58654500940877 
820	-1.61979359990318 
821	-1.23551434964685 
822	-1.77965827672063 
823	-2.26227607997441 
824	-1.9391057053389 
825	-1.88308103264714 
826	-1.82073794909202 
827	-1.68770974893718 
828	-1.83382985752804 
829	-1.39342255942256 
830	-0.859920874454273 
831	-1.30651857338565 
832	-3.57306141162294 
833	-4.58255283273285 
834	-2.85415936598861 
835	-2.16269817854501 
836	-2.09520688542009 
837	-2.06654181628084 
838	-1.26465831904975 
839	-1.72756543910874 
840	-2.12849033483646 
841	-1.25566424699424 
842	-2.80775224711083 
843	-3.95027524176896 
844	-3.40505823725334 
845	-2.56280378982254 
846	-1.76583900245743 
847	-1.19838108628522 
848	-0.860696937771863 
849	-0.157330137810143 
850	-0.929075936690281 
851	-3.34778001719319 
852	-2.49542378341635 
853	-1.73050836691052 
854	-1.77194628342824 
855	-1.5093396518449 
856	-0.745375439340337 
857	-1.56847342151577 
858	-4.7579262901788 
859	-3.5457884899289 
860	-2.46040511607321 
861	-2.96227794165315 
862	-2.21929065208532 
863	-2.09685144599141 
864	-2.65222697238069 
865	-3.26945545666612 
866	-3.11720341374522 
867	-2.44850914952265 
868	-1.63417690493932 
869	-0.853535591145542 
870	-1.94596015841189 
871	-3.71545370257665 
872	-3.47583799222131 
873	-2.73044772146069 
874	-2.36849685697829 
875	-2.59003345419518 
876	-1.68398665100865 
877	-2.3412699079599 
878	-3.63344816698474 
879	-1.83361993472051 
880	-1.60757349941055 
881	-1.90900207831714 
882	-1.21296828193707 
883	-1.63299374787816 
884	-2.25269331183524 
885	-2.39741100795371 
886	-1.73347479397828 
887	-0.803861960967138 
888	-0.654610085511153 
889	-1.99274679133916 
890	-3.01350343007791 
891	-3.04210760034979 
892	-2.22574378492781 
893	-1.85154336959698 
894	-1.19328064060395 
895	-0.736988511713794 
896	-1.18471849638213 
897	-1.31515208187572 
898	-1.46582305785002 
899	-1.89724889619667 
900	-2.51456140836208 
901	-2.29407863258522 
902	-1.55035552939175 
903	-1.25510602593085 
904	-1.31856472392279 
905	-1.85918446787513 
906	-2.41846032078278 
907	-0.839454593163973 
908	-0.654223868869829 
909	-1.88174297939053 
910	-2.40842675900403 
911	-0.97997219593853 
912	-0.696061884602075 
913	-3.04268840848018 
914	-3.37185441121276 
915	-2.54859059129605 
916	-1.69015913816462 
917	-2.12157740629705 
918	-3.04589986487621 
919	-3.55053066920021 
920	-3.07068788379521 
921	-1.89506997537362 
922	-1.65464917752829 
923	-2.08089958711407 
924	-1.54075920482953 
925	-0.988647066227732 
926	-1.11454744755194 
927	-2.03275441950985 
928	-2.4040761259898 
929	-1.94741951895431 
930	-1.22046591869056 
931	-1.35593284751732 
932	-0.960802557795259 
933	-1.26972317043774 
934	-2.95884203427081 
935	-3.83506821351392 
936	-2.96912618987265 
937	-1.84337995408319 
938	-3.37273811796099 
939	-2.49932609427932 
940	-1.35089100993188 
941	-1.97121991760465 
942	-2.65400909698294 
943	-2.33935569030812 
944	-1.72334133394007 
945	-2.54549263820344 
946	-3.46709081316348 
947	-3.34150049882724 
948	-2.00250703696843 
949	-1.47759048726073 
950	-1.51286940273034 
951	-1.69662030695839 
952	-1.5739923157386 
953	-2.16804611065464 
954	-2.30464108235554 
955	-1.71953509403361 
956	-2.74584231407945 
957	-3.55167406932282 
958	-2.86119500233748 
959	-0.454625505311543 
960	-2.48307565294277 
961	-3.5249155900437 
962	-1.53554874780206 
963	-1.68994586189461 
964	-2.32634307246702 
965	-2.74988375860725 
966	 2.26497151516015 
967	 1.19576835029466 
968	 1.53000013845868 
969	 0.214114293652205 
970	-5.2315360435379 
971	-5.28853775996764 
972	-2.01739987134799 
973	-1.67379825762707 
974	-7.90107205797869E-02 
975	 1.69975588021871 
976	 2.66161698545622 
977	 2.62440637071689 
978	 1.88259162789027 
979	-0.208430416613601 
980	-2.51593109181945 
981	-2.11757935730659 
982	 2.37838992046154 
983	 3.16193850700872 
984	 0.121344656198031 
985	-1.27818511326714 
986	-2.20166886988464 
987	-4.08180764059637 
988	-4.20015137592053 
989	-3.20763256791167 
990	-2.10303453540302 
991	 2.13176771721407 
992	 3.31622708173496 
993	 3.86853318694427 
994	 3.05861827862669 
995	 2.98640593249305 
996	-1.47151147079086 
997	-3.64311224146175 
998	-1.70753425262006 
999	-3.55416611909499 
1000	-4.61334606772252 
1001	-2.12580011061573 
1002	 0.498260369542027 
1003	 1.9479831415366 
1004	 4.16026229032435 
1005	 4.92556374949264 
1006	 3.17277688075349 
1007	 0.836567425562604 
1008	-2.57834142213394 
1009	-4.75897680224973 
1010	-5.65059947109213 
1011	-4.80725100510245 
1012	-1.7478518944579 
1013	 4.22741158558232 
1014	 4.48808260488203 
1015	 3.33402988417949 
1016	 4.52833989477667 
1017	 1.49716259141297 
1018	-2.02026751545599 
1019	-2.81673958456029 
1020	-1.27650705637872 
1021	 0.288557529754299 
1022	 4.10942994110364 
1023	 6.31573713993467 
1024	 10.0828389442339 
1025	 6.81038773852183 
1026	 3.71398923744885 
1027	 2.49540112394098 
1028	-1.05011792927619 
1029	-1.77152822915701 
1030	-0.62414820043954 
1031	-1.54214858789159 
1032	-1.51784055233322 
1033	 1.99599750716396 
1034	 2.79170787833287 
1035	-0.726458185598969 
1036	 0.532038232754013 
1037	 1.29857078731711 
1038	-1.4075466454063 
1039	-0.441620053582269 
1040	 0.542135714441544 
1041	-0.518567463003856 
1042	-0.931745452334689 
1043	 0.219720808109358 
1044	 3.87850274383792 
1045	 1.8502744905396 
1046	-2.1446533834374 
1047	-3.04027538848356 
1048	-6.69173798349744 
1049	-7.39301815636079 
1050	-3.17483150964204 
1051	 0.201598686194387 
1052	 1.89930626946596 
1053	-0.45082562290188 
1054	-1.56441006558858 
1055	-3.59993896275477 
1056	-7.45129135314465 
1057	-7.05756181685007 
1058	-2.37620512098979 
1059	-0.948775650070257 
1060	 2.90835477380648 
1061	 4.21231761846504 
1062	 3.78556564175657 
1063	 0.758818246134276 
1064	-1.0637902877796 
1065	-1.17052638746299 
1066	-0.882273843716755 
1067	 1.04820936589557 
1068	 4.45974866758413 
1069	 7.62339314860217 
1070	 8.3356415402347 
1071	 9.44702965102383 
1072	 11.2458684140429 
1073	 10.6517929106092 
1074	 11.033270652312 
1075	 13.8411757704929 
1076	 12.5765011201372 
1077	 7.87419589278655 
1078	 6.12794502776528 
1079	 3.30262461784195 
1080	 2.11441566632723 
1081	 3.71890534080041 
1082	 3.59665935159447 
1083	 3.05879173650962 
1084	 1.81952452010857 
1085	 1.05671597455733 
1086	 2.99833636249652 
1087	 3.51315125658224 
1088	 3.95079953968544 
1089	 4.94176621266121 
1090	 3.04160850608182 
1091	 2.56934501464747 
1092	 3.07129516458099 
1093	 2.26727442900795 
1094	 0.852181811224066 
1095	-0.683768379572977 
1096	-3.93877788265498 
1097	-5.28911408877641 
1098	-6.03123587010632 
1099	-6.11252115905242 
1100	-4.21757540656442 
1101	-3.64360926167004 
1102	-3.65675103791022 
1103	-3.23879224861087 
1104	-1.99163345093335 
1105	-3.24537132023314 
1106	-3.25875088245504 
1107	-1.88652782962414 
1108	-1.89939830025931 
1109	-4.97414199549713E-02 
1110	 0.376585622647747 
1111	-0.744703050688664 
1112	 1.24125234036134 
1113	 5.84021991311521 
1114	 6.5064480399787 
1115	 6.98088012791771 
1116	 7.90186438899493 
1117	 5.08163366021929 
1118	 5.27075601964806 
1119	 11.6447654835102 
1120	 11.7197757788046 
1121	 7.58146327247141 
1122	 5.1997957490868 
1123	-1.62855503213463 
1124	-4.60294640490052 
1125	-5.06408472863395 
1126	-3.50827241231454 
1127	-2.45054307295904 
1128	 0.659875221904236 
1129	 1.05779392151636 
1130	 0.902752854983986 
1131	 7.28369197532862E-02 
1132	-2.79026840296415 
1133	-3.48716315232779 
1134	-4.02043597925941 
1135	-3.64721192499068 
1136	-1.79538185231245 
1137	-0.553409963265382 
1138	 2.20376670690213 
1139	 2.34106822126248 
1140	-0.034579903038187 
1141	-0.324818726580335 
1142	-1.34136956578963 
1143	-1.65827516225779 
1144	 2.20299379891907 
1145	 1.95888692308132 
1146	-3.13381656496096 
1147	-4.93594271471216 
1148	-6.24298568958733 
1149	-9.85396363968707 
1150	-7.71587660681671 
1151	 0.312933532431389 
1152	 2.99015594310918 
1153	 7.19168824771447 
1154	 7.07551250138076 
1155	 1.66766297422905 
1156	 0.060265302473493 
1157	-2.66233793884021 
1158	-2.95382257957554 
1159	 1.06362469629836 
1160	 0.853712355052223 
1161	-1.44226923136467 
1162	-2.10764977634451 
1163	-4.7150376476229 
1164	-5.59176313444092 
1165	-2.93553842752381 
1166	-2.45527866468909 
1167	-3.9581792173414 
1168	-3.96329505954211 
1169	-2.49142714211862 
1170	-2.91262740735541 
1171	-2.16937625735755 
1172	 0.449450591166391 
1173	 0.488129666386963 
1174	-1.0325340526857 
1175	-1.4870501351844 
1176	-3.07671347676135 
1177	-2.89824539823092 
1178	-1.91028364756796 
1179	-0.219553915102015 
1180	 4.05307925363839 
1181	 5.52692778488562 
1182	 6.49343570287326 
1183	 6.52721302899939 
1184	 3.88639298783819 
1185	 2.59709014375778 
1186	 0.573968594674099 
1187	 0.757378822129622 
1188	 3.07542306202217 
1189	 4.37857035486446 
1190	 7.31075355112375 
1191	 9.47792716257205 
1192	 8.85721544553362 
1193	 4.07054265243204 
1194	 2.09295758663949 
1195	 1.61547509361493E-02 
1196	-1.51152614865598 
1197	-0.468044875177573 
1198	-1.33688375816388 
1199	-4.35756177811834 
1200	-5.08645906678242 
1201	-4.71270751897995 
1202	-5.34690654150962 
1203	-6.49890577458709 
1204	-5.22388591713938 
1205	-3.48652285915207 
1206	-1.34435772225042 
1207	 4.48035165713479 
1208	 6.6698601766011 
1209	 6.77390939697011 
1210	 7.26379114070754 
1211	 6.47803315345859 
1212	 6.06849881875076 
1213	 4.63198066666988 
1214	 5.43393683358195 
1215	 6.09169519917797 
1216	 5.65141345445247 
1217	 9.87540913484715 
1218	 10.3854453359216 
1219	 7.32086999640159 
1220	 8.31301437467134 
1221	 8.3841681752225 
1222	 6.68125360057032 
1223	 6.59668990960934 
1224	 9.8830257346546 
1225	 8.67431939612105 
1226	 4.15941708471707 
1227	 2.20978200021567 
1228	-1.09653162901536 
1229	-2.14417043475532 
1230	-0.543709005183817 
1231	 0.19286471775879 
1232	 1.55909718738913 
1233	 2.64380082058055 
1234	 4.42595838520816 
1235	 4.53020116802877 
1236	 4.14495979092301 
1237	 2.53454973143166 
1238	-1.33688310607927 
1239	-2.27320882635699 
1240	 0.492392271588455 
1241	 1.60445865781895 
1242	 2.63704098031669 
1243	 3.77771105798558 
1244	 1.44837852094459 
1245	-1.21767768935776 
1246	-2.39368936785159 
1247	-4.17810327187855 
1248	-3.67370308305847 
1249	-3.29913272295534 
1250	-2.5044875956644 
1251	 0.432404974156717 
1252	 1.14028472038991 
1253	 1.22360476112645 
1254	 0.560223421669391 
1255	-2.84017626257011 
1256	-3.7629385281772 
1257	-4.98346106770465 
1258	-4.44765730210811 
1259	 0.421043638170701 
1260	 2.41707913772421 
1261	 2.88609215878886 
1262	 5.19395531746328 
1263	 6.73804255736287 
1264	 3.58912084539578 
1265	 4.32600114215829 
1266	 4.2790601644776 
1267	 4.10650575082854 
1268	 5.55981714097638 
1269	 6.17302164945267 
1270	 8.26855746505765 
1271	 6.66403622890021 
1272	 4.31196954635077 
1273	 3.45964252197801 
1274	-0.518843011596576 
1275	-1.14757032535124 
1276	 0.905458339540048 
1277	-1.63255635503235 
1278	-3.45557792518465 
1279	-3.23275494800326 
1280	-3.79427351733338 
1281	-2.85034868013103 
1282	 2.25007808820359 
1283	 4.7430052035973 
1284	 6.58840879686139 
1285	 8.67403415200472 
1286	 11.1375431462463 
1287	 11.5057586742519 
1288	 11.2490417110112 
1289	 8.52993462552691 
1290	 6.10809460355759 
1291	 5.61139266960463 
1292	 5.65899331203394 
1293	 7.51552590631634 
1294	 8.18240471971274 
1295	 7.67581159307409 
1296	 6.34908257801237 
1297	 2.90974161406738 
1298	 0.723058419538079 
1299	-0.462797623787378 
1300	-0.298410681729688 
1301	-1.97290757906343E-02 
1302	 0.398901727763589 
1303	 0.59916488946568 
1304	 0.486920237467548 
1305	 3.87072318976378 
1306	 6.30548095963083 
1307	 6.31778734994811 
1308	 4.99425930130006 
1309	 1.16450563401647 
1310	-0.792087816252099 
1311	-7.37192351904602E-02 
1312	-0.745695316805293 
1313	-0.918783902197823 
1314	-9.43746697800091E-03 
1315	 0.308724414079372 
1316	 1.24510644299667 
1317	 3.97147163775688 
1318	 4.63939504145371 
1319	 4.61036788455829 
1320	 4.34036797784893 
1321	 3.24452497670161 
1322	 3.09298545383811 
1323	 1.86785974661026 
1324	 2.33318346844869 
1325	 2.18661112349549 
1326	 4.58799458319035 
1327	 7.85169969797333 
1328	 6.92173994766402 
1329	 7.85402821531968 
1330	 7.32590049646029 
1331	 7.05735077076683 
1332	 9.65634923996944 
1333	 9.33890304668256 
1334	 9.99537356265943 
1335	 10.9753103872429 
1336	 9.78291376795711 
1337	 10.1020321261835 
1338	 9.10857020868599 
1339	 8.91161691005315 
1340	 10.2428910570408 
1341	 9.47192791614516 
1342	 10.1349369138515 
1343	 8.55430341630716 
1344	 5.9957545463742 
1345	 6.02986486217952 
1346	 6.06514520557252 
1347	 5.77634814731008 
1348	 6.1987581104837 
1349	 5.54711395300633 
1350	 3.3595780056807 
1351	 2.81055974040561 
1352	 4.78100749397406 
1353	 6.683071550374 
1354	 9.03775314328194 
1355	 9.30539018804536 
1356	 10.1887179508458 
1357	 7.33263345259661 
1358	 6.73291959996931 
1359	 10.3061354512071 
1360	 11.8385657413603 
1361	 11.7294287517065 
1362	 14.3610032342718 
1363	 12.7036109653836 
1364	 9.17986630680118 
1365	 9.90030040540018 
1366	 6.29327034268462 
1367	 0.587610792127552 
1368	 0.830813138012768 
1369	 1.99768523756347 
1370	 3.07775760353387 
1371	 7.15211248066786 
1372	 9.3346898984894 
1373	 11.4469388464574 
1374	 11.9595596187165 
1375	 10.513547253236 
1376	 9.9442376456247 
1377	 7.40099290594674 
1378	 9.0442998682175 
1379	 11.1016789119089 
1380	 9.78240430036875 
1381	 12.0524235327292 
1382	 12.8772556430673 
1383	 10.5977569286585 
1384	 10.6600439687224 
1385	 10.1793498482653 
1386	 8.08376777964574 
1387	 7.70683709374984 
1388	 8.07121940435473 
1389	 10.4965202758674 
1390	 11.0668414704204 
1391	 11.0882179947652 
1392	 9.18978735002455 
1393	 3.76261435314059 
1394	 1.41409346769677 
1395	-1.55918268356109 
1396	 9.36300390257084E-02 
1397	 4.46788389806891 
1398	 8.32349845710684 
1399	 7.79847758316494 
1400	 7.77937239735679 
1401	 6.69733526861137 
1402	 2.41968631801621 
1403	 2.25449885570327 
1404	 4.71134977561246 
1405	 6.06599621088544 
1406	 10.5666920720732 
1407	 13.5493117640618 
1408	 11.4983283170487 
1409	 12.4499549412922 
1410	 12.9828939290473 
1411	 11.6260985413178 
1412	 11.0580928364873 
1413	 7.83708281577234 
1414	 6.58869905161212 
1415	 7.4292617134069 
1416	 9.00714467748426 
1417	 11.3192391557121 
1418	 11.7796980576244 
1419	 11.0560470305861 
1420	 12.3878367805244 
1421	 15.063674214718 
1422	 14.2317223224335 
1423	 15.1912316577738 
1424	 14.8703836558306 
1425	 10.747015475955 
1426	 8.89899539180565 
1427	 7.48419473905043 
1428	 8.11177653532289 
1429	 7.86549629112271 
1430	 8.74090229577408 
1431	 10.9863909841837 
1432	 8.85245972776786 
1433	 9.62335563720901 
1434	 9.1721493719262 
1435	 5.6641059795912 
1436	 6.33966019449681 
1437	 7.59874149250451 
1438	 8.42793025452735 
1439	 9.02673442651588 
1440	 8.38246583375679 
1441	 6.65413843716647 
1442	 8.00292516482709 
1443	 12.7309404518742 
1444	 16.5188303507814 
1445	 17.954929563338 
1446	 18.1797864650892 
1447	 17.00893053064 
1448	 11.7611000541642 
1449	 9.83369326344608 
1450	 9.63590689218529 
1451	 9.40367533522115 
1452	 9.73357684883102 
1453	 10.1526345969284 
1454	 12.3867605895185 
1455	 14.5032859351871 
1456	 13.4570123714298 
1457	 12.2247095126646 
1458	 10.0769819032653 
1459	 6.07344828212344 
1460	 4.30750294933441 
1461	 6.02373724885151 
1462	 6.09232899752209 
1463	 5.13742224988652 
1464	 6.24851443023356 
1465	 6.44604784184223 
1466	 7.1882854457944 
1467	 9.61528349528986 
1468	 12.5335681826422 
1469	 14.578235767211 
