Wavelength	2mm_blackTPU00000.asd
512	-1.4142626207069 
513	-2.06462786867682 
514	-1.99920084044672 
515	-0.921081680773934 
516	-1.18929799617 
517	-2.47556392848417 
518	-3.50470348370564 
519	-1.00523607346466 
520	-0.318726140953322 
521	-2.40227295708091 
522	-1.7054716403762 
523	-2.27634319082082 
524	-3.07749534533781 
525	-1.24955997690684 
526	-2.08789993303355 
527	-3.17497456645979 
528	-2.11957297898765 
529	-2.48570350046689 
530	-2.99921003709372 
531	-2.77224832638403 
532	-1.41628013178876 
533	-1.26467131919936 
534	-2.33670899818763 
535	-3.30122417777119 
536	-2.29035085441024 
537	-1.16434735053736 
538	-1.71230892666381 
539	-1.4778136208921 
540	-0.867776709875689 
541	-0.547339374638652 
542	-1.71611274309031 
543	-1.96294616282893 
544	-1.55555333526675 
545	-2.31198304545045 
546	-1.31676115074132 
547	-0.657875828990329 
548	-2.44730604121753 
549	-2.15115364919823 
550	-2.06418009815431 
551	-3.13345699062697 
552	-2.59808002773127 
553	-1.14616543061617 
554	-0.384043228825105 
555	-2.82309560377024 
556	-3.54271976793325 
557	-2.67695567474861 
558	-1.9024684047801 
559	-2.60839245168276 
560	-2.86788083013946 
561	-1.93597330032388 
562	-2.85652026095619 
563	-3.63153935544452 
564	-3.42501955118427 
565	-2.28884153777132 
566	-1.55442339711462 
567	-1.50560540352896 
568	-1.81988722079982 
569	-0.434565414437231 
570	-0.199440083908477 
571	-2.44838255172347 
572	-2.19732554520591 
573	-1.95800306110166 
574	-2.55372100896642 
575	-2.98133485842323 
576	-2.08761986400706 
577	-0.768743219955927 
578	-0.79342842230975 
579	-1.8684569467086 
580	-2.31524022176168 
581	-1.37020870847948 
582	-2.57933207573338 
583	-3.8517866376498 
584	-3.62557309657935 
585	-0.512649422829831 
586	-1.20955648354597 
587	-4.34864370845925 
588	-4.30643205289944 
589	-2.98655611245473 
590	-1.92262405642664 
591	-2.09878784550324 
592	-1.57500072787513 
593	-2.31138289904564 
594	-4.18199441418279 
595	-2.35665489362548 
596	-1.01393423643642 
597	-0.918012406514979 
598	-0.793907824296444 
599	-1.96723404764156 
600	-3.27127831897361 
601	-3.29294027841013 
602	-3.48554897203981 
603	-3.83149723138332 
604	-3.73847832232807 
605	-1.06851031828011 
606	-1.97660252248474E-02 
607	-0.959657360582742 
608	-0.791425092678935 
609	-2.55258071663855 
610	-4.17818372509557 
611	-2.64449811865191 
612	-2.40186939667647 
613	-2.39918659353296 
614	-1.73596325385079 
615	-2.23407976422918 
616	-2.38222886590325 
617	-2.03889935228538 
618	-2.7763969737124 
619	-3.41409142058772 
620	-3.51436669605908 
621	-3.03266757233265 
622	-3.57907666629234 
623	-3.92602470662501 
624	-3.04218634863792 
625	-2.52006305864235 
626	-2.6412295401833 
627	-3.06211314289696 
628	-2.29895304412276 
629	-2.22471569840663 
630	-2.95708994986561 
631	-3.64255905847254 
632	-3.00085360650602 
633	-1.78268701691982 
634	-1.17557313180538 
635	-1.88333264148648 
636	-2.13693254875455 
637	-1.68000619277788 
638	-4.10513597530696 
639	-4.01909702523518 
640	-1.89812114633083 
641	-2.46659180264672 
642	-2.27569768008779 
643	-1.79099561055967 
644	-2.30979637561485 
645	-3.61953335959412 
646	-3.85863245039705 
647	-2.28228008474413 
648	-1.02348256706784 
649	-0.818145055926496 
650	-1.25752907459096 
651	-0.625220316743875 
652	-1.94763347706929 
653	-3.40908084111635 
654	-2.13648305475668 
655	-3.05448602566565 
656	-4.1480242918249 
657	-3.61927246700342 
658	-3.26277986441375 
659	-3.13784242498694 
660	-2.95911087676825 
661	-1.83230366534546 
662	-2.19106744331072 
663	-3.2146300611858 
664	-2.71180037551436 
665	-1.53551981318958 
666	-1.25529746134451 
667	-2.70346506811048 
668	-3.52980015497582 
669	-3.48148406329734 
670	-2.85385413831934 
671	-2.82894857550226 
672	-1.92323769437959 
673	-1.30053723143442 
674	-3.33564600884553 
675	-2.73467639395535 
676	-1.26754707878353 
677	-1.59915879962129 
678	-2.73772341433491 
679	-2.82113402756135 
680	-1.8294695558886 
681	-3.8782070798632 
682	-3.24299329442359 
683	-1.27162595708617 
684	-3.98890150998727 
685	-4.34291330546897 
686	-3.08782172701872 
687	-2.61149941475922 
688	-1.77835998455308 
689	-2.27291395025425 
690	-4.19918683929181 
691	-3.50703105457281 
692	-2.96276725734838 
693	-3.29228627561082 
694	-3.73291544354431 
695	-2.59488724402149 
696	-1.32225666769871 
697	-1.97416317162587 
698	-2.98447090128407 
699	-3.1097272321137 
700	-2.07944195818522 
701	-2.00995319537935 
702	-1.72436108841592 
703	-1.23953352480567 
704	-1.72494695600915 
705	-2.52970695578296 
706	-2.93620423205723 
707	-2.43964462448293 
708	-3.24795818407467 
709	-3.02135546464301 
710	-0.665076415658399 
711	-0.294765844605903 
712	-0.757617591948039 
713	-1.45384649230468 
714	-2.34209941108714 
715	-3.15952787458374 
716	-3.39831585241923 
717	-2.5291379159706 
718	-0.408524105521419 
719	 0.1332478900437 
720	-2.25046288354834 
721	-3.1001306694575 
722	-3.43000929874338 
723	-3.52915697837848 
724	-2.6511317370904 
725	-3.00034033856555 
726	-3.46551778998343 
727	-1.86657377681913 
728	-1.50091895565878 
729	-2.33528808139125 
730	-3.40154386473548 
731	-2.32912479608843 
732	-1.95936756894886 
733	-2.81074098128188 
734	-2.13963199576001 
735	-3.30829369626916 
736	-4.49824033516157 
737	-2.20965750977582 
738	-2.02163081143618 
739	-2.41306235861717 
740	-1.7478725205693 
741	-2.23833612071289 
742	-3.09610835252459 
743	-3.67413395591248 
744	-3.50961465712295 
745	-2.67313598534232 
746	-1.46356851993185 
747	-0.432133649580175 
748	-1.06826067510913 
749	-2.16381783190798 
750	-2.49172166373345 
751	-2.28070978139418 
752	-2.67425150901779 
753	-3.36258583250571 
754	-1.99990929269428 
755	-0.869442545460394 
756	-0.900458527440837 
757	-2.28025904048994 
758	-2.7274889430586 
759	-3.1620082803531 
760	-4.19615319005947 
761	-3.65940465043106 
762	-3.23014051869808 
763	-3.52458315159053 
764	-3.98525345641834 
765	-3.38894351918347 
766	-2.88977225588753 
767	-4.11958424047489 
768	-3.18012158962719 
769	-2.15748982390969 
770	-2.43876732634172 
771	-0.741099893026427 
772	-0.773549734473067 
773	-2.47599963284882 
774	-1.8690603501703 
775	-2.34192433621967 
776	-3.21513204271292 
777	-2.73695877698828 
778	-1.49233954916167 
779	-0.687908720292538 
780	-0.977241619205387 
781	-1.6879601112197 
782	-1.86994723806098 
783	-1.81479133747654 
784	-2.89336412255788 
785	-2.94231806012398 
786	-2.62150783119529 
787	-2.97680585010635 
788	-2.2087055744519 
789	-1.6155005384708 
790	-1.87312601402874 
791	-1.96219362937348 
792	-2.45481151085547 
793	-2.82197277310782 
794	-1.97736524924166 
795	-3.25881186092667 
796	-3.81240772564674 
797	-1.22763091990012 
798	-1.23988330225202 
799	-2.2190891054364 
800	-2.83452980503073 
801	-2.51086938787754 
802	-2.52795564040663 
803	-2.79122517118701 
804	-2.60123752984673 
805	-2.01153355929503 
806	-1.76289736045432 
807	-2.32998863111425 
808	-3.22821156802211 
809	-3.05103422165137 
810	-1.59166839423407 
811	 0.121632692344799 
812	-0.188911740209676 
813	-1.38110327705431 
814	-1.37793432742152 
815	-1.20427736891573 
816	-1.00379429052562 
817	-1.17561057084392 
818	-3.31045847381924 
819	-3.28335258947123 
820	-1.53436573842168 
821	-1.57160477168095 
822	-1.55932084255046 
823	-1.78224088292318 
824	-2.63416675551999 
825	-3.40794221159246 
826	-2.79584545127918 
827	-1.15766031371784 
828	-1.39115743365906 
829	-0.749632222244434 
830	 1.54820964268892E-02 
831	-0.993040275161019 
832	-2.71636348313385 
833	-2.85420207597288 
834	-1.003980049343 
835	-2.16792945671324 
836	-3.0194396001447 
837	-2.82832620205496 
838	-2.82725307115121 
839	-2.91204132501472 
840	-2.01908529826743 
841	-3.94655676617502E-02 
842	-2.82733111069698 
843	-4.70319639184276 
844	-3.42512932209716 
845	-2.49918884239463 
846	-2.62842806410493 
847	-2.83585773443227 
848	-1.52821104888492 
849	-0.351801355168465 
850	-0.838671755086466 
851	-2.86460506370858 
852	-2.15591327409705 
853	-1.60292184653024 
854	-1.54002864785959 
855	-0.580145853474151 
856	-0.579654415566319 
857	-1.85278512701483 
858	-3.73056740597538 
859	-3.2522799122225 
860	-2.03769750049992 
861	-1.19240743633158 
862	-1.01818418343697 
863	-1.78255146463433 
864	-3.00185786584002 
865	-3.7608206488198 
866	-2.46418884388939 
867	-1.26830986111418 
868	-1.42940598641371 
869	-1.836099119507 
870	-2.66376890756146 
871	-3.48500710662359 
872	-3.66484238811225 
873	-3.9206318169219 
874	-3.84255962063029 
875	-3.19185087010144 
876	-2.66837802739912 
877	-2.20459670310559 
878	-1.77926749376209 
879	-1.41947720037176 
880	-2.07858913812131 
881	-2.98494892241732 
882	-3.2707884342944 
883	-3.49487889618829 
884	-3.324050967544 
885	-2.65938983643552 
886	-1.66710966296555 
887	-1.51237013045066 
888	-1.86041263899264 
889	-1.99954927580557 
890	-2.20804026164349 
891	-2.45796769621998 
892	-2.59125746207503 
893	-2.28038353709571 
894	-1.14716976480574 
895	-0.505734578216174 
896	-1.82088847280293 
897	-2.05797444077643 
898	-1.46766055469664 
899	-1.02871775965096 
900	-2.85724285032734 
901	-2.97066323135626 
902	-1.52624844350675 
903	-0.73302630977562 
904	-1.41975793319821 
905	-2.67370733291634 
906	-3.34585800874523 
907	-2.11839450795076 
908	-1.7766987375024 
909	-2.55385604036691 
910	-3.0984105989768 
911	-2.41515639340943 
912	-1.66001956663374 
913	-1.82860836985602 
914	-2.61163748455192 
915	-2.69016877112518 
916	-2.26372148719964 
917	-2.53940095439511 
918	-2.74593008968514 
919	-2.85888221136755 
920	-2.77616767067671 
921	-1.60478579689637 
922	-1.36453290879543 
923	-1.95708470620674 
924	-1.74223177140007 
925	-1.06954562870883 
926	-1.12137120333876 
927	-2.39005874591923 
928	-2.88216753234789 
929	-2.85687276326698 
930	-2.38234101719295 
931	-1.4357903820027 
932	-1.84519554807094E-02 
933	-0.269801075154774 
934	-2.8721462971177 
935	-3.27223881193414 
936	-2.65303939926461 
937	-2.41823712463336 
938	-3.87079774315403 
939	-2.15377908748024 
940	-0.701019632883708 
941	-2.029866646736 
942	-1.94240908144141 
943	-1.23157588560173 
944	-1.06019392791501 
945	-2.71250434658812 
946	-4.5072475189856 
947	-4.68247374784655 
948	-2.9906379844669 
949	-2.81474956180324 
950	-2.23706310679462 
951	-1.58184033221019 
952	-2.15174577912982 
953	-2.86928509728122 
954	-2.498574031975 
955	-1.24965858207892 
956	-2.57975412394016 
957	-3.03791550984023 
958	-2.10370743976012 
959	-0.781788740125015 
960	-1.5467151971535 
961	-2.28975316936196 
962	-1.82745930539394 
963	-1.10450007243799 
964	-1.67805391043274 
965	-2.58274895969909 
966	 0.618566895203578 
967	 1.64613793955336 
968	 4.23193533471588 
969	 4.10823647756099 
970	 2.97682835626723 
971	 1.56394317389342 
972	-3.18483453404945 
973	-4.16635531619217 
974	-2.39805896046646 
975	-1.30784366610257 
976	 1.29844044145983 
977	 2.27627872086371 
978	 1.60151666384026 
979	 0.103879011121552 
980	-0.982562582828015 
981	-2.87315745739034 
982	-2.89491837713009 
983	-1.59859051370119 
984	-3.15059633665165 
985	-2.78783376880705 
986	-1.9824577421931 
987	-0.815713042099586 
988	-1.09327881361731 
989	-0.612707262090209 
990	-1.27619007320614 
991	-4.8110100737557 
992	-6.46682526087654 
993	-8.35313154293849 
994	-6.152302987111 
995	-4.95558630358029 
996	-3.8043606440125 
997	 1.27439354449631 
998	 1.93075323763768 
999	 0.705820976987351 
1000	 3.07143043347741 
1001	 1.87013953792101 
1002	 2.3773999777282 
1003	 3.53167621095581 
1004	 0.951023108952153 
1005	 0.605919042601516 
1006	 1.60877235169146 
1007	 1.28250423561397 
1008	 1.92622458637837E-02 
1009	 1.01838605043812 
1010	 4.55626722081701 
1011	 6.29380030020167 
1012	 3.50664749446354 
1013	 2.35255024280318 
1014	-0.756024012883527 
1015	-2.83392442818349 
1016	 2.31035120185986 
1017	 3.64093514572325 
1018	 3.20488066673574 
1019	 3.06558474794055 
1020	 0.790234212563304 
1021	 2.66964528354887 
1022	 5.47375061447169 
1023	 6.18846489832557 
1024	 5.14418346454793 
1025	 4.18943265019121 
1026	 3.40702305230878 
1027	 1.87308751459622 
1028	 1.06159085831986 
1029	-1.26663719727993 
1030	-1.05709231524371 
1031	 1.50583338279188 
1032	 0.823408856287053 
1033	 3.01972336307905 
1034	 3.094676524294 
1035	-0.285738813941675 
1036	 0.110628354194282 
1037	 1.15421017877329 
1038	 0.916762579966905 
1039	 1.97268764340576 
1040	 2.71666462313855 
1041	 3.63278483576104 
1042	 3.71827618795125 
1043	 4.0817511402669 
1044	 2.36935841206207 
1045	 0.256602543544042 
1046	-0.125505958981348 
1047	 1.19537751999241 
1048	 3.05096018228682 
1049	 5.32158200633579 
1050	 8.03372539986548 
1051	 7.23114717889479 
1052	 6.89141841499286 
1053	 7.0696563670547 
1054	 4.998780650126 
1055	 4.4536826175773 
1056	 2.65477550454421 
1057	 1.23012641104536 
1058	 0.169655949104797 
1059	-0.473450343558963 
1060	-2.43207842676413 
1061	-1.49105151760496 
1062	 2.14223987719137 
1063	 3.74948174264875 
1064	 5.1091529565302 
1065	 4.93158365330104 
1066	 2.96368868657316 
1067	 1.16888470459508 
1068	 0.175963610947613 
1069	 2.83844874524169 
1070	 5.42072160968581 
1071	 6.63967350672449 
1072	 7.75336558741056 
1073	 5.12475960891247 
1074	 4.49917820613913 
1075	 3.3324973808694 
1076	 2.95778668407526 
1077	 4.80137688436049 
1078	 4.17401355396694 
1079	 1.69446204913547 
1080	-0.296773399460598 
1081	-4.32453865917183 
1082	-5.43368466207145 
1083	-4.41435123163106 
1084	-3.84017675986036 
1085	-4.29372938623341 
1086	-4.97835912117586 
1087	-4.79265948899078 
1088	-6.66963564370728 
1089	-5.87896634857386 
1090	-3.50401324267659 
1091	-1.83119175177671 
1092	 0.412095194660332 
1093	 1.70292301039909 
1094	 3.19840438018636 
1095	 3.05575628032969 
1096	 0.146711665023556 
1097	-0.196392092376905 
1098	 0.297493025021088 
1099	 0.596220104690368 
1100	 2.5393394636626 
1101	 3.02915855562125 
1102	 1.99355237542836 
1103	 1.50468498361968 
1104	 0.128152504083121 
1105	 0.711915934714473 
1106	 1.29437129520884 
1107	 0.996469632962 
1108	 0.606351800706035 
1109	 2.29490102762983 
1110	 2.93602327841211 
1111	 3.42841839605929 
1112	 4.39532565120294 
1113	 5.99484502477654 
1114	 5.75584150428755 
1115	 4.93315291621047 
1116	 4.23407190948167 
1117	 2.17131668093853 
1118	 1.14069401405184 
1119	 0.193007206451074 
1120	 8.53105804092437E-02 
1121	 1.90255151585829 
1122	 1.59523029047356 
1123	-0.476555860502626 
1124	-0.394957837299794 
1125	 1.32307662295267 
1126	-0.192128191442897 
1127	-1.159850923774 
1128	-0.91920713939812 
1129	-1.18350990299012 
1130	-4.44932527048071 
1131	-3.27564495201083 
1132	 2.69921916258611 
1133	 3.50797668332636 
1134	 3.45615638475713 
1135	 2.79633560204081 
1136	-1.46558225611127 
1137	-2.84740283931089 
1138	-3.67751334849752 
1139	-2.91818240495342 
1140	 0.123876081409102 
1141	 1.69103569984534 
1142	 4.72670691913496 
1143	 6.15196893019758 
1144	 6.24587258081677 
1145	 5.66990486279967 
1146	 2.96329580017407 
1147	 1.95649775087638 
1148	 1.3269089699039 
1149	-0.173138228268374 
1150	 0.970689350153494 
1151	 5.31075734801454 
1152	 6.20487242911712 
1153	 6.57453429694657 
1154	 7.19556303565124 
1155	 6.23256131462061 
1156	 6.31905519127056 
1157	 8.23645358907112 
1158	 8.03243461589511 
1159	 6.75727584430886 
1160	 5.23372036903506 
1161	 1.73706791531045 
1162	 0.382664937117731 
1163	-0.555284702247458 
1164	-1.0704749300359 
1165	 1.17632325588885 
1166	 1.04844157829015 
1167	-1.3043747608709 
1168	-2.27979695427992 
1169	-3.10192604381228 
1170	-1.49785491638014 
1171	-0.419730952843888 
1172	 3.68999045401278 
1173	 3.29609921823966 
1174	-0.481921795128868 
1175	-0.942611879772693 
1176	-2.12731898970869 
1177	-1.35743817044326 
1178	 3.45116128422548 
1179	 4.09589862091464 
1180	 3.13972475980249 
1181	 2.50044122992531 
1182	-0.10088474841591 
1183	-1.24915369039437 
1184	-2.02673466986677 
1185	-2.4095968802136 
1186	-1.54290723067412 
1187	-1.68612210738582 
1188	-3.07864143919493 
1189	-2.5747317960834 
1190	-0.598356190598876 
1191	-0.417202779116981 
1192	 7.41536489303696E-02 
1193	 1.62537280395583 
1194	 1.40044998130903 
1195	 3.28120330977817 
1196	 5.67211946501405 
1197	 11.2164289106513 
1198	 12.0961684245093 
1199	 10.6558934979153 
1200	 10.4677262721677 
1201	 9.27354666484955 
1202	 7.97757522098544 
1203	 6.9378873332315 
1204	 6.73419279650243 
1205	 4.47467633715063 
1206	 4.95492608039414 
1207	 10.674931702305 
1208	 11.2270007112565 
1209	 9.47822643959249 
1210	 8.77109048392908 
1211	 5.71010171212077 
1212	 3.31341749147121 
1213	 3.84734935528843 
1214	 4.00899269351731 
1215	 5.59157910328753 
1216	 5.98408540125992 
1217	 5.31069070976581 
1218	 5.69320688441233 
1219	 4.67974599359545 
1220	 4.91198635466425 
1221	 5.22323383064302 
1222	 7.07054916069334 
1223	 6.47118159482057 
1224	 4.21056437643502 
1225	 3.59794771496138 
1226	 3.61113260652931 
1227	 2.66294081526468 
1228	 1.63804200695136 
1229	 1.51683997015505 
1230	-0.195167607267999 
1231	-0.460341884696393 
1232	 2.24035833245416 
1233	 2.67167314163542 
1234	 2.07245682672196 
1235	 2.57406283550038 
1236	 3.87802352607944 
1237	 2.15086580819787 
1238	 2.44678284358282 
1239	 5.14185697589649 
1240	 5.6420758194341 
1241	 7.58595078076859 
1242	 9.46164071704464 
1243	 3.06232232646805 
1244	-2.79022895928382 
1245	-4.74649746914709 
1246	-5.53208487631328 
1247	-0.381285911484839 
1248	 5.33747752775154 
1249	 6.96485113467383 
1250	 9.29835138857645 
1251	 11.2117019002592 
1252	 11.8506057465968 
1253	 11.7935928709582 
1254	 11.5617113097568 
1255	 8.74288960248396 
1256	 6.76916365882499 
1257	 6.34982614215033 
1258	 4.76028941312419 
1259	 1.89220553831395 
1260	 0.907938020735205 
1261	 0.328278164824069 
1262	-1.77480950027915 
1263	 1.49263405591473 
1264	 4.59266096323356 
1265	 3.38720652691585 
1266	 4.79777418263931 
1267	 5.05642902764304 
1268	 4.56749623154995 
1269	 8.10336906389777 
1270	 11.6872345947953 
1271	 12.6619715022298 
1272	 12.096167353787 
1273	 10.315749336076 
1274	 7.37719446114813 
1275	 6.9923112355593 
1276	 6.15430437580623 
1277	 4.30206602770449 
1278	 5.9850044892719 
1279	 6.9238126529674 
1280	 7.43528657680826 
1281	 8.0384812290876 
1282	 9.70958417165224 
1283	 10.253550563262 
1284	 9.46648714165927 
1285	 9.8253202674745 
1286	 12.3944710520533 
1287	 11.6305660620862 
1288	 9.13323743409856 
1289	 6.70806038344461 
1290	 4.38360671519226 
1291	 1.06999728944671 
1292	-2.06805524911768 
1293	-2.0767736111381 
1294	-3.54643555508113 
1295	-4.83942412219317 
1296	-3.48007361543976 
1297	-2.20599497960299 
1298	 1.13222058028785 
1299	 1.96190969176211 
1300	 0.174079197571404 
1301	-0.600491608121024 
1302	-2.8777678028478 
1303	-4.75226606377719 
1304	-1.6130856022926 
1305	 0.200673298913074 
1306	 1.7337090394718 
1307	 6.61960746963029 
1308	 8.70972961013229 
1309	 11.4342931836882 
1310	 13.0182866962639 
1311	 12.0790414871919 
1312	 13.0866967497173 
1313	 15.9708951053072 
1314	 15.1157471909118 
1315	 12.8446586722588 
1316	 12.1862758110251 
1317	 8.53338039432213 
1318	 7.26219609012998 
1319	 8.63767906249371 
1320	 10.4147310774571 
1321	 10.1539160412486 
1322	 11.3452117500509 
1323	 13.2589354535359 
1324	 12.8718154107229 
1325	 13.0746549964095 
1326	 12.6777679072235 
1327	 11.2344207946155 
1328	 11.9295144684361 
1329	 11.4135039059513 
1330	 9.15795788108389 
1331	 7.36492610859395 
1332	 6.59150260782545 
1333	 7.9341190238903 
1334	 9.51697377251852 
1335	 10.3012416686228 
1336	 9.60296288919565 
1337	 7.19866583937997 
1338	 4.73243368182014 
1339	 3.12530223266628 
1340	 4.43150302696774 
1341	 4.63551143850683 
1342	 3.53551215708675 
1343	 4.86736381266845 
1344	 3.49018373077631 
1345	 3.20671792456524 
1346	 6.16793045367581 
1347	 6.99021503122893 
1348	 7.22827016403968 
1349	 8.075188167479 
1350	 7.88737688964405 
1351	 7.60758706748913 
1352	 8.51239149717788 
1353	 7.54769358513386 
1354	 4.60893834113791 
1355	 3.32416593891208 
1356	 4.5108788691885 
1357	 4.58910666594144 
1358	 6.68860783748462 
1359	 9.03951939815932 
1360	 7.78851692521294 
1361	 6.62626018959165 
1362	 6.28573339835147 
1363	 4.92348611485906 
1364	 5.9629222029663 
1365	 7.16356627747435 
1366	 5.55711380214964 
1367	 6.11834802571344 
1368	 7.17586695760867 
1369	 6.20488439731708 
1370	 7.88172600854805 
1371	 11.068147761241 
1372	 11.3249685946418 
1373	 13.3076131981047 
1374	 17.5733798370709 
1375	 17.6968626615864 
1376	 16.8006646590711 
1377	 19.5367913673894 
1378	 18.8705759966821 
1379	 14.0412809640537 
1380	 12.0401615152429 
1381	 8.08045530393586 
1382	 6.33194424966218 
1383	 10.4810572763189 
1384	 11.6599396795076 
1385	 14.6426676267321 
1386	 16.7948059354509 
1387	 15.5484268394239 
1388	 17.4718064992249 
1389	 18.6460974862011 
1390	 17.8153557414165 
1391	 14.544329787545 
1392	 13.2078179131016 
1393	 10.8808815065347 
1394	 8.81621178393962 
1395	 7.5462181524771 
1396	 7.14838583626166 
1397	 5.27841690696797 
1398	 4.23650572844407 
1399	 3.45715572387604 
1400	 5.46466340805524 
1401	 7.46742192599924 
1402	 9.74829040867388 
1403	 9.248518748072 
1404	 6.36932448585524 
1405	 6.87522766062405 
1406	 6.02591303244302 
1407	 8.15129585450713 
1408	 11.6548108488513 
1409	 12.172410726649 
1410	 13.67230756596 
1411	 13.6441616008268 
1412	 11.3565407897396 
1413	 10.0836646642012 
1414	 8.47748106571694 
1415	 7.01383093434842 
1416	 9.22617810259315 
1417	 10.2551324801236 
1418	 9.44508729955041 
1419	 11.5389237210441 
1420	 14.0053968371785 
1421	 17.9183133870268 
1422	 19.9269186478589 
1423	 16.7221178174528 
1424	 13.5626504432424 
1425	 9.95345440712607 
1426	 7.81428389534529 
1427	 8.27996565744893 
1428	 10.9146025981461 
1429	 11.3558784171144 
1430	 11.8331141245372 
1431	 16.0618641836105 
1432	 16.148906062318 
1433	 16.2415165417171 
1434	 16.5081487999969 
1435	 16.1758157888705 
1436	 16.5577389365989 
1437	 15.0054716944901 
1438	 15.6233724340621 
1439	 14.3245594979359 
1440	 12.1089723750268 
1441	 13.1955824121924 
1442	 12.4571715700555 
1443	 10.0943708995528 
1444	 8.43204291240006 
1445	 7.0161024130558 
1446	 3.98364899213826 
1447	 3.50017507681878 
1448	 6.05799350517239 
1449	 6.76227321677711 
1450	 7.67490428742402 
1451	 8.38603091498682 
1452	 8.64014416158335 
1453	 7.5337527444135 
1454	 7.41542849444167 
1455	 7.75153963667009 
1456	 9.86971275300296 
1457	 12.272647578551 
1458	 13.3708759633254 
1459	 15.2458329226176 
1460	 15.6002156027213 
1461	 14.9968368437718 
1462	 13.5094345850944 
1463	 12.5819933271283 
1464	 13.0450546998961 
1465	 11.8924422495245 
1466	 13.0546849001927 
1467	 15.839780909579 
1468	 14.07488411422 
1469	 13.5431160555137 
1470	 14.6820660038009 
