Wavelength	2mm_whiteABS00000.asd
646	 1665.61372426829 
647	 1676.69025996224 
648	 1689.38441073407 
649	 1701.556356862 
650	 1713.1218028065 
651	 1725.96694089391 
652	 1738.80061759366 
653	 1752.33903894687 
654	 1767.56399852829 
655	 1781.32962341479 
656	 1795.17866924565 
657	 1810.34725056841 
658	 1824.96738878211 
659	 1840.21939807044 
660	 1856.26294678467 
661	 1871.87733133969 
662	 1888.68152561031 
663	 1906.09839731813 
664	 1922.58853560781 
665	 1937.85445939082 
666	 1953.17951366794 
667	 1969.68433897292 
668	 1986.39835153847 
669	 2004.96848036111 
670	 2025.15638153198 
671	 2043.51250699536 
672	 2061.19276768495 
673	 2079.582911352 
674	 2100.38079241629 
675	 2121.80853845236 
676	 2142.8445166162 
677	 2163.30427786925 
678	 2186.4356231195 
679	 2208.52753970225 
680	 2228.43424617792 
681	 2250.59396579905 
682	 2273.40285248636 
683	 2296.41210209862 
684	 2319.71725931967 
685	 2344.20587683793 
686	 2368.88090295488 
687	 2392.59564350964 
688	 2416.67702373295 
689	 2440.43756639876 
690	 2463.81532888528 
691	 2488.69944110426 
692	 2513.10188084236 
693	 2536.69256526731 
694	 2560.45155346425 
695	 2581.9734090166 
696	 2603.659803395 
697	 2628.32502065156 
698	 2649.92219545899 
699	 2670.96209816952 
700	 2692.94819946968 
701	 2712.17576874643 
702	 2731.29041028123 
703	 2750.83894817972 
704	 2769.38831689652 
705	 2788.36297458439 
706	 2806.16398558695 
707	 2820.75005953987 
708	 2835.98491350668 
709	 2851.77902641598 
710	 2867.24685013367 
711	 2880.7541984225 
712	 2893.53121212718 
713	 2906.5156533677 
714	 2920.43651799915 
715	 2934.89317605318 
716	 2948.51259773195 
717	 2960.08377694025 
718	 2974.94074508539 
719	 2989.93840882432 
720	 3002.49547446429 
721	 3016.1164497036 
722	 3028.59917182669 
723	 3039.5585094318 
724	 3050.86147531421 
725	 3062.3375356147 
726	 3074.14864952133 
727	 3086.3236171 
728	 3096.96082211414 
729	 3107.15629813616 
730	 3117.69523143231 
731	 3125.99691347402 
732	 3137.15570761119 
733	 3151.32411071109 
734	 3162.03626833062 
735	 3170.87967326519 
736	 3179.19509250695 
737	 3188.31449382406 
738	 3195.80899682803 
739	 3202.27597010069 
740	 3208.83726048385 
741	 3216.73500406785 
742	 3224.33787049878 
743	 3230.69093994778 
744	 3235.57765978666 
745	 3240.93325316946 
746	 3246.15160556593 
747	 3249.76422111781 
748	 3254.93032843278 
749	 3259.45047175821 
750	 3261.82845059977 
751	 3266.18173716727 
752	 3269.11837987315 
753	 3270.24054974723 
754	 3273.13041449489 
755	 3276.39288079065 
756	 3278.99123886851 
757	 3279.88551608732 
758	 3278.774721438 
759	 3275.91296502628 
760	 3272.39921349622 
761	 3271.5586410945 
762	 3271.90046253912 
763	 3272.65194502258 
764	 3273.88171196375 
765	 3275.30324260932 
766	 3276.00158931213 
767	 3274.90364015873 
768	 3271.86932745374 
769	 3268.80583011087 
770	 3266.60009495771 
771	 3262.46649172459 
772	 3257.43529688117 
773	 3252.73966854678 
774	 3249.99111231916 
775	 3247.11414599673 
776	 3242.85556693735 
777	 3236.63346070543 
778	 3230.88994811266 
779	 3224.7406775559 
780	 3217.58398864674 
781	 3210.43850280352 
782	 3203.10282488127 
783	 3195.0932048458 
784	 3185.6440391525 
785	 3177.19610900175 
786	 3169.05272345265 
787	 3159.94657721589 
788	 3151.21461188309 
789	 3141.43559362348 
790	 3130.7523827095 
791	 3123.52246121244 
792	 3113.03452661515 
793	 3099.84454224357 
794	 3088.9593429715 
795	 3077.51188939591 
796	 3065.31757800737 
797	 3052.84609247867 
798	 3041.07265932538 
799	 3029.00639858911 
800	 3016.55989374599 
801	 3005.20883591955 
802	 2994.16923537244 
803	 2983.10217574577 
804	 2971.70846831907 
805	 2958.76460300656 
806	 2944.91724050565 
807	 2930.9601351672 
808	 2916.88385483161 
809	 2903.94794429365 
810	 2891.69296824131 
811	 2877.71896213167 
812	 2864.61032035973 
813	 2851.29681934911 
814	 2836.17571035886 
815	 2822.80031263888 
816	 2809.4139872318 
817	 2795.07033352231 
818	 2781.83904972637 
819	 2768.55459261213 
820	 2754.31313398047 
821	 2738.36081649076 
822	 2722.2965987808 
823	 2706.21467325065 
824	 2690.42814911674 
825	 2678.01631974148 
826	 2665.06616653211 
827	 2650.27022132608 
828	 2636.35589800962 
829	 2622.32929581094 
830	 2606.01778683424 
831	 2585.58273330004 
832	 2568.40235370307 
833	 2551.22523282515 
834	 2531.8160518078 
835	 2514.08710287447 
836	 2498.87763164214 
837	 2485.95748526378 
838	 2474.12115041694 
839	 2465.23603265111 
840	 2456.36249840561 
841	 2444.70843937463 
842	 2434.2020610799 
843	 2422.78810802012 
844	 2408.94230089408 
845	 2391.83352533957 
846	 2377.17395268623 
847	 2364.05566294043 
848	 2348.95444037924 
849	 2333.54295868487 
850	 2318.20779834983 
851	 2302.85537563709 
852	 2286.25645290409 
853	 2271.14415593167 
854	 2257.43720898661 
855	 2242.928389695 
856	 2227.0557906214 
857	 2210.46801371853 
858	 2193.71428192844 
859	 2175.38457153528 
860	 2156.08214848031 
861	 2136.96797512833 
862	 2119.97275767558 
863	 2102.54600853332 
864	 2083.39931241567 
865	 2062.07016865503 
866	 2040.35360987691 
867	 2019.38202427281 
868	 1999.06064928482 
869	 1976.80837454589 
870	 1955.82287938708 
871	 1935.88724360549 
872	 1915.35612968596 
873	 1897.38667957356 
874	 1882.37182934018 
875	 1869.84945644467 
876	 1858.29309952105 
877	 1849.71111511945 
878	 1842.73914772563 
879	 1833.41435961574 
880	 1825.96062985461 
881	 1820.93112674391 
882	 1817.13970427647 
883	 1810.03619967947 
884	 1803.83297737322 
885	 1798.28938228107 
886	 1787.64343827887 
887	 1777.64114470873 
888	 1767.75134418844 
889	 1756.18630290616 
890	 1745.56547549599 
891	 1733.1818164453 
892	 1718.66982177543 
893	 1705.91191633886 
894	 1692.01323078884 
895	 1677.93200089688 
896	 1665.4900546164 
897	 1651.32377776273 
898	 1637.6597703726 
899	 1625.16067895238 
900	 1609.93251826801 
901	 1596.27404515883 
902	 1583.7405712244 
903	 1569.8678308286 
904	 1556.23900764865 
905	 1542.54931519828 
906	 1528.22011773345 
907	 1512.37005792208 
908	 1497.01743255148 
909	 1482.29656066881 
910	 1467.19952304451 
911	 1451.25619588346 
912	 1436.08989982742 
913	 1422.50343235033 
914	 1408.24306042971 
915	 1393.91251934294 
916	 1379.66263667637 
917	 1365.43213464148 
918	 1351.95351591566 
919	 1338.49564587035 
920	 1324.88195129667 
921	 1313.52126964398 
922	 1301.8914660067 
923	 1289.48980009778 
924	 1277.41985118393 
925	 1268.09392936201 
926	 1258.82637422614 
927	 1247.44287929318 
928	 1236.34543995294 
929	 1225.65468005967 
930	 1214.79961412381 
931	 1202.82959032226 
932	 1193.02234400698 
933	 1182.45009167874 
934	 1169.35799873892 
935	 1159.06730991986 
936	 1148.9041672918 
937	 1138.57061303488 
938	 1129.30135732949 
939	 1119.23177940211 
940	 1108.48774836905 
941	 1097.73398785918 
942	 1088.20642071324 
943	 1077.84381244861 
944	 1066.29828552171 
945	 1054.52470357933 
946	 1045.00524101345 
947	 1035.00442861866 
948	 1023.12430336887 
949	 1013.56889080303 
950	 1002.96814516059 
951	 991.589045779564 
952	 981.409322403725 
953	 970.667109153544 
954	 960.259378110833 
955	 950.430140208182 
956	 939.316792305647 
957	 928.206214447341 
958	 916.829864603684 
959	 904.62352647871 
960	 893.755291275293 
961	 883.053941901427 
962	 871.758667351479 
963	 860.230420208281 
964	 849.804754394396 
965	 839.074377733744 
966	 1401.94953963486 
967	 1418.90706279617 
968	 1438.14243267723 
969	 1459.0104601462 
970	 1484.49900700365 
971	 1504.36842493816 
972	 1521.46288651899 
973	 1544.096134051 
974	 1564.67138318803 
975	 1589.35590103015 
976	 1620.54837842601 
977	 1651.24654379152 
978	 1677.40746646036 
979	 1702.7970178879 
980	 1725.20694237437 
981	 1746.39340807282 
982	 1763.84238087504 
983	 1783.3476703113 
984	 1804.15601864159 
985	 1822.23041795143 
986	 1841.11484865258 
987	 1862.38478240269 
988	 1879.47203256988 
989	 1892.45870545371 
990	 1908.05283376612 
991	 1925.22998262591 
992	 1938.20486951157 
993	 1949.50371887667 
994	 1961.7558471702 
995	 1972.17508070169 
996	 1984.76613823172 
997	 1998.04587248106 
998	 2013.07128878283 
999	 2030.16617132494 
1000	 2040.58590309463 
1001	 2051.57351237835 
1002	 2065.36259155512 
1003	 2075.31966483815 
1004	 2089.32066018724 
1005	 2105.0996346176 
1006	 2126.27568439646 
1007	 2142.37198887733 
1008	 2158.49778183218 
1009	 2171.61915537539 
1010	 2183.65974928501 
1011	 2194.473579578 
1012	 2206.67479559431 
1013	 2220.14505822231 
1014	 2231.10496719261 
1015	 2242.25151076744 
1016	 2254.31030823634 
1017	 2266.89649941841 
1018	 2277.07246877163 
1019	 2288.81843333911 
1020	 2300.05085857587 
1021	 2308.43656937585 
1022	 2323.43572283117 
1023	 2335.71817559245 
1024	 2347.47941674464 
1025	 2357.97070647257 
1026	 2370.22032728423 
1027	 2378.74846910288 
1028	 2390.04738106006 
1029	 2403.32869458558 
1030	 2417.62677249805 
1031	 2432.67282999509 
1032	 2445.98999611814 
1033	 2459.04681304087 
1034	 2473.65942502997 
1035	 2488.72903386893 
1036	 2501.2594290121 
1037	 2515.87898355084 
1038	 2528.84673928987 
1039	 2537.87942679749 
1040	 2550.07213915552 
1041	 2564.55443006995 
1042	 2578.8026101896 
1043	 2593.72182331206 
1044	 2609.09584822442 
1045	 2625.35772420847 
1046	 2638.75161824324 
1047	 2650.97899843782 
1048	 2664.73046326566 
1049	 2677.3150259148 
1050	 2690.62811874923 
1051	 2702.78743574105 
1052	 2712.15049677972 
1053	 2721.99389175958 
1054	 2732.04559270765 
1055	 2743.98356703701 
1056	 2755.87075201714 
1057	 2766.95611934306 
1058	 2777.5417229208 
1059	 2788.44551552378 
1060	 2799.00767230297 
1061	 2810.41392193356 
1062	 2822.20648576337 
1063	 2834.11074594704 
1064	 2847.46700264466 
1065	 2857.2158008954 
1066	 2871.43412760736 
1067	 2884.55418478259 
1068	 2896.26068762131 
1069	 2911.57511173954 
1070	 2922.17669606938 
1071	 2933.5681153285 
1072	 2946.7467406389 
1073	 2959.32570505864 
1074	 2973.84058559874 
1075	 2991.55106976774 
1076	 3006.80946888255 
1077	 3022.03795715553 
1078	 3037.07282681608 
1079	 3050.60408198546 
1080	 3065.6358747042 
1081	 3082.14502014414 
1082	 3097.0862933718 
1083	 3111.38895657183 
1084	 3126.73848043113 
1085	 3141.13018563185 
1086	 3154.9018749493 
1087	 3171.00432695574 
1088	 3187.89083518269 
1089	 3202.85321585133 
1090	 3221.08347885628 
1091	 3240.87081212061 
1092	 3261.41759136227 
1093	 3283.2947595211 
1094	 3309.50180201688 
1095	 3331.850543418 
1096	 3352.99449623716 
1097	 3374.68605554398 
1098	 3393.61109729919 
1099	 3416.43739004886 
1100	 3441.7902120727 
1101	 3466.53703277518 
1102	 3493.88865102148 
1103	 3519.92439993009 
1104	 3546.27065964592 
1105	 3569.96609432728 
1106	 3593.53315416478 
1107	 3617.57969845287 
1108	 3637.43162976059 
1109	 3659.23109614426 
1110	 3683.10661878764 
1111	 3709.29712856487 
1112	 3731.8218034165 
1113	 3757.30430729685 
1114	 3776.14962812843 
1115	 3788.74386899672 
1116	 3803.28478169402 
1117	 3818.57855980041 
1118	 3828.50693397501 
1119	 3837.89200809066 
1120	 3841.93034053169 
1121	 3841.4342984373 
1122	 3836.02782983277 
1123	 3827.31842337274 
1124	 3813.07686265423 
1125	 3794.63882833787 
1126	 3770.68962350789 
1127	 3735.53433045482 
1128	 3692.47510089108 
1129	 3645.44818258721 
1130	 3586.57472966479 
1131	 3531.34733868264 
1132	 3473.34672192834 
1133	 3416.54675803033 
1134	 3356.42052884749 
1135	 3299.87603681934 
1136	 3241.94293737916 
1137	 3191.44426182012 
1138	 3136.53269419964 
1139	 3100.57233857236 
1140	 3074.37396824441 
1141	 3058.84752019594 
1142	 3056.29636203608 
1143	 3063.67490866437 
1144	 3077.11556573607 
1145	 3106.34465696004 
1146	 3150.15027583695 
1147	 3204.73612306163 
1148	 3271.47927811313 
1149	 3353.84996966971 
1150	 3438.90897597833 
1151	 3534.82136855781 
1152	 3633.16989132872 
1153	 3741.3072409207 
1154	 3844.01254016351 
1155	 3953.9908951993 
1156	 4053.50909592603 
1157	 4149.16206064096 
1158	 4240.01180840304 
1159	 4330.7709239066 
1160	 4407.49965057557 
1161	 4476.66746888075 
1162	 4537.66273720131 
1163	 4585.16172719539 
1164	 4629.96288421635 
1165	 4669.46120750029 
1166	 4702.72777008817 
1167	 4729.5182173917 
1168	 4750.63668719898 
1169	 4765.30201677255 
1170	 4779.12925015756 
1171	 4791.83928348822 
1172	 4802.09400266819 
1173	 4810.42774634549 
1174	 4817.6188956289 
1175	 4822.17343961813 
1176	 4824.90098318009 
1177	 4823.09669959872 
1178	 4820.41325333054 
1179	 4811.21207150236 
1180	 4795.74357030544 
1181	 4778.66284077853 
1182	 4756.6441326103 
1183	 4733.71403235845 
1184	 4708.99285299632 
1185	 4680.91396205515 
1186	 4650.37970909744 
1187	 4617.34362322003 
1188	 4575.57266305835 
1189	 4541.32978387499 
1190	 4511.03123898 
1191	 4477.43274590448 
1192	 4446.89665735667 
1193	 4418.26040637913 
1194	 4385.62420094519 
1195	 4355.99259029016 
1196	 4332.02033973357 
1197	 4312.29059056469 
1198	 4296.42520337194 
1199	 4283.64548898349 
1200	 4276.98457259792 
1201	 4274.67235970332 
1202	 4278.26896409606 
1203	 4287.41591248982 
1204	 4301.77125813033 
1205	 4323.16972543396 
1206	 4345.54448977577 
1207	 4373.42121481037 
1208	 4402.6404088969 
1209	 4432.21266254978 
1210	 4466.75214014657 
1211	 4505.01349845691 
1212	 4545.79713065509 
1213	 4591.08690077331 
1214	 4643.62273437254 
1215	 4698.00004302826 
1216	 4751.84077015811 
1217	 4807.21713297433 
1218	 4859.94238833722 
1219	 4912.28670204612 
1220	 4968.10452079599 
1221	 5025.93963376466 
1222	 5086.25910409602 
1223	 5146.19370036211 
1224	 5208.58397098486 
1225	 5269.74964193016 
1226	 5330.50431278545 
1227	 5391.26543361023 
1228	 5452.87368126664 
1229	 5513.16205859059 
1230	 5572.86345892342 
1231	 5630.78575317699 
1232	 5688.1544797894 
1233	 5744.94977306994 
1234	 5801.39426522978 
1235	 5855.11031120831 
1236	 5908.44053241169 
1237	 5958.05146613254 
1238	 6003.91939402063 
1239	 6047.78238021214 
1240	 6090.03269705511 
1241	 6130.26102303686 
1242	 6168.39549829339 
1243	 6204.90993095998 
1244	 6239.12802559882 
1245	 6271.63249484754 
1246	 6302.02383318752 
1247	 6333.12078179426 
1248	 6364.15825981237 
1249	 6395.42266781864 
1250	 6426.71033896128 
1251	 6459.65916383675 
1252	 6488.45844402802 
1253	 6515.58994026827 
1254	 6541.43257948957 
1255	 6564.01589639856 
1256	 6588.18180662627 
1257	 6612.28145802708 
1258	 6636.05750146479 
1259	 6661.08699886386 
1260	 6683.87834857888 
1261	 6705.26149415792 
1262	 6726.0528972323 
1263	 6745.75034326014 
1264	 6765.22913166316 
1265	 6786.66809467903 
1266	 6804.31492694021 
1267	 6820.2244326553 
1268	 6834.28674909622 
1269	 6845.90446408096 
1270	 6860.03868981746 
1271	 6871.16413439148 
1272	 6878.48323742594 
1273	 6884.21934659158 
1274	 6884.59883634681 
1275	 6884.35872842892 
1276	 6885.13010266228 
1277	 6883.40325973512 
1278	 6882.71160565468 
1279	 6879.00059891931 
1280	 6873.61851630117 
1281	 6866.55487191983 
1282	 6856.51207534909 
1283	 6846.39253273606 
1284	 6836.64034303084 
1285	 6825.22229903812 
1286	 6811.62320865932 
1287	 6797.52349526857 
1288	 6781.48362735444 
1289	 6766.87220291008 
1290	 6752.82416439688 
1291	 6740.71557869973 
1292	 6732.69206926859 
1293	 6723.04318881489 
1294	 6713.44560290326 
1295	 6704.75276488248 
1296	 6695.02129259984 
1297	 6684.81971928655 
1298	 6675.46504620494 
1299	 6672.24701657799 
1300	 6672.79430784593 
1301	 6677.00628794027 
1302	 6684.50653957669 
1303	 6689.85376430034 
1304	 6696.14441747784 
1305	 6703.80915679062 
1306	 6713.50970720816 
1307	 6724.8205235168 
1308	 6734.35411136842 
1309	 6742.78126138165 
1310	 6748.69412147418 
1311	 6753.2200225671 
1312	 6758.45079433775 
1313	 6764.02693993512 
1314	 6767.55537465749 
1315	 6770.67628148713 
1316	 6773.16912828391 
1317	 6773.32154541948 
1318	 6774.5945158478 
1319	 6776.17597598783 
1320	 6777.76735428562 
1321	 6778.73188682199 
1322	 6780.87152378186 
1323	 6786.50227755154 
1324	 6794.17130451877 
1325	 6804.92762957216 
1326	 6815.39381562797 
1327	 6826.02144462598 
1328	 6837.96320256303 
1329	 6852.82014932997 
1330	 6872.23573097693 
1331	 6889.04618857519 
1332	 6906.72540809286 
1333	 6923.23979244653 
1334	 6934.41508187997 
1335	 6953.13816260206 
1336	 6972.81797629354 
1337	 6988.48234633141 
1338	 7006.19364207216 
1339	 7021.83860208385 
1340	 7038.85892145545 
1341	 7057.41760594251 
1342	 7074.49369880045 
1343	 7090.23123975636 
1344	 7103.63117144614 
1345	 7115.5295220598 
1346	 7128.41277467119 
1347	 7139.79765739755 
1348	 7150.41133036263 
1349	 7158.14652590145 
1350	 7164.95778987785 
1351	 7169.74300260577 
1352	 7173.51870541221 
1353	 7172.87784997374 
1354	 7169.69058824075 
1355	 7163.0223815772 
1356	 7151.89672780342 
1357	 7137.93319387928 
1358	 7123.62554269488 
1359	 7106.49415993007 
1360	 7087.72045377188 
1361	 7072.46612288372 
1362	 7057.70609461329 
1363	 7040.44243930976 
1364	 7022.23975636529 
1365	 7003.06110433175 
1366	 6983.7434213332 
1367	 6964.10252500328 
1368	 6943.85936603981 
1369	 6920.02233260033 
1370	 6892.68293285031 
1371	 6860.56573718059 
1372	 6825.07251699328 
1373	 6786.54011078236 
1374	 6736.00073115558 
1375	 6680.33624250056 
1376	 6623.19739057721 
1377	 6562.67354535079 
1378	 6501.35569106892 
1379	 6439.45914950274 
1380	 6377.99265610766 
1381	 6319.39480618184 
1382	 6263.89506742978 
1383	 6213.21664434634 
1384	 6167.47259683604 
1385	 6122.66702479728 
1386	 6084.85935341586 
1387	 6053.10267067193 
1388	 6028.44165607723 
1389	 6010.33780140349 
1390	 5992.52518212462 
1391	 5978.34041591999 
1392	 5967.09556768506 
1393	 5956.27227537272 
1394	 5949.34492560008 
1395	 5947.41768345442 
1396	 5947.54835999917 
1397	 5944.78700519542 
1398	 5938.5887162961 
1399	 5927.27550722035 
1400	 5912.43006994115 
1401	 5896.11464966546 
1402	 5880.80402417857 
1403	 5865.74624760936 
1404	 5852.57872365776 
1405	 5838.42310861796 
1406	 5822.1191498153 
1407	 5808.96737466369 
1408	 5796.64120234131 
1409	 5786.84490667616 
1410	 5783.42608160163 
1411	 5784.32839827507 
1412	 5789.03645259937 
1413	 5799.7529062806 
1414	 5814.27532892951 
1415	 5832.3535906441 
1416	 5855.18859636361 
1417	 5879.97827101525 
1418	 5906.95314623994 
1419	 5934.84640599227 
1420	 5960.54922686137 
1421	 5983.7903006439 
1422	 6007.69435183121 
1423	 6033.14774701292 
1424	 6056.67930792284 
1425	 6082.95705601754 
1426	 6107.29162253465 
1427	 6125.73632869145 
1428	 6147.32528321579 
1429	 6165.81286940698 
1430	 6181.31067967042 
1431	 6194.77654615825 
1432	 6205.99974347017 
1433	 6222.52498272792 
1434	 6239.55441910971 
1435	 6259.55154795984 
1436	 6280.69841043408 
1437	 6297.75123132641 
1438	 6314.46120321678 
1439	 6331.71839843257 
1440	 6351.95746140966 
1441	 6372.37161459043 
1442	 6394.76935200666 
1443	 6419.3557279604 
1444	 6441.24948885585 
1445	 6464.02025751481 
1446	 6487.38556375128 
1447	 6509.95226521179 
1448	 6532.06698080145 
1449	 6556.12505211229 
1450	 6581.38160744693 
1451	 6604.28538943161 
1452	 6628.19968001903 
1453	 6648.77845665346 
1454	 6662.98563845764 
1455	 6678.13827163943 
1456	 6693.75695136541 
1457	 6705.14710916778 
1458	 6717.35395552318 
1459	 6728.68245690157 
1460	 6732.8986110362 
1461	 6736.77066183068 
1462	 6741.12509592506 
1463	 6742.51990018554 
1464	 6742.69222324628 
1465	 6741.37189068702 
1466	 6738.65133395806 
1467	 6736.18332838207 
1468	 6735.46405548356 
1469	 6737.16784930773 
1470	 6741.32637842008 
1471	 6745.64189837275 
1472	 6750.98407550202 
1473	 6755.99025749435 
1474	 6758.85345675459 
1475	 6762.77901239429 
1476	 6767.20804438445 
1477	 6772.25702295936 
1478	 6777.77489955742 
1479	 6782.5476943203 
1480	 6785.03515228678 
1481	 6786.94051410591 
1482	 6791.22498209754 
1483	 6793.57763751576 
