Wavelength	1mm_whiteABS00000.asd
525	 971.573493172219 
526	 991.504449619112 
527	 1012.63909462578 
528	 1033.87124827458 
529	 1051.77477474469 
530	 1071.08504970039 
531	 1092.76457115587 
532	 1111.27260433036 
533	 1130.7510988325 
534	 1151.50313250466 
535	 1172.00798022219 
536	 1191.48755605963 
537	 1210.51392506729 
538	 1229.79584211556 
539	 1248.91835549326 
540	 1268.67035031191 
541	 1288.82438560189 
542	 1307.09171091941 
543	 1325.14574671072 
544	 1343.33000059211 
545	 1361.31948969287 
546	 1379.47309825093 
547	 1397.82201416467 
548	 1416.34603278765 
549	 1435.43901306101 
550	 1453.61932093633 
551	 1470.20175063735 
552	 1486.19866999448 
553	 1502.01811947998 
554	 1517.7404175327 
555	 1533.15224779665 
556	 1548.65764463614 
557	 1564.30764672182 
558	 1579.84071081683 
559	 1593.82348523251 
560	 1606.99928641564 
561	 1620.05061906789 
562	 1633.48405187019 
563	 1643.31152311576 
564	 1650.14296406979 
565	 1659.0618418275 
566	 1664.74799270348 
567	 1668.19269912777 
568	 1672.05976275325 
569	 1674.33250166629 
570	 1673.77230861301 
571	 1671.02495698055 
572	 1672.42926908616 
573	 1671.45038032023 
574	 1666.96089492492 
575	 1664.26897125551 
576	 1659.97282951175 
577	 1652.95571582596 
578	 1643.20692748646 
579	 1634.34215641439 
580	 1624.70750255352 
581	 1613.22363092912 
582	 1604.20104676035 
583	 1596.95692121824 
584	 1590.49431279784 
585	 1583.55446292072 
586	 1575.09271088642 
587	 1565.80154895317 
588	 1557.47320090135 
589	 1550.48003703424 
590	 1544.40355568408 
591	 1539.25673392917 
592	 1538.4369992051 
593	 1538.47015352583 
594	 1537.56087896324 
595	 1537.34809884286 
596	 1538.81309510809 
597	 1543.4113937301 
598	 1552.83544128799 
599	 1562.56504760322 
600	 1571.42963211841 
601	 1579.72658728945 
602	 1590.30984794351 
603	 1601.77282687387 
604	 1612.92753172897 
605	 1623.93786503374 
606	 1634.66223693529 
607	 1647.14881512632 
608	 1665.70076907331 
609	 1687.55520360641 
610	 1710.47005204601 
611	 1732.64443109165 
612	 1756.59562108658 
613	 1780.35225528764 
614	 1802.36518983317 
615	 1823.83478383866 
616	 1845.24182021508 
617	 1865.85907483973 
618	 1883.12322750178 
619	 1901.70867535242 
620	 1922.32122488514 
621	 1943.83632486751 
622	 1964.65262839261 
623	 1985.55288333029 
624	 2007.41506297189 
625	 2029.90192909165 
626	 2051.09786928873 
627	 2070.90793125645 
628	 2092.36649269716 
629	 2113.28678486486 
630	 2132.62617152445 
631	 2149.91336553133 
632	 2168.38402532588 
633	 2186.1278284681 
634	 2200.95943711469 
635	 2215.53813687195 
636	 2229.94324509953 
637	 2244.00099558291 
638	 2257.22068880011 
639	 2270.95462550097 
640	 2285.08799728429 
641	 2298.44004710315 
642	 2313.86594946555 
643	 2329.76278267814 
644	 2344.00884285091 
645	 2360.48260097105 
646	 2376.96814619205 
647	 2392.24015014223 
648	 2409.03102472208 
649	 2426.01239066087 
650	 2442.5914356798 
651	 2458.67140906347 
652	 2477.6080285235 
653	 2497.74603654369 
654	 2516.08877627029 
655	 2536.48316613412 
656	 2557.08541475007 
657	 2576.37052715556 
658	 2595.88675187511 
659	 2617.11996874395 
660	 2639.98112430391 
661	 2662.3740695526 
662	 2684.72092074881 
663	 2707.08236200576 
664	 2729.49402388589 
665	 2752.30387843724 
666	 2774.63256412899 
667	 2796.58839636438 
668	 2823.2425406102 
669	 2849.65029172453 
670	 2873.90782678372 
671	 2899.19559169794 
672	 2924.68595500169 
673	 2951.03865230707 
674	 2979.50487132121 
675	 3008.4295470678 
676	 3037.14819373832 
677	 3065.92906381841 
678	 3098.76955618843 
679	 3130.15100261271 
680	 3158.1497150923 
681	 3188.57367871231 
682	 3219.32061616295 
683	 3250.33923984093 
684	 3282.68210815135 
685	 3316.47941639204 
686	 3349.55371978161 
687	 3380.24253620922 
688	 3413.94296677688 
689	 3447.90006906671 
690	 3480.44019933423 
691	 3513.82567033522 
692	 3547.12276687355 
693	 3580.08577911034 
694	 3612.95600279239 
695	 3642.89717480122 
696	 3673.59848175327 
697	 3708.98222317268 
698	 3738.46587702001 
699	 3766.52933505941 
700	 3796.3287127422 
701	 3823.14849075105 
702	 3849.57008339624 
703	 3876.83969960487 
704	 3905.18285117563 
705	 3931.62168543491 
706	 3955.00497566604 
707	 3975.5538369272 
708	 3998.58388676002 
709	 4021.15454005701 
710	 4040.90879873 
711	 4060.40086640379 
712	 4079.47557036118 
713	 4098.07449597757 
714	 4116.17669556246 
715	 4134.97579872889 
716	 4153.15092672979 
717	 4168.93269997857 
718	 4187.44922917806 
719	 4205.86714918372 
720	 4221.81659086226 
721	 4238.30795423513 
722	 4254.05521815322 
723	 4268.70173207396 
724	 4282.9700115269 
725	 4297.81334645128 
726	 4313.65585544101 
727	 4330.21591827013 
728	 4342.71122087879 
729	 4355.1574409451 
730	 4370.47471069675 
731	 4382.36865826846 
732	 4397.02403593494 
733	 4414.84361180336 
734	 4428.3720039708 
735	 4440.54150364822 
736	 4452.40185846378 
737	 4464.36605258157 
738	 4474.75996341586 
739	 4483.94991415918 
740	 4492.75933245564 
741	 4502.33421260578 
742	 4511.88538560833 
743	 4520.48240763825 
744	 4526.73702886214 
745	 4534.26876892291 
746	 4542.03650539737 
747	 4547.23031207934 
748	 4552.67617087024 
749	 4557.75884087797 
750	 4561.94214605277 
751	 4567.14062547856 
752	 4570.4196784696 
753	 4571.75151265202 
754	 4575.03805168767 
755	 4577.64998819656 
756	 4578.69266884108 
757	 4577.9271302462 
758	 4576.0340859107 
759	 4571.53268739924 
760	 4564.9779870907 
761	 4564.65024112183 
762	 4564.28088240305 
763	 4562.1920400239 
764	 4562.20301205832 
765	 4561.1230166743 
766	 4559.53821682721 
767	 4558.82798245701 
768	 4554.09701257058 
769	 4548.25772143525 
770	 4543.5334133239 
771	 4537.03417022766 
772	 4530.02863371825 
773	 4522.95282960212 
774	 4515.41493569869 
775	 4509.05495213083 
776	 4502.36814936345 
777	 4493.26771901359 
778	 4484.3109623486 
779	 4475.12941176864 
780	 4465.18899090173 
781	 4454.36390824056 
782	 4442.53828336219 
783	 4429.89321834461 
784	 4416.88330132095 
785	 4404.11233166803 
786	 4391.44546294754 
787	 4378.46054251997 
788	 4364.71473833176 
789	 4350.15086159249 
790	 4335.48124088915 
791	 4323.55860501818 
792	 4308.32796139787 
793	 4290.67187646912 
794	 4275.69165328897 
795	 4258.10093708506 
796	 4239.23959576879 
797	 4221.4247317313 
798	 4204.62800416527 
799	 4187.82492786261 
800	 4170.53967938267 
801	 4153.08557974197 
802	 4136.44522582487 
803	 4120.33576739103 
804	 4103.76633400505 
805	 4085.69851445782 
806	 4067.1740543163 
807	 4048.95542698027 
808	 4029.57769114024 
809	 4010.87173277466 
810	 3992.45425000552 
811	 3971.41281234535 
812	 3952.58957981276 
813	 3934.40380195222 
814	 3913.89232554753 
815	 3894.85245244705 
816	 3875.13149122813 
817	 3854.16279193138 
818	 3836.57624401763 
819	 3817.24534170699 
820	 3795.78266136107 
821	 3774.84716225247 
822	 3752.71531121207 
823	 3730.0739079651 
824	 3708.20856503354 
825	 3688.80090457577 
826	 3669.56799615061 
827	 3649.4908669191 
828	 3629.50099804956 
829	 3609.7074578115 
830	 3588.22938678422 
831	 3562.86313505257 
832	 3537.35023068755 
833	 3511.37364420732 
834	 3485.07190578664 
835	 3460.96069438621 
836	 3440.31919977488 
837	 3422.59699372852 
838	 3405.67474420635 
839	 3391.6024664985 
840	 3378.58646980089 
841	 3364.2429905942 
842	 3348.29986341329 
843	 3330.87417794585 
844	 3311.89803045408 
845	 3290.76814140845 
846	 3269.61644335953 
847	 3249.69471024831 
848	 3231.28943176685 
849	 3209.68586459898 
850	 3187.48678447911 
851	 3166.85153602856 
852	 3146.24544297862 
853	 3126.93077343134 
854	 3108.0791367399 
855	 3087.34375707897 
856	 3065.53243856565 
857	 3044.26545836303 
858	 3024.16117306569 
859	 3000.87329624733 
860	 2976.60235464081 
861	 2953.40405352302 
862	 2933.16373607796 
863	 2910.89884294118 
864	 2887.28791558763 
865	 2864.44838156409 
866	 2839.23771847766 
867	 2814.14957552363 
868	 2790.52305130423 
869	 2766.47454531 
870	 2742.91702940329 
871	 2719.73182129634 
872	 2696.37395116313 
873	 2672.85463806393 
874	 2652.12484787006 
875	 2635.36340102027 
876	 2617.58582383554 
877	 2601.16481303847 
878	 2586.32173503036 
879	 2571.62821959765 
880	 2557.42449435184 
881	 2544.14758240567 
882	 2531.83718326268 
883	 2518.79998704527 
884	 2506.13000192444 
885	 2493.1058919596 
886	 2476.74894666548 
887	 2460.40065414733 
888	 2444.03356354173 
889	 2426.93480473996 
890	 2410.91502940139 
891	 2392.73157293847 
892	 2372.3529304813 
893	 2355.46614929213 
894	 2336.69895673399 
895	 2316.99644958434 
896	 2299.17186323547 
897	 2280.61144483859 
898	 2262.22727537846 
899	 2244.146988349 
900	 2223.85094491983 
901	 2205.65064976759 
902	 2188.77003852535 
903	 2170.1770966561 
904	 2151.23794828874 
905	 2132.27334011206 
906	 2113.45090169835 
907	 2094.92448025212 
908	 2076.09318942482 
909	 2056.93255326418 
910	 2037.6449866889 
911	 2016.34998067319 
912	 1995.85058997544 
913	 1978.00647413277 
914	 1960.41225938187 
915	 1941.94598605707 
916	 1922.79597567652 
917	 1904.12374553523 
918	 1885.8587379817 
919	 1867.88115627985 
920	 1850.08119876401 
921	 1832.39054599425 
922	 1815.84432449437 
923	 1799.5966540784 
924	 1781.61375200727 
925	 1765.21590373012 
926	 1750.23622112691 
927	 1735.59732879632 
928	 1719.7794418915 
929	 1703.14777571561 
930	 1686.03963565867 
931	 1668.82134826731 
932	 1652.0652282655 
933	 1635.49540423288 
934	 1618.81525778034 
935	 1602.19832983248 
936	 1585.77007797647 
937	 1570.31574535545 
938	 1556.78335803389 
939	 1540.68841454697 
940	 1524.0842340642 
941	 1509.01145925701 
942	 1494.14188559045 
943	 1478.48703330804 
944	 1462.04411383958 
945	 1445.62970956668 
946	 1431.1869766143 
947	 1415.94801049823 
948	 1398.96983325905 
949	 1386.08818746479 
950	 1371.22913622533 
951	 1354.85737910806 
952	 1340.54019796562 
953	 1324.70378937987 
954	 1309.55795403574 
955	 1296.24550662067 
956	 1282.42788023407 
957	 1266.95189030026 
958	 1250.39484317759 
959	 1234.17816280938 
960	 1218.46184161538 
961	 1202.70186271893 
962	 1186.83512311785 
963	 1171.71951599716 
964	 1156.98917400341 
965	 1141.92614789635 
966	 1948.7137831077 
967	 1968.46374865784 
968	 1993.15728398726 
969	 2021.61038117241 
970	 2056.84888404147 
971	 2089.331734813 
972	 2124.80125963763 
973	 2157.63047477328 
974	 2189.09322408531 
975	 2223.36858395737 
976	 2259.35349973828 
977	 2292.56588266771 
978	 2326.66873748079 
979	 2359.04666498361 
980	 2390.57425092257 
981	 2423.8175855337 
982	 2455.55154321458 
983	 2485.14159318458 
984	 2508.1913064116 
985	 2526.33579777455 
986	 2548.53630126964 
987	 2570.45501199584 
988	 2592.18151546545 
989	 2616.43672991933 
990	 2639.44572033027 
991	 2660.50264416242 
992	 2682.26082250855 
993	 2705.20330646662 
994	 2726.47369940566 
995	 2747.35391781644 
996	 2763.73847501475 
997	 2780.54416179388 
998	 2801.21859253587 
999	 2821.08216984802 
1000	 2842.24052017753 
1001	 2865.13361980868 
1002	 2883.48204107711 
1003	 2901.63191329858 
1004	 2921.77663121914 
1005	 2941.69924923485 
1006	 2963.38570162347 
1007	 2983.95143039729 
1008	 3004.40037376656 
1009	 3022.31412041417 
1010	 3042.96345484595 
1011	 3058.1224336116 
1012	 3073.5608931276 
1013	 3093.75237195253 
1014	 3110.01229669405 
1015	 3128.45326717914 
1016	 3149.38778682782 
1017	 3166.73186930882 
1018	 3185.12858440733 
1019	 3201.77241830499 
1020	 3215.54508187903 
1021	 3231.30211959474 
1022	 3248.96931350672 
1023	 3265.76892554655 
1024	 3283.27530752839 
1025	 3299.60989809781 
1026	 3317.55221494002 
1027	 3335.47248721343 
1028	 3353.69997707499 
1029	 3376.81164533607 
1030	 3398.2193400389 
1031	 3418.58713098399 
1032	 3438.35148185878 
1033	 3453.4054196911 
1034	 3469.969379114 
1035	 3485.13623109781 
1036	 3498.07603185161 
1037	 3517.06536735588 
1038	 3536.63651076332 
1039	 3555.38191553648 
1040	 3576.34297979009 
1041	 3602.93341639396 
1042	 3622.44339949709 
1043	 3639.32040883775 
1044	 3656.83949932245 
1045	 3671.53693257175 
1046	 3685.4753409485 
1047	 3703.85659660382 
1048	 3723.25378951136 
1049	 3741.627524093 
1050	 3758.91539686683 
1051	 3773.15401318511 
1052	 3788.99148993783 
1053	 3804.98041537062 
1054	 3820.90354614769 
1055	 3838.25309329065 
1056	 3852.83916560141 
1057	 3868.1669766345 
1058	 3882.9800925788 
1059	 3897.23593699116 
1060	 3911.32550743805 
1061	 3925.30941884381 
1062	 3937.67084464927 
1063	 3952.53191297383 
1064	 3964.4174884133 
1065	 3977.66631788316 
1066	 3994.23103336326 
1067	 4007.75873409088 
1068	 4025.32462440673 
1069	 4047.52188475103 
1070	 4067.90201234567 
1071	 4086.64459744189 
1072	 4105.24172813332 
1073	 4121.08945403636 
1074	 4137.78427211698 
1075	 4151.9911390121 
1076	 4169.64801002195 
1077	 4190.11135236409 
1078	 4209.21248314497 
1079	 4228.4428203225 
1080	 4249.22516229676 
1081	 4269.48798565756 
1082	 4290.50225646336 
1083	 4314.43200945604 
1084	 4336.01859500245 
1085	 4355.93226667928 
1086	 4378.8923009082 
1087	 4401.63914401773 
1088	 4424.32890747837 
1089	 4450.46536398978 
1090	 4479.29920249927 
1091	 4507.16481899324 
1092	 4535.92749311954 
1093	 4565.82772362477 
1094	 4595.30968742426 
1095	 4626.65518573781 
1096	 4660.23467971171 
1097	 4694.13313397686 
1098	 4728.28096193032 
1099	 4764.09792072672 
1100	 4800.57556729231 
1101	 4839.46498185204 
1102	 4882.70443769821 
1103	 4923.10605186757 
1104	 4962.56862746455 
1105	 5003.70083076683 
1106	 5044.38077677697 
1107	 5085.91263426685 
1108	 5132.24204947576 
1109	 5176.22691522859 
1110	 5219.76551989053 
1111	 5263.21275427379 
1112	 5305.60736243333 
1113	 5346.78799660272 
1114	 5388.15081833806 
1115	 5428.77253343663 
1116	 5468.82578659037 
1117	 5510.09963640749 
1118	 5548.03122109025 
1119	 5586.55860729192 
1120	 5619.93985163693 
1121	 5650.13561467783 
1122	 5676.59767701058 
1123	 5700.60647096629 
1124	 5718.76549090165 
1125	 5731.789089166 
1126	 5742.19764584263 
1127	 5746.64916859269 
1128	 5745.08166733874 
1129	 5740.77214867492 
1130	 5733.65906311568 
1131	 5719.21749346192 
1132	 5697.97862413831 
1133	 5676.14633001246 
1134	 5645.53543404705 
1135	 5621.61788280527 
1136	 5594.678152383 
1137	 5577.07397244161 
1138	 5560.82498408645 
1139	 5554.66182025265 
1140	 5555.2613114334 
1141	 5564.32325498673 
1142	 5577.28357646886 
1143	 5604.9249382583 
1144	 5639.49720260896 
1145	 5690.64384875413 
1146	 5760.36523817651 
1147	 5837.09814153252 
1148	 5924.54608118624 
1149	 6026.25168927296 
1150	 6131.55141461958 
1151	 6248.0085079776 
1152	 6360.96708535569 
1153	 6482.66531374549 
1154	 6596.76730842786 
1155	 6709.40547612731 
1156	 6819.15286061393 
1157	 6928.81467733281 
1158	 7032.11371363248 
1159	 7136.53340563118 
1160	 7226.46091321237 
1161	 7308.09925992084 
1162	 7382.40656082195 
1163	 7445.47133260133 
1164	 7502.9649539072 
1165	 7552.3013787479 
1166	 7598.00199181794 
1167	 7637.45392811225 
1168	 7670.37657726791 
1169	 7699.05813085346 
1170	 7728.60792965436 
1171	 7754.28685033479 
1172	 7776.56457253522 
1173	 7794.89345167997 
1174	 7811.02541011245 
1175	 7822.73005216548 
1176	 7827.93820042051 
1177	 7834.85046283834 
1178	 7841.26207152834 
1179	 7844.46646384881 
1180	 7846.90817517015 
1181	 7844.10406488433 
1182	 7840.88959691225 
1183	 7827.98522475018 
1184	 7805.4279793941 
1185	 7784.54376036615 
1186	 7756.11803002377 
1187	 7729.60305586395 
1188	 7702.63978829594 
1189	 7678.11889324767 
1190	 7654.49040614767 
1191	 7629.06989597159 
1192	 7607.0984428437 
1193	 7586.71315055839 
1194	 7566.61194178588 
1195	 7548.21220094081 
1196	 7533.38556856906 
1197	 7521.72693994486 
1198	 7513.39505245964 
1199	 7506.25071427798 
1200	 7505.17693742247 
1201	 7509.14249513608 
1202	 7515.0549113857 
1203	 7524.18889699947 
1204	 7538.48997653136 
1205	 7556.96009503812 
1206	 7577.84750660963 
1207	 7603.23549080905 
1208	 7631.6274857299 
1209	 7662.03998920625 
1210	 7696.10222358293 
1211	 7734.0257679912 
1212	 7776.68050012462 
1213	 7818.32379862424 
1214	 7863.26997200296 
1215	 7910.66532823057 
1216	 7956.07389482499 
1217	 8004.01893713532 
1218	 8053.69284350111 
1219	 8102.90928173418 
1220	 8153.92363334401 
1221	 8205.36371434028 
1222	 8258.9085560894 
1223	 8310.23592881373 
1224	 8360.29957538205 
1225	 8411.85833839285 
1226	 8463.79926849427 
1227	 8514.92691153775 
1228	 8568.29461718926 
1229	 8619.06029252527 
1230	 8668.92838412463 
1231	 8715.04208829948 
1232	 8757.72380052179 
1233	 8800.49094588804 
1234	 8840.59154879737 
1235	 8881.6488948291 
1236	 8923.74946434217 
1237	 8963.71867288257 
1238	 9003.35746901376 
1239	 9041.35691962943 
1240	 9077.57419820578 
1241	 9111.74766851374 
1242	 9143.66362801711 
1243	 9173.96363821104 
1244	 9205.28334347336 
1245	 9239.32735418382 
1246	 9274.20602931744 
1247	 9305.59635938004 
1248	 9331.82811532389 
1249	 9357.35644410385 
1250	 9383.38107521581 
1251	 9408.16109324467 
1252	 9431.68590089471 
1253	 9454.32027277619 
1254	 9477.56033508646 
1255	 9499.67782859675 
1256	 9522.35026714967 
1257	 9546.97490513113 
1258	 9570.84198707876 
1259	 9593.13062851609 
1260	 9614.66888868532 
1261	 9635.89130626476 
1262	 9658.29989045573 
1263	 9678.66891600278 
1264	 9699.89216103572 
1265	 9721.70365220737 
1266	 9739.51675288215 
1267	 9753.41037357867 
1268	 9763.649556356 
1269	 9773.4363343975 
1270	 9783.55867534333 
1271	 9792.64210072651 
1272	 9800.75584708128 
1273	 9806.24840570126 
1274	 9808.63120177737 
1275	 9808.194391523 
1276	 9807.96427195525 
1277	 9805.53045208244 
1278	 9797.61327979297 
1279	 9789.79015562078 
1280	 9781.41327586799 
1281	 9769.69896671695 
1282	 9756.51304570615 
1283	 9741.12297478123 
1284	 9719.67916566297 
1285	 9702.34035102405 
1286	 9684.48353563874 
1287	 9667.48561706159 
1288	 9653.26857242135 
1289	 9639.04630989165 
1290	 9617.90622946326 
1291	 9597.25216173794 
1292	 9575.66788930535 
1293	 9554.33618408474 
1294	 9540.52480257319 
1295	 9530.77263494308 
1296	 9523.92171495794 
1297	 9518.39682399773 
1298	 9514.16174561832 
1299	 9512.01428828158 
1300	 9509.77253154585 
1301	 9510.11602713099 
1302	 9512.59861643016 
1303	 9515.75571776444 
1304	 9520.94648382397 
1305	 9531.3403897614 
1306	 9544.96795333161 
1307	 9555.75493016848 
1308	 9566.17202179223 
1309	 9577.09381387412 
1310	 9585.68488016517 
1311	 9594.91085852837 
1312	 9605.31142793678 
1313	 9616.95276396924 
1314	 9627.75509204437 
1315	 9640.31597244826 
1316	 9650.44032841527 
1317	 9659.2024953378 
1318	 9668.20166210598 
1319	 9675.01591874123 
1320	 9683.02603571684 
1321	 9695.14269980528 
1322	 9712.63961520668 
1323	 9734.62106613105 
1324	 9755.83493281982 
1325	 9778.4364946922 
1326	 9799.42324035809 
1327	 9819.43352259993 
1328	 9843.7089134052 
1329	 9870.34975503789 
1330	 9898.09770456791 
1331	 9926.70243870101 
1332	 9956.53846452323 
1333	 9985.19022068955 
1334	 10015.224473552 
1335	 10049.5939346832 
1336	 10082.6806011388 
1337	 10119.17153418 
1338	 10159.423331304 
1339	 10194.937296726 
1340	 10230.0509102428 
1341	 10267.3486062068 
1342	 10301.411352167 
1343	 10334.0637862933 
1344	 10367.5336927816 
1345	 10398.4388804647 
1346	 10426.2754467643 
1347	 10451.7284669093 
1348	 10475.0037517506 
1349	 10497.6607550946 
1350	 10519.4451968382 
1351	 10535.8739404457 
1352	 10550.4628449433 
1353	 10561.2470458313 
1354	 10567.0418190765 
1355	 10569.6676936129 
1356	 10571.3779562334 
1357	 10571.850609761 
1358	 10569.6476594819 
1359	 10568.9789283797 
1360	 10570.2018319963 
1361	 10573.8422301857 
1362	 10580.4469156381 
1363	 10587.9446745873 
1364	 10600.00536937 
1365	 10613.5773909035 
1366	 10627.6138431247 
1367	 10645.4869558576 
1368	 10664.1308573133 
1369	 10677.6242601155 
1370	 10691.5953129281 
1371	 10699.5295882877 
1372	 10696.0663796328 
1373	 10687.7138137645 
1374	 10665.8674546322 
1375	 10631.1933488478 
1376	 10587.9942988457 
1377	 10537.6334359352 
1378	 10481.7460561193 
1379	 10425.4788314 
1380	 10366.3073243551 
1381	 10303.5625816361 
1382	 10243.0467180239 
1383	 10187.1788525525 
1384	 10141.315570144 
1385	 10102.5967560299 
1386	 10073.6544355312 
1387	 10051.3356787281 
1388	 10030.6667178139 
1389	 10016.9026083822 
1390	 10009.4039757986 
1391	 10008.4860867116 
1392	 10010.0366326751 
1393	 10019.1345115316 
1394	 10028.2279138911 
1395	 10039.3570819284 
1396	 10052.2465377515 
1397	 10066.0875217982 
1398	 10079.31402245 
1399	 10094.1607173531 
1400	 10108.1092462536 
1401	 10120.2089170773 
1402	 10130.6378180508 
1403	 10136.7860016755 
1404	 10139.0759660224 
1405	 10139.1001914715 
1406	 10139.264410982 
1407	 10139.4636883155 
1408	 10140.2918211921 
1409	 10143.0794175226 
1410	 10151.5438873103 
1411	 10163.9678904217 
1412	 10179.8830768032 
1413	 10202.4304833781 
1414	 10225.332837931 
1415	 10249.9065812416 
1416	 10277.2162036409 
1417	 10307.4099967227 
1418	 10339.5118415028 
1419	 10370.199388416 
1420	 10401.5434156181 
1421	 10430.4585320941 
1422	 10456.7769244031 
1423	 10483.1736870726 
1424	 10508.0500594014 
1425	 10527.7109007287 
1426	 10543.8648646201 
1427	 10560.9441613012 
1428	 10575.5155475474 
1429	 10586.4643995942 
1430	 10600.2872360449 
1431	 10613.459144674 
1432	 10621.252184763 
1433	 10632.5243900165 
1434	 10643.8452233818 
1435	 10651.6166013875 
1436	 10664.7901293783 
1437	 10678.1280372996 
1438	 10690.6328868475 
1439	 10705.6380734099 
1440	 10716.5942775789 
1441	 10730.406881726 
1442	 10746.8851170338 
1443	 10760.8638507149 
1444	 10780.2911414374 
1445	 10798.8757062602 
1446	 10816.6305900386 
1447	 10835.1257078572 
1448	 10855.9984331036 
1449	 10872.7631441172 
1450	 10887.417335059 
1451	 10902.8557092016 
1452	 10917.2273605288 
1453	 10931.2985285188 
1454	 10944.9819327536 
1455	 10957.8957163722 
1456	 10967.5032702319 
1457	 10974.9886578946 
1458	 10977.7208634812 
1459	 10975.9210366789 
1460	 10973.4372863549 
1461	 10967.3085851466 
1462	 10961.0065785515 
1463	 10957.8448661585 
1464	 10951.4514480654 
1465	 10941.7622915192 
1466	 10934.3960246588 
1467	 10928.0133737359 
1468	 10919.6479416656 
1469	 10912.5828872173 
1470	 10904.8469701627 
1471	 10895.9145601135 
1472	 10888.9408968228 
1473	 10884.8526123915 
1474	 10884.4937693429 
1475	 10882.5554380943 
1476	 10881.1853406332 
1477	 10880.0071740226 
1478	 10874.430329171 
1479	 10870.1161804058 
1480	 10866.3748453243 
1481	 10862.3110798571 
1482	 10859.5392161834 
