Wavelength	Reference_WhitePLA00000.asd
1480	 31890.9241879999 
1481	 31850.1383999118 
1482	 31807.6278221659 
1483	 31766.86667627 
1484	 31724.6365999837 
1485	 31686.631816586 
1486	 31649.2528255657 
1487	 31608.4858734071 
1488	 31568.9050802016 
1489	 31526.8758275468 
1490	 31484.308260411 
1491	 31443.0573943556 
1492	 31402.0561998217 
1493	 31365.7306201862 
1494	 31328.7782162261 
1495	 31289.085976586 
1496	 31252.6934276525 
1497	 31214.3137104056 
1498	 31175.8971606445 
1499	 31139.8456713955 
1500	 31099.4848634432 
1501	 31059.3538447722 
1502	 31021.2468879275 
1503	 30980.8396204037 
1504	 30940.4690984328 
1505	 30901.3637834424 
1506	 30860.8914417173 
1507	 30819.0585894677 
1508	 30778.1040271127 
1509	 30735.3796475681 
1510	 30693.0660960092 
1511	 30655.3673048036 
1512	 30616.3957037929 
1513	 30578.0300056955 
1514	 30541.0161635196 
1515	 30499.8078490274 
1516	 30460.4293410558 
1517	 30424.258309268 
1518	 30385.8267550895 
1519	 30344.553522191 
1520	 30304.3640816574 
1521	 30264.0282434559 
1522	 30220.8656146214 
1523	 30181.9567047193 
1524	 30143.2541683355 
1525	 30097.6793745433 
1526	 30052.5858527435 
1527	 30007.9449080387 
1528	 29961.4011775354 
1529	 29917.2761870871 
1530	 29872.1546612962 
1531	 29823.1489465119 
1532	 29772.8735203504 
1533	 29724.4381100518 
1534	 29681.4250208993 
1535	 29638.0641904397 
1536	 29590.9143786516 
1537	 29542.5638776996 
1538	 29489.3756925034 
1539	 29435.6359200305 
1540	 29386.8077955556 
1541	 29340.7286986683 
1542	 29294.3917692211 
1543	 29247.7738220582 
1544	 29202.4692288465 
1545	 29151.4393196863 
1546	 29096.2132945143 
1547	 29043.0307584934 
1548	 28986.5441652931 
1549	 28929.9010145727 
1550	 28877.8630475438 
1551	 28826.5353089715 
1552	 28772.6413852873 
1553	 28717.4956227091 
1554	 28661.7653676221 
1555	 28604.139177619 
1556	 28549.1105514036 
1557	 28497.0640962047 
1558	 28441.4424998298 
1559	 28382.0083399603 
1560	 28323.1520018233 
1561	 28260.5983342686 
1562	 28200.4362190895 
1563	 28145.7017719022 
1564	 28086.9110501553 
1565	 28029.0513746572 
1566	 27969.3751713062 
1567	 27908.0437338218 
1568	 27847.4109968996 
1569	 27782.4512537681 
1570	 27718.667152365 
1571	 27656.0118604468 
1572	 27593.1806641659 
1573	 27529.7130430154 
1574	 27464.6163018829 
1575	 27399.3933706191 
1576	 27330.3232072293 
1577	 27261.2648039983 
1578	 27196.7738415687 
1579	 27130.5508287252 
1580	 27063.7991403474 
1581	 26999.3563999298 
1582	 26932.7545724065 
1583	 26864.8630850736 
1584	 26797.8855615147 
1585	 26729.2201608683 
1586	 26659.4634116296 
1587	 26588.032038048 
1588	 26515.1376581055 
1589	 26445.9475483707 
1590	 26371.5648516089 
1591	 26296.2677352475 
1592	 26230.0025742303 
1593	 26156.9207856528 
1594	 26084.4216977877 
1595	 26017.4033152283 
1596	 25941.2080708209 
1597	 25865.7346225279 
1598	 25796.4456109892 
1599	 25726.5488486614 
1600	 25656.690554611 
1601	 25585.5373255887 
1602	 25511.4866017496 
1603	 25437.2874159589 
1604	 25363.1138596924 
1605	 25288.8051641995 
1606	 25214.7357342815 
1607	 25136.9924531536 
1608	 25058.4923146496 
1609	 24983.0327029955 
1610	 24906.7039348169 
1611	 24829.373951485 
1612	 24752.9185068833 
1613	 24671.872348274 
1614	 24586.670353523 
1615	 24504.4580397458 
1616	 24419.7415205179 
1617	 24333.4741045524 
1618	 24251.1168951289 
1619	 24166.5371150652 
1620	 24077.4240063851 
1621	 23987.4403351264 
1622	 23896.829744977 
1623	 23805.6952439039 
1624	 23715.6799746934 
1625	 23626.3032295478 
1626	 23536.2330720419 
1627	 23444.3408494605 
1628	 23352.707817635 
1629	 23259.0845115319 
1630	 23163.2212716536 
1631	 23071.2595293461 
1632	 22980.0026870943 
1633	 22890.3033345791 
1634	 22803.9114382314 
1635	 22718.052253944 
1636	 22633.7675995526 
1637	 22550.925947902 
1638	 22470.9895764182 
1639	 22389.8520343175 
1640	 22309.0413556434 
1641	 22228.3093645882 
1642	 22148.776789849 
1643	 22065.1573193613 
1644	 21980.8672697921 
1645	 21893.8928514752 
1646	 21803.9320355004 
1647	 21712.5984161115 
1648	 21619.3513247188 
1649	 21523.9467277455 
1650	 21426.1222778604 
1651	 21325.673838704 
1652	 21223.6625922226 
1653	 21119.3179365016 
1654	 21015.7409619287 
1655	 20903.194243074 
1656	 20787.1428706788 
1657	 20662.4281977698 
1658	 20530.697365964 
1659	 20390.1864441557 
1660	 20242.0011058003 
1661	 20086.9499403719 
1662	 19923.0820362869 
1663	 19752.8268293181 
1664	 19573.8432652296 
1665	 19394.4973233487 
1666	 19204.0771989823 
1667	 19024.8628425017 
1668	 18845.9627993572 
1669	 18675.7993271914 
1670	 18510.4111718161 
1671	 18354.7539867656 
1672	 18204.24765512 
1673	 18067.1845553714 
1674	 17940.226554484 
1675	 17824.146598049 
1676	 17719.5602397181 
1677	 17623.6197596177 
1678	 17538.7843489022 
1679	 17459.1699110167 
1680	 17388.4796287341 
1681	 17322.2193359815 
1682	 17262.8639220531 
1683	 17205.8517242624 
1684	 17156.2877769268 
1685	 17112.646246868 
1686	 17072.647041626 
1687	 17040.1324719218 
1688	 17006.4600609967 
1689	 16973.4033769914 
1690	 16941.4953303901 
1691	 16911.3438066506 
1692	 16880.429642676 
1693	 16852.342798584 
1694	 16820.1311713206 
1695	 16782.9755280801 
1696	 16749.118038223 
1697	 16713.9060836753 
1698	 16680.5278513832 
1699	 16650.3473750129 
1700	 16619.9968160395 
1701	 16589.448571809 
1702	 16559.8874043145 
1703	 16532.8315036075 
1704	 16503.6263083791 
1705	 16471.860316419 
1706	 16443.8811112592 
1707	 16418.0966121794 
1708	 16390.1463513629 
1709	 16364.339649221 
1710	 16336.1804088451 
1711	 16304.0289771833 
1712	 16274.5715056462 
1713	 16247.164829432 
1714	 16217.2297333723 
1715	 16187.3929569385 
1716	 16154.8296287859 
1717	 16118.2545322332 
1718	 16086.4000491992 
1719	 16054.1194954321 
1720	 16025.4448893626 
1721	 16001.7410461888 
1722	 15973.8498800526 
1723	 15945.1345739778 
1724	 15918.1069635684 
1725	 15890.1317778144 
1726	 15864.4087104069 
1727	 15840.5366276611 
1728	 15816.7348122678 
1729	 15792.8266434789 
1730	 15766.021576651 
1731	 15739.3743320066 
1732	 15713.5384006969 
1733	 15690.5378494461 
1734	 15675.2799426636 
1735	 15655.9367653918 
1736	 15634.552890248 
1737	 15614.7279546937 
1738	 15592.2063789656 
1739	 15573.2972910307 
1740	 15557.9022459617 
1741	 15541.447511078 
1742	 15525.8083198006 
1743	 15511.5004170452 
1744	 15497.5774673507 
1745	 15484.3107091959 
1746	 15473.9771032309 
1747	 15460.2600686195 
1748	 15443.9410009855 
1749	 15430.2867269938 
1750	 15415.9389376467 
1751	 15402.9323509488 
1752	 15391.7500993028 
1753	 15381.2399433568 
1754	 15372.6004815003 
1755	 15362.7570539824 
1756	 9431.3254934036 
1757	 9567.47924795114 
1758	 9713.35670952384 
1759	 9844.41432213048 
1760	 9964.77962432047 
1761	 10079.0843426457 
1762	 10195.5793142964 
1763	 10301.4521365906 
1764	 10421.2815428279 
1765	 10547.8185908546 
1766	 10672.2259050759 
1767	 10803.2732249835 
1768	 10932.6475760925 
1769	 11063.2899529376 
1770	 11188.390261683 
1771	 11312.8074349507 
1772	 11443.7054737294 
1773	 11570.6448447608 
1774	 11692.2146277368 
1775	 11819.075738912 
1776	 11947.4211847164 
1777	 12072.546095666 
1778	 12197.9752718535 
1779	 12330.6610308806 
1780	 12441.6333801608 
1781	 12563.3481214434 
1782	 12693.2567425091 
1783	 12812.9514160584 
1784	 12939.5106646209 
1785	 13078.8197536668 
1786	 13208.1917585293 
1787	 13323.8638791696 
1788	 13451.2341075664 
1789	 13575.1582603317 
1790	 13708.7283174495 
1791	 13838.9412954173 
1792	 13960.6546685045 
1793	 14093.3978786522 
1794	 14219.3373944699 
1795	 14337.5792809458 
1796	 14463.6320394087 
1797	 14598.5617467035 
1798	 14717.9704779583 
1799	 14831.7571662471 
1800	 14938.2991281593 
1801	 15041.8372514527 
1802	 15133.0691686239 
1803	 15228.2468616645 
1804	 15336.4891041064 
1805	 15425.4542444395 
1806	 15506.2947654216 
1807	 15578.9429444187 
1808	 15630.6705677858 
1809	 15669.5368661951 
1810	 15718.7528083915 
1811	 15765.3470870169 
1812	 15810.4777276013 
1813	 15866.510336905 
1814	 15909.299531437 
1815	 15933.2055180269 
1816	 15969.144171281 
1817	 16012.5354386378 
1818	 16045.2367805066 
1819	 16083.2129697166 
1820	 16126.1728404482 
1821	 16157.179001282 
1822	 16180.5806792122 
1823	 16204.9317772034 
1824	 16221.3177983394 
1825	 16242.1376510307 
1826	 16267.1475557679 
1827	 16287.4901404261 
1828	 16303.4304254455 
1829	 16322.4881388255 
1830	 16339.7367656976 
1831	 16352.4366701738 
1832	 16370.4312491503 
1833	 16387.2003244671 
1834	 16412.2490602076 
1835	 16429.7455143165 
1836	 16471.2824091469 
1837	 16530.0546715231 
1838	 16592.580694787 
1839	 16675.3141344562 
1840	 16761.0756235609 
1841	 16836.2537295108 
1842	 16911.0588280553 
1843	 16979.5671987707 
1844	 17040.0979838954 
1845	 17103.0765809844 
1846	 17169.9801145462 
1847	 17225.7072341859 
1848	 17271.844850676 
1849	 17318.9795140754 
1850	 17368.3580001153 
1851	 17417.2946701865 
1852	 17471.1767496186 
1853	 17539.2297240944 
1854	 17595.5469244941 
1855	 17662.3587294777 
1856	 17699.6291125444 
1857	 17731.8027000937 
1858	 17739.3667787722 
1859	 17718.9811782422 
1860	 17679.8139113032 
1861	 17639.6314406912 
1862	 17592.9429241619 
1863	 17552.5583831691 
1864	 17503.9454780229 
1865	 17474.5941651492 
1866	 17438.1055079377 
1867	 17437.7670100612 
1868	 17448.5392097325 
1869	 17498.4147738952 
1870	 17579.3385145113 
1871	 17685.4378248785 
1872	 17810.7161348642 
1873	 17945.8072064859 
1874	 18089.5578013439 
1875	 18229.5243233995 
1876	 18348.8725262396 
1877	 18464.1721753384 
1878	 18556.0918987406 
1879	 18626.5387062992 
1880	 18676.5685831262 
1881	 18718.993585233 
1882	 18753.0691456597 
1883	 18767.5300267251 
1884	 18762.4783679296 
1885	 18738.061019596 
1886	 18702.7540378616 
1887	 18663.457681735 
1888	 18612.9872414409 
1889	 18559.6413412089 
1890	 18506.6766011887 
1891	 18442.7452568969 
1892	 18367.7925947603 
1893	 18292.5363434286 
1894	 18209.3577570438 
1895	 18127.5800056713 
1896	 18053.3162604968 
1897	 17982.5974986913 
1898	 17909.6680960542 
1899	 17858.7698426303 
1900	 17816.4758893678 
1901	 17781.6745823808 
1902	 17779.8097407334 
1903	 17778.0699205122 
1904	 17796.9610132491 
1905	 17832.8031840204 
1906	 17853.6724449565 
1907	 17872.2952929849 
1908	 17882.1459182494 
1909	 17872.8620382262 
1910	 17874.7067123399 
1911	 17874.202022935 
1912	 17881.3762623575 
1913	 17892.4226903887 
1914	 17907.4980082655 
1915	 17930.825962417 
1916	 17953.4834143072 
1917	 17972.7942709717 
1918	 17996.2656630761 
1919	 18022.9677907698 
1920	 18047.5417791869 
1921	 18079.5040418786 
1922	 18119.6204880722 
1923	 18158.6893328913 
1924	 18204.2054659834 
1925	 18245.5797681276 
1926	 18290.9715014472 
1927	 18329.9847268484 
1928	 18367.6282013818 
1929	 18385.0900779012 
1930	 18395.9242960913 
1931	 18392.6297985614 
1932	 18393.9690286785 
1933	 18382.0867567223 
1934	 18380.4077921445 
1935	 18379.0979207253 
1936	 18384.6962625786 
1937	 18398.7698268783 
1938	 18409.3457117334 
1939	 18425.4386790741 
1940	 18441.0854435676 
1941	 18445.4080434487 
1942	 18441.7118916376 
1943	 18438.1952543659 
1944	 18427.5315976641 
1945	 18419.3072221437 
1946	 18412.5802257621 
1947	 18400.3739126289 
1948	 18388.8357541436 
1949	 18369.4740155191 
1950	 18337.270465492 
1951	 18312.9035640661 
1952	 18289.1937521836 
1953	 18263.610406847 
1954	 18236.2486152166 
1955	 18212.1849338934 
1956	 18184.8086956627 
1957	 18154.2228338992 
1958	 18119.915927591 
1959	 18084.863772562 
1960	 18048.3887449377 
1961	 18007.8470221209 
1962	 17964.4640112684 
1963	 17923.1450728512 
1964	 17875.9179750921 
1965	 17822.9280064471 
1966	 17763.611619666 
1967	 17708.5781402215 
1968	 17656.5822472352 
1969	 17593.7084130177 
1970	 17525.794437892 
1971	 17458.0114615061 
1972	 17380.5924504042 
1973	 17308.7006398128 
1974	 17246.0776293451 
1975	 17172.9008837194 
1976	 17094.9115269567 
1977	 17014.124214965 
1978	 16926.8278813742 
1979	 16835.2252325909 
1980	 16750.5487662427 
1981	 16668.5165502919 
1982	 16581.9460589389 
1983	 16497.8727586768 
1984	 16408.4914590395 
1985	 16309.1532222458 
1986	 16218.8448933452 
1987	 16134.1649370461 
1988	 16044.9556711709 
1989	 15961.1897985484 
1990	 15870.1341251206 
1991	 15770.2153285773 
1992	 15672.0007308392 
1993	 15574.7550459807 
1994	 15477.0678106976 
1995	 15385.7419480833 
1996	 15298.7890690165 
1997	 15213.3979930539 
1998	 15139.2477321244 
1999	 15049.4857916285 
2000	 14956.8878426924 
2001	 14858.820480883 
2002	 14738.6613752895 
2003	 14639.653958683 
2004	 14550.6710674753 
2005	 14460.9981128532 
2006	 14375.4733890961 
2007	 14288.8511877417 
2008	 14184.587788091 
2009	 14081.4020426561 
2010	 13982.5352809621 
2011	 13882.6239576882 
2012	 13785.8719427736 
2013	 13692.6502344989 
2014	 13599.2250795402 
2015	 13511.3963866179 
2016	 13417.525274325 
2017	 13319.1844770658 
2018	 13225.4029039793 
2019	 13128.5852000487 
2020	 13034.061395064 
2021	 12949.0665156597 
2022	 12869.6816499813 
2023	 12787.2472305578 
2024	 12704.6909525978 
2025	 12620.8502129656 
2026	 12529.8557912852 
2027	 12445.7607771178 
2028	 12366.3442978301 
2029	 12284.6408621374 
2030	 12203.1095367147 
2031	 12125.1187315343 
2032	 12049.4309352336 
2033	 11971.8899524282 
2034	 11888.2429547636 
2035	 11826.6360799561 
2036	 11768.7774889797 
2037	 11706.2352511653 
2038	 11660.3562485573 
2039	 11606.0503124641 
2040	 11546.8591332455 
2041	 11497.2628547048 
2042	 11441.3313388404 
2043	 11382.7490889302 
2044	 11325.4092620874 
2045	 11264.9868701656 
2046	 11205.3836552209 
2047	 11148.6555310535 
2048	 11091.645011741 
2049	 11030.1489909608 
2050	 10975.9424554991 
2051	 10931.8996901882 
2052	 10875.4757125291 
2053	 10827.0817589531 
2054	 10780.8076584021 
2055	 10722.8417391753 
2056	 10668.8440561224 
2057	 10621.2231436604 
2058	 10577.0103481251 
2059	 10538.1158796753 
2060	 10514.8412594856 
2061	 10480.1214839958 
2062	 10443.9561998349 
2063	 10401.855105805 
2064	 10358.0160404149 
2065	 10301.945594619 
2066	 10236.8387017945 
2067	 10184.8282489227 
2068	 10127.540376774 
2069	 10064.9724343616 
2070	 10011.123984447 
2071	 9955.38399453078 
2072	 9896.86980883908 
2073	 9848.38303995676 
2074	 9813.74067932476 
2075	 9779.44908577513 
2076	 9737.35226042519 
2077	 9695.29077871468 
2078	 9651.96850839436 
2079	 9602.70480045144 
2080	 9550.84861674571 
2081	 9498.39713471829 
2082	 9446.23161561778 
2083	 9391.57740100446 
2084	 9338.49033513306 
2085	 9292.2358458952 
2086	 9239.4465933647 
2087	 9190.10569243808 
2088	 9143.12985537514 
2089	 9096.37907614205 
2090	 9059.74760296974 
2091	 9014.53898002979 
2092	 8961.1808307449 
2093	 8912.59781861376 
2094	 8860.95221205524 
2095	 8809.13856949269 
2096	 8764.37358403827 
2097	 8709.92046558757 
2098	 8646.48923377713 
2099	 8587.12713232484 
2100	 8534.06995227058 
2101	 8470.95393057125 
2102	 8419.61016553975 
2103	 8365.6391565006 
2104	 8299.48387671326 
2105	 8239.95102907872 
2106	 8174.55907563273 
2107	 8107.10840862728 
2108	 8052.1056620218 
2109	 7992.10724921185 
2110	 7930.13782455152 
2111	 7878.05867099207 
2112	 7806.03773926034 
2113	 7721.75321972601 
2114	 7647.81478194622 
2115	 7565.34772833149 
2116	 7492.1613325893 
2117	 7431.37660721196 
2118	 7376.84549340886 
2119	 7325.68614558893 
2120	 7282.46565346068 
2121	 7244.21732422395 
2122	 7196.19013048115 
2123	 7146.05295068747 
2124	 7102.05380863692 
2125	 7057.47015058072 
2126	 7012.41692147338 
2127	 6966.30674483246 
2128	 6907.63002398393 
2129	 6853.47900631769 
2130	 6806.33734178572 
2131	 6768.71088430977 
2132	 6748.3312363757 
2133	 6726.3849665224 
2134	 6699.13122204892 
2135	 6670.94311511544 
2136	 6636.26971735244 
2137	 6605.3314255167 
2138	 6579.61034975776 
2139	 6548.60943476773 
2140	 6514.57367044653 
2141	 6476.70457020029 
2142	 6448.95991368299 
2143	 6424.53462080467 
2144	 6412.76921588705 
2145	 6405.18077966592 
2146	 6394.82292076249 
2147	 6386.62655977263 
2148	 6380.96767568195 
2149	 6386.56398671421 
2150	 6395.30095080164 
2151	 6414.4376216869 
2152	 6442.11424796901 
2153	 6480.697693945 
2154	 6534.17763831642 
2155	 6583.39888515195 
2156	 6637.68000116647 
2157	 6680.48291679683 
2158	 6722.4158437014 
2159	 6763.43156075372 
2160	 6802.2981112196 
2161	 6836.4239690324 
2162	 6873.23369573017 
2163	 6912.92639467888 
2164	 6934.13509739106 
2165	 6960.52095847475 
2166	 6987.51733827915 
2167	 7005.23497320979 
2168	 7023.70390471246 
2169	 7041.68130338945 
2170	 7051.76342868784 
2171	 7063.2934242932 
2172	 7090.14450466387 
2173	 7117.88554181693 
2174	 7147.03079346221 
2175	 7182.57538465774 
2176	 7200.52734234822 
2177	 7228.0358299893 
2178	 7272.52735563454 
2179	 7309.51872857477 
2180	 7351.35330838722 
2181	 7374.9738426387 
2182	 7384.63172461157 
2183	 7400.71064486554 
2184	 7414.50980755446 
2185	 7426.81588257271 
2186	 7453.89311797013 
2187	 7451.51677147044 
2188	 7433.66992073974 
2189	 7402.86984200292 
2190	 7369.51826990115 
2191	 7341.72779767515 
2192	 7326.20097084121 
2193	 7314.69565878484 
2194	 7297.54628965971 
2195	 7272.38187279061 
2196	 7239.80226165977 
2197	 7212.19820491677 
2198	 7186.61414430368 
2199	 7154.4713160264 
2200	 7124.80115199213 
2201	 7095.76279437225 
2202	 7068.23198857515 
2203	 7055.75732320957 
2204	 7064.23482915236 
2205	 7071.74842966397 
2206	 7079.76368910214 
2207	 7089.14209048007 
2208	 7087.02444014194 
2209	 7081.02853598442 
2210	 7070.63407753444 
2211	 7059.16691166077 
2212	 7039.09407168358 
2213	 7008.33954812074 
2214	 6984.14440866013 
2215	 6953.66093944072 
2216	 6923.96450456161 
2217	 6898.70147744747 
2218	 6867.00861999937 
2219	 6828.31013361437 
2220	 6800.22242043275 
2221	 6771.79943754427 
2222	 6747.91358285569 
2223	 6727.59706420132 
2224	 6694.61373720812 
2225	 6652.30223689355 
2226	 6603.7370382069 
2227	 6544.87319159479 
2228	 6494.78973039141 
2229	 6454.90248703647 
2230	 6419.41366330243 
2231	 6385.78810718668 
2232	 6348.22966368873 
2233	 6308.92343925524 
2234	 6257.78780945745 
2235	 6210.02021096569 
2236	 6165.39859507874 
2237	 6117.8876493115 
2238	 6072.21793692664 
2239	 6019.34168040636 
2240	 5976.18617556266 
2241	 5933.2962351957 
2242	 5887.93101774489 
2243	 5844.17759157503 
2244	 5798.96720106645 
2245	 5757.1991789338 
2246	 5718.38143364375 
2247	 5681.22788173608 
2248	 5649.27463163314 
2249	 5622.50949817135 
2250	 5595.66920263473 
2251	 5571.4632207397 
2252	 5559.37166965965 
2253	 5531.24438577947 
2254	 5492.36524931042 
2255	 5457.56817194544 
2256	 5416.56947539928 
2257	 5383.10672721605 
2258	 5349.34857035852 
2259	 5325.12372512957 
2260	 5298.90902024716 
2261	 5270.44200968819 
2262	 5242.00183949332 
2263	 5221.69097329081 
2264	 5196.66629637276 
2265	 5172.35895002057 
2266	 5161.16957840717 
2267	 5128.56463823257 
2268	 5096.68334268057 
2269	 5061.66826953966 
2270	 5012.42403794513 
2271	 4972.69773617395 
2272	 4933.02675809755 
2273	 4894.1354766573 
2274	 4856.54401697356 
2275	 4821.59806665125 
2276	 4786.93474565778 
2277	 4755.95205369468 
2278	 4729.42642890886 
2279	 4695.88288992125 
2280	 4659.86796765835 
2281	 4620.36076929817 
2282	 4581.50040269682 
2283	 4542.92897167914 
2284	 4502.56758009293 
2285	 4470.32693170223 
2286	 4439.30770843524 
2287	 4409.88539751316 
2288	 4378.68682155175 
2289	 4352.11838691811 
2290	 4319.61389856297 
2291	 4278.70454384132 
2292	 4247.15815921611 
2293	 4222.03304611497 
2294	 4192.97790570869 
2295	 4164.04715031482 
2296	 4138.56540907525 
2297	 4113.33148339534 
2298	 4084.72702609644 
2299	 4057.09898359606 
2300	 4029.62257380931 
2301	 3997.30660175236 
2302	 3969.94049990969 
2303	 3950.0982556065 
2304	 3926.10670511065 
2305	 3901.11299654582 
2306	 3872.68993279047 
2307	 3839.41317541231 
2308	 3811.34444913544 
2309	 3780.84861851742 
2310	 3758.72579071968 
2311	 3744.35880311969 
2312	 3713.55167817244 
2313	 3679.0603236764 
2314	 3647.19717039166 
2315	 3613.23942163396 
2316	 3598.16912752133 
2317	 3583.2927735719 
2318	 3571.47633203658 
2319	 3558.3239959142 
2320	 3526.80827546268 
2321	 3497.39235394863 
2322	 3463.94031725517 
2323	 3427.55388589565 
2324	 3390.68154218583 
2325	 3353.72167419115 
2326	 3318.97342322063 
2327	 3289.10024336215 
2328	 3258.61980258354 
2329	 3216.74863107201 
2330	 3182.3304105534 
2331	 3139.21832532127 
2332	 3095.53259152269 
2333	 3072.28825884093 
2334	 3043.34870393961 
2335	 3011.69656170728 
2336	 2983.98801510662 
2337	 2943.68488729531 
2338	 2894.63931372574 
2339	 2866.36157959162 
2340	 2842.615824875 
2341	 2824.57046580823 
2342	 2814.05290061508 
2343	 2783.22321946389 
2344	 2749.76423872258 
2345	 2716.20122246607 
2346	 2689.91619066296 
2347	 2674.49161588202 
2348	 2663.35308726333 
2349	 2654.57851028717 
2350	 2637.96654098729 
2351	 2612.02771295121 
2352	 2582.40817234027 
2353	 2552.77765453966 
2354	 2519.68783152546 
2355	 2490.96867185204 
2356	 2464.68907847745 
2357	 2439.97275628139 
2358	 2420.36991816337 
2359	 2406.91396619525 
2360	 2394.30742969477 
2361	 2374.6849486881 
2362	 2355.59096886665 
2363	 2340.42156692409 
2364	 2321.02202362055 
2365	 2295.94941072067 
2366	 2272.0895348355 
2367	 2247.77833027488 
2368	 2223.1136062054 
2369	 2190.79424802592 
2370	 2160.08677756199 
2371	 2134.53300861985 
2372	 2105.15856583037 
2373	 2092.21049668185 
2374	 2084.42650156212 
2375	 2060.61142893423 
2376	 2031.8194583527 
2377	 2010.48041495126 
2378	 1992.5088403465 
2379	 1985.2372346457 
2380	 1986.27727489556 
2381	 1966.38147758417 
2382	 1938.43984672325 
2383	 1903.88551997976 
2384	 1857.55504116613 
2385	 1825.36080447867 
2386	 1797.96639182281 
2387	 1776.47467089859 
2388	 1764.66723205603 
2389	 1751.33496891631 
2390	 1732.89398155552 
2391	 1720.1649762831 
2392	 1720.73579793168 
2393	 1710.68044330868 
2394	 1702.64643050044 
2395	 1687.60765620181 
2396	 1650.70516386338 
2397	 1627.96614823676 
2398	 1617.27200937259 
2399	 1599.42371354037 
2400	 1586.50217713371 
2401	 1580.55516878279 
2402	 1562.14076959581 
2403	 1547.08735490709 
2404	 1537.73987766781 
2405	 1513.31923432091 
2406	 1494.89112902193 
2407	 1490.50990021311 
2408	 1477.46782946418 
2409	 1462.42134383354 
2410	 1450.68693093091 
2411	 1430.97142266652 
2412	 1418.87013471072 
2413	 1409.03419606498 
2414	 1393.48965027103 
2415	 1376.6946674558 
2416	 1357.28774276208 
2417	 1343.07986747915 
2418	 1328.13040803304 
2419	 1315.75936347045 
2420	 1298.30254221073 
2421	 1284.1121267957 
2422	 1280.70400938268 
2423	 1265.04308730087 
2424	 1253.77946124266 
2425	 1238.18618337755 
2426	 1212.34366941568 
2427	 1198.51535542015 
2428	 1186.6424000183 
2429	 1174.10212171466 
2430	 1154.44748390836 
2431	 1129.38219986195 
2432	 1111.41447189364 
2433	 1091.81119674891 
2434	 1074.06777699115 
2435	 1065.54861462676 
2436	 1054.71038321267 
2437	 1048.63207705361 
2438	 1056.06568394078 
2439	 1057.18299327536 
2440	 1047.74463786377 
2441	 1039.59864544265 
2442	 1030.50658215826 
2443	 1018.4454275809 
2444	 1011.59939318377 
2445	 995.388521818253 
2446	 977.043935603062 
2447	 966.704217037005 
2448	 947.470845362184 
2449	 938.639699830728 
2450	 936.210989823896 
2451	 927.602576361648 
2452	 930.511223583098 
2453	 933.755980520308 
2454	 920.88636546854 
2455	 910.948443988279 
2456	 900.360842991621 
2457	 883.647695344128 
2458	 873.387080319747 
2459	 861.858219171632 
2460	 852.248810134085 
2461	 842.964227151611 
2462	 829.860707639878 
2463	 814.164298423154 
2464	 798.469875191773 
2465	 778.532803974367 
2466	 762.290737491693 
2467	 744.715605223767 
2468	 733.943842554647 
2469	 727.423386714083 
2470	 730.842299499398 
2471	 732.854513662759 
2472	 732.684661089143 
2473	 749.8871777367 
2474	 753.681744605032 
2475	 753.38512995315 
2476	 747.247584096449 
2477	 728.345007929115 
2478	 727.634151083894 
2479	 727.747907564993 
2480	 727.147974393387 
2481	 726.815595303574 
2482	 709.895510565251 
2483	 681.372931666463 
2484	 664.354365085384 
2485	 651.994509123863 
2486	 637.900319178675 
2487	 638.241563486768 
2488	 634.905790100935 
2489	 620.256489051754 
2490	 610.828827021279 
2491	 597.297686305202 
2492	 575.286808637404 
2493	 564.976114907027 
2494	 551.161103860842 
2495	 529.246516508006 
2496	 516.08398426923 
2497	 493.05869904915 
2498	 471.053179462582 
2499	 466.941883000774 
2500	 459.316027285864 
