Wavelength	4mm_WhitePLA00000.asd
449	 130.700203890858 
450	 133.655123365571 
451	 134.55404234474 
452	 136.709637230302 
453	 140.611378580305 
454	 144.611255950137 
455	 145.451821974208 
456	 145.615845224355 
457	 146.80546353054 
458	 150.105306155981 
459	 154.902716835516 
460	 157.940121236254 
461	 158.485608775275 
462	 160.13697313992 
463	 163.708441307107 
464	 167.656631193836 
465	 169.109276680107 
466	 172.302456089687 
467	 176.301558717183 
468	 179.587881921708 
469	 182.708485546953 
470	 185.517499592924 
471	 188.457774480008 
472	 193.143092100217 
473	 196.660439863282 
474	 199.397038238136 
475	 203.309590032284 
476	 208.95449319924 
477	 214.607737915527 
478	 218.887241632125 
479	 223.166875395556 
480	 227.557426525749 
481	 232.098246992352 
482	 236.710209251219 
483	 242.218379148478 
484	 248.6129375443 
485	 255.342349134778 
486	 260.561507753091 
487	 265.544507314239 
488	 271.632042028093 
489	 278.66909102291 
490	 285.357875401549 
491	 291.823454477751 
492	 300.113444389108 
493	 308.757770176568 
494	 316.618206201766 
495	 322.939206299037 
496	 330.710794293689 
497	 339.096191450798 
498	 347.323437539387 
499	 357.220312598973 
500	 366.397344266688 
501	 374.264496529185 
502	 382.472433850579 
503	 390.925028437223 
504	 400.066149797313 
505	 410.388096630326 
506	 421.411775837007 
507	 430.806559782601 
508	 437.991776688451 
509	 449.095604732565 
510	 460.703363094907 
511	 471.735483496357 
512	 484.415887558944 
513	 495.251359868792 
514	 505.38945294454 
515	 517.76947369499 
516	 530.015101578486 
517	 542.32998186324 
518	 554.804026669807 
519	 565.261598117939 
520	 577.294610517245 
521	 591.645829422082 
522	 605.055535043712 
523	 617.233942026431 
524	 629.479586912208 
525	 643.874715923301 
526	 658.031068799791 
527	 672.165773026261 
528	 686.629603935683 
529	 700.385695174668 
530	 713.866492060096 
531	 727.289010368715 
532	 740.312439153935 
533	 754.866855822344 
534	 769.424617611043 
535	 780.913466532355 
536	 796.391371480319 
537	 811.817064830751 
538	 823.058918779224 
539	 836.450661287701 
540	 850.439278273441 
541	 863.987263288845 
542	 877.608087941501 
543	 890.948671395118 
544	 903.779469137154 
545	 915.963366304135 
546	 928.586952891437 
547	 941.822040678776 
548	 955.308634637338 
549	 967.166960698233 
550	 979.920308713662 
551	 993.979666936808 
552	 1004.48339130827 
553	 1015.42935920497 
554	 1027.93253619592 
555	 1041.20303028992 
556	 1052.7229393633 
557	 1063.00715765704 
558	 1073.37398461356 
559	 1083.47214011949 
560	 1093.6174601571 
561	 1103.7469615543 
562	 1112.85237165341 
563	 1120.916483432 
564	 1127.55291846492 
565	 1131.96943290178 
566	 1137.53264467042 
567	 1142.73063121418 
568	 1144.90656755103 
569	 1147.87332764209 
570	 1149.42021858989 
571	 1148.47047901423 
572	 1149.87477845879 
573	 1148.73142109323 
574	 1144.76473128352 
575	 1143.30059464256 
576	 1140.64521054066 
577	 1137.15860341484 
578	 1134.33677072067 
579	 1127.75891588836 
580	 1120.97020269668 
581	 1116.91502770899 
582	 1111.12696442447 
583	 1107.00239933028 
584	 1104.64454065951 
585	 1098.61995316964 
586	 1093.22998970352 
587	 1088.63244378746 
588	 1083.18314295864 
589	 1078.95729360143 
590	 1076.30937865474 
591	 1074.95986723311 
592	 1073.66668872045 
593	 1072.78392001644 
594	 1072.61967843838 
595	 1073.08249163481 
596	 1075.28230743109 
597	 1079.50864972092 
598	 1085.49467563017 
599	 1094.20509552755 
600	 1102.83064475234 
601	 1108.66212523239 
602	 1116.09810210658 
603	 1125.25258011528 
604	 1135.03686860012 
605	 1142.12093092343 
606	 1150.02558609377 
607	 1160.24029231486 
608	 1172.66320761846 
609	 1186.36582664356 
610	 1202.84845749122 
611	 1223.54193278714 
612	 1242.26084820406 
613	 1259.28712186758 
614	 1275.47517251563 
615	 1290.32423933534 
616	 1305.06506238212 
617	 1320.06285244113 
618	 1334.59947206237 
619	 1349.83764970673 
620	 1365.65639519303 
621	 1381.4262955254 
622	 1397.85280258119 
623	 1413.61972811556 
624	 1428.35081546176 
625	 1446.79003794007 
626	 1464.6674900111 
627	 1480.25758632588 
628	 1496.0626628765 
629	 1511.73037289905 
630	 1526.76921512069 
631	 1540.49412129527 
632	 1554.08624195622 
633	 1566.68544241563 
634	 1577.62613910442 
635	 1589.51743322231 
636	 1601.310898261 
637	 1612.303416762 
638	 1622.76199839301 
639	 1633.65176836755 
640	 1645.26494678189 
641	 1657.38110258199 
642	 1668.7876198429 
643	 1680.16736270938 
644	 1692.48555607113 
645	 1704.37673137029 
646	 1716.31906994547 
647	 1728.94989385803 
648	 1743.06568799154 
649	 1757.05494826667 
650	 1770.52607887155 
651	 1784.23350657064 
652	 1797.63510547529 
653	 1811.40256729558 
654	 1826.48808975357 
655	 1842.13585484103 
656	 1858.16566953486 
657	 1874.42937246797 
658	 1890.73022902557 
659	 1906.35872880855 
660	 1921.85256084502 
661	 1939.51747323505 
662	 1957.33575499419 
663	 1974.24680409682 
664	 1989.78134710883 
665	 2007.042214033 
666	 2025.11781562728 
667	 2042.75313589968 
668	 2060.24860306556 
669	 2079.10095735079 
670	 2099.31039029208 
671	 2118.15515674289 
672	 2138.86121610993 
673	 2161.31422363085 
674	 2183.63275681217 
675	 2205.36173510256 
676	 2227.10512579588 
677	 2249.79118411644 
678	 2274.49701449968 
679	 2299.05935109896 
680	 2322.58188628621 
681	 2346.83383300063 
682	 2371.50851914503 
683	 2396.03267207215 
684	 2419.58151915225 
685	 2445.26200380624 
686	 2472.4614541061 
687	 2499.42970785054 
688	 2524.29815893669 
689	 2549.69244999617 
690	 2576.83112933059 
691	 2603.03676094094 
692	 2628.71214898193 
693	 2654.30692159887 
694	 2680.46697786718 
695	 2705.44547466946 
696	 2730.33105713479 
697	 2756.48385300863 
698	 2780.18834280281 
699	 2803.82640894782 
700	 2828.60407120501 
701	 2850.87591933418 
702	 2873.04959039407 
703	 2895.14011850548 
704	 2914.80297977566 
705	 2934.71765969577 
706	 2954.98500822432 
707	 2974.82110304586 
708	 2994.06846694017 
709	 3012.635183554 
710	 3030.30885668797 
711	 3046.28632608927 
712	 3061.77087952153 
713	 3077.47885857432 
714	 3093.7840982934 
715	 3107.47834648306 
716	 3119.77181299408 
717	 3133.41018939924 
718	 3146.44799451688 
719	 3159.78283326251 
720	 3173.65509099891 
721	 3185.02047320754 
722	 3195.08480538094 
723	 3204.82033145653 
724	 3214.92198012076 
725	 3225.99005532114 
726	 3237.70130599061 
727	 3249.17856438201 
728	 3259.04994841066 
729	 3269.55812018098 
730	 3281.8354477387 
731	 3290.81007991968 
732	 3301.57166863189 
733	 3315.74714428609 
734	 3330.62361701923 
735	 3343.60129683589 
736	 3355.95445311265 
737	 3370.39314859763 
738	 3381.69559144656 
739	 3392.4495801537 
740	 3404.63854597307 
741	 3413.34533969055 
742	 3421.97821187119 
743	 3432.01033593487 
744	 3442.52689966792 
745	 3450.85251221832 
746	 3457.25923181256 
747	 3463.50798032454 
748	 3470.8295111919 
749	 3477.72647129934 
750	 3483.10123638406 
751	 3489.06676613233 
752	 3493.76442781828 
753	 3497.09427254243 
754	 3501.3536074383 
755	 3504.75539044904 
756	 3507.04678039719 
757	 3508.43992790133 
758	 3507.88198488846 
759	 3505.28642046877 
760	 3501.91629714469 
761	 3502.8916567406 
762	 3504.4428736989 
763	 3505.15523652 
764	 3506.36372290176 
765	 3507.62426047797 
766	 3507.65605704184 
767	 3505.07555356844 
768	 3501.21961967158 
769	 3497.57984365222 
770	 3494.81828091426 
771	 3491.19880964565 
772	 3488.15957446626 
773	 3485.5368925037 
774	 3481.53359467816 
775	 3475.85239449907 
776	 3470.21586178319 
777	 3466.42435887215 
778	 3460.50699403346 
779	 3454.01129829038 
780	 3447.62588806055 
781	 3437.94342417215 
782	 3429.74810311363 
783	 3423.17832384239 
784	 3414.5510848729 
785	 3405.01587524766 
786	 3395.80275827992 
787	 3387.48663875034 
788	 3375.91866743133 
789	 3364.42592907982 
790	 3354.88266636068 
791	 3345.4309385599 
792	 3334.81705686242 
793	 3322.80021792748 
794	 3309.93471839056 
795	 3297.04582003284 
796	 3284.14243463737 
797	 3271.27773923623 
798	 3259.84838418989 
799	 3248.12418548183 
800	 3235.41005791587 
801	 3222.63958763098 
802	 3210.7958916241 
803	 3199.23894213815 
804	 3186.65985772108 
805	 3174.76721112688 
806	 3163.27861970676 
807	 3151.171078408 
808	 3135.78260278751 
809	 3121.09151415877 
810	 3108.09786988584 
811	 3094.61602728755 
812	 3080.87586409086 
813	 3066.91686351799 
814	 3052.81034695495 
815	 3038.7484872446 
816	 3024.12806889369 
817	 3008.94076860478 
818	 2994.79232000688 
819	 2979.84244922017 
820	 2964.75360726727 
821	 2951.65108294561 
822	 2934.56921921176 
823	 2916.58120777188 
824	 2901.5819802731 
825	 2887.72724227752 
826	 2873.43928828327 
827	 2858.68727331499 
828	 2845.88305281873 
829	 2830.80341003795 
830	 2813.92704116875 
831	 2797.24466984008 
832	 2777.11247547874 
833	 2755.78433791812 
834	 2736.05611055533 
835	 2720.5855992909 
836	 2704.53020955649 
837	 2688.32830403869 
838	 2676.63177742927 
839	 2667.99134308134 
840	 2659.35605500018 
841	 2648.16335096937 
842	 2636.84653749919 
843	 2623.72570313296 
844	 2608.62012209802 
845	 2593.79088610626 
846	 2579.56365322591 
847	 2565.39712416142 
848	 2550.36045200155 
849	 2535.14629611179 
850	 2519.54184146598 
851	 2503.45695435969 
852	 2487.29813961417 
853	 2471.54503554458 
854	 2456.05610441174 
855	 2440.24273942909 
856	 2425.47031794636 
857	 2410.63142270636 
858	 2394.36731484121 
859	 2376.40262885159 
860	 2359.65026661647 
861	 2344.60035698647 
862	 2328.53841855647 
863	 2313.96084879241 
864	 2299.26816410135 
865	 2282.19357552463 
866	 2266.18101933761 
867	 2249.75408276405 
868	 2232.46772455998 
869	 2216.83570463574 
870	 2201.68810602893 
871	 2186.98224972179 
872	 2172.94029781083 
873	 2156.96671048903 
874	 2140.48575030491 
875	 2124.61444131861 
876	 2107.66945665071 
877	 2089.97552719467 
878	 2072.47486860126 
879	 2056.56278916371 
880	 2039.61860642239 
881	 2021.48981646052 
882	 2002.6440980496 
883	 1983.3771584799 
884	 1964.18996315489 
885	 1944.53931827038 
886	 1922.63802261508 
887	 1899.96131839959 
888	 1877.17265083175 
