Wavelength	2mm_WhitePLA00000.asd
762	 4130.54516011134 
763	 4130.27387097648 
764	 4132.6006550755 
765	 4134.24400443601 
766	 4134.48693807112 
767	 4133.34203006573 
768	 4129.09320331835 
769	 4124.12305952718 
770	 4120.41580769042 
771	 4117.34781118584 
772	 4114.52710802191 
773	 4111.45406067396 
774	 4107.53073111447 
775	 4100.91965265162 
776	 4093.89103739886 
777	 4089.34136891029 
778	 4082.75993746997 
779	 4075.48138088025 
780	 4068.20367016172 
781	 4058.06054347214 
782	 4049.27216387283 
783	 4041.47195959851 
784	 4030.49662368257 
785	 4020.31026843398 
786	 4010.55519332134 
787	 3999.85913748369 
788	 3988.33341239936 
789	 3975.96988393423 
790	 3963.21331915444 
791	 3951.47968651631 
792	 3940.41081617187 
793	 3928.0506026653 
794	 3911.52761192181 
795	 3896.75679240827 
796	 3882.8381107527 
797	 3868.06876386038 
798	 3854.51757281089 
799	 3841.3458794971 
800	 3827.54143801754 
801	 3811.55883907398 
802	 3797.8886700136 
803	 3785.51835654757 
804	 3771.06094747299 
805	 3756.56319777865 
806	 3742.23302715388 
807	 3727.64190699079 
808	 3711.04563900164 
809	 3694.51316917851 
810	 3678.75347871148 
811	 3663.05532581305 
812	 3646.50207940818 
813	 3629.75085297364 
814	 3613.74889720315 
815	 3597.07803860499 
816	 3580.26832025398 
817	 3563.77225445145 
818	 3547.67697940616 
819	 3530.09344746184 
820	 3511.9822529965 
821	 3496.06560186078 
822	 3475.71259497333 
823	 3454.78678741545 
824	 3437.81874929358 
825	 3421.61425463703 
826	 3404.85095268036 
827	 3387.63291890838 
828	 3372.18498949596 
829	 3355.65681210007 
830	 3336.42498012664 
831	 3313.81062936149 
832	 3291.28207575461 
833	 3268.08712002426 
834	 3244.47495445526 
835	 3225.02818752181 
836	 3206.78449731081 
837	 3189.42347249495 
838	 3174.65824164397 
839	 3163.72937323161 
840	 3153.38378903528 
841	 3140.27942366039 
842	 3126.87454399214 
843	 3111.48174482081 
844	 3093.912425848 
845	 3076.43307478921 
846	 3059.00195087926 
847	 3041.41373094354 
848	 3023.41950991537 
849	 3006.49347821246 
850	 2988.4873548163 
851	 2968.63268639517 
852	 2950.85464072371 
853	 2932.81823025053 
854	 2914.0897148462 
855	 2895.58141467688 
856	 2878.49381200807 
857	 2861.26625645562 
858	 2842.12036670413 
859	 2820.81052900804 
860	 2801.32471440703 
861	 2784.0353518647 
862	 2764.50513527411 
863	 2747.19457076835 
864	 2730.40175413566 
865	 2711.09837770916 
866	 2692.80728763021 
867	 2673.45564704224 
868	 2652.75273718874 
869	 2635.02478154123 
870	 2617.87341225198 
871	 2600.66742328849 
872	 2583.45566121739 
873	 2565.50894467989 
874	 2546.63750014184 
875	 2526.92025421838 
876	 2506.7197448475 
877	 2486.73140612069 
878	 2467.38737915704 
879	 2448.8168474374 
880	 2428.80458009118 
881	 2407.2809542602 
882	 2384.98153406714 
883	 2363.29763619843 
884	 2342.35959659139 
885	 2321.03307542746 
886	 2296.73083814903 
887	 2270.6122958404 
888	 2244.58528094373 
889	 2220.41360781211 
890	 2197.23485566715 
891	 2174.04219844224 
892	 2150.92827183663 
893	 2129.63506374758 
894	 2110.88598999085 
895	 2093.3905816066 
896	 2075.24286020083 
897	 2057.41012419185 
898	 2041.08496516395 
899	 2026.74046184141 
900	 2013.12944509457 
901	 2003.34248306123 
902	 1996.07845992974 
903	 1988.12437512409 
904	 1981.15414369782 
905	 1975.69706306678 
906	 1970.8631290409 
907	 1962.66829989175 
908	 1953.32809836968 
909	 1943.02526942494 
910	 1930.92604732105 
911	 1917.52972464312 
912	 1903.90117076454 
913	 1890.91843568956 
914	 1879.15232106271 
915	 1865.11660924487 
916	 1849.69316844555 
917	 1836.50777540383 
918	 1821.41469730345 
919	 1806.54835853599 
920	 1793.47961417075 
921	 1779.05723980818 
922	 1762.69222115527 
923	 1746.32474621487 
924	 1733.49498218769 
925	 1719.06757256257 
926	 1703.91893845431 
927	 1689.30606698496 
928	 1674.02770254136 
929	 1658.33935893308 
930	 1641.63574188169 
931	 1622.87327229221 
932	 1604.85232930508 
933	 1588.54945683805 
934	 1573.63137470839 
935	 1557.19759944856 
936	 1540.97670849592 
937	 1525.75464733741 
938	 1511.52896567153 
939	 1496.63930191787 
940	 1480.53408336456 
941	 1463.64887170356 
942	 1448.49326684265 
943	 1432.81408807733 
944	 1416.82146494257 
945	 1402.08372141162 
946	 1386.09025718934 
947	 1369.73048389122 
948	 1354.36766765318 
949	 1341.60677922463 
950	 1326.72629278663 
951	 1310.27170281497 
952	 1295.46761274534 
953	 1280.1756572079 
954	 1266.60320878716 
955	 1254.47845499638 
956	 1236.75335025909 
957	 1221.04853848122 
958	 1207.16653481618 
959	 1191.89504202182 
960	 1175.9664071069 
961	 1161.95209269958 
962	 1149.503370776 
963	 1133.1889191594 
964	 1117.35535799119 
965	 1101.83387174513 
966	 1781.6362915738 
967	 1803.03312419663 
968	 1822.57843700458 
969	 1845.95421630936 
970	 1871.53684528825 
971	 1898.72945142888 
972	 1928.8639760062 
973	 1960.24307302799 
974	 1994.6333560251 
975	 2026.08193652924 
976	 2058.07061293442 
977	 2089.02279020576 
978	 2117.97317951943 
979	 2149.87064134221 
980	 2178.3081579355 
981	 2202.50294281202 
982	 2225.06431430968 
983	 2248.80013511881 
984	 2273.50840079448 
985	 2296.92096610075 
986	 2317.63118761684 
987	 2334.641336718 
988	 2353.34098451212 
989	 2370.69622253662 
990	 2388.23529025579 
991	 2407.56631395469 
992	 2425.1748656804 
993	 2440.91492448196 
994	 2456.86639138606 
995	 2473.8380138214 
996	 2488.72121694791 
997	 2504.08416670663 
998	 2520.47391805107 
999	 2538.18640074369 
1000	 2555.573955592 
1001	 2571.40810369183 
1002	 2588.82297987699 
1003	 2605.78755649621 
1004	 2622.14952542511 
1005	 2640.26127985563 
1006	 2660.89620055088 
1007	 2680.28831534047 
1008	 2699.94008304005 
1009	 2719.27811085934 
1010	 2738.69355080726 
1011	 2754.60885438489 
1012	 2771.57638410729 
1013	 2790.38263472158 
1014	 2809.1844755569 
1015	 2828.36527520303 
1016	 2847.16080396215 
1017	 2865.08034629841 
1018	 2882.38547185433 
1019	 2901.88887975068 
1020	 2922.03509231306 
1021	 2942.41387482005 
1022	 2964.16735434204 
1023	 2983.88523606667 
1024	 3002.62700978196 
1025	 3019.38215981032 
1026	 3036.65739918203 
1027	 3054.96454526128 
1028	 3073.09342936928 
1029	 3092.128746206 
1030	 3112.92609234539 
1031	 3127.57083096267 
1032	 3140.70495302396 
1033	 3158.47224594619 
1034	 3174.96804270135 
1035	 3193.78471206095 
1036	 3212.92524202991 
1037	 3229.17404544567 
1038	 3245.87864246842 
1039	 3263.32460713291 
1040	 3281.1799860488 
1041	 3301.02268282414 
1042	 3319.63126932486 
1043	 3337.7806412426 
1044	 3355.57718333688 
1045	 3374.47896437332 
1046	 3394.60329292983 
1047	 3411.98693433515 
1048	 3428.62570138707 
1049	 3446.32014218812 
1050	 3461.52413670015 
1051	 3477.41916803586 
1052	 3495.13064854001 
1053	 3510.42786626423 
1054	 3526.38989574859 
1055	 3547.02030521587 
1056	 3566.30337371819 
1057	 3581.62360386966 
1058	 3594.23250200938 
1059	 3607.92375931595 
1060	 3615.82446123712 
1061	 3630.16026999501 
1062	 3649.11673394925 
1063	 3667.05526723848 
1064	 3684.18808003483 
1065	 3701.58758594668 
1066	 3716.38237521267 
1067	 3731.98618356472 
1068	 3752.09968845683 
1069	 3769.99901089164 
1070	 3783.40407991317 
1071	 3799.91220157135 
1072	 3813.15381665441 
1073	 3825.65365813434 
1074	 3841.43115477503 
1075	 3858.91975240387 
1076	 3877.48516682016 
1077	 3899.19076006497 
1078	 3919.23942251923 
1079	 3942.046345187 
1080	 3961.6153632304 
1081	 3975.91934005575 
1082	 3995.04527422087 
1083	 4014.64853115946 
1084	 4036.03732050202 
1085	 4059.54521131196 
1086	 4083.17524612924 
1087	 4107.50148206854 
1088	 4129.47627091102 
1089	 4150.11782710198 
1090	 4175.27421894522 
1091	 4202.16305864023 
1092	 4229.86439157436 
1093	 4258.51393398094 
1094	 4291.5074935191 
1095	 4322.05942397973 
1096	 4350.11432727103 
1097	 4381.4974775571 
1098	 4415.68337056023 
1099	 4448.59089841507 
1100	 4480.09826681572 
1101	 4514.89712921145 
1102	 4551.68167246387 
1103	 4587.6254380709 
1104	 4623.26072872964 
1105	 4664.23952367555 
1106	 4702.9883259021 
1107	 4741.72035542476 
1108	 4785.18082101804 
1109	 4829.03234695679 
1110	 4872.05679826824 
1111	 4916.26876703107 
1112	 4958.24186351024 
1113	 4997.62157308053 
1114	 5040.00085638932 
1115	 5084.05573502954 
1116	 5125.39519067614 
1117	 5169.41012908581 
1118	 5208.28942232879 
1119	 5241.56237463045 
1120	 5276.43391669253 
1121	 5312.93340836796 
1122	 5343.60530448958 
1123	 5372.88625654747 
1124	 5398.26862259011 
1125	 5417.88181487266 
1126	 5435.24539024444 
1127	 5451.45855695418 
1128	 5465.60532104788 
1129	 5478.59383486907 
1130	 5486.90736315278 
1131	 5501.86982964857 
1132	 5516.21838382315 
1133	 5536.61058525396 
1134	 5561.90041543759 
1135	 5589.25179303178 
1136	 5620.47486077679 
1137	 5652.68011024495 
1138	 5689.02760579882 
1139	 5724.18099633287 
1140	 5760.71425715403 
1141	 5796.57186082528 
1142	 5837.78958530634 
1143	 5869.47989147882 
1144	 5900.38572825993 
1145	 5922.84940626745 
1146	 5940.3471283154 
1147	 5946.92516303864 
1148	 5944.90228979265 
1149	 5936.29304778575 
1150	 5916.43423354314 
1151	 5883.67339107736 
1152	 5848.07863817652 
1153	 5803.71565219917 
1154	 5757.19704175321 
1155	 5702.70968198424 
1156	 5650.27928160252 
1157	 5592.57892843708 
1158	 5539.41841453822 
1159	 5486.27758907621 
1160	 5435.94672767797 
1161	 5387.1298696119 
1162	 5341.13952555172 
1163	 5296.89709520576 
1164	 5255.72437046359 
1165	 5218.28417457083 
1166	 5182.08044713963 
1167	 5144.67215399156 
1168	 5114.92729184093 
1169	 5088.34610784604 
1170	 5065.45050443903 
1171	 5055.13918693563 
1172	 5051.06031186412 
1173	 5062.3496399871 
1174	 5082.79383287525 
1175	 5119.94161363397 
1176	 5168.71972897201 
1177	 5237.13317473735 
1178	 5321.90734940255 
1179	 5421.33873015031 
1180	 5541.10869847154 
1181	 5668.76527369259 
1182	 5814.89978547935 
1183	 5960.14528654273 
1184	 6122.58038406705 
1185	 6273.59976316092 
1186	 6428.81233263627 
1187	 6572.99675373833 
1188	 6712.86962791296 
1189	 6841.6970788601 
1190	 6963.27213299711 
1191	 7072.48129150879 
1192	 7170.52583065228 
1193	 7259.92671319582 
1194	 7336.70383961903 
1195	 7407.66797000431 
1196	 7472.89447912776 
1197	 7528.75368492768 
1198	 7583.5398278031 
1199	 7630.2544069641 
1200	 7681.61062814819 
1201	 7730.05246544713 
1202	 7782.55839809169 
1203	 7839.69144583744 
1204	 7893.88849267821 
1205	 7948.66125609273 
1206	 8001.35568694207 
1207	 8050.86992723116 
1208	 8101.84741734802 
1209	 8154.44395037667 
1210	 8204.30500309867 
1211	 8252.9837179689 
1212	 8303.21594590635 
1213	 8348.18531310461 
1214	 8388.99535999651 
1215	 8427.42426033107 
1216	 8460.60278778434 
1217	 8493.20549754712 
1218	 8525.87237073847 
1219	 8555.87416548261 
1220	 8586.18781873805 
1221	 8611.50444720584 
1222	 8632.1884057674 
1223	 8652.40178829202 
1224	 8669.35196404024 
1225	 8685.79497741215 
1226	 8702.57403637229 
1227	 8715.94485448526 
1228	 8725.55535114484 
1229	 8737.12734683925 
1230	 8744.85556721395 
1231	 8756.69576645451 
1232	 8770.96673225549 
1233	 8785.80069077821 
1234	 8805.62862611929 
1235	 8820.77089059534 
1236	 8834.64537569198 
1237	 8846.82001754102 
1238	 8856.74769599838 
1239	 8867.86950330063 
1240	 8881.43737028836 
1241	 8895.60515954915 
1242	 8911.27363981868 
1243	 8926.64865914082 
1244	 8941.83035120165 
1245	 8958.15467511525 
1246	 8973.40271271387 
1247	 8987.55386773832 
1248	 8998.55032913672 
1249	 9009.42566837253 
1250	 9023.07884162438 
1251	 9037.79973433289 
1252	 9051.64878996125 
1253	 9066.63789687838 
1254	 9082.98980932944 
1255	 9098.16115066566 
1256	 9115.74358905837 
1257	 9138.68757897192 
1258	 9157.83937874162 
1259	 9175.23691541594 
1260	 9192.69118123623 
1261	 9209.5219914828 
1262	 9224.30159390666 
1263	 9242.67167094834 
1264	 9260.47245902409 
1265	 9277.18511919162 
1266	 9294.23921032638 
1267	 9307.12455795704 
1268	 9319.24274758714 
1269	 9325.57579924188 
1270	 9327.72894275212 
1271	 9333.06995958105 
1272	 9335.58584598467 
1273	 9335.07632305835 
1274	 9336.34387809933 
1275	 9333.18874919997 
1276	 9324.79276420361 
1277	 9320.34791363507 
1278	 9315.64748581056 
1279	 9307.16006061919 
1280	 9297.1935957343 
1281	 9284.3167253701 
1282	 9265.92676682187 
1283	 9250.4043307416 
1284	 9234.17162035675 
1285	 9217.18434567703 
1286	 9201.92620870256 
1287	 9184.50285233844 
1288	 9164.11404851889 
1289	 9145.28577589445 
1290	 9127.85816631648 
1291	 9109.81190528119 
1292	 9096.74396073093 
1293	 9083.80795367749 
1294	 9069.65581675305 
1295	 9058.65407240234 
1296	 9049.08086052542 
1297	 9042.24932871144 
1298	 9039.39799466196 
1299	 9038.85563773946 
1300	 9038.23302647746 
1301	 9037.43773701244 
1302	 9037.25580364644 
1303	 9037.08701944241 
1304	 9039.44006326693 
1305	 9043.39655139954 
1306	 9046.38464608923 
1307	 9051.44210972529 
1308	 9058.12968593578 
1309	 9063.54679962712 
1310	 9071.85917675575 
1311	 9078.1083983087 
1312	 9082.90861337531 
1313	 9083.79801547352 
1314	 9088.87758552769 
1315	 9094.42957377145 
1316	 9103.10828742973 
1317	 9117.68872543038 
1318	 9126.45962453827 
1319	 9133.34802996262 
1320	 9140.1296411434 
1321	 9146.55349203228 
1322	 9152.28570968736 
1323	 9163.54376638278 
1324	 9173.6096459349 
1325	 9185.63139198354 
1326	 9199.45203865536 
1327	 9211.37427297509 
1328	 9223.14822718963 
1329	 9228.88192035337 
1330	 9227.8442048864 
1331	 9225.67833608051 
1332	 9214.52046968119 
1333	 9195.94848798506 
1334	 9171.53046972332 
1335	 9132.39576487568 
1336	 9084.02074342745 
1337	 9021.93901326517 
1338	 8945.8039489709 
1339	 8856.38953971537 
1340	 8759.34831416332 
1341	 8658.13684388754 
1342	 8549.61684862643 
1343	 8438.97808177517 
1344	 8331.00947255957 
1345	 8226.5819374587 
1346	 8130.5161378994 
1347	 8045.39920154025 
1348	 7970.28527540851 
1349	 7905.03607793521 
1350	 7851.65005559804 
1351	 7802.31900940916 
1352	 7766.06573702049 
1353	 7728.63884889987 
1354	 7695.05222222048 
1355	 7662.06268883629 
1356	 7630.45480578282 
1357	 7594.8106058385 
1358	 7553.00881769933 
1359	 7509.04022626671 
1360	 7456.06805455218 
1361	 7398.97538828301 
1362	 7339.4805621709 
1363	 7283.50819822925 
1364	 7233.33721992077 
1365	 7189.09330690534 
1366	 7156.15761035071 
1367	 7132.17006870082 
1368	 7120.93245448815 
1369	 7119.51613422651 
1370	 7128.81950084858 
1371	 7142.94178851825 
1372	 7159.84772965289 
1373	 7179.05362278996 
1374	 7194.81003511815 
1375	 7204.79299998117 
1376	 7205.53133786477 
1377	 7201.50700459309 
1378	 7190.5877722997 
1379	 7178.80749174879 
1380	 7167.22678733625 
1381	 7158.15743534102 
1382	 7153.46086249879 
1383	 7154.8873558254 
1384	 7170.72649770119 
1385	 7193.71427861413 
1386	 7227.87207554325 
1387	 7272.56768490434 
1388	 7321.67642929397 
1389	 7374.04730018849 
1390	 7426.06709289314 
1391	 7483.09654372306 
1392	 7534.36196905446 
1393	 7583.14676063806 
1394	 7629.67206830189 
1395	 7674.64389511501 
1396	 7715.56787105254 
1397	 7750.875723394 
1398	 7783.41634487611 
1399	 7813.872944948 
1400	 7843.69018767268 
1401	 7873.86280655447 
1402	 7908.80713099979 
1403	 7945.64955240427 
1404	 7983.75823821024 
1405	 8024.89278553766 
1406	 8068.01483489998 
1407	 8114.6293490973 
1408	 8163.50138649993 
1409	 8219.06137035556 
1410	 8278.59328106247 
1411	 8339.84912155343 
1412	 8403.65880653615 
1413	 8465.2958396506 
1414	 8523.85155518621 
1415	 8585.51173772085 
1416	 8644.89920548887 
1417	 8699.76423191142 
1418	 8757.46852307394 
1419	 8810.2791924545 
1420	 8864.39336081673 
1421	 8919.37382079458 
1422	 8968.0374887267 
1423	 9017.98834720973 
1424	 9062.96087695101 
1425	 9103.79804534568 
1426	 9146.36334392382 
1427	 9183.40489123481 
1428	 9209.33131794933 
1429	 9228.23105612848 
1430	 9241.38121226208 
1431	 9243.71890357054 
1432	 9238.84205709882 
1433	 9228.7957310307 
1434	 9213.9779706169 
1435	 9197.13416721492 
1436	 9178.85477580107 
1437	 9159.89982578908 
1438	 9140.67256418593 
1439	 9117.95741798184 
1440	 9095.9371407343 
1441	 9078.89589039277 
1442	 9064.66750639184 
1443	 9056.81975758084 
1444	 9054.85064049813 
1445	 9057.61050376808 
1446	 9066.0908200685 
1447	 9076.25638765987 
1448	 9091.46004235159 
1449	 9109.43772099366 
1450	 9130.35314337015 
1451	 9152.1538676898 
1452	 9178.12126044762 
1453	 9200.8886636904 
1454	 9223.0401990237 
1455	 9245.81234214904 
1456	 9266.61524136027 
1457	 9289.21833874877 
1458	 9310.92313799975 
1459	 9333.7212575757 
1460	 9357.27166524205 
1461	 9381.10552459015 
1462	 9404.27352463161 
1463	 9425.52789123165 
1464	 9447.20502667487 
1465	 9468.88292219467 
1466	 9493.53916347548 
1467	 9523.97880966724 
1468	 9557.9833277727 
1469	 9588.81734325579 
1470	 9619.4099799128 
1471	 9647.75620482828 
1472	 9671.99061463845 
1473	 9699.49605258439 
1474	 9727.65771541469 
1475	 9755.46108731852 
1476	 9780.632513232 
1477	 9802.70188863822 
1478	 9824.37362845084 
1479	 9844.1211767125 
1480	 9864.11597722701 
