Wavelength	3mm_WhitePLA00000.asd
1279	 8850.94321333096 
1280	 8838.49263215867 
1281	 8826.6559315079 
1282	 8816.58877119658 
1283	 8801.28968409908 
1284	 8782.01152796183 
1285	 8765.53881226376 
1286	 8742.25006802265 
1287	 8726.37080076253 
1288	 8715.66302799595 
1289	 8706.16506029304 
1290	 8693.49059717021 
1291	 8685.19303813335 
1292	 8672.54758274592 
1293	 8657.42432542203 
1294	 8648.18956773915 
1295	 8639.3577936278 
1296	 8629.7901196815 
1297	 8621.01707770994 
1298	 8610.43183309518 
1299	 8601.18998334253 
1300	 8598.63907299325 
1301	 8599.34554961586 
1302	 8599.66105418523 
1303	 8602.36946607843 
1304	 8603.61766149511 
1305	 8604.29670429306 
1306	 8611.8254094388 
1307	 8621.83303465599 
1308	 8629.70329949075 
1309	 8634.14570471267 
1310	 8635.8331138253 
1311	 8636.4564831441 
1312	 8639.36798736558 
1313	 8643.69509100977 
1314	 8649.34391152153 
1315	 8656.00624147589 
1316	 8664.29374393094 
1317	 8673.75577995193 
1318	 8683.9731835794 
1319	 8696.72456835926 
1320	 8707.99804944522 
1321	 8717.92268011926 
1322	 8727.26663315359 
1323	 8734.4731554476 
1324	 8742.52635713814 
1325	 8751.64139466842 
1326	 8763.03394773108 
1327	 8773.54463970742 
1328	 8780.014978086 
1329	 8787.5128218071 
1330	 8786.57950836004 
1331	 8781.73596461696 
1332	 8774.5328100683 
1333	 8756.18026042117 
1334	 8729.10027330633 
1335	 8690.83125956875 
1336	 8640.60788977036 
1337	 8577.54012214072 
1338	 8505.90917177023 
1339	 8422.62343660982 
1340	 8332.06302937707 
1341	 8236.13231879477 
1342	 8133.56815719029 
1343	 8025.74377994673 
1344	 7920.3085810821 
1345	 7820.20215998935 
1346	 7722.09880614962 
1347	 7638.24891222315 
1348	 7564.91425078886 
1349	 7502.68873225509 
1350	 7454.85671661823 
1351	 7412.03133027782 
1352	 7382.89585009599 
1353	 7351.03433634107 
1354	 7323.95493607097 
1355	 7294.95319838321 
1356	 7265.72565759667 
1357	 7231.78621784201 
1358	 7190.20049239448 
1359	 7146.52360788251 
1360	 7093.59890348604 
1361	 7041.82054312209 
1362	 6988.47414589079 
1363	 6933.63406593335 
1364	 6887.74726887395 
1365	 6845.91542208104 
1366	 6816.03176365002 
1367	 6800.50212813758 
1368	 6795.53658659965 
1369	 6798.82347328226 
1370	 6809.14184998906 
1371	 6821.47681491868 
1372	 6836.10169543399 
1373	 6853.41505501777 
1374	 6867.71872984318 
1375	 6878.33254615425 
1376	 6880.12296522346 
1377	 6874.43775642804 
1378	 6862.8716211694 
1379	 6847.49046406034 
1380	 6834.48982159002 
1381	 6830.10296314039 
1382	 6832.35395932922 
1383	 6840.01248196785 
1384	 6857.63667813653 
1385	 6882.27201644068 
1386	 6914.07633241548 
1387	 6954.26376790039 
1388	 7001.88695536238 
1389	 7050.58528366412 
1390	 7099.0549924147 
1391	 7150.16800255651 
1392	 7200.12514591111 
1393	 7251.64357680143 
1394	 7296.85388929177 
1395	 7340.23290994262 
1396	 7380.45937920611 
1397	 7412.27866935851 
1398	 7444.29103215212 
1399	 7476.28492506177 
1400	 7506.01384097625 
1401	 7537.29380819666 
1402	 7569.76453792947 
1403	 7603.04729670109 
1404	 7637.29226949649 
1405	 7675.02824470289 
1406	 7717.51218371243 
1407	 7763.74157506554 
1408	 7815.33833913933 
1409	 7871.0232814612 
1410	 7926.13749282768 
1411	 7984.34710407721 
1412	 8043.37646043548 
1413	 8101.54560466164 
1414	 8161.40637156845 
1415	 8220.150906497 
1416	 8277.58073984414 
1417	 8332.87222156378 
1418	 8386.32321507147 
1419	 8438.48295329733 
1420	 8491.39542723845 
1421	 8544.17691152681 
1422	 8594.04561771488 
1423	 8642.93653323772 
1424	 8686.07381939927 
1425	 8725.91896848627 
1426	 8764.15501724875 
1427	 8795.13832243498 
1428	 8821.40852778223 
1429	 8841.52659295152 
1430	 8855.3348016605 
1431	 8865.30282768893 
1432	 8867.06012837061 
1433	 8857.43324939366 
1434	 8841.66484586698 
1435	 8821.09755969283 
1436	 8800.233884544 
1437	 8783.00168778073 
1438	 8765.17394151096 
1439	 8745.88204869327 
1440	 8727.69804600766 
1441	 8710.99023587719 
1442	 8696.686547747 
1443	 8689.73207182673 
1444	 8687.39297094074 
1445	 8688.65189250985 
1446	 8694.67476863372 
1447	 8705.18992101595 
1448	 8720.28582996664 
1449	 8737.57248142175 
1450	 8761.37478227822 
1451	 8782.6261743682 
1452	 8804.75161654495 
1453	 8826.57916898 
1454	 8848.31984872839 
1455	 8868.48172821095 
1456	 8889.26107083381 
1457	 8911.56457420554 
1458	 8930.69141165565 
1459	 8951.63613808261 
1460	 8973.71157540093 
1461	 8993.32829171809 
1462	 9014.63117900199 
1463	 9037.89768925505 
1464	 9063.98717264976 
1465	 9091.79871230243 
1466	 9121.08151225406 
1467	 9150.11361846695 
1468	 9175.31168706765 
1469	 9202.13575213366 
1470	 9228.85674897729 
1471	 9253.86370606791 
1472	 9279.93827957849 
1473	 9302.92153812831 
1474	 9326.84069702121 
1475	 9352.26493518792 
1476	 9376.14139445002 
1477	 9399.46291301485 
1478	 9420.68947583887 
1479	 9438.61298713059 
1480	 9455.31292037079 
1481	 9473.68487350864 
