Wavelength	1mm_blackPC00000.asd
1073	 116.794128930372 
1074	 118.218958627522 
1075	 121.363562961789 
1076	 122.814728163211 
1077	 123.702623024294 
1078	 123.829887887992 
1079	 123.149281584284 
1080	 123.335767104566 
1081	 122.006073248391 
1082	 122.175879055751 
1083	 123.157592501175 
1084	 126.264798452296 
1085	 128.514657081661 
1086	 131.303918563446 
1087	 132.341342694825 
1088	 133.042075043212 
1089	 133.731448942557 
1090	 134.271715464972 
1091	 135.837998827345 
1092	 138.350530609557 
1093	 140.868125554193 
1094	 143.655310542351 
1095	 146.293180610023 
1096	 150.547982485476 
1097	 152.780632499592 
1098	 153.959903353351 
1099	 155.280879417935 
1100	 154.26803929056 
1101	 155.414204209116 
1102	 159.263562862517 
1103	 160.190862333675 
1104	 159.540263997441 
1105	 160.434714836659 
1106	 160.42684763316 
1107	 161.403182071458 
1108	 164.312201687108 
1109	 169.182194248907 
1110	 172.504964400115 
1111	 175.448476912842 
1112	 177.377616084042 
1113	 179.292043384032 
1114	 180.20248764157 
1115	 178.034790160524 
1116	 179.647565827367 
1117	 183.289431029192 
1118	 185.686545131421 
1119	 191.736834997579 
1120	 193.068415293439 
1121	 189.004367301607 
1122	 188.398854904378 
1123	 185.350119497016 
1124	 186.003590147072 
1125	 190.563840694994 
1126	 196.036889356418 
1127	 200.215315932113 
1128	 205.339439109913 
1129	 209.358459191653 
1130	 213.176481626898 
1131	 215.287270390485 
1132	 216.291317751904 
1133	 217.949022697479 
1134	 216.78844952747 
1135	 219.533152305407 
1136	 225.054990793637 
1137	 229.793793100033 
1138	 236.401870023337 
1139	 241.634694802819 
1140	 245.70370343178 
1141	 250.787276773619 
1142	 257.234124362371 
1143	 261.670016788361 
1144	 265.394473235169 
1145	 269.13052601298 
1146	 270.850581915024 
1147	 273.4405831656 
1148	 276.447890012552 
1149	 281.280263925058 
1150	 282.699790805157 
1151	 282.276671363367 
1152	 283.482836499982 
1153	 283.184312351603 
1154	 284.437008853405 
1155	 287.911376630544 
1156	 289.865899925608 
1157	 290.029250980574 
1158	 292.828843038225 
1159	 296.888777841619 
1160	 300.852393890545 
1161	 308.089634894963 
1162	 311.573547268942 
1163	 311.957534159578 
1164	 314.119665618599 
1165	 315.470006574806 
1166	 316.816604520892 
1167	 318.612595426605 
1168	 321.762773330764 
1169	 323.064862911017 
1170	 323.292381529737 
1171	 323.8195738266 
1172	 323.752500110291 
1173	 325.378915177835 
1174	 328.237391271607 
1175	 328.702661689326 
1176	 329.376394021623 
1177	 329.347083509695 
1178	 325.578409763181 
1179	 325.964933757897 
1180	 328.979837968271 
1181	 331.527249035832 
1182	 335.279832249151 
1183	 338.83993786796 
1184	 343.505467291817 
1185	 346.531643427364 
1186	 347.852997810071 
1187	 351.087754438708 
1188	 354.765969129247 
1189	 357.753809572041 
1190	 362.518705405048 
1191	 366.221121803378 
1192	 366.906045623861 
1193	 365.78827958306 
1194	 363.073604211984 
1195	 362.510411541031 
1196	 363.24405750176 
1197	 365.196921944523 
1198	 367.299872461334 
1199	 371.040202903209 
1200	 374.045374114378 
1201	 376.879505158189 
1202	 379.717776362689 
1203	 384.506013220947 
1204	 385.713623021457 
1205	 384.121183980199 
1206	 384.339729563526 
1207	 383.686350666885 
1208	 383.067145228263 
1209	 382.286315752727 
1210	 383.079829942681 
1211	 385.312188394225 
1212	 384.471322997444 
1213	 385.414729572598 
1214	 389.786717123149 
1215	 392.118478083119 
1216	 392.151549056406 
1217	 391.747752143359 
1218	 390.825930724282 
1219	 390.574648068742 
1220	 389.360216202302 
1221	 390.534207498726 
1222	 394.817799593919 
1223	 397.144696295662 
1224	 400.389398995641 
1225	 401.495284780133 
1226	 399.499149003992 
1227	 401.164419579618 
1228	 404.164771782128 
1229	 405.123146699652 
1230	 408.093321414778 
1231	 409.119935879272 
1232	 405.803420885561 
1233	 405.65944367964 
1234	 406.420720134863 
1235	 408.221809463725 
1236	 411.19695500518 
1237	 415.80561873684 
1238	 417.450551073238 
1239	 420.017983571177 
1240	 421.543700598086 
1241	 421.534065386207 
1242	 424.910079980985 
1243	 426.793849318381 
1244	 426.854168897161 
1245	 427.898728498583 
1246	 426.725711981068 
1247	 427.063036341162 
1248	 428.554774724806 
1249	 431.20160924446 
1250	 433.799345691309 
1251	 437.754306807769 
1252	 440.440624337037 
1253	 443.334228579712 
1254	 444.467140120155 
1255	 445.062874151652 
1256	 444.882520525891 
1257	 441.725674664201 
1258	 441.367210197416 
1259	 442.147199467188 
1260	 442.190059263611 
1261	 442.990978308996 
1262	 444.135234178269 
1263	 444.451354748158 
1264	 446.629959297237 
1265	 449.936137748041 
1266	 451.752609233484 
1267	 449.642777102705 
1268	 450.139745729866 
1269	 453.585841066081 
1270	 454.211995348212 
1271	 455.89666751202 
1272	 456.938395952626 
1273	 455.948532780053 
1274	 457.04789560648 
1275	 460.223373562184 
1276	 462.55514238857 
1277	 463.840865990632 
1278	 462.781130962933 
1279	 461.60396967439 
1280	 458.84026010709 
1281	 457.757811849983 
1282	 456.724913384118 
1283	 456.951418557943 
1284	 457.488314996619 
1285	 459.358267613151 
1286	 463.189868090658 
1287	 464.97788835496 
1288	 467.006285077609 
1289	 469.826339870671 
1290	 468.251946808825 
1291	 465.380178570984 
1292	 462.528237047599 
1293	 458.89791801497 
1294	 458.766547503029 
1295	 460.411764670301 
1296	 461.646369525693 
1297	 464.899295837199 
1298	 468.409730163652 
1299	 469.399126402636 
1300	 470.237579145908 
1301	 471.482220854643 
1302	 471.637213826567 
1303	 472.042492406106 
1304	 475.168383984768 
1305	 479.515986114289 
1306	 479.978561192523 
1307	 479.038489157168 
1308	 482.129710104582 
1309	 483.916190536086 
1310	 482.810029017481 
1311	 483.875522980971 
1312	 484.638981631994 
1313	 482.152751591766 
1314	 481.899835222923 
1315	 484.566532950702 
1316	 486.498481482712 
1317	 487.317042507317 
1318	 488.629161621662 
1319	 490.751525487202 
1320	 493.025805004532 
1321	 496.581288094004 
1322	 499.738446000358 
1323	 501.278126953079 
1324	 504.935555789829 
1325	 505.017119206379 
1326	 505.329194247157 
1327	 510.586883074557 
1328	 514.421668591958 
1329	 517.153652969064 
1330	 522.157129965245 
1331	 524.882528080661 
1332	 523.496769447678 
1333	 526.234553885162 
1334	 529.191662287784 
1335	 530.505280839059 
1336	 535.513207967862 
1337	 538.375710215523 
1338	 539.767090656677 
1339	 543.124662962992 
1340	 545.233443583102 
1341	 547.970064252278 
1342	 554.022176781032 
1343	 558.834186693458 
1344	 562.412239308343 
1345	 566.539142748379 
1346	 568.496463761399 
1347	 569.712659254931 
1348	 569.82868895743 
1349	 570.195127975445 
1350	 568.405841142321 
1351	 569.96148006412 
1352	 574.139870721539 
1353	 575.737602285131 
1354	 578.734991610432 
1355	 579.26219902802 
1356	 573.786413361961 
1357	 573.501640725016 
1358	 575.85096689853 
1359	 578.491990169966 
1360	 587.185011508589 
1361	 592.560125155915 
1362	 593.673696832014 
1363	 595.937029266465 
1364	 596.505892828032 
1365	 596.542823470258 
1366	 600.322600043927 
1367	 608.124577690641 
1368	 615.930308785366 
1369	 622.463505146536 
1370	 627.514781010571 
1371	 630.254780570421 
1372	 630.162526346729 
1373	 630.435876102934 
1374	 634.447602503112 
1375	 638.453668177406 
1376	 642.672549383774 
1377	 645.498319477699 
1378	 645.841515656671 
1379	 645.310077250419 
1380	 644.4785910408 
1381	 645.88921380094 
1382	 645.964309753376 
1383	 644.639172307682 
1384	 642.88195866042 
1385	 640.809625841645 
1386	 642.072730170094 
1387	 643.89204230565 
1388	 644.041853612645 
1389	 644.930934922673 
1390	 646.151770113029 
1391	 645.760415156782 
1392	 647.893724318336 
1393	 653.315626617812 
1394	 656.032518153636 
1395	 658.041241440594 
1396	 660.934279326142 
1397	 663.827973974131 
1398	 667.544557662373 
1399	 674.600888490478 
1400	 681.222246944268 
1401	 685.377490545752 
1402	 689.735543770573 
1403	 692.507317976191 
1404	 694.014762037845 
1405	 696.007879406554 
1406	 699.130066197745 
1407	 702.540437416185 
1408	 703.809243247943 
1409	 704.856425069939 
1410	 705.302063661084 
1411	 704.78044072774 
1412	 706.742254066244 
1413	 709.082155006249 
1414	 710.780713716423 
1415	 711.927082310083 
1416	 713.464978749577 
1417	 718.543830401706 
1418	 722.666394580209 
1419	 725.978790114064 
1420	 728.222813450734 
1421	 726.902202014415 
1422	 727.05243612295 
1423	 726.172485120775 
1424	 724.923248369345 
1425	 727.976796245813 
1426	 730.158922873586 
1427	 733.534066001134 
1428	 737.618582215508 
1429	 736.057058768033 
1430	 733.763456217461 
1431	 731.813328799025 
1432	 730.679047277747 
1433	 732.347076054108 
1434	 732.059697577313 
1435	 732.065053109806 
1436	 733.68778867376 
1437	 734.221204724245 
1438	 736.966948108707 
1439	 740.604583102817 
1440	 742.43885682196 
1441	 743.324590440426 
1442	 742.4365608518 
1443	 742.947568531811 
1444	 743.667502031133 
1445	 743.907868451228 
1446	 745.329085084443 
1447	 747.25977661548 
1448	 748.34295014368 
1449	 749.618393886301 
1450	 752.154633877065 
1451	 752.972364392702 
1452	 752.670353307672 
1453	 752.684295143302 
1454	 752.782608392772 
1455	 751.414746972309 
1456	 750.767858161542 
1457	 751.681620759351 
1458	 752.094797267212 
1459	 753.995305730938 
1460	 757.537215968215 
1461	 757.310864684513 
1462	 754.352959917166 
1463	 752.664438814335 
1464	 751.219132473051 
1465	 752.124485257892 
1466	 756.302003363654 
1467	 760.448277744109 
1468	 762.778788732837 
1469	 762.799280577865 
1470	 761.630610519075 
1471	 761.018828493563 
1472	 761.410657394499 
1473	 760.868905437883 
1474	 758.372581103688 
1475	 757.751332324356 
1476	 759.787317497547 
1477	 762.202407609739 
1478	 766.415960480826 
1479	 767.668574099592 
1480	 762.489433274779 
1481	 758.567761631093 
1482	 758.816472661905 
1483	 761.274344853592 
1484	 765.49552835315 
1485	 768.576710297371 
1486	 767.883490913811 
1487	 766.971699511547 
1488	 768.252651795253 
1489	 769.105642008714 
1490	 770.895667470258 
1491	 770.718302406045 
1492	 768.376547345003 
1493	 768.657512072945 
1494	 768.311325066823 
1495	 771.097159031008 
1496	 773.347137011457 
1497	 770.179736019219 
1498	 769.529119068355 
1499	 766.866169910298 
1500	 765.067583627055 
