Wavelength	reference_blackPC00000.asd
1481	 32760.0073740003 
1482	 32716.488878088 
1483	 32671.9792854173 
1484	 32628.9649833146 
1485	 32583.1857122922 
1486	 32538.9181886817 
1487	 32498.0425151827 
1488	 32458.8081193614 
1489	 32418.8402088569 
1490	 32374.5922265708 
1491	 32328.0944906713 
1492	 32283.1182366746 
1493	 32239.2777201115 
1494	 32199.0772237049 
1495	 32161.5691094572 
1496	 32121.5062283456 
1497	 32083.2066054724 
1498	 32046.7942464476 
1499	 32007.5650752529 
1500	 31967.4536390827 
1501	 31926.3390529151 
1502	 31882.1794400314 
1503	 31840.2630515619 
1504	 31799.1125658992 
1505	 31755.3947584539 
1506	 31715.2241165434 
1507	 31674.5832560266 
1508	 31633.6573160065 
1509	 31597.0075272767 
1510	 31556.7649124872 
1511	 31515.602627355 
1512	 31476.5364209466 
1513	 31435.8612950122 
1514	 31396.5955768055 
1515	 31356.240343153 
1516	 31314.425225293 
1517	 31273.4875129684 
1518	 31230.7837550486 
1519	 31188.0780727188 
1520	 31145.3249301063 
1521	 31100.2994072914 
1522	 31056.0234571011 
1523	 31014.0172772923 
1524	 30969.18398492 
1525	 30922.078985965 
1526	 30877.3315390043 
1527	 30831.3682238346 
1528	 30784.13487539 
1529	 30739.4041294745 
1530	 30693.6607971829 
1531	 30646.7831636688 
1532	 30603.2277795927 
1533	 30556.6117699233 
1534	 30508.6126259554 
1535	 30461.9195944075 
1536	 30410.9595295788 
1537	 30361.6285603251 
1538	 30311.6419688915 
1539	 30259.8987489274 
1540	 30209.9617800551 
1541	 30160.49430203 
1542	 30111.9990564414 
1543	 30061.7474303577 
1544	 30011.2802182588 
1545	 29959.1131871425 
1546	 29904.1597579915 
1547	 29849.9622075165 
1548	 29794.0109008074 
1549	 29737.0907050685 
1550	 29683.0522014625 
1551	 29627.4016564696 
1552	 29571.2663244089 
1553	 29517.3503195467 
1554	 29459.6578699034 
1555	 29404.2724383594 
1556	 29350.3178634708 
1557	 29290.2105019542 
1558	 29232.5371159315 
1559	 29174.5776322704 
1560	 29111.8647256122 
1561	 29052.0490433374 
1562	 28990.5233151561 
1563	 28928.7552794712 
1564	 28869.0831823189 
1565	 28805.7265951099 
1566	 28745.6564820696 
1567	 28685.1264420369 
1568	 28621.0443922497 
1569	 28559.1176617509 
1570	 28493.8891251348 
1571	 28427.997351669 
1572	 28365.7284319975 
1573	 28299.1615144518 
1574	 28229.6825776928 
1575	 28162.7839445997 
1576	 28092.8088331383 
1577	 28023.5393076956 
1578	 27958.0769974796 
1579	 27887.7626350758 
1580	 27817.4517957857 
1581	 27748.8066461567 
1582	 27677.0241014076 
1583	 27606.3331068476 
1584	 27534.2996977091 
1585	 27461.1540776908 
1586	 27390.3459921732 
1587	 27318.7908520981 
1588	 27246.2569982466 
1589	 27173.9293721715 
1590	 27100.931164925 
1591	 27028.5031820215 
1592	 26956.6154812179 
1593	 26886.043131898 
1594	 26817.0913575338 
1595	 26746.5815496918 
1596	 26678.4218572536 
1597	 26604.9182589718 
1598	 26525.5282115276 
1599	 26450.5245983235 
1600	 26373.1061219327 
1601	 26296.0723294412 
1602	 26224.8702691514 
1603	 26151.9246096913 
1604	 26077.8580750596 
1605	 26003.7879875098 
1606	 25927.0496416546 
1607	 25846.9304973957 
1608	 25763.5466309393 
1609	 25684.1785568644 
1610	 25602.7518345824 
1611	 25519.1692344207 
1612	 25439.4386368718 
1613	 25355.0500764034 
1614	 25270.9060614483 
1615	 25188.999168471 
1616	 25103.4760043291 
1617	 25018.604002188 
1618	 24932.994102722 
1619	 24844.2068429111 
1620	 24755.1128591585 
1621	 24662.9933114502 
1622	 24568.3510934601 
1623	 24473.3932041352 
1624	 24377.5387553454 
1625	 24281.177140446 
1626	 24187.3895942687 
1627	 24096.0898359718 
1628	 24003.8687377525 
1629	 23912.24502673 
1630	 23818.2524947858 
1631	 23723.8298134202 
1632	 23632.9254098371 
1633	 23542.8591070492 
1634	 23452.7006847956 
1635	 23363.6596024017 
1636	 23272.7483624952 
1637	 23185.5275670485 
1638	 23103.4446817635 
1639	 23019.0585684009 
1640	 22936.3652883425 
1641	 22851.8170115992 
1642	 22765.9116041979 
1643	 22678.8505247631 
1644	 22591.6372159745 
1645	 22501.7943722765 
1646	 22410.3400170631 
1647	 22316.4423021768 
1648	 22218.589298244 
1649	 22121.7211737427 
1650	 22025.4716917215 
1651	 21925.2335653193 
1652	 21826.5296387889 
1653	 21719.7599443348 
1654	 21608.6540764321 
1655	 21490.4928208842 
1656	 21365.4137921976 
1657	 21237.0123114088 
1658	 21105.0268491195 
1659	 20963.2994199095 
1660	 20818.9310061033 
1661	 20659.2093635849 
1662	 20484.4030868799 
1663	 20308.6968153051 
1664	 20121.496098854 
1665	 19937.1931594914 
1666	 19748.3204110641 
1667	 19565.2075832763 
1668	 19379.6332129512 
1669	 19203.2952946498 
1670	 19029.7145529261 
1671	 18869.6374466642 
1672	 18714.9638299789 
1673	 18576.3403445046 
1674	 18452.4981460547 
1675	 18335.0430896435 
1676	 18228.7362708448 
1677	 18129.5670043618 
1678	 18038.8471255993 
1679	 17955.2954448934 
1680	 17880.2417924133 
1681	 17812.5349551775 
1682	 17753.0133428115 
1683	 17699.7010143215 
1684	 17650.3038012412 
1685	 17605.9418169971 
1686	 17561.361165277 
1687	 17521.4200957295 
1688	 17484.4891592854 
1689	 17452.0517502498 
1690	 17419.6195804446 
1691	 17390.3489287572 
1692	 17360.182904961 
1693	 17330.8954615393 
1694	 17299.5127915234 
1695	 17268.4169493533 
1696	 17234.6450877577 
1697	 17195.4339040172 
1698	 17160.4147504479 
1699	 17125.2555462346 
1700	 17092.0653204438 
1701	 17062.0050951188 
1702	 17032.4338478824 
1703	 17003.8129032807 
1704	 16975.5833202998 
1705	 16949.8693791612 
1706	 16922.0346925208 
1707	 16893.5967928275 
1708	 16864.3411098344 
1709	 16834.105631209 
1710	 16803.3889038189 
1711	 16770.6538496955 
1712	 16740.7279051564 
1713	 16712.9523547825 
1714	 16681.7762206812 
1715	 16651.0078966598 
1716	 16618.703028632 
1717	 16581.4626523269 
1718	 16550.2436458529 
1719	 16522.1538889864 
1720	 16492.2823835992 
1721	 16464.2151063773 
1722	 16434.7022014733 
1723	 16403.1876787035 
1724	 16374.8310544906 
1725	 16347.1885014166 
1726	 16324.1607506476 
1727	 16299.569567926 
1728	 16275.9500555404 
1729	 16251.9021236529 
1730	 16224.4232266442 
1731	 16202.8368962654 
1732	 16181.8533253784 
1733	 16158.4093948412 
1734	 16131.9911869556 
1735	 16108.9775867137 
1736	 16085.9969281794 
1737	 16065.610095634 
1738	 16051.2277047772 
1739	 16032.7529565831 
1740	 16011.3133382529 
1741	 15992.5009797099 
1742	 15973.2139714194 
1743	 15955.0419429672 
1744	 15938.8470125634 
1745	 15924.1195002509 
1746	 15909.5760450694 
1747	 15896.1086788687 
1748	 15885.9741233956 
1749	 15873.2879762928 
1750	 15860.344182055 
1751	 15846.8133374898 
1752	 15830.5069011631 
1753	 15819.2748217332 
1754	 15809.850950478 
1755	 15801.9762025438 
1756	 9312.92592312461 
1757	 9429.63691916174 
1758	 9514.28778406624 
1759	 9633.09479464184 
1760	 9767.08960137067 
1761	 9906.34517723511 
1762	 10044.3194176701 
1763	 10187.8632590018 
1764	 10316.6095211079 
1765	 10428.4261094746 
1766	 10543.0117183726 
1767	 10652.4211846142 
1768	 10765.5361676544 
1769	 10867.9126040513 
1770	 10985.9107280192 
1771	 11115.2308428384 
1772	 11252.3317263929 
1773	 11378.7671909087 
1774	 11507.3580818867 
1775	 11633.097553959 
1776	 11741.4711052481 
1777	 11863.2214576231 
1778	 11992.6392824452 
1779	 12131.1794278465 
1780	 12258.1007313635 
1781	 12400.1700832107 
1782	 12534.0796626309 
1783	 12654.2807617175 
1784	 12781.4244713764 
1785	 12908.4310998763 
1786	 13037.7485571654 
1787	 13164.6810278658 
1788	 13288.4303584645 
1789	 13416.8074870366 
1790	 13526.9059432024 
1791	 13636.8246036162 
1792	 13772.58312376 
1793	 13896.8814986718 
1794	 14023.9841349623 
1795	 14160.5667321091 
1796	 14296.8571424001 
1797	 14411.8305010183 
1798	 14538.5909856998 
1799	 14663.9452061027 
1800	 14780.851222356 
1801	 14896.6271294986 
1802	 15004.9543832874 
1803	 15104.3340867253 
1804	 15194.0320273544 
1805	 15278.081781909 
1806	 15352.5200336893 
1807	 15422.7360147889 
1808	 15497.5889017393 
1809	 15574.6155034971 
1810	 15651.1155865094 
1811	 15725.2189582296 
1812	 15782.5740235161 
1813	 15822.2648178212 
1814	 15862.1317975374 
1815	 15883.898008327 
1816	 15919.7940436512 
1817	 15953.7332762095 
1818	 15996.021819 
1819	 16053.0740528587 
1820	 16099.4709584978 
1821	 16139.1040392976 
1822	 16173.0978828628 
1823	 16208.6700918291 
1824	 16237.5773964972 
1825	 16266.6311656712 
1826	 16301.0527327598 
1827	 16326.7559519719 
1828	 16346.643617426 
1829	 16360.4557116005 
1830	 16376.2020422994 
1831	 16382.2139943744 
1832	 16404.5922106719 
1833	 16426.1551420851 
1834	 16462.3110843391 
1835	 16517.2883362293 
1836	 16566.7054935986 
1837	 16618.9895497294 
1838	 16676.9762270879 
1839	 16740.0222231042 
1840	 16801.9320158149 
1841	 16865.5532080935 
1842	 16939.5896060886 
1843	 17001.820803618 
1844	 17055.9762513338 
1845	 17114.446532112 
1846	 17172.2196616559 
1847	 17229.9551578374 
1848	 17289.3739328972 
1849	 17344.7630607408 
1850	 17412.0160689392 
1851	 17464.9848775642 
1852	 17515.6861657629 
1853	 17570.9066948864 
1854	 17613.6514931021 
1855	 17644.9606663294 
1856	 17675.5807173068 
1857	 17704.350857052 
1858	 17721.2326224138 
1859	 17746.959289452 
1860	 17743.1977702202 
1861	 17724.8316988716 
1862	 17694.2505995381 
1863	 17658.1256525371 
1864	 17587.2033472657 
1865	 17555.832126947 
1866	 17520.9424190523 
1867	 17521.8100895198 
1868	 17546.8054701593 
1869	 17583.0787183409 
1870	 17655.7253781099 
1871	 17758.136114666 
1872	 17865.0726041177 
1873	 17999.0474755053 
1874	 18136.496090855 
1875	 18253.8053566155 
1876	 18358.319288313 
1877	 18456.3228531936 
1878	 18539.4728066211 
1879	 18600.9422576606 
1880	 18645.5501275602 
1881	 18682.442419422 
1882	 18697.0844350777 
1883	 18691.5484426967 
1884	 18682.8718500862 
1885	 18662.3151084305 
1886	 18633.8874373054 
1887	 18604.8496720806 
1888	 18575.5564008647 
1889	 18536.8569251661 
1890	 18492.397929671 
1891	 18437.844249391 
1892	 18372.9610385527 
1893	 18298.0704754254 
1894	 18216.2978728027 
1895	 18142.616761579 
1896	 18075.6307169556 
1897	 18021.3329667135 
1898	 17981.4453730661 
1899	 17944.6426241846 
1900	 17915.4670405452 
1901	 17891.542578306 
1902	 17879.1301302919 
1903	 17875.0378294173 
1904	 17883.0467427057 
1905	 17903.7356911688 
1906	 17916.3720704411 
1907	 17922.6113497747 
1908	 17932.9343183486 
1909	 17946.2268935704 
1910	 17948.8676819001 
1911	 17948.9679717838 
1912	 17949.4938661724 
1913	 17941.9638909126 
1914	 17931.2732113965 
1915	 17931.0704319122 
1916	 17937.3987399651 
1917	 17946.6530225289 
1918	 17965.6230859774 
1919	 17992.6928814769 
1920	 18031.9486717805 
1921	 18069.5468700161 
1922	 18121.0360368961 
1923	 18159.3257723453 
1924	 18193.6594554136 
1925	 18225.08006942 
1926	 18249.528527315 
1927	 18276.2432438646 
1928	 18292.4162073781 
1929	 18328.5241747443 
1930	 18348.9264298103 
1931	 18364.0881822866 
1932	 18374.4884501472 
1933	 18379.4682584808 
1934	 18380.1940544709 
1935	 18377.7117655618 
1936	 18371.6450124298 
1937	 18350.9180713271 
1938	 18343.6204898767 
1939	 18342.6805352881 
1940	 18337.0339621025 
1941	 18334.8247246576 
1942	 18345.0042317397 
1943	 18339.7594582432 
1944	 18326.5140147005 
1945	 18314.1318926421 
1946	 18297.3338401296 
1947	 18280.6526690311 
1948	 18262.4598766325 
1949	 18243.2579352751 
1950	 18219.9430377736 
1951	 18199.8436068182 
1952	 18186.6203236647 
1953	 18162.4136564762 
1954	 18139.6444509248 
1955	 18120.9016252504 
1956	 18090.7187015329 
1957	 18057.9858743684 
1958	 18012.3222351776 
1959	 17946.4548450898 
1960	 17896.6349220119 
1961	 17838.3062522937 
1962	 17792.0915878555 
1963	 17775.0251800382 
1964	 17733.8594740013 
1965	 17679.8331470794 
1966	 17629.9378862195 
1967	 17574.7537691424 
1968	 17507.2073960072 
1969	 17444.6619035992 
1970	 17390.5289670911 
1971	 17321.5981256589 
1972	 17239.0279607659 
1973	 17162.0902950967 
1974	 17081.5423806813 
1975	 17001.789231422 
1976	 16919.8565078381 
1977	 16844.0657110038 
1978	 16775.2821053824 
1979	 16699.9286334954 
1980	 16618.9545454189 
1981	 16536.0077756399 
1982	 16455.3595397311 
1983	 16367.877403594 
1984	 16281.6539218354 
1985	 16208.0201308718 
1986	 16119.1276974487 
1987	 16011.5692320881 
1988	 15917.3669784414 
1989	 15821.5126963551 
1990	 15729.4481957825 
1991	 15651.6386843562 
1992	 15560.3822892197 
1993	 15467.9010583397 
1994	 15381.6678891788 
1995	 15285.0203988473 
1996	 15178.7896737706 
1997	 15084.1161704175 
1998	 14985.4175307552 
1999	 14895.1881177462 
2000	 14827.093009482 
2001	 14730.4668704768 
2002	 14613.3500177304 
2003	 14514.5729724402 
2004	 14403.3283377999 
2005	 14308.3740509781 
2006	 14235.2660775817 
2007	 14161.9545203733 
2008	 14074.5949235013 
2009	 13978.0656832264 
2010	 13887.8496695773 
2011	 13797.1477782776 
2012	 13698.6272857556 
2013	 13598.3875879499 
2014	 13502.801147917 
2015	 13396.0434619794 
2016	 13301.7442305547 
2017	 13220.2884341566 
2018	 13133.0948806304 
2019	 13048.6030415447 
2020	 12962.490880246 
2021	 12866.1956152239 
2022	 12780.9519171659 
2023	 12687.4540047986 
2024	 12598.0153113521 
2025	 12515.7758732662 
2026	 12443.5851819659 
2027	 12362.0520764071 
2028	 12279.4160416963 
2029	 12200.3799730636 
2030	 12119.0189471299 
2031	 12041.1622943519 
2032	 11968.1635539001 
2033	 11895.3461370249 
2034	 11824.7113348858 
2035	 11746.552159059 
2036	 11669.4827624149 
2037	 11602.7893774693 
2038	 11536.6588642096 
2039	 11475.2154490479 
2040	 11420.3642018915 
2041	 11361.2361384683 
2042	 11304.403461939 
2043	 11249.1559005813 
2044	 11193.7409106736 
2045	 11137.7730223198 
2046	 11086.3776006142 
2047	 11035.3949129756 
2048	 10985.6597267399 
2049	 10940.517817103 
2050	 10894.9486469066 
2051	 10844.9947993323 
2052	 10796.695699093 
2053	 10748.1899864414 
2054	 10696.7114072044 
2055	 10646.3011882508 
2056	 10589.9534810179 
2057	 10536.335934186 
2058	 10483.0458641055 
2059	 10434.166013111 
2060	 10391.4095526271 
2061	 10350.5712753394 
2062	 10314.0639822716 
2063	 10276.3759006581 
2064	 10246.1265384338 
2065	 10198.8398323803 
2066	 10150.7190500046 
2067	 10101.5451633541 
2068	 10042.3062413139 
2069	 9988.40529602074 
2070	 9942.62903714077 
2071	 9891.90519714753 
2072	 9842.02501119935 
2073	 9797.6405058414 
2074	 9745.35170353329 
2075	 9690.22397517387 
2076	 9643.21238181709 
2077	 9599.75492064678 
2078	 9558.57650348918 
2079	 9532.23686566942 
2080	 9492.27475806435 
2081	 9450.48313058546 
2082	 9394.327857118 
2083	 9341.3471955578 
2084	 9278.42448520738 
2085	 9218.50045029947 
2086	 9168.40631246795 
2087	 9120.00149331687 
2088	 9075.2190126211 
2089	 9025.20535773483 
2090	 8982.44068340547 
2091	 8929.07442395865 
2092	 8867.039822401 
2093	 8820.85205932122 
2094	 8769.50612559474 
2095	 8718.92718066132 
2096	 8676.10947004334 
2097	 8625.84204222586 
2098	 8569.34696100666 
2099	 8516.03509619594 
2100	 8458.83522766884 
2101	 8400.061779558 
2102	 8337.74776486125 
2103	 8267.76775686618 
2104	 8200.2313782337 
2105	 8143.28469738199 
2106	 8090.06798251307 
2107	 8029.31195168209 
2108	 7962.05851620901 
2109	 7890.78939218982 
2110	 7819.13903834415 
2111	 7754.04085958803 
2112	 7704.91545661578 
2113	 7649.20123829914 
2114	 7592.76369137697 
2115	 7538.39418657301 
2116	 7483.03558732208 
2117	 7424.26937537733 
2118	 7371.12996635036 
2119	 7320.60382030814 
2120	 7267.1247515776 
2121	 7218.69156898223 
2122	 7157.95181830172 
2123	 7098.7378826128 
2124	 7037.40850629161 
2125	 6969.60952530034 
2126	 6914.18478225539 
2127	 6864.0508174927 
2128	 6821.80233816167 
2129	 6794.45950057646 
2130	 6768.29986919919 
2131	 6739.43637555692 
2132	 6704.23690319276 
2133	 6660.12891066278 
2134	 6613.63659971941 
2135	 6571.12438755527 
2136	 6524.80042643442 
2137	 6492.72934083976 
2138	 6469.35276185371 
2139	 6444.28786974011 
2140	 6427.76689499489 
2141	 6408.61498663015 
2142	 6381.16027794655 
2143	 6367.11221606244 
2144	 6348.07673799121 
2145	 6324.82847886002 
2146	 6323.35356199156 
2147	 6328.55156567698 
2148	 6337.85142467611 
2149	 6363.71336640338 
2150	 6382.60133871788 
2151	 6397.10299474678 
2152	 6426.92637037087 
2153	 6462.4267488868 
2154	 6506.99161261019 
2155	 6551.59038517624 
2156	 6594.77617887425 
2157	 6642.20684437125 
2158	 6684.63804824981 
2159	 6726.36838375626 
2160	 6765.59080942367 
2161	 6802.04404791772 
2162	 6834.46216483211 
2163	 6865.54698995982 
2164	 6885.56696872903 
2165	 6909.09723303282 
2166	 6933.52549287028 
2167	 6957.45979271102 
2168	 6985.52646544418 
2169	 7009.74126606983 
2170	 7030.94345065876 
2171	 7046.09049085633 
2172	 7063.03293015381 
2173	 7082.30867728745 
2174	 7100.37901520093 
2175	 7125.22500167307 
2176	 7154.13454635797 
2177	 7187.21663278723 
2178	 7224.87267353102 
2179	 7261.91762808339 
2180	 7289.7766189674 
2181	 7313.32115601208 
2182	 7329.4075410723 
2183	 7337.00731751228 
2184	 7329.20897256779 
2185	 7335.14766127588 
2186	 7346.04318611185 
2187	 7347.96284896966 
2188	 7353.96791527532 
2189	 7348.99142626668 
2190	 7329.04579326134 
2191	 7289.48673239829 
2192	 7254.41423181287 
2193	 7221.69935090481 
2194	 7196.84501107886 
2195	 7180.26414954628 
2196	 7161.38715377062 
2197	 7144.08876078603 
2198	 7120.26516406909 
2199	 7097.45118103952 
2200	 7081.609414352 
2201	 7071.22092618166 
2202	 7048.93358945135 
2203	 7034.32167423784 
2204	 7026.04575823825 
2205	 7010.42271660526 
2206	 7015.42299707373 
2207	 7013.0081785693 
2208	 7010.74728912333 
2209	 7019.94525387263 
2210	 7019.66400303137 
2211	 7027.45092817371 
2212	 7016.12746448548 
2213	 6985.51619292708 
2214	 6959.52266696735 
2215	 6922.71757860469 
2216	 6888.08010019348 
2217	 6858.280153677 
2218	 6827.26575086921 
2219	 6791.80146366235 
2220	 6758.36562153204 
2221	 6733.38985413399 
2222	 6695.45347047359 
2223	 6659.68394712612 
2224	 6621.07483737092 
2225	 6569.58393705636 
2226	 6520.07232421299 
2227	 6469.4795147077 
2228	 6422.90158989071 
2229	 6385.21700256652 
2230	 6356.99309983277 
2231	 6319.07735965064 
2232	 6277.1540337338 
2233	 6240.40917880861 
2234	 6196.55596976393 
2235	 6159.81585753443 
2236	 6124.25046819339 
2237	 6077.3769781129 
2238	 6029.62400431126 
2239	 5987.10862783298 
2240	 5945.02971569708 
2241	 5907.46528001583 
2242	 5872.22081469404 
2243	 5832.7198318567 
2244	 5790.33876704484 
2245	 5750.38469962425 
2246	 5708.0373770778 
2247	 5667.46759775872 
2248	 5621.02599243579 
2249	 5584.75863917486 
2250	 5554.92065325207 
2251	 5526.0256273007 
2252	 5508.85460150013 
2253	 5487.23641161579 
2254	 5464.11078423617 
2255	 5443.81915197496 
2256	 5424.35817949588 
2257	 5403.87110407548 
2258	 5383.56772341791 
2259	 5348.95825856403 
2260	 5321.23818298507 
2261	 5288.20330680261 
2262	 5251.35200200277 
2263	 5227.23275081265 
2264	 5197.64812358819 
2265	 5155.80289858255 
2266	 5119.95813874088 
2267	 5079.0448991899 
2268	 5033.1860183773 
2269	 5002.4525877477 
2270	 4967.2109368796 
2271	 4931.91506474065 
2272	 4903.87049352361 
2273	 4865.03670567786 
2274	 4827.54170395108 
2275	 4796.08041569163 
2276	 4763.77981751393 
2277	 4735.91171021208 
2278	 4709.0153171483 
2279	 4675.60716760647 
2280	 4639.72665544117 
2281	 4603.6666645697 
2282	 4564.54758691343 
2283	 4529.09449191152 
2284	 4490.52976510335 
2285	 4451.71929170722 
2286	 4417.96714938498 
2287	 4388.36638659754 
2288	 4355.89034094807 
2289	 4326.29353043666 
2290	 4294.30154330567 
2291	 4259.57907965367 
2292	 4229.07618730791 
2293	 4200.5726537828 
2294	 4169.39211137246 
2295	 4139.49995345405 
2296	 4105.81783696928 
2297	 4064.68140351871 
2298	 4037.39008257201 
2299	 4015.41441607839 
2300	 3993.58533417509 
2301	 3984.49495740151 
2302	 3964.24696092389 
2303	 3937.11189628997 
2304	 3909.71759747799 
2305	 3876.88678341004 
2306	 3842.41900146798 
2307	 3801.69676469904 
2308	 3772.35234436344 
2309	 3743.44672754755 
2310	 3729.02495875383 
2311	 3715.32930158016 
2312	 3697.35344598037 
2313	 3673.03657368127 
2314	 3646.52650903598 
2315	 3621.73497390641 
2316	 3598.45909121604 
2317	 3582.85488009115 
2318	 3562.45100818698 
2319	 3532.85643101712 
2320	 3505.54100213924 
2321	 3468.32311100972 
2322	 3425.66237612474 
2323	 3399.30596350919 
2324	 3373.2125962589 
2325	 3337.92154198423 
2326	 3314.01174742277 
2327	 3284.68226162953 
2328	 3244.49290344898 
2329	 3226.42921953198 
2330	 3199.0319332832 
2331	 3156.26622426257 
2332	 3120.48550413029 
2333	 3066.88831453896 
2334	 3022.81659523423 
2335	 2995.26454419216 
2336	 2969.18826609326 
2337	 2946.05186732248 
2338	 2913.69507333999 
2339	 2879.23027068784 
2340	 2843.64736495546 
2341	 2821.5798548416 
2342	 2801.09916284835 
2343	 2774.67647452728 
2344	 2748.70047321751 
2345	 2711.05384293145 
2346	 2676.55964307461 
2347	 2653.48937163536 
2348	 2632.14192232912 
2349	 2606.20932544176 
2350	 2575.04849630355 
2351	 2537.5371386785 
2352	 2504.00221954998 
2353	 2481.24095909016 
2354	 2467.37434246822 
2355	 2465.75744284733 
2356	 2458.13989868005 
2357	 2447.06488050543 
2358	 2441.42393943287 
2359	 2418.53944827518 
2360	 2399.85098358799 
2361	 2381.4010350302 
2362	 2348.84833817441 
2363	 2326.10833820287 
2364	 2298.8474469378 
2365	 2267.39640711941 
2366	 2245.23388875217 
2367	 2210.97790047152 
2368	 2176.70569863127 
2369	 2152.18003028437 
2370	 2112.98719566609 
2371	 2090.60718853185 
2372	 2076.86247316591 
2373	 2051.91522061691 
2374	 2051.41223996025 
2375	 2048.13342871002 
2376	 2028.76683822996 
2377	 2017.18714630549 
2378	 1994.40612104741 
2379	 1965.87806993683 
2380	 1957.91865194391 
2381	 1945.12144965594 
2382	 1928.77261967568 
2383	 1922.38167061329 
2384	 1896.92632617678 
2385	 1872.24236603997 
2386	 1853.59533874108 
2387	 1826.63665605426 
2388	 1808.61894434228 
2389	 1783.97839302619 
2390	 1759.88640314737 
2391	 1741.11508100214 
2392	 1717.46433131454 
2393	 1699.2109415482 
2394	 1680.28625227349 
2395	 1667.63389551611 
2396	 1653.05154565905 
2397	 1642.50512583849 
2398	 1646.03732676372 
2399	 1632.67829077901 
2400	 1615.23786469768 
2401	 1601.29360805573 
2402	 1562.14429329431 
2403	 1526.01999203595 
2404	 1504.71729328522 
2405	 1478.6077285629 
2406	 1472.1292120125 
2407	 1475.22854844413 
2408	 1471.61126304874 
2409	 1471.60246587444 
2410	 1466.34091756026 
2411	 1457.61277749881 
2412	 1440.69729976965 
2413	 1414.4349498965 
2414	 1380.41893295675 
2415	 1348.19372550504 
2416	 1328.53364182021 
2417	 1312.76662193029 
2418	 1309.36794727377 
2419	 1295.36447367002 
2420	 1273.0554909985 
2421	 1258.86825204445 
2422	 1245.20460233445 
2423	 1244.23764472359 
2424	 1243.96656441544 
2425	 1235.42138816553 
2426	 1221.64956860793 
2427	 1202.05248672606 
2428	 1183.97973609265 
2429	 1171.3655363446 
2430	 1154.91209965178 
2431	 1144.6560475785 
2432	 1137.00692730894 
2433	 1124.12440887807 
2434	 1120.47655220225 
2435	 1111.05451165526 
2436	 1103.20606981869 
2437	 1102.79895341623 
2438	 1093.80035078875 
2439	 1077.39853837357 
2440	 1054.70538742828 
2441	 1029.87460154805 
2442	 1013.14442941961 
2443	 1013.58070727317 
2444	 1011.11351573668 
2445	 995.635992691007 
2446	 975.20740133856 
2447	 954.561904678316 
2448	 944.249520082495 
2449	 949.169576094836 
2450	 956.24882399628 
2451	 946.206247551389 
2452	 934.709644515752 
2453	 918.813376789988 
2454	 902.62228459657 
2455	 897.757923749193 
2456	 882.924650584599 
2457	 875.367610979031 
2458	 867.202336034887 
2459	 862.051995519033 
2460	 864.431178787439 
2461	 853.578889587966 
2462	 851.488677922099 
2463	 841.041504118709 
2464	 827.571672114902 
2465	 825.370841400684 
2466	 811.246628717815 
2467	 791.369192998265 
2468	 773.819181967057 
2469	 751.922376466627 
2470	 743.400343988566 
2471	 742.294204472447 
2472	 729.434216058559 
2473	 721.171678479827 
2474	 721.517887721428 
2475	 704.686567577418 
2476	 699.990805945341 
2477	 702.185195933177 
2478	 681.491620140276 
2479	 669.768554688996 
2480	 656.384279728755 
2481	 640.749945784929 
2482	 634.449501386491 
2483	 626.58760846678 
2484	 621.988791951611 
2485	 620.466311263315 
2486	 616.492051883585 
2487	 618.525223850472 
2488	 618.325600887783 
2489	 602.515331321923 
2490	 596.383554334261 
2491	 590.440738843826 
2492	 576.929162308062 
2493	 575.254304351869 
2494	 564.21799783507 
2495	 545.8630867653 
2496	 530.958207631611 
2497	 508.128603364737 
2498	 486.228936749538 
2499	 468.938090794913 
2500	 459.76578868476 
