Wavelength	4mm_blackPC00000.asd
350	-0.688700984762887 
351	-0.318174323865948 
352	 1.46892246399542 
353	 0.511681869250138 
354	-3.05089517923237E-02 
355	 0.718906772573721 
356	 2.08960963678886 
357	-0.324260324482547 
358	-1.51520846831609 
359	-0.383625594996887 
360	 0.913108064313576 
361	 2.2444535199374 
362	 2.22997256028401 
363	 0.27473630898697 
364	-0.309316299647219 
365	-0.335864988377176 
366	-1.44677842638047E-02 
367	 1.4469695681333 
368	 1.32521238952416 
369	 0.313684617168446 
370	 2.60265569840712E-02 
371	-0.571146473297047 
372	-0.568092193720136 
373	 3.48411530845263E-02 
374	-0.969883217669892 
375	-1.11759472058216 
376	-0.479014878135116 
377	-0.288040019754371 
378	 3.11002232306489E-02 
379	-0.154907569163714 
380	-0.913475051620138 
381	-0.109429413850532 
382	 0.18456804322368 
383	 0.188762067994613 
384	 2.02746147086994 
385	 1.72665526826801 
386	 0.425784295587244 
387	 0.190244711232177 
388	 0.760693006306271 
389	 0.779999470965607 
390	 0.139463831789597 
391	 0.726641647307589 
392	 1.22369207034316 
393	 1.51744909232576 
394	 1.78675273060193 
395	 0.542364765287397 
396	-0.546678373697398 
397	-0.450346341526887 
398	-0.76977766732786 
399	-0.803168090100479 
400	-0.193052560209935 
401	 1.1321581661066 
402	 0.459199589825687 
403	-0.274422044936544 
404	 0.925654760573877 
405	 0.769926287152965 
406	 0.13818229736644 
407	-0.262105359813215 
408	-0.20319046213556 
409	 8.70739525975256E-02 
410	 0.698537918075589 
411	 1.67681048124331 
412	 1.48962912570587 
413	 0.62060710652885 
414	 2.25402607718953E-02 
415	 1.39972866782978 
416	 1.55217734034546 
417	 0.165731829401964 
418	-0.541392125815692 
419	 7.00414984152796E-02 
420	 0.552993973804803 
421	-0.508245772380817 
422	-0.473715732218257 
423	 0.179438391025424 
424	 0.67846941433308 
425	-0.203191114089321 
426	 0.255134420417115 
427	 1.34420821065843 
428	 0.611906349022017 
429	-0.104251453635871 
430	-0.773255572759128 
431	-1.31877197994111 
432	-0.105714271007266 
433	 0.579232634806705 
434	 8.51531506353819E-02 
435	-0.139388693668306 
436	-0.153148869974242 
437	-0.385081097165056 
438	-1.24335877113132 
439	-1.04632694639846 
440	 8.22838656953698E-02 
441	 1.24211033568643 
442	-1.83532581488956E-02 
443	-1.55076408462864 
444	-1.94910483264154 
445	-0.343837289281778 
446	-0.200415830428979 
447	-0.903116323022995 
448	-0.885438224647517 
449	-1.30184685691319 
450	-0.777430180402523 
451	 0.772547000881278 
452	 0.170215477342662 
453	-0.216165313885491 
454	 4.37063762150504E-02 
455	 0.202924177360691 
456	 0.337622146132883 
457	-3.07247589398583E-02 
458	-1.07517468484953 
459	-1.07588867488952 
460	-0.652894257008593 
461	-0.220921212870557 
462	 0.47183451715654 
463	 0.480108560126769 
464	-3.36551344703978E-02 
465	-0.31008585408018 
466	-0.886865268042944 
467	-1.18717258522637 
468	-0.770465331792848 
469	-0.524448014398787 
470	-0.452451294451669 
471	-0.478800759220251 
472	-0.434428625486271 
473	-0.603229271453557 
474	-0.826460964773188 
475	-0.737078475830692 
476	-0.152833538079173 
477	-0.180757700466773 
478	-1.25321325218804 
479	-0.440685124787381 
480	-0.390842475798858 
481	-1.42266104060998 
482	-0.47255290010112 
483	-9.40293171305726E-02 
484	-0.343329998869926 
485	-0.356455781289602 
486	-1.01179024503678 
487	-1.276606877821 
488	-0.616656996213978 
489	-1.2462503873174 
490	-1.31422869490417 
491	-0.918078893214452 
492	-3.00866064438601 
493	-1.91848351861443 
494	 0.528985900583498 
495	-0.182124663549515 
496	 9.33034859530677E-02 
497	-0.27611712519342 
498	-2.23040436378789 
499	-1.39164949743144 
500	-1.29385292289052 
501	-2.27661036546119 
502	-0.359191227259389 
503	 0.171578318578406 
504	-0.849488782197085 
505	-1.90642374734548 
506	-2.5894480832339 
507	-2.84601831725318 
508	-2.52569586072882 
509	-0.352999694024086 
510	 0.194640247370835 
511	-1.44246827361434 
512	-2.03529542280436 
513	-1.65468862241042 
514	-1.14408133111585 
515	-1.64961909074021 
516	-0.598752810311103 
517	 0.209059110641733 
518	-0.800475896339254 
519	-1.95070182411256 
520	-2.28941562732106 
521	-1.99306953394697 
522	-3.02792807965371 
523	-2.31353575762271 
524	-0.513336959004169 
525	-3.84209561675071E-02 
526	-1.13778907189425 
527	-2.22734810207924 
528	-1.94876375022868 
529	-1.2719247329358 
530	-1.02014035782783 
531	-1.29995024011696 
532	-1.06217224609929 
533	-1.1223687363925 
534	-1.5609951836244 
535	-2.10494689228292 
536	-2.6870518923504 
537	-2.56338015861581 
538	-1.35118187173846 
539	-0.615568847192442 
540	-0.675697851207174 
541	-1.57655036142528 
542	-3.36643357194857 
543	-3.198596466395 
544	-1.84644637428278 
545	-2.33494174232996 
546	-1.55440317444742 
547	-0.312984205360091 
548	-0.208068668636791 
549	-2.12115583892473 
550	-3.05338698582995 
551	-1.71731805271832 
552	-0.519579811605453 
553	-0.391298803694812 
554	-1.32916314765682 
555	-2.47104932773795 
556	-2.42123861560599 
557	-1.45767198051901 
558	-0.442772204004772 
559	 8.54771314039048E-02 
560	 0.106097328645557 
561	-0.529207991077201 
562	-2.75791895959289 
563	-4.59893934151762 
564	-4.5815093717204 
565	-1.44542774693621 
566	-0.718198273393039 
567	-1.58130299487907 
568	-1.25215008008389 
569	-1.26448636818541 
570	-1.25278968815396 
