Wavelength	3mm_blackPETG00000.asd
830	-1.94373605808973 
831	-2.5539894093135 
832	-3.32046899603095 
833	-2.98091449436081 
834	-1.27810320392589 
835	-1.09668288261656 
836	-0.511365772672334 
837	-0.022078853890261 
838	-1.95476112038232 
839	-2.12073640471333 
840	-1.78977275507695 
841	-2.82980085568185 
842	-3.09915635439086 
843	-2.21428591646387 
844	-1.08773662036495 
845	-2.7302126713548 
846	-3.50878574741036 
847	-2.82771726711067 
848	-1.49726611498214 
849	-1.07171060665556 
850	-1.30736194533141 
851	-1.77854151985724 
852	-2.4798717194956 
853	-2.08203664409657 
854	-1.37399074707279 
855	-2.6511455263771 
856	-2.56672640389953 
857	-2.51072115043047 
858	-3.67234082672946 
859	-1.51168625285111 
860	-1.01634954419591 
861	-2.78125273364909 
862	-1.40376478059827 
863	-1.75546716009503 
864	-3.17509202799967 
865	-3.33611071329957 
866	-2.02276338601171 
867	-1.6579438101631 
868	-2.96397145443274 
869	-2.84943555213144 
870	-2.5108752435193 
871	-2.31246882317854 
872	-2.32160863522091 
873	-2.73994805897973 
874	-2.74257011177833 
875	-2.03292910601117 
876	-2.34695164210258 
877	-1.99813245002831 
878	-1.33593868290256 
879	-2.25921652489021 
880	-1.88616712426055 
881	-0.798284919982895 
882	-0.264121567416692 
883	-0.880541210734557 
884	-1.53048040498357 
885	-1.79969180568251 
886	-2.13967005130142 
887	-2.26447291385482 
888	-2.24691279878712 
889	-2.36595156250837 
890	-3.63734649930182 
891	-3.46739650665039 
892	-1.56277697627507 
893	-1.54451003973659 
894	-2.27092390910632 
895	-2.82704646700504 
896	-2.49665721606931 
897	-2.65582020923858 
898	-2.70747246996117 
899	-2.3390571356397 
900	-2.20442020983698 
901	-2.02586779026905 
902	-1.73781230263223 
903	-1.41424646999374 
904	-1.68409337118005 
905	-1.98578755388362 
906	-2.06865409962656 
907	-2.9566332275225 
908	-3.04210230063491 
909	-2.20310603955493 
910	-1.29732786893699 
911	-1.66340410604628 
912	-2.35069917796962 
913	-2.4144251361386 
914	-1.94890286642552 
915	-1.86799937624288 
916	-1.63647617430787 
917	 1.31147372246854E-02 
918	-1.10465437558755 
919	-2.63017416438293 
920	-2.37019328539682 
921	-2.25093980999253 
922	-1.64715257399961 
923	-1.1093758516114 
924	-1.90074782050116 
925	-1.99544430968465 
926	-1.93488836940074 
927	-2.2757747879043 
928	-1.9211368108677 
929	-2.7211771802437 
930	-3.53112302603855 
931	-1.28398633329893 
932	-1.32717375419428 
933	-2.77273008430117 
934	-3.69485182499308 
935	-2.74055080998972 
936	-2.48568206556575 
937	-2.3888735563305 
938	 5.45848442411859E-02 
939	 0.803401381071572 
940	-9.61288281210909E-02 
941	-1.69010243249702 
942	-3.04690031537982 
943	-2.51728868537945 
944	-0.859677470546235 
945	-0.373609860699218 
946	-0.314886993166587 
947	-1.31843332836168 
948	-3.26768069327193 
949	-4.00020781783919 
950	-2.56914267834273 
951	-0.970522662560921 
952	-2.28196184231815 
953	-1.35109391909245 
954	-0.95876840024442 
955	-2.55681774053107 
956	-2.67082932358993 
957	-2.89003122331989 
958	-2.94549710443429 
959	-2.17994427594797 
960	-2.5653465892927 
961	-3.06590333744824 
962	-3.05395164359601 
963	-3.04323125271509 
964	-2.68685065407537 
965	-2.39364249415948 
966	 1.60687809064019 
967	 1.71894940865287 
968	-0.53932062401581 
969	-1.68759679103075 
970	-3.44665190906559 
971	-4.12853610015181 
972	-3.15470538632056 
973	-2.22223419036323 
974	-1.06493911653046 
975	-0.89420954072362 
976	-9.67614274554931E-02 
977	-1.8499665800669 
978	-3.45562027926485 
979	-0.863531688209317 
980	 0.721513166771443 
981	-0.810098950914011 
982	 0.879965886658615 
983	 0.850875744869249 
984	-2.77226891096222 
985	-1.04194073483951 
986	 9.32942760130496E-02 
987	-1.22268327359101 
988	-0.710079882596417 
989	 4.8304329229403 
990	 4.77274314363977 
991	 1.82066128811977 
992	-0.411579023207513 
993	-4.90211282290022 
994	-8.85317784454313 
995	-8.57400432121945 
996	-5.9405058561889 
997	-1.15545277251429 
998	 3.88168808512776 
999	 6.63824835985785 
1000	 5.62612824967002 
1001	 4.55902071205582 
1002	 2.72255403585191 
1003	 0.693027745887285 
1004	 1.47224136843387 
1005	-0.38500124656002 
1006	-5.74421093569441 
1007	-6.08717888394284 
1008	-4.03751450793808 
1009	-5.24461692748421 
1010	-5.76330246365467 
1011	-3.15051797313647 
1012	-3.39806572007157 
1013	-2.79122816884032 
1014	-0.215406649289313 
1015	 2.00756932711067 
1016	 1.23726189622894 
1017	-1.55891449804474 
1018	-1.79092846250618 
1019	-3.8573078197741 
1020	-3.82492482068903 
1021	-2.33120725767002 
1022	-6.83089524614961 
1023	-7.43780491172234 
1024	-6.454949857906 
1025	-2.39634825511229 
1026	-1.01261674485767 
1027	 1.07025851438011 
1028	 2.58369343781557 
1029	-1.07131412918845 
1030	-4.24945644144093 
1031	-2.36562404697481 
1032	-2.24585777102926 
1033	-2.519901775151 
1034	-0.995632067509241 
1035	-1.6642739069907 
1036	-2.02532230364937 
1037	-1.56842269008626 
1038	-1.36914468370459 
1039	-0.561375789501318 
1040	 6.04333421467072E-02 
1041	 2.17124016039268 
1042	 2.95046248407151 
1043	 3.14712178573312 
1044	 2.17828719021507 
1045	-0.355205417718941 
1046	-2.04963937493436 
1047	-5.37805859543845 
1048	-8.42183437459586 
1049	-7.67381455780375 
1050	-5.67237272888943 
1051	-5.32684303861727 
1052	-4.60833306173779 
1053	-4.55729441633454 
1054	-4.50412643641408 
1055	-2.47388950676315 
1056	-3.66427538126661 
1057	-3.29101432204916 
1058	-2.84984732520699 
1059	-2.55966048670006 
1060	-0.658751678529356 
1061	-0.186883691532314 
1062	-1.08550973607141 
1063	-0.702909219032717 
1064	-2.41742351068042 
1065	-3.41224347619059 
1066	 0.923808264097525 
1067	 2.37902131741632 
1068	 1.16665178136412 
1069	 2.23643228198991 
1070	 2.75068092480048 
1071	 0.861035458402391 
1072	 1.14537981770926 
1073	 2.90564400264644 
1074	 3.24287703415559 
1075	 1.03236583723979 
1076	 1.56743389878666 
1077	 4.43326254864477 
1078	 4.85310170354478 
1079	 4.61580707651286 
1080	 4.49358558901646 
1081	 3.43960104642347 
1082	 2.83072719003758 
1083	 3.23905954261036 
1084	 2.17035173929457 
1085	-0.173923357791968 
1086	-1.8328500727866 
1087	-1.45769283746197 
1088	 0.303954574941187 
1089	 4.45479782966386 
1090	 8.2185379904225 
1091	 7.56710956019179 
1092	 2.22939805453099 
1093	 1.35909797135926 
1094	-0.829825180530561 
1095	-1.70060362797097 
1096	 0.621082133961811 
1097	 1.96151959566043 
1098	 2.84565061516772 
1099	 3.66444018485564 
1100	 5.62901250941349 
1101	 6.05230273848037 
1102	 4.73626823413193 
1103	 3.71360416758532 
1104	 0.79793711133863 
1105	 1.49887311663142 
1106	 2.12058455016027 
1107	 2.22826085727518 
1108	 3.11349317101281 
1109	 3.17515741047033 
1110	 2.59647048894695 
1111	 0.676042529222358 
1112	-0.402334457668161 
1113	-2.5266867567692 
1114	-2.15780898394994 
1115	 1.15840177335834 
1116	 1.14496458227634 
1117	 2.02669632083631 
1118	 0.318048258089178 
1119	-8.50133425127441 
1120	-10.1634047132141 
1121	-8.05118379625386 
1122	-7.39613560828236 
1123	-2.2040514969155 
1124	 0.183851363156715 
1125	-0.456823270478751 
1126	-0.914054751650166 
1127	-0.950711574191083 
1128	-1.21990522091829 
1129	-0.939490122371023 
1130	-0.301047183893621 
1131	-0.074863597801193 
1132	 0.433830006486695 
1133	 0.623982330110317 
1134	-0.3295046877982 
1135	 0.531211889941124 
1136	 3.57382911538226 
1137	 3.81101914974171 
1138	 4.81200560247119 
1139	 3.07502573457129 
1140	-6.33103454057643 
1141	-7.15685041523114 
1142	-3.04246979912828 
1143	-1.42431006786478 
1144	 6.39100403635526 
1145	 9.26556048847537 
1146	 5.66968701792371 
1147	 4.25361451408684 
1148	 2.86175620838105 
1149	 0.868060424718297 
1150	 6.47681464110783E-02 
1151	 0.249708181661075 
1152	-6.39785373987083E-02 
1153	 0.509372629083107 
1154	-0.984891036111966 
1155	-4.41250512702218 
1156	-5.28800132357834 
1157	-6.93439711082024 
1158	-6.48975773650235 
1159	-2.06723279745185 
1160	-0.930946854032129 
1161	 5.47151779070765E-03 
1162	-0.276580331029225 
1163	-3.29210932381555 
1164	-4.68353929033642 
1165	-6.61422992306486 
1166	-7.62280624956608 
1167	-8.05098978681941 
1168	-7.25765382432787 
1169	-6.42733482760176 
1170	-4.14990121589614 
1171	-3.98548551921337 
1172	-4.19915806057272 
1173	-4.35570733060721 
1174	-6.67161118449923 
1175	-6.05400869039341 
1176	-2.86754988232228 
1177	-2.20510681014243 
1178	-1.41584179828849 
1179	-0.72025664794397 
1180	-1.94412022659516 
1181	-2.07226319220973 
1182	-1.40238223093005 
1183	-0.331110924080467 
1184	 1.09202204933916 
1185	 2.4303596026836 
1186	 5.34094179500191 
1187	 6.43020064794932 
1188	 6.04325031305906 
1189	 6.06121735687539 
1190	 7.30485681506515 
1191	 4.32418005346978 
1192	 2.50333791594913 
1193	 1.84950433827937 
1194	-2.05589819469941 
1195	-3.09946979226869 
1196	-2.87089705769582 
1197	-1.33936873542058 
1198	-0.920688269837353 
1199	 1.78532614443285 
1200	 1.57565865328104 
1201	-1.58547869507629 
1202	-2.09154931079791 
1203	-3.34050741342627 
1204	-2.03647913990644 
1205	 3.59423860747044 
1206	 5.13777002842145 
1207	 5.28834583000007 
1208	 6.33915048424657 
1209	 5.68450253189271 
1210	 4.89570828906271 
1211	 4.60149415431893 
1212	 5.60380352519949 
1213	 4.40508499622552 
1214	 4.16720643507599 
1215	 2.68515061082008 
1216	 2.66994892549044 
1217	 1.00208693291509 
1218	-4.37134124453644 
1219	-8.52425699698132 
1220	-11.8898806090679 
1221	-10.7356764816772 
1222	-4.57882247872604 
1223	-2.20791081682813 
1224	 3.01089044524451 
1225	 3.76333698317582 
1226	-1.13432434722336 
1227	-2.69719852994438 
1228	-2.92503900028666 
1229	-3.66699882804149 
1230	-6.32100354461579 
1231	-5.62948724561871 
1232	-3.14596718202503 
1233	-1.28407498450861 
1234	 6.32493919725586 
1235	 8.47684845959815 
1236	 8.63723287283661 
1237	 2.82855713608596 
1238	-0.635905185003173 
1239	-3.59277386155234 
1240	-6.73669432570339 
1241	-3.60616220434282 
1242	-0.240065022308627 
1243	 0.209947010273679 
1244	 2.29255672177083 
1245	 2.31595894014261 
1246	 1.96952319845353 
1247	 2.43805593211952 
1248	 1.55644777003014 
1249	-0.300480042279939 
1250	-1.7388145388701 
1251	-5.17305359092477 
1252	-6.08293849197516 
1253	-4.91173277746667 
1254	-3.07916642563291 
1255	-0.358005484289615 
1256	 1.7998207989993 
1257	 4.09132043239567 
1258	 5.55184563129791 
1259	 8.55788732762925 
1260	 9.99517758414801 
1261	 10.0348146993466 
1262	 10.6111331069837 
1263	 10.140649054998 
1264	 3.8887653557817 
1265	-2.39488255547049 
1266	-6.54127740882425 
1267	-8.43695004395378 
1268	-8.23327382271848 
1269	-3.46349559417225 
1270	 2.34211776713577 
1271	 2.78837298356714 
1272	 2.11520306917307 
1273	 1.85320135285622 
1274	 0.198953187273287 
1275	-0.507411232280079 
1276	 7.47635753521571E-02 
1277	-1.41964670235708 
1278	-3.76130256741881 
1279	-2.35918645360545 
1280	 4.74281836891163 
1281	 4.87371822422294 
1282	 3.54755057187452 
1283	 3.75501984451563 
1284	-2.1552456234729 
1285	-2.38949483810857 
1286	 4.04468387561374 
1287	 6.33370686673375 
1288	 8.09854141085098 
1289	 9.86914997400886 
1290	 9.29170378725713 
1291	 6.85261088772273 
1292	 4.1016362912187 
1293	 2.76855040734977 
1294	 2.54260984442362 
1295	 2.63758222553531 
1296	 1.76177679489697 
1297	 0.83900974561016 
1298	 2.59337374355411 
1299	 4.37709419217075 
1300	 4.19952921282135 
1301	 4.41441728227059 
1302	 1.27248851598886 
1303	-1.34946619864319 
1304	-2.76059908586306 
1305	-3.71365243731844 
1306	 2.72920599365806E-02 
1307	 1.3514751272451 
1308	 4.12393473277769 
1309	 7.34555173905529 
1310	 3.28684778378566 
1311	 0.701405137482997 
1312	-0.968900063793911 
1313	-4.15390558640235 
1314	-6.2819869369647 
1315	-6.46098532887554 
1316	-7.10638997020258 
1317	-8.32657919043661 
1318	-6.35707388587049 
1319	-1.91111773781525 
1320	 1.41209314452175 
1321	 4.91572047986319 
1322	 3.82383592953424 
1323	 4.02688761299821 
1324	 4.71726990961698 
1325	 0.469395937477458 
1326	-2.3032310224003 
1327	-5.90247382421313 
1328	-10.38783967294 
1329	-9.53238438118862 
1330	-7.13349319135542 
1331	-7.42425846485746 
1332	-9.1735374774141 
1333	-8.130306964783 
1334	-7.87813522155552 
1335	-7.45364634138292 
1336	-4.29566449094642 
1337	-4.3966113076157 
1338	-3.34844452019063 
1339	-1.30347581430371 
1340	-0.402373170859972 
1341	 1.85060468257795 
1342	 2.09197349036029 
1343	 2.49001785887994 
1344	 2.04717361439284 
1345	 0.705324683347159 
1346	 1.71432981609227 
1347	 1.86621988416258 
1348	 2.53946074714568 
1349	 2.82482777830306 
1350	 1.61782650201116 
1351	 1.51460131693585 
1352	 1.67614133350908 
1353	 1.55625289594718 
1354	 1.73867178768303 
1355	 3.47179956324708 
1356	 3.73810839175613 
1357	 2.00827816913004 
1358	 2.28823617553807 
1359	 3.26221069900303 
1360	 1.12866171136518 
1361	 0.380670821746449 
1362	-1.3742156513694 
1363	-5.2984922030565 
1364	-4.62590198383283 
1365	-1.06184078696081 
1366	 1.65718297025265 
1367	 2.76382561566151 
1368	 3.30634646692689 
1369	 3.08449551788887 
1370	 2.34578518611153 
1371	 3.15730142175321 
1372	 3.81440145895984 
1373	 1.49284811646826 
1374	-1.01037529226862 
1375	-2.92093456667686 
1376	-7.22733284607625 
1377	-9.93436744809462 
1378	-8.35883898333216 
1379	-3.33004731032912 
1380	 2.14665520727047 
1381	 4.80674497331481 
1382	 6.42216027522259 
1383	 4.94177186285207 
1384	-0.381874483789133 
1385	-2.057361570963 
1386	-2.92947706335214 
1387	-6.22897346816612 
1388	-5.24176206489849 
1389	-1.73766804794146 
1390	-0.686183849843758 
1391	-1.48974771277286 
1392	-3.02943999677966E-02 
1393	 1.4103998297334 
1394	 1.82137153870319 
1395	 3.49127662159285 
1396	 4.10143087058398 
1397	 1.02905560851051 
1398	-0.229846282015851 
1399	-2.91997367457791 
1400	-2.7493853408795 
1401	-0.909776747122636 
1402	-0.901906079808385 
1403	 1.72708793396401 
1404	 2.06872839095974 
1405	 0.723360406912593 
1406	 1.89707403378225 
1407	 1.80405759235541 
1408	 1.83656491256929 
1409	 3.39238595992102 
1410	 3.8392600611586 
1411	 2.63970257822365 
1412	 1.32188817667469 
1413	 0.284890686243972 
1414	-1.08137811786589 
1415	-1.07796970355391 
1416	-0.341685865564488 
1417	 1.24393947928589 
1418	 2.73585034053801 
1419	 3.43243888049691 
1420	 3.98343434507132 
1421	 3.26864184304642 
1422	 3.47789612533957 
1423	 4.21438459860567 
1424	 3.14646053731176 
1425	 2.33182888189563 
1426	 0.926476049710559 
1427	-0.622351847659257 
1428	 1.56268391091402 
1429	 4.8255424170903 
1430	 7.07180666023484 
1431	 6.41950547079752 
1432	 1.91401437738728 
1433	-2.47702276874454 
1434	-6.12450132866028 
1435	-9.09842928232145 
1436	-10.4251141851571 
1437	-9.34788224078591 
1438	-6.73034110943029 
1439	-4.95746678129059 
1440	-2.04771755594197 
1441	 1.33621968715943 
1442	 3.55982439118256 
1443	 4.48867095331364 
1444	 2.38290805285079 
1445	 1.09855615920873 
1446	-4.48465070699421 
1447	-5.25114244706963 
1448	-0.54321498180492 
1449	 2.67578999982447 
1450	 7.20218883758279 
1451	 8.73145737134443 
1452	 9.51463695694127 
1453	 6.46260544680864 
1454	 3.03352047221905 
1455	-0.270994153654728 
1456	-3.6285170544324 
1457	-6.53181474113649 
1458	-6.76246471548014 
1459	-3.98741052946188 
1460	-2.80240171832805 
1461	-1.26998884212788 
1462	-2.18003752668891 
1463	-5.11906890742081 
1464	-2.24177033266589 
1465	 0.482906262776908 
1466	-0.198430064399622 
1467	 0.99628783153242 
