Wavelength	4mm_blackPETG00000.asd
968	-1.82853554994267 
969	-2.66984393452385 
970	-1.79562282009653 
971	-0.765161875822562 
972	 1.90295101918575 
973	 2.64221183987866 
974	 3.8730037502493 
975	 4.33093344528109 
976	 2.75551345208308 
977	 2.83234682020125 
978	 3.35920092341391 
979	 1.20966619057333 
980	-0.604004604459585 
981	-1.51145424213498 
982	-2.43796427599293 
983	-2.86889437207277 
984	-2.67079335834874 
985	-0.37846933227507 
986	 2.03703411402912 
987	 6.85835169979662 
988	 8.21137626563862 
989	 8.16176849250901 
990	 7.35858461243381 
991	 4.04621373564929 
992	 2.36142629152811 
993	 0.307300153779594 
994	 1.77660315475853 
995	 1.3802467050293 
996	-1.15972186920528 
997	-0.197256069047779 
998	-1.21324424511124 
999	-3.34450937833896 
1000	-2.71630038724808 
1001	-3.3616539212425 
1002	-3.71914434397335 
1003	-3.76121480539926 
1004	-4.17859447220921 
1005	-3.37069204562872 
1006	-1.73549343672294 
1007	-2.08426399668643 
1008	-2.48220882495498 
1009	-2.29553581487988 
1010	-3.62683629744041 
1011	-2.7117650518192 
1012	-0.141254910285455 
1013	 2.82021823007206 
1014	 4.359770419644 
1015	 1.64990460208657 
1016	-1.08746297099183 
1017	-1.28114682486479 
1018	-3.25273948567597 
1019	-2.27376686027945 
1020	 1.21434600452157 
1021	 2.78660793346185 
1022	 5.9279633127191 
1023	 6.8612342591653 
1024	 7.27145947882325 
1025	 5.29094313524113 
1026	 2.96903251840391 
1027	-1.48488292192472 
1028	-3.87008069731266 
1029	-3.19586385658916 
1030	-2.20849261901726 
1031	 3.32389924570661 
1032	 7.58471712337114 
1033	 8.03369636792582 
1034	 6.72342332371164 
1035	-2.01504285832314 
1036	-6.87021772941118 
1037	-7.32776158895246 
1038	-10.1744615698015 
1039	-6.7514583172876 
1040	-5.18725148889482 
1041	-6.16718402170675 
1042	-5.1112211056017 
1043	-1.26171381623462 
1044	-0.286143097392568 
1045	 0.199719410196892 
1046	-0.255253026699945 
1047	-2.14983277381834 
1048	-0.831752116393009 
1049	-1.08597114557968 
1050	 0.530603914150366 
1051	 1.54604754506649 
1052	-2.4988781047227 
1053	-1.52438248714391 
1054	-0.215319636182649 
1055	-2.0897333213835 
1056	 0.422059731054858 
1057	 1.13767113611322 
1058	-1.31685181174617 
1059	-1.47449492003932 
1060	 1.70234418011522 
1061	 1.53393049820906 
1062	-1.44327583362795 
1063	-0.820765877442995 
1064	 1.16028373438607 
1065	-0.486884948464833 
1066	 1.90076601755605 
1067	 3.81793136905386 
1068	 2.214713078204 
1069	 1.74152539917855 
1070	-1.33173387281575 
1071	-5.62745398963683 
1072	-8.04747620183927 
1073	-9.82869548955342 
1074	-9.31820208491249 
1075	-3.9143480216598 
1076	-2.89156709640614 
1077	-3.85780986031901 
1078	-2.2526825892668 
1079	-1.09097656145696 
1080	 0.156596639447476 
1081	 5.18081985866948 
1082	 6.58112165351722 
1083	 5.3893574603889 
1084	 3.32248125867218 
1085	 2.63242398250348 
1086	 2.0336702503305 
1087	 0.289848674282385 
1088	-0.365550800134568 
1089	 0.328132084136547 
1090	 0.284674228846682 
1091	 0.837589576760518 
1092	 4.65196640027919 
1093	 3.97176347418296 
1094	-0.821673422299312 
1095	-1.09676412548822 
1096	-0.486133095384569 
1097	-1.50494877479937 
1098	-1.90476647500346 
1099	-1.088500318093 
1100	-0.12988735318481 
1101	-1.84360304231117E-02 
1102	 1.01995462928448 
1103	 2.25669039848641 
1104	 2.90722715809205 
1105	 1.45533688082959 
1106	 1.94101494417907 
1107	 4.60274502482328 
1108	 0.628808677914407 
1109	-3.95480986973116 
1110	-5.24145187722587 
1111	-6.72237482278284 
1112	-6.71470596676713 
1113	-3.3058229483537 
1114	-1.68702012619663 
1115	-0.720953012554223 
1116	 0.69840202830585 
1117	 4.53936112054038 
1118	 4.86918307338396 
1119	 1.61779475770303 
1120	 1.03343544828408 
1121	-0.086054795666027 
1122	-0.935373622039424 
1123	 0.536805990858549 
1124	 1.03425898618231 
1125	 1.37909974545308 
1126	-0.825673990952496 
1127	-0.510451073344662 
1128	 1.01780581490663 
1129	 1.08578887221747 
1130	 1.68113957833731 
1131	 0.83821003334378 
1132	-2.19784176646763 
1133	-2.78377909992853 
1134	-2.63023703296052 
1135	-2.99731844047852 
1136	-3.72393499016406 
1137	-2.09066063840031 
1138	 1.34985135007774 
1139	 2.79386578277035 
1140	 6.11967380165203 
1141	 7.53699855504427 
1142	 6.21099001747437 
1143	 5.06729855053493 
1144	 3.10044370246905 
1145	 2.15648686164774 
1146	 0.814239187305571 
1147	-0.247060788065969 
1148	-0.806434937456743 
1149	 1.94147080705641E-02 
1150	-0.121112554796769 
1151	-0.742877327461409 
1152	-0.971899826834452 
1153	-1.31960535580017 
1154	-0.96783994666214 
1155	-0.397692262561236 
1156	 0.474973206177932 
1157	 3.10631753856036 
1158	 3.48261635230236 
1159	 3.14231958532169 
1160	 2.08286776453887 
1161	-2.4024924186398 
1162	-3.02314061996662 
1163	-1.4633506412354 
1164	-0.858902100462527 
1165	 1.518374978131 
1166	 3.15651374651309 
1167	 4.19758457677058 
1168	 4.57573795695183 
1169	 4.51882007644228 
1170	 4.32511532721826 
1171	 3.97491257306312 
1172	 2.32190399844904 
1173	 2.061556385484 
1174	 2.68317036296631 
1175	 2.60805947425992 
1176	 2.42743279382573 
1177	 2.61662685260479 
1178	 3.49505113590785 
1179	 2.64423123028481 
1180	-4.62592249961104E-03 
1181	-0.490635463749436 
1182	 0.260565928374482 
1183	-0.708774391025891 
1184	-1.30285094187802 
1185	-2.10465606103878 
1186	-6.98970995440544 
1187	-7.61482133765944 
1188	-3.18069927738075 
1189	-1.41863349515232 
1190	 1.19271558425347 
1191	 2.08374026216831 
1192	 2.55620126047608 
1193	 1.38649432437845 
1194	 1.46858794257621 
1195	 3.31064289471157 
1196	 2.81635810326531 
1197	 0.148302679542084 
1198	 0.775617016476658 
1199	 2.97575124896392 
1200	 2.34504821502112 
1201	 2.55239203043434 
1202	 2.00190994007502 
1203	-3.03924563320865 
1204	-3.65022930845981 
1205	-0.372808912573091 
1206	 0.425877977047832 
1207	 2.61758303740057 
1208	 2.67293766173144 
1209	 2.84089807759839E-02 
1210	-1.09571360250581 
1211	-1.96365826835246 
1212	-5.19461321754747 
1213	-2.33423742664878 
1214	-1.01326721673417 
1215	-3.11293974237276 
1216	-4.45922019042173 
1217	-8.43800346287728 
1218	-10.9142268248409 
1219	-10.7561534809647 
1220	-8.17098388230585 
1221	-7.02428092163044 
1222	-5.71316822637725 
1223	-5.6582186191296 
1224	-6.54132413247817 
1225	-6.23334583447387 
1226	-6.5227212625891 
1227	-5.44280467610245 
1228	-2.69001060662682 
1229	-1.44386544651201 
1230	 0.489677445093822 
1231	 1.20994369293894 
1232	 0.947489886070483 
1233	 0.601483040156423 
1234	-1.8727826873187 
1235	-2.40298806237822 
1236	-1.70862885497055 
1237	-1.87400636964012 
1238	-1.84911757191239 
1239	-0.435840671532758 
1240	-0.904349248725622 
1241	-1.48085423139974 
1242	-2.26443756665767 
1243	-4.13996626223716 
1244	-4.25107773427663 
1245	-4.21723808495992 
1246	-4.52337256619942 
1247	-1.63208450096067 
1248	 2.79860058615084 
1249	 6.0460677770736 
1250	 6.75196639014069 
1251	 6.89779439668173 
1252	 5.95666458702765 
1253	 0.733637710288854 
1254	-1.67277326420368 
1255	-2.19419340090995 
1256	-2.33955177117462 
1257	-2.27229535338322 
1258	-2.68673702559698 
1259	-2.5433758695454 
1260	-2.71036062070792 
1261	-4.88804627769352 
1262	-3.82111809836267 
1263	 1.51331160772585 
1264	 3.26821239362241 
1265	 5.82614436504968 
1266	 7.34853096571003 
1267	 1.73476594815996 
1268	 5.56000289304177E-02 
1269	-2.63316079259589 
1270	-5.63191078923019 
1271	-3.31979346709018 
1272	-3.38226073009936 
1273	-2.17466908367258 
1274	-2.98781532730222 
1275	-9.00091357335934 
1276	-10.9662837743538 
1277	-8.67470165387382 
1278	-6.03625997260085 
1279	-3.24315230579172 
1280	 3.95758103892189 
1281	 6.72044738095071 
1282	 6.68214134458644 
1283	 7.69716422420104 
1284	 8.92798514752225 
1285	 8.51733094803317 
1286	 5.58676871221936 
1287	 3.85480703194963 
1288	 1.68209215637161 
1289	 1.26936915923519 
1290	-0.187103216746756 
1291	-1.62887036353072 
1292	-3.49424887491323 
1293	-6.27705965851959 
1294	-7.33336598038936 
1295	-5.31738305141895 
1296	-2.43672173292742 
1297	-0.261249983241639 
1298	-0.300832185519386 
1299	-2.32916745380845 
1300	-3.27084781467373 
1301	-3.16882939962991 
1302	-0.173839734925016 
1303	 5.7085973311338 
1304	 7.54881447299183 
1305	 5.98770552452312 
1306	 4.66105180584606 
1307	 2.41349027305452 
1308	 2.01501332090304 
1309	 3.48787495276729 
1310	 4.16000395936649 
1311	 3.91911766788787 
1312	 3.85611365105465 
1313	 3.86213115232477 
1314	 4.02753561020388 
1315	 3.83262519050372 
1316	 3.03462595681574 
1317	 1.20014594268494 
1318	 1.17863307980551 
1319	 0.854487685988879 
1320	 4.12413698017881 
1321	 7.7158079410847 
1322	 5.34673940615874 
1323	 1.63802869550788 
1324	-2.03562258746078 
1325	-7.32343663169692 
1326	-8.14426323437995 
1327	-8.31053416396992 
1328	-7.44799488135976 
1329	-4.23758173645134 
1330	-4.51567010372811 
1331	-2.9545446265822 
1332	-3.42588286874918 
1333	-2.78437677676889 
1334	 2.58769857888861 
1335	 4.38908621513405 
1336	 7.03177977177308 
1337	 7.42816283334737 
1338	 3.02770621195418 
1339	 0.542001790641845 
1340	-0.561899721632283 
1341	-1.57126710929705 
1342	-1.8547235007168 
1343	-1.19870709826401 
1344	 1.38861456368861 
1345	 2.18877230511201 
1346	 1.75176081642925 
1347	 0.238395874930382 
1348	-4.81297678006946 
1349	-6.08920998811381 
1350	-6.68475881323266 
1351	-7.92639955531355 
1352	-6.49995734823983 
1353	-6.04636838453522 
1354	-8.05527646515315 
1355	-5.90170304553943 
1356	-3.4425124558927 
1357	-5.10928298254841 
1358	-6.78838673920053 
1359	-7.77178248984544 
1360	-8.66650304336878 
1361	-5.18290885098952 
1362	-2.02855205695503 
1363	-2.77791553570193 
1364	-2.86678149519296 
1365	-3.23414027872899 
1366	-1.50501239812034 
1367	 1.60131391776076 
1368	 3.79305507178031 
1369	 5.14598660301056 
1370	 2.15501183488989 
1371	-0.475530553381581 
1372	 1.10546969351016 
1373	 1.97319528080459 
1374	 2.78818927610569 
1375	 3.1643888381408 
1376	 0.166160855501872 
1377	-3.96285504945626 
1378	-4.55841207098585 
1379	-2.91655687399308 
1380	-2.85786674703663 
1381	-1.34469612826076 
1382	 0.43247670300513 
1383	 0.425433577187295 
1384	-0.301604618283576 
1385	-1.01668253999685 
1386	-0.157435692846134 
1387	-1.43150363122041 
1388	-3.08129905607159 
1389	-0.383894919326227 
1390	-1.42113563207193 
1391	-9.07772708469039 
1392	-9.70163876019322 
1393	-8.28639842764286 
1394	-7.07650319216721 
1395	-3.29993431950217 
1396	 3.33777265121302 
1397	 5.43012951986677 
1398	 6.7900484107366 
1399	 5.35276261675482 
1400	 2.79801644252435 
1401	 1.53861622765547 
1402	-1.43489355039713 
1403	-0.836293655699093 
1404	 1.18711810068471 
1405	 7.51136526429988E-02 
1406	 1.48193120642577 
1407	 3.46151285956691 
1408	 4.993264779566 
1409	 8.7553385477166 
1410	 9.49699033143053 
1411	 8.10033188818706 
1412	 7.31485489847811 
1413	 6.22884486698301 
1414	 5.1988190261772 
1415	 4.68981885535251 
1416	 4.48578124700216 
1417	 3.51058325053775 
1418	 3.25115343649511 
1419	 2.20516246338291 
1420	-1.88719188657102 
1421	-6.44952259920979 
1422	-7.84587669803092 
1423	-6.98984477930396 
1424	-5.43898749062257 
1425	-3.67482508637898 
1426	-3.61390871134878 
1427	-3.3993827369119 
1428	-2.05243477002633 
1429	 6.71672871473503E-02 
1430	 2.64546324401172 
1431	 2.01936268992331 
1432	 0.586616185367896 
1433	 2.61871493925748 
1434	 3.82774930244728 
1435	 5.57013812003942 
1436	 7.85283579380794 
1437	 4.91158728295069 
1438	 0.794388328606251 
1439	-0.56434708313566 
1440	-0.6412994653745 
1441	-2.02559006796567 
1442	-2.80522379273323 
1443	-1.12684035679253 
1444	-1.52401575419092 
1445	-1.70344033951741 
1446	 0.957227425072831 
1447	 1.31171383992599 
1448	-1.43911010284929 
1449	-1.32432547626477 
1450	-0.780125636653879 
1451	-0.186991545504642 
1452	 1.46480975229158 
1453	 3.63586233752232 
1454	 2.62850556452127 
1455	 5.07189063570435 
1456	 6.57876903093389 
1457	 3.79657912540842 
1458	 4.19489869521953 
1459	 3.91900628221818 
1460	 2.21941564454722 
1461	 1.09005052841699 
1462	 1.58264179504618 
1463	 1.06652482362055 
1464	 0.40779587754678 
1465	 1.00883947347716 
