Wavelength	2mm_blackPETG00000.asd
643	-2.02910362015934 
644	-2.13371448665113 
645	-3.17028347509643 
646	-3.67846588021113 
647	-2.84224604003696 
648	-1.88040468839786 
649	-2.22393446089097 
650	-2.98988374864607 
651	-0.732074320947806 
652	-1.9659968747906 
653	-4.11443928168688 
654	-2.11342887282743 
655	-0.69194813811052 
656	-0.938934870895476 
657	-2.54631297321813 
658	-2.50819342039415 
659	-2.5958132912222 
660	-2.96836224380724 
661	-1.55701939693242 
662	-1.27833561822211 
663	-1.8350508442913 
664	-1.6756325412137 
665	-2.68043227115485 
666	-3.65689123698288 
667	-3.51355191953807 
668	-3.72435326043386 
669	-3.34978822544021 
670	-2.41567492368416 
671	-2.66999583357776 
672	-3.31792541948657 
673	-3.44827492107311 
674	-2.04017849706532 
675	-0.843945254658374 
676	-1.15206609540101 
677	-3.00032754128941 
678	-0.75000641525825 
679	-0.370208393557714 
680	-3.81074771440527 
681	-4.40641622500025 
682	-2.47204679215601 
683	-0.457383611940079 
684	-2.72541652999121 
685	-3.30258988660643 
686	-2.71911588029914 
687	-2.78014860451174 
688	-1.86461237066424 
689	-1.36001232838956 
690	-2.00571710515457 
691	-2.78789883027647 
692	-2.7333584442381 
693	-2.3509961290286 
694	-3.50612487423335 
695	-2.91601732950017 
696	-1.73636517467738 
697	-2.14486421621301 
698	-2.89504678977043 
699	-3.31431922402176 
700	-3.03200833881959 
701	-2.05164297485551 
702	-2.06630923662933 
703	-2.89526157610904 
704	-2.43461067513195 
705	-2.10071048721003 
706	-2.42793308973732 
707	-3.49676801680004 
708	-3.88380036591265 
709	-3.48869774859198 
710	-2.70179595392331 
711	-2.77190161715757 
712	-2.73218243379166 
713	-2.55479087298606 
714	-3.35219319388939 
715	-3.01863193149116 
716	-2.3265181674051 
717	-2.91442075693334 
718	-2.58903475433368 
719	-2.30921798919667 
720	-2.72259135793647 
721	-1.72448304203478 
722	-2.44931477006431 
723	-4.22564308061921 
724	-1.12834519973574 
725	-0.949758134063767 
726	-2.83177522209722 
727	-2.65953918029089 
728	-2.84337227350364 
729	-3.34052781844525 
730	-3.54762570204675 
731	-1.86566512588978 
732	-1.23479395221295 
733	-2.33862151880936 
734	-2.90899452409297 
735	-3.1706660784766 
736	-3.35133742549861 
737	-3.67403194893646 
738	-2.48410584613225 
739	-2.16405145913201 
740	-3.86736565690267 
741	-1.97358071670733 
742	-0.70332812631692 
743	-1.59320134671373 
744	-2.64985214731864 
745	-3.2036595570683 
746	-2.95960799083715 
747	-2.04065927471041 
748	-2.00138079256757 
749	-1.93181930687613 
750	-1.14704534032216 
751	-1.16834690076633 
752	-1.66584312614798 
753	-2.21283610307966 
754	-2.1780114934496 
755	-2.91116755957486 
756	-4.05783446372221 
757	-4.57010504780923 
758	-4.44275878586093 
759	-4.10516033106481 
760	-3.78172264623766 
761	-2.64383724691876 
762	-1.80148653557844 
763	-1.80466452376291 
764	-2.60839002535553 
765	-3.6595858696357 
766	-4.25768013749318 
767	-3.69592243861549 
768	-1.52950107267444 
769	-0.662901609299358 
770	-2.4504325030165 
771	-2.70963460171282 
772	-2.8699709204831 
773	-3.24979889374763 
774	-3.12295080610252 
775	-1.24861528616503 
776	-0.417371175584211 
777	-3.62653446979512 
778	-3.92829800533448 
779	-3.23661828544974 
780	-3.40078874892889 
781	-3.83058653074246 
782	-3.0427388300703 
783	-1.50918447366957 
784	-1.39769721436894 
785	-2.74915908811211 
786	-3.7317027353859 
787	-2.62585582365683 
788	-2.04035744263143 
789	-2.32967110330232 
790	-3.04764807819607 
791	-2.31697120507415 
792	-2.35243225901091 
793	-3.0735893913571 
794	-3.01684941263148 
795	-2.83257779615004 
796	-2.48056047077943 
797	-1.85735286531628 
798	-0.941927776516146 
799	-1.19061267380538 
800	-2.30372641790524 
801	-0.80486074898481 
802	-1.96854791258427 
803	-3.86365415511911 
804	-1.91426043236017 
805	-3.26457359789451 
806	-4.52796127053368 
807	-2.79142198172889 
808	-1.97215949098804 
809	-1.32186942660038 
810	-0.957188483903055 
811	-1.96653814474335 
812	-3.1042100715917 
813	-3.51172479127271 
814	-2.84719535402547 
815	-3.45723155470847 
816	-4.29691588375883 
817	-4.16029582782474 
818	-1.74929951247195 
819	-1.22750952251294 
820	-2.35009240258051 
821	-1.89480975449269 
822	-1.07294142109548 
823	-1.17860725091495 
824	-2.70353632762655 
825	-2.45675732624528 
826	-2.19731605211147 
827	-2.45086485209852 
828	-1.6437497675909 
829	-1.67870718911758 
830	-2.20156464253167 
831	-2.05217747362664 
832	-1.80302811330683 
833	-1.96435170270558 
834	-2.50601684220467 
835	-1.98404299567289 
836	-1.153678320161 
837	-0.693561246544502 
838	-1.25721844024826 
839	-1.96142480352555 
840	-2.712820888614 
841	-3.47436395172216 
842	-3.62025300452673 
843	-2.83070718111035 
844	-1.64236565131028 
845	-1.91086541177565 
846	-2.83463564428789 
847	-3.61552584241272 
848	-3.41966015038235 
849	-2.04304342342357 
850	-1.27463500317563 
851	-2.00993963254359 
852	-2.42582146111908 
853	-2.19832474265532 
854	-1.95258593144778 
855	-3.00855848352754 
856	-2.67768268857847 
857	-2.26759363859591 
858	-2.9180450371295 
859	-0.750853257259422 
860	-0.86821282033309 
861	-3.36407647519056 
862	-1.52368229469878 
863	-1.57712567906464 
864	-2.76500661689813 
865	-2.39439551156317 
866	-1.6034020954041 
867	-1.74864127178785 
868	-2.93695675552083 
869	-2.68229882783691 
870	-2.7102829499482 
871	-2.96089732974706 
872	-2.64691688737635 
873	-3.22709853410941 
874	-3.17614463463396 
875	-1.94103457736031 
876	-3.30532582171129 
877	-3.5203309568329 
878	-2.00728792893618 
879	-0.759354635461337 
880	-1.1406525498204 
881	-1.85253265634081 
882	-1.62532288448002 
883	-2.33922099088617 
884	-2.66865859149442 
885	-2.36753559920708 
886	-2.53204347551654 
887	-2.57635027517284 
888	-2.33301535171469 
889	-2.01249894552325 
890	-3.51924195777994 
891	-3.51157777670708 
892	-1.36398266522109 
893	-1.12965268526925 
894	-2.05038559970468 
895	-3.13145800259589 
896	-3.25860738430236 
897	-2.77201131115731 
898	-2.47870427374267 
899	-2.6170448226321 
900	-2.10686742488366 
901	-2.30408524999829 
902	-2.70112600696735 
903	-2.06980068254925 
904	-1.65931431995975 
905	-1.73021558258231 
906	-2.28512033347733 
907	-3.31639193170469 
908	-2.57129469109077 
909	-1.37735155174696 
910	-2.88055129582932 
911	-3.29938827681006 
912	-2.41183980707185 
913	-1.12222408320895 
914	-1.83741028914983 
915	-2.12126921948906 
916	-1.56137769870458 
917	-1.13423574428714 
918	-1.45545723525707 
919	-1.89832155782219 
920	-1.96806810042175 
921	-2.34945017406855 
922	-2.45839100745725 
923	-2.46368795720089 
924	-2.99672901049618 
925	-2.46922986232584 
926	-1.84664682627478 
927	-2.00476507068415 
928	-2.03862114779098 
929	-2.000339710306 
930	-2.11955041019107 
931	-2.7266988688235 
932	-3.21616171661169 
933	-3.14703799622702 
934	-2.43782248517154 
935	-1.77733792821364 
936	-1.87602173787068 
937	-2.36541718536482 
938	-2.11581049185976 
939	-1.46131361415157 
940	-1.19866163743851 
941	-1.74157742123745 
942	-2.40453101768607 
943	-1.60324014604588 
944	-0.843865076445391 
945	-3.13500637567695 
946	-2.19593945667823 
947	-1.29958375524033 
948	-2.82876473365168 
949	-3.40788528867854 
950	-1.73334004664587 
951	-0.220987544148493 
952	-2.5769554602999 
953	-1.33359949559054 
954	-0.926214222433467 
955	-3.31677432561562 
956	-1.6954001832524 
957	-2.29261929813671 
958	-3.93448187083236 
959	-2.98557833568781 
960	-2.58229186074708 
961	-2.28831232023788 
962	-1.97419410953512 
963	-2.6236034581297 
964	-2.38184683789527 
965	-2.37736922465737 
966	 3.10358740573633 
967	 4.08703569729609 
968	 5.90151428197697 
969	 5.02447832813159 
970	 0.167493913785294 
971	 1.15608936942593E-02 
972	 1.64203943017056 
973	 2.39744917850842 
974	 5.51227924149795 
975	 6.59069071436613 
976	 8.16591772386116 
977	 3.49035012448694 
978	-0.434187551088865 
979	 0.637319254970927 
980	-1.77339419166122 
981	-0.11080605505511 
982	 4.91243308483101 
983	 1.47993196254378 
984	 0.806169350740164 
985	 1.00533652259915 
986	 8.91867520943826E-02 
987	 0.136620682604174 
988	-0.389541057045696 
989	-3.29730121527786 
990	-4.16599888646713 
991	-6.08911086969409 
992	-5.87541946689372 
993	-3.73099874016417 
994	 0.924010673895801 
995	 2.37930261951848 
996	 2.56675783025814 
997	 4.20899270880502 
998	 3.55760381855559 
999	 4.37458370596674 
1000	 5.29738188380669 
1001	 1.94028905593832 
1002	-0.501114798176965 
1003	-1.00715584284955 
1004	-1.87516053032531 
1005	-2.0152111360653 
1006	 1.28774961096464 
1007	 1.61880534399842 
1008	-0.402933740589245 
1009	-1.45062113212659 
1010	 1.32444288312672 
1011	-0.332968937453409 
1012	-0.633704322050464 
1013	 2.38038838006524 
1014	 7.12596712232031E-02 
1015	-1.52430033469976 
1016	-0.12018813464654 
1017	-2.33982416049355 
1018	-4.64556913225883 
1019	-3.54755402663895 
1020	-5.0823457106516 
1021	-3.13091406836377 
1022	 3.64793785875666 
1023	 6.0021308060785 
1024	 6.81973010248775 
1025	 7.36722353729834 
1026	 4.94027353183923 
1027	 1.86618680554162 
1028	 2.36334180536767 
1029	 2.62029093677681 
1030	 4.74504798715211 
1031	 4.37133583108327 
1032	 2.1678791880409 
1033	 2.55329567705602 
1034	 2.57156661649347 
1035	 0.370644287311778 
1036	-1.63250234243599 
1037	-1.33032022517814 
1038	-1.3202105130408 
1039	-1.59663124451313 
1040	-3.3056520107143 
1041	-8.65643676782665 
1042	-8.90342706642177 
1043	-8.51735158445523 
1044	-5.55493602158445 
1045	-0.142655777505731 
1046	 2.25712362441004 
1047	-0.981537863570901 
1048	-4.92640015393092 
1049	-7.96046495891327 
1050	-7.12089909461933 
1051	-4.06868629462451 
1052	-2.60814367673239 
1053	 0.228615529110811 
1054	 0.632124734333881 
1055	 1.13016781977377 
1056	 4.10389430532365 
1057	 3.96239584059524 
1058	 1.68148879283433 
1059	 0.647945573224328 
1060	-2.51008003855065 
1061	-3.47048591539678 
1062	-3.72181572696428 
1063	-0.256406076298261 
1064	 1.66036986855208 
1065	-0.605900905888809 
1066	-2.29879394176631 
1067	-3.45291307923989 
1068	-4.39970517245294 
1069	-2.03115844351107 
1070	 1.76812337379086 
1071	 2.4003861443221 
1072	 4.10569927752637 
1073	 5.0586127702783 
1074	 4.87395812715592 
1075	 4.37004992431366 
1076	 2.89325615610094 
1077	-2.29838332760359 
1078	-2.89352377102394 
1079	-2.16476527397063 
1080	-1.52537967210835 
1081	 4.67112223789505 
1082	 5.56929975325528 
1083	 2.70543280186234 
1084	 0.372513514853463 
1085	-1.91156503738616 
1086	-4.81220368145897 
1087	-2.7779657918775 
1088	-0.868854900386519 
1089	 0.715820035707148 
1090	 1.60036132713201 
1091	 1.77435583587044 
1092	 0.995347093344887 
1093	 0.445431506031136 
1094	-1.42069018410647 
1095	-1.52907493513623 
1096	-1.14142295211385 
1097	-0.905131082142696 
1098	 1.11364996499252 
1099	 1.96337158351901 
1100	 1.94136055840631 
1101	 2.02110018677176 
1102	 1.35732703662089 
1103	 1.17308965016956 
1104	 1.75308847187627 
1105	 1.24737420354092 
1106	-1.93500416175232 
1107	 0.312711291600125 
1108	 3.30776029651525 
1109	 4.41072900035272 
1110	 5.11158617790218 
1111	 7.97022406648676 
1112	 6.15743436921944 
1113	-1.55350508629119 
1114	-3.04349542119097 
1115	-3.41033925451242 
1116	-3.28218504799541 
1117	 0.618921467260237 
1118	 2.50005074884927 
1119	 2.49056744618899 
1120	 3.72329395523578 
1121	 6.82905814504871 
1122	 7.80769814078021 
1123	 9.1971878610641 
1124	 8.5910922745469 
1125	 5.18864334565948 
1126	 1.25053752214112 
1127	 0.611262396253462 
1128	 0.529120983221713 
1129	 0.255879392842543 
1130	 2.54607366556151 
1131	 3.05505361142375 
1132	 1.8482052789187 
1133	 1.31573302336197 
1134	 2.72265127708794 
1135	 0.837351785589753 
1136	-5.47334048478285 
1137	-6.44394394544163 
1138	-6.44511816204614 
1139	-5.98566910658496 
1140	-0.500528618221418 
1141	 1.21864880801563 
1142	-0.035341414332784 
1143	-1.51001423340959E-02 
1144	-0.130381277086223 
1145	-0.495441466090981 
1146	-0.770739295579406 
1147	-0.947062162546616 
1148	-1.22691138825769 
1149	-1.97134571318645 
1150	-2.66717541458165 
1151	-3.54417127739245 
1152	-3.39047880260808 
1153	-2.22926213249095 
1154	-3.09322925795273 
1155	-4.05298264622518 
1156	-5.24559371345311 
1157	-9.99813852452899 
1158	-10.1951814120252 
1159	-7.56245105404798 
1160	-5.45282175271311 
1161	 0.554857790403007 
1162	 2.6181028361841 
1163	 1.82880692573904 
1164	 2.38954841162995 
1165	 0.973884888631187 
1166	 0.744485407121131 
1167	 0.805702138627421 
1168	 3.82128602004559 
1169	 4.82583927222264 
1170	 6.0868188482353 
1171	 6.508604586726 
1172	 6.97297166238977 
1173	 6.11298498198867 
1174	 3.844552705972 
1175	 2.35655788624425 
1176	-0.693976702434882 
1177	-1.13409612867325 
1178	 0.225870654157715 
1179	 0.947505744458523 
1180	 3.26311504505339 
1181	 4.46621511096404 
1182	 5.2037856119607 
1183	 5.23083959776922 
1184	 5.3852183635613 
1185	 3.73134851087867 
1186	-1.63932138092155 
1187	-2.85020449251633 
1188	-3.17773198970039 
1189	-2.79779891866179 
1190	 1.5936253828185 
1191	 4.36915011181756 
1192	 2.99149527400629 
1193	 2.90682028157517 
1194	 4.40232871547409 
1195	 0.846379975072212 
1196	-5.90266955957339E-02 
1197	 0.686885697262007 
1198	 0.20479936171537 
1199	-1.64151040861172 
1200	-1.15994672722771 
1201	 1.14242093364084 
1202	 0.708788194609228 
1203	-0.220852712259446 
1204	-0.583297884447243 
1205	-2.56671077355372 
1206	-3.66234227802638 
1207	-3.439687584186 
1208	-3.68521496386488 
1209	-4.59792648935266 
1210	-4.68139892789692 
1211	-3.34900653858362 
1212	-4.23189065880425 
1213	-3.01705956111095 
1214	-1.65682684231009 
1215	-0.329739561347063 
1216	 4.13497230766114 
1217	 5.62231511418627 
1218	 3.51697070420916 
1219	 3.24121458617672 
1220	 3.00712394834124 
1221	 1.89315481179758 
1222	 1.2852380313094 
1223	 1.20522122781306 
1224	-0.524735366657731 
1225	-0.720657921056138 
1226	 1.48719755667008 
1227	 2.39975688424237 
1228	 2.70905689771882 
1229	 3.65463243274684 
1230	 5.47154955579094 
1231	 5.54996379737555 
1232	 4.21848883239328 
1233	 3.70734695369924 
1234	 3.49083290034963 
1235	 2.706060165136 
1236	 2.64022550823864 
1237	 0.966446143056344 
1238	-1.77072522202119 
1239	-3.63086083488221 
1240	-3.93646765484828 
1241	-3.11593095326482 
1242	-0.916921115273289 
1243	 0.217364710573226 
1244	-0.170544980429655 
1245	 1.20516321958601 
1246	 2.29955601426424 
1247	 2.69918889421351 
1248	 5.11915636951059 
1249	 5.4978667513489 
1250	 4.53663165373169 
1251	 1.63090011909136 
1252	 0.131525410901394 
1253	-3.58782974718656 
1254	-3.76939282705496 
1255	-0.917131139846239 
1256	 0.4402041938947 
1257	 4.38853626783622 
1258	 5.65802390278953 
1259	 3.15902296473837 
1260	 3.66695081601169 
1261	 6.82170123928289 
1262	 4.41182787065385 
1263	 1.89034096233908 
1264	 1.79717805348106 
1265	-3.20204108847614 
1266	-6.64068428580457 
1267	-4.73422989806281 
1268	-3.18331490954628 
1269	-2.26093100338877 
1270	-1.33239600747923 
1271	-1.63123160943389 
1272	-1.27916862611434 
1273	 2.49673384333458E-02 
1274	 1.52440247281669 
1275	 3.94261293989242 
1276	 4.37249086361327 
1277	 3.57977859476259 
1278	 3.92520611571258 
1279	 3.77689332660614 
1280	 2.35794808482794 
1281	 2.66692685769317 
1282	 3.88644403373304 
1283	 4.33560112280345 
1284	 5.17475235002968 
1285	 5.35107062827408 
1286	 6.66984282929627 
1287	 5.73172483127901 
1288	 3.34372979963204 
1289	 0.460029091489794 
1290	-3.95673615239278 
1291	-6.59701246025371 
1292	-6.05447878084455 
1293	-5.18644756940935 
1294	-1.7570529118393 
1295	-2.93178715507403E-02 
1296	-0.911677456042019 
1297	-1.60736177245068 
1298	-1.75821982881511 
1299	-2.45202408261448 
1300	-1.67912963545821 
1301	 1.15127078530365 
1302	 3.18639427544038 
1303	 3.08580164049343 
1304	 4.05556837063975 
1305	 5.87159914797558 
1306	 3.9904899630399 
1307	 2.9083737480514 
1308	 2.11107229037996 
1309	-0.479123699304542 
1310	-0.410570618886593 
1311	-0.849979855190931 
1312	-0.952059798987568 
1313	-0.260217901061987 
1314	 0.156294338245801 
1315	 1.03896276607068 
1316	 1.17822867121634 
1317	-0.787412375258022 
1318	-1.93686415426713 
1319	-2.70574378663688 
1320	-3.29405691001496 
1321	-5.85000393644935 
1322	-5.73925971254331 
1323	-8.63631587296909 
1324	-12.6470012165125 
1325	-12.1922750936045 
1326	-12.0646875709154 
1327	-9.3004044954953 
1328	-4.9637649314677 
1329	-2.76854661369687 
1330	-0.254986424022832 
1331	 0.394936111437989 
1332	 7.46993770405406E-02 
1333	 1.25382543257272 
1334	 2.2329170247676 
1335	 0.863717930605293 
1336	-0.5537227863736 
1337	-1.54588521978805 
1338	-3.5733505759759 
1339	-4.55674821511532 
1340	-3.34184223647803 
1341	-1.39851912639848 
1342	-1.5320564329536 
1343	-0.706145858496482 
1344	 0.299187757206424 
1345	-0.195754446322781 
1346	 4.35922539607519E-02 
1347	-0.525997676559718 
1348	-1.65081086125284 
1349	-1.97664456473915 
1350	-2.92820254980199 
1351	-2.39135248511839 
1352	-0.368150192673843 
1353	-0.536747880008226 
1354	-0.755706668494557 
1355	-1.82371455332864 
1356	-4.52863945087285 
1357	-4.57701231757392 
1358	-1.86161182721097 
1359	 0.603232288939624 
1360	 1.01688797488328 
1361	 0.338719017460638 
1362	-2.21139180950474 
1363	-5.44815190317129 
1364	-8.09119641486338 
1365	-8.25788921751692 
1366	-7.10899288500273 
1367	-5.80468589582361 
1368	-3.43227463342038 
1369	-0.554700190774941 
1370	 1.01572637017194 
1371	 0.520458213223194 
1372	 0.206433394173904 
1373	-1.40351278072124 
1374	-2.60442767454752 
1375	-2.87046456629464 
1376	-5.52469470012555 
1377	-7.56333632505071 
1378	-7.20224959196504 
1379	-6.14850302375202 
1380	-3.27616086160622 
1381	 0.105216921658356 
1382	 1.9146950775536 
1383	 1.59600391501744 
1384	-0.096546496469911 
1385	 0.468528464509084 
1386	 1.52610562042124 
1387	 0.425206002770533 
1388	-1.40788389498215 
1389	-2.75918506747632 
1390	-2.08109687649995 
1391	 0.78824477853437 
1392	 1.66962689256262 
1393	 4.20646371109046 
1394	 4.89750561857366 
1395	 2.80073211032244 
1396	 0.643142388695267 
1397	 2.12061466305358 
1398	 3.66493111850366 
1399	 6.77545041170075 
1400	 8.56419847681478 
1401	 9.10924046828097 
1402	 9.53884102408505 
1403	 7.93441317578696 
1404	 5.63413431514371 
1405	 5.14189050070412 
1406	 4.64895359875012 
1407	 2.91889381891969 
1408	 3.86924346142025 
1409	 1.89680048488513 
1410	-0.720000844263688 
1411	-0.442427822569331 
1412	-1.22762038326222 
1413	-5.11545758370487E-02 
1414	 2.94771107595574 
1415	 2.74435757409066 
1416	 0.314195596007641 
1417	-0.836739896857108 
1418	-1.39661268008153 
1419	-1.25719783616502 
1420	-0.952530777109198 
1421	-2.47225239671437 
1422	-5.37568564118286 
1423	-5.00976806023302 
1424	-2.57716356525047 
1425	-0.57760483629529 
1426	 0.186296058335635 
1427	-0.812919975841441 
1428	-0.837898733265168 
1429	-0.983077494523633 
1430	 2.14677018111143 
1431	 3.71825611716002 
1432	 1.53457188049394 
1433	 3.49602464042742 
1434	 3.41906201566212 
1435	-0.515521319543744 
1436	-2.89459315880705 
1437	-4.62380456556856 
1438	-7.33152904747634 
1439	-5.50020895658645 
1440	-1.83782165890412 
1441	-3.6024987714024 
1442	-3.83602146500636 
1443	-2.97457699330331 
1444	-2.97942887919452 
1445	-1.93261875017637 
1446	 2.49024760523028 
1447	 3.69601134508412 
1448	 3.38041331726176 
1449	 2.0709500164119 
1450	-1.73771919444968 
1451	-4.18575025712068 
1452	-7.55805358779819 
1453	-7.04754936945948 
1454	-7.01510184841429 
1455	-5.95712758968333 
1456	-4.42938145226421 
1457	-5.10201653225844 
1458	-6.24230183190291 
1459	-6.02274169902407 
1460	-4.06820344225614 
1461	-2.53507738598373 
1462	 0.630283634641974 
1463	 3.56171166065573 
1464	 4.6166108946399 
1465	 5.00341046146065 
1466	 0.235649764743686 
1467	-2.99448821008973 
1468	-4.24909653707431 
1469	-5.61790272154972 
