Wavelength	1mm_blackPETG00000.asd
350	 1.43930679924312 
351	 0.917960550915338 
352	-0.233456700837885 
353	-0.21297264610288 
354	 0.595220202988282 
355	 1.12131390970631 
356	 0.533318957593855 
357	-1.30177936138228 
358	-1.26539231354736 
359	 0.532961464697283 
360	 1.23134757108475 
361	-3.48064500407934E-02 
362	-0.146641493675216 
363	 2.83704870032883 
364	 1.61320337050481 
365	-0.251915243800337 
366	-0.68045428959711 
367	 0.274751655467279 
368	 0.79836779444981 
369	 0.590623090861523 
370	 3.65625370555874E-02 
371	 0.115158556821877 
372	-0.361704463172169 
373	-1.53736042638706 
374	-1.13422360265594 
375	-0.70077660674781 
376	-1.31981483257767E-02 
377	 1.70917884204325 
378	 1.83237427713059 
379	 1.00718953596858 
380	 0.123326463784529 
381	-1.09989096700846 
382	-0.911344107348042 
383	 0.285922910944443 
384	 0.208791344999555 
385	-0.692924790675531 
386	-1.02935626087799 
387	-3.73311400575149E-02 
388	-1.6209635954751 
389	-1.67227064191984 
390	 0.422495856391646 
391	-0.530415780771873 
392	-2.48367878739108 
393	-2.95332368374914 
394	 0.101006560385601 
395	 0.573973379373438 
396	-0.407926966850482 
397	-0.920105162121508 
398	 0.702280304076731 
399	 1.6864905954954 
400	 1.45714104933721 
401	 1.1004924924552 
402	 0.931697834723151 
403	 0.66366070142113 
404	 0.226507035001036 
405	 1.64115398268462 
406	 1.96769725188092 
407	 0.454902834722849 
408	-0.174056191677032 
409	-0.12376576782137 
410	-0.154409092808434 
411	-1.13597727448314 
412	-0.901125363322553 
413	 0.163495932538644 
414	 1.07637828986053 
415	 0.101397866808233 
416	-0.660533680675551 
417	-0.607348974521358 
418	-0.411107842201303 
419	 0.736980720546152 
420	 1.67812006294668 
421	 1.23124544051529 
422	 1.33673200377685 
423	 0.973425145154236 
424	-0.316519571895661 
425	-1.89519102847894 
426	-1.46826718248001 
427	-8.68161527587991E-02 
428	-0.53487632988165 
429	 0.5648520119202 
430	 1.11565055584416 
431	-0.492158776531171 
432	-0.422029058802083 
433	 9.67811867251046E-02 
434	 0.268306721846729 
435	-0.116414319611568 
436	-0.563833172765322 
437	-0.440520222965147 
438	 0.60757296445173 
439	-0.221789627222568 
440	-0.630571480054675 
441	 0.520126786530289 
442	-0.651480143149181 
443	-1.27396848913944 
444	-0.673139870703276 
445	-4.83391794050893E-02 
446	-0.397024437224474 
447	-0.824634976680379 
448	-0.249762916956521 
449	-0.786916669205596 
450	-0.357204072220268 
451	 1.27372048946402 
452	-0.738202996256388 
453	-0.528858336541431 
454	 1.04145839375528 
455	-1.18374127711358 
456	-1.81221240293248 
457	-1.55858065722014 
458	-1.87806057710594 
459	-0.380737942179569 
460	 0.674215436169501 
461	 0.211273334689913 
462	-0.645470986893839 
463	-0.75178851922191 
464	-0.489824290034001 
465	-1.05194686054255 
466	-0.227045827127538 
467	 0.537566502464291 
468	-0.176636426343858 
469	-0.703404277103545 
470	-0.993130206931769 
471	-1.11408795260953 
472	-1.27158243904733 
473	-0.878352416010831 
474	-0.328347846484063 
475	-0.439961091894963 
476	-0.74343905191412 
477	-0.711418356434445 
478	-0.147258645031465 
479	 6.68598655775366E-03 
480	-0.372149414997996 
481	-0.868222024716098 
482	-0.212874034918933 
483	-0.263027818579828 
484	-1.14088056043928 
485	-2.14067298335037 
486	-2.32663721366038 
487	-1.29165664028104 
488	 0.455431746027607 
489	-0.230159316903144 
490	-1.13343599417088 
491	-1.56169325962487 
492	-2.91204416933918 
493	-2.87882585077362 
494	-1.48640035984323 
495	 0.122469985043451 
496	 0.548919307763104 
497	-0.520160368535269 
498	-2.3118414875741 
499	-1.12301844086791 
500	-0.413218932450519 
501	-1.2202316703309 
502	-1.59346709276739 
503	-0.748391320282458 
504	 9.38750184292544E-03 
505	-1.33570854680624 
506	-2.30601056774958 
507	-2.20385650732749 
508	-1.24471645244962 
509	-1.82187343533724 
510	-1.20081736116114 
511	 0.567710995890846 
512	-0.422873715297664 
513	-1.61809773993092 
514	-2.33935858060444 
515	-2.6422756341238 
516	-3.46502178946305 
517	-3.20576548617898 
518	-1.13884533461559 
519	-1.07020516440629 
520	-1.60220276626467 
521	-2.0273290572183 
522	-2.76856876280781 
523	-2.84042729189216 
524	-2.10643776615446 
525	-1.01359755971561 
