Wavelength	reference_blackPETG00000.asd
1480	 32720.4696900286 
1481	 32677.0856483104 
1482	 32630.3333275224 
1483	 32584.0470352694 
1484	 32538.0718449502 
1485	 32491.8950627985 
1486	 32447.7420154915 
1487	 32403.7275067794 
1488	 32364.3243549903 
1489	 32325.4564386764 
1490	 32285.7887371029 
1491	 32249.2852367846 
1492	 32208.2060214012 
1493	 32168.5422136836 
1494	 32130.7577970623 
1495	 32086.4007323556 
1496	 32046.6111224514 
1497	 32007.2718258758 
1498	 31962.973157152 
1499	 31922.9210008525 
1500	 31879.1418803322 
1501	 31832.8146584946 
1502	 31789.8038355577 
1503	 31747.895317461 
1504	 31709.2841070306 
1505	 31669.6079586649 
1506	 31628.5308255176 
1507	 31588.0132582336 
1508	 31547.860265497 
1509	 31509.5363534554 
1510	 31471.2664857421 
1511	 31431.3617726391 
1512	 31391.7136560609 
1513	 31351.0066449497 
1514	 31309.6196107302 
1515	 31269.6284768119 
1516	 31228.1924444733 
1517	 31185.0585523085 
1518	 31143.887065801 
1519	 31105.9848310195 
1520	 31066.000965312 
1521	 31025.500578216 
1522	 30982.0957952929 
1523	 30933.2088129326 
1524	 30888.2065641341 
1525	 30843.6695815355 
1526	 30797.8187465286 
1527	 30754.3190581203 
1528	 30708.3942684184 
1529	 30661.7552709088 
1530	 30617.105753776 
1531	 30571.3362000303 
1532	 30523.2453402548 
1533	 30474.4756550701 
1534	 30426.7735241247 
1535	 30379.3688097538 
1536	 30329.3742462612 
1537	 30279.1607906142 
1538	 30230.2930035867 
1539	 30178.2830056013 
1540	 30129.1732780912 
1541	 30080.7560185794 
1542	 30026.8427615499 
1543	 29975.371289097 
1544	 29923.1627010001 
1545	 29868.4789370655 
1546	 29816.0253488819 
1547	 29763.6588205371 
1548	 29712.2693385253 
1549	 29661.0205912402 
1550	 29606.9510479083 
1551	 29550.5505772965 
1552	 29492.6352557728 
1553	 29435.359885841 
1554	 29383.0227563986 
1555	 29331.5941993646 
1556	 29278.0211619142 
1557	 29222.6887667296 
1558	 29161.242336023 
1559	 29098.7821816048 
1560	 29036.3491237816 
1561	 28972.9655081948 
1562	 28911.1359723464 
1563	 28851.63761331 
1564	 28794.8267255949 
1565	 28735.6988158731 
1566	 28677.3834655259 
1567	 28619.1165840091 
1568	 28553.2341420255 
1569	 28487.1718537202 
1570	 28421.9771302982 
1571	 28351.9707218338 
1572	 28286.4512704818 
1573	 28222.9146221828 
1574	 28154.4122878504 
1575	 28087.5102611537 
1576	 28021.2995996787 
1577	 27952.8293539239 
1578	 27884.8361774162 
1579	 27817.4829741735 
1580	 27747.4411122315 
1581	 27675.4123982806 
1582	 27607.0374538173 
1583	 27541.398208003 
1584	 27475.8103499318 
1585	 27407.2659288628 
1586	 27333.240485902 
1587	 27258.2518799528 
1588	 27185.1534126722 
1589	 27114.9250655413 
1590	 27048.9508819355 
1591	 26981.2606993721 
1592	 26909.2065071411 
1593	 26836.4595787721 
1594	 26761.9332558475 
1595	 26687.2103429958 
1596	 26613.61529765 
1597	 26539.074005784 
1598	 26462.5669219017 
1599	 26388.3387373341 
1600	 26312.9078479792 
1601	 26235.0340445609 
1602	 26162.4320218906 
1603	 26087.6199147194 
1604	 26012.4885339236 
1605	 25938.6185683347 
1606	 25859.7040972885 
1607	 25780.6598715959 
1608	 25699.9094599884 
1609	 25617.5900431604 
1610	 25537.2456731504 
1611	 25455.5397225027 
1612	 25372.676323249 
1613	 25290.6752099954 
1614	 25207.0369178876 
1615	 25122.5455520855 
1616	 25039.2472065544 
1617	 24952.1290721287 
1618	 24864.186466631 
1619	 24774.9148555245 
1620	 24684.2659255903 
1621	 24596.5824412587 
1622	 24504.69033686 
1623	 24414.0187537125 
1624	 24323.7497069883 
1625	 24228.1821095607 
1626	 24133.682400363 
1627	 24039.3403629066 
1628	 23941.9783702718 
1629	 23845.9904218635 
1630	 23751.8028892538 
1631	 23656.1847798587 
1632	 23561.627933157 
1633	 23468.4638279854 
1634	 23380.6876759352 
1635	 23294.6373533617 
1636	 23214.4405808061 
1637	 23131.4071370568 
1638	 23047.3959482808 
1639	 22964.2155300221 
1640	 22880.9952353672 
1641	 22797.4252881369 
1642	 22715.9842218178 
1643	 22630.9594269941 
1644	 22544.1642834512 
1645	 22454.7476143866 
1646	 22364.6999616496 
1647	 22270.4095378671 
1648	 22171.8124688691 
1649	 22072.6444216636 
1650	 21969.4657271468 
1651	 21866.3031009317 
1652	 21764.7070694721 
1653	 21656.9334922503 
1654	 21548.6267559176 
1655	 21433.045560211 
1656	 21312.2555578197 
1657	 21185.1008025632 
1658	 21055.2792190572 
1659	 20911.8709393844 
1660	 20758.670528261 
1661	 20598.6275326007 
1662	 20426.5905090794 
1663	 20251.7883720308 
1664	 20069.7340771946 
1665	 19886.9661054255 
1666	 19695.7236244171 
1667	 19512.5919886698 
1668	 19327.0072733859 
1669	 19153.7699662687 
1670	 18985.3330709387 
1671	 18827.9854029871 
1672	 18678.2329070521 
1673	 18541.1336174619 
1674	 18414.3720019559 
1675	 18298.4262234831 
1676	 18195.2569667249 
1677	 18097.5970430196 
1678	 18010.1457816133 
1679	 17926.2396682132 
1680	 17848.2753974919 
1681	 17777.959569112 
1682	 17714.062199664 
1683	 17655.4716085808 
1684	 17605.6505532329 
1685	 17558.1964668284 
1686	 17514.1534177914 
1687	 17479.5036472202 
1688	 17443.7242660168 
1689	 17411.9812438575 
1690	 17379.9179508264 
1691	 17346.4582621503 
1692	 17314.7820124111 
1693	 17287.3401985424 
1694	 17255.8567262997 
1695	 17223.3812636963 
1696	 17189.4293453154 
1697	 17149.869286483 
1698	 17114.8008100421 
1699	 17079.693151642 
1700	 17048.4856423376 
1701	 17023.8184208639 
1702	 16994.8459761459 
1703	 16964.5286919222 
1704	 16937.0130489694 
1705	 16908.5583757997 
1706	 16881.5103989476 
1707	 16860.1184112893 
1708	 16833.1180315351 
1709	 16802.1315996802 
1710	 16772.9994796089 
1711	 16743.1352375021 
1712	 16712.7704169195 
1713	 16683.8968976453 
1714	 16651.7407780899 
1715	 16617.2469916887 
1716	 16582.0898819956 
1717	 16543.5367719649 
1718	 16509.7355235591 
1719	 16476.455455592 
1720	 16445.3214357018 
1721	 16417.6305777299 
1722	 16389.1334255268 
1723	 16359.7643448118 
1724	 16335.7158231703 
1725	 16315.5949499323 
1726	 16294.3015729621 
1727	 16269.943880849 
1728	 16242.1949589118 
1729	 16213.920031194 
1730	 16186.8629003569 
1731	 16160.4495970152 
1732	 16133.6367359319 
1733	 16109.8198549351 
1734	 16088.4913435248 
1735	 16068.0158901587 
1736	 16051.2059656286 
1737	 16032.3211564424 
1738	 16013.4401201565 
1739	 15993.842651316 
1740	 15971.0705894694 
1741	 15952.5506098299 
1742	 15936.0884967751 
1743	 15919.3395088332 
1744	 15905.1758361958 
1745	 15889.7399905439 
1746	 15872.0937705636 
1747	 15858.1647051407 
1748	 15847.1505136023 
1749	 15834.3850530918 
1750	 15823.0107122927 
1751	 15809.8603576999 
1752	 15792.5256051866 
1753	 15782.8793749964 
1754	 15778.4362222243 
1755	 15768.897530255 
1756	 9229.00484182806 
1757	 9350.87477731306 
1758	 9477.91700334297 
1759	 9598.21176295615 
1760	 9712.78910323682 
1761	 9835.94825948508 
1762	 9973.68402586237 
1763	 10101.1441043747 
1764	 10225.4739463493 
1765	 10360.1791629388 
1766	 10484.9177271418 
1767	 10594.1923482827 
1768	 10707.0441426661 
1769	 10817.3336225201 
1770	 10935.3143557033 
1771	 11057.6936658749 
1772	 11173.3437074139 
1773	 11292.6226063968 
1774	 11416.6944265638 
1775	 11547.4549208103 
1776	 11680.8604378778 
1777	 11813.638494055 
1778	 11961.5254177642 
1779	 12095.5420273252 
1780	 12214.566879619 
1781	 12335.1448617049 
1782	 12439.7896773318 
1783	 12556.199034621 
1784	 12681.9771072001 
1785	 12818.7081609835 
1786	 12937.0970098675 
1787	 13063.2782777266 
1788	 13193.3792494911 
1789	 13306.7263217689 
1790	 13429.5949894194 
1791	 13566.9069817843 
1792	 13693.9056418116 
1793	 13819.7359015181 
1794	 13946.3931584841 
1795	 14074.0741929337 
1796	 14191.0245592991 
1797	 14322.2024081673 
1798	 14456.9146362918 
1799	 14569.3312810304 
1800	 14685.650953747 
1801	 14802.8979272484 
1802	 14914.1539449465 
1803	 15020.3511415123 
1804	 15140.7279955885 
1805	 15232.5302971429 
1806	 15304.9311888883 
1807	 15369.1474380567 
1808	 15421.6173378334 
1809	 15484.8722180909 
1810	 15567.9461578866 
1811	 15630.9316236364 
1812	 15683.5847407109 
1813	 15733.8455728117 
1814	 15772.950969871 
1815	 15776.3651786043 
1816	 15808.9499586108 
1817	 15853.7446490723 
1818	 15892.9325144256 
1819	 15942.9278339425 
1820	 16001.4351667056 
1821	 16038.2319334471 
1822	 16060.4308620145 
1823	 16089.0387673606 
1824	 16107.311623056 
1825	 16130.4039614196 
1826	 16157.9100640479 
1827	 16183.9329475293 
1828	 16207.4240191998 
1829	 16234.6597649128 
1830	 16254.7358236236 
1831	 16271.4101055715 
1832	 16292.277632202 
1833	 16300.3587577595 
1834	 16329.8679425104 
1835	 16370.267834081 
1836	 16415.7592179879 
1837	 16472.9658937553 
1838	 16534.0459556054 
1839	 16603.9450390262 
1840	 16675.0635828433 
1841	 16745.2086948176 
1842	 16825.5481711894 
1843	 16888.3396176667 
1844	 16939.9434206988 
1845	 16996.8628906175 
1846	 17046.1790473576 
1847	 17102.4910550343 
1848	 17164.9910514329 
1849	 17223.9690299193 
1850	 17288.6866869428 
1851	 17344.6157268901 
1852	 17405.9581954926 
1853	 17479.4125972632 
1854	 17532.2036725004 
1855	 17583.5364562776 
1856	 17619.1757331 
1857	 17646.0585459751 
1858	 17650.9203451411 
1859	 17644.5292471213 
1860	 17628.2869362943 
1861	 17587.686478093 
1862	 17548.2502299079 
1863	 17514.6157683296 
1864	 17466.7523389753 
1865	 17442.6610151916 
1866	 17422.1176538013 
1867	 17424.0273572078 
1868	 17434.4283836696 
1869	 17477.256746212 
1870	 17541.0182098843 
1871	 17636.3523628681 
1872	 17750.5920302201 
1873	 17875.7838351776 
1874	 18004.7509885006 
1875	 18123.7499505481 
1876	 18231.0835024257 
1877	 18334.9860575442 
1878	 18416.5084420759 
1879	 18482.1122224638 
1880	 18534.6216526663 
1881	 18560.5045507664 
1882	 18579.1179652335 
1883	 18581.6427748842 
1884	 18555.9801019209 
1885	 18520.5095267755 
1886	 18490.6074405774 
1887	 18465.0116972363 
1888	 18442.709812106 
1889	 18421.5673468153 
1890	 18396.5055217197 
1891	 18344.2579380654 
1892	 18273.1776083542 
1893	 18194.1354149622 
1894	 18109.8149364321 
1895	 18030.0204363822 
1896	 17957.4708353151 
1897	 17897.5547338822 
1898	 17842.1514422413 
1899	 17804.4660692927 
1900	 17784.1583543231 
1901	 17766.5611764706 
1902	 17763.461345133 
1903	 17776.4750110549 
1904	 17784.7836639705 
1905	 17794.326234849 
1906	 17807.5962050149 
1907	 17813.6176327203 
1908	 17820.4583202919 
1909	 17831.4908960851 
1910	 17839.1947752403 
1911	 17842.1102050556 
1912	 17845.3983136764 
1913	 17847.7111964696 
1914	 17842.5802290518 
1915	 17853.1220417575 
1916	 17871.4537188062 
1917	 17893.5838744021 
1918	 17930.9649009063 
1919	 17961.4565234189 
1920	 17991.1744467193 
1921	 18018.4708104707 
1922	 18042.7573700581 
1923	 18073.1783471881 
1924	 18106.2530543503 
1925	 18139.1477289603 
1926	 18182.3639960824 
1927	 18218.017368372 
1928	 18237.8701616837 
1929	 18252.60997101 
1930	 18258.2357652176 
1931	 18242.4461502324 
1932	 18245.6233618915 
1933	 18252.8118446342 
1934	 18255.3058369369 
1935	 18263.7142025147 
1936	 18268.3037638513 
1937	 18262.5166623967 
1938	 18263.150628623 
1939	 18267.6848857324 
1940	 18277.0327595814 
1941	 18278.2174411283 
1942	 18286.3488658423 
1943	 18271.5080977502 
1944	 18235.9462067848 
1945	 18215.0803443951 
1946	 18183.2798436563 
1947	 18161.5380936399 
1948	 18157.3577991708 
1949	 18142.3445575011 
1950	 18123.9110596729 
1951	 18101.8515925415 
1952	 18079.371031219 
1953	 18048.5509242125 
1954	 18020.0851866512 
1955	 17988.8022606868 
1956	 17957.0016186782 
1957	 17923.0339992148 
1958	 17891.4204273235 
1959	 17861.4000519687 
1960	 17826.4799161667 
1961	 17797.3496416181 
1962	 17755.9744450159 
1963	 17705.5549110064 
1964	 17651.8216276601 
1965	 17590.571172671 
1966	 17524.4253701384 
1967	 17461.4941206141 
1968	 17395.7141494617 
1969	 17332.4571848638 
1970	 17270.8264452542 
1971	 17208.3495700173 
1972	 17150.0419723619 
1973	 17082.7550153254 
1974	 17006.9966289156 
1975	 16938.0428300638 
1976	 16872.1507481514 
1977	 16798.1817060394 
1978	 16722.6205708029 
1979	 16650.8448849453 
1980	 16570.0417152891 
1981	 16479.6309759494 
1982	 16387.9829188164 
1983	 16290.7001441141 
1984	 16200.6075171152 
1985	 16105.43678283 
1986	 16017.3436271726 
1987	 15938.787101299 
1988	 15856.5577513506 
1989	 15778.9568482365 
1990	 15691.6286526636 
1991	 15597.1520042812 
1992	 15511.949514027 
1993	 15404.3318870439 
1994	 15303.7846795457 
1995	 15204.8830533981 
1996	 15102.6109207203 
1997	 15006.7655563586 
1998	 14919.4041809173 
1999	 14823.5175571512 
2000	 14728.0072869009 
2001	 14633.3220462351 
2002	 14534.8459603996 
2003	 14438.5145791908 
2004	 14347.2844606658 
2005	 14244.417185627 
2006	 14155.9358174179 
2007	 14068.8382443833 
2008	 13984.0161489882 
2009	 13913.2749163909 
2010	 13823.7208599774 
2011	 13723.4109295043 
2012	 13626.1903360822 
2013	 13515.1850555726 
2014	 13418.1712006287 
2015	 13329.6870683693 
2016	 13238.119868433 
2017	 13154.1512305248 
2018	 13068.7034789944 
2019	 12981.519649158 
2020	 12893.5632347597 
2021	 12808.732976027 
2022	 12702.8995102623 
2023	 12605.4326809559 
2024	 12516.7446045697 
2025	 12432.1459843445 
2026	 12356.2463989084 
2027	 12285.385209391 
2028	 12222.4650857485 
2029	 12154.4911919282 
2030	 12094.7376107518 
2031	 12025.5465232952 
2032	 11952.8973643906 
2033	 11870.2728486262 
2034	 11790.2047193843 
2035	 11703.2981675701 
2036	 11621.5076798577 
2037	 11551.5089319632 
2038	 11479.4742214463 
2039	 11430.6781431459 
2040	 11381.6433919924 
2041	 11316.1456200358 
2042	 11256.8637749117 
2043	 11197.0642368993 
2044	 11134.9954006102 
2045	 11069.5955409796 
2046	 11015.5905180941 
2047	 10969.218078971 
2048	 10919.420794067 
2049	 10873.1508126048 
2050	 10823.909763245 
2051	 10780.7494913107 
2052	 10729.4289048103 
2053	 10692.6525380519 
2054	 10658.4021519784 
2055	 10606.9451228148 
2056	 10562.4866466528 
2057	 10511.8334379581 
2058	 10458.6665790639 
2059	 10409.8147047318 
2060	 10364.1518424682 
2061	 10320.1986058286 
2062	 10275.9755161749 
2063	 10234.2012229342 
2064	 10199.7315100443 
2065	 10159.1764691798 
2066	 10112.8378321424 
2067	 10069.0078399345 
2068	 10016.7580217034 
2069	 9965.05476998531 
2070	 9915.65654971931 
2071	 9860.54608069172 
2072	 9803.08104534044 
2073	 9744.0714983683 
2074	 9688.58471756666 
2075	 9646.46375654932 
2076	 9599.37558568082 
2077	 9557.16752566664 
2078	 9511.26552014702 
2079	 9459.16400959453 
2080	 9412.75266889161 
2081	 9368.3553279817 
2082	 9330.03711816416 
2083	 9285.67442289923 
2084	 9238.20674647751 
2085	 9192.10805667331 
2086	 9139.24590998845 
2087	 9093.87340728303 
2088	 9046.72782746179 
2089	 8994.66218837901 
2090	 8941.55750705001 
2091	 8888.94941095688 
2092	 8837.63304329663 
2093	 8791.58708681768 
2094	 8749.7824064757 
2095	 8701.75164093998 
2096	 8656.85628040039 
2097	 8603.85474546778 
2098	 8543.01896961137 
2099	 8478.13345390102 
2100	 8420.58707759325 
2101	 8359.19895734819 
2102	 8303.90952430786 
2103	 8249.07798091496 
2104	 8184.40964551411 
2105	 8115.88956297304 
2106	 8041.56579647927 
2107	 7973.37834513096 
2108	 7905.10408067912 
2109	 7842.64255525799 
2110	 7790.60850999805 
2111	 7740.31600361236 
2112	 7695.8027356384 
2113	 7652.72423885665 
2114	 7596.32600299232 
2115	 7524.12581732966 
2116	 7455.59323627899 
2117	 7378.16317684531 
2118	 7310.8652763286 
2119	 7247.14567386067 
2120	 7188.6404936993 
2121	 7132.7940624657 
2122	 7070.5071451879 
2123	 7011.52048555064 
2124	 6968.96847215009 
2125	 6927.82748843089 
2126	 6897.65321875643 
2127	 6868.58397938607 
2128	 6837.37052814362 
2129	 6805.9805593342 
2130	 6757.49549370749 
2131	 6709.97056032573 
2132	 6674.38825215584 
2133	 6633.26943823671 
2134	 6601.65824542448 
2135	 6567.7175521362 
2136	 6526.22733424529 
2137	 6489.83950346089 
2138	 6458.4393557388 
2139	 6427.66124390193 
2140	 6399.56894871479 
2141	 6376.1493076205 
2142	 6343.92584232852 
2143	 6321.44683022725 
2144	 6309.91515764091 
2145	 6307.95780864338 
2146	 6314.68302382558 
2147	 6325.77306874719 
2148	 6326.30066847409 
2149	 6321.30769433707 
2150	 6329.7294857653 
2151	 6334.51533836475 
2152	 6358.65427284307 
2153	 6397.83896655172 
2154	 6428.68079554812 
2155	 6474.36047771791 
2156	 6507.67674070185 
2157	 6541.84750987123 
2158	 6582.04620152862 
2159	 6620.06370023541 
2160	 6667.12319385793 
2161	 6733.00592685309 
2162	 6778.9180291456 
2163	 6821.58854922256 
2164	 6867.94723581948 
2165	 6891.44981461893 
2166	 6914.22791279569 
2167	 6947.83378557028 
2168	 6972.74677688617 
2169	 6986.99094341427 
2170	 6990.78330007555 
2171	 6989.98327152519 
2172	 6994.38110607134 
2173	 7004.41572210902 
2174	 7028.96225372934 
2175	 7051.70117760687 
2176	 7070.01391226694 
2177	 7103.50467248087 
2178	 7134.29653346741 
2179	 7164.97608967254 
2180	 7196.24318686798 
2181	 7214.54073566166 
2182	 7236.81510182746 
2183	 7256.20720223579 
2184	 7271.54959501237 
2185	 7287.57089335642 
2186	 7309.33126763671 
2187	 7315.75431061084 
2188	 7316.88957026948 
2189	 7309.08153227834 
2190	 7290.51650761357 
2191	 7258.25091032655 
2192	 7231.54269944215 
2193	 7209.97555585414 
2194	 7181.48522044445 
2195	 7161.98128311673 
2196	 7141.08108666852 
2197	 7111.82836016696 
2198	 7082.90240130185 
2199	 7058.47892396657 
2200	 7030.35529063653 
2201	 7010.36162606749 
2202	 7002.15885862564 
2203	 6988.69112039078 
2204	 6975.52588470107 
2205	 6964.50961653676 
2206	 6955.49409211205 
2207	 6947.64484581859 
2208	 6944.68475205741 
2209	 6945.16943641518 
2210	 6938.39972197401 
2211	 6928.31864946515 
2212	 6917.0882883881 
2213	 6899.13275978015 
2214	 6880.99574501553 
2215	 6861.721897214 
2216	 6840.09880970199 
2217	 6819.82102400095 
2218	 6796.51235539554 
2219	 6771.61829411211 
2220	 6741.87302576177 
2221	 6705.35781812806 
2222	 6660.41129164338 
2223	 6610.56843322809 
2224	 6566.52365474724 
2225	 6522.51232867671 
2226	 6482.75011462141 
2227	 6442.03734980487 
2228	 6396.17493797126 
2229	 6362.03945163981 
2230	 6323.73060000227 
2231	 6284.29983732899 
2232	 6238.78099747093 
2233	 6183.56250617719 
2234	 6134.57153867594 
2235	 6083.59605948804 
2236	 6039.72570922032 
2237	 5995.71077637739 
2238	 5945.7589752238 
2239	 5907.73053157354 
2240	 5870.2423936366 
2241	 5837.15463930178 
2242	 5803.88319980888 
2243	 5769.26721757216 
2244	 5734.0713301052 
2245	 5701.86097651538 
2246	 5670.17885657758 
2247	 5638.22204849933 
2248	 5605.66128791728 
2249	 5571.69953269708 
2250	 5536.36980040885 
2251	 5504.87751710406 
2252	 5473.02759968524 
2253	 5444.91398575631 
2254	 5420.42232685709 
2255	 5398.1465098957 
2256	 5379.59026582452 
2257	 5361.40996164163 
2258	 5343.44271632015 
2259	 5319.28445359959 
2260	 5279.25268120393 
2261	 5241.26568030652 
2262	 5207.20258564891 
2263	 5169.94243200825 
2264	 5145.46249377974 
2265	 5125.99709069554 
2266	 5101.44325947794 
2267	 5072.04048032704 
2268	 5037.6493541602 
2269	 4999.84064535567 
2270	 4961.29128420544 
2271	 4919.05026587772 
2272	 4882.93656525699 
2273	 4848.191689968 
2274	 4805.37966968165 
2275	 4768.39650956974 
2276	 4723.04112957252 
2277	 4677.75552385036 
2278	 4647.00703378708 
2279	 4612.26771413663 
2280	 4576.72529568045 
2281	 4544.09510238798 
2282	 4511.48273047647 
2283	 4475.36216540469 
2284	 4453.63637398295 
2285	 4433.60951172247 
2286	 4401.36667382802 
2287	 4362.64457415711 
2288	 4328.2958040826 
2289	 4285.68986892762 
2290	 4250.62445766298 
2291	 4220.54182650082 
2292	 4189.67442937268 
2293	 4156.15881195079 
2294	 4126.71334921674 
2295	 4104.24873302663 
2296	 4080.83378458955 
2297	 4056.28291248467 
2298	 4034.93063758982 
2299	 4018.61398356442 
2300	 3992.44861339 
2301	 3964.59441193207 
2302	 3938.10436692392 
2303	 3903.5229327472 
2304	 3876.13694008554 
2305	 3856.58674547648 
2306	 3833.36518234893 
2307	 3806.211127526 
2308	 3783.83245556693 
2309	 3765.58936139812 
2310	 3742.00175237817 
2311	 3721.00780451007 
2312	 3708.4232310927 
2313	 3681.37135654931 
2314	 3646.16360450488 
2315	 3611.8784183248 
2316	 3574.72776710026 
2317	 3540.29479393922 
2318	 3514.4791553176 
2319	 3490.39002190364 
2320	 3464.4006894903 
2321	 3445.25943166461 
2322	 3424.38941422116 
2323	 3394.52036088217 
2324	 3353.42866723445 
2325	 3311.44175416964 
2326	 3273.8475503423 
2327	 3236.54256499033 
2328	 3205.00500372031 
2329	 3173.11902841019 
2330	 3135.19202345819 
2331	 3097.97092487963 
2332	 3067.12356632742 
2333	 3036.15972878941 
2334	 3007.65056814167 
2335	 2988.03281365225 
2336	 2965.12249077189 
2337	 2931.34902869076 
2338	 2891.07029805507 
2339	 2840.2974580956 
2340	 2791.50256878042 
2341	 2755.38228203824 
2342	 2728.13907372577 
2343	 2711.53545858898 
2344	 2694.22081891932 
2345	 2683.07527093308 
2346	 2668.85240266085 
2347	 2647.42300443121 
2348	 2637.68874714298 
2349	 2619.37116539983 
2350	 2594.59303022602 
2351	 2576.5044455868 
2352	 2549.60088287424 
2353	 2512.91841737248 
2354	 2484.16947700176 
2355	 2453.52853889073 
2356	 2414.54652926269 
2357	 2396.27837118109 
2358	 2377.54050827922 
2359	 2347.07758027023 
2360	 2328.37887816634 
2361	 2299.93590385982 
2362	 2268.97108248589 
2363	 2249.14545529313 
2364	 2224.73740902283 
2365	 2199.9975056663 
2366	 2172.88878156233 
2367	 2148.51450560407 
2368	 2129.49439801039 
2369	 2113.48033028917 
2370	 2108.83607682622 
2371	 2097.47138001721 
2372	 2083.8132412525 
2373	 2070.14010357583 
2374	 2044.70372005455 
2375	 2028.31733785618 
2376	 2014.06864208126 
2377	 1986.22120955174 
2378	 1957.31090568488 
2379	 1925.88057921176 
2380	 1887.561896545 
2381	 1864.86006558902 
2382	 1853.84658509809 
2383	 1839.61963980224 
2384	 1833.30746412156 
2385	 1810.46014721879 
2386	 1776.74787905344 
2387	 1753.28285835275 
2388	 1722.85730849931 
2389	 1704.45691811888 
2390	 1693.84494430644 
2391	 1678.682194089 
2392	 1667.06352025675 
2393	 1653.44754799609 
2394	 1643.34367806625 
2395	 1635.6422045389 
2396	 1626.97901097914 
2397	 1621.44478574325 
2398	 1607.9147855819 
2399	 1593.02898524431 
2400	 1583.19324881412 
2401	 1563.81742223505 
2402	 1553.67410780277 
2403	 1541.23054361078 
2404	 1516.23528114446 
2405	 1504.0004128959 
2406	 1486.78844462605 
2407	 1467.62351037841 
2408	 1454.90840119203 
2409	 1432.30985454288 
2410	 1416.41323709544 
2411	 1406.71003455885 
2412	 1393.52559259684 
2413	 1382.41656852083 
2414	 1368.39963616895 
2415	 1353.18471069586 
2416	 1330.2559419972 
2417	 1311.87137979928 
2418	 1301.21634709283 
2419	 1286.20538620026 
2420	 1284.62082729691 
2421	 1285.99485980921 
2422	 1275.58304372761 
2423	 1259.80306090356 
2424	 1241.4580438896 
2425	 1229.65559824696 
2426	 1218.8054870071 
2427	 1209.14131301915 
2428	 1204.88256768907 
2429	 1187.17801612571 
2430	 1169.74074330932 
2431	 1154.10201730079 
2432	 1136.59319139387 
2433	 1129.17396846722 
2434	 1116.2130605015 
2435	 1099.20313656186 
2436	 1088.26125219233 
2437	 1070.5352511996 
2438	 1046.91349752673 
2439	 1036.33601197249 
2440	 1024.85936512817 
2441	 1018.11580422237 
2442	 1023.26491614934 
2443	 1024.52747044578 
2444	 1018.91674332446 
2445	 1006.99027895139 
2446	 989.541976395212 
2447	 971.826305338892 
2448	 965.463016655429 
2449	 961.502417094429 
2450	 958.842732510215 
2451	 954.655061315858 
2452	 942.070637288544 
2453	 930.333617709537 
2454	 916.438117029958 
2455	 914.469946132019 
2456	 921.605447679832 
2457	 912.948419363863 
2458	 902.357175829908 
2459	 881.056285458495 
2460	 850.041079970145 
2461	 828.133387586504 
2462	 809.992483015999 
2463	 801.978539070257 
2464	 803.962069519215 
2465	 814.002138106789 
2466	 817.231699357576 
2467	 814.721755513086 
2468	 807.705429097081 
2469	 794.839316429295 
2470	 769.139023626324 
2471	 753.740086768421 
2472	 730.138214817727 
2473	 716.946684727422 
2474	 711.979755071977 
2475	 705.080734167974 
2476	 708.785210829795 
2477	 696.936981267235 
2478	 684.214864300613 
2479	 680.263011453194 
2480	 663.880555676714 
2481	 658.166763342843 
2482	 655.46369882192 
2483	 643.328658849309 
2484	 632.260902885303 
2485	 622.196793133734 
2486	 610.99117664733 
2487	 599.446219091152 
2488	 602.611740020856 
2489	 604.216246832208 
2490	 602.352286795082 
2491	 608.912596475235 
2492	 599.936298535516 
2493	 583.595597496161 
2494	 570.326681221331 
2495	 542.773866381839 
2496	 525.544352252409 
2497	 517.600840373506 
2498	 502.033103246291 
2499	 496.684439565324 
2500	 484.81017138612 
