Wavelength	4mm_blackPA00000.asd
499	-3.90623885830162 
500	-2.98389199863139 
501	-1.68085872680974 
502	-1.22470812189353 
503	-0.309946590655678 
504	 0.434893094155455 
505	-0.283137855755048 
506	-1.79854689531887 
507	-2.88536242620735 
508	-2.67666759821901 
509	-1.38772217570749 
510	-1.75341561688467 
511	-3.65845808132236 
512	-3.10988003893154 
513	-2.4044196134846 
514	-2.15775762944221 
515	-2.29159069226369 
516	-1.24899397191201 
517	-0.436294669202583 
518	-1.03212373728785 
519	-1.64514476500098 
520	-2.12806939301369 
521	-2.5075289124866 
522	-3.1248364242393 
523	-2.49787626636342 
524	-1.5024105746503 
525	-2.0216393741448 
526	-2.2151616114795 
527	-2.20328689705 
528	-2.38107849665306 
529	-2.92518321930769 
530	-2.67868776228003 
531	-1.66959100096799 
532	-2.00494817400456 
533	-1.55103849040719 
534	-0.804578816970796 
535	-1.51774351874376 
536	-2.5238190876752 
537	-3.26414883021947 
538	-3.43760824034917 
539	-3.54643659065765 
540	-2.1868091104594 
541	 0.209195445634268 
542	-0.472976819302846 
543	-1.46632823439818 
544	-2.24644091800855 
545	-3.33735535716551 
546	-2.06176455871012 
547	-0.631431782144892 
548	-1.67654811905871 
549	-3.47352429823372 
550	-3.65538194516522 
551	-1.93746963315429 
552	-2.41027395119698 
553	-3.10881339420924 
554	-3.21811022478324 
555	-2.54977142634313 
556	-3.62001558636433 
557	-4.22327035702175 
558	-1.93704105939764 
559	-2.68956487804435 
560	-3.7107410097104 
561	-2.84330985879735 
562	-0.911563676887404 
563	-1.32809805109722 
564	-3.58444649072292 
565	-3.3647136520265 
566	-3.16580578848335 
567	-2.5427443885908 
568	-0.63463230391697 
569	-0.698464737795595 
570	-1.84959549254032 
571	-2.79354692584995 
572	-2.57043491204928 
573	-2.95645965416793 
574	-3.852913958844 
575	-2.78741311343395 
576	-2.65177881379437 
577	-3.11246236766768 
578	-2.71445680307822 
579	-3.4350252354601 
580	-3.95221374036341 
581	-3.203747704377 
582	-3.2277330223748 
583	-1.99713341438186 
584	 0.300947056973455 
585	-4.72038490328316E-02 
586	-2.24928464754692 
587	-4.69370199661754 
588	-5.02708368942413 
589	-2.77998227485391 
590	 3.54409930150054E-02 
591	 1.02558621424791 
592	-1.23060045606281 
593	-3.01803555727927 
594	-2.93178128506112 
595	-4.6188521629276 
596	-4.42887348372567 
597	-2.41064187010601 
598	-1.04817555852209 
599	-1.59179148633316 
600	-2.75350746617613 
601	-2.85865657244594 
602	-3.5513994811391 
603	-2.99094059040288 
604	-0.824164173127751 
605	-0.82635155037477 
606	-1.75232450442504 
607	-2.53042781555419 
608	-1.94751680890488 
609	-3.15070596343459 
610	-4.32930854335159 
611	-2.61247507389276 
612	-1.92457711968185 
613	-1.56281672732546 
614	-1.10783212293392 
615	-3.25712199258649 
616	-3.82085572122092 
617	-2.26723810083493 
618	-2.54987534348452 
619	-2.59755839577126 
620	-2.29496634519778 
621	-2.22204907962784 
622	-2.61766531648635 
623	-2.98570697731147 
624	-2.7900956484727 
625	-1.70683202290427 
626	-1.23078314848755 
627	-1.81902928897768 
628	-2.31246114976338 
629	-2.59408321020797 
630	-2.63889976215217 
631	-2.54258560472304 
632	-2.10022517825433 
633	-1.53035894123598 
634	-1.20280656808021 
635	-1.85117829609852 
636	-1.84936252385613 
637	-1.16516279538709 
638	-3.70795648691987 
639	-4.71398984005504 
640	-3.54923233405814 
641	-2.44826944430769 
642	-1.71594390316105 
643	-1.07007684224773 
644	-0.270066761132231 
645	-1.2772133216887 
646	-2.42907266516423 
647	-2.58213726089031 
648	-2.74885072969741 
649	-2.26564803056635 
650	-1.73424639236395 
651	-3.11423807541313 
652	-3.18892933395085 
653	-2.7112807264824 
654	-3.57802875175718 
655	-4.16484573971619 
656	-4.02834117644433 
657	-3.27186464587082 
658	-3.09839680352097 
659	-3.36981461483901 
660	-3.68105188231929 
661	-3.27169756180318 
662	-1.73135227481378 
663	-0.471063743890928 
664	-1.51785298162794 
665	-1.65224494974156 
666	-1.92840105703775 
667	-3.23650556800981 
668	-2.79728129197379 
669	-1.72436812495231 
670	-1.10420392237216 
671	-2.17568803434725 
672	-2.16544909507776 
673	-1.96656535412979 
674	-4.25995244585096 
675	-3.99570520730283 
676	-2.5993832301457 
677	-2.41048779266093 
678	-2.80720345116177 
679	-2.47981556682523 
680	-1.4128963552446 
681	-2.41357714976833 
682	-2.47145636727054 
683	-1.78639789369575 
684	-2.62564406026835 
685	-2.98849093008906 
686	-2.90689160191072 
687	-2.89791190041654 
688	-3.17558770694646 
689	-3.04203357807947 
690	-2.35059691988896 
691	-2.40895841450365 
692	-2.302756293253 
693	-1.97269316200209 
694	-2.02282880910574 
695	-2.54028325728178 
696	-3.28267278419063 
697	-3.82578748967431 
698	-3.52501762540832 
699	-3.05288505960658 
700	-2.93353937202068 
701	-2.99710474537728 
702	-2.70437570132051 
703	-2.49400175917679 
704	-3.93419528779078 
705	-2.36925238028598 
706	-0.380849700148655 
707	-2.31664928135644 
708	-3.11460015039376 
709	-2.97172957316596 
710	-2.60125247255891 
711	-1.97009064879647 
712	-2.34362747664768 
713	-3.39702597927515 
714	-2.94324210261675 
715	-1.50967638438799 
716	-0.614402884506251 
717	-1.91743444142004 
718	-2.84783345800456 
719	-2.88499043662541 
720	-2.07584487699143 
721	-0.850184477462677 
722	-1.24490148568252 
723	-3.03508931434533 
724	-3.080661632797 
725	-2.93665839846669 
726	-3.1968572692585 
727	-3.99352079849451 
728	-3.29471862737323 
729	-2.17664749767975 
730	-1.77582663635502 
731	-1.57027400547081 
732	-2.03399418248767 
733	-2.88705833564909 
734	-2.81543184343908 
735	-1.98051923180999 
736	-1.31626407263719 
737	-2.0521864302529 
738	-3.28796976302799 
739	-3.59927718448876 
740	-2.45183899000191 
741	-2.72236945007468 
742	-2.04760010638823 
743	-0.532515799473816 
744	-1.88587878714813 
745	-2.29132272196625 
746	-2.20400216046771 
747	-3.57887133492371 
748	-3.64737301166867 
749	-3.43733316721129 
750	-3.76589779674551 
751	-2.26032163422172 
752	-2.22032704622963 
753	-3.88138183073004 
754	-3.39660244197106 
755	-2.89851029582301 
756	-2.46223001155323 
757	-1.63742234955773 
758	-2.4037667267268 
759	-3.48063850645714 
760	-3.64156158800836 
761	-3.42618636600825 
762	-3.32230722980523 
763	-3.30249969183455 
764	-2.68593631162939 
765	-2.49624433318616 
766	-2.21251079356209 
767	-1.15559504806001 
768	-3.17785061229641 
769	-5.1844719093009 
770	-4.80736021458499 
771	-4.35570873854155 
772	-3.68876028117517 
773	-3.2095815500046 
774	-3.93373913367211 
775	-3.28742442285626 
776	-2.23388957816448 
777	-2.54835519266212 
778	-2.01955369716461 
779	-1.97566783399691 
780	-3.00196314121765 
781	-2.87733782761276 
782	-3.18105040235793 
783	-3.64591872811035 
784	-2.51977197025901 
785	-2.91711715365827 
786	-3.88393939787645 
787	-3.58254198152332 
788	-2.10427774641399 
789	-1.98426818256097 
790	-3.61907574827374 
791	-2.42179230297388 
792	-2.97401830870725 
793	-4.34251504152535 
794	-2.40694910310342 
795	-2.39138444745131 
796	-2.97607302201219 
797	-2.29051095160437 
798	-2.73597160347494 
799	-3.46116100478903 
800	-3.77184865331149 
801	-3.32550918107736 
802	-2.48091219009898 
803	-2.10664835213612 
804	-3.01973774326242 
805	-1.60987810214795 
806	-0.544050252779706 
807	-1.83762500955938 
808	-2.27559001020398 
809	-2.17132188724479 
810	-2.04172554408348 
811	-2.68335518211772 
812	-2.69207343941165 
813	-2.62878440565969 
814	-3.23324251038569 
815	-1.31640860599283 
816	-0.531434837894233 
817	-2.46650348859284 
818	-2.823023178611 
819	-2.77118447645608 
820	-2.78793585719496 
821	-3.06920745646077 
822	-3.88490708886165 
823	-3.83143711024547 
824	-2.24502666490579 
825	-3.45683436656092 
826	-3.36787159093973 
827	-1.27800904063016 
828	-1.7895118509858 
829	-2.93894605529913 
830	-3.59936787787384 
831	-3.12057848275764 
832	-4.12375110911681 
833	-4.07066795389856 
834	-2.15996463139294 
835	-4.2242121864534 
836	-5.13485256974958 
837	-3.42161727712598 
838	-0.529617472615126 
839	-1.85693350178262 
840	-3.85108477453205 
841	-2.37198020605573 
842	-2.40657701974408 
843	-3.418463789863 
844	-4.51797712303253 
845	-4.66504952401588 
846	-3.75884288509509 
847	-2.51116559605144 
848	-2.01538364556436 
849	-2.44691181820483 
850	-3.07539106377546 
851	-3.26262311732359 
852	-2.89888767076892 
853	-2.10386376942226 
854	-1.75934328119019 
855	-3.20074010892344 
856	-2.32839040421592 
857	-1.6672773992135 
858	-3.61147646543371 
859	-3.60188334701047 
860	-2.55856012480953 
861	-1.75048070139329 
862	-2.78728647529728 
863	-3.88107218836197 
864	-3.79328192591319 
865	-2.07929313893053 
866	-2.48983133321289 
867	-2.47066133913936 
868	-1.05709215868857 
869	-1.61229899695724 
870	-2.77954473703638 
871	-3.42678505615602 
872	-2.61713813510961 
873	-2.72752310237211 
874	-3.44619353001034 
875	-3.78609862406179 
876	-1.76755461826358 
877	-1.69069703802791 
878	-3.30064954468776 
879	-2.71420207319321 
880	-2.55445720905772 
881	-2.39414803547993 
882	-1.64867236145217 
883	-1.82774037282383 
884	-1.93108631766244 
885	-1.79109442448951 
886	-2.29277429145121 
887	-2.3577958466509 
888	-2.38309731065252 
889	-3.01335923913744 
890	-3.67808160439992 
891	-3.79985633979468 
892	-3.24081828969197 
893	-2.46666431630511 
894	-2.00642543920182 
895	-2.4317230545139 
896	-3.91251403453007 
897	-4.01069626883269 
898	-3.24581559115598 
899	-2.31530188868084 
900	-1.55889080817484 
901	-1.27689269286441 
902	-1.63801493115824 
903	-2.54402975684041 
904	-2.4166373045424 
905	-1.94298474138663 
906	-1.81298846323205 
907	-1.93946645667523 
908	-2.30506354797497 
909	-2.82344854268189 
910	-3.34993692781442 
911	-3.76718232511556 
912	-3.43656038746044 
913	-2.40934064081304 
914	-2.84086296902379 
915	-2.90418721647131 
916	-2.37354196299935 
917	-2.10317988259038 
918	-2.39274131704836 
919	-3.07547066455103 
920	-3.68851666874717 
921	-3.23896870827541 
922	-2.31420751954115 
923	-1.66445667797758 
924	-2.10075146343913 
925	-2.87124124041119 
926	-2.75094384758651 
927	-1.450669964045 
928	-1.50410107826943 
929	-3.28601578110048 
930	-4.89570492306595 
931	-3.02320279572108 
932	-3.09748909799086 
933	-3.06800491519282 
934	-1.26963433178747 
935	-1.66938942912763 
936	-1.50600057227607 
937	-0.698244407197181 
938	-1.02469164984003 
939	-2.03626557097971 
940	-2.91646706897452 
941	-3.07410156556869 
942	-2.83018326163283 
943	-1.33868835848852 
944	-0.127847098946069 
945	-1.87488587413939 
946	-2.64454898967298 
947	-2.12429108474415 
948	-1.24965836627298 
949	-2.60018346213173 
950	-3.83790396322635 
951	-3.97876696968151 
952	-2.96223377154502 
953	-2.46712781901659 
954	-2.24569034378494 
955	-2.08666534295229 
956	-2.49591825460476 
957	-2.94580505437099 
958	-3.15222366940342 
959	-2.99800053787773 
960	-2.79928453195542 
961	-2.72308450326934 
962	-2.69825122062133 
963	-2.24391742422582 
964	-2.64444527141634 
965	-3.38749598112983 
966	 1.83040659727499 
967	 0.652863001927582 
968	 6.71797448755177E-02 
969	 0.119383936898775 
970	 0.205137794650504 
971	-4.36592688093153E-02 
972	 1.11483219938638 
973	 1.97231840627246 
974	 1.36570433154935 
975	 2.32851719649552 
976	 6.25632844688583 
977	 5.6378032880625 
978	 2.91755414658067 
979	 2.37434504413473 
980	-0.156271915160399 
981	-3.63751508413395 
982	-1.8913573892708 
983	 0.118351286525324 
984	 1.7526434553181 
985	 4.59017904142229 
986	 4.95822739718966 
987	 2.02869799490051 
988	 2.88494737615428 
989	 5.3141092067291 
990	 4.73025050107027 
991	 4.48917232999695 
992	 4.11044949791509 
993	 0.322114578399 
994	-0.133803779016457 
995	 2.96898361394901 
996	 5.33567635047069 
997	 4.4451260129808 
998	 3.11323100531799 
999	 2.72406595134494 
1000	 0.5082468849363 
1001	-1.97507429722104 
1002	-4.74042271137599 
1003	-6.61557511998375 
1004	-5.70264261633255 
1005	-3.57263432992306 
1006	 5.64644552221484 
1007	 7.26586213852158 
1008	 6.29449516041497 
1009	 3.82264714363573 
1010	-0.690065777507592 
1011	-3.78731925921404 
1012	-0.675382023448749 
1013	 0.506100210254681 
1014	-1.25772406821576 
1015	 1.19474109758366 
1016	 0.757936297862916 
1017	 0.809978152679358 
1018	 5.35172741631311 
1019	 4.94503272588569 
1020	 2.72647525970639 
1021	-0.27114968192724 
1022	-2.77943000006561 
1023	-3.81856393391356 
1024	-3.51892479393093 
1025	-3.5111129489191 
1026	-1.31684396479644 
1027	 0.812253992870786 
1028	-0.223160360904468 
1029	-1.76063884354017 
1030	-1.57819326784816 
1031	-2.0635397626915 
1032	-1.61379624109135 
1033	 1.37692465556281 
1034	 2.95054023266323 
1035	 2.98283237132013 
1036	 3.54447380066443 
1037	 2.46138261330812 
1038	 6.02184125842684E-02 
1039	-1.45703451329059 
1040	-2.890575127185 
1041	-5.62613892882038 
1042	-4.559145111132 
1043	-0.204518639197761 
1044	 0.691669943711799 
1045	 2.87141737094344 
1046	 4.31801310865983 
1047	 3.79638501514043 
1048	 1.6130028567089 
1049	-0.931763147759086 
1050	-3.31579752277647 
1051	-6.2560936553728 
1052	-6.87052196949263 
1053	-6.62009909181457 
1054	-4.866769569057 
1055	-4.86881132275604 
1056	-6.05776692010111 
1057	-5.32841695007275 
1058	-3.01138475556064 
1059	-3.10858308634595 
1060	-3.67477672285151 
1061	-3.28655899629889 
1062	-3.57453403034171 
1063	-4.28775941236504 
1064	-3.14055779145155 
1065	-0.16898147707041 
1066	 0.631246277639438 
1067	 0.887652420561158 
1068	 0.307421643870962 
1069	-0.915851033239038 
1070	-1.2408039219022 
1071	-1.33864248676887 
1072	-1.979348875069 
1073	-3.53438243521682 
1074	-3.99923342937688 
1075	-5.58374225618469 
1076	-5.63167562860155 
1077	-2.59861136809049 
1078	-1.97186059147422 
1079	-3.62973067626678 
1080	-2.47063480618123 
1081	 1.40607293834851 
1082	 1.48159387949579 
1083	 0.544404009120101 
1084	-0.037276278218322 
1085	-0.913483283677449 
1086	-1.89847030952078 
1087	 0.487687778516951 
1088	 2.44129508589357 
1089	 1.58557543663806 
1090	-1.47381970221636 
1091	-3.18365930507775 
1092	-5.84128102277576 
1093	-5.81750590902252 
1094	-3.96514837850297 
1095	-3.07916440268781 
1096	-0.572411466117601 
1097	 0.03039270551392 
1098	-1.86248753634817 
1099	-1.61715294323054 
1100	-1.51897818495368 
1101	-7.23240556762828E-02 
1102	 6.22922167500168 
1103	 7.44576305872213 
1104	 6.27178788256287 
1105	 4.96999955672293 
1106	 0.743519247291749 
1107	-3.56741932780891 
1108	-2.15286011679265 
1109	-0.40402052559227 
1110	 0.499978916644495 
1111	 3.88496822252623 
1112	 3.37572232875505 
1113	-0.470808072405664 
1114	-2.20005648223849 
1115	-5.26325047178833 
1116	-6.41803062418897 
1117	-6.14256606309374 
1118	-5.31170905744308 
1119	-3.52485056743083 
1120	-1.82526153345599 
1121	 2.04767083151958 
1122	 3.08643143297023 
1123	 2.07563613000379 
1124	 2.23995245731746 
1125	 0.559267046435782 
1126	 1.14373249667643 
1127	 1.77702372219039E-02 
1128	-1.21788463429818 
1129	-1.16119679070763 
1130	-1.83469768317393 
1131	-1.39029683249271 
1132	 2.73312499874298 
1133	 2.17358393670838 
1134	-1.38187173007612 
1135	-3.05831775158052 
1136	-6.31481825515877 
1137	-8.06164141825601 
1138	-8.18794487330785 
1139	-8.71223067454707 
1140	-9.36051970253996 
1141	-9.67088279518872 
1142	-10.1496275150254 
1143	-9.42727845077588 
1144	-7.8851958142477 
1145	-6.26616439323509 
1146	-3.17150039257308 
1147	-0.749155543321332 
1148	 1.43348415689562 
1149	 4.32837067199555 
1150	 3.46134012160511 
1151	 4.73286890764665E-02 
1152	-0.924312591641722 
1153	-4.25818383203308 
1154	-4.43750310006003 
1155	 0.445418395265887 
1156	-0.249356713658473 
1157	-3.40032804994038 
1158	-5.37814155700859 
1159	-10.9915961987785 
1160	-12.3220836939825 
1161	-10.8958529260389 
1162	-9.79471003949644 
1163	-6.17434776423555 
1164	-4.05426955705828 
1165	-1.61886612250477 
1166	-8.88175183249661E-02 
1167	 2.18191319525654 
1168	 0.412276956679856 
1169	-0.951080009556575 
1170	-1.63009724594835 
1171	-2.36169374244527 
1172	-3.4576093199721 
1173	-3.51219596038025 
1174	-2.80096014715823 
1175	-3.02961153162287 
1176	-3.81697194444256 
1177	-3.1083756097027 
1178	-0.993909926556808 
1179	-0.786023107241418 
1180	 0.225610276985652 
1181	-0.835973807148729 
1182	-7.10336922618584 
1183	-7.78514205962897 
1184	-5.42035377850484 
1185	-4.29628454341221 
1186	 0.502230624167198 
1187	 2.16487141087742 
1188	 1.0033485491221 
1189	 0.182820403097211 
1190	-2.04291189320118 
1191	-3.76916665178446 
1192	-1.88591838360065 
1193	-1.04939788333554 
1194	-1.48715381026211 
1195	 0.149210990525623 
1196	 0.392410395957831 
1197	-2.72945116734233 
1198	-1.73780690071534 
1199	 2.26532596494467 
1200	 3.43489073541681 
1201	 5.62469307559491 
1202	 5.56285166821864 
1203	 2.91879671568842 
1204	 2.04606843799112 
1205	 1.17270645877861 
1206	-0.24380834671881 
1207	-1.94655045777518 
1208	-3.36025761473029 
1209	-5.13624080986566 
1210	-6.98387282042039 
1211	-10.3687991528814 
1212	-9.42348585519267 
1213	-7.47005422222928 
1214	-6.08547942977969 
1215	-3.84224970943651 
1216	-3.29595841644092 
1217	-2.80820279213832 
1218	-2.10274846091225 
1219	-0.686625144710813 
1220	 2.50078353148612 
1221	 3.37091889453783 
1222	 1.58624365329971 
1223	 3.43249276980703 
1224	 8.27601137570597 
1225	 8.11503403670444 
1226	 7.15379153002282 
1227	 5.6860060181587 
1228	-1.01860846399946 
1229	-3.23836934483259 
1230	-1.78087634954257 
1231	-2.40662266619817 
1232	-4.10720137975267 
1233	-4.03450107562254 
1234	-2.9437453608669 
1235	-1.8197697272043 
1236	 1.55090916803473 
1237	 2.85288871727306 
1238	 1.05374488936648 
1239	 5.23385031884591E-02 
1240	-1.75021207844353 
1241	-2.4516788005901 
1242	-0.15087698015368 
1243	-0.374082953596129 
1244	-0.55741528448937 
1245	 0.812201247580266 
1246	 0.229813595971872 
1247	 1.45752309606969 
1248	 1.74019818803061 
1249	 5.74732488038233E-02 
1250	 0.526297282378857 
1251	 1.35090756814642 
1252	 1.17919737961255 
1253	 2.60795578802791 
1254	 2.81563359009942 
1255	 1.90667655453321 
1256	 0.739138937037344 
1257	-0.932835032746924 
1258	-1.80613471155889 
1259	-4.99030954126752 
1260	-5.81569664481343 
1261	-2.93975709282703 
1262	-3.15399798515728 
1263	-8.16370145243141 
1264	-6.23430659366527 
1265	-3.92492208578159 
1266	-4.01467531560242 
1267	 1.5248961778311 
1268	 5.56268667627375 
1269	 3.71982492216093 
1270	 2.99803980564224 
1271	 2.06494966378464 
1272	-0.580309562310238 
1273	-3.53134231341384 
1274	-5.63695414027806 
1275	-5.1133389206913 
1276	-5.46747972254769 
1277	-3.83446078620961 
1278	-0.343974451033635 
1279	 5.30060823772726E-02 
1280	-1.91827065987061 
1281	-2.63162121040827 
1282	-6.05331018202876 
1283	-5.74422188010537 
1284	-1.69058212658687 
1285	-9.20921045967697E-02 
1286	 2.6120892062214 
1287	 3.72369607114729 
1288	 2.82660422831657 
1289	 1.92033841851002 
1290	 2.50391079558802 
1291	 2.20183129745332 
1292	 1.80695333439268 
1293	 1.11483773013223 
1294	-1.40971495769303 
1295	-2.00798624167809 
1296	-0.616698161151095 
1297	 0.763684742100937 
1298	 3.14740635582244 
1299	 2.34893156223507 
1300	 6.95561966137172E-02 
1301	-0.891920534385216 
1302	-2.05567392826419 
1303	-1.10785625573924 
1304	-1.02725721365218 
1305	-2.89461015090725 
1306	-4.52027917574632 
1307	-8.3362748897786 
1308	-9.54358718718539 
1309	-7.86060178576128 
1310	-8.52591269940297 
1311	-5.98061241372486 
1312	-4.51125678842458 
1313	-3.93760674971763 
1314	-4.03493337198599 
1315	-5.29368527590893 
1316	-5.11928191693025 
1317	-4.37911440980716 
1318	-2.04856802064079 
1319	 1.83542288800732 
1320	 6.28572408611906 
1321	 9.51101799752953 
1322	 9.5209940976075 
1323	 8.24524015096685 
1324	 6.99996150654383 
1325	 4.90703824393179 
1326	 2.78397462168731 
1327	 2.59237500145815 
1328	 1.26486945473826 
1329	-1.34827988322151 
1330	-1.52231159722502 
1331	-3.00851255080691 
1332	-3.77212354243475 
1333	-0.924301647970937 
1334	-2.12187733162404 
1335	-1.91831333214313 
1336	 0.981665484207267 
1337	 1.80699868334976 
1338	 4.24241550156569 
1339	 4.8025712745488 
1340	 3.21988400786863 
1341	 1.01677946341294 
1342	-1.0461152448651 
1343	-1.35350548205654 
1344	-3.46197893884765 
1345	-4.92637309562789 
1346	-3.05023980643413 
1347	-1.20119137875263 
1348	 3.43533151974056 
1349	 3.88586594415632 
1350	 2.67564629595683 
1351	 1.59413372094933 
1352	-3.51027208599717 
1353	-4.26253917519121 
1354	-2.25230899962239 
1355	-0.562565406226103 
1356	 1.20054738360768 
1357	 1.74033175149005 
1358	 1.94590465886662 
1359	 0.466112223427434 
1360	-1.45178718637625 
1361	-2.26830740830753 
1362	-4.77129822618206 
1363	-6.58505347171916 
1364	-7.26993430100102 
1365	-7.4942211853088 
1366	-4.8000674573797 
1367	-1.62667882178116 
1368	 1.09554588647381 
1369	 3.15929252355483 
1370	 3.67549702835059 
1371	 4.77520518720413 
1372	 3.36791159989613 
1373	 2.93078132862445 
1374	 3.28335961633543 
1375	 3.33624572545574 
1376	 5.11520569297865 
1377	 5.16801678031042 
1378	 7.32106110122827 
1379	 6.52385981174247 
1380	 3.63044695639129 
1381	 4.63695965858716 
1382	 2.38610115157991 
1383	 1.81875714817239 
1384	 5.64146367126373 
1385	 5.33475679752289 
1386	 3.82678552517696 
1387	 3.12658635819587 
1388	 1.45771678185301 
1389	 2.25998147640932 
1390	 2.07643429489945 
1391	 3.06465988885698 
1392	 1.42453018995923 
1393	-4.26422970026202 
1394	-5.5327659064171 
1395	-6.20440380370532 
1396	-2.93095434132743 
1397	 0.887900305689144 
1398	 4.39195463845468 
1399	 4.53727822805992 
1400	 1.07248555611123 
1401	-2.01069508896922 
1402	-5.23349017868365 
1403	-8.15816474732561 
1404	-8.60481352796574 
1405	-7.10357502681224 
1406	-7.92684327699891 
1407	-6.16735693208424 
1408	-3.61879667419137 
1409	-4.45328061237762 
1410	-3.3891816076945 
1411	-2.66457834665952 
1412	-0.889976661154307 
1413	 1.58450038353555 
1414	 3.55155487490174 
1415	 4.33588118829809 
1416	 2.15853624862136 
1417	 1.23589010597145 
1418	 1.08648750366993 
1419	 1.10051584957903 
1420	 2.45648831949999 
1421	 3.44817709492043 
1422	 3.78300087677367 
1423	 2.12479700860558 
1424	 1.11206635905036 
1425	 1.03258495848398 
1426	 0.240172412201632 
1427	 2.80032687194617 
1428	 3.88203625542827 
1429	 3.40592427474251 
1430	 2.27151562779838 
1431	 0.379644360380108 
1432	-0.306753568518057 
1433	-4.847215881773 
1434	-6.9416493800717 
1435	-6.77584030261147 
1436	-8.68981287115496 
1437	-8.2092891815897 
1438	-7.01726445013148 
1439	-5.48105624732287 
1440	-2.34601946169749 
1441	 0.894013351243779 
1442	 1.37299234309805 
1443	 0.541037093804053 
1444	 1.26880215403991 
1445	 1.5275806121445 
1446	 2.71502689178726 
1447	 3.80361851677312 
1448	 4.58175841930645 
1449	 4.12049730054188 
1450	 2.92606674695038 
1451	 1.09067902715581 
1452	-1.11621071704867 
1453	-4.51499775416329 
1454	-8.65984294298211 
1455	-8.68703031753835 
1456	-8.22322196287439 
1457	-5.73407476507706 
1458	-2.33226027061629 
1459	-2.20139603828021 
1460	-3.50422322837091 
1461	-4.84987355677091 
1462	-5.41395991469138 
1463	-3.67587020652116 
1464	-1.01849510397882 
1465	-0.25493547944169 
1466	 0.621343151216498 
1467	 0.784080928136554 
1468	-0.8951183541148 
