Wavelength	1mm_blackPA00000.asd
470	-0.707266092522098 
471	 0.291401952411319 
472	-0.680735854040148 
473	-0.606611075040969 
474	 0.259939370561887 
475	 0.226044321075744 
476	-0.413110135523604 
477	-1.37267918520466 
478	-2.13938679653419 
479	-1.3070894891838 
480	-1.28126134276951 
481	-2.18799750568088 
482	-0.786010359368884 
483	-0.866596053242145 
484	-1.98003381372927 
485	-2.00359595789205 
486	-1.93859023547488 
487	-1.38217909297142 
488	-0.334679811908521 
489	-0.714217854252127 
490	-2.15983728879486 
491	-3.59624224529724 
492	-2.88000021157312 
493	-1.91856863916593 
494	-1.13522340810487 
495	-0.451672695652068 
496	-0.209263009008322 
497	-1.34459604714012 
498	-3.62259697649993 
499	-2.59492626207792 
500	-1.94401089421291 
501	-2.28105733482281 
502	-7.29760118051815E-02 
503	 0.401065671707628 
504	-0.471864179396475 
505	-0.579659652390844 
506	-1.70288102087273 
507	-2.7816089467671 
508	-2.65387100037552 
509	-0.905926427858406 
510	-0.21053913640714 
511	-1.20190055358849 
512	-1.9085630640085 
513	-2.19403697578299 
514	-2.20899813955681 
515	-2.31819955335869 
516	-2.31113631471893 
517	-2.00801950109343 
518	-1.48711827082646 
519	-1.73045919488291 
520	-2.21121688169765 
521	-2.45973702243919 
522	-2.03896010698319 
523	-1.42316033378872 
524	-1.13957861195647 
525	-1.68913005208469 
526	-2.04311530427434 
527	-2.54884933161667 
528	-3.37358371130459 
529	-2.99120236388703 
530	-1.74132285907318 
531	-0.565832260451295 
532	-1.63749171301632 
533	-1.80539242127465 
534	-1.26415162763834 
535	-1.85014813195674 
536	-2.49375928413552 
537	-2.79117553468781 
538	-2.75762200082898 
539	-4.06027505460166 
540	-3.39021124857698 
541	-0.41134412539727 
542	-0.57144772711046 
543	-1.44687527736118 
544	-2.37810863083474 
545	-3.37720211227481 
546	-2.31627660747253 
547	-0.837692955144364 
548	-1.15037441304242 
549	-3.37142454232887 
550	-3.87114592972867 
551	-1.70253741107678 
552	-1.90088960981631 
553	-2.32164904986135 
554	-2.28369888795741 
555	-1.92275362626619 
556	-2.28378738428839 
557	-2.30370081572057 
558	-1.00785576697969 
559	-2.45959487123311 
560	-3.68707217947466 
561	-2.75722637212547 
562	-1.49567773651842 
563	-1.64800505704419 
564	-2.80505325224759 
565	-2.38534485010141 
566	-2.97563294042457 
567	-3.36452271177324 
568	-1.68107617112183 
569	-1.83881289194448 
570	-2.82665697325161 
571	-3.23569568483342 
572	-2.21314396694299 
573	-1.90682472519664 
574	-2.46833188232339 
575	-1.60472804282257 
576	-1.3068991342074 
577	-1.439566222037 
578	-1.18911845571471 
579	-2.33566903883677 
580	-3.0098549409157 
581	-1.97895483906511 
582	-2.75817950584413 
583	-2.24517953383734 
584	-3.34175902129341E-02 
585	 0.110253030157669 
586	-2.07006578635124 
587	-4.33308052018488 
588	-2.98137633793565 
589	-1.49784403777725 
590	-0.671210000889357 
591	-0.699059129516918 
592	-1.93257247184483 
593	-2.42402707893445 
594	-1.88242796941536 
595	-3.63328422148814 
596	-4.31519725582384 
597	-3.34765529886356 
598	-1.9220085855758 
599	-2.33451035710504 
600	-2.90318526103503 
601	-1.63816059492916 
602	-2.52087339872357 
603	-2.95395339926441 
604	-1.68915384637756 
605	-2.01647500007613 
606	-2.29034663321863 
607	-1.90485058408632 
608	-0.992484592270973 
609	-1.94976055683698 
610	-3.37623085393453 
611	-2.85040581328607 
612	-1.95901237300535 
613	-1.39250906544404 
614	-1.64156300332712 
615	-3.35925205926664 
616	-3.38512899997584 
617	-1.65961580300886 
618	-1.97663051477924 
619	-2.57579108551725 
620	-2.50666297408973 
621	-1.28311395510212 
622	-2.45394336432353 
623	-3.63983550837082 
624	-2.64998362388223 
625	-2.01595285589996 
626	-2.11945734354409 
627	-2.75505004320699 
628	-2.87861935542274 
629	-2.76053836044939 
630	-2.21562519442975 
631	-0.954418551791196 
632	-0.815093947163983 
633	-1.49278940448666 
634	-2.23351170790717 
635	-3.03562799973174 
636	-2.94034247861678 
637	-2.05781149959 
638	-2.9404041367283 
639	-3.05186850022265 
640	-2.23596345823321 
641	-1.97928894860628 
642	-2.32149594965677 
643	-1.93238778061961 
644	 0.123432998805711 
645	-1.04898659029302 
646	-2.1949567171469 
647	-1.36346033936073 
648	-1.85344106999693 
649	-2.1858124882502 
650	-2.07934034027874 
651	-2.32978690005194 
652	-1.90208191771913 
653	-1.81237866728586 
654	-3.41800595884113 
655	-4.03855510814006 
656	-3.67358630563875 
657	-2.89370838730239 
658	-2.7303920733428 
659	-2.84042072410043 
660	-2.98044319722168 
661	-3.07275261086227 
662	-2.103882600903 
663	-1.20207005905486 
664	-2.23182181868519 
665	-2.01520673262216 
666	-1.50564071395399 
667	-1.87482033436588 
668	-2.24444511915872 
669	-2.03786471961355 
670	-1.56395448960626 
671	-2.85601423155791 
672	-2.68791083066501 
673	-1.78301576225711 
674	-2.8427097814709 
675	-2.13060418489225 
676	-1.38617690912554 
677	-2.59272426960525 
678	-2.96328995446105 
679	-2.68404759197431 
680	-2.27183316231428 
681	-2.75433897929572 
682	-2.28330324034014 
683	-1.23006816345422 
684	-1.46177061318585 
685	-1.69841365625148 
686	-1.97574309433188 
687	-2.51801464899726 
688	-2.7971199335803 
689	-2.58492223949765 
690	-2.27194293188379 
691	-4.01120632555338 
692	-3.72938445946774 
693	-1.69088732120686 
694	-1.78009032260948 
695	-2.49526759944778 
696	-3.02159606315763 
697	-2.92136592483898 
698	-4.13030051657509 
699	-4.27830732970669 
700	-2.34331771071184 
701	-1.81230455790132 
702	-1.88825307932896 
703	-2.50208261164696 
704	-4.31120092393009 
705	-3.28376866693109 
706	-1.46428006554545 
707	-2.53859925674953 
708	-3.27759287495495 
709	-2.80656213449898 
710	-1.40774770419815 
711	-1.80898674963498 
712	-2.61090509280149 
713	-3.11902447807317 
714	-3.42850709468173 
715	-1.43700801210133 
716	-4.45647790583013E-02 
717	-3.24837091530028 
718	-3.58405463299316 
719	-1.98221070504595 
720	-0.479486308056708 
721	-0.217487721381888 
722	-1.52099407440648 
723	-3.51776912036027 
724	-3.6893587670277 
725	-3.95339003790588 
726	-3.88484001604158 
727	-2.40907391373017 
728	-1.87596965831815 
729	-1.61333244618466 
730	-1.05939741782089 
731	-1.98844716943127 
732	-2.02558495262891 
733	-1.16847333252834 
734	-2.80635893674733 
735	-3.33701947381855 
736	-2.43870768697478 
737	-1.30589495363163 
738	-2.04516493988782 
739	-3.05714902936013 
740	-2.8122648497154 
741	-2.30633176559014 
742	-1.8446613156096 
743	-1.70141692671936 
744	-2.18546159318556 
745	-2.73643898956374 
746	-3.37514668496497 
747	-4.213706749142 
748	-3.32596524167168 
749	-2.56515955019956 
750	-3.09641349313792 
751	-1.19004346739279 
752	-1.3350087689885 
753	-3.86663573100895 
754	-3.60197057398417 
755	-2.98925320347603 
756	-2.55925438819261 
757	-2.28048748036126 
758	-2.58770201367841 
759	-2.82905240213922 
760	-2.56983434610899 
761	-2.64067610172287 
762	-2.34486334316845 
763	-1.96457972797152 
764	-3.04268703593641 
765	-3.9742860486695 
766	-3.77908443099625 
767	-2.15615151034683 
768	-3.10239008826426 
769	-4.3939215832901 
770	-4.11246528773231 
771	-3.64959974393324 
772	-3.20465447227107 
773	-2.92180426033291 
774	-2.88894226690132 
775	-2.73593540538389 
776	-2.38718008991488 
777	-1.93052719606902 
778	-1.7201808258634 
779	-2.05383370148653 
780	-2.83413933735851 
781	-3.04391323529608 
782	-3.21105317627305 
783	-3.15441903286393 
784	-2.13567125822465 
785	-2.68189741918072 
786	-3.33778465217244 
787	-2.22670664881014 
788	-2.21706182658364 
789	-2.71947837358043 
790	-2.98520440019215 
791	-2.21188555560777 
792	-2.93354745873565 
793	-3.88880635150561 
794	-1.58216582066587 
795	-1.81257473606251 
796	-2.78201807839143 
797	-2.01022414459496 
798	-1.81282847772144 
799	-2.38097162777672 
800	-3.39977223429494 
801	-4.03618864030574 
802	-2.61669248752995 
803	-0.997117297287821 
804	-2.35711191093942 
805	-2.23911380731168 
806	-2.10816944792774 
807	-3.19260198153665 
808	-2.91643650859347 
809	-2.11633044861962 
810	-1.64480615560451 
811	-2.46471644674365 
812	-2.30127272017609 
813	-1.91465299186681 
814	-2.64203887886104 
815	-1.99147364658206 
816	-1.79276445702043 
817	-2.79339687472261 
818	-2.4137638626878 
819	-1.83218435880473 
820	-1.63943896793593 
821	-2.12653133027028 
822	-3.18672293984992 
823	-3.42291793228696 
824	-2.112875116314 
825	-2.6875444577118 
826	-2.73944715598636 
827	-1.7078759872561 
828	-1.96336433094067 
829	-2.59118020637144 
830	-3.23538901968471 
831	-3.69288690912053 
832	-4.10119291777216 
833	-3.62335388193095 
834	-2.44516698933861 
835	-4.04676529064032 
836	-4.16644429449199 
837	-2.59165518890943 
838	-2.31867716244065 
839	-3.0024504757342 
840	-3.10347822233224 
841	-1.51932168833015 
842	-0.728748296077725 
843	-1.81979701895384 
844	-4.10895378956767 
845	-4.3402830320297 
846	-3.35259262570349 
847	-2.16865839457322 
848	-1.97426911720248 
849	-2.70433285322731 
850	-3.36279589168901 
851	-3.30530096636766 
852	-3.01603754379445 
853	-2.78660273604401 
854	-2.75334360868138 
855	-2.89567817897425 
856	-2.40874066348571 
857	-2.13648894725505 
858	-2.82667023437364 
859	-3.3919453770663 
860	-2.78868110943146 
861	-1.53037608846339 
862	-2.14922124383907 
863	-2.94288401990522 
864	-3.14860848976998 
865	-2.55063456986202 
866	-2.8428478086821 
867	-2.50641638567409 
868	-1.25310259472274 
869	-1.89528635707242 
870	-2.86571723108465 
871	-3.12969854158498 
872	-2.09542798633963 
873	-3.05731162268715 
874	-3.91121478981353 
875	-2.90243782545776 
876	-1.44484678349548 
877	-1.98979184307633 
878	-3.46831155374327 
879	-2.03409250453817 
880	-2.73704815102377 
881	-3.42743994573304 
882	-1.85968106581375 
883	-2.33766593248667 
884	-2.5278639417946 
885	-2.1100340857079 
886	-3.33713162269667 
887	-3.04147857401574 
888	-2.18178409018277 
889	-2.55360420179413 
890	-2.94253092944035 
891	-3.3912166773522 
892	-3.51388133993286 
893	-1.88070422158867 
894	-2.45555883535029 
895	-3.50122562635517 
896	-1.84211432326517 
897	-2.31995784856207 
898	-3.39104104389983 
899	-3.3833239948749 
900	-1.18465584976407 
901	-0.996363012819224 
902	-2.36226757926324 
903	-2.57415064028519 
904	-1.4706519342939 
905	-1.39708848983322 
906	-2.94486876325677 
907	-1.38621056765644 
908	-1.85531724435781 
909	-3.55286415520328 
910	-2.5726477004835 
911	-2.71752105685694 
912	-2.69817053404732 
913	-1.61537872040621 
914	-1.69807155700291 
915	-3.02339740555663 
916	-4.0391536646789 
917	-2.31382492083309 
918	-1.76345833423071 
919	-2.33897457821963 
920	-3.1048828948533 
921	-2.91254395137422 
922	-1.8297407346667 
923	-0.664059447408427 
924	-0.75567815483473 
925	-2.08659821738342 
926	-2.30676737242875 
927	-0.490746336651911 
928	-1.25837790045208 
929	-3.02749086640912 
930	-3.99363500483297 
931	-2.39790085057714 
932	-2.20093971346369 
933	-2.1419340755397 
934	-1.19340230139907 
935	-2.39049813742794 
936	-2.39074220899584 
937	-0.919043617319383 
938	-2.39456531378598E-02 
939	-1.70538019640963 
940	-3.61780674464172 
941	-3.82776062598824 
942	-4.11460181115348 
943	-2.02283119883993 
944	 0.355590130440827 
945	-1.43953525468216 
946	-1.35143191339499 
947	-0.351708192391645 
948	-0.156261522784167 
949	-1.70536868207002 
950	-2.12971036449525 
951	-1.59425923764411 
952	-1.90173554691479 
953	-3.05690878682088 
954	-3.26886767730422 
955	-2.04002766364809 
956	-2.0498688206121 
957	-2.12060409322193 
958	-2.40473954654366 
959	-3.25272910110156 
960	-2.62742766190388 
961	-2.2578735057948 
962	-2.85814187046519 
963	-2.9477717528397 
964	-2.5608629151588 
965	-2.78162935050106 
966	-4.51284234566073 
967	-4.01327952377302 
968	-2.37578874546922 
969	-2.20440796374786 
970	-3.78300033816842 
971	-4.57215189100208 
972	-6.53516649338587 
973	-5.58119734107472 
974	-1.02839473199216 
975	 0.311821748895575 
976	 2.69862505543842 
977	 1.60529294220442 
978	 1.94232286869287 
979	-2.50360317057572 
980	-7.36610458068635 
981	-4.89499003854626 
982	-1.31266688292116 
983	 1.18352171436856 
984	 3.56283082203253 
985	 7.05283961883355 
986	 7.83168693673685 
987	 3.28292319050303 
988	 1.14016812671517 
989	 0.454615046917166 
990	-1.07355020324893 
991	-4.84021499865903 
992	-5.81180281712995 
993	-4.32917188471461 
994	-4.76052583129675 
995	-5.37265351680635 
996	-4.2321620677338 
997	-4.20316767779933 
998	-4.87816910699752 
999	-6.39965623127545 
1000	-8.25066988134893 
1001	-8.83330765313039 
1002	-8.88928063454703 
1003	-6.39046921044095 
1004	-1.74171653775994 
1005	 0.361627070678986 
1006	 2.58534084917101 
1007	 2.58828772805842 
1008	 0.360288707634075 
1009	-3.34709804960151 
1010	-5.54854631724624 
1011	-5.90070733127879 
1012	-4.8723729971901 
1013	-1.55630047640568 
1014	-0.274236244180153 
1015	 0.440192562568188 
1016	 3.38090026874657 
1017	 5.69859616944389 
1018	 6.54952863922357 
1019	 4.19767904936297 
1020	-8.20738033403546E-02 
1021	-4.31450066795231 
1022	-7.403661049517 
1023	-8.47915340354992 
1024	-5.81781507707435 
1025	-3.51296383720934 
1026	-3.91810830049767 
1027	-4.20388766600784 
1028	-3.62154187839144 
1029	-4.67038691318532 
1030	-6.64841359988297 
1031	-6.19975394925083 
1032	-5.37374778091758 
1033	-5.97417178566671 
1034	-4.48389766867561 
1035	-3.64495240646357 
1036	-2.36945850352763 
1037	 1.64112909868422 
1038	 1.65971093989977 
1039	 1.7551571672239 
1040	 0.87448536413434 
1041	-5.31218950785489 
1042	-7.05393628020965 
1043	-5.84688034170147 
1044	-6.71712804435142 
1045	-6.1038690243526 
1046	-3.05277177872293 
1047	-3.25876260979077 
1048	-2.65795190378186 
1049	-0.491971024205532 
1050	-2.13885840052407 
1051	-6.59399288832165 
1052	-6.29551740274254 
1053	-6.50191870255506 
1054	-7.88679682061225 
1055	-5.71337843276527 
1056	-6.00096507202522 
1057	-4.96687204675125 
1058	-3.51925274110803 
1059	-2.07443213095481 
1060	 1.10711494398342 
1061	 2.07490804717075 
1062	 1.5145494112654 
1063	 0.290946027548373 
1064	 0.441519898169411 
1065	 5.64785316991193E-02 
1066	 0.78351391963312 
1067	 0.380815816326109 
1068	-2.12385231307099 
1069	-2.05845705489069 
1070	-0.771181959212387 
1071	 0.669089811441991 
1072	 2.81165301781923 
1073	 5.6954491832021 
1074	 6.18244116943309 
1075	 3.76079074376298 
1076	 4.18433387054859 
1077	 4.92717539109072 
1078	 4.6201186654707 
1079	 7.95830561280143 
1080	 6.23431202178096 
1081	-1.8391759246186 
1082	-4.92217655135225 
1083	-7.90969566262215 
1084	-11.4256821365375 
1085	-9.29795143031096 
1086	-5.07021937006705 
1087	-3.96437600083875 
1088	-4.0950720827218 
1089	-2.64517873119601 
1090	-2.61391851777662 
1091	-2.81285760956198 
1092	-2.20863728855925 
1093	-2.10677676033735 
1094	-4.18636385693436 
1095	-3.91278000777294 
1096	-2.97976541593642 
1097	-1.54450579669239 
1098	 3.74939639233014 
1099	 3.95528748233579 
1100	 1.81752048226093 
1101	 0.755191584071382 
1102	-6.61920856192207 
1103	-7.99949856631343 
1104	-3.7306386775521 
1105	-1.03264150233243 
1106	 0.234213601666231 
1107	 3.36080541070332 
1108	-0.255503787980687 
1109	-3.05685549531334 
1110	-5.2395123423684 
1111	-8.10992844772671 
1112	-9.02034517368042 
1113	-8.72150461096327 
1114	-8.67475228527816 
1115	-5.96655099322757 
1116	-6.40847929713138 
1117	-10.8339399035419 
1118	-10.3934410014877 
1119	-8.07263632136773 
1120	-7.18778621471755 
1121	-3.21325862724069 
1122	-1.07482502322684 
1123	-1.42387440230949 
1124	-1.88209891749234 
1125	-2.97739899047804 
1126	-2.74469196115769 
1127	-3.18769632142291 
1128	-4.91972324740904 
1129	-5.13234807528678 
1130	-4.00694933715995 
1131	-4.01783831406536 
1132	-4.99890447487851 
1133	-4.15259100434035 
1134	-1.07376513725157 
1135	-1.68904760230977 
1136	-3.63344746861945 
1137	-4.53642027711084 
1138	-8.33757052628394 
1139	-9.55494485667831 
1140	-8.29135751402878 
1141	-7.21542472056193 
1142	-5.32065302292381 
1143	-4.24673385423919 
1144	-2.36049078232774 
1145	-1.30556488867231 
1146	-0.601074494062442 
1147	-1.25628894595372 
1148	-2.7518505160638 
1149	-5.39643491921962 
1150	-6.75758562826735 
1151	-9.67539089698098 
1152	-9.56878200154542 
1153	-7.23412326915264 
1154	-5.16822420372617 
1155	-1.8490810208008 
1156	 0.465211367599114 
1157	 4.57213765432057 
1158	 4.97877888395954 
1159	 2.38961438903827 
1160	 1.92553560638797 
1161	-0.721112500461897 
1162	-1.51335972726181 
1163	 1.57989538008815 
1164	 1.22816644352316 
1165	-1.22354045250301 
1166	-2.37869061497454 
1167	-4.19745768583662 
1168	-6.85133436544374 
1169	-4.38416167890907 
1170	-5.05954208701772 
1171	-5.99975351050533 
1172	-7.73630884182178 
1173	-7.05899270125866 
1174	-6.70225937877806 
1175	-5.57649052084367 
1176	-1.05734809339236 
1177	-0.6964001038064 
1178	-3.33299238851352 
1179	-3.93981387256817 
1180	-5.0312328360688 
1181	-5.63474642484958 
1182	-4.56066060802471 
1183	-5.23808721379891 
1184	-7.21140075892849 
1185	-8.42791539058916 
1186	-11.4307403160898 
1187	-11.8417817319794 
1188	-9.46062551516974 
1189	-9.16618618053645 
1190	-8.94536773000894 
1191	-8.10059469926959 
1192	-8.49409342929936 
1193	-5.24811054145366 
1194	-4.19338121699146 
1195	-3.74290254125553 
1196	-2.27565580742172 
1197	-2.1135579299694 
1198	-1.2799776256667 
1199	 2.75468973935064 
1200	 2.43716465413955 
1201	-1.8858406303914 
1202	-2.50189642529934 
1203	-3.45846220530153 
1204	-3.62589715207439 
1205	-0.937736351024185 
1206	-0.795215909080876 
1207	-2.29810166821609 
1208	-2.77312832736817 
1209	-3.79983325236812 
1210	-3.3005040315472 
1211	-2.31692098406746 
1212	-0.235984858263857 
1213	 2.73391563297693 
1214	 4.9197269521068 
1215	 4.49593340206524 
1216	 1.86054597558169 
1217	 1.00032694298443 
1218	-2.14298321202405 
1219	-3.90254598573026 
1220	-0.809464891541927 
1221	-0.141732746343476 
1222	 0.208230171960873 
1223	 0.473430509356061 
1224	-0.285611520649888 
1225	 4.98092279000437E-02 
1226	 2.07263566176199 
1227	 1.47290412061992 
1228	 0.379818620256278 
1229	 0.368355790075259 
1230	-1.15167348181445 
1231	-2.72822227552152 
1232	-4.13384044537299 
1233	-4.93435369320265 
1234	-6.25894733368177 
1235	-6.93553265483035 
1236	-6.29784395260384 
1237	-4.56977148789288 
1238	-5.06900392615728 
1239	-5.5103991320375 
1240	-4.52883754798197 
1241	-3.55135849409312 
1242	-2.01366897885432 
1243	-0.922960834436268 
1244	-1.86979608927895 
1245	-2.00481553953629 
1246	-1.02838740367765 
1247	-0.581385640537814 
1248	 1.09350780139031 
1249	 2.22729288610922 
1250	 1.53001918539659 
1251	-2.05483913687172 
1252	-3.67642563946819 
1253	-6.05006761806879 
1254	-5.90123361051685 
1255	-2.64542004417297 
1256	-1.63439200579918 
1257	-1.68327626604871 
1258	-1.33373056530349 
1259	-1.90511051433928 
1260	-1.52909349049156 
1261	-0.637692372085737 
1262	 3.12331587403958 
1263	 4.2997628800362 
1264	 2.60692703975178 
1265	 3.26643746412036 
1266	 3.70245529257545 
1267	 2.80332870229741 
1268	 3.55248097156295 
1269	 1.53124009487051 
1270	-2.78705423174476 
1271	-3.14916175422376 
1272	-0.89767900858133 
1273	 9.39552934296145E-02 
1274	 2.24060337287336 
1275	 3.26632876325962 
1276	 0.662741282683133 
1277	-1.83099828915659 
1278	-6.10613550261034 
1279	-6.96622021080162 
1280	-5.8657270526509 
1281	-6.1116080991096 
1282	-2.4660452592766 
1283	-2.19260488248793 
1284	-7.80332534078218 
1285	-9.88518870670144 
1286	-12.5168751835136 
1287	-11.6531033200179 
1288	-7.66739470085635 
1289	-2.83968231715006 
1290	 0.879718055893154 
1291	 1.98997032078744 
1292	-2.35918959503336 
1293	-6.31677437882808 
1294	-10.6016014035861 
1295	-12.6344528671084 
1296	-10.0154583291978 
1297	-5.81642326318377 
1298	-0.178817508172756 
1299	 5.00069450541946 
1300	 6.96074168631148 
1301	 7.63797967404299 
1302	 6.14194168138246 
1303	 0.774915571262522 
1304	-2.018711428978 
1305	-3.59395222832982 
1306	-4.88946878587303 
1307	-3.58408082214273 
1308	-4.9112907449105 
1309	-7.58082976189068 
1310	-9.19351385898321 
1311	-10.671109770779 
1312	-9.6779412182436 
1313	-5.81966112759097 
1314	-3.10673749216635 
1315	 2.64939343070068 
1316	 3.66310611147232 
1317	 0.847725956319801 
1318	-0.646336379228778 
1319	-3.91164704755762 
1320	-6.19633586358712 
1321	-7.14401207926665 
1322	-8.21405428828233 
1323	-9.03319454650502 
1324	-7.57805662764892 
1325	-5.41302563973105 
1326	-2.88125773828537 
1327	-0.642490778938843 
1328	 0.044806282316707 
1329	 1.30655370620869 
1330	 3.09547215052696 
1331	 4.12555784047927 
1332	 4.61396191745925 
1333	 3.04344187754228 
1334	 1.97259701597938 
1335	 1.03543932459498 
1336	-2.91100706565018 
1337	-5.18272629339137 
1338	-5.38400074619172 
1339	-6.45548089724195 
1340	-4.86606782685182 
1341	-1.23872319383222 
1342	 0.33133622652053 
1343	-0.726010944010355 
1344	-2.26925001754422 
1345	-3.19658157019392 
1346	-4.95967633003107 
1347	-5.41801661587114 
1348	-3.34774018951394 
1349	-3.15972048289001 
1350	-3.90626746487672 
1351	-3.55895333816651 
1352	-2.11094100140707 
1353	-1.8992482964228 
1354	-2.10767593866234 
1355	-2.29692706972204 
1356	-1.96148345352764 
1357	-3.20895551282422 
1358	-4.31191719425806 
1359	-2.35633846106942 
1360	 1.71567015652395 
1361	 4.10676053015872 
1362	 7.4040718427466 
1363	 7.92680625923434 
1364	 1.50666997852308 
1365	-3.17806268145631 
1366	-6.89625348821612 
1367	-9.16952184788479 
1368	-6.36496093440475 
1369	-5.37921354471541 
1370	-3.86295679641742 
1371	 5.54295472118543E-03 
1372	 4.81260678724488E-02 
1373	-0.534645244461912 
1374	 1.22673398457184 
1375	 0.8680387131211 
1376	-0.37972310761495 
1377	-1.0025494215372 
1378	-2.71182313231922 
1379	-5.56392989474641 
1380	-6.74139330039199 
1381	-7.37335542747411 
1382	-8.4161360369826 
1383	-5.898037104713 
1384	-4.55757252138175 
1385	-4.72880885319321 
1386	-2.05773315550494 
1387	-1.75170987871855 
1388	-3.28889797762094 
1389	-1.52879122397914 
1390	-0.726075923451125 
1391	-0.912480061797023 
1392	-0.960502528598664 
1393	-0.815848343256233 
1394	-1.71598066026356 
1395	-3.44575867618655 
1396	-4.9145086034787 
1397	-5.12801367612244 
1398	-3.3308124778404 
1399	-1.6154583045002 
1400	 5.51330437403272E-02 
1401	 0.226331453800668 
1402	-1.61894883524627 
1403	-3.13376714060168 
1404	-3.96421461825621 
1405	-7.33365693965455 
1406	-7.60226669539196 
1407	-3.78177707820505 
1408	-2.38159074129459 
1409	 0.542383179450593 
1410	 2.32162348505866 
1411	-0.26205027124026 
1412	-3.39389500091134 
1413	-5.44008089843062 
1414	-3.88099851087672 
1415	-5.12131595599765 
1416	-6.70402495320785 
1417	-2.09511113838372 
1418	-1.49894213917795 
1419	-1.24640198790604 
1420	 1.14226989751976 
1421	-2.95751248664187 
1422	-6.13008530914298 
1423	-4.56974382370832 
1424	-2.95516788216372 
1425	-0.184608001154355 
1426	 1.15119867197406 
1427	-0.582194708466471 
1428	-3.72031167138887 
1429	-7.3860204525494 
1430	-7.29755391638423 
1431	-5.65461215492612 
1432	-3.33703415586576 
1433	-1.21915929337749 
1434	-2.93350102461836 
1435	-5.11762174723362 
1436	-7.10426480485455 
1437	-7.43584092126137 
1438	-5.7102519579976 
1439	-3.342850850827 
1440	-2.42474713431651 
1441	-3.02887675956749 
1442	-1.80671254761393 
1443	-2.14826760800024 
1444	-3.67343308689026 
1445	-4.17623831447923 
1446	-4.96434775430666 
1447	-5.38559130904864 
1448	-4.38198355689293 
1449	-3.38176299987957 
1450	-2.12744086988249 
1451	-1.67734383362661 
1452	-1.16617140665407 
1453	-1.49842772664728 
1454	-4.65579422565784 
1455	-6.60441693689546 
1456	-6.19669646978598 
1457	-8.75674568541964 
1458	-9.47779650137797 
1459	-7.05671470352984 
1460	-9.00290492488731 
1461	-10.3507365879012 
1462	-6.81608145652867 
1463	-4.70964545677773 
1464	-5.24744543686576 
1465	-3.64353229373119 
1466	-3.95132749010623 
1467	-8.05888641202186 
1468	-6.13541136498942 
