Wavelength	reference_blackPA00000.asd
1481	 32350.6538339121 
1482	 32308.0767679164 
1483	 32268.3929798069 
1484	 32229.1572438918 
1485	 32189.1624113858 
1486	 32144.0012525163 
1487	 32099.4602457853 
1488	 32056.7243294241 
1489	 32015.6559703445 
1490	 31978.3895265544 
1491	 31940.4707890178 
1492	 31900.562436073 
1493	 31859.8250030941 
1494	 31817.6925560863 
1495	 31777.7468944958 
1496	 31737.8208821974 
1497	 31697.4482241861 
1498	 31659.9871786192 
1499	 31619.5966113519 
1500	 31575.9670286576 
1501	 31534.8122227954 
1502	 31494.9057725878 
1503	 31455.2212086791 
1504	 31416.6594023663 
1505	 31379.4135599952 
1506	 31340.8875716584 
1507	 31300.6349620506 
1508	 31263.0967895234 
1509	 31223.7678947852 
1510	 31182.3341722647 
1511	 31143.3171324122 
1512	 31101.9903819371 
1513	 31060.79262186 
1514	 31022.2134870163 
1515	 30984.3884934928 
1516	 30949.2539806141 
1517	 30911.7418292845 
1518	 30869.6355708482 
1519	 30823.4130717653 
1520	 30776.1682485512 
1521	 30733.087700604 
1522	 30690.9994997645 
1523	 30650.8140821933 
1524	 30608.0999980491 
1525	 30560.8939269934 
1526	 30513.125868056 
1527	 30465.2272596259 
1528	 30420.933107183 
1529	 30379.5888339321 
1530	 30338.6495967502 
1531	 30296.8664552959 
1532	 30253.1157895664 
1533	 30205.1664891439 
1534	 30156.4615875788 
1535	 30108.7651999354 
1536	 30061.2128982699 
1537	 30014.3074294785 
1538	 29964.2618665067 
1539	 29913.6048148026 
1540	 29862.1355845917 
1541	 29808.9021676006 
1542	 29758.6640422856 
1543	 29709.8066053757 
1544	 29661.6164467209 
1545	 29613.3077527073 
1546	 29562.7580719535 
1547	 29511.0410439463 
1548	 29456.2419677577 
1549	 29398.2943604579 
1550	 29341.1639578471 
1551	 29287.3315875769 
1552	 29235.4681396169 
1553	 29181.5285913073 
1554	 29125.1169997897 
1555	 29070.0167090765 
1556	 29011.6623101818 
1557	 28952.213171734 
1558	 28896.9571996498 
1559	 28839.7279950104 
1560	 28782.4424563215 
1561	 28725.7017102328 
1562	 28668.159915955 
1563	 28607.5924114251 
1564	 28543.9196385085 
1565	 28481.8350397591 
1566	 28418.6081236368 
1567	 28353.987340414 
1568	 28292.1648965341 
1569	 28229.3180600613 
1570	 28162.1952338001 
1571	 28097.2844212474 
1572	 28031.6531797224 
1573	 27964.2926087521 
1574	 27900.5185765038 
1575	 27836.1117998229 
1576	 27770.5834168524 
1577	 27706.0735231452 
1578	 27642.0119021693 
1579	 27576.0717790651 
1580	 27509.0181679563 
1581	 27442.4532644081 
1582	 27372.6495827545 
1583	 27301.8683493098 
1584	 27231.5284384928 
1585	 27159.7560455245 
1586	 27088.252707086 
1587	 27019.5168671151 
1588	 26953.0733387664 
1589	 26883.8694806969 
1590	 26811.339761052 
1591	 26739.3210873437 
1592	 26665.0733236119 
1593	 26587.2842050033 
1594	 26514.1447648813 
1595	 26442.1221135977 
1596	 26368.9058348544 
1597	 26299.5602740656 
1598	 26228.341259864 
1599	 26155.0920998593 
1600	 26081.2109519346 
1601	 26005.6980312168 
1602	 25930.4148313756 
1603	 25855.0613811242 
1604	 25780.085743997 
1605	 25705.2393731521 
1606	 25630.171010437 
1607	 25553.3903467712 
1608	 25477.8239294535 
1609	 25401.9544453075 
1610	 25322.2034708755 
1611	 25242.5275458359 
1612	 25159.988366493 
1613	 25075.476155412 
1614	 24992.4936570432 
1615	 24909.3931709704 
1616	 24826.6447098685 
1617	 24741.5271922534 
1618	 24653.799345566 
1619	 24568.094079334 
1620	 24479.7964429131 
1621	 24389.6245224596 
1622	 24299.9595806134 
1623	 24206.2976438325 
1624	 24111.8754751238 
1625	 24017.7001640656 
1626	 23925.7286763159 
1627	 23833.6698715465 
1628	 23740.3659698674 
1629	 23647.8118846636 
1630	 23551.5970901342 
1631	 23457.3363252607 
1632	 23363.3499081138 
1633	 23271.2712614168 
1634	 23184.6844689272 
1635	 23098.961728895 
1636	 23018.6772511122 
1637	 22936.1842217152 
1638	 22854.1481398923 
1639	 22771.0456837625 
1640	 22687.122187181 
1641	 22602.4492222347 
1642	 22516.8993671036 
1643	 22431.1326186354 
1644	 22345.47731721 
1645	 22257.4354770009 
1646	 22169.4079511322 
1647	 22077.8113595097 
1648	 21983.9036994188 
1649	 21887.4996205576 
1650	 21787.1851874306 
1651	 21686.9232889343 
1652	 21586.5559363851 
1653	 21481.5879373876 
1654	 21377.6913510106 
1655	 21264.6580601824 
1656	 21147.7425560857 
1657	 21019.2448802429 
1658	 20882.3705937399 
1659	 20738.0649038831 
1660	 20582.9072116431 
1661	 20423.7071349593 
1662	 20258.9979585953 
1663	 20086.8059178136 
1664	 19904.5299666816 
1665	 19724.5117666303 
1666	 19537.7770897821 
1667	 19355.6046245797 
1668	 19171.7067660551 
1669	 18996.3733331788 
1670	 18819.4564453936 
1671	 18660.5270219958 
1672	 18510.5309389511 
1673	 18374.7482345951 
1674	 18254.5937171434 
1675	 18138.685036877 
1676	 18032.6572806811 
1677	 17934.3178946222 
1678	 17843.4120590112 
1679	 17760.5006164528 
1680	 17687.6451990372 
1681	 17618.9149257143 
1682	 17555.9064376747 
1683	 17501.790087861 
1684	 17453.184678952 
1685	 17410.0860209621 
1686	 17369.1041305015 
1687	 17331.8093706233 
1688	 17295.9262324484 
1689	 17264.3578818916 
1690	 17232.1502985765 
1691	 17200.8233295687 
1692	 17169.3655205832 
1693	 17138.7173909932 
1694	 17106.8686071833 
1695	 17074.388412022 
1696	 17041.7928923313 
1697	 17007.1952043323 
1698	 16974.7481435597 
1699	 16942.5475649823 
1700	 16912.4296438827 
1701	 16886.5480106157 
1702	 16856.9120150351 
1703	 16826.3236749332 
1704	 16796.0866359299 
1705	 16762.4360701492 
1706	 16732.3792074284 
1707	 16705.1222666169 
1708	 16677.4998867752 
1709	 16651.8196246494 
1710	 16623.9759223919 
1711	 16596.9744093031 
1712	 16566.0432324005 
1713	 16531.5875324876 
1714	 16498.8121590197 
1715	 16463.0582465815 
1716	 16431.384921713 
1717	 16402.8405385001 
1718	 16372.1544641434 
1719	 16342.3085927165 
1720	 16311.6476075676 
1721	 16279.0894485666 
1722	 16249.2994760656 
1723	 16219.8554877119 
1724	 16193.1019881995 
1725	 16169.1606641463 
1726	 16142.5700182604 
1727	 16118.3570754266 
1728	 16094.6928123619 
1729	 16068.9581873884 
1730	 16045.5367262108 
1731	 16022.5169682849 
1732	 15998.6805340519 
1733	 15975.5740368649 
1734	 15953.5958580037 
1735	 15932.0478812631 
1736	 15909.5759303272 
1737	 15889.4688827247 
1738	 15870.821721891 
1739	 15853.0491036579 
1740	 15838.514444562 
1741	 15821.8245589077 
1742	 15804.2301458937 
1743	 15787.3850470247 
1744	 15769.6341799187 
1745	 15753.1954285678 
1746	 15737.9431287467 
1747	 15723.1853554311 
1748	 15708.4711647549 
1749	 15694.9681522194 
1750	 15682.2965964968 
1751	 15671.0492951841 
1752	 15661.1754655721 
1753	 15651.1363091294 
1754	 15643.5606357809 
1755	 15630.5264532134 
1756	 9226.74791152076 
1757	 9355.20064578069 
1758	 9502.29991044963 
1759	 9627.87190475394 
1760	 9750.81529685882 
1761	 9873.94122556562 
1762	 9981.93759229286 
1763	 10080.4811823519 
1764	 10200.7430534224 
1765	 10343.5432090276 
1766	 10466.365619966 
1767	 10590.1229589246 
1768	 10710.7864020351 
1769	 10816.3306161102 
1770	 10930.4072289514 
1771	 11058.6369787611 
1772	 11182.7382299292 
1773	 11310.2634995538 
1774	 11442.7633538107 
1775	 11571.3454029135 
1776	 11695.6888906777 
1777	 11829.594229399 
1778	 11974.5405038942 
1779	 12110.6354310456 
1780	 12227.470165754 
1781	 12352.7135765453 
1782	 12461.877941976 
1783	 12563.1737122943 
1784	 12678.7584275251 
1785	 12805.3866743606 
1786	 12936.3077691865 
1787	 13067.8337238408 
1788	 13187.3392647973 
1789	 13309.7662153756 
1790	 13437.4137967172 
1791	 13562.0327122179 
1792	 13700.7440335935 
1793	 13844.4628234459 
1794	 13973.9760479886 
1795	 14087.8661574709 
1796	 14208.5177302113 
1797	 14335.962693296 
1798	 14437.7470487286 
1799	 14554.8332236322 
1800	 14669.9460576783 
1801	 14769.1829566898 
1802	 14896.6006665598 
1803	 15008.6873036369 
1804	 15130.9626388861 
1805	 15218.3178938835 
1806	 15286.4086033061 
1807	 15349.2930930215 
1808	 15393.4843391906 
1809	 15433.1872445136 
1810	 15490.4904218541 
1811	 15551.9008499967 
1812	 15606.7536549896 
1813	 15661.8970670261 
1814	 15714.439811326 
1815	 15766.0803473164 
1816	 15810.7766675814 
1817	 15845.6677335911 
1818	 15894.0046977402 
1819	 15926.09059179 
1820	 15954.9733729325 
1821	 15989.3837680277 
1822	 16023.3611339251 
1823	 16057.8266630392 
1824	 16104.6491759984 
1825	 16133.2898927835 
1826	 16149.6518968532 
1827	 16170.8749599091 
1828	 16184.8974439406 
1829	 16196.8801778135 
1830	 16213.8725662096 
1831	 16232.7836403716 
1832	 16258.3449874282 
1833	 16282.9627609281 
1834	 16316.4006325574 
1835	 16357.0855893757 
1836	 16404.2073048358 
1837	 16456.7401868373 
1838	 16515.6162045586 
1839	 16594.7640745692 
1840	 16659.6032591258 
1841	 16724.4318003784 
1842	 16792.5248350964 
1843	 16851.5412297479 
1844	 16900.1982875669 
1845	 16955.2378385569 
1846	 17005.1498670053 
1847	 17061.5704220747 
1848	 17125.7740141397 
1849	 17180.1096740969 
1850	 17241.5135650358 
1851	 17319.7717698069 
1852	 17383.4420702157 
1853	 17454.4173510219 
1854	 17501.3731236853 
1855	 17535.2374996995 
1856	 17558.0751741438 
1857	 17560.422869208 
1858	 17568.1942072094 
1859	 17569.1683984063 
1860	 17559.801518411 
1861	 17537.5058195531 
1862	 17507.9815167142 
1863	 17472.3231607753 
1864	 17406.2455639695 
1865	 17377.0222518304 
1866	 17339.2093058367 
1867	 17342.0139462846 
1868	 17370.1595056822 
1869	 17429.5245360483 
1870	 17506.5790462258 
1871	 17604.8303837136 
1872	 17722.1663881591 
1873	 17850.0469695482 
1874	 17979.1789635072 
1875	 18102.6090439555 
1876	 18204.5231025394 
1877	 18290.2168868366 
1878	 18365.5443122422 
1879	 18420.2404351095 
1880	 18462.6641127325 
1881	 18488.3162158323 
1882	 18491.1727661043 
1883	 18490.9378984249 
1884	 18468.0966501757 
1885	 18447.1542085874 
1886	 18421.2273763113 
1887	 18392.0059914326 
1888	 18355.1640450827 
1889	 18328.4904185987 
1890	 18293.8270903924 
1891	 18251.9532087047 
1892	 18202.521957587 
1893	 18135.916922005 
1894	 18054.5410352427 
1895	 17976.075981597 
1896	 17912.5497435831 
1897	 17855.9078452672 
1898	 17810.8328427878 
1899	 17767.2357070331 
1900	 17731.1795779817 
1901	 17691.5868079842 
1902	 17664.8694868756 
1903	 17652.0879352305 
1904	 17657.9726055657 
1905	 17676.35540358 
1906	 17686.4736624168 
1907	 17695.2621444759 
1908	 17703.5823122122 
1909	 17702.1559148988 
1910	 17710.8085559953 
1911	 17732.5754743428 
1912	 17745.6927286593 
1913	 17760.2355016624 
1914	 17767.9546974136 
1915	 17774.0220998504 
1916	 17762.9862850773 
1917	 17765.8179186426 
1918	 17784.2076642608 
1919	 17803.3138540954 
1920	 17835.3729961935 
1921	 17863.9737255787 
1922	 17887.4564750607 
1923	 17921.650913215 
1924	 17966.8409961924 
1925	 18005.2037826709 
1926	 18047.8467532825 
1927	 18095.9060794815 
1928	 18126.9335038192 
1929	 18148.0786556928 
1930	 18156.9426761829 
1931	 18149.048693174 
1932	 18145.5256063068 
1933	 18125.2643402774 
1934	 18120.5734358687 
1935	 18121.2945319339 
1936	 18123.3281543189 
1937	 18135.5739610476 
1938	 18141.814544858 
1939	 18145.6944547138 
1940	 18149.8909739297 
1941	 18155.3551103977 
1942	 18162.9508009744 
1943	 18159.954724883 
1944	 18160.4152936149 
1945	 18146.2905145394 
1946	 18112.1410824529 
1947	 18089.025754072 
1948	 18061.0464340842 
1949	 18037.7603785315 
1950	 18025.5332229865 
1951	 18003.823199314 
1952	 17979.5061271679 
1953	 17951.3230685575 
1954	 17921.2835481042 
1955	 17882.9947850834 
1956	 17851.4932507671 
1957	 17824.4215351243 
1958	 17790.505134781 
1959	 17755.6085967513 
1960	 17718.6682104109 
1961	 17679.6003629714 
1962	 17635.5165678555 
1963	 17588.1177958924 
1964	 17539.933750182 
1965	 17488.0375481658 
1966	 17431.9714007752 
1967	 17376.7989228546 
1968	 17323.6085684525 
1969	 17264.311604123 
1970	 17203.2463690416 
1971	 17136.0047441701 
1972	 17062.7483413727 
1973	 16989.7191380856 
1974	 16906.1538011028 
1975	 16832.0361234288 
1976	 16770.4558801906 
1977	 16695.3411826442 
1978	 16618.1009800854 
1979	 16538.2293683632 
1980	 16452.109942035 
1981	 16352.8303531362 
1982	 16262.1122650982 
1983	 16171.115452746 
1984	 16084.2514153497 
1985	 15998.9342858618 
1986	 15912.3286650985 
1987	 15834.8595007993 
1988	 15743.622763218 
1989	 15641.8720045396 
1990	 15545.800590893 
1991	 15438.7711700798 
1992	 15341.9561662864 
1993	 15256.8301437244 
1994	 15180.8480886504 
1995	 15098.9197928756 
1996	 15026.0394260518 
1997	 14938.2967104494 
1998	 14838.0863127203 
1999	 14744.3821009801 
2000	 14645.4661228663 
2001	 14554.1490713183 
2002	 14477.456034319 
2003	 14385.284987051 
2004	 14289.1488289492 
2005	 14185.6766476187 
2006	 14078.4081654584 
2007	 13974.7346556634 
2008	 13882.2170122201 
2009	 13796.9628815086 
2010	 13707.2724778593 
2011	 13621.1395048043 
2012	 13528.1351374979 
2013	 13426.0714731269 
2014	 13335.979535818 
2015	 13247.2037578913 
2016	 13165.6910091127 
2017	 13103.6992571733 
2018	 13020.8782230458 
2019	 12927.1075563117 
2020	 12838.8257360335 
2021	 12742.9995348671 
2022	 12656.8817589505 
2023	 12589.6995593889 
2024	 12509.0474552206 
2025	 12424.7888886188 
2026	 12331.7428531411 
2027	 12248.2899764546 
2028	 12161.3790928138 
2029	 12086.4169312598 
2030	 12029.5960252314 
2031	 11955.6955470694 
2032	 11879.5554513198 
2033	 11795.6082179962 
2034	 11719.9020470133 
2035	 11645.1415820721 
2036	 11576.1380706761 
2037	 11518.3019338967 
2038	 11447.9403022793 
2039	 11381.6020548298 
2040	 11333.4141328015 
2041	 11276.4649786277 
2042	 11218.1934621448 
2043	 11160.1214157132 
2044	 11101.0194675523 
2045	 11037.3543668065 
2046	 10979.1459881072 
2047	 10921.0136268667 
2048	 10870.0260257925 
2049	 10823.3180627955 
2050	 10776.1734182319 
2051	 10735.2674586004 
2052	 10692.6521696989 
2053	 10644.2396370883 
2054	 10588.621325339 
2055	 10532.4085141656 
2056	 10479.648875483 
2057	 10428.1243894781 
2058	 10386.1469243574 
2059	 10346.9450265398 
2060	 10317.3658677481 
2061	 10277.7693661836 
2062	 10242.6536557003 
2063	 10194.3884061978 
2064	 10130.9383428999 
2065	 10077.7859751555 
2066	 10029.8146211437 
2067	 9991.45580101796 
2068	 9955.49295933414 
2069	 9922.20306700036 
2070	 9882.07991789457 
2071	 9823.97088027581 
2072	 9773.31516313876 
2073	 9725.87543240512 
2074	 9668.29149166259 
2075	 9620.05906355059 
2076	 9564.47209156199 
2077	 9493.9107494662 
2078	 9441.70590275898 
2079	 9392.3753646498 
2080	 9348.60615986282 
2081	 9320.05248991674 
2082	 9292.47011752131 
2083	 9244.85759417214 
2084	 9200.89638712098 
2085	 9139.84223814749 
2086	 9081.77525356229 
2087	 9033.85677255859 
2088	 8980.44360784227 
2089	 8938.45949380545 
2090	 8893.13933644878 
2091	 8842.8326369235 
2092	 8807.29564463456 
2093	 8758.5443491465 
2094	 8710.71801019737 
2095	 8664.24618112025 
2096	 8613.5036135545 
2097	 8561.16611917832 
2098	 8511.68217313107 
2099	 8458.73342569948 
2100	 8403.86890453746 
2101	 8357.87845603632 
2102	 8305.32155438108 
2103	 8249.75464616588 
2104	 8181.57563350337 
2105	 8100.51898025148 
2106	 8024.00274769346 
2107	 7946.86457558452 
2108	 7879.04998541226 
2109	 7821.28033695101 
2110	 7755.64979683864 
2111	 7701.80619449365 
2112	 7653.1049023414 
2113	 7597.81394787601 
2114	 7539.04959231718 
2115	 7478.56684143173 
2116	 7416.18931244033 
2117	 7339.28449544532 
2118	 7277.76874141059 
2119	 7221.56785358023 
2120	 7179.38295638471 
2121	 7136.54009260956 
2122	 7104.24255207676 
2123	 7061.27267783997 
2124	 7004.4170173343 
2125	 6945.87142587315 
2126	 6885.68288432094 
2127	 6839.53803464157 
2128	 6802.60731032947 
2129	 6765.8158325561 
2130	 6729.14377857982 
2131	 6695.83676569814 
2132	 6658.94730250379 
2133	 6621.36591692821 
2134	 6592.59562615184 
2135	 6555.00752669315 
2136	 6504.53369212455 
2137	 6468.81765807479 
2138	 6431.24121127329 
2139	 6400.39647345036 
2140	 6380.86894360175 
2141	 6365.86907154776 
2142	 6338.29112880752 
2143	 6321.28633961654 
2144	 6305.07139193894 
2145	 6287.06703479152 
2146	 6279.59298514987 
2147	 6284.55722497336 
2148	 6287.27319937198 
2149	 6293.42463542323 
2150	 6307.85319782493 
2151	 6323.96288720512 
2152	 6341.74086738194 
2153	 6371.74784727855 
2154	 6410.22349612745 
2155	 6444.6178624161 
2156	 6486.8736773514 
2157	 6525.64982899474 
2158	 6567.32951176923 
2159	 6612.90792320436 
2160	 6655.18063827067 
2161	 6701.68587556761 
2162	 6740.04396644841 
2163	 6772.80227961379 
2164	 6801.15623526774 
2165	 6822.91925952736 
2166	 6849.66485197321 
2167	 6883.27248709572 
2168	 6906.5303712148 
2169	 6938.65069738236 
2170	 6963.84021095549 
2171	 6977.37637491554 
2172	 6991.77731284199 
2173	 7001.92906882415 
2174	 7019.85393282677 
2175	 7042.84919336074 
2176	 7065.90286898561 
2177	 7095.79613214428 
2178	 7116.3073364462 
2179	 7135.85802141008 
2180	 7169.39410560799 
2181	 7196.23660038941 
2182	 7227.50464133575 
2183	 7253.60245692832 
2184	 7278.81344943008 
2185	 7296.13047827056 
2186	 7311.18499130445 
2187	 7316.05681717877 
2188	 7317.6605450188 
2189	 7300.82094673071 
2190	 7276.15733529752 
2191	 7241.34603434815 
2192	 7203.69448077644 
2193	 7175.36567063289 
2194	 7142.84466733427 
2195	 7120.85050064951 
2196	 7098.47636164267 
2197	 7075.73711023395 
2198	 7061.64390059384 
2199	 7041.99494988977 
2200	 7037.76944147737 
2201	 7030.35593380214 
2202	 7017.60725929059 
2203	 7014.16099625106 
2204	 7001.34959451039 
2205	 6991.70459729322 
2206	 6989.16417779086 
2207	 6983.69699342951 
2208	 6977.24368019194 
2209	 6965.09129340302 
2210	 6947.80042267126 
2211	 6919.8319004811 
2212	 6902.04129347746 
2213	 6887.55031471055 
2214	 6873.42890958725 
2215	 6867.17050886135 
2216	 6850.40473293618 
2217	 6827.10654659294 
2218	 6796.25191695192 
2219	 6760.28273105848 
2220	 6719.23692149611 
2221	 6672.31074555652 
2222	 6628.28221821679 
2223	 6585.33481068648 
2224	 6552.18174012989 
2225	 6520.33701740672 
2226	 6486.15892606501 
2227	 6445.78206776656 
2228	 6397.59170473187 
2229	 6356.61499571208 
2230	 6320.88399105387 
2231	 6291.56004619565 
2232	 6268.78824429697 
2233	 6230.7426535359 
2234	 6182.123555136 
2235	 6125.47016454263 
2236	 6058.27379833482 
2237	 6005.27473481823 
2238	 5965.17888193751 
2239	 5924.22454734533 
2240	 5896.1996537722 
2241	 5867.05630374973 
2242	 5826.63603825428 
2243	 5785.25543917401 
2244	 5739.33114040902 
2245	 5693.77153088292 
2246	 5640.97386350212 
2247	 5598.39848688229 
2248	 5561.25043902395 
2249	 5525.71067035058 
2250	 5498.12852100241 
2251	 5468.09075205004 
2252	 5433.1747305049 
2253	 5408.27828899116 
2254	 5389.79308396691 
2255	 5367.27097390026 
2256	 5348.00979806632 
2257	 5332.16792859406 
2258	 5310.32686846379 
2259	 5278.55876137378 
2260	 5246.83668921323 
2261	 5211.29459294238 
2262	 5171.51420196125 
2263	 5137.5113602541 
2264	 5105.77716972373 
2265	 5082.31597846705 
2266	 5068.87343179161 
2267	 5055.73512296852 
2268	 5041.33887416637 
2269	 5012.05478335725 
2270	 4968.03594422058 
2271	 4918.40619844642 
2272	 4869.14732251904 
2273	 4827.32045052538 
2274	 4795.21543063334 
2275	 4766.17194699693 
2276	 4730.33852511458 
2277	 4701.59658386825 
2278	 4675.82921338897 
2279	 4643.06100997975 
2280	 4614.95027835624 
2281	 4580.11032388702 
2282	 4532.48932788453 
2283	 4490.20637036953 
2284	 4446.94579787684 
2285	 4410.7377239348 
2286	 4378.54878714093 
2287	 4355.8665839484 
2288	 4321.88257768034 
2289	 4283.98563557012 
2290	 4250.05603161082 
2291	 4209.76155323649 
2292	 4179.2027406377 
2293	 4160.01910329909 
2294	 4134.73442178126 
2295	 4106.82109358075 
2296	 4085.0478832207 
2297	 4065.89200864105 
2298	 4048.47410233964 
2299	 4043.56221057865 
2300	 4022.7721028511 
2301	 3991.89069647566 
2302	 3962.65267003356 
2303	 3921.47817804616 
2304	 3888.55372997455 
2305	 3860.35965842756 
2306	 3835.50853249146 
2307	 3818.3056868514 
2308	 3796.15014419443 
2309	 3776.47894968249 
2310	 3749.71824311039 
2311	 3721.0122259153 
2312	 3685.32614821214 
2313	 3658.18083635994 
2314	 3634.26116186534 
2315	 3616.14318092848 
2316	 3599.61913158289 
2317	 3573.81792582162 
2318	 3549.68088137585 
2319	 3512.63279668815 
2320	 3474.65321096807 
2321	 3445.29731018049 
2322	 3408.51701624293 
2323	 3370.72398970066 
2324	 3335.82587693978 
2325	 3290.64494001739 
2326	 3243.20204459684 
2327	 3210.83132155912 
2328	 3179.81255061347 
2329	 3151.23759473707 
2330	 3131.45122690499 
2331	 3109.50233925457 
2332	 3082.74101107064 
2333	 3051.91369672492 
2334	 3015.50481723202 
2335	 2971.43820567202 
2336	 2931.86814257709 
2337	 2901.06551731068 
2338	 2871.747620553 
2339	 2851.59949722196 
2340	 2825.55860831637 
2341	 2799.15963975902 
2342	 2783.16280404153 
2343	 2759.44806827713 
2344	 2740.09750573504 
2345	 2714.51444170731 
2346	 2683.24624098426 
2347	 2647.88429657087 
2348	 2612.17212870382 
2349	 2590.63715458443 
2350	 2566.46688549813 
2351	 2549.74980768315 
2352	 2528.44212373245 
2353	 2500.39198251122 
2354	 2471.80402048698 
2355	 2443.67897247104 
2356	 2426.36505524018 
2357	 2403.3363422174 
2358	 2389.73210763076 
2359	 2372.19226373484 
2360	 2349.49049379793 
2361	 2339.08162240552 
2362	 2311.72822301283 
2363	 2288.42330521842 
2364	 2266.11148342671 
2365	 2233.7846855863 
2366	 2213.00393442895 
2367	 2193.90219883624 
2368	 2170.11301911078 
2369	 2138.71211868475 
2370	 2111.14983743961 
2371	 2096.69493989953 
2372	 2084.70527098733 
2373	 2077.91422201731 
2374	 2061.84312259644 
2375	 2025.35676983005 
2376	 1993.6285358618 
2377	 1959.49739744688 
2378	 1933.52051300311 
2379	 1924.00512362506 
2380	 1912.24297720217 
2381	 1899.92111077141 
2382	 1880.4102173477 
2383	 1861.56117646671 
2384	 1837.81003249396 
2385	 1814.39068967178 
2386	 1803.14679317967 
2387	 1783.62318616619 
2388	 1762.09388570234 
2389	 1741.70576603611 
2390	 1717.10261430708 
2391	 1696.58487855708 
2392	 1669.47368283097 
2393	 1647.03931848001 
2394	 1634.27291676416 
2395	 1624.9427807352 
2396	 1622.96166549128 
2397	 1615.2495322581 
2398	 1601.81616205105 
2399	 1584.50538786382 
2400	 1571.44785310929 
2401	 1561.48973541839 
2402	 1552.84896088576 
2403	 1546.89500587077 
2404	 1528.03627954411 
2405	 1510.5444541918 
2406	 1497.85056791 
2407	 1479.75813513814 
2408	 1468.2958013106 
2409	 1453.18275274372 
2410	 1436.21843646976 
2411	 1421.37867838608 
2412	 1400.9587845217 
2413	 1385.19583119017 
2414	 1370.89040400008 
2415	 1359.72548817487 
2416	 1353.64515634427 
2417	 1343.5497725296 
2418	 1328.46534283679 
2419	 1301.44253170254 
2420	 1272.65738286274 
2421	 1255.33519944868 
2422	 1235.03668693553 
2423	 1224.25788159996 
2424	 1223.6764174322 
2425	 1214.85148841693 
2426	 1208.71809392014 
2427	 1204.75131423026 
2428	 1194.11434236727 
2429	 1184.85347438259 
2430	 1179.27993705986 
2431	 1170.97977063271 
2432	 1154.49714517611 
2433	 1135.78189518631 
2434	 1117.73118157776 
2435	 1099.47105246552 
2436	 1089.26165880233 
2437	 1066.91027536403 
2438	 1044.80430995703 
2439	 1032.996807844 
2440	 1024.58492326738 
2441	 1033.26426529906 
2442	 1033.77500635113 
2443	 1019.60000248662 
2444	 992.721526037549 
2445	 963.256446615926 
2446	 942.812169802707 
2447	 929.910179771824 
2448	 931.167069694505 
2449	 931.437056326845 
2450	 927.07199400799 
2451	 917.788021127429 
2452	 906.711389075613 
2453	 896.286733341707 
2454	 891.624573349763 
2455	 897.194588846205 
2456	 900.18532406848 
2457	 904.333447553626 
2458	 906.315300389219 
2459	 905.810326919367 
2460	 910.298863055869 
2461	 904.119857260653 
2462	 889.128571961895 
2463	 867.339717480921 
2464	 833.88681864666 
2465	 805.386760652254 
2466	 786.682770577758 
2467	 776.768649457434 
2468	 775.588845708149 
2469	 779.537008555019 
2470	 785.004191210667 
2471	 782.160250799526 
2472	 768.867487840919 
2473	 758.602065063296 
2474	 745.443763692161 
2475	 728.7488997186 
2476	 723.154048396493 
2477	 717.297029328499 
2478	 709.048295971666 
2479	 700.904599489215 
2480	 688.770044147357 
2481	 677.207704860666 
2482	 666.995388489084 
2483	 666.560700210457 
2484	 661.716816693561 
2485	 644.376933168587 
2486	 627.890036235721 
2487	 611.489030131467 
2488	 604.008055442807 
2489	 605.674753394606 
2490	 607.880177503598 
2491	 608.919500891738 
2492	 601.666855627325 
2493	 588.892813079786 
2494	 574.886136188951 
2495	 554.737112299634 
2496	 533.992676464797 
2497	 510.948970045192 
2498	 485.764264278581 
2499	 459.043979989001 
2500	 436.390113313455 
