Wavelength	1mm_grayABS00000.asd
857	 0.263871841663818 
858	-2.42920057843393 
859	-1.21656361677967 
860	-0.226359108784262 
861	-1.08189219796727 
862	-1.9381229029267 
863	-2.32721054920649 
864	-1.96368737078307 
865	-0.905047869115116 
866	-0.128353268653048 
867	-0.7231310552775 
868	-2.1536255527384 
869	-0.392008301758676 
870	 0.694250687186423 
871	 0.652611274248512 
872	 0.625424793146719 
873	-0.2889972295162 
874	-0.953408604353505 
875	-0.588662024731431 
876	-0.101420486525266 
877	-0.585472867978827 
878	-1.50221645311869 
879	-1.00880665201905 
880	-1.15626466966046 
881	-0.649682553901917 
882	 1.30511579522315 
883	 0.488932732166109 
884	-1.40663749955984 
885	-2.48067626892498 
886	-0.640178976490965 
887	-1.24210253221023 
888	-2.42193559271879 
889	-1.11469641092964 
890	-1.33345396938886 
891	-0.910039874709993 
892	 0.566669476673743 
893	 0.14328935438789 
894	-1.10396886351082 
895	-1.64824266525282 
896	-0.250787993201021 
897	-0.190686752758648 
898	-0.850125709527401 
899	-1.31205735447269 
900	-0.747338198553315 
901	-0.623948581143664 
902	-1.0116953821256 
903	-1.25197563837033 
904	-0.53614579169387 
905	-0.34678233732176 
906	-1.10739388270801 
907	 0.290591051081342 
908	-9.72632422636096E-02 
909	-1.40915564539932 
910	-0.355921829482493 
911	-1.65707696112796 
912	-2.14566561388589 
913	 0.259627614607533 
914	 1.67046160424393 
915	 0.993659730883449 
916	-0.761329484104902 
917	-1.11157960772732 
918	-1.26246737594922 
919	-0.470373904772134 
920	 1.23045707043214 
921	 0.619238846502794 
922	-0.249090201449493 
923	-0.256230816093771 
924	 0.852147404499196 
925	-0.557296769562954 
926	-1.47091263002682 
927	 0.334123730551494 
928	 0.850362231993625 
929	 0.540235353965776 
930	-0.223891598477041 
931	-1.01916105337602 
932	-0.546318526154536 
933	-0.160048494470905 
934	-0.960596047440604 
935	-1.88847511853476 
936	-1.6196285533092 
937	-0.523786799494882 
938	-0.237289533819 
939	-1.35230870902871 
940	-1.47789623577384 
941	 0.216409649797831 
942	-1.5522690789824 
943	-1.86199729210233 
944	-1.17654908910414 
945	-2.93967817056114 
946	-1.44002253404083 
947	 9.75328658296365E-04 
948	-0.867556053439836 
949	 3.38455128421624E-02 
950	-6.37764705244747E-02 
951	-0.797421365240706 
952	-0.354440899329366 
953	 1.29387031788552E-02 
954	-1.02826004571644 
955	-2.98975526123886 
956	-1.22739298704699 
957	-1.09304325918901 
958	-1.5283524135017 
959	 0.451439567198562 
960	 0.285526458688163 
961	-0.541430715066989 
962	-1.01445888070135 
963	-1.91631689818917 
964	-1.39622130794483 
965	-0.3267598803636 
966	-2.03577646761425 
967	-3.27495815970286 
968	-3.39659584524407 
969	-2.03234302440066 
970	 1.10027476999782 
971	 1.4576618422185 
972	 2.58719187016334 
973	 3.04693774973184 
974	-8.87166673021548E-02 
975	-0.149687053571777 
976	 2.97436727179945 
977	 3.26385014351219 
978	 1.17273598031604 
979	 0.792116677627415 
980	-1.56523600918233 
981	-3.92094240682066 
982	-2.36318026493403 
983	-0.508487222316334 
984	 0.214959316418122 
985	 2.36391288166107 
986	 2.20709344586713 
987	-0.630948864685052 
988	-1.41239982944166 
989	-2.00727846535923 
990	-3.75585998753698 
991	-6.40321309986048 
992	-6.85796065031854 
993	-8.11933055294723 
994	-6.26979917130912 
995	-3.20901285313621 
996	 2.0790010153725 
997	 7.69322816377087 
998	 8.63493938578005 
999	 9.2266514824305 
1000	 10.880496549351 
1001	 7.32082870778501 
1002	 4.64218148151386 
1003	 5.76717779095085 
1004	 3.38834659296892 
1005	 1.30634710403811 
1006	 5.99814005157499E-02 
1007	 0.180635283770813 
1008	 0.154277043555283 
1009	-1.46498167855293 
1010	-0.62219382851606 
1011	-0.613508602641156 
1012	-2.2972771277911 
1013	-2.02925889236706 
1014	 0.545609500060305 
1015	 1.59929353956758 
1016	 0.544238112284581 
1017	 0.140793209684473 
1018	-2.7663454503563 
1019	-6.25218042842918 
1020	-9.84036432094628 
1021	-13.6409033398075 
1022	-14.7529997817727 
1023	-15.1590007618777 
1024	-14.6999951804348 
1025	-12.3678186165845 
1026	-8.88964825865239 
1027	-8.63655847150719 
1028	-9.29069356871135 
1029	-7.62979130239783 
1030	-7.41177146953723 
1031	-3.54074938918482 
1032	 3.63676223232899 
1033	 2.09253253915764 
1034	 3.25554627960785 
1035	 7.07003102208275 
1036	 3.76281979964049 
1037	 3.48303466470767 
1038	 3.26659084596356 
1039	-4.11473638287478E-02 
1040	-1.68002436152821 
1041	-0.416196121871766 
1042	-0.121963730596893 
1043	 0.304706812776984 
1044	-2.09990582044771 
1045	-1.28382186248296 
1046	-1.64015873984376 
1047	-3.05818003906 
1048	-2.74434620354748 
1049	-2.80885703021219 
1050	-3.39062279691629 
1051	-4.81529484996818 
1052	-3.45758468041826 
1053	-3.822308877514 
1054	-5.46318095872874 
1055	-4.00308712251949 
1056	-5.66055744900365 
1057	-5.31461701426634 
1058	-2.5136354649294 
1059	-2.0982601396384 
1060	-1.78911768636462 
1061	-2.5638025607343 
1062	-5.5018157828393 
1063	-8.39138330252682 
1064	-8.99359361011367 
1065	-7.31480786416305 
1066	-6.33990452425398 
1067	-5.09674786164572 
1068	-2.51174680700482 
1069	-1.69686619434966 
1070	 1.24284167573181 
1071	 3.09109216149908 
1072	 2.57725263311004 
1073	 2.37815691962075 
1074	 1.75452762848284 
1075	 1.00411399127557 
1076	 0.434239176985114 
1077	-1.25434848288848 
1078	-1.54672054857542 
1079	-1.89129650811329 
1080	-1.55186903683469 
1081	 1.42129799087634 
1082	 1.82921547831873 
1083	 1.04767098755585 
1084	 1.2447296060616 
1085	-1.45453779114314 
1086	-1.42416785659972 
1087	 1.12635533430303 
1088	 3.29230798424227 
1089	 4.68432401541637 
1090	 4.29521291540526 
1091	 5.16845454392897 
1092	 5.41714446783445 
1093	 5.51339231054821 
1094	 6.81908670373717 
1095	 6.8489145467104 
1096	 4.74123177304141 
1097	 3.45008765762101 
1098	 2.72730333327355 
1099	 1.90388799740802 
1100	 0.165628349255835 
1101	-0.250629722861364 
1102	 0.482176196725269 
1103	 0.995449651819186 
1104	 2.03305541747535 
1105	 3.22808103398235 
1106	 4.7028875823219 
1107	 3.0038456587 
1108	 0.530011022926696 
1109	-0.755306803808425 
1110	-1.84206735540282 
1111	-3.13814036717839 
1112	-3.72635466530823 
1113	-3.42429448978212 
1114	-3.40355026600544 
1115	-3.3923334668707 
1116	-3.26941701724469 
1117	-2.81544145388924 
1118	-2.51399069075243 
1119	-1.96936753823745 
1120	-2.0516340936278 
1121	-2.96455051957286 
1122	-2.75318542726487 
1123	-2.07661136402902 
1124	-1.81233078504389 
1125	-2.74253904758589E-02 
1126	-0.231802369238901 
1127	-0.57711801750256 
1128	-2.23553555261984 
1129	-2.74792962495076 
1130	-4.14901792379507 
1131	-2.5609936133789 
1132	 1.58047922007125 
1133	 3.08843527308549 
1134	 6.59002147170479 
1135	 6.32546212579973 
1136	 2.01233972025652 
1137	-0.269116966189539 
1138	-3.80746310587041 
1139	-5.81085570769082 
1140	-8.45166183570247 
1141	-7.94047296658329 
1142	-4.13753252210091 
1143	-1.81222769300035 
1144	 4.41359993250901 
1145	 6.53534975076111 
1146	 5.1788336884056 
1147	 3.90102367091899 
1148	 1.56593299960515 
1149	-3.72283112992533 
1150	-5.12171845565241 
1151	-6.30847864783573 
1152	-4.93807727225923 
1153	 0.487191779117584 
1154	 1.8827548713649 
1155	 2.56183344744924 
1156	 4.11138248322285 
1157	 5.21491182682396 
1158	 4.89120887121597 
1159	 5.24811863732368 
1160	 4.56270966672369 
1161	-0.608767833250519 
1162	-1.72352480077443 
1163	 3.94646543759494E-02 
1164	 0.869112279549107 
1165	 4.3053982064678 
1166	 5.01734659638057 
1167	 4.35259077362094 
1168	 2.55266255316349 
1169	-0.947008621073674 
1170	-2.45909684040431 
1171	-3.24936190874715 
1172	-3.10864746886175 
1173	-2.69499952015564 
1174	-0.747638070563942 
1175	-0.957862665895311 
1176	-2.37485417724058 
1177	-2.16929899019479 
1178	-2.15821880407363 
1179	-1.64078348653709 
1180	 0.677043348645307 
1181	 1.36859939769287 
1182	 1.5058100126961 
1183	 1.07741775080413 
1184	-1.18302355490648 
1185	-1.25626487536127 
1186	-1.78223559118895 
1187	-0.457307081779715 
1188	 6.10302481864924 
1189	 7.89475825018992 
1190	 7.94864386649358 
1191	 7.39839222984581 
1192	 5.60774187421573 
1193	 1.58771937744732 
1194	 0.533197681926417 
1195	 0.809658198584887 
1196	-0.594638965612241 
1197	-3.62698669854122 
1198	-3.22170767219705 
1199	-2.06911654812293 
1200	-1.21928385814348 
1201	 2.24067775354527 
1202	 3.61749580793412 
1203	 3.89343460017735 
1204	 4.34703004069625 
1205	 3.87784103861023 
1206	 4.29890125896098 
1207	 5.29828285002393 
1208	 5.43228857367021 
1209	 5.96643062893865 
1210	 6.32459233005257 
1211	 6.91203054588264 
1212	 4.90655925584973 
1213	 3.64618059960091 
1214	 0.675294016243588 
1215	-2.81795720593833 
1216	-4.49108045462691 
1217	-3.3857976826464 
1218	-2.71297434343348 
1219	-0.60570023583997 
1220	 3.80339141450462 
1221	 4.94194910265498 
1222	 5.72105287793567 
1223	 5.31744772181264 
1224	 1.20073207650091 
1225	 0.445332040993139 
1226	 0.384785166165823 
1227	 0.612813277494553 
1228	 2.96602271508696 
1229	 3.74806641780106 
1230	 5.10472775678723 
1231	 4.59169675642585 
1232	 2.62725329968374 
1233	 0.562102090317512 
1234	-5.18146258498181 
1235	-7.49620931885739 
1236	-8.89189124828205 
1237	-7.90682295043673 
1238	-4.93041362247924 
1239	 0.297209365913222 
1240	 1.96574900225427 
1241	 2.06112766969116 
1242	 1.66608451900139 
1243	-2.97366751305376 
1244	-4.88691332953586 
1245	-4.17704575641205 
1246	-3.47807659863884 
1247	 0.243351907404765 
1248	 2.17226794483952 
1249	 3.45395212194258 
1250	 4.41037423681627 
1251	 3.1245054902178 
1252	 3.48873117475581 
1253	 5.98361048013336 
1254	 5.89545055652527 
1255	 3.94986617601653 
1256	 3.53867060857929 
1257	 2.40474369230422 
1258	 1.30967582876223 
1259	 2.35138027906457 
1260	 2.64205492943416 
1261	 1.47778595485547 
1262	 1.73142256275305 
1263	 1.15567916203555 
1264	-1.42938956615045 
1265	-0.625655917473541 
1266	-1.49000214204194 
1267	-1.20946370425585 
1268	 0.566675821179933 
1269	-0.654250793074334 
1270	-0.576149065751138 
1271	-0.409890012162942 
1272	-1.89248275513088 
1273	-0.112923669335181 
1274	 2.19692201307912 
1275	 3.41028827133737 
1276	 7.69566702711342 
1277	 9.27516885667739 
1278	 6.50268085382579 
1279	 5.46407794214067 
1280	 3.65247240316353 
1281	 1.5552424199861 
1282	-0.616426242263585 
1283	-0.578889209879084 
1284	 1.2760460864643 
1285	 0.522406409277115 
1286	-0.799936219792602 
1287	-1.42159882321094 
1288	-3.84599853642359 
1289	-5.65345124994077 
1290	-3.02361802920922 
1291	-2.55074166898347 
1292	-2.81700659273283 
1293	-0.68831284379763 
1294	-0.49371631263564 
1295	 1.40701001784457 
1296	 2.55793736533515 
1297	 1.01630555650191 
1298	 2.36263831182037 
1299	 1.88049784345845 
1300	 1.6842764497704 
1301	 2.98882509564986 
1302	 0.952484234481023 
1303	 2.00237581533608 
1304	 3.43282445848913 
1305	 2.53075336513397 
1306	 3.50903172383155 
1307	 4.11995034374281 
1308	 3.77470395022723 
1309	 4.01937038746105 
1310	 5.32596937803262 
1311	 2.88442245405647 
1312	 0.869412370361657 
1313	-1.30121751195504 
1314	-1.92881885177222 
1315	-3.51647293079363 
1316	-3.29682630242334 
1317	-1.72985590491334 
1318	-1.22424430092105 
1319	-0.798692461775995 
1320	 1.71089714012624 
1321	 1.32958827151174 
1322	 2.27574589795033 
1323	 2.50469844916275 
1324	 2.87966808233834 
1325	 4.90515824933905 
1326	 6.64410485789379 
1327	 5.15660847523813 
1328	 1.33821709247806 
1329	-0.318337809299453 
1330	-1.98077589475645 
1331	-1.2482492330226 
1332	 1.73888295862275 
1333	 0.938071549388926 
1334	-1.24637817905868 
1335	-1.04336596744888 
1336	-0.903317715387362 
1337	-1.39849651868497 
1338	-1.00558907453375 
1339	-2.63266784118821 
1340	-6.23331627532284 
1341	-6.88881656921679 
1342	-5.94353588823053 
1343	-4.56612737932864 
1344	-2.0756868801465 
1345	-0.403402989041263 
1346	-1.69278562733584E-02 
1347	-0.291746484379421 
1348	-2.56219966366448 
1349	-2.36196810239397 
1350	-1.76118820788553 
1351	 0.644344155629902 
1352	 5.44381565898006 
1353	 7.17537411260473 
1354	 9.12788229610991 
1355	 8.98147089017348 
1356	 7.48703795273446 
1357	 8.81016083095176 
1358	 8.01974532406232 
1359	 6.62571722141653 
1360	 6.3723199929692 
1361	 5.75555147350609 
1362	 5.14555511654393 
1363	 4.22477056762362 
1364	 1.76415027433314 
1365	-1.37597359170232 
1366	-1.60126398016913 
1367	 0.967383824342689 
1368	 2.05241159073758 
1369	 1.59466856340275 
1370	 0.151403576615707 
1371	-3.04188472031284 
1372	-5.40813856432607 
1373	-5.23581487156797 
1374	-2.94448626028307 
1375	-0.66757173956514 
1376	 0.78317264980264 
1377	 3.92233580100074 
1378	 4.41510503653972 
1379	 3.08198796572537 
1380	 3.32948921191854 
1381	 2.16611436385773 
1382	 2.02988728693945 
1383	 2.50197558759696 
1384	 3.20177119420619 
1385	 1.25320377086098 
1386	-2.19812080112893 
1387	-2.26262067755024 
1388	-5.47762918100962 
1389	-6.57295698826052 
1390	-4.67750227581969 
1391	-0.152926629228246 
1392	 1.8265110710676 
1393	 7.50610355903356 
1394	 9.01720230908827 
1395	 6.65362990415608 
1396	 7.24736201126637 
1397	 6.47154844626304 
1398	 4.9455739860616 
1399	 6.22676946660422 
1400	 5.2583754144542 
1401	 5.90209168470084 
1402	 7.30700208513905 
1403	 7.9756610897034 
1404	 9.33193250404682 
1405	 6.47685986456037 
1406	 3.8979046600327 
1407	 0.829920736543662 
1408	-4.40555130961513 
1409	-4.86601661907766 
1410	-5.13728919138579 
1411	-5.96000087968387 
1412	-4.51236042851198 
1413	-2.81121044099105 
1414	-1.49726140758909 
1415	-2.73434677316325 
1416	-3.73464839916814 
1417	-3.30797330680908 
1418	-3.77919479887853 
1419	-1.76064381181684 
1420	 0.449747940793616 
1421	 0.356956924371624 
1422	 1.94722012395864 
1423	 6.1751480933443 
1424	 7.93126637663992 
1425	 6.52587775845762 
1426	 6.1273394532782 
1427	 4.20839170699275 
1428	 1.46772213383558 
1429	 2.41607004503361 
1430	 3.88454181596093 
1431	 1.03681292665953 
1432	-2.37035285011577 
1433	-2.96130465880733 
1434	-2.16928692784377 
1435	-2.16783720381584 
1436	 1.10473729235326 
1437	 3.80038375764548 
1438	 0.359836769619649 
1439	 0.286510330410434 
1440	 1.46318268458391 
1441	 6.56940020976794E-02 
1442	 0.647741084574598 
1443	 2.54588999955084 
1444	 1.88158217000279 
1445	 2.99949297917428 
1446	 8.55233603737277 
1447	 9.40621488834489 
1448	 7.1127075543905 
1449	 7.19650121896838 
1450	 4.65880995326279 
1451	 3.89310012529754 
1452	 5.27868094752675 
1453	 7.50411780255351 
1454	 6.63544481793465 
1455	 5.55759763770424 
1456	 6.11965205060615 
1457	 4.95835442963129 
1458	 4.43976284078502 
1459	 5.42886418245557 
