Wavelength	3mm_grayABS00000.asd
447	 0.672007811763671 
448	 1.3135633819151 
449	 2.01296578959538 
450	 1.94215336081581 
451	 0.817513791669967 
452	-0.698534105771216 
453	-0.580892376143385 
454	 0.681480624776311 
455	 0.801440949347354 
456	 9.07280672283204E-02 
457	-0.457180175341597 
458	-3.69056927989676E-02 
459	 0.148994596548438 
460	 0.246021377936718 
461	 0.272999398661218 
462	-0.315363334787361 
463	 0.489830034834372 
464	 1.88813350310223 
465	 1.58655924293186 
466	 0.731614018040097 
467	 0.261697809907444 
468	 0.637658907852073 
469	 0.432266427551048 
470	 0.664934810900996 
471	 1.40979889088811 
472	 1.22427112832989 
473	 1.95450600922738E-02 
474	-0.321088155540239 
475	 2.5406927029936 
476	 1.1050363988083 
477	-0.698462217483077 
478	 0.711902513619142 
479	 4.02691348862434E-02 
480	-0.49482097615072 
481	-0.293796050971924 
482	-1.18561450603943 
483	-1.07875380548235 
484	-0.593855224171306 
485	-1.28433866017535 
486	-1.08048764295703 
487	 0.151219510054948 
488	 1.81299984419685 
489	 2.17487668065064 
490	 0.872504204729697 
491	-0.815547926826521 
492	 0.857032312631194 
493	 0.499160415463013 
494	-1.1435081148894 
495	-1.00971751666773 
496	-0.524894705904066 
497	-0.752552349669785 
498	-1.8186400846218 
499	-0.74439335084059 
500	-0.180927910471898 
501	-0.67668324142575 
502	-1.19685093252987E-03 
503	-0.417966367638442 
504	-1.35368984723372 
505	-1.19161936680696 
506	-0.598024984270307 
507	-0.497816207517762 
508	-1.22885381099622 
509	-1.09112258428888 
510	-0.225756606358893 
511	 0.641628534345411 
512	-0.152638205446118 
513	-0.193431499482243 
514	-0.281542152191756 
515	-2.2259564247759 
516	-1.99372517318947 
517	-0.596162857715082 
518	 0.238980412968134 
519	-0.582508074478719 
520	-1.56899987376488 
521	-1.86759062346544 
522	-1.50093474481435 
523	-0.374963786126524 
524	 0.699828301640325 
525	 0.450307704427595 
526	-1.77939011187657 
527	-2.8720369063042 
528	-0.839755822863825 
529	-0.794802228906481 
530	-1.30309352900881 
531	-1.10533298675745 
532	 0.988392445156908 
533	 0.774472774824753 
534	-0.799757935076291 
535	-0.21053533259703 
536	-1.395829229092 
537	-2.30249318111985 
538	-0.766933960249707 
539	 0.525094482716862 
540	 0.38985170808108 
541	-1.06098298043409 
542	-1.51837226237068 
543	-2.29243419974387 
544	-2.5727551242769 
545	-0.463359074561763 
546	-0.164375837400385 
547	-0.897060987192605 
548	-0.957003245772034 
549	-0.81583830733722 
550	-0.750417849187291 
551	-0.794157180497395 
552	-0.429015652407408 
553	-0.304930630472948 
554	-0.308207053654662 
555	 0.227769205590644 
556	-7.95561357840131E-02 
557	-1.04719393793238 
558	-1.87727711874803 
559	-1.02804242519214 
560	-6.32252026701517E-02 
561	-0.264220987127759 
562	-2.06824468971656 
563	-1.14417809836646 
564	 1.64423615341636 
565	 0.397320704365596 
566	-0.698840103329501 
567	-0.985330901367139 
568	-0.830335541776998 
569	 0.236764028205763 
570	 0.450527268078493 
571	-0.9682110289042 
572	-1.12969590734086 
573	-1.75600658746088 
574	-2.68196041697542 
575	-1.33048752984133 
576	-1.03805859620606 
577	-1.68248774595453 
578	-1.73064171327353 
579	-0.65267998133618 
580	-0.647651234811994 
581	-2.7549017017787 
582	-2.08599018284313 
583	-0.882185057475196 
584	-0.486170429193221 
585	-0.948866449020004 
586	-0.483735294077452 
587	 0.162874457253515 
588	-1.01107159445094 
589	-1.73042391304974 
590	-1.76239833608868 
591	-1.34576117603527 
592	-0.716287771747311 
593	 9.14224552754662E-02 
594	 0.609700742395019 
595	-0.873878521284973 
596	-1.24695912587896 
597	-0.357561190600442 
598	-0.036007516361676 
599	-0.829036965069334 
600	-1.67464040301509 
601	-1.40735646201778 
602	-1.71261305945045 
603	-1.66153577317949 
604	-0.881260936863336 
605	-0.801699325646218 
606	-1.0701012684117 
607	-1.40603620881715 
608	-1.50247173927924 
609	-2.049552947855 
610	-2.69246371043041 
611	-2.78198670305306 
612	-2.62297899123139 
613	-1.83331907256834 
614	-0.430536894906449 
615	 0.189548836107865 
616	 0.658363951861933 
617	 0.822686423073707 
618	-0.536426361739947 
619	-1.80977010202156 
620	-2.47276704578344 
621	-2.48931690230585 
622	-2.43367144976776 
623	-1.63323422679008 
624	-4.00840175767866E-02 
625	-0.904839622000093 
626	-1.85234855634999 
627	-1.76868378647161 
628	-1.67307476227964 
629	-1.25158766091993 
630	-0.933309333628165 
631	-1.43837055468308 
632	-0.30095790905244 
633	-4.01482669053274E-02 
634	-2.66411590600619 
635	-1.57271277751267 
636	-1.22190281290399 
637	-3.04218745391623 
638	-0.677294079649401 
639	 0.414396377649096 
640	-0.448206416481308 
641	-0.732407505759531 
642	-1.58453678442586 
643	-2.0367993381631 
644	-1.11921721406073 
645	-1.7359408213626 
646	-1.81939729390314 
647	-0.573583617855552 
648	-1.80188215284907 
649	-2.37505267692239 
650	-1.6690363619649 
651	-1.33415472998669 
652	-1.80040900373812 
653	-2.29809444709296 
654	-1.72206764868384 
655	-1.11027387935728 
656	-0.976232480864069 
657	-1.32188635173063 
658	-0.661299859742878 
659	-0.913971132321848 
660	-2.09371523090694 
661	-1.69324958963557 
662	-1.36449632736248 
663	-1.57332604683762 
664	-2.2412810449105 
665	-1.88481474301182 
666	-1.07522663349975 
667	-0.621464652355812 
668	-0.632268589363735 
669	-0.972373443683157 
670	-1.419904446988 
671	-1.66595317541346 
672	-1.11210972549273 
673	-0.548009000300689 
674	-1.46339497951864 
675	-0.875371903804924 
676	 0.404270597823216 
677	 0.792545373006714 
678	-0.735245423739978 
679	-2.09817743936322 
680	-2.27340017839483 
681	-2.57707763604119 
682	-1.87806214544293 
683	-0.900129987240709 
684	-1.59928062459414 
685	-1.42356917117201 
686	-1.11281177468036 
687	-1.77911775544268 
688	-1.26793415944687 
689	-0.719451570643401 
690	-1.04039444315214 
691	-2.26386885505356 
692	-2.82029564036724 
693	-2.48260369135662 
694	-2.14092042990256 
695	-2.62567322359118 
696	-2.4889811077021 
697	-0.434709619522028 
698	-2.32799159053934 
699	-3.9234308733738 
700	-2.51538518202466 
701	-2.06831758154034 
702	-1.62870179753 
703	-1.29710829101345 
704	-2.18202473340149 
705	-2.43837785290504 
706	-2.23262867505274 
707	-2.36060560863405 
708	-2.48550282955328 
709	-2.08958921426079 
710	-0.86984277663329 
711	 1.30961126194784 
712	 0.640455152807476 
713	-2.30933249064706 
714	-1.85101416170541 
715	-0.530407024911399 
716	 0.277121840530435 
717	-0.360455909781118 
718	-0.8346158498559 
719	-1.0220339673582 
720	-1.17629736149671 
721	-2.19486771628604 
722	-2.10264395606749 
723	-0.959641469093591 
724	-1.47112596437473 
725	-1.90485245615934 
726	-1.71032012847836 
727	-0.870379562244554 
728	-0.715001238109043 
729	-1.2781224038143 
730	-1.93657638714805 
731	-0.464431263294339 
732	 0.428416094633976 
733	-0.315964108780026 
734	-1.68769196894452 
735	-3.01042340759799 
736	-3.14571968094139 
737	-1.20421717986167 
738	-1.43048021712834 
739	-2.01156510243764 
740	-1.18003377706388 
741	-1.09507006494427 
742	-0.679469061910028 
743	 0.146179206939267 
744	 4.90052195245919E-02 
745	-9.61204139146953E-02 
746	-0.968018121249871 
747	-3.47460856413235 
748	-3.31312338007197 
749	-2.02514648258669 
750	-1.45446174807282 
751	-0.929084313974327 
752	-0.188265059104867 
753	 5.88679542415911E-02 
754	-2.48011473234098 
755	-3.04537642074397 
756	-1.74619939497047 
757	-0.81852704930001 
758	-1.60982533509293 
759	-1.56673119767052 
760	 0.534212317178132 
761	-0.454007489929582 
762	-1.51746404846616 
763	-1.55897000893705 
764	-1.74283254347724 
765	-0.94171648595251 
766	 7.63757174853793E-02 
767	-6.84111086443384E-02 
768	-0.985699446706346 
769	-2.30678266721556 
770	-3.4678396960073 
771	-3.47761949139466 
772	-1.8893090200189 
773	 8.10540518658991E-02 
774	-0.65340092499743 
775	-1.32867661275622 
776	-1.38408850359185 
777	-1.05488804374107 
778	-1.17071054784137 
779	-1.27608442491873 
780	-1.09767869928368 
781	-1.25640931672209 
782	-0.698176946268896 
783	-0.29479002703137 
784	-2.54553667049567 
785	-2.56225040407116 
786	-1.69245475407954 
787	-2.26325007971116 
788	-0.768551777783322 
789	-0.73575726975218 
790	-2.9278513421729 
791	-1.14304065740967 
792	-0.682465681479457 
793	-1.42702865753636 
794	-0.179141790868614 
795	-1.04645122011478 
796	-1.93114261798055 
797	-0.519979239370604 
798	 0.51680986459039 
799	-0.406593092151561 
800	-2.69064378887438 
801	-2.3690755557839 
802	-0.854878305883883 
803	 0.637460868255672 
804	 0.890249978347005 
805	 1.09273295682785 
806	 0.314211901905608 
807	-1.82363516087738 
808	-3.3866622375735 
809	-1.91853822444401 
810	 0.789884657462763 
811	-1.91352404495497 
812	-2.47748627430573 
813	-1.94543646984607 
814	-3.34251781842091 
815	-2.73476466265643 
816	-1.11290798258895 
817	 6.25231372597902E-02 
818	-0.846432000697938 
819	-2.07759538243684 
820	-2.46660882755721 
821	-1.29252270337814 
822	-1.98392291659786 
823	-2.63374388199606 
824	-1.26243305507681 
825	-0.950824219421065 
826	-1.89005114658824 
827	-2.86461579115218 
828	-0.428739821873241 
829	 4.7772621481769E-03 
830	-0.84730961994548 
831	-0.249203706229028 
832	-2.16830637853984 
833	-3.46566292252078 
834	-2.0749844807611 
835	-0.805137774023576 
836	-0.418036786193837 
837	-0.581670752914502 
838	-3.11238264843215E-02 
839	-1.89542381911977 
840	-2.69051655766267 
841	 0.492212401377874 
842	-0.254152837300178 
843	-1.33582504992455 
844	-1.20326283407665 
845	-2.30700614482827 
846	-1.89676832545852 
847	-0.864452457463652 
848	-1.35276340398301 
849	-1.81480120265564 
850	-1.85432597030323 
851	-1.54751900261024 
852	-1.88642311392002 
853	-1.43126470225432 
854	-0.940605538996414 
855	-2.60581021508083 
856	 0.127475129510353 
857	 1.62656024837369 
858	-2.79155902591897 
859	-2.04908056685474 
860	-1.477303855826 
861	-2.70094523876128 
862	-2.06928076858726 
863	-1.58152667632574 
864	-0.997226900430188 
865	 0.138594317160181 
866	-1.29882842635875 
867	-2.71105165823563 
868	-2.36607084795287 
869	-0.98715042814592 
870	 6.85450442241391E-02 
871	 0.161005585767222 
872	-0.744701893020018 
873	-0.672238611649504 
874	-0.771006372282108 
875	-1.71408895646963 
876	-1.29667987427892 
877	-0.574853221469838 
878	-0.315496232777114 
879	-1.06180086863907 
880	-2.13192349847037 
881	-2.11798270543537 
882	-0.532520800348839 
883	-1.0523912914598 
884	-2.12054196769474 
885	-2.47178633955524 
886	-1.24480091550652 
887	-2.39590859216854 
888	-3.61782743855236 
889	-1.87525756606205 
890	-2.0013506728786 
891	-2.04353466412931 
892	-1.17703671705732 
893	-0.990662882989447 
894	-1.1611254124624 
895	-1.31634285145171 
896	-1.15868021569836 
897	-1.75055087674369 
898	-1.86828467367902 
899	-1.09037686828374 
900	-1.0324227943272 
901	-1.01459519073845 
902	-1.12069884508881 
903	-1.6422116044743 
904	-1.66051067640619 
905	-1.86505727880968 
906	-2.22581418387332 
907	-8.43822886906978E-02 
908	 9.04853170767248E-02 
909	-1.36592091896823 
910	-1.48702746124108 
911	-2.97072320380662 
912	-3.31619506561215 
913	-1.1743287735104 
914	-0.17642834084164 
915	-0.564530513417189 
916	-1.36462910984569 
917	-0.791138180418003 
918	-0.518513961177096 
919	-0.251184483407956 
920	 0.105644583434743 
921	-1.14209190607562 
922	-1.85186728356312 
923	-1.28629594660296 
924	 7.21502675587329E-02 
925	-1.0280520480485 
926	-1.90631536952276 
927	-0.534644932483897 
928	-0.42016015142119 
929	-0.806185066663647 
930	-1.15495893586316 
931	-1.07488071719271 
932	-0.7767378851655 
933	-0.649488554814458 
934	-1.09363239981911 
935	-2.77399019506512 
936	-2.52765090967973 
937	-1.09007026158157 
938	-1.80200764835798 
939	-1.27734081100779 
940	-0.324501176084708 
941	-0.170647817342265 
942	-1.21061613435083 
943	-2.09716631647558 
944	-2.79189338813925 
945	-3.85685102764354 
946	-1.58359147537567 
947	-5.23845618646245E-02 
948	-1.50374924500181 
949	-0.332703440726213 
950	-1.37564082545973 
951	-3.03143795808114 
952	-0.967573627801281 
953	-0.692414813814384 
954	-1.64819446060784 
955	-2.44011984930056 
956	-1.42340882483704 
957	-1.22071911369479 
958	-1.41664511773579 
959	-0.663928044074216 
960	-1.36950274159019 
961	-1.34543081002371 
962	-0.47192235242525 
963	-2.88479559593795 
964	-2.66183480912858 
965	-0.824112635525417 
966	-7.4964520444819 
967	-6.62234495919751 
968	-3.60027223768372 
969	-2.31114788447362 
970	 2.76278882641828 
971	 4.60500791024867 
972	 3.31222132409631 
973	 2.3244287762262 
974	 0.987793597044656 
975	 0.694073177357961 
976	 0.392195741962533 
977	-1.39362138530893 
978	-1.27722938564456 
979	-1.15642508581658 
980	-1.06046899691718 
981	-1.41060293751635 
982	-0.057169651026633 
983	 4.46168418352303 
984	 4.69014211720826 
985	 3.98005364986924 
986	 3.58443579563304 
987	-0.4815522465556 
988	-0.993957144684528 
989	 2.38746426555675 
990	 2.19607571342635 
991	 2.22439779198818 
992	 1.58696130110679 
993	-2.26439735371136 
994	-4.01235541894253 
995	-1.19910600148463 
996	-2.2492714286859 
997	-0.397212562695765 
998	 2.95748702448462 
999	-0.230289809474282 
1000	-2.5330934451081 
1001	-3.17884208620574 
1002	-5.02522495835036 
1003	-3.41992113429115 
1004	-3.91400980912261E-02 
1005	 1.30828041321793 
1006	 1.70922199371652 
1007	 2.31743812498289 
1008	 2.29509767915227 
1009	 1.22724590117722 
1010	 1.82578899186984 
1011	 1.16451152500088 
1012	-1.91188394645977 
1013	-5.37522190859701 
1014	-5.47722686754464 
1015	-5.33705113908055 
1016	-5.05374486068737 
1017	-0.983430633151096 
1018	-1.86927952908437 
1019	-5.21476351906073 
1020	-5.70651138858934 
1021	-7.99646755820795 
1022	-7.6618724558548 
1023	-5.35587924523526 
1024	-0.114794955059028 
1025	 3.43159412465379 
1026	 5.28636041431593 
1027	 5.08083532223771 
1028	 2.46643991812811 
1029	 0.112830536990257 
1030	 1.00288048068724 
1031	 1.63301269624423 
1032	 2.62859564335157 
1033	 2.84422091044479 
1034	-0.720510584839895 
1035	-3.76908934561189 
1036	-4.96785734416473 
1037	-5.31208686818744 
1038	-4.63899268650062 
1039	-2.32405336947145 
1040	-0.959663745670163 
1041	-1.13341907396086 
1042	-0.624174337319198 
1043	 0.109093411571813 
1044	 2.18733665232627 
1045	 2.26195946948959 
1046	 0.935628973253364 
1047	-1.13264579068717 
1048	-5.94724660109876 
1049	-7.61405974633272 
1050	-8.09183147303773 
1051	-9.70940042398383 
1052	-4.647598725519 
1053	-0.63546697404955 
1054	-2.85132475627963 
1055	-3.53305834262868 
1056	-5.10207056820529 
1057	-5.09492039372732 
1058	-4.35652233311186 
1059	-3.09692199407354 
1060	 0.582535370006394 
1061	 2.01763976980138 
1062	 2.85030995104945 
1063	 0.193931712141716 
1064	-0.475551723726196 
1065	 0.600918490789291 
1066	-3.02390342309826 
1067	-1.69692637647872 
1068	 2.14299215071081 
1069	-1.05758856962652 
1070	-2.83900555931055 
1071	-3.58045381418766 
1072	-5.77917937863902 
1073	-6.95028290332744 
1074	-5.42109663287935 
1075	 1.24460008968583 
1076	 2.85461708163119 
1077	 6.13389817108418 
1078	 5.20619423901079 
1079	-4.83144511294732 
1080	-6.90158450201514 
1081	-6.44507093185201 
1082	-6.50538745296329 
1083	-4.05994276571438 
1084	 2.34049228147017 
1085	 2.82003705617223 
1086	 6.08507572811399E-02 
1087	 0.146850082960144 
1088	-1.02736781114494 
1089	-0.579068686479329 
1090	-0.926217009701515 
1091	-1.10632181629704 
1092	-1.01287057047245 
1093	-0.955981806549747 
1094	-0.966556524639194 
1095	-0.816902413325853 
1096	-1.81660988437014 
1097	-1.7179358537562 
1098	 0.246674350068627 
1099	 9.72781657093825E-02 
1100	 0.582692366323297 
1101	-0.431590267009379 
1102	-6.00880119598786 
1103	-7.47668680123575 
1104	-6.06320419910097 
1105	-7.5801060840908 
1106	-6.34163126827509 
1107	-3.55258994712073 
1108	-2.94584206560343 
1109	-0.838746137229112 
1110	-0.737489848852325 
1111	-1.34650162868215 
1112	-1.45707376206741 
1113	-2.92503718523145 
1114	-3.22919481460594 
1115	-2.33331258877256 
1116	-1.77472833399228 
1117	-1.44762878924759 
1118	-0.958769223756732 
1119	 0.904548846978737 
1120	 1.01486443698901 
1121	-1.21015992932095 
1122	-1.24948452832227 
1123	-0.871020147692452 
1124	-0.557093248484568 
1125	 1.65863287165418 
1126	 3.69874749435932 
1127	 2.40383836917461 
1128	-1.35686581807745 
1129	-3.46572711042991 
1130	-7.81951445009856 
1131	-8.89909751624547 
1132	-8.03430731391511 
1133	-7.15445338888031 
1134	-4.79009033417686 
1135	-3.32706780668221 
1136	-0.778168083800324 
1137	-0.131459590519077 
1138	-0.700418504426212 
1139	-1.32454877686092 
1140	-4.51663291948471 
1141	-4.70328521908004 
1142	-2.5316716135892 
1143	-1.91833823317231 
1144	 0.546128542947665 
1145	 1.03558448540604 
1146	-1.75193637716589 
1147	-2.99320712676288 
1148	-3.97947265579241 
1149	-5.44478761843705 
1150	-5.12177903947342 
1151	-2.8739664890197 
1152	-2.47794511474596 
1153	-2.71996874148244 
1154	-1.30924064220265 
1155	 0.628177857993528 
1156	 1.38542861081649 
1157	 3.39985881040954 
1158	 4.22702019290904 
1159	 2.61610030970517 
1160	 2.47592422630957 
1161	 4.37922188663283 
1162	 3.95998548886033 
1163	 1.95204202472792 
1164	 0.456623658203009 
1165	-2.95471318691714 
1166	-4.53230561571749 
1167	-4.66832309861046 
1168	-4.89231255458016 
1169	-3.86773132661247 
1170	-3.5050401718154 
1171	-4.07214231801045 
1172	-5.82192373862241 
1173	-5.63735152170081 
1174	-6.06948843246568 
1175	-4.29405181796099 
1176	 0.97119589504635 
1177	 2.49967020535844 
1178	 3.02043220135847 
1179	 3.79932615748035 
1180	 2.61529396772006 
1181	 2.32714450447311 
1182	 5.04350955624046 
1183	 3.96057947082606 
1184	-1.65876551406508 
1185	-3.20112717096018 
1186	-5.63569904347387 
1187	-6.10718103529755 
1188	-2.23552119242222 
1189	 0.28087427940701 
1190	 3.06264245509622 
1191	 5.58447100654447 
1192	 6.47925659697482 
1193	 8.30104580446942 
1194	 9.01946509213867 
1195	 8.43339611111742 
1196	 7.69596086036811 
1197	 6.26685683871421 
1198	 5.34843940354322 
1199	 4.30221112348903 
1200	 2.51098609003868 
1201	-0.373003604382562 
1202	-1.30805866530352 
1203	-2.56209268431565 
1204	-2.24071713743275 
1205	 2.51399008571451 
1206	 3.265658092914 
1207	 0.5214368739474 
1208	 0.985971275714147 
1209	 1.41354920049304 
1210	 1.74671700987594 
1211	 4.18640684030518 
1212	 7.44199002041417 
1213	 4.92220420272432 
1214	 2.45762410525323 
1215	 0.737332342101282 
1216	-1.96782754125908 
1217	-3.22949380731826 
1218	-2.36097883068134 
1219	-2.49572267299199 
1220	-2.3390262839702 
1221	-0.973847690196247 
1222	 1.41565583480864 
1223	 2.9084337267319 
1224	 6.20942703027956 
1225	 6.29051697306318 
1226	 4.01390507925007 
1227	 3.59734416498228 
1228	 2.04816107778773 
1229	 1.22933930917673 
1230	 3.29451974369893 
1231	 1.83615956814381 
1232	-4.81409309762052 
1233	-5.76844898479429 
1234	-3.89852470380058 
1235	-3.88800993777313 
1236	-1.6952254895192 
1237	 1.3248959682214 
1238	-0.784989001656969 
1239	-5.49262267252099 
1240	-7.853973639871 
1241	-6.61236952413511 
1242	-4.98199541612804 
1243	-4.99012142116339 
1244	-4.9012739562679 
1245	-6.02310908700356 
1246	-9.27584720767598 
1247	-11.4321477474537 
1248	-11.2513950833074 
1249	-12.0530205729469 
1250	-10.7460863675432 
1251	-4.90261768829007 
1252	-3.16485407887524 
1253	-3.01105150699546 
1254	-2.37389089393964 
1255	-4.00927801499714 
1256	-4.19672786646893 
1257	-2.58654989661491 
1258	-1.70747456536007 
1259	-1.65500755578123 
1260	-1.02681148141214 
1261	 0.22159263132537 
1262	 0.803256050102036 
1263	-2.65097288761026E-02 
1264	 2.9259258466169 
1265	 3.9112181536984 
1266	 2.23709073022592 
1267	 2.38302934059402 
1268	 0.29717825385056 
1269	-0.929544231591554 
1270	-0.606659788634132 
1271	-0.319946914667582 
1272	-0.617003580926207 
1273	-1.57326001220878 
1274	-0.996038003474393 
1275	 0.352573308562358 
1276	 2.19384263739248 
1277	 1.5971795792209 
1278	-1.0640405084224 
1279	-1.7714184413586 
1280	-3.59753347926737 
1281	-4.17804688015979 
1282	-2.5978371068139 
1283	-1.65109923818746 
1284	-0.293623443175301 
1285	 0.108826427469979 
1286	 0.981019095424425 
1287	 1.27081800808631 
1288	 0.407496426262552 
1289	-1.14174323892215 
1290	-1.38004360995106 
1291	-3.11050031770371 
1292	-4.52465843193851 
1293	-6.82640509584181 
1294	-7.41479372806344 
1295	-7.38784044467797 
1296	-7.319809510269 
1297	-5.10091648883974 
1298	-3.26303023716511 
1299	-0.638734623355242 
1300	 3.09069342745657 
1301	 3.10740047367478 
1302	 0.362241439649543 
1303	-1.68690070334942 
1304	-3.76364389176761 
1305	-5.3033844449399 
1306	-7.26126156238014 
1307	-7.86330275535932 
1308	-6.81804856000107 
1309	-5.99895957658682 
1310	-4.54494006115231 
1311	-4.07494331506211 
1312	-3.33766749443164 
1313	-3.76329734452818 
1314	-3.87075115574295 
1315	-3.10547570916082 
1316	-2.22508214470558 
1317	-2.60181141254932 
1318	-1.73073217517112 
1319	 0.32541521009615 
1320	 2.91966867061386 
1321	 4.34542538049958 
1322	 4.16663428103016 
1323	 4.15496661775934 
1324	 1.79205997915562 
1325	-2.81111135296838 
1326	-4.48383408231611 
1327	-5.31712601283662 
1328	-6.20309866166294 
1329	-4.98167233415449 
1330	-4.00244702065701 
1331	-3.35163647113523 
1332	-4.91426862951155 
1333	-6.28567288865153 
1334	-5.78405804645966 
1335	-8.84684389292762 
1336	-8.94791516396601 
1337	-8.43313219967602 
1338	-12.4459954974006 
1339	-11.6483032073855 
1340	-10.9064236695177 
1341	-9.9409643610813 
1342	-6.63005032085198 
1343	-6.13586427457745 
1344	-3.97335600814288 
1345	-1.87245515839893 
1346	-8.30109940749085E-02 
1347	 1.40255372562778 
1348	 3.14621023126454 
1349	 4.14828673556187 
1350	 3.68208166300075 
1351	 3.63506344168398 
1352	 4.74611742421355 
1353	 4.7807763759702 
1354	 3.45024027713059 
1355	 4.19579204691494 
1356	 4.05536371191494 
1357	 2.75423570889736 
1358	 1.42884861795902 
1359	-0.928984746922109 
1360	-2.41702349846527 
1361	-4.88251435636851 
1362	-5.84962083817892 
1363	-5.53769405892343 
1364	-7.3718065995523 
1365	-8.60127978327579 
1366	-8.31390238388553 
1367	-8.79496890632037 
1368	-7.47804852898136 
1369	-3.39431923965839 
1370	-2.35598245086215 
1371	-1.32977225674389 
1372	 2.64154353968151 
1373	 4.38088907656407 
1374	 4.5881518417538 
1375	 3.14247125499206 
1376	-0.652218825140832 
1377	-3.55332113450276 
1378	-6.02855179275528 
1379	-6.04835999933673 
1380	-2.66645478441189 
1381	-0.832446640510055 
1382	 1.46668967279748 
1383	 3.46159864867703 
1384	 2.34695834892887 
1385	 3.06824612246123 
1386	 2.88750216580743 
1387	-0.49458522081589 
1388	-1.11562762240923 
1389	-0.571479645135749 
1390	-1.24896782101527 
1391	-0.42635427514691 
1392	 0.224395811945739 
1393	-2.0753860456454 
1394	-2.1444315648427 
1395	-0.140931352263561 
1396	-0.948191611241531 
1397	 0.298726884787398 
1398	 2.03839131449694 
1399	-2.31610422604313 
1400	-5.23889315295349 
1401	-7.49340559658408 
1402	-9.2658996096011 
1403	-7.25428217061998 
1404	-3.70274698260581 
1405	-1.85396991085534 
1406	-0.922508824908476 
1407	-0.907720788498193 
1408	 0.329237413471496 
1409	 0.377739088961011 
1410	-3.05343896792723 
1411	-1.84106497166282 
1412	-2.44182098688465 
1413	-3.09761283203601 
1414	 4.57062908883017E-02 
1415	-4.61927989637489 
1416	-8.7547802405243 
1417	-8.66218174127382 
1418	-9.75956292326788 
1419	-7.28611623113494 
1420	-3.58612870396213 
1421	-2.74275923438494 
1422	-2.54049453257614 
1423	-2.50134514145208 
1424	-4.70450690041519 
1425	-4.56187370488591 
1426	-2.28438733018453 
1427	-1.89180600297542 
1428	-0.13357864609148 
1429	-1.80510022353413 
1430	-5.7184144586758 
1431	-4.82689573733968 
1432	-4.22223633373585 
1433	-2.91379180610273 
1434	 0.777956384382599 
1435	 1.91814111772751 
1436	 0.942292865109424 
1437	-1.66444538126275 
1438	-3.59856280695599 
1439	-4.93878012826336 
1440	-7.36954155475384 
1441	-7.11359983019266 
1442	-7.43975781355253 
1443	-9.32159893473614 
1444	-8.39175363681226 
1445	-6.76585742184486 
1446	-2.65524288024892 
1447	-0.920433913191828 
1448	 0.192273221815786 
1449	 0.895203906067476 
1450	 0.35253300186066 
1451	-7.37849537137527E-02 
1452	-0.659143247792288 
1453	 0.85117075340395 
1454	-1.7265857695288 
1455	-5.00985203386789 
1456	-4.53446504208911 
1457	-4.66971409178467 
1458	-0.286798852401177 
1459	 4.50659637042495 
1460	 4.25906217487068 
1461	 3.328279830202 
1462	-0.503128210335148 
1463	-3.55814043628118 
1464	-2.19503938966541 
1465	-2.29382962782121 
