Wavelength	4mm_grayABS00000.asd
479	-1.66885130345946 
480	-2.1629487323772 
481	-1.68287382947783 
482	-1.55026191535534 
483	-1.26399007264789 
484	-1.09542566774751 
485	-1.51766735225556 
486	-2.06403968128838 
487	-0.740687986048393 
488	 2.63738117959724 
489	 1.44915888574072 
490	-0.492495853084718 
491	-1.10875967974405 
492	-0.35716710797855 
493	-0.522329642989739 
494	-1.33084748282385 
495	-1.44483323795781 
496	-1.08762516237256 
497	-0.989291131572715 
498	-1.52242301850165 
499	-1.67323405601736 
500	-1.18411448425847 
501	-0.495132382447521 
502	-0.972077153916914 
503	-2.46810687044822 
504	-3.13870510050434 
505	-0.860871403010231 
506	-0.460854171874132 
507	-1.44608896559177 
508	-2.42186052028186 
509	-2.05825241610573 
510	-1.44309313368945 
511	-1.19499301457418 
512	-1.41042565865244 
513	-0.832988586436231 
514	-0.506747079105852 
515	-2.157440273003 
516	-1.83030788898986 
517	-1.26917215100305 
518	-2.15046396549748 
519	-2.43762479766214 
520	-1.95041914169407 
521	-1.42721967061246 
522	-3.26626106657039 
523	-2.76781475718065 
524	-0.628915907389933 
525	-0.117591279798493 
526	-2.05684346518497 
527	-3.39579601872835 
528	-1.96558085406053 
529	-2.20983877984074 
530	-2.2312084424752 
531	-1.1791799683585 
532	 0.174600269521442 
533	-0.416726083309604 
534	-1.80951660603266 
535	-1.11036130016171 
536	-1.78462243025164 
537	-3.08668647244678 
538	-3.39709186586645 
539	-0.971721688735666 
540	 0.607653815532891 
541	-0.281284943012299 
542	-1.73117830992812 
543	-2.6580319057012 
544	-2.77857800966126 
545	-2.44316110590821 
546	-2.22798330380015 
547	-2.19414409763864 
548	-2.13992493645741 
549	-1.22982266230363 
550	-0.858780081543502 
551	-1.47047298013867 
552	-1.23331882211824 
553	-1.19261893534989 
554	-1.31612056755601 
555	-0.851139871720617 
556	-1.09388865955958 
557	-1.40763832817242 
558	-0.992742315843618 
559	-2.07939804169074 
560	-2.13091563769573 
561	-0.546796083502522 
562	-3.10931638619819 
563	-2.78081547635396 
564	 0.589470008954111 
565	 0.856208129717063 
566	-1.0306499167874 
567	-2.64516666436804 
568	-1.37380744308144 
569	-0.379164450961295 
570	-0.132995419465405 
571	-0.434142567022196 
572	 6.00760262682511E-02 
573	-1.42721134039048 
574	-4.06789967306787 
575	-2.44133781486093 
576	-1.27323521518959 
577	-1.4090398824108 
578	-2.08140489977015 
579	-1.29323362089509 
580	-0.919350516758803 
581	-2.25693454082138 
582	-1.90687688514588 
583	-1.95094800576727 
584	-2.79851698374737 
585	-2.09584362425034 
586	-1.1046014332576 
587	-0.679986734674757 
588	-1.57409877823422 
589	-3.40448447004314 
590	-4.19125499132683 
591	-2.66266309774764 
592	-2.3446033707081 
593	-2.01997843813224 
594	-1.17566119660088 
595	-1.21735813001593 
596	-0.632577814100229 
597	-9.84504581789597E-03 
598	-1.32758014401139 
599	-2.32611824412184 
600	-2.45272328296494 
601	-1.90702752503884 
602	-2.46431400024161 
603	-3.44767506287891 
604	-3.91966878974305 
605	-2.52374658441283 
606	-2.14362613415965 
607	-2.90211036822383 
608	-2.41671144566418 
609	-2.31006515193425 
610	-2.43806259796043 
611	-2.20420974577904 
612	-2.210655287494 
613	-1.49998109363488 
614	-0.132327309566289 
615	-2.22678921388587 
616	-2.37253400382317 
617	-0.119776269571199 
618	-1.18287984267354 
619	-1.84569640553795 
620	-1.99835720733493 
621	-2.73089794772968 
622	-2.39903601051512 
623	-1.38737429978402 
624	-0.521959437429867 
625	-0.858203379636984 
626	-1.66473488631535 
627	-2.28994942461155 
628	-2.18759867215531 
629	-1.59428658831385 
630	-1.37740526525634 
631	-2.6699072963189 
632	-1.3837066392399 
633	-0.541365928486068 
634	-3.02296264533993 
635	-2.33116265359839 
636	-2.03355546023405 
637	-3.30212780692151 
638	-0.798773977867213 
639	-0.377983968800205 
640	-2.15971159235498 
641	-2.23703084615257 
642	-2.6139006962802 
643	-2.79890792727713 
644	-2.07667126564036 
645	-2.66002758464625 
646	-2.6156549321344 
647	-1.21217232867042 
648	-1.76301495286999 
649	-2.51665007701942 
650	-2.84230902491187 
651	-3.04418372695735 
652	-3.34252885748776 
653	-3.15023151469412 
654	-1.84472325489782 
655	-1.33255629937089 
656	-1.77878129566689 
657	-2.63664205957545 
658	-1.86053784499382 
659	-1.68663597663838 
660	-2.49115652516437 
661	-2.2704781176167 
662	-1.86719431227533 
663	-1.75963548122031 
664	-2.29486899544068 
665	-2.91653170176998 
666	-2.75070832021681 
667	-1.61106208499029 
668	-2.1545778346184 
669	-2.55020546317532 
670	-2.00880816691266 
671	-1.42656475896308 
672	-1.51587401096791 
673	-2.1744413006973 
674	-2.72532839115285 
675	-2.10924864418371 
676	-1.17360749643227 
677	-0.957459106956896 
678	-0.873273808695767 
679	-1.97907559473691 
680	-4.00976381875934 
681	-3.95546639462002 
682	-2.77777777148428 
683	-1.68052937340062 
684	-2.24472267020534 
685	-1.86153363154668 
686	-1.32122328887644 
687	-1.88019563281906 
688	-1.89660713802311 
689	-1.66222656084554 
690	-1.61005077202418 
691	-2.20858898642931 
692	-2.83129299789655 
693	-3.17426262672272 
694	-3.15973344524899 
695	-3.16031291419171 
696	-2.79525549964505 
697	-1.83336577412889 
698	-3.11730740499891 
699	-3.40612302441291 
700	-1.37916247601177 
701	-2.53221072957945 
702	-3.11073068328899 
703	-2.49958980488656 
704	-3.06109773611179 
705	-2.96283631277755 
706	-2.44071276709788 
707	-2.33674385425984 
708	-2.29901035578402 
709	-2.68991258686104 
710	-3.18373353430644 
711	-0.665120731221918 
712	-0.661418955053626 
713	-3.31807080944983 
714	-2.6234493485961 
715	-0.613899683885277 
716	 0.323273687857313 
717	-1.95278501182341 
718	-2.15988345684291 
719	-1.57234938995715 
720	-1.87212433163677 
721	-2.99692693820615 
722	-2.79034106426033 
723	-1.6469369523261 
724	-3.39432560326547 
725	-4.24019232175486 
726	-3.58307841021609 
727	-2.24507800019979 
728	-2.30180453792175 
729	-2.44473093355142 
730	-1.57629707233104 
731	-1.31151986878236 
732	-1.13678972817365 
733	-1.21635037420198 
734	-2.82131613338583 
735	-3.48217418096421 
736	-2.80090622301183 
737	-1.50914590431213 
738	-2.35991992299657 
739	-3.11207783712606 
740	-1.96374671035945 
741	-1.70642954273333 
742	-1.26493990367317 
743	-0.435999667009719 
744	-0.189723144619323 
745	-0.899720426844423 
746	-2.62311939025585 
747	-4.88057478522833 
748	-3.7999823338712 
749	-1.75453156451451 
750	-1.21564390596917 
751	-1.30102244275376 
752	-1.01239149252627 
753	-0.818248764827373 
754	-3.42631768338826 
755	-3.38971809696864 
756	-1.342617289486 
757	-0.495168822095442 
758	-1.8520682401065 
759	-2.45083945777167 
760	-0.814950203807775 
761	-2.6083937599479 
762	-2.93986163121691 
763	-1.32801518991304 
764	-2.68948344131263 
765	-2.80895019001367 
766	-1.28817707391173 
767	 0.595688864014465 
768	-0.301023918540445 
769	-2.01278627501886 
770	-2.79149070640475 
771	-3.90754290171012 
772	-3.20330431402233 
773	-1.15704065749226 
774	-0.996538536634032 
775	-2.17286987479942 
776	-2.72114944401202 
777	-0.869135922361629 
778	-1.39855390670776 
779	-2.18915750008909 
780	-1.75588800976656 
781	-2.17562382271294 
782	-1.5386420173782 
783	-0.779526470505741 
784	-3.19072444357298 
785	-2.43543588591996 
786	-0.892459249266164 
787	-2.23980005255512 
788	-2.03802490421337 
789	-1.96726945972862 
790	-2.62491643693032 
791	-1.22555115791921 
792	-0.897734719684015 
793	-1.64464525008759 
794	-1.59112699216142 
795	-1.69094955593102 
796	-1.89621927971188 
797	-1.87725076499885 
798	-0.597162215506066 
799	-1.31858815958424 
800	-3.89075486513415 
801	-2.34177325787679 
802	-1.37363544544353 
803	-1.47969406586314 
804	-1.40004996949741 
805	-0.680605587745669 
806	-0.899063627604032 
807	-2.67539189354069 
808	-2.64388780807511 
809	-1.48656508417268 
810	-0.78021151905336 
811	-3.26857723809444 
812	-3.78336016048034 
813	-3.14049202976668 
814	-3.68343621597096 
815	-3.27988547728039 
816	-1.94631778804895 
817	-0.516828724823478 
818	-1.38995300444258 
819	-2.28262602618117 
820	-2.35040876148255 
821	-1.71221511685 
822	-2.74307673665585 
823	-3.53079342545682 
824	-2.23962240251492 
825	-1.65843443689149 
826	-2.06981059585788 
827	-2.70664084551045 
828	-1.2092613355522 
829	-0.990158834461663 
830	-1.7184538222937 
831	-1.7601634223389 
832	-2.82561975930949 
833	-3.48891667429102 
834	-2.73566136288131 
835	-1.35379974690432 
836	-0.992980170975427 
837	-1.70276591454312 
838	-2.20269449232144 
839	-3.26934925782742 
840	-3.16659292369484 
841	-0.83080598779478 
842	-1.02043488500634 
843	-2.1595745734154 
844	-2.86663781308426 
845	-2.36929648295082 
846	-2.0328488687502 
847	-2.14618430466556 
848	-2.45456626784841 
849	-1.95553098041233 
850	-1.63737651792085 
851	-2.12914518857148 
852	-2.70412083251473 
853	-1.78797716669473 
854	-0.622468155823496 
855	-2.42809892460347 
856	-1.44175810796194 
857	-0.476075666479194 
858	-2.44800383600327 
859	-2.39183114212738 
860	-1.919644808086 
861	-1.84545113797805 
862	-1.74515418142027 
863	-2.12106349269887 
864	-2.38701161812414 
865	-1.90542235311418 
866	-2.5895192506091 
867	-2.82751584010228 
868	-1.98558107248929 
869	-2.10619788868809 
870	-1.07630017572897 
871	 3.62978982373327E-02 
872	-1.17130043968966 
873	-1.78083527229432 
874	-1.91917104400803 
875	-2.08778831089697 
876	-2.43768257832477 
877	-2.58844641346681 
878	-2.34772330896086 
879	-1.70212663383155 
880	-1.60758819243213 
881	-1.36041868942137 
882	-0.515742814105806 
883	-1.3301294361266 
884	-2.60602934155853 
885	-3.10055902151809 
886	-1.51398063618711 
887	-2.53380150658998 
888	-3.69259006997754 
889	-1.65406477995824 
890	-1.72659586771905 
891	-2.58169246825825 
892	-2.67454992476711 
893	-0.410897156236702 
894	-1.41952828652526 
895	-3.67314674682475 
896	-2.83304333926329 
897	-2.70561070156329 
898	-3.10384417500477 
899	-3.28389885381783 
900	-1.91804174455059 
901	-1.74649031766327 
902	-2.15488878727002 
903	-1.16354620083615 
904	-0.779470003400944 
905	-1.67179336514481 
906	-3.07229780506338 
907	-0.91069052030284 
908	-3.40222452040883E-02 
909	-0.989954177365244 
910	-1.8558420959348 
911	-3.12262803444001 
912	-3.21882969066355 
913	-1.48125702725906 
914	-8.02348540739041E-02 
915	-0.455006461565178 
916	-2.02908910751216 
917	-2.75801966423686 
918	-2.40264539437702 
919	-1.4376719133114 
920	-0.686008801711548 
921	-1.52580852510142 
922	-2.27807000439293 
923	-2.23707377451393 
924	-1.52699584001515 
925	-2.15370330982323 
926	-2.26866382870281 
927	-0.644035273061618 
928	-0.141313521805197 
929	-0.237195194879005 
930	-0.831213474094026 
931	-1.97632478669583 
932	-1.25709334432715 
933	-0.774190961062909 
934	-2.12867460080031 
935	-3.00937373155518 
936	-2.00589772254592 
937	-0.749652780852805 
938	-2.7567306412894 
939	-3.2630505380296 
940	-2.07559094530107 
941	-0.608690108924478 
942	-2.56607879458626 
943	-3.08600541010547 
944	-2.39106033818212 
945	-3.65601038713661 
946	-2.83269707269473 
947	-1.87088559858053 
948	-2.15459065387034 
949	-1.10893203420872 
950	-1.70012235715987 
951	-3.0238121096609 
952	-2.39959303490199 
953	-2.19890550818058 
954	-2.48480075684026 
955	-2.88519716322902 
956	-2.69409767019309 
957	-2.82131857450882 
958	-2.81295120736227 
959	-1.86019995557348 
960	-1.13822707533478 
961	-0.797785982185349 
962	-1.10413051540844 
963	-2.8403799301931 
964	-3.14252452679687 
965	-2.0715062953924 
966	 7.75613592244378E-02 
967	 1.42062346483174 
968	 1.50422700197573 
969	 1.78794748583768 
970	 3.86431814291481 
971	 3.65371607682891 
972	 1.86990695969689 
973	 0.026737252739307 
974	-3.39118594723851 
975	-4.87756084607957 
976	-6.94795663652635 
977	-7.66373879443921 
978	-1.47665326415708 
979	 0.336935716315943 
980	-1.84196740314534 
981	 1.14254631328105 
982	-0.129005950178541 
983	-2.47886659024419 
984	 1.29451038655392 
985	 3.13583134464587 
986	 2.43630671981633 
987	-0.448548539793911 
988	-2.05626334812445 
989	-6.96378724414917 
990	-8.23615628012283 
991	-4.18004084756313 
992	-5.33765660963039 
993	-8.81172905888762 
994	-10.9900596874673 
995	-12.9543402123893 
996	-15.1729355695038 
997	-10.2352225476496 
998	-3.22065207305393 
999	-0.876483804088909 
1000	 0.476935017786143 
1001	 0.149772758219345 
1002	-2.43111149510654 
1003	-3.3406838181738 
1004	-3.40425540194327 
1005	-3.61262708467713 
1006	-3.16184246672704 
1007	-4.05290217780331 
1008	-5.85926125033349 
1009	-6.67149648758677 
1010	-7.07568808809748 
1011	-5.08357923981104 
1012	-2.6482846971608 
1013	-1.52963676733825 
1014	-1.88941790745199 
1015	-4.80561236029162 
1016	-7.17536218628236 
1017	-9.4564124887565 
1018	-10.4076434574697 
1019	-8.74212997420249 
1020	-8.21806571140106 
1021	-9.22085344478307 
1022	-10.0798360290384 
1023	-10.4011363683472 
1024	-12.2602111817727 
1025	-11.9151263966541 
1026	-6.89298461178512 
1027	-4.94179395589955 
1028	-5.90014892859035 
1029	-7.46902378594663 
1030	-10.945862475702 
1031	-11.6404340558181 
1032	-8.24374177803378 
1033	-3.66267210330045 
1034	-0.665904547971547 
1035	 1.97588374258643 
1036	 1.82171612071502 
1037	 0.989848030362704 
1038	 1.48445888919769 
1039	-1.15435109734406 
1040	-2.29573506905397 
1041	-3.47636615570348 
1042	-2.96807070372414 
1043	-1.87783932266493 
1044	 1.44448965444117 
1045	 3.06332887785182 
1046	 3.90966163353945 
1047	 3.36394940600348 
1048	 0.355138557079988 
1049	 0.347210525670647 
1050	-0.617008590309155 
1051	-4.09616585487506 
1052	-1.84440314139211 
1053	 0.656202864741445 
1054	 1.6027384290104 
1055	 3.07915058209341 
1056	 1.65580124495569 
1057	 0.776087242443786 
1058	-2.07864955744907 
1059	-2.89450804865577 
1060	-1.96326510732489 
1061	-3.05674928919137 
1062	-4.4577671022806 
1063	-8.11231657447048 
1064	-9.60055812878134 
1065	-8.21943918931468 
1066	-5.78470163468167 
1067	-1.51930218937326 
1068	-1.22278670100223 
1069	-9.76475935105053E-02 
1070	 1.53200978589484 
1071	 0.24843188815867 
1072	 0.939258059228034 
1073	 2.65503779778955 
1074	 3.50172637448897 
1075	 3.83484131261847 
1076	 4.7292304013305 
1077	 5.93373405935065 
1078	 5.6380115926477 
1079	 6.35464481505192 
1080	 4.38597933480104 
1081	-2.05304646669326 
1082	-4.31337594136742 
1083	-5.5835840346845 
1084	-8.1825929491371 
1085	-7.55927549576082 
1086	-3.99744543205564 
1087	-5.33181851165794 
1088	-6.98773456320226 
1089	-5.84923984492726 
1090	-8.17464539466877 
1091	-7.38271040917472 
1092	-3.55413955827252 
1093	-1.89899622946718 
1094	 1.09516745056627 
1095	 1.10927263446251 
1096	-2.17916968425165 
1097	-2.98240528680517 
1098	-4.7101916289604 
1099	-6.00061974390855 
1100	-5.26325756556668 
1101	-5.4017561436227 
1102	-7.41522984613902 
1103	-7.49970315637159 
1104	-5.80602859518392 
1105	-4.06722027360678 
1106	-4.97909533477519 
1107	-7.38686582929773 
1108	-10.0307923162067 
1109	-11.3107374337302 
1110	-11.4423661568682 
1111	-8.23061459470302 
1112	-7.86104588065964 
1113	-10.2043014944599 
1114	-8.02182841583926 
1115	-2.51719277297071 
1116	-0.739496189769135 
1117	 3.43309705515799 
1118	 3.98715394973524 
1119	-1.69513702337809 
1120	-3.71913665944446 
1121	-5.08092129838639 
1122	-5.99132560955262 
1123	-5.66260915869576 
1124	-5.61358325476143 
1125	-4.19117462425769 
1126	-5.05425928686228 
1127	-4.98181651928303 
1128	-4.97159298501442 
1129	-4.71159936995959 
1130	-4.31867065194668 
1131	-4.04144549000951 
1132	-3.7299672068607 
1133	-3.44270986750452 
1134	-2.59653268012582 
1135	-3.4546871518192 
1136	-6.34540595523923 
1137	-6.33801527549157 
1138	-6.79289136682002 
1139	-5.50615947405929 
1140	 0.287885777323506 
1141	 2.68828794140257 
1142	 4.56999536200918 
1143	 5.10476593409036 
1144	 1.5766085249559 
1145	 1.39450100965928 
1146	 3.75329543096591 
1147	 3.88919249591274 
1148	 3.8179855815302 
1149	 5.59513599271796 
1150	 4.26385758038447 
1151	-1.21044027425379 
1152	-2.44894010182539 
1153	-2.04799490385922 
1154	-2.69084843308924 
1155	-3.11556937615882 
1156	-2.47832008328932 
1157	-0.455746464761786 
1158	-1.40330837597064 
1159	-3.2326800737002 
1160	-3.70152169775596 
1161	-6.83295442657848 
1162	-7.84237428561395 
1163	-6.31526839781008 
1164	-4.60353616931513 
1165	-1.27328513262928 
1166	-0.036110295673836 
1167	 1.56100769338784 
1168	 2.22087571943006 
1169	 0.418365958743724 
1170	-0.572262827095376 
1171	-1.60198799824971 
1172	-1.8778010759602 
1173	-2.90037434318118 
1174	-4.78980219799576 
1175	-6.00313307729984 
1176	-8.39755697099733 
1177	-7.52327065001054 
1178	-3.57134915119291 
1179	-2.57716408333491 
1180	-0.950016244813375 
1181	 0.599000896517779 
1182	-0.048396228841958 
1183	-4.04997912930279E-02 
1184	 2.23076142462721 
1185	 2.46295544902811 
1186	 0.469623892033208 
1187	-0.433214469592329 
1188	-1.82886679500164 
1189	-2.55633821093883 
1190	-1.96904679850315 
1191	-2.74363393943302 
1192	-3.58290517319276 
1193	-4.47572578956872 
1194	-7.63979223767806 
1195	-10.1546581207524 
1196	-10.1692081420315 
1197	-8.1122667373742 
1198	-7.36727627748593 
1199	-4.94372811278638 
1200	-4.05264833664085 
1201	-5.59069449006138 
1202	-5.49767007496191 
1203	-3.99257514211836 
1204	-3.54735414597211 
1205	-3.46126966853468 
1206	-2.46712674089603 
1207	-1.16100881464732 
1208	-0.886547088530967 
1209	-0.758865996199517 
1210	-0.504377414643685 
1211	-1.49779112643049 
1212	-0.65763558829798 
1213	-1.02656023167752 
1214	-2.54371709086989 
1215	-2.5218082663776 
1216	-4.37997657504528 
1217	-5.82990665150708 
1218	-5.46648248131003 
1219	-6.85623562957127 
1220	-6.23294119711952 
1221	-5.60433375150423 
1222	-3.01836880910051 
1223	-2.46025021202816 
1224	-3.17283392519845 
1225	-3.35939261234067 
1226	-4.4415974772909 
1227	-3.62937175406688 
1228	-0.839152151406699 
1229	 0.415252908184397 
1230	 2.28075295445676 
1231	 2.79450107971456 
1232	 1.01864557501148 
1233	 0.29729531155873 
1234	-8.66595664571772E-02 
1235	-0.530018923340816 
1236	-1.10759099467368 
1237	-0.510200174570671 
1238	-1.63421367840056 
1239	-2.69431718015147 
1240	-2.49781720206584 
1241	-0.800636978559177 
1242	 1.20037592843288 
1243	 1.24919300613401 
1244	 1.75460381894025 
1245	 0.342553482421817 
1246	-1.83404790687145 
1247	-1.96480969372863 
1248	-2.45650863795026 
1249	-2.38863727626445 
1250	-1.94877636300411 
1251	 0.219324178266508 
1252	 1.17111183079613 
1253	 0.964822063814476 
1254	 1.58793249874428 
1255	 2.79780659454646 
1256	 2.34566328505786 
1257	 2.26728541696641 
1258	 1.48062847264661 
1259	-1.28899915654799 
1260	-2.12312403454141 
1261	-1.87360865903283 
1262	-3.69962541586777 
1263	-2.77748080708536 
1264	-2.49231591984964 
1265	-1.7118262526259 
1266	-1.33581955538009 
1267	-1.08080070211604 
1268	 0.528010686261115 
1269	 8.37621394514044E-02 
1270	-1.76219053549175E-02 
1271	 0.318882936351404 
1272	-0.269884169516364 
1273	-0.753916039340526 
1274	 1.22901308407678 
1275	 1.69879884910899 
1276	-0.258663315880269 
1277	-0.574435048852856 
1278	-3.96958654352155 
1279	-4.83438399061287 
1280	-3.57831283092769 
1281	-3.22187504621297 
1282	-1.16196428221222 
1283	-0.868021828825231 
1284	-2.31794771991042 
1285	-3.20601765430956 
1286	-6.08911529696082 
1287	-6.50543127827437 
1288	-4.56731430096338 
1289	-4.40903380807623 
1290	-5.75810361006853 
1291	-7.3842281588116 
1292	-9.53192121382926 
1293	-8.06856680075643 
1294	-3.42080903987669 
1295	-2.06965005304646 
1296	-1.04476505692264 
1297	-0.903329847137692 
1298	-5.24924462949129 
1299	-5.42844242257042 
1300	-2.88348822810413 
1301	-2.95771496495104 
1302	 0.905032936482273 
1303	 4.72836164854364 
1304	 2.76468376043922 
1305	 3.57359744274255 
1306	 5.429395001937 
1307	 6.30807868968294 
1308	 8.73169815508169 
1309	 8.91226151693296 
1310	 7.92601011886416 
1311	 6.13222326723967 
1312	 4.50363642139873 
1313	 3.3285503244811 
1314	 1.53833514790052 
1315	-0.441316699159898 
1316	-1.8949312226013 
1317	-4.4797149997238 
1318	-5.69975811479269 
1319	-5.40000242031449 
1320	-7.51401693332502 
1321	-8.37943503608728 
1322	-5.38358027700697 
1323	-4.65946728445452 
1324	-2.65034338425338 
1325	-0.585958705011356 
1326	 0.430870076618954 
1327	 0.829100793359504 
1328	-3.18062546939865 
1329	-6.45916004394061 
1330	-8.20450858305365 
1331	-9.71056847119654 
1332	-6.65007698917724 
1333	-3.39688916862065 
1334	-1.8339276042816 
1335	 0.830875522569206 
1336	 0.668979558654694 
1337	-2.02784173590812 
1338	-3.17892568107736 
1339	-3.48870647840777 
1340	-3.27026536538912 
1341	-3.29139018974137 
1342	-2.89866931614514 
1343	-2.64370858322406 
1344	-6.51942224930928 
1345	-5.91717699125453 
1346	-4.24521065632857 
1347	-4.4463675121325 
1348	-4.60931106355088 
1349	-3.99670259809937 
1350	-4.89188740307671 
1351	-3.51097457862083 
1352	-0.271462647233438 
1353	 1.05002122266167 
1354	 4.31718011918981 
1355	 1.3828686663108 
1356	-3.86419684880132 
1357	-7.04988223781007 
1358	-10.9789959668156 
1359	-11.2563343669219 
1360	-9.33684892819405 
1361	-7.47319804567641 
1362	-6.31068174721439 
1363	-6.82326043648325 
1364	-7.10979430826577 
1365	-8.53856678396885 
1366	-11.606074437733 
1367	-12.8806680552666 
1368	-10.7448903017475 
1369	-7.74018122371528 
1370	-3.27301616292236 
1371	 0.141587333634576 
1372	 0.369317580167552 
1373	 0.766794679642295 
1374	 6.03642538606885E-02 
1375	-1.90420983449491 
1376	-3.40973615323072 
1377	-8.30906827118034 
1378	-11.6168697373369 
1379	-7.95342822487909 
1380	-5.38242934007668 
1381	-2.44039118677553 
1382	 1.34201077729367 
1383	 0.798135993033484 
1384	-0.740057857803154 
1385	-0.496305694567977 
1386	-9.68894881824261E-03 
1387	 0.29712392264995 
1388	 1.24642440223209 
1389	 2.9984183151853 
1390	 3.849635091887 
1391	 4.88475906951632 
1392	 3.37006770155989 
1393	-0.424912414724807 
1394	-2.54532487885285 
1395	-5.88572304803107 
1396	-7.9227198409792 
1397	-7.09157027203315 
1398	-6.8780603131442 
1399	-7.29690515354067 
1400	-5.102737436034 
1401	-4.61806265293298 
1402	-5.78424673496875 
1403	-6.45841108810957 
1404	-8.83460000589666 
1405	-9.90214198357855 
1406	-9.04759539082904 
1407	-7.85926107873735 
1408	-6.03368583807282 
1409	-4.36429026925366 
1410	-2.09962655314561 
1411	-2.06127604200423 
1412	-2.74877695240508 
1413	-3.48114411384682 
1414	-5.90132976048131 
1415	-5.94397241316107 
1416	-6.86525496041618 
1417	-8.46301114925201 
1418	-5.9675762602785 
1419	-3.07008196853206 
1420	-0.790774409437171 
1421	 2.16908497580006 
1422	 2.36425527803134 
1423	 0.607904797363668 
1424	-1.22981801546765 
1425	-3.14900991490734 
1426	-4.12199481238704 
1427	-5.50954244393811 
1428	-7.10456723993602 
1429	-7.19948873753086 
1430	-7.9398020146172 
1431	-8.00753209110801 
1432	-6.19108099189524 
1433	-5.20535781314273 
1434	-2.30397812420018 
1435	 2.24503326587605 
1436	 3.5704901143315 
1437	 2.47545260314457 
1438	 1.4088688981566 
1439	-0.601460667894198 
1440	 6.37444196686541E-02 
1441	 0.432495806986065 
1442	-4.09649645521861 
1443	-5.61932702063879 
1444	-7.54854140514155 
1445	-9.05686196213971 
1446	-6.24516914459432 
1447	-4.7503125742366 
1448	-5.34146589286023 
1449	-5.05267622283061 
1450	-5.11145844506481 
1451	-5.49197500100197 
1452	-5.53451706230583 
1453	-5.96768800677267 
1454	-7.0216124425526 
1455	-5.57416669601108 
1456	-3.90760647387977 
1457	-2.73970197620152 
1458	-2.54921993638607 
1459	-2.33605422153811 
1460	-3.8963887761059 
1461	-6.96342219036231 
1462	-5.41977462724334 
1463	-3.93224914298799 
1464	-1.65457763791073 
1465	 2.22895870034061 
1466	 2.15663268055815 
1467	 1.82800317749573 
