Wavelength	2mm_GrayPLA00000.asd
660	 1.85680784941938 
661	 0.611191963550065 
662	 9.00714184821318E-02 
663	 0.752323981884846 
664	 1.61953560156751 
665	 0.343696177211868 
666	-0.583332213115143 
667	 0.654250700723607 
668	-0.522569543037698 
669	-0.838990088534367 
670	 0.563551771463875 
671	 0.345292860720472 
672	-0.144080169247928 
673	-0.429005710458433 
674	-0.33886436124681 
675	-0.601274532536993 
676	-0.543049814595253 
677	 0.34475565331498 
678	 0.280325415100587 
679	-0.230264037135084 
680	-0.430099499535459 
681	 1.04447237781228 
682	 1.23693438516973 
683	 0.197620934670311 
684	 1.95349973081589E-02 
685	 0.97850011386417 
686	 1.63013100795694 
687	 0.639535159710236 
688	 0.766418340817903 
689	 0.559098046270805 
690	-0.403785644496782 
691	 0.797762583798615 
692	 1.45391101727961 
693	 0.598206042246078 
694	-1.46902131649834 
695	-0.791441092180151 
696	 0.58920522065936 
697	-0.59131172489525 
698	-0.945472251564421 
699	-0.717865152866014 
700	-0.263838152037575 
701	 0.892263059305449 
702	 2.16010764810291 
703	 2.74217269040647 
704	 1.49639510465374 
705	 0.635335199325892 
706	 0.262729234113702 
707	-9.39846708111007E-02 
708	 1.16578137153875 
709	 1.96984583295085 
710	 1.00780098328655 
711	 0.231824366853836 
712	 0.998674745605339 
713	 2.54868593424965 
714	 1.50108939569106 
715	 1.00834410756264 
716	 1.37429654626714 
717	 1.75361852119346 
718	 0.557139129731032 
719	 0.173943407560016 
720	 1.86256656859725 
721	 1.42825580988837 
722	 0.244110590908487 
723	-0.557522638560937 
724	 0.030693045719149 
725	-1.08354327551721E-02 
726	-0.286735035977578 
727	 0.384127109284327 
728	-0.335416955718194 
729	-0.895863883183285 
730	 4.88463393251586E-02 
731	 1.23471823086624 
732	 1.61007837320991 
733	 1.23976688545357 
734	 1.7333096600239 
735	 1.67151351931491 
736	 0.802481640149733 
737	-0.561905465083733 
738	-1.31513246212391 
739	-1.64337005357135 
740	-1.52362578021472 
741	 1.06712195635725 
742	 2.49998060136475 
743	 1.8318137370979 
744	 1.73694003417628 
745	 1.06874736836702 
746	-1.19131453860679E-02 
747	-0.845513255607412 
748	-0.99543092173735 
749	-0.545693947258543 
750	 9.72196759378969E-02 
751	-0.343191486777839 
752	 0.335541538746653 
753	 1.84379158698921 
754	 0.429538639993204 
755	-0.352688071769026 
756	-0.166183308972833 
757	 9.30581885764599E-02 
758	 0.523165675488951 
759	 0.958813963723631 
760	 1.128616817611 
761	 0.373240956814093 
762	-0.162941618900109 
763	-0.321572776627101 
764	-1.21239408889527 
765	-0.312547283136515 
766	 1.34590402246202 
767	 1.36457516416706 
768	-1.34888733314183 
769	-2.74290945336335 
770	-0.551204073761409 
771	 0.828463461897305 
772	 0.383036187023358 
773	-1.01358815523048 
774	-0.367277489739136 
775	-0.126495612041676 
776	-0.523873681831402 
777	-0.926847782909313 
778	 0.491388280381369 
779	 1.14234152697888 
780	-0.322537390443737 
781	-1.25028381859856 
782	-1.39449598508906 
783	-0.886526585449007 
784	-0.282227561795828 
785	-0.12765947620275 
786	-0.143531797723351 
787	 0.189648849870344 
788	 1.33112160479554 
789	 0.841550339848199 
790	-1.28965547590914 
791	 0.693577181467662 
792	 1.23685515265952 
793	-5.43988972509989E-02 
794	-0.480535566999175 
795	 0.325919036491523 
796	 1.12250106414472 
797	 0.659638051639342 
798	-0.52867262047724 
799	-0.865467743238038 
800	-9.99122675828111E-02 
801	-3.59581267456424E-02 
802	-0.428160215568646 
803	-0.975701830936519 
804	-1.25300105965098 
805	-1.1498994338349 
806	-1.12199946539705 
807	-1.25404713024305 
808	 0.198690809846673 
809	-0.351458461976826 
810	-2.17542740022423 
811	 0.314990202219936 
812	 0.944281477074881 
813	-0.307316060252798 
814	-1.45090866207724 
815	-1.62521847902508 
816	-1.30000605929456 
817	-0.866793349047316 
818	-0.176821784532332 
819	 0.950754279223024 
820	 1.71424858318353 
821	 0.724832223882617 
822	 1.0448814829528 
823	 1.04282605176456 
824	-0.796377093317729 
825	-0.8145092788759 
826	-0.120979170945158 
827	 0.293656791099239 
828	-0.265796275105845 
829	-0.539761521891116 
830	-0.671886686926097 
831	-1.17507930689772 
832	-0.387539656904626 
833	 1.29587914698278 
834	 2.53093065151128 
835	-0.287071244227494 
836	-1.44264106711172 
837	-0.474584474282271 
838	-1.07057950276353 
839	-0.72228231647339 
840	-2.44658324519663E-02 
841	 3.78022490177466E-03 
842	-3.63231341756409E-02 
843	-0.299881172577117 
844	-0.741561463780105 
845	-1.02091987259872 
846	-0.346280960243705 
847	 0.44627044948283 
848	-3.63354336977526E-02 
849	-0.873651781228677 
850	-1.25294281925619 
851	-0.898704507056739 
852	-0.798268671311147 
853	-0.677440616190028 
854	-0.47552441942893 
855	-0.25602148086057 
856	 0.262382252312025 
857	 5.63951426141825E-02 
858	-1.39480537229734 
859	-1.5522137921952 
860	-0.606665769476225 
861	 0.823378360852196 
862	 1.75397781022091 
863	 0.238960747772656 
864	-1.70205903033565 
865	-1.23643184930799 
866	-1.07263718602948 
867	-1.53719624922322 
868	-2.12811972977943 
869	-0.976840269012418 
870	 0.173695642376018 
871	 0.42683430679308 
872	-0.638194812527865 
873	-2.27749785250039 
874	-3.25575092077289 
875	-2.86545016787502 
876	-1.87869431498428 
877	-0.813158376487602 
878	-0.168152505047272 
879	-0.383773294075248 
880	-0.821493807768015 
881	-0.852319918287454 
882	-0.275745732916456 
883	-0.491795157386361 
884	-0.989438557153784 
885	-1.10990051259181 
886	-1.26496057714418E-02 
887	-0.876169289589947 
888	-1.74668263004002 
889	-0.138868923794298 
890	-0.29776847477386 
891	-0.661488978827203 
892	-0.499630778244071 
893	-0.929064814947206 
894	-2.29148927979914 
895	-2.68812269869475 
896	-9.59158559527065E-02 
897	 0.885535996187972 
898	 0.916499457179649 
899	 0.512388455260012 
900	-1.5944379173896 
901	-2.10950532087492 
902	-1.3178528007925 
903	-1.19639796713508 
904	-1.38232138431349 
905	-0.926205667708255 
906	 0.244763228097967 
907	-4.49618691960613E-02 
908	-1.42954349758355 
909	-2.37451035676265 
910	-0.901330750046757 
911	-0.644086565857615 
912	-0.585878451470026 
913	-9.53966900906958E-03 
914	-1.24196189746471 
915	-2.44875407982508 
916	-2.7381190709568 
917	-1.91163002180878 
918	-0.711303260498878 
919	-0.624902896819447 
920	-1.87487553298482 
921	-0.546629346319403 
922	-0.434116988762024 
923	-1.41524079703473 
924	-0.684192002943083 
925	-1.52356615776156 
926	-1.95803308101856 
927	-0.733574741867725 
928	-2.05009380579377 
929	-1.71689390707981 
930	-6.53801665598674E-02 
931	-0.624260405716718 
932	-7.75139675647876E-02 
933	 0.18891970647199 
934	-1.04691019044977 
935	-2.04712218670232 
936	-2.42283541559625 
937	-2.04121360057023 
938	-1.08366521652998 
939	-0.764726086388505 
940	-1.21877737054765 
941	-1.97243795302681 
942	-1.5557475925068 
943	-0.876354488374859 
944	-0.143766223628937 
945	 0.746162042701704 
946	 3.32415488037858E-02 
947	 7.21187688945289E-03 
948	 1.60191368202043 
949	 0.707786504708744 
950	 0.145363431354209 
951	 0.236333792403931 
952	 2.98203846069736E-02 
953	-0.403006509658014 
954	-0.462445616578547 
955	 0.115816553143699 
956	 0.969775969568596 
957	 0.167073013777028 
958	-1.03828577197599 
959	-0.472208593965434 
960	-1.18866111786175 
961	-1.34701567076159 
962	-0.51332747587327 
963	-1.33742027624095 
964	-1.15667009780202 
965	-0.847041885357066 
966	 5.17553857006998 
967	 5.61527795856252 
968	 4.70517306633612 
969	 4.50522037789587 
970	 6.35947596920695 
971	 5.72700538452805 
972	 3.19968652108396 
973	 2.58222043418788 
974	 0.158067223963407 
975	 0.149902795810958 
976	 3.28526369668253 
977	 4.47043485205167 
978	 5.71107801052718 
979	 5.48329118092621 
980	 2.14507626985158 
981	 1.89741307112648 
982	 0.28570622329499 
983	-1.7174054943899 
984	 1.55948169636571 
985	 4.19315493965357 
986	 3.73736065778459 
987	 3.29745787225874 
988	 2.61086491851981 
989	-4.76680962276103 
990	-4.91157803204723 
991	 1.57215458889123 
992	 3.55377346109822 
993	 6.11388975096812 
994	 9.36837575174195 
995	 7.7555132565796 
996	 5.57533110896704 
997	 4.74928018655202 
998	 3.75360669852781 
999	 3.63156211682502 
1000	 2.8809793066952 
1001	 0.947476658592937 
1002	 0.9826186678831 
1003	 1.48999749093018 
1004	-0.174463317571924 
1005	 0.406548377582299 
1006	 4.22613029858859 
1007	 5.59339900017638 
1008	 6.0083013836447 
1009	 7.14889983265642 
1010	 8.94863984474039 
1011	 8.148315642035 
1012	 9.01945350318386 
1013	 11.9719668878733 
1014	 11.1170077538396 
1015	 8.07537805092577 
1016	 3.92569164450033 
1017	-0.233632898243976 
1018	-0.666430349320646 
1019	 3.72082504782988 
1020	 9.09748411186298 
1021	 11.3334713152511 
1022	 9.43769229743856 
1023	 6.64576664580686 
1024	-0.6048887572991 
1025	-7.67594593466405 
1026	-7.64956708957554 
1027	-4.4122715511676 
1028	-4.17753840830495 
1029	-0.547125622208167 
1030	 3.51050958539846 
1031	 2.71508671641347 
1032	 3.61757731262104 
1033	 5.45899105628068 
1034	 0.618000512886192 
1035	-1.82759016853393 
1036	 3.32030036043499 
1037	 3.5183505264083 
1038	 3.32358689148593 
1039	 6.95776136392494 
1040	 7.83151406601082 
1041	 5.47333234080114 
1042	 5.45728759412537 
1043	 7.3083082819518 
1044	 5.13516633008202 
1045	 3.9298391806638 
1046	 4.55693227026199 
1047	 4.47071529000734 
1048	 4.70924905121901 
1049	 3.09292489874617 
1050	 0.582739447373175 
1051	 0.614842779872858 
1052	 3.65821920603772 
1053	 8.68387371556181 
1054	 11.4868538001785 
1055	 9.70893299505826 
1056	 5.82834965018231 
1057	 3.24521348320247 
1058	-1.56630308183459 
1059	-3.17305357560089 
1060	-3.17203944941436 
1061	-2.17729945983467 
1062	 0.997557499897939 
1063	 1.84852736311287 
1064	 4.34636705089188 
1065	 6.53849680048845 
1066	 3.07863142606774 
1067	 2.3535283003474 
1068	 3.35914581818469 
1069	 2.93307988650912 
1070	 5.09169745309502 
1071	 6.11522644641831 
1072	 4.22643764459121 
1073	 4.31342346256527 
1074	 5.47941731389606 
1075	 8.61920359277077 
1076	 9.901135889165 
1077	 11.81941456825 
1078	 12.0271981891056 
1079	 8.85498597007558 
1080	 8.50691590379319 
1081	 11.4964857275735 
1082	 11.2368090801526 
1083	 9.57794014796711 
1084	 8.3940216000367 
1085	 7.88969456278847 
1086	 5.74778157872938 
1087	 6.75924124781127 
1088	 7.35736013242987 
1089	 5.25144131159911 
1090	 2.05631482183202 
1091	 0.773011162193423 
1092	 0.256028586072479 
1093	 1.37665554070092E-02 
1094	 1.70620488929798E-02 
1095	 1.32032286024418 
1096	 4.53826890337033 
1097	 5.54635651531595 
1098	 7.26735830484162 
1099	 7.65174558508616 
1100	 4.4760799763243 
1101	 3.4544888329609 
1102	 4.57459163235017 
1103	 3.91865829853481 
1104	 1.23995708180438 
1105	 1.74438013885058 
1106	 2.44231316029785 
1107	 1.27559309772398 
1108	 3.93774856403778 
1109	 7.04825745060784 
1110	 8.79491370335812 
1111	 10.2984995492704 
1112	 11.2817888388018 
1113	 11.9929548789475 
1114	 11.2952299061796 
1115	 7.17190622029083 
1116	 8.0172201972962 
1117	 10.9850706926582 
1118	 12.9912538583564 
1119	 19.334487824655 
1120	 21.7987559455946 
1121	 20.9109535025192 
1122	 20.0388791713265 
1123	 17.2703048854243 
1124	 15.9614972146145 
1125	 13.4340705305909 
1126	 13.6936115024177 
1127	 13.2066455110782 
1128	 13.3566010308828 
1129	 15.0656247971716 
1130	 17.9402125360307 
1131	 19.1964026311298 
1132	 22.5635973432982 
1133	 22.1742715659152 
1134	 17.8958352587691 
1135	 16.2155492884787 
1136	 14.157775198635 
1137	 12.7253121473655 
1138	 11.5763553791564 
1139	 11.6608132357577 
1140	 12.8081739087519 
1141	 13.425677472937 
1142	 15.4873443091629 
1143	 16.4912831603106 
1144	 16.325217692138 
1145	 16.3781350645719 
1146	 15.422923299394 
1147	 15.9136607785035 
1148	 17.0396320457176 
1149	 19.2269413701759 
1150	 19.4952962902885 
1151	 19.8757158489713 
1152	 20.2482942581176 
1153	 18.2597035143712 
1154	 19.4095217490807 
1155	 23.6928912072498 
1156	 25.2654108902917 
1157	 28.6489317124436 
1158	 27.2243967756641 
1159	 19.7649743880508 
1160	 17.6351723672302 
1161	 15.097517429984 
1162	 13.7142638693305 
1163	 16.4920938432273 
1164	 17.6480850195426 
1165	 17.3682768059223 
1166	 17.6058922284297 
1167	 18.2136067393527 
1168	 20.0274243256661 
1169	 18.398648879916 
1170	 19.0784834877452 
1171	 18.7467943629741 
1172	 17.1500058430798 
1173	 17.6788143933617 
1174	 20.1728677465583 
1175	 19.6216004248136 
1176	 18.8545335427489 
1177	 18.1882299120313 
1178	 15.0705170092921 
1179	 14.0401784124009 
1180	 14.2679214645382 
1181	 14.6678414929425 
1182	 16.1888273695593 
1183	 16.3449353599301 
1184	 15.8353992603247 
1185	 16.363331021849 
1186	 16.0747698511625 
1187	 17.0288464244856 
1188	 21.5900211975578 
1189	 22.7988743964373 
1190	 22.6000790742024 
1191	 21.4155223051849 
1192	 17.7261231348383 
1193	 16.699497249943 
1194	 19.4541661985727 
1195	 20.8049201108346 
1196	 21.6314424209615 
1197	 22.8530449675648 
1198	 24.7289552026417 
1199	 26.2158163190024 
1200	 26.7967940053056 
1201	 28.4246452785869 
1202	 28.5254044754636 
1203	 26.7367290580719 
1204	 25.5417965343498 
1205	 24.2565756218194 
1206	 23.6678465875263 
1207	 21.717184701643 
1208	 20.8842218121437 
1209	 21.4999024383443 
1210	 22.4005535451317 
1211	 24.583234641434 
1212	 25.860851265616 
1213	 25.3075530340551 
1214	 25.4015865149969 
1215	 22.4570315425653 
1216	 23.2728715462714 
1217	 26.5076802550919 
1218	 26.0001893239165 
1219	 24.046643626872 
1220	 21.1241790776933 
1221	 20.0793774261292 
1222	 17.2783756012987 
1223	 18.2359055030218 
1224	 23.934627456939 
1225	 25.9037556733733 
1226	 28.7329217411028 
1227	 29.6230120287571 
1228	 26.527123922009 
1229	 26.0149753355397 
1230	 26.4889222558643 
1231	 25.2680501876815 
1232	 24.271183895004 
1233	 23.8860865495216 
1234	 22.3581042588584 
1235	 22.0016375713126 
1236	 22.3448136982608 
1237	 23.4613510447002 
1238	 26.8270930325531 
1239	 27.6110359593934 
1240	 27.0374913330792 
1241	 28.0534996315053 
1242	 29.2766493278647 
1243	 29.7467651699401 
1244	 30.3177579431506 
1245	 32.8489309628708 
1246	 33.5568157370799 
1247	 31.8771868113066 
1248	 33.5461160680075 
1249	 33.3712435024866 
1250	 32.6836170171027 
1251	 31.3748338327569 
1252	 30.0411899105797 
1253	 26.9151306798457 
1254	 27.3195679114146 
1255	 29.4391640293476 
1256	 30.4814125796001 
1257	 33.799484358885 
1258	 34.5318546367266 
1259	 31.8022059043445 
1260	 31.9882305613391 
1261	 33.2321027277121 
1262	 34.8528956060233 
1263	 35.7913481982183 
1264	 36.5748538388687 
1265	 33.6830087790391 
1266	 29.3021105346127 
1267	 28.2061229655899 
1268	 29.3516809216358 
1269	 31.3606770387463 
1270	 33.9718022520704 
1271	 33.9241352722927 
1272	 32.9712507400904 
1273	 32.7569695392125 
1274	 31.000638979927 
1275	 31.3226496478972 
1276	 32.7751379686035 
1277	 31.32443199305 
1278	 32.2826942745048 
1279	 33.4844139149779 
1280	 34.4500725382126 
1281	 33.5261119309781 
1282	 32.9174311359524 
1283	 32.7661155807986 
1284	 31.0312638072217 
1285	 31.3431788482215 
1286	 34.2392491054479 
1287	 34.1367355476233 
1288	 33.770845974979 
1289	 30.7552043434662 
1290	 25.6123123231778 
1291	 24.2964392129574 
1292	 22.890383020127 
1293	 21.7362609346818 
1294	 23.9681462929895 
1295	 25.725503946391 
1296	 28.7025367002796 
1297	 32.7444922823413 
1298	 32.4912406555456 
1299	 34.2346589571474 
1300	 35.3747579398179 
1301	 33.3376921294034 
1302	 32.8903570354752 
1303	 30.020535314358 
1304	 26.4002802217162 
1305	 25.848695347436 
1306	 29.0399109766693 
1307	 33.7224854336151 
1308	 36.4068640079161 
1309	 37.7697415158233 
1310	 36.1125114299053 
1311	 34.1615781104818 
1312	 33.9183304606803 
1313	 35.1441982950379 
1314	 35.5254638436888 
1315	 37.1139903367725 
1316	 36.9968934916578 
1317	 35.9769641986252 
1318	 35.0566777557259 
1319	 33.3165900758507 
1320	 31.6848757387192 
1321	 31.0093542444456 
1322	 31.7890484632375 
1323	 32.7399663593418 
1324	 35.0539685134879 
1325	 36.4515042741773 
1326	 35.6365820090398 
1327	 36.6481821423925 
1328	 35.3297496690332 
1329	 32.9932119007842 
1330	 31.4016116538074 
1331	 28.5258877390163 
1332	 27.8184633000223 
1333	 28.8688461392087 
1334	 30.4915191763881 
1335	 32.550092146127 
1336	 34.1944109386352 
1337	 35.3148232030462 
1338	 36.3570108487606 
1339	 37.425945735769 
1340	 37.0428194997875 
1341	 36.7100686632127 
1342	 35.9535572830296 
1343	 34.2322430775078 
1344	 33.3260093277628 
1345	 32.9757593811583 
1346	 34.485267459181 
1347	 34.9009392561342 
1348	 36.0891219853924 
1349	 35.6622965668162 
1350	 32.3234809216617 
1351	 31.6558845308072 
1352	 31.4457557777551 
1353	 32.2273154952086 
1354	 35.1781096901025 
1355	 37.712873121725 
1356	 37.3822601417896 
1357	 36.4883402989819 
1358	 36.3835304092766 
1359	 36.5646974449833 
1360	 35.2610772269958 
1361	 35.0268011629643 
1362	 32.3381394881572 
1363	 29.5822652135687 
1364	 30.18183956368 
1365	 31.794864717426 
1366	 33.8036993895745 
1367	 33.8392603354318 
1368	 34.1190289086895 
1369	 32.6809850172811 
1370	 30.0063691374171 
1371	 28.8984125129228 
1372	 27.1990689256286 
1373	 26.5940598758413 
1374	 28.5635090942054 
1375	 30.6682880146398 
1376	 31.4330419902374 
1377	 32.1967214814984 
1378	 33.5588358134551 
1379	 31.1142927636422 
1380	 26.7808946692859 
1381	 25.8795475832715 
1382	 24.6387982310702 
1383	 27.3944279826102 
1384	 35.3379099076109 
1385	 40.2082820630133 
1386	 42.5072962102263 
1387	 42.4063920504651 
1388	 39.8836346062607 
1389	 39.2337948170705 
1390	 39.1295707409516 
1391	 41.2123899505704 
1392	 40.6349336774837 
1393	 38.2238001454746 
1394	 37.1917941299473 
1395	 35.0385325503159 
1396	 35.6998194347974 
1397	 37.5873999501422 
1398	 37.9279463488593 
1399	 38.4264856278112 
1400	 37.5521984057259 
1401	 33.967127496329 
1402	 32.4171636228974 
1403	 31.6523938316013 
1404	 29.031301978902 
1405	 28.9464931731315 
1406	 30.4621712600615 
1407	 32.0522384992561 
1408	 34.1300475668214 
1409	 36.3202804650472 
1410	 37.9940961921545 
1411	 38.4361251803873 
1412	 41.7828129018655 
1413	 43.2381307376451 
1414	 43.6068721734676 
1415	 45.1419491331735 
1416	 40.424516546367 
1417	 37.3945960866643 
1418	 37.362377738054 
1419	 35.3949982906675 
1420	 36.0934240378246 
1421	 36.8403891531573 
1422	 35.1996549678209 
1423	 35.1485299589531 
1424	 34.7451256509513 
1425	 33.7261287168257 
1426	 34.3074967144069 
1427	 35.6506373385864 
1428	 38.2222889350329 
1429	 40.3523954881872 
1430	 41.3275163005181 
1431	 41.7486536188144 
1432	 40.9165773257992 
1433	 39.8607899250213 
1434	 41.4817792615282 
1435	 43.7999744534781 
1436	 45.4058428501141 
1437	 47.2874928077339 
1438	 47.3035655402733 
1439	 44.1292376617367 
1440	 41.9371944555297 
1441	 41.1104984244465 
1442	 39.0805857408702 
1443	 40.966388145018 
1444	 43.0366650633509 
1445	 42.7978566116438 
1446	 40.6805263273685 
1447	 40.5920221721751 
1448	 40.3592456093044 
1449	 39.4149367413248 
1450	 38.7709364353924 
1451	 38.2434598803983 
1452	 36.801507850027 
1453	 35.2150589985634 
1454	 36.5690993770309 
1455	 39.9198272344491 
1456	 43.7443120895649 
1457	 46.5088561634039 
1458	 46.5610325561544 
1459	 47.3862127603481 
1460	 48.0330757062593 
1461	 47.0126846202465 
1462	 46.1739562957544 
1463	 45.7585697836524 
