Wavelength	1mm_GrayPLA00000.asd
442	 4.42683855348444 
443	 4.42819786602242 
444	 4.35807003893657 
445	 5.30280393259723 
446	 5.92265511953889 
447	 6.00999656140753 
448	 5.79361513318402 
449	 5.88229582622802 
450	 6.38802529262587 
451	 6.99949143814743 
452	 6.50249371432449 
453	 6.23947916803905 
454	 6.27658851482169 
455	 5.89401505234611 
456	 6.30848794045372 
457	 6.833939960838 
458	 6.62951099668012 
459	 6.29452757389853 
460	 6.81957730005172 
461	 7.85723004938943 
462	 6.20692959566932 
463	 6.68606695471594 
464	 8.44199132153052 
465	 7.7557022276627 
466	 7.01769660428986 
467	 7.19236157964766 
468	 8.26841231438365 
469	 7.14976415061519 
470	 7.51248898697192 
471	 9.6423684048411 
472	 8.17526518455301 
473	 7.47221985941848 
474	 8.220229387178 
475	 9.48101424346297 
476	 10.3375011186355 
477	 10.419472038823 
478	 9.80482644623893 
479	 9.54833319096041 
480	 9.25522536050297 
481	 9.12917958110361 
482	 10.4106227287623 
483	 10.2320479357917 
484	 10.0411225485846 
485	 12.569707494575 
486	 11.2518467824521 
487	 9.27730893398471 
488	 10.0067193880567 
489	 12.2915555976023 
490	 13.0094192538704 
491	 11.7774485545998 
492	 11.6770901829882 
493	 12.5534934833005 
494	 13.1224145977923 
495	 11.8448514501605 
496	 12.5257144277947 
497	 12.9950020792083 
498	 11.7848946503342 
499	 12.8196254590957 
500	 15.1261014108557 
501	 17.0573341701201 
502	 15.821107401653 
503	 15.0561744716863 
504	 15.149623676943 
505	 15.2240176441325 
506	 15.6393717843306 
507	 16.1668625710609 
508	 16.7066133906114 
509	 18.0145081043847 
510	 18.7114555355078 
511	 18.5174378604238 
512	 18.5505631612996 
513	 19.2562674849873 
514	 20.0110520110633 
515	 19.7759566816907 
516	 19.7299261519421 
517	 20.8105968410259 
518	 22.9758271981776 
519	 23.0021432735192 
520	 22.2173474523701 
521	 21.6755693855027 
522	 22.0754539747183 
523	 22.5716904185845 
524	 23.4058947125736 
525	 25.1103472542514 
526	 25.0412238060928 
527	 24.4528786882351 
528	 24.8013195599392 
529	 25.2547370792421 
530	 25.809840980056 
531	 26.4525027790478 
532	 27.0894444135545 
533	 28.1047178144362 
534	 28.8735260672882 
535	 28.3095610549851 
536	 28.0510134170659 
537	 28.3151490642451 
538	 28.9780294834883 
539	 29.802243738679 
540	 31.4380237779578 
541	 33.3599505917353 
542	 32.5412216130882 
543	 31.8607800691542 
544	 31.7888322836869 
545	 31.551912937249 
546	 33.5851516285825 
547	 35.1929728012711 
548	 33.8649300832375 
549	 35.2014803840604 
550	 36.2361220740468 
551	 35.4361545085669 
552	 35.1350687437107 
553	 36.2692815517271 
554	 37.7989470028954 
555	 37.0195780370815 
556	 38.3906119454705 
557	 39.3709787890361 
558	 36.7953814093615 
559	 37.3104753700056 
560	 38.3128273436772 
561	 37.9626284855204 
562	 38.3847410745949 
563	 39.1739410939231 
564	 39.8784827345945 
565	 39.8881599557929 
566	 39.571249559732 
567	 39.5063392654433 
568	 40.1144171012701 
569	 39.4977077915059 
570	 39.1095046188154 
571	 39.6291152400993 
572	 37.7839054794027 
573	 37.998020282919 
574	 40.2100275534137 
575	 38.8488014510778 
576	 38.0226864170363 
577	 38.231300104215 
578	 38.5991819346414 
579	 38.5610057055596 
580	 37.8155233229601 
581	 36.7185224865685 
582	 37.9474661643912 
583	 38.1700047067616 
584	 36.5924061468884 
585	 36.415355275311 
586	 36.5003159729361 
587	 35.9902056187955 
588	 34.1473852593952 
589	 34.1961931826815 
590	 35.1396382155424 
591	 35.3730894514426 
592	 35.157735052058 
593	 34.7499018236323 
594	 34.576629520343 
595	 35.6851261953108 
596	 35.6463331848434 
597	 34.572037592005 
598	 34.2958467661381 
599	 33.9731409186174 
600	 34.5487379497034 
601	 36.6913350431346 
602	 36.7236962111585 
603	 36.4105284901801 
604	 36.9448531855202 
605	 36.9826197665273 
606	 37.4184937941961 
607	 38.0615639249139 
608	 37.7277742790387 
609	 37.487510928798 
610	 37.6042146405838 
611	 38.0207063753096 
612	 38.2052972032575 
613	 38.3383302787879 
614	 38.7426040202648 
615	 40.0243792314082 
616	 40.6473093941684 
617	 40.9212967034857 
618	 43.7248375524789 
619	 43.9711130760818 
620	 42.3831374153817 
621	 42.0808643808509 
622	 41.9203434172816 
623	 42.580851503256 
624	 44.3499404622787 
625	 45.1702962264188 
626	 45.7661911583874 
627	 46.1047912257073 
628	 44.4228310154081 
629	 44.2883775638078 
630	 46.0033118904725 
631	 47.9731215717521 
632	 47.6183858907476 
633	 46.3337524282457 
634	 46.1290858887214 
635	 46.7209347306081 
636	 47.1750338222046 
637	 47.4266613022853 
638	 49.6378716929929 
639	 49.9332413939547 
640	 49.0082876165577 
641	 50.8953665911181 
642	 49.8827633378707 
643	 47.7051562593468 
644	 47.7514425987718 
645	 49.1152233104961 
646	 50.7276492376319 
647	 51.7833954381438 
648	 52.1643888268101 
649	 51.9553922999228 
650	 51.7483403254442 
651	 52.7475240474901 
652	 53.1002676728962 
653	 53.0306705408892 
654	 53.3542680988506 
655	 52.8640371284996 
656	 53.1547143023197 
657	 54.8655363951017 
658	 54.3567219318561 
659	 54.7443990451362 
660	 56.2891189018714 
661	 55.4272659680907 
662	 55.7038776736317 
663	 56.7110066737516 
664	 56.5153597486653 
665	 56.5941315650348 
666	 57.3267632122238 
667	 58.4870010803898 
668	 58.185964118825 
669	 58.24915543856 
670	 58.9554307026382 
671	 57.5627375220214 
672	 58.4538215903861 
673	 60.730315746297 
674	 60.7301661919448 
675	 60.8515466401481 
676	 61.7418458247237 
677	 63.2884177954533 
678	 63.4357356948473 
679	 63.590261684996 
680	 64.4797209228154 
681	 65.2149401232443 
682	 66.089300822021 
683	 66.662408256726 
684	 66.0468878729316 
685	 66.5487229886984 
686	 67.725056635149 
687	 68.4188822958069 
688	 68.029532535467 
689	 67.8408152991879 
690	 68.6257302468771 
691	 69.8783999851185 
692	 70.4467590675619 
693	 70.275334490852 
694	 70.2570758194976 
695	 70.5557728648825 
696	 70.8897588856373 
697	 70.9498314494342 
698	 71.6613997177583 
699	 72.4083351179281 
700	 72.9951406900568 
701	 74.8792283550702 
702	 76.6960077904647 
703	 77.6163027107726 
704	 77.1926224612953 
705	 77.0987136206373 
706	 76.9476655883085 
707	 76.0028684453209 
708	 77.5604032859589 
709	 78.758735113537 
710	 77.7267247583266 
711	 77.6306394604542 
712	 78.5672536181524 
713	 79.5157651916624 
714	 77.9107253411513 
715	 77.3084232323906 
716	 78.0508679389451 
717	 79.1135190569982 
718	 78.8725318705555 
719	 78.7773906879547 
720	 79.6895864056896 
721	 78.9148105204626 
722	 78.3280473965119 
723	 78.5672002006268 
724	 78.7875133846961 
725	 78.5095113428365 
726	 78.446748935476 
727	 79.5674206447536 
728	 78.606227618587 
729	 77.955569293655 
730	 79.3677872872813 
731	 79.2786795182887 
732	 79.2540415290778 
733	 79.8494906879719 
734	 80.328688000481 
735	 79.8205647233047 
736	 78.7219491437972 
737	 78.0524115378813 
738	 77.9196193745932 
739	 78.4218793159406 
740	 79.4359379428162 
741	 80.3044197269179 
742	 80.9557190462163 
743	 81.0791415975389 
744	 79.8730850243979 
745	 79.1853921645902 
746	 79.3775723417985 
747	 79.9452461323278 
748	 78.3169515112199 
749	 76.7617351882081 
750	 77.0572482452007 
751	 76.3601971326976 
752	 76.5294092069436 
753	 77.7673345437269 
754	 78.0592624011116 
755	 78.5172564584965 
756	 78.6909789646942 
757	 77.7039317674213 
758	 76.7778154064888 
759	 76.3400061675084 
760	 76.36907938596 
761	 75.8050957649903 
762	 75.8803697399824 
763	 76.2661509363494 
764	 74.6298590805531 
765	 73.832414111338 
766	 74.0009057641295 
767	 74.1244939178984 
768	 72.66741620137 
769	 72.0028955618288 
770	 73.4091603111055 
771	 73.8261584715937 
772	 71.9701420914044 
773	 69.4870610362026 
774	 71.3309752690362 
775	 71.434336785112 
776	 69.9674106966821 
777	 69.1872045383314 
778	 70.5891030033506 
779	 70.8030761983024 
780	 68.4312223536298 
781	 68.1772768902652 
782	 68.3110091996806 
783	 68.1825702174437 
784	 67.8636339797034 
785	 67.2237361968146 
786	 67.0053025366151 
787	 67.8387348884945 
788	 68.5170556410288 
789	 67.1252532470368 
790	 64.1289167003332 
791	 65.3626235666842 
792	 64.7021265662041 
793	 62.2870810335818 
794	 62.0254898453048 
795	 63.0599025623951 
796	 63.9836506589439 
797	 63.5863024687128 
798	 62.439697680347 
799	 60.8977194361314 
800	 59.5637504011189 
801	 59.6168770499578 
802	 59.4454993648054 
803	 58.8243105823495 
804	 58.1854638325794 
805	 58.1297927410354 
806	 57.8423170372201 
807	 56.9286703886128 
808	 57.2207308964991 
809	 56.6963200902491 
810	 55.6917581510296 
811	 57.2185941726074 
812	 56.9017987252393 
813	 55.3141945150774 
814	 54.4407697094976 
815	 53.4698397835503 
816	 53.2005571592922 
817	 53.9456998791122 
818	 54.8693554863371 
819	 54.991514531967 
820	 53.9045716338318 
821	 51.7565425073043 
822	 51.5327980293113 
823	 51.6544773225643 
824	 50.430531636247 
825	 50.5949266728505 
826	 51.2545653404896 
827	 51.3594459645229 
828	 49.5835948935259 
829	 48.6690787352153 
830	 48.8466495085863 
831	 49.2168272222625 
832	 48.7065211908618 
833	 49.1682510412389 
834	 50.6276795705163 
835	 46.7261486035936 
836	 44.7284807755223 
837	 45.6692260425337 
838	 45.7033195915285 
839	 46.7210327662366 
840	 47.5479794357934 
841	 46.7221515707054 
842	 44.4843866337599 
843	 43.5920480927935 
844	 44.5691709319848 
845	 44.3728556476582 
846	 45.092232291068 
847	 46.2441727771345 
848	 46.3283407755952 
849	 44.4021224944119 
850	 42.8467400757699 
851	 43.2079218749467 
852	 44.0603433056204 
853	 44.502853445977 
854	 44.229789228476 
855	 43.4540906841881 
856	 42.6987140401342 
857	 42.0505631225351 
858	 41.5115447497069 
859	 41.1267567889075 
860	 41.783892462978 
861	 43.2932781233454 
862	 44.1430744861564 
863	 42.8838891075463 
864	 41.3549763495009 
865	 41.9319524329368 
866	 41.2128513876242 
867	 40.3346673542898 
868	 40.3177304863211 
869	 41.4186333513566 
870	 41.563461663425 
871	 40.6722430083082 
872	 39.7324146651288 
873	 38.386510345267 
874	 38.3975605560054 
875	 40.2181549228134 
876	 39.7333389644965 
877	 39.4022362319076 
878	 39.9382194141531 
879	 40.6701114063629 
880	 40.3609359723926 
881	 39.9622702859505 
882	 40.3675564842438 
883	 39.9852420202778 
884	 39.1758700661684 
885	 38.5324867027121 
886	 38.9008673365959 
887	 38.4462285027465 
888	 38.2370916453689 
889	 39.5717565745487 
890	 39.7500287695373 
891	 39.395287119668 
892	 39.1090727905885 
893	 39.2011254019782 
894	 38.2471141568992 
895	 37.399458888361 
896	 38.492222355039 
897	 40.2495474010282 
898	 40.0983122635834 
899	 37.6676253611933 
900	 37.0887976570619 
901	 37.2639203878564 
902	 37.4083908346207 
903	 36.9107056831971 
904	 37.7519032418106 
905	 38.2672408508273 
906	 37.4007852211567 
907	 36.6416364451333 
908	 35.440758868775 
909	 34.772478499638 
910	 36.2068721233813 
911	 36.9602165621681 
912	 37.0341077354822 
913	 36.7470461099157 
914	 35.8468264718214 
915	 34.8927623471482 
916	 34.506356284587 
917	 35.253548309157 
918	 36.1530613497913 
919	 35.9910412611556 
920	 34.7688636068682 
921	 36.3155587797356 
922	 36.0879140089814 
923	 34.490702699505 
924	 35.3499827387273 
925	 34.9939983686445 
926	 34.5466695812575 
927	 35.02457064409 
928	 34.2306010258283 
929	 34.3202471296038 
930	 34.6784452113247 
931	 32.9086896972151 
932	 34.3286122382417 
933	 35.2783635922051 
934	 32.83127541526 
935	 31.1574764404756 
936	 30.9578971167963 
937	 31.6546577541815 
938	 31.7529179708215 
939	 32.7172055543808 
940	 32.8409162915619 
941	 31.3415624013611 
942	 31.5102603449885 
943	 31.3810087915463 
944	 31.1954406867897 
945	 32.3107269712335 
946	 31.388750058719 
947	 30.8777618769116 
948	 32.1783024900251 
949	 31.8656111858431 
950	 30.8252114377481 
951	 30.1340124499202 
952	 30.7188646617706 
953	 29.5786593362635 
954	 28.4650840513483 
955	 28.7659544377947 
956	 30.0653334773394 
957	 30.3283613767132 
958	 29.5046917442017 
959	 28.4952019368787 
960	 27.4367997200072 
961	 27.08603967499 
962	 27.5465858613111 
963	 27.8830184052816 
964	 27.5544927821849 
965	 26.9076702594669 
966	 50.3183689047761 
967	 53.364630886511 
968	 53.9895585687234 
969	 53.5461083072454 
970	 51.6560954397092 
971	 52.609631673967 
972	 53.0363115856231 
973	 53.4223691432614 
974	 56.0992300259611 
975	 57.8064930344171 
976	 57.4456573301372 
977	 58.6235039790292 
978	 63.8412726877413 
979	 65.2724752752746 
980	 65.3856292074227 
981	 67.4384845427608 
982	 65.9776883107992 
983	 65.379854125714 
984	 68.7368102838069 
985	 69.6866644474558 
986	 70.2288749839572 
987	 71.4715506501568 
988	 71.4473010002334 
989	 68.4367631902275 
990	 69.277318402805 
991	 72.9529784695285 
992	 74.8585429537451 
993	 78.0473187080965 
994	 79.1329288373226 
995	 76.9756117384055 
996	 74.3095723674797 
997	 73.864244259156 
998	 73.0343634360879 
999	 74.4435585764812 
1000	 75.5078188966382 
1001	 74.5627576106192 
1002	 75.0300107261616 
1003	 76.0472188167552 
1004	 77.668180782576 
1005	 80.48354036109 
1006	 87.6376682738183 
1007	 89.4707047714703 
1008	 89.2441485162284 
1009	 88.6998372729456 
1010	 86.9536711830775 
1011	 83.507067147343 
1012	 86.2103757139429 
1013	 90.9597923698364 
1014	 91.6811591814433 
1015	 91.7944877051876 
1016	 89.6867473626118 
1017	 86.0729504305547 
1018	 85.7529970236131 
1019	 87.9595846009981 
1020	 91.2438281231931 
1021	 93.3629968887704 
1022	 93.8287066694699 
1023	 94.6664743294744 
1024	 94.9142326112797 
1025	 93.9318992586624 
1026	 94.6451159213912 
1027	 95.3944321323999 
1028	 96.6434900705166 
1029	 101.029377981368 
1030	 101.904293509671 
1031	 103.326894502661 
1032	 107.385907970879 
1033	 107.117155160345 
1034	 107.254375473134 
1035	 110.1756951545 
1036	 109.247780945278 
1037	 106.412533732234 
1038	 106.514629137779 
1039	 108.218971086637 
1040	 109.926014993203 
1041	 113.357392189999 
1042	 116.588803354788 
1043	 120.616308812781 
1044	 122.413552716866 
1045	 125.171901292719 
1046	 127.168836615299 
1047	 124.926102922545 
1048	 123.009097169498 
1049	 121.103814255872 
1050	 119.098850036529 
1051	 121.433879223292 
1052	 122.832393781732 
1053	 122.516017122064 
1054	 123.792430555409 
1055	 125.04152638874 
1056	 126.067527737423 
1057	 126.714739496104 
1058	 128.30584107853 
1059	 128.840097877555 
1060	 126.994666281635 
1061	 127.54507168511 
1062	 129.841716499855 
1063	 130.927311237467 
1064	 130.127540752271 
1065	 129.888466654476 
1066	 131.029547694724 
1067	 130.703199075813 
1068	 132.581390343135 
1069	 134.7628529766 
1070	 137.113900765433 
1071	 140.088535084214 
1072	 139.944602775487 
1073	 140.917110393822 
1074	 141.382828934449 
1075	 138.523153720295 
1076	 138.977701649173 
1077	 142.960805725544 
1078	 144.347566103578 
1079	 144.762115636818 
1080	 145.313840590734 
1081	 144.785122411721 
1082	 144.872179317848 
1083	 145.365237812066 
1084	 145.915096852274 
1085	 147.251763697454 
1086	 151.89595738858 
1087	 154.514626460473 
1088	 157.217806349333 
1089	 159.235072420256 
1090	 158.219603619608 
1091	 158.670577976301 
1092	 159.492315607242 
1093	 159.608429309028 
1094	 158.809420318896 
1095	 159.641323135247 
1096	 160.228739248867 
1097	 162.146296755413 
1098	 167.17106864869 
1099	 169.247342302019 
1100	 168.803840607157 
1101	 171.192511325591 
1102	 173.69358819849 
1103	 176.579520665512 
1104	 181.502465587012 
1105	 187.130972026594 
1106	 191.126457202662 
1107	 192.237356606893 
1108	 193.148535288741 
1109	 193.48334669901 
1110	 193.856078614116 
1111	 192.573698995564 
1112	 194.473883978883 
1113	 197.456977138022 
1114	 201.064111225982 
1115	 207.664699802868 
1116	 211.317822195654 
1117	 214.146633597542 
1118	 216.781693585119 
1119	 217.189704699564 
1120	 219.672991928458 
1121	 224.089142279332 
1122	 226.805005256716 
1123	 229.269830127723 
1124	 231.931274160798 
1125	 234.516387313221 
1126	 234.967906518905 
1127	 237.557467177088 
1128	 241.996208741642 
1129	 243.661642517004 
1130	 244.479911116122 
1131	 245.545139333968 
1132	 243.874321412293 
1133	 246.585798613847 
1134	 252.45220879414 
1135	 255.960156249156 
1136	 261.011149224305 
1137	 264.383830721867 
1138	 266.512201620775 
1139	 267.47292500654 
1140	 264.870478300113 
1141	 267.230697660011 
1142	 272.865404923602 
1143	 275.087015002487 
1144	 278.557334988419 
1145	 282.122906154212 
1146	 282.144171814719 
1147	 283.143431663186 
1148	 285.046529764344 
1149	 289.521356802379 
1150	 293.123465998656 
1151	 296.607895677262 
1152	 298.621237460364 
1153	 301.883574171905 
1154	 302.504100896601 
1155	 299.189261499859 
1156	 298.832819989243 
1157	 299.170016587138 
1158	 299.213995759112 
1159	 300.275377296706 
1160	 300.168553033537 
1161	 299.408035100519 
1162	 298.561120200084 
1163	 295.433729650443 
1164	 295.675574989947 
1165	 298.367355838577 
1166	 299.686395810446 
1167	 304.027340987578 
1168	 305.598309550786 
1169	 302.168317508384 
1170	 300.828490299095 
1171	 299.579903681803 
1172	 296.396098114801 
1173	 297.512558730264 
1174	 301.080877325692 
1175	 304.588328878743 
1176	 311.692852711615 
1177	 314.779671237719 
1178	 316.85463572682 
1179	 318.015591098368 
1180	 314.496146271203 
1181	 316.45680743181 
1182	 321.158899263416 
1183	 325.232969528237 
1184	 332.929139476152 
1185	 337.953100379321 
1186	 341.316711554072 
1187	 344.071429315208 
1188	 344.702761217011 
1189	 347.521597599622 
1190	 351.123690967278 
1191	 354.161254180331 
1192	 358.789601817619 
1193	 361.67141332591 
1194	 361.546247574092 
1195	 365.251272494646 
1196	 366.964215794159 
1197	 368.610909630756 
1198	 369.82022456873 
1199	 370.165110913277 
1200	 370.503906673308 
1201	 369.942180751949 
1202	 371.629224943581 
1203	 374.10336625655 
1204	 376.312510128754 
1205	 381.110435762621 
1206	 383.731494456744 
1207	 385.287668019991 
1208	 386.233452701193 
1209	 384.5184899489 
1210	 384.751897393468 
1211	 385.153288318927 
1212	 386.700436332079 
1213	 387.466725779418 
1214	 390.381375189116 
1215	 391.124762336961 
1216	 392.110624007047 
1217	 395.058433806164 
1218	 394.184376576028 
1219	 396.150905293209 
1220	 399.452186882195 
1221	 400.769858892572 
1222	 402.769342029328 
1223	 403.934374394995 
1224	 402.912758240748 
1225	 402.966858214263 
1226	 402.251725115806 
1227	 403.346680963545 
1228	 406.058687318319 
1229	 406.598988178988 
1230	 408.265118118823 
1231	 409.431415093855 
1232	 407.670827937692 
1233	 408.704104426079 
1234	 411.812557085134 
1235	 412.58535410547 
1236	 413.556069005965 
1237	 413.666594898278 
1238	 412.586061396952 
1239	 414.456064441579 
1240	 412.91249192281 
1241	 414.579583819472 
1242	 418.616453324493 
1243	 415.68808689391 
1244	 415.295026041037 
1245	 416.271193552007 
1246	 413.229539020827 
1247	 413.917443756764 
1248	 416.334565228659 
1249	 417.916784111888 
1250	 419.487815056629 
1251	 420.450521053528 
1252	 423.279423508985 
1253	 427.415693799425 
1254	 429.939814496564 
1255	 434.198952587491 
1256	 435.743115076301 
1257	 434.015169128487 
1258	 434.989897546253 
1259	 435.408179049015 
1260	 436.504412677295 
1261	 440.236003788697 
1262	 440.955272521408 
1263	 440.368134506368 
1264	 440.949393099946 
1265	 441.621498498762 
1266	 443.641358820967 
1267	 442.933475431212 
1268	 443.090962102696 
1269	 444.767956487828 
1270	 443.826793891828 
1271	 445.879454955538 
1272	 449.185070221289 
1273	 447.960738047104 
1274	 445.810848984027 
1275	 443.268510789406 
1276	 442.727454571365 
1277	 443.982232527486 
1278	 444.970928353979 
1279	 444.5228925334 
1280	 442.555091759241 
1281	 440.418116370828 
1282	 435.554715998954 
1283	 434.787541125482 
1284	 437.448559207615 
1285	 439.182692354565 
1286	 443.777453178384 
1287	 445.029742397544 
1288	 445.24830917625 
1289	 441.241843605855 
1290	 438.039072823772 
1291	 436.79237592552 
1292	 434.690564320481 
1293	 434.570658661056 
1294	 436.088523132946 
1295	 435.807271413017 
1296	 439.570073190555 
1297	 445.833080469239 
1298	 447.469510787543 
1299	 447.396012881698 
1300	 448.567964036878 
1301	 446.120935041163 
1302	 443.281485187022 
1303	 444.507090017923 
1304	 442.343776670496 
1305	 440.697416097491 
1306	 444.089216612464 
1307	 446.163689401234 
1308	 450.107515270367 
1309	 455.230362944153 
1310	 455.259781188495 
1311	 453.459094185738 
1312	 452.382879399535 
1313	 447.820664427547 
1314	 446.651263209988 
1315	 449.374762837525 
1316	 449.26242064099 
1317	 446.943247693857 
1318	 448.496158182355 
1319	 450.27738612505 
1320	 453.997578285152 
1321	 460.628570644441 
1322	 463.737089331227 
1323	 463.748732300842 
1324	 463.215811770142 
1325	 463.329749982079 
1326	 464.049890336219 
1327	 466.041408083962 
1328	 467.634915265145 
1329	 466.585512480384 
1330	 467.834757521039 
1331	 469.603054081062 
1332	 470.972181919578 
1333	 473.153800311604 
1334	 474.5517630418 
1335	 475.841893563006 
1336	 474.979541078785 
1337	 474.021079244532 
1338	 474.065491621079 
1339	 472.040341595176 
1340	 471.011998435976 
1341	 470.535211764552 
1342	 469.548256691747 
1343	 469.909896370838 
1344	 469.449281202987 
1345	 469.097159546698 
1346	 468.594721885716 
1347	 467.152018240361 
1348	 463.943598057149 
1349	 463.441387798224 
1350	 464.150138821626 
1351	 462.8287420188 
1352	 463.317375831577 
1353	 461.865036133262 
1354	 457.489033871391 
1355	 453.551596321038 
1356	 453.051484750415 
1357	 451.037375998297 
1358	 451.962734280567 
1359	 455.526338450985 
1360	 457.05370236031 
1361	 459.690800584663 
1362	 460.667578069574 
1363	 459.866817198416 
1364	 458.436621774673 
1365	 455.220443558024 
1366	 453.455012769252 
1367	 452.582818199096 
1368	 453.96446805039 
1369	 458.136853736432 
1370	 462.912751979553 
1371	 468.912814216842 
1372	 474.493063755555 
1373	 476.661957357967 
1374	 476.237955874031 
1375	 476.236707870927 
1376	 474.417591418367 
1377	 473.832177845539 
1378	 476.767245655531 
1379	 476.258532109355 
1380	 474.377873307938 
1381	 472.240975955758 
1382	 470.086784305281 
1383	 470.137498190988 
1384	 469.977822578617 
1385	 471.095963070877 
1386	 472.410515205892 
1387	 472.050204181175 
1388	 472.591286813314 
1389	 474.013954017364 
1390	 474.804734643191 
1391	 473.900583667828 
1392	 475.970090408104 
1393	 479.360098430738 
1394	 481.774551471907 
1395	 485.53380736459 
1396	 489.501671172858 
1397	 489.455859913947 
1398	 490.057777121375 
1399	 491.514909341527 
1400	 493.134354102902 
1401	 496.458669982743 
1402	 499.512401975302 
1403	 504.448650427822 
1404	 509.104471780078 
1405	 512.100753752973 
1406	 517.41157038086 
1407	 521.602537030224 
1408	 523.130909573367 
1409	 524.58847585117 
1410	 525.386987112397 
1411	 525.539987901585 
1412	 525.737161528391 
1413	 526.485991677154 
1414	 526.260883372816 
1415	 525.672402542906 
1416	 526.840574000753 
1417	 529.645823200456 
1418	 534.827291203924 
1419	 540.910333178409 
1420	 545.558951170136 
1421	 547.939705809264 
1422	 549.040756741538 
1423	 550.900931212924 
1424	 553.052730656645 
1425	 553.919551739687 
1426	 555.789435654272 
1427	 556.556593565487 
1428	 554.519812780656 
1429	 554.244369720394 
1430	 554.480962968672 
1431	 554.287297146726 
1432	 554.917712971016 
1433	 555.148127725199 
1434	 554.645276210014 
1435	 552.609463030014 
1436	 550.324366237578 
1437	 550.780814987903 
1438	 550.8303801514 
1439	 549.530370317432 
1440	 549.917831736152 
1441	 549.752611803077 
1442	 550.513139931743 
1443	 552.030196273239 
1444	 552.704842110382 
1445	 552.164795277027 
1446	 548.004700878518 
1447	 546.223431734736 
1448	 545.241070672738 
1449	 544.998060284351 
1450	 546.751834078384 
1451	 547.435961971293 
1452	 547.635638197929 
1453	 547.633425683352 
1454	 550.902069933177 
1455	 554.164850093234 
1456	 554.864524202231 
1457	 556.209944055561 
1458	 555.099236970331 
1459	 554.028825378266 
1460	 557.296043226194 
1461	 558.639349838099 
1462	 557.269305190148 
1463	 556.407410787962 
1464	 553.877517605788 
1465	 554.458458642803 
1466	 558.984168965161 
1467	 559.489738163065 
1468	 558.123559493628 
1469	 556.347514472257 
1470	 552.563174343627 
1471	 549.813669363127 
1472	 549.268780111389 
1473	 550.016724301922 
1474	 551.633762707899 
1475	 552.457710761535 
1476	 552.519561952019 
1477	 553.068544577133 
1478	 552.138892095332 
1479	 550.592042930757 
1480	 549.604219978178 
1481	 548.912639333436 
1482	 550.161563625073 
1483	 553.621521405596 
1484	 560.024589981207 
1485	 565.891279515894 
1486	 566.943670604539 
1487	 566.725295270034 
1488	 565.56417008479 
1489	 565.211679596208 
1490	 567.597042675122 
1491	 567.831481545554 
1492	 567.474284564228 
1493	 567.142457636919 
1494	 565.963110767229 
1495	 565.770131527557 
1496	 566.163337691857 
1497	 567.920629900964 
1498	 568.024786660108 
1499	 567.618126410641 
1500	 567.763928563133 
1501	 567.015082496083 
1502	 568.652117563004 
1503	 568.744228163561 
1504	 567.579558854755 
1505	 566.127353715523 
1506	 560.874639273964 
1507	 560.674570536831 
1508	 564.445233838572 
1509	 564.146737393738 
1510	 565.197784707615 
1511	 563.640584320681 
1512	 561.059198983022 
1513	 562.746072362993 
1514	 563.88630223103 
