Wavelength	2mm_BluePLA00000.asd
1124	 5504.59272601742 
1125	 5528.92860984816 
1126	 5551.1707112763 
1127	 5571.79083217622 
1128	 5588.32389702692 
1129	 5607.38470869047 
1130	 5625.47974864357 
1131	 5645.04616333302 
1132	 5663.2202901181 
1133	 5686.96365504869 
1134	 5712.4021736484 
1135	 5741.3011070765 
1136	 5775.9166545071 
1137	 5809.28695536823 
1138	 5844.06898069847 
1139	 5879.6655826506 
1140	 5917.75236901307 
1141	 5953.71773274352 
1142	 5995.18522869248 
1143	 6026.67093263229 
1144	 6055.44068532646 
1145	 6076.77940886541 
1146	 6092.86221989812 
1147	 6099.46282913989 
1148	 6098.30275036961 
1149	 6090.83586320951 
1150	 6074.18424245148 
1151	 6047.13935379508 
1152	 6015.5139973873 
1153	 5974.94258651452 
1154	 5933.55103115454 
1155	 5883.66137466488 
1156	 5837.77476255555 
1157	 5790.8178947754 
1158	 5743.98780422112 
1159	 5696.69808370756 
1160	 5650.14051058073 
1161	 5601.17585146849 
1162	 5556.77067766596 
1163	 5512.37470394951 
1164	 5473.63576078917 
1165	 5441.21145445524 
1166	 5408.40083293318 
1167	 5376.04670177283 
1168	 5349.84947136354 
1169	 5322.03897001345 
1170	 5300.16161564875 
1171	 5288.92586864586 
1172	 5282.92919199296 
1173	 5290.66037805077 
1174	 5306.82923992467 
1175	 5337.61720872782 
1176	 5377.54723051836 
1177	 5436.92598528045 
1178	 5512.27555394778 
1179	 5600.31953215735 
1180	 5707.13433731159 
1181	 5820.7973439305 
1182	 5951.5501145695 
1183	 6080.45025687113 
1184	 6225.02358364483 
1185	 6358.34661398233 
1186	 6493.06228792219 
1187	 6618.85163491283 
1188	 6741.59714379543 
1189	 6852.9350049321 
1190	 6956.75307136759 
1191	 7051.81637631235 
1192	 7130.31496541303 
1193	 7203.18993337758 
1194	 7268.42211922848 
1195	 7322.42053553218 
1196	 7372.2097439527 
1197	 7414.63170994972 
1198	 7454.77202157427 
1199	 7485.56468011826 
1200	 7521.33559240664 
1201	 7555.85491763793 
1202	 7591.6772374294 
1203	 7629.09933095119 
1204	 7664.11552979835 
1205	 7698.23462755213 
1206	 7732.62846475414 
1207	 7763.51375771905 
1208	 7799.37825596913 
1209	 7840.10019377237 
1210	 7877.32016693433 
1211	 7917.38915279108 
1212	 7952.04101418825 
1213	 7983.32304715251 
1214	 8017.19676881873 
1215	 8048.60656811112 
1216	 8081.92369062398 
1217	 8119.54196301722 
1218	 8154.52270022718 
1219	 8190.36844826145 
1220	 8226.28169592227 
1221	 8259.98678401279 
1222	 8290.48696436485 
1223	 8322.33929431973 
1224	 8353.91629016318 
1225	 8386.34618619087 
1226	 8419.87044187421 
1227	 8450.98016044207 
1228	 8483.09806098842 
1229	 8510.39470313282 
1230	 8534.69445145001 
1231	 8557.11749968063 
1232	 8574.3363126015 
1233	 8595.11021941475 
1234	 8615.53893312948 
1235	 8636.02508848738 
1236	 8658.56469393629 
1237	 8679.45714171283 
1238	 8699.00914500851 
1239	 8718.12369141549 
1240	 8734.32862272039 
1241	 8751.52584713038 
1242	 8769.81635694781 
1243	 8786.42039372898 
1244	 8804.87482430332 
1245	 8823.76545505749 
1246	 8841.59603421857 
1247	 8860.3284893215 
1248	 8875.95790323457 
1249	 8889.30956257512 
1250	 8905.00334486122 
1251	 8919.53692476239 
1252	 8935.9206026602 
1253	 8955.6299534673 
1254	 8973.68569675306 
1255	 8991.32933547779 
1256	 9009.04494590916 
1257	 9027.12663399999 
1258	 9043.95240159389 
1259	 9058.81903063343 
1260	 9075.52829808028 
1261	 9093.17212413413 
1262	 9109.527517965 
1263	 9126.14296446735 
1264	 9142.79761038626 
1265	 9154.37618522722 
1266	 9163.39449422906 
1267	 9169.6199326718 
1268	 9176.47740736827 
1269	 9185.28113235912 
1270	 9194.23463957074 
1271	 9204.46690365908 
1272	 9210.63836585169 
1273	 9210.61699098818 
1274	 9206.84323950919 
1275	 9200.60326099971 
1276	 9193.94401958429 
1277	 9187.17866464398 
1278	 9181.24920179838 
1279	 9172.35351345905 
1280	 9161.9768802901 
1281	 9150.31390168385 
1282	 9135.68754119947 
1283	 9120.5672223695 
1284	 9104.92067118569 
1285	 9088.14538223671 
1286	 9070.10568150311 
1287	 9052.36640861025 
1288	 9033.92360045419 
1289	 9014.73046776539 
1290	 8997.61257856503 
1291	 8979.32655008288 
1292	 8963.12404658713 
1293	 8951.09237886028 
1294	 8939.97698605101 
1295	 8930.30631498156 
1296	 8921.48757282122 
1297	 8914.06394180736 
1298	 8907.08411382681 
1299	 8902.4693288307 
1300	 8901.52605431338 
1301	 8898.04160079036 
1302	 8895.75735628855 
1303	 8896.35652224187 
1304	 8894.81503272749 
1305	 8895.34809672535 
1306	 8900.80646859953 
1307	 8903.9199914772 
1308	 8908.30949258107 
1309	 8918.43819531033 
1310	 8924.53153825665 
1311	 8929.52354746633 
1312	 8934.42029404056 
1313	 8938.95698355348 
1314	 8941.10766462889 
1315	 8938.52769880726 
1316	 8942.91075291107 
1317	 8949.37100764875 
1318	 8957.01816901518 
1319	 8969.27158985995 
1320	 8981.59767551293 
1321	 8988.58435851949 
1322	 8995.40776003631 
1323	 9004.03403665663 
1324	 9013.93741669944 
1325	 9024.36509674554 
1326	 9033.10900792789 
1327	 9041.87698509352 
1328	 9048.92261102659 
1329	 9055.44856342947 
1330	 9060.07302231816 
1331	 9060.00453252315 
1332	 9053.07615186241 
1333	 9041.19329522221 
1334	 9022.26842955146 
1335	 8988.85870746301 
1336	 8946.29994024355 
1337	 8890.75884601093 
1338	 8822.61722470465 
1339	 8745.59359254456 
1340	 8661.26497608937 
1341	 8569.64537648515 
1342	 8471.72955706789 
1343	 8374.30793033971 
1344	 8278.19874218574 
1345	 8185.06503299336 
1346	 8101.89249247065 
1347	 8026.94069093414 
1348	 7959.02818267268 
1349	 7899.40174058102 
1350	 7848.88121030857 
1351	 7804.58829888463 
1352	 7772.20427362639 
1353	 7736.73939390132 
1354	 7706.44090366915 
1355	 7676.15208238761 
1356	 7641.25848111911 
1357	 7604.39865668262 
1358	 7563.72125796768 
1359	 7517.87874543567 
1360	 7465.08971776966 
1361	 7409.92898139996 
1362	 7350.71990426407 
1363	 7296.73992210706 
1364	 7250.89515790182 
1365	 7208.29431593504 
1366	 7174.94464315274 
1367	 7151.4380444804 
1368	 7134.06380851612 
1369	 7123.25958450465 
1370	 7127.86556087298 
1371	 7135.2378602226 
1372	 7148.36872110122 
1373	 7168.54863397752 
1374	 7178.93142777919 
1375	 7185.64007070614 
1376	 7185.53497422278 
1377	 7175.05076677495 
1378	 7155.77931872257 
1379	 7135.68077557135 
1380	 7114.465401355 
1381	 7094.98433036078 
1382	 7084.47668639409 
1383	 7076.9946051779 
1384	 7079.57860318239 
1385	 7091.38366271009 
1386	 7111.7131620027 
1387	 7143.85364253039 
1388	 7180.22011151225 
1389	 7217.58997240644 
1390	 7256.87491915923 
1391	 7299.66969144505 
1392	 7341.52365503941 
1393	 7387.04844127514 
1394	 7426.06712367835 
1395	 7462.87938498726 
1396	 7497.97334840804 
1397	 7529.08499273518 
1398	 7561.01221134658 
1399	 7592.39650490752 
1400	 7619.362771213 
1401	 7646.74618721048 
1402	 7672.80506193796 
1403	 7700.53967550421 
1404	 7732.06965633863 
1405	 7761.42220987398 
1406	 7793.16647794247 
1407	 7830.42676685586 
1408	 7870.82835525231 
1409	 7914.52028832245 
1410	 7962.15146123879 
1411	 8010.65736233351 
1412	 8059.60915445831 
1413	 8112.11981886617 
1414	 8162.11332510603 
1415	 8212.21670822501 
1416	 8263.48817277795 
1417	 8310.79376051657 
1418	 8361.6506896553 
1419	 8411.26201557627 
1420	 8459.84246288349 
1421	 8512.0245109752 
1422	 8557.98717916556 
1423	 8602.20441940156 
1424	 8644.03424561711 
1425	 8679.71447414427 
1426	 8713.91976062393 
1427	 8744.39778643498 
1428	 8769.08995148982 
1429	 8784.53189423952 
1430	 8792.31960501354 
1431	 8795.49109073881 
1432	 8790.42032090596 
1433	 8780.69541698933 
1434	 8768.99867203311 
1435	 8749.0486672723 
1436	 8727.39806257173 
1437	 8707.26632877562 
1438	 8685.76132979027 
1439	 8670.04769121419 
1440	 8656.46130158186 
1441	 8640.69953799937 
1442	 8630.26535313539 
1443	 8624.64191129872 
1444	 8620.53677466869 
1445	 8620.07190800248 
1446	 8625.20449563402 
1447	 8631.88936613722 
1448	 8639.69935659706 
1449	 8653.05357973978 
1450	 8674.08835355357 
1451	 8690.94569174878 
1452	 8708.14744926948 
1453	 8727.61090118239 
1454	 8745.36702484476 
1455	 8763.6710995639 
1456	 8786.64060037291 
1457	 8804.13744828067 
1458	 8815.23508219103 
1459	 8828.0975532088 
1460	 8839.51714546647 
1461	 8851.63192695941 
1462	 8872.87421437929 
1463	 8894.82231285233 
1464	 8914.98411512082 
1465	 8937.68933551079 
1466	 8957.47933127524 
1467	 8976.73927615481 
1468	 8999.29723776309 
1469	 9022.24640918507 
1470	 9044.75197087456 
1471	 9069.31874620777 
1472	 9092.62203345232 
1473	 9113.95295139442 
1474	 9136.84263247349 
1475	 9158.64587405709 
1476	 9179.47533511994 
