Wavelength	4mm_BluePLA00000.asd
810	 3476.99703053552 
811	 3460.52693203583 
812	 3444.9788123377 
813	 3429.24593059705 
814	 3412.03556759207 
815	 3394.44658460947 
816	 3377.76301448453 
817	 3362.10423411257 
818	 3344.93707259078 
819	 3328.19944213483 
820	 3311.35802658581 
821	 3292.33020029281 
822	 3272.45725589399 
823	 3254.09142891861 
824	 3238.45839181526 
825	 3221.09075500306 
826	 3204.17179818806 
827	 3188.00213260853 
828	 3169.74031272333 
829	 3151.83471001854 
830	 3133.73015164284 
831	 3113.78422018454 
832	 3092.19841773924 
833	 3069.33852319948 
834	 3046.14246905238 
835	 3024.63929479284 
836	 3005.89935435749 
837	 2990.06701672821 
838	 2976.4378697925 
839	 2964.7585108938 
840	 2954.23983020745 
841	 2943.43247033351 
842	 2928.4845747873 
843	 2912.01441614709 
844	 2895.46971268771 
845	 2877.95557676702 
846	 2861.84038866599 
847	 2846.09828789638 
848	 2828.30757463903 
849	 2807.94328453948 
850	 2788.81712371872 
851	 2772.75522195814 
852	 2755.25942514238 
853	 2738.3462067079 
854	 2721.48134833813 
855	 2702.41812515548 
856	 2683.0830873144 
857	 2665.18770548477 
858	 2649.12085331728 
859	 2630.13029813613 
860	 2611.55620596742 
861	 2594.36674968351 
862	 2576.28243472256 
863	 2557.3407671454 
864	 2538.90678646559 
865	 2522.21907076326 
866	 2503.62768237482 
867	 2484.57928102825 
868	 2466.25150664884 
869	 2448.46340203637 
870	 2430.58435135223 
871	 2412.58482603392 
872	 2394.75626835102 
873	 2376.96552888207 
874	 2359.61687519176 
875	 2342.5587146504 
876	 2323.84400484279 
877	 2304.63234358694 
878	 2285.11146392838 
879	 2264.76815932886 
880	 2245.60510312014 
881	 2225.87473441528 
882	 2204.13122285184 
883	 2183.86695039611 
884	 2163.18017697721 
885	 2141.17388240954 
886	 2118.2443948983 
887	 2094.82890378222 
888	 2071.1816117709 
889	 2047.45922229883 
890	 2023.42473723055 
891	 2001.0750058141 
892	 1980.87441220338 
893	 1960.73955706242 
894	 1941.25097144747 
895	 1923.16685451701 
896	 1907.1173311644 
897	 1891.65966424643 
898	 1876.0022281569 
899	 1860.99719497157 
900	 1851.05872560867 
901	 1840.69831880539 
902	 1830.60169204075 
903	 1823.97906402428 
904	 1817.72976385932 
905	 1812.82537935471 
906	 1808.64653485477 
907	 1799.38991521172 
908	 1788.40284936474 
909	 1777.33511810764 
910	 1766.80910838336 
911	 1754.77319390944 
912	 1741.71462128382 
913	 1728.67228452981 
914	 1717.19534326767 
915	 1704.84626543627 
916	 1690.77528920124 
917	 1675.47162098394 
918	 1662.89261253803 
919	 1650.89773021759 
920	 1637.1662060462 
921	 1622.17856397144 
922	 1608.05870440265 
923	 1593.94646193472 
924	 1577.08749151392 
925	 1563.28903792801 
926	 1550.51703368318 
927	 1536.35493458291 
928	 1522.07371147131 
929	 1507.38759420568 
930	 1492.24927482433 
931	 1476.77014447493 
932	 1460.61299812605 
933	 1444.80094350079 
934	 1429.98445232532 
935	 1414.95649865952 
936	 1400.29602873589 
937	 1386.60177551843 
938	 1374.28121681916 
939	 1360.14773489553 
940	 1345.71549243001 
941	 1332.38669783485 
942	 1318.76675659382 
943	 1305.08116073096 
944	 1290.90500938531 
945	 1275.62300771583 
946	 1261.46408349963 
947	 1248.0039543215 
948	 1234.50652539844 
949	 1220.53824838183 
950	 1207.09738307062 
951	 1194.13599924773 
952	 1180.97199755622 
953	 1166.80929871859 
954	 1153.08747001897 
955	 1140.31551243368 
956	 1126.26083483029 
957	 1113.72237838836 
958	 1101.61646246922 
959	 1087.47705198808 
960	 1071.95013677299 
961	 1058.13082883965 
962	 1045.99418938502 
963	 1029.96857975659 
964	 1015.59438818212 
965	 1003.27269946044 
966	 1631.24106766575 
967	 1652.43760175277 
968	 1670.69129659738 
969	 1693.75619731411 
970	 1721.81841142999 
971	 1746.37357275847 
972	 1770.54374924177 
973	 1797.22726851623 
974	 1824.11905993951 
975	 1850.55482307868 
976	 1878.08603108476 
977	 1908.29990061354 
978	 1935.66856433523 
979	 1959.76734746631 
980	 1984.88892672633 
981	 2010.60042953615 
982	 2032.41186662634 
983	 2053.18593959435 
984	 2074.56577981804 
985	 2094.00819337994 
986	 2113.51587825321 
987	 2134.05316246417 
988	 2151.60384041302 
989	 2167.00520961394 
990	 2181.53448769549 
991	 2192.8266879104 
992	 2207.35113845898 
993	 2222.9589952844 
994	 2238.40485353382 
995	 2252.41897645715 
996	 2264.88583576471 
997	 2278.96433418623 
998	 2294.82963244486 
999	 2311.91595518879 
1000	 2330.11725908805 
1001	 2344.29677846733 
1002	 2355.29363488718 
1003	 2368.55920196233 
1004	 2382.53405685807 
1005	 2397.25403668804 
1006	 2414.50465548859 
1007	 2428.88297821204 
1008	 2441.15510234325 
1009	 2456.90276515201 
1010	 2474.94213126514 
1011	 2493.21120008161 
1012	 2517.63482153469 
1013	 2537.47848909908 
1014	 2549.0614525363 
1015	 2562.06167659003 
1016	 2575.79094066844 
1017	 2591.00811741835 
1018	 2610.97553074631 
1019	 2632.20681592379 
1020	 2651.39361328524 
1021	 2670.46596009163 
1022	 2687.28055788544 
1023	 2702.72145804825 
1024	 2715.9945632534 
1025	 2730.61970805102 
1026	 2745.77136153907 
1027	 2760.98170982815 
1028	 2776.94685880209 
1029	 2794.3429936896 
1030	 2807.87172113119 
1031	 2823.59909933366 
1032	 2844.78563585558 
1033	 2861.08785582082 
1034	 2876.68742578766 
1035	 2889.44121731048 
1036	 2901.11124360358 
1037	 2915.71148452817 
1038	 2929.70921347358 
1039	 2947.25385426521 
1040	 2964.50832559266 
1041	 2980.73924911365 
1042	 2996.8539699732 
1043	 3014.42325270354 
1044	 3032.30371835953 
1045	 3045.4995468157 
1046	 3059.68300840691 
1047	 3075.52492936715 
1048	 3087.69602887759 
1049	 3101.23386732606 
1050	 3116.17076084608 
1051	 3128.51925263478 
1052	 3143.38487973824 
1053	 3160.88653909304 
1054	 3177.84925060064 
1055	 3193.0732235312 
1056	 3207.42919219358 
1057	 3220.91616692228 
1058	 3230.65876322575 
1059	 3242.94820933458 
1060	 3256.4417889165 
1061	 3269.83994438325 
1062	 3283.94553930134 
1063	 3297.51258535536 
1064	 3309.28968451349 
1065	 3322.43853542754 
1066	 3337.49219993487 
1067	 3352.55048408495 
1068	 3366.36938166925 
1069	 3379.59134176537 
1070	 3392.39646206399 
1071	 3405.27392671733 
1072	 3422.08383731094 
1073	 3438.52756927862 
1074	 3453.98450636323 
1075	 3467.86732978271 
1076	 3483.7496193827 
1077	 3500.64886219379 
1078	 3516.79803749422 
1079	 3533.05411241779 
1080	 3549.44605636405 
1081	 3563.3751345251 
1082	 3581.59824815374 
1083	 3602.42902595746 
1084	 3624.50049778902 
1085	 3646.71177199702 
1086	 3667.51630364453 
1087	 3689.75865374637 
1088	 3710.14697750395 
1089	 3731.69085020261 
1090	 3752.47742130015 
1091	 3773.33632742516 
1092	 3792.13925348595 
1093	 3814.96613327905 
1094	 3838.51684843649 
1095	 3865.33653001339 
1096	 3895.88069763716 
1097	 3924.42507121193 
1098	 3955.41076342031 
1099	 3984.71711888244 
1100	 4011.10330675443 
1101	 4040.3461487538 
1102	 4071.72410095056 
1103	 4101.80347536599 
1104	 4130.98562323675 
1105	 4162.54605228567 
1106	 4195.68496361599 
1107	 4229.16877680683 
1108	 4266.72336852521 
1109	 4306.64011551517 
1110	 4344.93858468502 
1111	 4383.46106777515 
1112	 4421.61283975027 
1113	 4459.27328391702 
1114	 4497.70236455163 
1115	 4537.54050929075 
1116	 4574.43845674559 
1117	 4612.60778876155 
1118	 4646.10566754009 
1119	 4676.75027802299 
1120	 4704.56484158862 
1121	 4728.37262265835 
1122	 4751.56134875529 
1123	 4772.66083868096 
1124	 4791.65257563708 
1125	 4808.96501307503 
1126	 4825.44617258476 
1127	 4838.06737658281 
1128	 4847.79415413427 
1129	 4855.72331842366 
1130	 4858.94720113428 
1131	 4866.30670946059 
1132	 4871.25191928189 
1133	 4882.03171929066 
1134	 4894.90908019451 
1135	 4912.47271073196 
1136	 4934.37962639325 
1137	 4957.83372593361 
1138	 4986.89087729031 
1139	 5014.19561451997 
1140	 5044.99590000884 
1141	 5071.32785511251 
1142	 5099.07761599986 
1143	 5120.51656549447 
1144	 5140.04988246937 
1145	 5152.15473734515 
1146	 5161.89131524657 
1147	 5161.04980702956 
1148	 5151.89743151415 
1149	 5135.28474320601 
1150	 5109.57261371013 
1151	 5072.54751642427 
1152	 5033.25722544319 
1153	 4985.5641392664 
1154	 4937.10180098243 
1155	 4882.28868474548 
1156	 4830.09750471553 
1157	 4775.66430900128 
1158	 4721.57628016949 
1159	 4665.97224551646 
1160	 4613.32430734802 
1161	 4558.74469849858 
1162	 4509.76804512269 
1163	 4465.10545522934 
1164	 4422.57758052428 
1165	 4383.05620771872 
1166	 4345.83376477411 
1167	 4310.74101700102 
1168	 4278.18599768422 
1169	 4246.68007343321 
1170	 4223.37068666368 
1171	 4209.27120037676 
1172	 4198.8827933407 
1173	 4204.55119243408 
1174	 4221.31521346459 
1175	 4248.78253012231 
1176	 4284.90397974989 
1177	 4339.29504644775 
1178	 4407.16102754336 
1179	 4487.88013978657 
1180	 4587.621615145 
1181	 4692.87392305875 
1182	 4810.94854894987 
1183	 4932.60634582903 
1184	 5070.93519549098 
1185	 5199.9256136194 
1186	 5336.13051313541 
1187	 5460.50346658824 
1188	 5581.72005255822 
1189	 5690.88277419879 
1190	 5792.05520527524 
1191	 5881.76838761377 
1192	 5960.86075856426 
1193	 6032.65411875008 
1194	 6091.69005037671 
1195	 6145.8485479772 
1196	 6194.63742237813 
1197	 6233.44673346937 
1198	 6272.51014918348 
1199	 6307.54581204303 
1200	 6342.08242762609 
1201	 6371.04713817207 
1202	 6404.62126767648 
1203	 6437.92916198771 
1204	 6473.11813382588 
1205	 6512.20721135261 
1206	 6548.92761292947 
1207	 6585.55606644648 
1208	 6621.7688471715 
1209	 6656.45285613566 
1210	 6692.09958356178 
1211	 6727.7893657781 
1212	 6764.9518321345 
1213	 6799.94283452582 
1214	 6836.83378849885 
1215	 6875.58552373011 
1216	 6911.41677775847 
1217	 6946.79761408194 
1218	 6983.57219024303 
1219	 7017.46675230139 
1220	 7049.97673746231 
1221	 7084.29744054674 
1222	 7119.73717363709 
1223	 7154.21220421688 
1224	 7189.89475622206 
1225	 7222.45820207699 
1226	 7254.05763621282 
1227	 7284.05897247445 
1228	 7311.17179928609 
1229	 7339.53134541417 
1230	 7369.20621699132 
1231	 7395.34602179935 
1232	 7419.87002654441 
1233	 7442.58391416836 
1234	 7460.21724711913 
1235	 7480.49347885461 
1236	 7500.57267116636 
1237	 7523.18274072763 
1238	 7543.40146750553 
1239	 7565.3874911939 
1240	 7585.21006730066 
1241	 7600.69044555014 
1242	 7618.70826171618 
1243	 7636.38763537181 
1244	 7653.40419619256 
1245	 7672.09245195709 
1246	 7687.51539472919 
1247	 7702.49110145305 
1248	 7717.16040630907 
1249	 7731.13635720258 
1250	 7746.79749773586 
1251	 7763.93764313106 
1252	 7780.43402288129 
1253	 7798.6502655475 
1254	 7813.87481901125 
1255	 7826.10663237025 
1256	 7841.79022369153 
1257	 7857.2028904231 
1258	 7873.94937283907 
1259	 7895.57554286953 
1260	 7912.9206589639 
1261	 7929.46818156389 
1262	 7942.82504062947 
1263	 7952.96213228139 
1264	 7963.78106437453 
1265	 7973.47120027228 
1266	 7982.58818911231 
1267	 7994.8675857861 
1268	 8005.47894587074 
1269	 8014.23559494726 
1270	 8022.59456009819 
1271	 8027.155068678 
1272	 8028.81119870035 
1273	 8029.27502170466 
1274	 8029.50177969137 
1275	 8027.36024581159 
1276	 8023.62578508572 
1277	 8019.83708425011 
1278	 8012.90701923624 
1279	 8003.6501379466 
1280	 7992.33947495095 
1281	 7979.72524938027 
1282	 7962.97632742568 
1283	 7948.70045440139 
1284	 7934.95857040449 
1285	 7920.75722336944 
1286	 7907.23972189022 
1287	 7892.24397541786 
1288	 7876.38490720796 
1289	 7859.21767542622 
1290	 7842.85857681711 
1291	 7827.54946456929 
1292	 7815.47193239143 
1293	 7807.29520440376 
1294	 7797.09347829007 
1295	 7786.45439182341 
1296	 7776.99082149008 
1297	 7767.10289151493 
1298	 7760.48483327313 
1299	 7756.90519013047 
1300	 7750.5963782308 
1301	 7745.44103667119 
1302	 7747.63835611846 
1303	 7750.83241268812 
1304	 7753.01009174908 
1305	 7756.1924840991 
1306	 7757.86198013924 
1307	 7758.6418425157 
1308	 7762.58629127969 
1309	 7770.80024925056 
1310	 7776.94619577253 
1311	 7778.53851688026 
1312	 7781.31065616177 
1313	 7783.58654028033 
1314	 7784.83313014484 
1315	 7784.4093411023 
1316	 7788.36127996745 
1317	 7793.50278112951 
1318	 7798.93024568504 
1319	 7806.64971875715 
1320	 7813.90849319513 
1321	 7820.99997445059 
1322	 7829.56397389521 
1323	 7838.34304230236 
1324	 7846.84239491457 
1325	 7856.48502112649 
1326	 7863.09966472758 
1327	 7869.30218539259 
1328	 7872.25286711967 
1329	 7870.9585679368 
1330	 7867.30914642467 
1331	 7858.54767146252 
1332	 7845.07786148751 
1333	 7823.44873012518 
1334	 7791.07631355282 
1335	 7750.96626120558 
1336	 7701.08746134147 
1337	 7637.48164798035 
1338	 7564.99393338367 
1339	 7479.15010689023 
1340	 7383.80849170998 
1341	 7282.14119861026 
1342	 7175.47998943185 
1343	 7068.32754013916 
1344	 6962.4163138152 
1345	 6861.83830945326 
1346	 6768.33714222846 
1347	 6684.24802163787 
1348	 6605.91880639429 
1349	 6540.31339709805 
1350	 6488.47023987994 
1351	 6439.83730718872 
1352	 6402.98221441337 
1353	 6365.44171984829 
1354	 6332.7919907517 
1355	 6298.56760327695 
1356	 6265.68667125723 
1357	 6231.87358448448 
1358	 6187.35437372435 
1359	 6138.48681872952 
1360	 6084.0802011576 
1361	 6027.79718711231 
1362	 5970.18525385008 
1363	 5914.46575542721 
1364	 5863.53582469557 
1365	 5813.72599368292 
1366	 5775.4153687818 
1367	 5750.42138323509 
1368	 5733.01380215716 
1369	 5723.66619371741 
1370	 5724.90113159062 
1371	 5728.56077048676 
1372	 5735.88719055669 
1373	 5742.73517684866 
1374	 5741.08913620625 
1375	 5739.82586418168 
1376	 5734.36532432174 
1377	 5723.88044083388 
1378	 5710.02256155914 
1379	 5693.1391328226 
1380	 5675.04643744651 
1381	 5659.24527001318 
1382	 5652.67267003868 
1383	 5655.09537796574 
1384	 5665.11441365092 
1385	 5680.65947931619 
1386	 5703.11749479503 
1387	 5731.35986036259 
1388	 5763.60773282684 
1389	 5802.04607881889 
1390	 5843.17244854824 
1391	 5892.57583386264 
1392	 5934.67593368829 
1393	 5978.92200127916 
1394	 6016.88160641552 
1395	 6050.16928309187 
1396	 6079.7636816398 
1397	 6105.92626560205 
1398	 6128.47189005328 
1399	 6150.5679644045 
1400	 6171.87738913333 
1401	 6193.64786213525 
1402	 6217.45677803949 
1403	 6240.31599258698 
1404	 6265.51318711967 
1405	 6292.89670386632 
1406	 6319.43395238675 
1407	 6350.82932389723 
1408	 6387.01926591066 
1409	 6427.93133298326 
1410	 6474.22646600226 
1411	 6523.91445195742 
1412	 6572.69259682687 
1413	 6621.76133139516 
1414	 6675.71747317696 
1415	 6728.82832737692 
1416	 6781.31996726089 
1417	 6833.96941384476 
1418	 6883.25791999473 
1419	 6933.16676447852 
1420	 6984.61390063525 
1421	 7036.8342228732 
1422	 7089.46777377379 
1423	 7138.68054681515 
1424	 7183.38958715323 
1425	 7224.40857752862 
1426	 7259.28852996693 
1427	 7290.67244117533 
1428	 7317.62229966973 
1429	 7336.81248559041 
1430	 7353.82087875275 
1431	 7364.48890909349 
1432	 7367.71126855957 
1433	 7366.94567450038 
1434	 7358.70347217305 
1435	 7342.68227711684 
1436	 7325.11779581286 
1437	 7308.94505335109 
1438	 7294.1329586668 
1439	 7282.21469249903 
1440	 7272.16795554853 
1441	 7261.7506167204 
1442	 7251.52607700661 
1443	 7246.46538457035 
1444	 7245.23654226222 
1445	 7249.10859199596 
1446	 7260.48829680107 
1447	 7272.31889907922 
1448	 7286.41212618492 
1449	 7305.64192081697 
1450	 7328.97353732477 
1451	 7352.82786421525 
1452	 7381.18710313593 
1453	 7408.56231947052 
1454	 7434.05484276583 
1455	 7457.58157475858 
1456	 7479.37822043539 
1457	 7501.16686524523 
1458	 7522.1976992046 
1459	 7543.3891619263 
1460	 7564.89137271902 
1461	 7588.94005034897 
1462	 7611.3310788624 
1463	 7635.76517635323 
1464	 7663.83721453723 
1465	 7690.74634006594 
1466	 7722.06685048206 
1467	 7753.32615436078 
1468	 7783.29262562602 
1469	 7813.56041585381 
1470	 7842.75792565957 
1471	 7872.31896340874 
1472	 7903.81945881396 
1473	 7936.24133887703 
