Wavelength	1mm_BluePLA00000.asd
460	 276.841827900784 
461	 276.627703539056 
462	 277.155128222247 
463	 277.678531662588 
464	 277.868668707088 
465	 277.663872414468 
466	 278.779349791 
467	 279.689863245672 
468	 279.018673503009 
469	 278.630755654057 
470	 278.808463964248 
471	 279.364774379237 
472	 279.389948110575 
473	 280.362490423575 
474	 281.208642952837 
475	 279.987483474753 
476	 280.893361701837 
477	 282.438997871017 
478	 282.8689855439 
479	 283.202142599142 
480	 283.786506258369 
481	 284.499145689242 
482	 284.436025322557 
483	 286.113773883385 
484	 288.320501290227 
485	 288.392644642557 
486	 288.022286185874 
487	 287.81510182107 
488	 287.907205029377 
489	 287.327059126372 
490	 287.108408340103 
491	 287.519576313633 
492	 287.893465444442 
493	 287.762877932686 
494	 286.883433861084 
495	 285.331421804879 
496	 284.937657109946 
497	 285.179565320081 
498	 284.635503956711 
499	 279.660385813989 
500	 276.727587067899 
501	 277.185342110426 
502	 275.929540303792 
503	 273.746574972084 
504	 271.263292198734 
505	 269.291500665666 
506	 268.090574191488 
507	 266.974788739471 
508	 265.671708009323 
509	 266.179514092611 
510	 265.415460406832 
511	 262.931060751903 
512	 261.783396489422 
513	 260.885558321151 
514	 259.959482546548 
515	 258.950823084014 
516	 257.788271735181 
517	 257.593864045961 
518	 258.549277253985 
519	 256.764884205737 
520	 254.694782223213 
521	 253.848864795416 
522	 254.72234086105 
523	 253.234743474073 
524	 250.123640638822 
525	 248.309132736331 
526	 245.435517707484 
527	 241.983494145128 
528	 238.667547495369 
529	 235.182458316594 
530	 231.059014808022 
531	 226.295621327815 
532	 221.717513156523 
533	 216.276727560739 
534	 210.031770851029 
535	 203.661415551368 
536	 198.310468797147 
537	 192.607532446128 
538	 185.504925915327 
539	 179.878304657338 
540	 175.278772905585 
541	 170.70554633446 
542	 163.938021364499 
543	 159.151697217776 
544	 156.12122414974 
545	 151.950385125642 
546	 146.620991353138 
547	 141.714299372394 
548	 138.845572693822 
549	 137.28766234403 
550	 135.513433847046 
551	 132.828039129682 
552	 130.12004220386 
553	 128.232220215905 
554	 126.958719559558 
555	 125.243877326109 
556	 124.396407908796 
557	 124.742075692173 
558	 125.960547763307 
559	 125.714459058014 
560	 124.666381336677 
561	 123.718923959608 
562	 123.763848819227 
563	 123.265666690275 
564	 121.812137999554 
565	 119.980118700652 
566	 117.469334449022 
567	 115.068953962658 
568	 113.518996351828 
569	 109.877675076085 
570	 105.428058259545 
571	 101.508637015586 
572	 98.2615064769405 
573	 93.2147503766882 
574	 86.7193874080152 
575	 82.718426928205 
576	 76.7772096951974 
577	 70.4062447155403 
578	 67.0844794449707 
579	 62.3773212535888 
580	 57.6803217648179 
581	 54.5152920946425 
582	 51.41399523052 
583	 47.6761517391112 
584	 43.6358593066896 
585	 41.3334116832615 
586	 38.9384840238682 
587	 36.2955617164596 
588	 34.0194463926186 
589	 31.7390152226875 
590	 30.2200935025883 
591	 29.9581521753157 
592	 29.1747637950874 
593	 28.5163775431123 
594	 28.2649465670207 
595	 27.8749248728936 
596	 26.5584471809225 
597	 24.9983566340237 
598	 24.9884882330232 
599	 26.6032318461834 
600	 28.2125231943065 
601	 28.2879948594167 
602	 29.2930047734541 
603	 31.3998069308789 
604	 34.0829555009805 
605	 35.424649598881 
606	 38.1764045952855 
607	 42.1594441689509 
608	 44.4949792245422 
609	 48.7676790472066 
610	 53.4892901175173 
611	 56.0226338335331 
612	 59.6747177028159 
613	 63.6833802778214 
614	 67.0735890631252 
615	 69.6557583330829 
616	 72.8897209378756 
617	 76.2226577739482 
618	 76.4277174627424 
619	 76.4957542214909 
620	 77.0354808772415 
621	 77.6401003582611 
622	 77.27007850854 
623	 76.0512122863074 
624	 74.2183036963989 
625	 71.2713057667431 
626	 68.8251615282124 
627	 67.0002734766103 
628	 63.3188775126799 
629	 59.506902964326 
630	 56.5357913963776 
631	 55.0222106646297 
632	 52.7288276764685 
633	 49.3301864388661 
634	 45.3564339193637 
635	 42.9217968164225 
636	 41.2579448499771 
637	 39.6651002912033 
638	 37.9219701044161 
639	 36.0819250516592 
640	 34.6366379435865 
641	 34.4531997889088 
642	 34.5367921066615 
643	 33.976293137032 
644	 32.3776421653032 
645	 32.5454213329992 
646	 33.1549052353666 
647	 33.718777940006 
648	 37.2515516500203 
649	 40.1371519049374 
650	 41.7912518782568 
651	 44.3978978836942 
652	 50.1301356645832 
653	 58.1691840563332 
654	 66.6429373353222 
655	 76.3817010769059 
656	 88.4713093088633 
657	 103.867450243699 
658	 123.04701735219 
659	 145.285117183276 
660	 171.198473395242 
661	 203.293615930871 
662	 239.192961147351 
663	 279.973454884468 
664	 328.018853320007 
665	 381.391696316203 
666	 441.493352987991 
667	 509.458402381786 
668	 583.23872574427 
669	 663.48322130304 
670	 750.798707177265 
671	 846.019884984518 
672	 945.814019069106 
673	 1050.40993830091 
674	 1161.98681486462 
675	 1279.67174041367 
676	 1402.56308228186 
677	 1530.25827859028 
678	 1665.27103461093 
679	 1804.41936550718 
680	 1946.02529481204 
681	 2091.80632380752 
682	 2240.63642605561 
683	 2391.92583284851 
684	 2545.33339534135 
685	 2700.23927628671 
686	 2856.20340687821 
687	 3012.60614821068 
688	 3167.58275211957 
689	 3321.2507615087 
690	 3473.54278433258 
691	 3623.57521956301 
692	 3771.02429952285 
693	 3915.50922067095 
694	 4056.63158573733 
695	 4191.79064860811 
696	 4322.09060307825 
697	 4449.32618271841 
698	 4570.2794941464 
699	 4687.83116366641 
700	 4802.46389084124 
701	 4906.17411093601 
702	 5006.68361384235 
703	 5105.59613179892 
704	 5198.71058565466 
705	 5288.7985556901 
706	 5373.02995743797 
707	 5448.19402071762 
708	 5525.39255207499 
709	 5598.64511076371 
710	 5663.85334726347 
711	 5729.10418783701 
712	 5790.87556682566 
713	 5847.97988890881 
714	 5901.63193201482 
715	 5953.15467100474 
716	 6002.89149068932 
717	 6050.73447050391 
718	 6097.11123452602 
719	 6141.14422920576 
720	 6182.24588115843 
721	 6221.48475461509 
722	 6257.21697870292 
723	 6289.99284505574 
724	 6323.13111806606 
725	 6356.51612676254 
726	 6390.04028935003 
727	 6423.14901837192 
728	 6452.97624463963 
729	 6481.11783554243 
730	 6509.48752032614 
731	 6538.27944967976 
732	 6567.73820859512 
733	 6597.35834389274 
734	 6625.7146609638 
735	 6651.51629941967 
736	 6675.68060956793 
737	 6700.02000259214 
738	 6722.43344755798 
739	 6743.56281446517 
740	 6763.98929435941 
741	 6782.49219227741 
742	 6799.80905635735 
743	 6815.84913484143 
744	 6829.10270494919 
745	 6843.95920809526 
746	 6858.5767589861 
747	 6868.9726803224 
748	 6881.96882413631 
749	 6893.76109931876 
750	 6901.21822602161 
751	 6909.5356445642 
752	 6916.00577675625 
753	 6920.47989415051 
754	 6926.3204358309 
755	 6931.24914851463 
756	 6934.30667233254 
757	 6934.89131597519 
758	 6932.34170112746 
759	 6924.42798637268 
760	 6912.72456168714 
761	 6911.34599361789 
762	 6913.05316522332 
763	 6914.05738136627 
764	 6914.50592350681 
765	 6913.98903150015 
766	 6911.80885979029 
767	 6907.1224309816 
768	 6898.0399490017 
769	 6889.73822455944 
770	 6884.69394083599 
771	 6875.06150333961 
772	 6864.44611629583 
773	 6854.11399573327 
774	 6843.1194375981 
775	 6830.84406421748 
776	 6819.04230574954 
777	 6809.35677092811 
778	 6796.01365052943 
779	 6780.50182779953 
780	 6764.35414719432 
781	 6747.05956921458 
782	 6729.00494622999 
783	 6710.8478718657 
784	 6693.49474953686 
785	 6674.02111946504 
786	 6653.09324576697 
787	 6632.43281709118 
788	 6613.53208305445 
789	 6592.36174279888 
790	 6568.20880867487 
791	 6548.41997870329 
792	 6525.98907465581 
793	 6500.31881503688 
794	 6474.63427058246 
795	 6448.63754121498 
796	 6422.84963351543 
797	 6397.62331390989 
798	 6372.24558955178 
799	 6346.96995118052 
800	 6321.80660874095 
801	 6296.4069756523 
802	 6269.77782319138 
803	 6242.99273312951 
804	 6217.98067154959 
805	 6193.64047829828 
806	 6167.58551524582 
807	 6138.62885783564 
808	 6109.71033444191 
809	 6080.90319122327 
810	 6052.20901893912 
811	 6023.54446573562 
812	 5995.08278536222 
813	 5966.46861324773 
814	 5937.25944296495 
815	 5907.63120419982 
816	 5878.65784793119 
817	 5850.52067869771 
818	 5821.42495035283 
819	 5790.88383191491 
820	 5759.40172283335 
821	 5728.21006118906 
822	 5695.34564635268 
823	 5662.93205520454 
824	 5632.63225318562 
825	 5599.70729880951 
826	 5569.64489274327 
827	 5543.08386145058 
828	 5513.33105284588 
829	 5481.69089554028 
830	 5448.29344764568 
831	 5413.02346946156 
832	 5375.04331564081 
833	 5335.04691801599 
834	 5295.03497939572 
835	 5259.72739098551 
836	 5227.962005613 
837	 5199.80314016759 
838	 5176.10504486162 
839	 5154.97916705819 
840	 5135.00039492778 
841	 5114.37895714119 
842	 5089.29846252794 
843	 5060.95775680386 
844	 5031.16386647781 
845	 5002.30069670013 
846	 4974.04340834594 
847	 4945.06662072671 
848	 4913.70642077804 
849	 4880.90733538315 
850	 4849.10096375518 
851	 4819.48846507038 
852	 4790.00782680771 
853	 4760.15309804115 
854	 4729.92934771623 
855	 4699.7874665146 
856	 4669.13937444693 
857	 4639.41084523857 
858	 4611.16343111079 
859	 4579.43299918353 
860	 4548.58552346898 
861	 4519.66168485051 
862	 4489.17479734061 
863	 4458.65526391302 
864	 4428.45275875211 
865	 4398.4987280682 
866	 4368.15465226588 
867	 4337.63630034661 
868	 4307.38196843116 
869	 4278.10054570735 
870	 4249.95403272913 
871	 4221.91309061384 
872	 4192.4471301886 
873	 4163.58782206159 
874	 4133.65790226613 
875	 4101.90191028035 
876	 4071.78782299267 
877	 4041.80869097671 
878	 4010.99880912814 
879	 3978.85872411982 
880	 3948.48127777761 
881	 3918.69380707917 
882	 3887.82167841899 
883	 3856.47224140967 
884	 3825.78044031018 
885	 3795.30164237305 
886	 3762.71234162424 
887	 3729.79283178545 
888	 3696.39639653517 
889	 3662.20988106597 
890	 3628.82070192055 
891	 3597.67510249298 
892	 3568.17443353316 
893	 3536.47316161126 
894	 3505.32340962689 
895	 3475.59820401819 
896	 3447.31785521295 
897	 3419.21982951981 
898	 3391.11631534025 
899	 3363.89558182783 
900	 3340.69609996359 
901	 3317.5127438327 
902	 3294.64627007235 
903	 3274.06202509808 
904	 3252.34381229027 
905	 3232.41010631164 
906	 3214.75281977447 
907	 3192.11085254621 
908	 3167.72289691035 
909	 3143.45218630939 
910	 3120.24993172459 
911	 3094.31292380643 
912	 3067.75145692922 
913	 3042.66965683658 
914	 3018.72857313619 
915	 2993.95897446428 
916	 2967.98875543484 
917	 2941.69402999638 
918	 2917.01768706086 
919	 2892.25029302772 
920	 2865.91746209005 
921	 2839.23433397538 
922	 2812.45505116317 
923	 2786.14434313096 
924	 2760.9605449402 
925	 2735.23868438336 
926	 2709.51481152208 
927	 2684.28807139297 
928	 2658.72969082445 
929	 2632.18373239503 
930	 2604.72260238736 
931	 2576.98949443249 
932	 2548.92285239661 
933	 2520.60373342895 
934	 2492.60517063026 
935	 2467.08696330329 
936	 2441.29120868811 
937	 2415.80777128028 
938	 2393.23655240629 
939	 2367.50769279922 
940	 2341.42789571132 
941	 2317.33627456363 
942	 2291.57981527135 
943	 2266.05327699977 
944	 2240.84058863291 
945	 2215.06996871169 
946	 2190.85543720846 
947	 2167.01756242784 
948	 2142.655179625 
949	 2118.92032638347 
950	 2095.09594681688 
951	 2071.37531089875 
952	 2048.20031875656 
953	 2023.12770732917 
954	 1999.62363623238 
955	 1978.60131299628 
956	 1953.68726730333 
957	 1931.47859023221 
958	 1909.90917804109 
959	 1884.20750460409 
960	 1858.95635234879 
961	 1835.51809503618 
962	 1813.03277545034 
963	 1787.44655244364 
964	 1763.48268290901 
965	 1740.65643541651 
966	 2808.17444750973 
967	 2839.28428926939 
968	 2872.23736869545 
969	 2910.42303654006 
970	 2953.80489306215 
971	 2998.94434131628 
972	 3051.1510330494 
973	 3099.18497175397 
974	 3148.51536035427 
975	 3196.62099017433 
976	 3243.67145431016 
977	 3287.84637853143 
978	 3333.37339022102 
979	 3382.76965472585 
980	 3432.27610706636 
981	 3479.82332220045 
982	 3522.78760662174 
983	 3564.76113603877 
984	 3600.56541356727 
985	 3632.23906239649 
986	 3664.96773279619 
987	 3696.43247606834 
988	 3726.47961161929 
989	 3755.57350005294 
990	 3784.9804718809 
991	 3815.0247311596 
992	 3841.77429025881 
993	 3865.70171272945 
994	 3890.52658344579 
995	 3916.49932465538 
996	 3944.53734529704 
997	 3977.93681832592 
998	 4008.1099530565 
999	 4035.92156679603 
1000	 4063.39040835033 
1001	 4090.01560875569 
1002	 4119.85219825813 
1003	 4149.24672976278 
1004	 4176.43731864634 
1005	 4204.94967784883 
1006	 4233.80197407808 
1007	 4262.55059939072 
1008	 4292.29530299054 
1009	 4320.19394720398 
1010	 4346.10980352778 
1011	 4373.22442381529 
1012	 4398.54421752084 
1013	 4427.67337836781 
1014	 4457.15765489654 
1015	 4483.27764188728 
1016	 4510.79823091377 
1017	 4538.01285933974 
1018	 4567.56011804271 
1019	 4598.34298676658 
1020	 4623.02646439305 
1021	 4645.6273841441 
1022	 4670.01308360507 
1023	 4694.15674601495 
1024	 4716.36533448212 
1025	 4743.76357144091 
1026	 4771.01438880651 
1027	 4794.76540688326 
1028	 4823.23145844048 
1029	 4851.30148361991 
1030	 4879.57308953569 
1031	 4907.57766045688 
1032	 4932.37085045696 
1033	 4957.99484663139 
1034	 4984.16169295627 
1035	 5013.27208980571 
1036	 5043.96441311711 
1037	 5071.60736451504 
1038	 5096.52780454041 
1039	 5122.78125226997 
1040	 5148.26485781782 
1041	 5169.65724056883 
1042	 5195.64283692148 
1043	 5225.23690182304 
1044	 5252.60768239912 
1045	 5279.70772069801 
1046	 5307.48517566093 
1047	 5329.79216851632 
1048	 5353.02841087311 
1049	 5375.4307926494 
1050	 5397.40994896772 
1051	 5420.43413389054 
1052	 5443.01281092175 
1053	 5467.14858058959 
1054	 5490.10782552618 
1055	 5511.75900937642 
1056	 5531.83363624835 
1057	 5551.66171709316 
1058	 5567.46071159153 
1059	 5588.51056044961 
1060	 5613.19898503935 
1061	 5635.71448105419 
1062	 5658.9604242676 
1063	 5682.556925085 
1064	 5705.07707029861 
1065	 5726.38657642387 
1066	 5749.26783603667 
1067	 5769.47021596018 
1068	 5787.53389971569 
1069	 5809.34804682034 
1070	 5832.53832932221 
1071	 5855.56768258956 
1072	 5880.06918006728 
1073	 5904.35635104063 
1074	 5930.0808173559 
1075	 5957.9721271429 
1076	 5982.57012509891 
1077	 6006.02750759276 
1078	 6031.66631015075 
1079	 6052.76739879344 
1080	 6080.07072057706 
1081	 6113.13101210189 
1082	 6145.8999618662 
1083	 6180.39083652702 
1084	 6217.04223911442 
1085	 6253.67517537065 
1086	 6286.50732240076 
1087	 6317.4252735569 
1088	 6349.72069516632 
1089	 6384.89314935834 
1090	 6423.60760914005 
1091	 6462.40400261045 
1092	 6503.00322245458 
1093	 6546.44699838863 
1094	 6589.83616175155 
1095	 6637.43377606069 
1096	 6692.32383400585 
1097	 6743.36701707984 
1098	 6793.42029267626 
1099	 6846.06764158869 
1100	 6896.59790683171 
1101	 6951.68989417174 
1102	 7012.20119151235 
1103	 7072.36257840515 
1104	 7133.23697050118 
1105	 7197.01242685662 
1106	 7263.83338551582 
1107	 7328.03094651316 
1108	 7395.21176222213 
1109	 7465.09540421934 
1110	 7534.13873049359 
1111	 7601.33342490102 
1112	 7674.65321623919 
1113	 7751.50617561298 
1114	 7827.8296455001 
1115	 7908.14952366452 
1116	 7986.83070315426 
1117	 8066.00237463191 
1118	 8142.69304927821 
1119	 8217.72052519198 
1120	 8294.47310714889 
1121	 8371.30093905861 
1122	 8446.24958370832 
1123	 8521.38049326306 
1124	 8596.88032248712 
1125	 8672.92928150349 
1126	 8744.51972282368 
1127	 8814.79032301785 
1128	 8885.52853518324 
1129	 8954.17767548314 
1130	 9016.71388094391 
1131	 9085.15362322284 
1132	 9156.8192481915 
1133	 9226.59155715815 
1134	 9296.28941999455 
1135	 9367.05865104633 
1136	 9435.21925721527 
1137	 9509.70306967983 
1138	 9588.92112697482 
1139	 9666.93908714982 
1140	 9752.31745641341 
1141	 9829.62495894837 
1142	 9904.85803093628 
1143	 9975.38721367468 
1144	 10045.0890317095 
1145	 10105.0307544132 
1146	 10158.1515468198 
1147	 10206.0567909415 
1148	 10247.388706901 
1149	 10280.5328918235 
1150	 10308.3751651093 
1151	 10332.0408101808 
1152	 10347.168400851 
1153	 10352.9746648621 
1154	 10356.0961434707 
1155	 10352.5133881349 
1156	 10347.0228351777 
1157	 10334.8667554577 
1158	 10324.6334396333 
1159	 10311.2293172999 
1160	 10299.5279450034 
1161	 10287.8533019729 
1162	 10277.0057368264 
1163	 10266.2131442185 
1164	 10256.4609813743 
1165	 10248.5108151682 
1166	 10239.5998767105 
1167	 10230.0026080852 
1168	 10220.2005968423 
1169	 10212.6219963979 
1170	 10212.5535455289 
1171	 10219.9666401295 
1172	 10233.5051761397 
1173	 10255.7087879638 
1174	 10283.0277350032 
1175	 10323.7058828688 
1176	 10370.0306638284 
1177	 10435.9296491652 
1178	 10516.5180991726 
1179	 10608.6150773495 
1180	 10721.0198297876 
1181	 10833.8607944037 
1182	 10957.9404129068 
1183	 11082.8037401334 
1184	 11218.6957224298 
1185	 11346.5383279473 
1186	 11481.3865677786 
1187	 11602.3587615337 
1188	 11717.4469708764 
1189	 11821.9057545464 
1190	 11916.010219052 
1191	 12001.880865196 
1192	 12080.677238963 
1193	 12149.0306973509 
1194	 12206.7904571995 
1195	 12262.6119275387 
1196	 12311.8755252179 
1197	 12351.3046662358 
1198	 12391.7936213652 
1199	 12429.0450210946 
1200	 12463.6091022668 
1201	 12494.2483547269 
1202	 12525.6771307241 
1203	 12553.3988931895 
1204	 12584.5974873053 
1205	 12617.9588134798 
1206	 12649.1726471985 
1207	 12682.5121530474 
1208	 12711.2780325912 
1209	 12733.6008364161 
1210	 12761.3854248181 
1211	 12789.4354080653 
1212	 12818.7991770118 
1213	 12851.3295556822 
1214	 12881.661879562 
1215	 12908.8250124217 
1216	 12933.6103021699 
1217	 12957.4093751717 
1218	 12983.1355473088 
1219	 13009.7653967928 
1220	 13038.4542476107 
1221	 13065.7580628093 
1222	 13094.6002578823 
1223	 13120.5891393342 
1224	 13144.0400583526 
1225	 13168.4628398766 
1226	 13194.1012517205 
1227	 13216.8031242882 
1228	 13237.9571482794 
1229	 13259.0396279392 
1230	 13278.1246231769 
1231	 13297.107867194 
1232	 13315.573018599 
1233	 13334.2688444834 
1234	 13353.6383115482 
1235	 13371.0380314985 
1236	 13387.5166423878 
1237	 13403.738678337 
1238	 13419.5255786063 
1239	 13433.9442794379 
1240	 13451.0775549248 
1241	 13468.6006643126 
1242	 13484.935976741 
1243	 13502.8419236017 
1244	 13523.0148265833 
1245	 13542.7328412606 
1246	 13560.7317406525 
1247	 13576.4331625117 
1248	 13591.4363458522 
1249	 13608.0108931218 
1250	 13628.0521955128 
1251	 13653.1903688295 
1252	 13676.9967107085 
1253	 13703.9587658064 
1254	 13726.3950297913 
1255	 13746.3108130537 
1256	 13767.2343497552 
1257	 13785.9008507251 
1258	 13805.6807244517 
1259	 13828.9990706161 
1260	 13848.7564371486 
1261	 13866.0730411702 
1262	 13882.9946216113 
1263	 13901.951206377 
1264	 13915.5050271921 
1265	 13932.0266437677 
1266	 13952.1866830536 
1267	 13966.7057012298 
1268	 13980.4133819517 
1269	 13990.7784880508 
1270	 13997.2925163848 
1271	 14002.1656083506 
1272	 14006.0430701946 
1273	 14007.1664628188 
1274	 14001.3136091278 
1275	 13991.6722773049 
1276	 13979.0948948474 
1277	 13965.0808974825 
1278	 13951.8668829295 
1279	 13935.821584698 
1280	 13918.5029998114 
1281	 13899.2110782848 
1282	 13876.6986714698 
1283	 13854.962171719 
1284	 13834.1558507409 
1285	 13810.1817832252 
1286	 13783.1369179461 
1287	 13757.306385815 
1288	 13729.8993137221 
1289	 13702.4016727058 
1290	 13677.4671047904 
1291	 13653.2211788466 
1292	 13629.8105486571 
1293	 13608.9736953179 
1294	 13589.2536763394 
1295	 13573.0655857334 
1296	 13557.5788917773 
1297	 13542.4537061798 
1298	 13532.2026268545 
1299	 13522.7535530117 
1300	 13517.2459779995 
1301	 13518.7978463547 
1302	 13523.0058247281 
1303	 13530.0629608843 
1304	 13539.2843656966 
1305	 13546.1875666431 
1306	 13554.5277338105 
1307	 13564.9875419033 
1308	 13575.4698651792 
1309	 13586.8467581005 
1310	 13598.4197688257 
1311	 13612.8155594736 
1312	 13626.8657438943 
1313	 13641.1397689914 
1314	 13656.7767455713 
1315	 13674.2515058579 
1316	 13688.7187678642 
1317	 13702.4750835808 
1318	 13717.4685082334 
1319	 13730.4835067545 
1320	 13746.4189456476 
1321	 13766.282162199 
1322	 13788.0083132366 
1323	 13815.2086131083 
1324	 13841.3087069226 
1325	 13867.6337036074 
1326	 13895.4586894424 
1327	 13921.8894830537 
1328	 13949.9758442872 
1329	 13981.2139903729 
1330	 14010.2109155463 
1331	 14034.5467963987 
1332	 14055.8061178939 
1333	 14071.3991533351 
1334	 14081.892280837 
1335	 14090.0745968332 
1336	 14089.6345436638 
1337	 14080.2609572514 
1338	 14066.2074602887 
1339	 14040.0436757115 
1340	 14009.1853016153 
1341	 13970.5232179535 
1342	 13923.737084882 
1343	 13875.9446351021 
1344	 13824.6466024767 
1345	 13776.9633908403 
1346	 13733.4685220555 
1347	 13695.2559767707 
1348	 13661.0685122099 
1349	 13633.4876153223 
1350	 13613.3827607635 
1351	 13594.4862877456 
1352	 13581.8365077882 
1353	 13566.7398485495 
1354	 13553.648045794 
1355	 13539.3198032299 
1356	 13519.7720082554 
1357	 13499.8222234059 
1358	 13477.6079277067 
1359	 13450.0958024029 
1360	 13420.9846832923 
1361	 13393.7697111037 
1362	 13367.4175501315 
1363	 13348.9909105178 
1364	 13338.0654945828 
1365	 13338.6215883805 
1366	 13351.6837921035 
1367	 13373.5603062954 
1368	 13410.3807709726 
1369	 13451.4483272995 
1370	 13501.3866270601 
1371	 13552.483896625 
1372	 13596.5963062708 
1373	 13638.0842093109 
1374	 13663.1735118369 
1375	 13674.9915363857 
1376	 13679.1471314277 
1377	 13670.1623907186 
1378	 13650.5345241575 
1379	 13628.8901638209 
1380	 13599.9616376902 
1381	 13574.6263347313 
1382	 13555.4243853303 
1383	 13540.5506145487 
1384	 13538.8238355642 
1385	 13543.9489099287 
1386	 13560.6261307884 
1387	 13587.3359439687 
1388	 13623.4511130018 
1389	 13666.5840482032 
1390	 13712.8952604432 
1391	 13768.3982533652 
1392	 13821.8488501058 
1393	 13876.0668777357 
1394	 13932.1752233094 
1395	 13990.3974383693 
1396	 14047.8137009711 
1397	 14107.2293923515 
1398	 14169.7415084481 
1399	 14231.9147394912 
1400	 14292.6109861937 
1401	 14352.8360412659 
1402	 14409.3510530941 
1403	 14463.7742516424 
1404	 14520.0845102352 
1405	 14572.615908772 
1406	 14624.7775280055 
1407	 14679.9309712795 
1408	 14735.2665892854 
1409	 14795.2771188464 
1410	 14855.4245792973 
1411	 14913.2527910216 
1412	 14973.3624648205 
1413	 15032.5666554136 
1414	 15094.8847940018 
1415	 15158.9172307372 
1416	 15215.5450156045 
1417	 15268.3149629111 
1418	 15320.4877807079 
1419	 15372.3669256632 
1420	 15426.4326664024 
1421	 15478.4173219947 
1422	 15521.9301595266 
1423	 15563.1528405687 
1424	 15601.4423343 
1425	 15635.311518786 
1426	 15666.5616461174 
1427	 15689.4589979231 
1428	 15705.3762780883 
1429	 15715.0462304691 
1430	 15721.0882340952 
1431	 15722.8325812738 
1432	 15718.1568280706 
1433	 15705.6303306363 
1434	 15689.1914692794 
1435	 15672.168522845 
1436	 15649.4201457547 
1437	 15627.011764275 
1438	 15606.331325049 
1439	 15583.0436422698 
1440	 15562.298199941 
1441	 15547.8382584568 
1442	 15537.2985123502 
1443	 15531.2789302046 
1444	 15527.8233745059 
1445	 15524.4760181159 
1446	 15519.805272924 
1447	 15521.4810190602 
1448	 15525.5762815968 
1449	 15534.64832197 
1450	 15551.8622000174 
1451	 15566.011974426 
1452	 15581.5596419342 
1453	 15596.2267110761 
1454	 15608.8842381582 
1455	 15618.914198673 
1456	 15628.8114475383 
1457	 15635.7311169277 
1458	 15642.6418786505 
1459	 15649.8079615381 
1460	 15654.4273412803 
1461	 15660.4817426387 
1462	 15665.0867166229 
1463	 15671.7457983197 
1464	 15681.3477952845 
1465	 15691.4444539062 
1466	 15701.8491605707 
1467	 15712.3336674435 
1468	 15722.3696884231 
1469	 15729.8414351992 
1470	 15740.2776469412 
1471	 15752.5660740136 
1472	 15763.7143120113 
1473	 15775.6961970591 
1474	 15786.5615575579 
1475	 15794.1787792068 
1476	 15799.3177862944 
1477	 15806.6784227357 
1478	 15813.5000593613 
1479	 15821.8163313432 
1480	 15835.4185889847 
1481	 15844.0579731406 
1482	 15851.8208955331 
1483	 15862.523224956 
1484	 15867.2787463408 
1485	 15871.7779783162 
1486	 15880.4631624228 
1487	 15886.9256395963 
1488	 15895.0319683816 
