Wavelength	Reference_BluePLA00000.asd
1481	 32868.4741614277 
1482	 32828.4858804815 
1483	 32786.7824867962 
1484	 32745.2353194984 
1485	 32705.0810824386 
1486	 32660.9685743664 
1487	 32615.5810294533 
1488	 32568.569797688 
1489	 32524.4743048843 
1490	 32482.886667016 
1491	 32439.3339209029 
1492	 32400.4328177857 
1493	 32362.2031811793 
1494	 32323.3850218252 
1495	 32289.1059589701 
1496	 32250.6888420027 
1497	 32208.0087538735 
1498	 32166.1495122447 
1499	 32120.1512021847 
1500	 32079.4167674465 
1501	 32041.4503700896 
1502	 31999.5922338299 
1503	 31962.5477334859 
1504	 31923.0502411272 
1505	 31884.1102206158 
1506	 31846.9978646407 
1507	 31806.726076373 
1508	 31765.7873406643 
1509	 31722.0269463673 
1510	 31679.812167478 
1511	 31639.3212942849 
1512	 31598.3164399357 
1513	 31557.6391744911 
1514	 31515.5393820734 
1515	 31472.2459717807 
1516	 31431.998427853 
1517	 31392.5424388941 
1518	 31351.4425339734 
1519	 31310.0476259444 
1520	 31265.8958373433 
1521	 31221.6811868298 
1522	 31176.5307210228 
1523	 31131.8707765873 
1524	 31091.2503262349 
1525	 31048.7361827754 
1526	 31005.4950717599 
1527	 30962.4631153083 
1528	 30915.2161394306 
1529	 30863.9530675222 
1530	 30815.6094834667 
1531	 30768.92810515 
1532	 30718.0543003315 
1533	 30671.1676778831 
1534	 30623.8577430811 
1535	 30572.4620286337 
1536	 30523.9822277759 
1537	 30473.5166398559 
1538	 30422.6430270023 
1539	 30373.3351769272 
1540	 30324.8175152313 
1541	 30276.8114238044 
1542	 30226.9753444952 
1543	 30177.1864355283 
1544	 30122.6129332375 
1545	 30067.0589674783 
1546	 30014.7727952043 
1547	 29959.2211001396 
1548	 29905.1254967364 
1549	 29851.3411679926 
1550	 29794.975992607 
1551	 29739.8312859833 
1552	 29683.3333829286 
1553	 29627.6230586794 
1554	 29571.6294471483 
1555	 29513.2382326657 
1556	 29455.9461333318 
1557	 29398.1692697832 
1558	 29338.0430223804 
1559	 29280.6720351071 
1560	 29225.4373009733 
1561	 29166.1181573788 
1562	 29107.9112829879 
1563	 29048.657017926 
1564	 28985.5307952024 
1565	 28922.5557584152 
1566	 28859.0255447356 
1567	 28796.1142074514 
1568	 28733.9463935187 
1569	 28670.2400674334 
1570	 28603.2213808296 
1571	 28536.073666542 
1572	 28467.8295775536 
1573	 28399.1921567278 
1574	 28333.0803643353 
1575	 28264.8362222234 
1576	 28196.0023611168 
1577	 28129.2775216233 
1578	 28064.8278376123 
1579	 28000.3370310924 
1580	 27934.509756793 
1581	 27866.5155115176 
1582	 27794.7109193922 
1583	 27722.9877668828 
1584	 27648.8457047317 
1585	 27572.6141530625 
1586	 27498.1860593559 
1587	 27423.4745225217 
1588	 27351.8198905491 
1589	 27283.347292401 
1590	 27211.8262122258 
1591	 27140.1629430436 
1592	 27067.5815311358 
1593	 26992.3421316577 
1594	 26921.661782153 
1595	 26850.9180366538 
1596	 26775.6863279767 
1597	 26702.3682409208 
1598	 26628.6456830007 
1599	 26551.4721081085 
1600	 26474.5582568487 
1601	 26399.7743666315 
1602	 26323.512743831 
1603	 26244.7768950218 
1604	 26168.54294974 
1605	 26091.217499103 
1606	 26013.5514535805 
1607	 25938.5377670325 
1608	 25862.4188376487 
1609	 25782.6786162175 
1610	 25700.4260704807 
1611	 25616.1831409138 
1612	 25529.2779396677 
1613	 25445.3709859638 
1614	 25363.9777658885 
1615	 25280.9974480278 
1616	 25197.8903447225 
1617	 25111.2831081341 
1618	 25020.3211015517 
1619	 24929.1552019855 
1620	 24838.0491369881 
1621	 24747.6199215263 
1622	 24654.4899490858 
1623	 24561.5934041595 
1624	 24468.8474856942 
1625	 24371.7369225648 
1626	 24278.1200202617 
1627	 24183.1522472491 
1628	 24085.346831946 
1629	 23990.6682745486 
1630	 23894.4173958192 
1631	 23799.8970865709 
1632	 23707.0686150344 
1633	 23615.4819815302 
1634	 23528.0141537839 
1635	 23439.4781094181 
1636	 23350.3327282122 
1637	 23264.2263734849 
1638	 23179.7882424699 
1639	 23095.1855647308 
1640	 23015.3646637444 
1641	 22932.3045494927 
1642	 22848.0393999144 
1643	 22761.4610797641 
1644	 22673.3950072589 
1645	 22581.9739152366 
1646	 22486.9750427233 
1647	 22392.2441216412 
1648	 22295.9657804003 
1649	 22197.8770554121 
1650	 22099.8752787851 
1651	 21997.9621561502 
1652	 21894.2229279851 
1653	 21785.9099984511 
1654	 21675.1668800443 
1655	 21559.1245750012 
1656	 21440.0147724812 
1657	 21312.687637187 
1658	 21182.1185783766 
1659	 21040.1900366541 
1660	 20890.5919544188 
1661	 20729.4538477453 
1662	 20555.855408003 
1663	 20378.4428155211 
1664	 20187.3957729845 
1665	 20001.8961249636 
1666	 19812.2171113215 
1667	 19628.4147447091 
1668	 19444.5200290024 
1669	 19268.7235750243 
1670	 19093.4563234744 
1671	 18933.5199156395 
1672	 18781.8638266717 
1673	 18641.95521589 
1674	 18513.7940689138 
1675	 18396.9686602544 
1676	 18290.8549193353 
1677	 18193.7097523707 
1678	 18110.0804936508 
1679	 18028.5925895525 
1680	 17954.5606065623 
1681	 17883.3432870792 
1682	 17816.3138243642 
1683	 17757.3045637739 
1684	 17705.3577010902 
1685	 17662.9043571039 
1686	 17624.7965653831 
1687	 17589.2434882624 
1688	 17554.052858291 
1689	 17521.4150757785 
1690	 17488.0163420654 
1691	 17455.5837071244 
1692	 17422.2576152365 
1693	 17386.5411636917 
1694	 17353.4432966058 
1695	 17322.5452638676 
1696	 17290.2169217208 
1697	 17258.8067433793 
1698	 17226.8955835186 
1699	 17192.8249197218 
1700	 17160.3372272068 
1701	 17127.5516994746 
1702	 17097.9125506744 
1703	 17071.5884244199 
1704	 17043.0515669775 
1705	 17017.5027444536 
1706	 16987.7309900345 
1707	 16952.6330186052 
1708	 16921.4092446609 
1709	 16889.3365177856 
1710	 16860.2918290186 
1711	 16836.5550409251 
1712	 16807.0164400599 
1713	 16777.6721766547 
1714	 16743.7858721094 
1715	 16702.4961792401 
1716	 16668.1919966597 
1717	 16634.5807775851 
1718	 16602.2525765361 
1719	 16574.0586131523 
1720	 16543.1405205357 
1721	 16509.1829402944 
1722	 16481.5392582052 
1723	 16456.7084683011 
1724	 16431.4251053836 
1725	 16410.2053757811 
1726	 16383.2473212089 
1727	 16356.1452364506 
1728	 16329.97801518 
1729	 16300.5375569745 
1730	 16276.1193284168 
1731	 16253.4634876233 
1732	 16230.5406615247 
1733	 16208.1224244118 
1734	 16183.7842249377 
1735	 16161.305668292 
1736	 16140.8259294798 
1737	 16120.5920849782 
1738	 16100.9380873896 
1739	 16082.8193444153 
1740	 16067.2311257927 
1741	 16049.5835488917 
1742	 16031.2322476041 
1743	 16013.4124356445 
1744	 15993.5401473201 
1745	 15976.8656748219 
1746	 15962.6701056277 
1747	 15948.589974317 
1748	 15935.5103780522 
1749	 15922.9770023901 
1750	 15911.1271670415 
1751	 15900.5021363442 
1752	 15891.6752050775 
1753	 15881.0164919509 
1754	 15870.677273441 
1755	 15858.4145563025 
1756	 9376.08902531531 
1757	 9502.6640956293 
1758	 9638.25393749678 
1759	 9771.66443184435 
1760	 9918.54934326378 
1761	 10050.0953125695 
1762	 10162.3069898337 
1763	 10279.8192583366 
1764	 10397.5028807723 
1765	 10501.3791228852 
1766	 10617.8820816535 
1767	 10748.6558496055 
1768	 10869.9120592732 
1769	 10983.3264150287 
1770	 11103.3556452481 
1771	 11236.3327702617 
1772	 11361.5083249035 
1773	 11489.2666903536 
1774	 11627.0838402441 
1775	 11755.9553356569 
1776	 11874.9440392737 
1777	 12002.072519864 
1778	 12132.8173011569 
1779	 12263.0683689829 
1780	 12382.6177477765 
1781	 12509.6866369208 
1782	 12642.7029198049 
1783	 12763.3588572055 
1784	 12894.6969904416 
1785	 13037.6225211323 
1786	 13176.0975469072 
1787	 13302.3765543483 
1788	 13430.8605711754 
1789	 13541.4067572444 
1790	 13648.8946577471 
1791	 13767.6316324573 
1792	 13901.6946778745 
1793	 14031.897492823 
1794	 14155.8024094108 
1795	 14280.2580390775 
1796	 14407.3861755422 
1797	 14518.2424109491 
1798	 14634.4937591848 
1799	 14768.5106538616 
1800	 14891.2440324974 
1801	 14999.8351107722 
1802	 15112.2566391937 
1803	 15212.2711247357 
1804	 15301.5735542456 
1805	 15378.8104169478 
1806	 15446.3185195013 
1807	 15509.424432051 
1808	 15555.4346045713 
1809	 15607.3379552652 
1810	 15659.141149046 
1811	 15695.6523811667 
1812	 15740.0775299909 
1813	 15785.0040174417 
1814	 15826.7189000554 
1815	 15864.3112460219 
1816	 15909.7929546167 
1817	 15961.2376372239 
1818	 16002.7248440821 
1819	 16046.8261568014 
1820	 16097.5766990008 
1821	 16131.45638743 
1822	 16150.4652469051 
1823	 16172.6988591523 
1824	 16193.5029741663 
1825	 16205.8784408272 
1826	 16199.8027015156 
1827	 16212.6772380297 
1828	 16231.7675905608 
1829	 16245.7129368288 
1830	 16265.8884994886 
1831	 16301.6370672641 
1832	 16326.6634237968 
1833	 16338.218175229 
1834	 16366.2654422838 
1835	 16399.2482651239 
1836	 16439.293915336 
1837	 16484.7165821447 
1838	 16538.8458637588 
1839	 16607.1400443585 
1840	 16675.8816557689 
1841	 16737.2272150435 
1842	 16801.6844867536 
1843	 16865.2513836232 
1844	 16911.9459869786 
1845	 16980.0509108898 
1846	 17077.3778219025 
1847	 17145.3462347434 
1848	 17203.7525323407 
1849	 17268.1627103742 
1850	 17311.8514914054 
1851	 17360.8452137887 
1852	 17416.223557801 
1853	 17492.5709537793 
1854	 17540.098536599 
1855	 17581.7742597742 
1856	 17611.3316416535 
1857	 17628.9983500856 
1858	 17632.8576920991 
1859	 17629.2022605541 
1860	 17619.9616008651 
1861	 17590.3481547423 
1862	 17546.5619796278 
1863	 17509.3413449995 
1864	 17454.9788136401 
1865	 17421.5096333277 
1866	 17380.915186524 
1867	 17377.0825869699 
1868	 17386.5347233107 
1869	 17424.9818596079 
1870	 17491.8956373742 
1871	 17599.5565942799 
1872	 17736.641668253 
1873	 17891.4722130649 
1874	 18040.6018931263 
1875	 18175.2961831609 
1876	 18297.3894350094 
1877	 18407.8636057697 
1878	 18493.6244928837 
1879	 18567.9465479935 
1880	 18626.6476910169 
1881	 18657.5212367432 
1882	 18672.5775931142 
1883	 18675.4117622512 
1884	 18662.779274884 
1885	 18645.2776488443 
1886	 18616.3047243278 
1887	 18581.5072135485 
1888	 18540.4312004275 
1889	 18494.6363589931 
1890	 18437.7854242112 
1891	 18362.9324014775 
1892	 18281.3628197598 
1893	 18212.8694929988 
1894	 18137.617998028 
1895	 18076.2978957314 
1896	 18026.3619894669 
1897	 17970.2346209807 
1898	 17904.4738672815 
1899	 17854.6201396301 
1900	 17804.8683094806 
1901	 17772.7626866214 
1902	 17753.1246534175 
1903	 17757.2995750302 
1904	 17786.9312731191 
1905	 17806.6369370001 
1906	 17827.9258095539 
1907	 17847.3984322372 
1908	 17858.8822338642 
1909	 17857.6227654695 
1910	 17865.2642108455 
1911	 17874.1800956015 
1912	 17879.6001016709 
1913	 17884.8937630353 
1914	 17883.5335305318 
1915	 17889.2721134195 
1916	 17908.992133602 
1917	 17939.5893321712 
1918	 17973.8066008885 
1919	 18011.2252603886 
1920	 18059.7955733075 
1921	 18097.2077737665 
1922	 18131.5462069069 
1923	 18170.2903310474 
1924	 18209.1592924145 
1925	 18241.8095025598 
1926	 18277.443514209 
1927	 18307.9720121214 
1928	 18329.1080175795 
1929	 18347.9380982945 
1930	 18367.5055724242 
1931	 18390.8362876114 
1932	 18403.9724885897 
1933	 18406.7211796866 
1934	 18416.4862169118 
1935	 18421.2743455954 
1936	 18430.1369431057 
1937	 18451.6552055794 
1938	 18462.4920478207 
1939	 18468.5469572299 
1940	 18471.5376621671 
1941	 18472.0387788859 
1942	 18469.2576840713 
1943	 18460.7610903855 
1944	 18449.694796798 
1945	 18432.5676762003 
1946	 18402.3069648825 
1947	 18381.9393264122 
1948	 18361.2199530689 
1949	 18343.0507524894 
1950	 18340.3165634322 
1951	 18319.7490854087 
1952	 18289.79025184 
1953	 18256.0352368953 
1954	 18224.6904216221 
1955	 18182.9606356946 
1956	 18149.1958448717 
1957	 18125.3215215004 
1958	 18091.3318416126 
1959	 18053.4056846226 
1960	 18012.9531142843 
1961	 17970.4875506765 
1962	 17923.9261132981 
1963	 17868.8761266493 
1964	 17818.6199778779 
1965	 17767.5426142126 
1966	 17717.3328559545 
1967	 17665.9287291907 
1968	 17620.464587958 
1969	 17563.2175191296 
1970	 17500.0021358253 
1971	 17434.7114330014 
1972	 17366.8073883502 
1973	 17291.5065356518 
1974	 17207.5189203943 
1975	 17127.6830725097 
1976	 17037.148053187 
1977	 16956.073920074 
1978	 16887.6761356212 
1979	 16811.1663917591 
1980	 16732.6261281049 
1981	 16655.758891261 
1982	 16575.1000021442 
1983	 16491.578815043 
1984	 16401.0304471186 
1985	 16304.8617641469 
1986	 16212.5177974548 
1987	 16110.013968947 
1988	 16015.9093344302 
1989	 15934.3704681241 
1990	 15845.0475443805 
1991	 15748.6792925073 
1992	 15662.5066808724 
1993	 15577.36272237 
1994	 15471.8811119999 
1995	 15374.4553886822 
1996	 15275.3460858716 
1997	 15178.8343490875 
1998	 15085.5980395568 
1999	 14986.1411306566 
2000	 14881.3782847139 
2001	 14783.5731078839 
2002	 14679.9836836486 
2003	 14587.2046121494 
2004	 14501.7116158449 
2005	 14424.5130102927 
2006	 14355.9219137173 
2007	 14272.9398142498 
2008	 14182.0954248965 
2009	 14082.6301716336 
2010	 13975.2372358941 
2011	 13841.2984364435 
2012	 13735.372816862 
2013	 13637.6439263945 
2014	 13539.6806413294 
2015	 13454.5693441551 
2016	 13364.5099543994 
2017	 13263.9833845578 
2018	 13173.8539362893 
2019	 13090.8212546058 
2020	 13011.4539200385 
2021	 12929.667319218 
2022	 12856.7558195002 
2023	 12774.9883428921 
2024	 12694.1905270506 
2025	 12609.9983281258 
2026	 12523.905438148 
2027	 12432.0688372829 
2028	 12331.2752212775 
2029	 12239.74730131 
2030	 12143.6892257253 
2031	 12062.4783292844 
2032	 11991.8864190624 
2033	 11922.781922008 
2034	 11866.6338403268 
2035	 11809.4062893247 
2036	 11756.4290474018 
2037	 11701.8440929533 
2038	 11629.9073133452 
2039	 11553.0261212174 
2040	 11485.2140754516 
2041	 11424.3038175288 
2042	 11366.9641235734 
2043	 11325.5361287553 
2044	 11276.8051388979 
2045	 11226.3986992954 
2046	 11173.552800578 
2047	 11119.5451211857 
2048	 11064.7139439018 
2049	 11006.3390195132 
2050	 10951.8187379305 
2051	 10893.6370930697 
2052	 10842.4584284164 
2053	 10792.5988491518 
2054	 10734.9289516484 
2055	 10691.9005957407 
2056	 10650.9829678079 
2057	 10596.6281283577 
2058	 10547.6640777058 
2059	 10502.8429163853 
2060	 10453.5978511342 
2061	 10406.5878142045 
2062	 10377.5939187281 
2063	 10331.0825609314 
2064	 10269.1111404112 
2065	 10215.9675069671 
2066	 10167.1051551845 
2067	 10112.2745807634 
2068	 10082.3257676545 
2069	 10040.7798740213 
2070	 9993.47169514016 
2071	 9957.95291844894 
2072	 9897.92550002999 
2073	 9852.69806816032 
2074	 9812.99242728466 
2075	 9757.90756867954 
2076	 9707.81090229919 
2077	 9658.46200329387 
2078	 9605.49387583595 
2079	 9548.19476084047 
2080	 9499.02834729834 
2081	 9450.45765191446 
2082	 9411.85074209182 
2083	 9374.09214972941 
2084	 9330.25893003535 
2085	 9271.37388180121 
2086	 9206.31529369415 
2087	 9144.20777936926 
2088	 9077.86663751315 
2089	 9026.88355055488 
2090	 8979.94344443116 
2091	 8928.03273269811 
2092	 8889.07500608664 
2093	 8841.7406681156 
2094	 8800.5958931008 
2095	 8758.4740933019 
2096	 8714.55708296717 
2097	 8666.68810298361 
2098	 8621.28846090872 
2099	 8569.52145728297 
2100	 8510.25017980382 
2101	 8464.05507104889 
2102	 8413.32049583394 
2103	 8356.13616727479 
2104	 8291.96832990538 
2105	 8219.85739419892 
2106	 8152.18533695893 
2107	 8082.87217407532 
2108	 8015.71456139177 
2109	 7959.37145116803 
2110	 7892.20005103931 
2111	 7814.05553338464 
2112	 7745.05626440459 
2113	 7678.85340095761 
2114	 7619.67275722414 
2115	 7576.63116844416 
2116	 7520.76477537515 
2117	 7463.61366166973 
2118	 7402.83415124977 
2119	 7333.37049154552 
2120	 7264.49205866298 
2121	 7201.44613487251 
2122	 7146.99065208023 
2123	 7097.30737601718 
2124	 7045.99917760626 
2125	 7003.82448257049 
2126	 6962.06335764092 
2127	 6919.62904525411 
2128	 6887.88984025006 
2129	 6853.41501580379 
2130	 6819.77785560507 
2131	 6779.16255956305 
2132	 6721.13530889021 
2133	 6668.1783802438 
2134	 6626.76835780731 
2135	 6590.16551966136 
2136	 6566.88369760132 
2137	 6542.01983991516 
2138	 6518.8652193041 
2139	 6493.47630519057 
2140	 6469.95289231536 
2141	 6444.4812544714 
2142	 6412.26224206627 
2143	 6391.2691924997 
2144	 6375.38656070076 
2145	 6365.70761747349 
2146	 6373.66593645346 
2147	 6382.61515007724 
2148	 6385.97489420303 
2149	 6396.65007545854 
2150	 6399.31155259773 
2151	 6413.80091361314 
2152	 6446.20740858206 
2153	 6468.36863909638 
2154	 6502.26380464324 
2155	 6542.54245133207 
2156	 6574.74349767929 
2157	 6618.9500066808 
2158	 6661.70168767494 
2159	 6708.91898632148 
2160	 6747.61431387863 
2161	 6786.93040381176 
2162	 6820.27661646381 
2163	 6844.12056226174 
2164	 6876.62238155244 
2165	 6910.97582185824 
2166	 6932.72582905748 
2167	 6966.31852130962 
2168	 6996.05458614438 
2169	 7012.61961505015 
2170	 7033.97078732275 
2171	 7046.42233086457 
2172	 7056.20695618883 
2173	 7081.82123131431 
2174	 7115.98966252087 
2175	 7147.97007595567 
2176	 7180.56401665789 
2177	 7208.69886030448 
2178	 7228.2485098335 
2179	 7254.2739500817 
2180	 7291.38472639035 
2181	 7326.29716890267 
2182	 7354.80899632222 
2183	 7376.9548825558 
2184	 7394.28633883723 
2185	 7398.86407715399 
2186	 7394.24631193307 
2187	 7387.2644021669 
2188	 7369.78992408558 
2189	 7353.69826559408 
2190	 7339.32815858689 
2191	 7316.99888486631 
2192	 7288.06413342011 
2193	 7255.72833419718 
2194	 7217.96010715627 
2195	 7175.92221981628 
2196	 7149.80847731016 
2197	 7123.23600402284 
2198	 7095.29810740209 
2199	 7082.77379583378 
2200	 7062.18207027352 
2201	 7044.38709579025 
2202	 7041.61636612354 
2203	 7032.56032130811 
2204	 7034.81353663185 
2205	 7042.23854289823 
2206	 7038.44456505415 
2207	 7045.0157081068 
2208	 7037.47322795333 
2209	 7021.95800211758 
2210	 7014.02843895014 
2211	 7009.20019188491 
2212	 6995.04903436787 
2213	 6986.63530111063 
2214	 6966.50520771444 
2215	 6928.48458269939 
2216	 6901.69942668902 
2217	 6876.30858505948 
2218	 6846.6721160405 
2219	 6820.23142601643 
2220	 6791.68733201488 
2221	 6744.32201091889 
2222	 6711.03790580415 
2223	 6681.86984736194 
2224	 6639.18984300117 
2225	 6613.20183374674 
2226	 6574.7347214993 
2227	 6526.02334405702 
2228	 6488.47215795052 
2229	 6435.16782537364 
2230	 6384.57239675302 
2231	 6331.16837791236 
2232	 6270.45777688178 
2233	 6225.35401697809 
2234	 6176.35000031702 
2235	 6127.76062825205 
2236	 6087.88174623254 
2237	 6048.1185358426 
2238	 6012.71600474784 
2239	 5984.81213838756 
2240	 5955.4574787722 
2241	 5918.8963987081 
2242	 5883.99019828748 
2243	 5849.87470810778 
2244	 5815.80294427367 
2245	 5777.65776497352 
2246	 5741.29389281948 
2247	 5701.4722230007 
2248	 5646.83724597439 
2249	 5613.11940268997 
2250	 5588.83879538334 
2251	 5562.77272966269 
2252	 5552.95153514823 
2253	 5527.29256988775 
2254	 5497.20494400256 
2255	 5463.45071342421 
2256	 5420.09976212685 
2257	 5378.5692193909 
2258	 5341.76583431165 
2259	 5307.29372987487 
2260	 5281.70864031655 
2261	 5268.79027145409 
2262	 5258.00198036708 
2263	 5239.93918074459 
2264	 5215.43771808535 
2265	 5181.49684525901 
2266	 5144.22189621429 
2267	 5100.43300477518 
2268	 5066.69544638181 
2269	 5043.53801861869 
2270	 5006.59288487064 
2271	 4972.54556578963 
2272	 4933.41944991547 
2273	 4886.94533862358 
2274	 4853.21149466262 
2275	 4817.0677563967 
2276	 4783.82432168896 
2277	 4746.82327259689 
2278	 4710.22669703862 
2279	 4678.78206082677 
2280	 4638.0246508775 
2281	 4600.63098208852 
2282	 4555.1161593924 
2283	 4518.38033481571 
2284	 4491.68711310944 
2285	 4462.31299868767 
2286	 4438.96093876836 
2287	 4425.01114621394 
2288	 4396.44754568962 
2289	 4367.28931515834 
2290	 4334.90150453926 
2291	 4292.98029678796 
2292	 4256.20381989943 
2293	 4220.9379291289 
2294	 4183.14863354411 
2295	 4138.85862841783 
2296	 4103.27226152752 
2297	 4072.24652000619 
2298	 4043.7909988256 
2299	 4022.82869485129 
2300	 4003.1000282546 
2301	 3983.83198538788 
2302	 3959.58814066485 
2303	 3937.08098840082 
2304	 3907.3335960454 
2305	 3872.73445034603 
2306	 3842.74336911516 
2307	 3805.85567573272 
2308	 3780.81155715606 
2309	 3765.13286916685 
2310	 3742.89234453754 
2311	 3729.15389354068 
2312	 3716.48337639127 
2313	 3684.42245243612 
2314	 3654.96572189086 
2315	 3621.1015656268 
2316	 3581.73681817862 
2317	 3555.30630725411 
2318	 3530.5304137596 
2319	 3499.01695889348 
2320	 3470.55303503448 
2321	 3444.17002283684 
2322	 3409.50117543435 
2323	 3382.56893532136 
2324	 3355.51247297867 
2325	 3320.00501942053 
2326	 3288.17650719588 
2327	 3259.62930201673 
2328	 3227.02663567618 
2329	 3197.14291260029 
2330	 3169.29839564283 
2331	 3122.75722580772 
2332	 3089.90291504417 
2333	 3061.5963958369 
2334	 3024.45196700658 
2335	 3004.85910584478 
2336	 2972.75928605157 
2337	 2940.99541354139 
2338	 2919.624571436 
2339	 2887.37726323241 
2340	 2853.82025424146 
2341	 2823.88888037506 
2342	 2793.86733887534 
2343	 2761.83629781818 
2344	 2742.03749320531 
2345	 2720.27252824692 
2346	 2692.33253980067 
2347	 2681.92615091191 
2348	 2667.5120471823 
2349	 2643.94168328611 
2350	 2620.31668788273 
2351	 2595.09275030327 
2352	 2576.65594134199 
2353	 2564.73142453553 
2354	 2556.13313633408 
2355	 2536.49237325338 
2356	 2503.36414433921 
2357	 2466.8734158477 
2358	 2431.03637357549 
2359	 2396.42478031481 
2360	 2364.48105273692 
2361	 2341.89849557271 
2362	 2320.39452431014 
2363	 2299.02450455374 
2364	 2286.14958209358 
2365	 2262.9785420268 
2366	 2233.63282843506 
2367	 2215.83000205103 
2368	 2195.72154381462 
2369	 2178.00236402847 
2370	 2163.37542674726 
2371	 2134.80731845035 
2372	 2099.82589916113 
2373	 2072.40651403276 
2374	 2043.65457965026 
2375	 2019.29490569765 
2376	 2003.10359343182 
2377	 1984.68872022717 
2378	 1968.30546809621 
2379	 1955.08230537373 
2380	 1948.74023868375 
2381	 1934.38378548473 
2382	 1915.85442569812 
2383	 1899.07466822511 
2384	 1870.23665686754 
2385	 1837.71718346815 
2386	 1806.57020381787 
2387	 1774.69475454104 
2388	 1749.64972651924 
2389	 1733.05041243366 
2390	 1718.8691395472 
2391	 1714.99388394727 
2392	 1709.0133805125 
2393	 1708.6969488561 
2394	 1712.66073062457 
2395	 1700.61078293228 
2396	 1689.36274100853 
2397	 1668.49399690616 
2398	 1647.38120623948 
2399	 1626.97622142485 
2400	 1592.23941900533 
2401	 1563.72041288163 
2402	 1535.10430778823 
2403	 1513.23893774399 
2404	 1510.13155479696 
2405	 1510.56412395579 
2406	 1513.03714085444 
2407	 1514.3442013035 
2408	 1508.3538720498 
2409	 1494.90785680491 
2410	 1476.91321655003 
2411	 1461.42835156491 
2412	 1449.37963610658 
2413	 1435.46663789027 
2414	 1409.39330671247 
2415	 1381.49135214614 
2416	 1349.7936295785 
2417	 1312.51300966195 
2418	 1297.21601195312 
2419	 1280.80508472252 
2420	 1262.12957980609 
2421	 1256.59458376424 
2422	 1241.69765255259 
2423	 1234.22463101026 
2424	 1230.10871346815 
2425	 1222.97513617324 
2426	 1220.41628627514 
2427	 1214.34072383798 
2428	 1219.89141562498 
2429	 1221.51498310233 
2430	 1206.32158108988 
2431	 1182.1531429756 
2432	 1137.3797918973 
2433	 1098.24893858387 
2434	 1083.75417149038 
2435	 1076.70414126688 
2436	 1084.49668436448 
2437	 1089.73200274248 
2438	 1075.54351114503 
2439	 1061.9803411418 
2440	 1051.23249625533 
2441	 1037.88211070939 
2442	 1028.72939866473 
2443	 1022.0785620538 
2444	 998.567791598096 
2445	 972.731107721759 
2446	 958.866400701934 
2447	 946.918933468584 
2448	 949.077802540906 
2449	 956.106495842948 
2450	 949.485270970262 
2451	 946.220794975016 
2452	 938.539041036236 
2453	 923.04904257521 
2454	 920.384773567093 
2455	 913.834608582153 
2456	 896.598938985822 
2457	 884.491541408982 
2458	 878.491638878544 
2459	 869.344721104543 
2460	 864.623785737637 
2461	 859.911412005745 
2462	 840.200079405796 
2463	 819.001215619954 
2464	 806.354310666267 
2465	 799.748893621335 
2466	 797.273405261397 
2467	 808.306815130805 
2468	 801.319647473621 
2469	 783.551835176971 
2470	 758.755998455925 
2471	 741.271528351859 
2472	 722.399583959872 
2473	 721.000788256265 
2474	 729.321601619198 
2475	 728.995127097656 
2476	 737.557790652668 
2477	 736.457260150205 
2478	 727.327892546744 
2479	 713.510032913659 
2480	 686.318234520257 
2481	 669.315738540106 
2482	 656.25913016729 
2483	 650.220151849483 
2484	 661.571140617963 
2485	 663.997901959814 
2486	 663.952447282883 
2487	 662.261512279168 
2488	 651.133163369358 
2489	 638.506550262392 
2490	 622.466578260177 
2491	 604.501364716556 
2492	 584.573153515774 
2493	 566.953678721433 
2494	 558.651922758403 
2495	 547.443998862232 
2496	 526.388973910894 
2497	 508.265064565776 
2498	 496.455650059934 
2499	 493.676023733906 
2500	 499.849113346529 
