Wavelength	3mm_BluePLA00000.asd
463	 86.5951787273817 
464	 85.3915197632946 
465	 85.4079682279152 
466	 85.3050839918377 
467	 83.6844265644703 
468	 80.2336951491957 
469	 78.7181398682905 
470	 77.8318786361155 
471	 76.7219157325388 
472	 75.3031462099731 
473	 74.9445541880676 
474	 74.5121835154259 
475	 71.9476401201922 
476	 70.7980305966491 
477	 70.4598247922095 
478	 69.8139595730305 
479	 68.6667231994305 
480	 67.6906331808197 
481	 66.703309403274 
482	 64.103863286043 
483	 63.5062896338882 
484	 63.9410111830276 
485	 62.6376126984143 
486	 61.671754661822 
487	 60.4760488281407 
488	 58.4783427501839 
489	 56.3672308658338 
490	 54.1834087974316 
491	 52.5259978728534 
492	 52.908473914129 
493	 53.0428932014334 
494	 52.0988366010032 
495	 50.0353127613047 
496	 48.7352670642492 
497	 48.0794186987592 
498	 47.2031572445195 
499	 43.5802820147833 
500	 41.5163093527996 
501	 41.765202575351 
502	 40.5757306069491 
503	 38.9112891896379 
504	 36.8450862958802 
505	 34.4280181006 
506	 33.4923333447469 
507	 33.721276746686 
508	 34.2305822037107 
509	 33.6326941535894 
510	 32.4905352094932 
511	 31.1765291429681 
512	 29.8148712852966 
513	 28.2364100256665 
514	 26.9800634765161 
515	 26.7809331461046 
516	 26.5462368137272 
517	 26.401227196972 
518	 26.2366956628189 
519	 24.1681971722577 
520	 22.1976766099606 
521	 21.6661380214769 
522	 23.3581668636408 
523	 23.1414119250826 
524	 21.6471915753052 
525	 21.6468113111563 
526	 20.8119453231655 
527	 19.3432489075969 
528	 18.0335987778888 
529	 18.3284618756083 
530	 18.148028166787 
531	 16.7890158915266 
532	 15.79971739507 
533	 14.7961877238338 
534	 13.478275884624 
535	 11.613055546097 
536	 11.3629791031647 
537	 11.4331119221892 
538	 10.3299951006932 
539	 9.09604300464378 
540	 8.57616828537815 
541	 8.60226527851642 
542	 6.93791078729948 
543	 6.32775309153675 
544	 7.08445556310385 
545	 8.0224205161624 
546	 6.11019552745195 
547	 4.0044559293069 
548	 4.77889492842619 
549	 5.56141992994378 
550	 5.63714469561549 
551	 4.91658898384834 
552	 4.08884640534654 
553	 4.15211746610824 
554	 4.60365777872109 
555	 3.73670585284066 
556	 3.85446955846191 
557	 4.42812975829728 
558	 4.3763005307299 
559	 4.69739476011801 
560	 4.7653456449849 
561	 4.42591793868901 
562	 5.11712956512126 
563	 5.75314225010363 
564	 5.38884502267563 
565	 3.0065300776082 
566	 2.07379408465713 
567	 2.64721059376297 
568	 3.45719354104676 
569	 3.30388710475548 
570	 2.8543754590563 
571	 2.78498525643126 
572	 3.17842687309971 
573	 2.35045228667304 
574	 0.62662232713727 
575	 0.863287905162523 
576	 0.592438006525353 
577	 0.348948246640392 
578	 1.50901743147404 
579	 0.403015243321527 
580	-0.745582492752432 
581	 0.199267566794651 
582	 1.6794637976934 
583	 1.53651443191413 
584	-6.49068339810253E-02 
585	 0.731808977597907 
586	 1.46268989489665 
587	 1.73350140175861 
588	 1.95360978566978 
589	 0.445682554048123 
590	-0.498967464856288 
591	 1.11358027369 
592	 2.04260985447506 
593	 1.55862351687316 
594	 0.397222958590486 
595	 2.37938197765469 
596	 1.93233352515659 
597	-0.747405944317063 
598	-1.60927476439017 
599	 0.103949708909312 
600	 1.52261570620176 
601	-0.265635500285784 
602	-1.06400688413187 
603	-0.711771077281192 
604	 0.234641592636613 
605	 0.337370456607552 
606	 1.07765692922863 
607	 1.89469822715659 
608	 0.274832468350247 
609	 0.870299475339839 
610	 2.22541403450731 
611	 1.33591191259177 
612	 1.45096303967128 
613	 1.62163048341433 
614	 1.13423176670457 
615	 1.57479008349597 
