Wavelength	Reference_BlackPLA00000.asd
1480	 32611.1080069014 
1481	 32572.0180663883 
1482	 32534.4287272251 
1483	 32496.9743949559 
1484	 32458.3213810019 
1485	 32416.1840734403 
1486	 32374.6662037829 
1487	 32336.0509526486 
1488	 32296.6934650431 
1489	 32257.3827880341 
1490	 32219.9175489515 
1491	 32180.6007706894 
1492	 32137.6202257408 
1493	 32097.4853646488 
1494	 32057.9868500348 
1495	 32018.182954427 
1496	 31980.487003081 
1497	 31939.9758693645 
1498	 31901.0750508146 
1499	 31866.5426042309 
1500	 31829.9640939195 
1501	 31793.8530164407 
1502	 31756.19016601 
1503	 31712.2759904661 
1504	 31670.0309232976 
1505	 31631.1986040424 
1506	 31592.271422793 
1507	 31554.230650354 
1508	 31514.5955411303 
1509	 31472.7889526264 
1510	 31431.4100243069 
1511	 31388.4348533025 
1512	 31348.5460584745 
1513	 31310.9399083387 
1514	 31268.7164241042 
1515	 31228.5118001503 
1516	 31187.7043786616 
1517	 31143.9198823323 
1518	 31106.1221287241 
1519	 31066.2891366886 
1520	 31023.8284470291 
1521	 30981.8609876382 
1522	 30933.1243259807 
1523	 30885.2097064674 
1524	 30837.3409411526 
1525	 30789.64284141 
1526	 30747.4159810517 
1527	 30702.3120770417 
1528	 30658.6723633114 
1529	 30616.2371201856 
1530	 30570.5886546454 
1531	 30526.9679388656 
1532	 30481.555616563 
1533	 30434.1930374966 
1534	 30386.2966359451 
1535	 30337.7201771318 
1536	 30291.5043273156 
1537	 30240.7598155528 
1538	 30187.5613962986 
1539	 30142.2652746775 
1540	 30092.5238609679 
1541	 30040.8315380175 
1542	 29994.7763983706 
1543	 29941.6807256244 
1544	 29886.4193183157 
1545	 29833.3311133651 
1546	 29777.9169922401 
1547	 29722.1902346998 
1548	 29668.8898899873 
1549	 29617.364298661 
1550	 29562.1701895811 
1551	 29506.9633634343 
1552	 29453.1986456831 
1553	 29393.8087887988 
1554	 29338.2273760032 
1555	 29284.7793171741 
1556	 29227.0719826861 
1557	 29172.382790046 
1558	 29115.5619469349 
1559	 29056.4309182799 
1560	 28997.2489874265 
1561	 28937.7734612453 
1562	 28878.785916297 
1563	 28816.9708681288 
1564	 28756.4724284383 
1565	 28696.4384823024 
1566	 28632.6226554631 
1567	 28571.22539965 
1568	 28511.8655943507 
1569	 28448.6996168573 
1570	 28385.364734345 
1571	 28321.2100860799 
1572	 28251.286211512 
1573	 28181.2878291751 
1574	 28113.6198872672 
1575	 28046.5379825845 
1576	 27980.4359667642 
1577	 27912.4145260076 
1578	 27844.3531847319 
1579	 27775.6506194772 
1580	 27704.4961011845 
1581	 27635.3382169135 
1582	 27568.6250905182 
1583	 27499.8181494478 
1584	 27429.7069153618 
1585	 27360.0787681145 
1586	 27286.0682663536 
1587	 27211.8568665396 
1588	 27143.0454117059 
1589	 27072.5137926716 
1590	 27000.9299093206 
1591	 26930.1706629673 
1592	 26854.624760152 
1593	 26779.555217578 
1594	 26709.303953314 
1595	 26640.2175738106 
1596	 26570.6903110053 
1597	 26499.3080670883 
1598	 26427.854047303 
1599	 26352.2941812839 
1600	 26273.0695518906 
1601	 26197.1154466195 
1602	 26118.5251982405 
1603	 26040.2423275598 
1604	 25964.6803557894 
1605	 25886.7149934578 
1606	 25807.3987036783 
1607	 25727.7774890827 
1608	 25650.4902711345 
1609	 25571.4649719857 
1610	 25490.120087872 
1611	 25408.181404704 
1612	 25321.6124529981 
1613	 25236.8662488358 
1614	 25155.9722633323 
1615	 25074.3730834247 
1616	 24993.6777342925 
1617	 24911.2837506942 
1618	 24825.630087401 
1619	 24737.7583875086 
1620	 24647.5245895611 
1621	 24556.8106492824 
1622	 24465.4901962676 
1623	 24371.8190605156 
1624	 24278.3899781331 
1625	 24185.8125663415 
1626	 24091.596738362 
1627	 23995.7962289305 
1628	 23897.9147525337 
1629	 23800.5188413032 
1630	 23705.2526667654 
1631	 23613.0031163033 
1632	 23524.0858821106 
1633	 23434.9030073206 
1634	 23344.0481796159 
1635	 23256.404165396 
1636	 23170.1546509987 
1637	 23085.4423743517 
1638	 23006.1319261792 
1639	 22923.0595988586 
1640	 22838.2525598113 
1641	 22754.1856583022 
1642	 22670.4867373865 
1643	 22583.2467325534 
1644	 22496.4967481423 
1645	 22406.3974869578 
1646	 22310.7509705119 
1647	 22216.6632156557 
1648	 22123.0052079461 
1649	 22025.6525836848 
1650	 21926.1943872215 
1651	 21826.6677684697 
1652	 21726.318561888 
1653	 21621.820147285 
1654	 21519.8897473631 
1655	 21406.7410848958 
1656	 21288.5904714756 
1657	 21160.6224889715 
1658	 21023.9647266814 
1659	 20879.9875998451 
1660	 20727.5677258563 
1661	 20566.6056092015 
1662	 20396.8390448315 
1663	 20222.5174260678 
1664	 20035.7394866838 
1665	 19854.392527555 
1666	 19670.5635681437 
1667	 19488.3773174322 
1668	 19303.2916227955 
1669	 19129.2962383277 
1670	 18955.3267513839 
1671	 18796.5136919783 
1672	 18647.427193688 
1673	 18510.4343146261 
1674	 18384.8475162016 
1675	 18267.0281989317 
1676	 18159.7356255357 
1677	 18062.3849452116 
1678	 17975.0419438271 
1679	 17892.739437618 
1680	 17821.2398296679 
1681	 17752.4234064637 
1682	 17686.4381998462 
1683	 17631.5151751487 
1684	 17583.8692767655 
1685	 17537.984934178 
1686	 17497.0395650602 
1687	 17457.3513142485 
1688	 17419.7346316273 
1689	 17387.0511775486 
1690	 17353.4887182177 
1691	 17318.8430457387 
1692	 17287.6894241962 
1693	 17261.938989241 
1694	 17231.1043102625 
1695	 17202.0491452253 
1696	 17168.6242200057 
1697	 17126.1331443693 
1698	 17088.7313534176 
1699	 17050.7283530436 
1700	 17016.3540895805 
1701	 16983.8233430853 
1702	 16955.5091865112 
1703	 16933.0320547005 
1704	 16908.099298376 
1705	 16888.1433642239 
1706	 16861.6719526618 
1707	 16830.3603559494 
1708	 16799.8497743277 
1709	 16764.1520659551 
1710	 16735.0359631357 
1711	 16711.7762030632 
1712	 16681.5487774618 
1713	 16652.7375887995 
1714	 16619.1307414892 
1715	 16576.2671421086 
1716	 16541.3164251138 
1717	 16508.149491125 
1718	 16476.7199659415 
1719	 16449.3401767916 
1720	 16418.8442536187 
1721	 16386.7248470239 
1722	 16358.8809033382 
1723	 16332.0909199665 
1724	 16305.2023761015 
1725	 16281.4291713688 
1726	 16254.5723015224 
1727	 16228.1426069473 
1728	 16204.4817741857 
1729	 16183.3149187751 
1730	 16163.7974824632 
1731	 16141.7945018499 
1732	 16113.9722264543 
1733	 16089.4024485506 
1734	 16063.020464339 
1735	 16038.6500799603 
1736	 16017.6271185918 
1737	 15997.4962174611 
1738	 15977.6355363964 
1739	 15958.6687968461 
1740	 15941.6178267544 
1741	 15925.1321166681 
1742	 15909.5146692549 
1743	 15893.2505554857 
1744	 15878.0529351135 
1745	 15862.052496073 
1746	 15844.1288789675 
1747	 15828.6865296774 
1748	 15814.5483454675 
1749	 15801.1787954204 
1750	 15788.922697037 
1751	 15776.7374950084 
1752	 15765.0642309403 
1753	 15753.5195440773 
1754	 15742.8584999378 
1755	 15732.7712389606 
1756	 9296.90949940802 
1757	 9414.92295988016 
1758	 9509.51025925127 
1759	 9630.11917761941 
1760	 9759.5664185983 
1761	 9886.75706041926 
1762	 10019.9906858067 
1763	 10155.7259772035 
1764	 10279.2137155955 
1765	 10382.1244185813 
1766	 10503.6797895176 
1767	 10627.1601191732 
1768	 10754.0125802561 
1769	 10894.3828501462 
1770	 11021.6745481056 
1771	 11140.241676823 
1772	 11270.9930653977 
1773	 11394.9618882276 
1774	 11516.1666875115 
1775	 11631.8569643342 
1776	 11737.2832595993 
1777	 11855.5521394309 
1778	 11974.6997716646 
1779	 12094.7144117755 
1780	 12226.9532234003 
1781	 12362.8163524626 
1782	 12493.1116711223 
1783	 12620.9299284335 
1784	 12742.9433651899 
1785	 12857.1275333544 
1786	 12977.6258818472 
1787	 13094.5419317933 
1788	 13207.322747677 
1789	 13338.3212869247 
1790	 13459.6681325202 
1791	 13566.4320323184 
1792	 13684.8007618976 
1793	 13803.326140679 
1794	 13913.4459958303 
1795	 14016.4396146628 
1796	 14134.1509603493 
1797	 14248.7081162235 
1798	 14351.202788731 
1799	 14476.7433129018 
1800	 14612.0452232143 
1801	 14732.6739474562 
1802	 14847.5105840829 
1803	 14947.4573834613 
1804	 15028.0580734902 
1805	 15103.8459471322 
1806	 15166.7747856375 
1807	 15232.7387983592 
1808	 15287.1067913514 
1809	 15349.3825048281 
1810	 15405.9304160739 
1811	 15446.8209172361 
1812	 15489.2023540605 
1813	 15522.845532685 
1814	 15561.218830046 
1815	 15597.3969769171 
1816	 15635.7522328148 
1817	 15679.3245733136 
1818	 15714.3854869988 
1819	 15753.4224892115 
1820	 15787.1702542718 
1821	 15810.4428084106 
1822	 15821.2726614115 
1823	 15837.3663363708 
1824	 15840.6104519034 
1825	 15857.9923112729 
1826	 15894.4255155272 
1827	 15912.5542867327 
1828	 15929.3611284886 
1829	 15937.1112410138 
1830	 15945.9409895609 
1831	 15939.2549752034 
1832	 15946.3066767418 
1833	 15950.6905680458 
1834	 15973.8960259901 
1835	 16000.0663387869 
1836	 16040.850112513 
1837	 16112.6274536018 
1838	 16171.6194040423 
1839	 16225.2943936454 
1840	 16296.5209782824 
1841	 16357.3840355414 
1842	 16407.7126713533 
1843	 16473.348768543 
1844	 16549.5058573701 
1845	 16618.6576971245 
1846	 16698.4592877478 
1847	 16764.7447143419 
1848	 16816.2798755684 
1849	 16870.8550412449 
1850	 16938.9533532156 
1851	 17012.5019281069 
1852	 17075.724077004 
1853	 17156.2383592451 
1854	 17207.202329608 
1855	 17236.233196032 
1856	 17261.7821154627 
1857	 17281.422308068 
1858	 17282.8428508391 
1859	 17283.0123247531 
1860	 17274.056704964 
1861	 17239.3745253205 
1862	 17188.6849737472 
1863	 17134.9808451695 
1864	 17043.4703807847 
1865	 16993.2406446992 
1866	 16929.547578377 
1867	 16922.804437001 
1868	 16944.883419298 
1869	 17001.4275257589 
1870	 17100.7726023594 
1871	 17233.0090319655 
1872	 17379.4491457254 
1873	 17537.4639832338 
1874	 17693.80181048 
1875	 17846.0209008361 
1876	 17974.6427974881 
1877	 18092.8828812284 
1878	 18185.166833178 
1879	 18256.1748554516 
1880	 18311.0514721615 
1881	 18349.1336998372 
1882	 18376.0499106181 
1883	 18397.1233720952 
1884	 18395.2042823964 
1885	 18380.0569930161 
1886	 18346.9424584266 
1887	 18309.3041607019 
1888	 18259.3921324775 
1889	 18203.9907816234 
1890	 18134.7219901783 
1891	 18071.9556080696 
1892	 17991.4906264765 
1893	 17897.4542168317 
1894	 17813.7400248165 
1895	 17727.2508876509 
1896	 17645.1479655272 
1897	 17577.7895988592 
1898	 17523.5891701741 
1899	 17473.6811922382 
1900	 17427.1840718722 
1901	 17399.2592236749 
1902	 17389.3485055197 
1903	 17391.7315911376 
1904	 17417.5034170141 
1905	 17448.2673945066 
1906	 17461.4596330615 
1907	 17469.231847703 
1908	 17484.6883211518 
1909	 17496.0747148675 
1910	 17511.3475974301 
1911	 17538.9795319194 
1912	 17556.925128042 
1913	 17566.6174560176 
1914	 17581.0730363042 
1915	 17594.190234074 
1916	 17613.2411805203 
1917	 17641.4875111125 
1918	 17667.3559369909 
1919	 17703.2745876948 
1920	 17751.8988739961 
1921	 17793.5754401373 
1922	 17840.7950288317 
1923	 17884.5666475486 
1924	 17922.2405976869 
1925	 17962.2126336559 
1926	 18006.3991562659 
1927	 18047.0432707701 
1928	 18083.5782781885 
1929	 18116.2656336634 
1930	 18138.0304177513 
1931	 18148.4144495669 
1932	 18161.5083761707 
1933	 18165.6343924188 
1934	 18174.5312888536 
1935	 18183.6808163916 
1936	 18192.7649173037 
1937	 18208.5612790153 
1938	 18213.2096951279 
1939	 18207.2348459759 
1940	 18211.5716611681 
1941	 18209.2791553146 
1942	 18194.6211964037 
1943	 18192.3592843089 
1944	 18199.414695624 
1945	 18197.6953026146 
1946	 18202.5900031506 
1947	 18192.2689271162 
1948	 18172.3492120931 
1949	 18150.1335659931 
1950	 18109.3190544745 
1951	 18082.1464273303 
1952	 18059.6197008214 
1953	 18036.3392822734 
1954	 18017.8029490508 
1955	 18013.7929680658 
1956	 17988.1491535328 
1957	 17953.755799379 
1958	 17921.6116415378 
1959	 17879.1525480012 
1960	 17840.8088566599 
1961	 17804.8520694607 
1962	 17769.0830896995 
1963	 17733.9047313592 
1964	 17694.9453258285 
1965	 17662.5973072121 
1966	 17623.5186060507 
1967	 17565.5235286208 
1968	 17492.7057906735 
1969	 17422.3619309679 
1970	 17333.3315561385 
1971	 17258.1560594464 
1972	 17191.6141454909 
1973	 17117.3318528216 
1974	 17041.3862333001 
1975	 16965.2852383328 
1976	 16881.4395758776 
1977	 16804.9897664277 
1978	 16729.1617835919 
1979	 16662.7231469519 
1980	 16591.6070931757 
1981	 16529.2238609495 
1982	 16448.8811452113 
1983	 16362.10913528 
1984	 16268.8500550388 
1985	 16157.0956735373 
1986	 16060.8791704668 
1987	 15967.5636590164 
1988	 15873.0306283341 
1989	 15783.3235070428 
1990	 15692.250625126 
1991	 15599.5732358259 
1992	 15508.9667817916 
1993	 15411.5220715429 
1994	 15314.9650551219 
1995	 15218.6549153587 
1996	 15115.2414263393 
1997	 15019.0830889727 
1998	 14931.0008069449 
1999	 14838.1134206339 
2000	 14740.7523086038 
2001	 14650.4589799392 
2002	 14563.080230761 
2003	 14474.9502497898 
2004	 14391.0184387257 
2005	 14308.490361588 
2006	 14215.9515674531 
2007	 14123.2046138558 
2008	 14027.8989162526 
2009	 13928.9121812996 
2010	 13836.0260001236 
2011	 13748.1259838446 
2012	 13655.6226496407 
2013	 13566.1379137476 
2014	 13471.8926955447 
2015	 13371.4964846674 
2016	 13271.599564783 
2017	 13164.601768054 
2018	 13066.7171545671 
2019	 12969.2145905863 
2020	 12884.8248511202 
2021	 12792.8137554737 
2022	 12706.8833177431 
2023	 12620.3879815111 
2024	 12526.3981099042 
2025	 12443.3297070389 
2026	 12367.9378437063 
2027	 12294.0266140619 
2028	 12227.6167118902 
2029	 12154.5319766247 
2030	 12082.6468999666 
2031	 12008.2026943693 
2032	 11922.8724412839 
2033	 11852.6898968407 
2034	 11787.9838608151 
2035	 11728.6745090924 
2036	 11672.8310807508 
2037	 11606.43873157 
2038	 11541.8198538206 
2039	 11471.7821826959 
2040	 11408.1565183984 
2041	 11351.800243119 
2042	 11288.7774942889 
2043	 11218.5757683118 
2044	 11160.6468183117 
2045	 11104.0626462879 
2046	 11049.4011025526 
2047	 11012.8230994468 
2048	 10963.1066343363 
2049	 10899.8172394215 
2050	 10850.139162075 
2051	 10804.0502792334 
2052	 10745.5442193677 
2053	 10702.422452974 
2054	 10648.3924468055 
2055	 10588.3236653476 
2056	 10538.2260515863 
2057	 10495.1191039595 
2058	 10456.93128301 
2059	 10419.8522740378 
2060	 10396.1904084945 
2061	 10355.5582178274 
2062	 10304.3379622336 
2063	 10258.7188437947 
2064	 10209.1790557757 
2065	 10159.8955543665 
2066	 10114.1301741842 
2067	 10079.8742825736 
2068	 10033.0203485295 
2069	 9980.8695257599 
2070	 9933.66425539613 
2071	 9873.91280662675 
2072	 9820.92711677574 
2073	 9770.64668607681 
2074	 9713.32966296626 
2075	 9665.05109447477 
2076	 9611.12992596264 
2077	 9548.01535464834 
2078	 9496.738202121 
2079	 9450.66227954218 
2080	 9400.54907908471 
2081	 9350.64304307999 
2082	 9313.01938017969 
2083	 9272.52751800219 
2084	 9231.02357435256 
2085	 9194.2730933279 
2086	 9155.83153841375 
2087	 9102.22147024906 
2088	 9048.79583603906 
2089	 9002.5912761919 
2090	 8947.07728369877 
2091	 8900.69247580459 
2092	 8860.94742200563 
2093	 8806.03850565632 
2094	 8756.69329572395 
2095	 8707.43412722801 
2096	 8651.74021718089 
2097	 8598.57157247603 
2098	 8552.18251985885 
2099	 8499.03521840413 
2100	 8440.69887469514 
2101	 8390.69779650331 
2102	 8327.03072398923 
2103	 8270.78293686236 
2104	 8205.22184820681 
2105	 8138.22189703286 
2106	 8078.38189148054 
2107	 8008.64804168887 
2108	 7951.80138212261 
2109	 7891.22113819032 
2110	 7826.59138231529 
2111	 7765.16972183274 
2112	 7698.84642640969 
2113	 7637.40549613659 
2114	 7580.4698262558 
2115	 7531.75052491081 
2116	 7478.0636466282 
2117	 7425.69240573401 
2118	 7371.90683743278 
2119	 7315.69129995167 
2120	 7258.95005806118 
2121	 7205.49407627464 
2122	 7152.30583373811 
2123	 7109.60477392405 
2124	 7069.12726342092 
2125	 7020.97328365237 
2126	 6980.10106372399 
2127	 6920.66936424068 
2128	 6857.82704008497 
2129	 6809.74646794359 
2130	 6759.02962739208 
2131	 6722.42701468014 
2132	 6691.61735551023 
2133	 6653.62202393723 
2134	 6618.48454352073 
2135	 6583.02773370076 
2136	 6544.61772546729 
2137	 6509.00886718119 
2138	 6474.89809568713 
2139	 6438.59205310418 
2140	 6402.91959528447 
2141	 6363.33706653829 
2142	 6326.5030478461 
2143	 6311.19754791685 
2144	 6299.40825649379 
2145	 6298.33121296648 
2146	 6297.86946852838 
2147	 6297.88169488575 
2148	 6303.04729548083 
2149	 6310.14028779505 
2150	 6331.83234530563 
2151	 6351.13215550542 
2152	 6376.57821138416 
2153	 6408.59387755368 
2154	 6437.62134902453 
2155	 6481.60801360722 
2156	 6524.31963199496 
2157	 6569.43127316447 
2158	 6613.71813130363 
2159	 6655.62527704637 
2160	 6700.03801663119 
2161	 6749.72272856798 
2162	 6794.25279596537 
2163	 6841.90831112246 
2164	 6880.81691744752 
2165	 6910.96256782912 
2166	 6922.54371151876 
2167	 6926.1121423729 
2168	 6940.99789430563 
2169	 6954.43965418111 
2170	 6974.56401590727 
2171	 6995.69135342437 
2172	 7022.52747961889 
2173	 7047.41626097543 
2174	 7058.99162168693 
2175	 7080.26082030107 
2176	 7091.59952378429 
2177	 7105.50653161235 
2178	 7138.47201897095 
2179	 7177.53237826574 
2180	 7226.71098963396 
2181	 7267.22301747548 
2182	 7306.73576070197 
2183	 7335.4892007512 
2184	 7352.67146252923 
2185	 7358.80431335085 
2186	 7358.00135445757 
2187	 7346.65743194165 
2188	 7320.6956567575 
2189	 7292.36962419741 
2190	 7267.15286982754 
2191	 7242.88857557192 
2192	 7220.00312234667 
2193	 7207.32017337532 
2194	 7189.158329902 
2195	 7158.87975738698 
2196	 7127.14687408051 
2197	 7095.32908653466 
2198	 7067.04672145667 
2199	 7053.89927232661 
2200	 7046.91272843546 
2201	 7033.71347371742 
2202	 7027.33392394889 
2203	 7010.90900783175 
2204	 6995.14849261008 
2205	 6991.34614730077 
2206	 6974.5383744044 
2207	 6970.61193576231 
2208	 6973.86323269353 
2209	 6969.72658196677 
2210	 6961.03330960385 
2211	 6948.29482346225 
2212	 6935.28333080796 
2213	 6918.52544670086 
2214	 6898.90606112983 
2215	 6886.81665691146 
2216	 6863.06068701077 
2217	 6824.23410310901 
2218	 6790.8803743912 
2219	 6753.42720316619 
2220	 6720.57978689329 
2221	 6690.85759086458 
2222	 6651.92702043191 
2223	 6621.18705437588 
2224	 6587.68697139209 
2225	 6551.7930326135 
2226	 6524.2925327055 
2227	 6486.67870899542 
2228	 6442.80917103478 
2229	 6389.83592953489 
2230	 6340.95462618967 
2231	 6305.6595972941 
2232	 6265.35591653366 
2233	 6242.72101623725 
2234	 6213.48689328016 
2235	 6167.46141645032 
2236	 6123.52139082192 
2237	 6058.82968810256 
2238	 5999.84988544081 
2239	 5943.98666416577 
2240	 5890.80192191285 
2241	 5854.61657910523 
2242	 5816.02439669488 
2243	 5780.51789807213 
2244	 5752.84775906389 
2245	 5717.64288809313 
2246	 5679.87620638863 
2247	 5644.72787686643 
2248	 5606.99564349176 
2249	 5571.32845279069 
2250	 5536.01459124354 
2251	 5502.46333977391 
2252	 5472.61874202182 
2253	 5443.54943839128 
2254	 5416.5868963606 
2255	 5392.71299470625 
2256	 5371.99286114392 
2257	 5339.99614303565 
2258	 5327.01078837245 
2259	 5311.20722320592 
2260	 5293.63131607197 
2261	 5271.86892111585 
2262	 5230.51843725387 
2263	 5192.04576890563 
2264	 5158.4666458992 
2265	 5133.92440090588 
2266	 5112.43580907616 
2267	 5072.47907226381 
2268	 5031.64525980555 
2269	 4989.63428739843 
2270	 4950.48279316872 
2271	 4927.04613961341 
2272	 4893.45166275103 
2273	 4852.59345193896 
2274	 4810.56440872863 
2275	 4765.56553770023 
2276	 4729.82032902487 
2277	 4701.62841811025 
2278	 4668.99686820504 
2279	 4633.56751882872 
2280	 4592.63854250014 
2281	 4542.99215288774 
2282	 4510.21428455127 
2283	 4483.44506324689 
2284	 4458.78517562536 
2285	 4445.83528128617 
2286	 4418.91833314162 
2287	 4380.52827322343 
2288	 4352.23206123276 
2289	 4320.75274260249 
2290	 4290.07714432168 
2291	 4268.84962132809 
2292	 4238.25077864087 
2293	 4203.10124233833 
2294	 4166.10976961024 
2295	 4119.19939176812 
2296	 4084.55449058416 
2297	 4050.56217505921 
2298	 4021.21407050675 
2299	 4009.96318464399 
2300	 3984.57285221517 
2301	 3947.52274727009 
2302	 3920.76876162472 
2303	 3888.66175985001 
2304	 3865.36778788489 
2305	 3860.21623925581 
2306	 3844.12867434887 
2307	 3829.71077808179 
2308	 3808.6866981982 
2309	 3779.92476538339 
2310	 3745.05431727998 
2311	 3725.16340199147 
2312	 3699.55146563154 
2313	 3682.92220889488 
2314	 3670.77542428985 
2315	 3636.18701144101 
2316	 3605.47545494997 
2317	 3559.49799709014 
2318	 3511.94668600698 
2319	 3480.16046450996 
2320	 3439.74232523641 
2321	 3426.81842479587 
2322	 3403.72303966655 
2323	 3368.06206957121 
2324	 3348.9225001278 
2325	 3301.27558173137 
2326	 3268.91765793829 
2327	 3249.11341787255 
2328	 3215.01003725202 
2329	 3191.84469846371 
2330	 3157.42905032008 
2331	 3117.46740484888 
2332	 3080.25109936833 
2333	 3046.3086837035 
2334	 3011.88917973951 
2335	 2977.87970641701 
2336	 2948.95553586722 
2337	 2914.76719697472 
2338	 2889.02832326122 
2339	 2865.91995242989 
2340	 2841.84911389213 
2341	 2820.08705418005 
2342	 2800.95771885554 
2343	 2782.41308387578 
2344	 2753.11033568571 
2345	 2721.19642783685 
2346	 2682.97919144838 
2347	 2640.01542154995 
2348	 2619.93277493592 
2349	 2602.59558069813 
2350	 2583.60096969576 
2351	 2577.91993614797 
2352	 2553.39399686026 
2353	 2530.3373907389 
2354	 2509.94979691273 
2355	 2485.33681053993 
2356	 2464.347055316 
2357	 2440.13989897754 
2358	 2425.0115391918 
2359	 2390.54758771678 
2360	 2356.65371825611 
2361	 2330.92003642016 
2362	 2295.25405094736 
2363	 2271.46480864545 
2364	 2247.83213317456 
2365	 2223.61150125316 
2366	 2199.75513655043 
2367	 2175.45055779481 
2368	 2148.68052765733 
2369	 2111.87166693127 
2370	 2076.07545809806 
2371	 2052.52975693789 
2372	 2037.6375073186 
2373	 2030.56327866251 
2374	 2031.39650355131 
2375	 2022.8919556895 
2376	 2005.93807031189 
2377	 1980.85293900186 
2378	 1946.81558144105 
2379	 1917.81666317328 
2380	 1893.31638288946 
2381	 1877.11884731195 
2382	 1866.80889972123 
2383	 1847.78836334525 
2384	 1831.95290070793 
2385	 1815.77322365326 
2386	 1800.8975859168 
2387	 1791.14516605393 
2388	 1769.83631595916 
2389	 1755.35952319909 
2390	 1739.40199827916 
2391	 1724.70196017009 
2392	 1718.60923496701 
2393	 1700.17417274495 
2394	 1679.06676941409 
2395	 1656.7384609945 
2396	 1636.77327299544 
2397	 1614.74350921691 
2398	 1598.96857609712 
2399	 1593.35287271813 
2400	 1576.43058718974 
2401	 1566.32853184398 
2402	 1555.9027418162 
2403	 1527.78981262181 
2404	 1507.88507764404 
2405	 1494.97473435657 
2406	 1480.75584473334 
2407	 1472.12520630094 
2408	 1462.41562045446 
2409	 1450.21012810958 
2410	 1436.7401274098 
2411	 1427.82121207176 
2412	 1415.19343993742 
2413	 1394.24185378742 
2414	 1372.79936159909 
2415	 1342.06788464689 
2416	 1310.42192893577 
2417	 1291.09960698874 
2418	 1277.70740963041 
2419	 1265.09387038937 
2420	 1261.81281182461 
2421	 1255.58380150772 
2422	 1239.51174768014 
2423	 1229.99150892775 
2424	 1215.50890284432 
2425	 1194.25138474156 
2426	 1174.97377671407 
2427	 1161.08035710157 
2428	 1153.30257608652 
2429	 1147.37271134832 
2430	 1154.22265127389 
2431	 1153.79803009555 
2432	 1136.67044576002 
2433	 1127.79524088995 
2434	 1102.01289447004 
2435	 1067.17731319399 
2436	 1058.32311551788 
2437	 1045.06465491213 
2438	 1035.730140433 
2439	 1041.89272779568 
2440	 1043.65532935379 
2441	 1038.04020691624 
2442	 1031.80225329137 
2443	 1032.04728131181 
2444	 1016.06072222494 
2445	 1003.65588033511 
2446	 999.434800599122 
2447	 982.690127301838 
2448	 969.913954867737 
2449	 960.447940128276 
2450	 937.966212605467 
2451	 911.092258281854 
2452	 892.625308989488 
2453	 867.135426705692 
2454	 859.898148897009 
2455	 869.75457050062 
2456	 871.681040493267 
2457	 879.050510010615 
2458	 880.890821123764 
2459	 870.38823490347 
2460	 857.93569893514 
2461	 841.869478979149 
2462	 821.913441422585 
2463	 805.341444240628 
2464	 783.048504640697 
2465	 764.937312897404 
2466	 754.385108999365 
2467	 749.101302127473 
2468	 750.109273579922 
2469	 743.519766586895 
2470	 733.556206064145 
2471	 725.954731884959 
2472	 726.088204333024 
2473	 725.615384054498 
2474	 731.518617385863 
2475	 735.429421693491 
2476	 725.714308905624 
2477	 714.364775243041 
2478	 709.306177416208 
2479	 705.947407250398 
2480	 707.462423133731 
2481	 714.902207607159 
2482	 708.366996331053 
2483	 695.903414668766 
2484	 681.066483386267 
2485	 665.461675037316 
2486	 653.39899401369 
2487	 640.823677261289 
2488	 631.634762197755 
2489	 615.093150300798 
2490	 605.04044524681 
2491	 593.952047725377 
2492	 574.15699999545 
2493	 570.248795975677 
2494	 556.480810303885 
2495	 537.18603305055 
2496	 529.781518226281 
2497	 509.966315212104 
2498	 495.450237084393 
2499	 486.710152907001 
2500	 469.897888193059 
