Wavelength	4mm_BlackPLA00000.asd
478	-7.07826129542942E-02 
479	 0.107321082872689 
480	-0.260339729735016 
481	-0.487806544681819 
482	 1.29789741010673 
483	 1.25163350046644 
484	-0.243905278372988 
485	-0.923164703878687 
486	 2.02265585076513E-02 
487	 1.03434765786987 
488	 0.874833823673307 
489	 0.697102194556998 
490	 1.05765722092072 
491	 1.38400272407609 
492	-0.592750052008198 
493	-0.964250550241225 
494	-0.28993765974369 
495	-0.782650443591743 
496	-0.531517220280444 
497	-0.329151469486369 
498	-0.838666836552487 
499	-0.946795020777613 
500	-1.29630250745773 
501	-1.83605266352596 
502	-1.59011842296008 
503	-1.01775367938829 
504	-0.711560931452711 
505	-1.23197377613828 
506	-1.42005441620236 
507	-1.13944693448244 
508	-0.513133663266831 
509	 0.312590247068825 
510	-0.135016397300333 
511	-1.63330777964625 
512	-1.68300007793652 
513	-0.999481778370338 
514	-0.523531991906342 
515	-1.27700936712866 
516	-1.86608884357768 
517	-1.63745236506814 
518	-0.590552151008395 
519	-0.501990438114318 
520	-0.451601234411129 
521	 6.37150566754128E-02 
522	 1.115625157102 
523	 0.408867964756295 
524	-1.09064479375179 
525	-0.938994976393924 
526	-0.75768518552614 
527	-1.24137726001806 
528	-2.35934569836322 
529	-1.77680606273554 
530	-1.58745028428769 
531	-2.26887203897544 
532	-1.43623234529497 
533	-1.19031731635774 
534	-1.50269074062118 
535	-1.34300002952169 
536	-1.21781344821684 
537	-1.52129677295928 
538	-2.26142749504848 
539	-1.73619483423745 
540	-1.36075110219409 
541	-1.78049730096175 
542	-2.14075820742197 
543	-2.15925157059686 
544	-1.63997826460799 
545	-0.536950259092543 
546	-0.329725179820594 
547	-0.488763152363157 
548	-0.161259940213034 
549	 0.484450655685312 
550	-0.326476310879661 
551	-2.42053053691102 
552	-1.03804147058737 
553	-0.554063580304544 
554	-1.48112765081793 
555	-1.66197769356619 
556	-0.937545426344861 
557	-0.87212799396846 
558	-2.69329700245057 
559	-1.4153504667037 
560	 5.19797746365167E-04 
561	-0.427081606272792 
562	-0.642498006141746 
563	-0.100959907717293 
564	 0.291998642953619 
565	-1.96795238984294 
566	-2.38364402401265 
567	-1.81675217556412 
568	-2.59254102429434 
569	-2.62105039349435 
570	-1.43369643972197 
571	 0.267303086532814 
572	-1.33382115159766 
573	-2.24149236980964 
574	-1.57565354008419 
575	-2.15048106288015 
576	-1.5940584452898 
577	-0.61554584908382 
578	-0.98357366306131 
579	-1.09363260400912 
580	-1.67563869452154 
581	-3.07232565659121 
582	-2.86789358473009 
583	-2.25874623658456 
584	-1.72287213644316 
585	-0.395034434093348 
586	-0.226643455049784 
587	-1.04626576117072 
588	-1.56508787808274 
589	-2.08922549373661 
590	-2.364902812577 
591	-2.10167625270084 
592	-1.05805553463985 
593	-0.485360509851181 
594	-0.90055495591343 
595	-1.4463559910158 
596	-1.85350716587196 
597	-1.65216478833584 
598	-0.292271889688416 
599	 0.371567636745952 
600	 0.101525860538993 
601	-0.749604289632758 
602	-1.46131124825296 
603	-1.76616761133565 
604	-1.58515634463096 
605	-1.03271089087019 
606	-0.573838438438255 
607	-0.542928667255911 
608	-1.19007750975228 
609	-1.96384701822057 
610	-2.32017342532158 
611	-1.83159165249241 
612	-0.884068613901859 
613	-0.99217221992757 
614	-2.36942612240857 
615	-0.661071571708961 
616	-0.536633732487441 
617	-2.56700333501023 
618	-2.35327252611315 
619	-1.1900721503499 
620	-0.110747310072776 
621	-0.199801406881931 
622	-1.21481962514856 
623	-1.60654771130102 
624	-0.572629959882505 
625	-1.12054933070152 
626	-1.11927670333825 
627	-0.288456868494092 
628	-1.75819463947816 
629	-2.65175462200156 
630	-2.54887534484397 
631	-2.19824560435252 
632	-0.474877521517799 
633	 0.678007879427809 
634	-0.39195879337982 
635	-0.301613527183315 
636	-0.710654663596106 
637	-2.25753601608046 
638	-3.18430693994238 
639	-2.03871846745898 
640	 3.52846120696579E-02 
641	-0.244842578293631 
642	-2.1471550821336 
643	-4.20241095620522 
644	-4.78427838706839 
645	-3.83322654828735 
646	-1.99037366858368 
647	-0.305374947375924 
648	-0.95436084335248 
649	-0.87270385778801 
650	-0.220919151943038 
651	-2.3965957724159 
652	-2.63123894606824 
653	-1.56664409273047 
654	-1.55816903245129 
655	-1.55887170216029 
656	-1.39088596320007 
657	-1.25171377795907 
658	-2.46201914858983 
659	-2.60929550281302 
660	-1.52332152607719 
661	-1.93198102441698 
662	-2.72898499328823 
663	-2.96430636092788 
664	-1.84711494322626 
665	-2.29920430171733 
666	-2.12965203636164 
667	 0.128813975551384 
668	-0.569940421478293 
669	-1.47796967881576 
670	-1.2461762069497 
671	-0.834261840514671 
672	-1.4757562796788 
673	-2.39518084704719 
674	-1.67064412138448 
675	-0.708517367679121 
676	-0.483585762808319 
677	-1.44364558573432 
678	-1.9894449049387 
679	-2.6369067450983 
680	-3.23697506176313 
681	-1.77082587219654 
682	-1.41081716942216 
683	-1.85167863511969 
684	-0.512842123915246 
685	-1.19348955953318 
686	-2.34635902256244 
687	-1.76569881458841 
688	-2.56583101509022 
689	-2.19709934141299 
690	-0.146705920803697 
691	-1.81893352514719 
692	-2.62334118422705 
693	-2.10956053342974 
694	-3.0856912688379 
695	-2.35966871949702 
696	-0.629165110212113 
697	 0.251775144014144 
698	-0.572517212313078 
699	-1.56258761991943 
700	-1.70108564566149 
701	-2.19217421157932 
702	-1.0698411895198 
703	 0.711316455243384 
704	-0.857435073638395 
705	-2.59295520750554 
706	-3.11690379802782 
707	-1.9365645755711 
708	-1.47033335625453 
709	-1.10422699936226 
710	-0.516804815328572 
711	-1.70043577126191 
712	-2.31122827786157 
713	-1.98483055650579 
714	-2.6038762345506 
715	-3.02576919083587 
716	-2.96261976375932 
717	-2.44403477477107 
718	-1.70848003507495 
719	-1.35142160545238 
720	-1.6955888853487 
721	-2.30358494285122 
722	-1.79383502878888 
723	-0.625762544012613 
724	-1.71779571626348 
725	-2.87039456204604 
726	-3.10043059271631 
727	-2.05659807588765 
728	-1.90880342751348 
729	-2.40136871407304 
730	-2.70748479514812 
731	-1.38669967917848 
732	-0.396595729928938 
733	-0.643138496594027 
734	-1.81269758526415 
735	-2.09605661637 
736	-1.86216074260393 
737	-2.29837098251095 
738	-1.12493564607484 
739	-0.062329765266622 
740	-0.588094640876998 
741	-1.06491178398336 
742	-2.00033199209215 
743	-2.82678293622574 
744	-1.22145025963248 
745	-0.95318030963747 
746	-1.60378832046403 
747	-1.12461178738673 
748	-1.11424753028415 
749	-1.83333383870986 
750	-2.97723759335037 
751	-3.20201054196732 
752	-2.23787711068352 
753	-1.11924080604237 
754	-2.90827658084258 
755	-2.24559328660178 
756	-0.751283441893993 
757	-2.39514392281165 
758	-2.44323841170165 
759	-0.881482804157092 
760	 0.921615401004543 
761	-0.570225271227093 
762	-2.04212405391552 
763	-2.07209402882358 
764	-1.28928905669801 
765	-2.28959702866824 
766	-3.22715045233817 
767	-1.17132481101154 
768	-1.46196775407529 
769	-2.26938465440742 
770	-1.92428846661006 
771	-1.97045157803614 
772	-2.83481716248888 
773	-3.52744055464467 
774	-1.41374302571102 
775	-0.884686582241362 
776	-1.57251029938112 
777	-1.71818111183569 
778	-2.31475654861828 
779	-2.71902622190731 
780	-2.53496263510629 
781	-2.37768719508763 
782	-1.56938251825725 
783	-0.61418002074913 
784	-1.02110567369494 
785	-2.41371329568825 
786	-3.81734958792194 
787	-4.05678448981458 
788	-1.92026628292589 
789	-1.02160886042828 
790	-2.4159144286387 
791	-1.02689363504188 
792	-1.32116452089154 
793	-3.00729349065173 
794	-2.94745059129626 
795	-1.57739577000049 
796	-1.30819506514205 
797	-3.45880022991595 
798	-2.32296529767433 
799	-1.10407450922041 
800	-1.29602415791899 
801	-1.28915017014598 
802	-1.56507818633722 
803	-1.88385450808081 
804	-1.75907649956233 
805	-1.36036997551584 
806	-1.1167075302876 
807	-1.31692438554129 
808	-1.77152636477796 
809	-1.9109196620995 
810	-1.54384159300417 
811	-0.843187242731339 
812	-1.42833247526179 
813	-2.24961894075234 
814	-1.69169398871189 
815	-1.25582795713336 
816	-1.57914176023704 
817	-2.57455375662698 
818	-2.77620839070147 
819	-2.71589190992875 
820	-2.67648769551011 
821	-2.81803983649388 
822	-2.5042085877558 
823	-1.94658151792185 
824	-1.61735905467088 
825	-2.20811463906486 
826	-3.18303022939496 
827	-3.44289430032809 
828	-0.743033306252796 
829	-0.530080754903071 
830	-1.70396526255952 
831	-0.904472102588802 
832	-1.62150509477917 
833	-2.59659005729232 
834	-2.48873425136012 
835	-0.994166715605849 
836	-0.901318359792741 
837	-1.73116031937922 
838	-0.397638719686509 
839	-0.619421562788605 
840	-1.56151442060669 
841	-1.66337698317413 
842	-1.63755452610067 
843	-1.48752127384593 
844	-1.37891963287446 
845	-1.89910199931621 
846	-1.12395653067054 
847	-2.35713373584619E-02 
848	-0.633469500709493 
849	-2.33940329871673 
850	-2.7056234106491 
851	-1.06163479641683 
852	-1.83234736278636 
853	-2.02629709476846 
854	-1.43165101358827 
855	-1.77718520128519 
856	-2.67112079261934 
857	-2.57433978999857 
858	-0.761397253359523 
859	-0.859532593895933 
860	-1.63473948817654 
861	-2.24953118542229 
862	-2.52084702205714 
863	-2.81809684793721 
864	-2.56739945069731 
865	-1.14701394232259 
866	 0.372100091668112 
867	 0.288018353687301 
868	-1.52596908901103 
869	-2.04556843523729 
870	-2.58281597642266 
871	-2.9873136813436 
872	-2.52017811504067 
873	-1.44496359749138 
874	-0.648175640580683 
875	-0.718259550824879 
876	-1.2099984537512 
877	-1.85471916337932 
878	-2.50773528080106 
879	-3.10175612192488 
880	-2.31702997526863 
881	-1.60376177836317 
882	-2.26635203701426 
883	-2.27268067078005 
884	-2.42623499924882 
885	-2.56906637492391 
886	-1.29074903463891 
887	-1.50445190129345 
888	-2.56115280663443 
889	-2.79274327011987 
890	-1.5299682949413 
891	-1.26731870491393 
892	-2.44292654033718 
893	-1.8968450527847 
894	-2.20045606928474 
895	-2.41651075839982 
896	-0.873541012353141 
897	-0.968654321004515 
898	-1.64574473506991 
899	-2.07422680705809 
900	-3.05499121407963 
901	-1.87993480868671 
902	 0.196550446203611 
903	 0.212471714148985 
904	 4.78370116215186E-02 
905	-0.574242738346681 
906	-1.67052704806858 
907	-1.99598903080414 
908	-2.24570329982272 
909	-2.57893454879824 
910	-2.85735769923928 
911	-3.13802298145829 
912	-1.72120926821952 
913	 1.34008513591938 
914	 0.63321951469346 
915	-1.31258252098806 
916	-2.4742902759196 
917	-1.29999025423853 
918	-0.932055654272951 
919	-0.712784176110373 
920	-5.75914380411849E-02 
921	-0.771886992760906 
922	-1.74502899086125 
923	-2.19088385706372 
924	-1.64077754672828 
925	-1.41177709239182 
926	-1.7530101979168 
927	-2.26165277252496 
928	-1.04422981015735 
929	-1.38911673556538 
930	-2.80763754555911 
931	-2.10621471382635 
932	-1.53902494199341 
933	-1.42611399545294 
934	-1.47413450904347 
935	-0.446011200267244 
936	-0.92457053227401 
937	-1.73372996532506 
938	 0.563012207044831 
939	-1.01062970090428 
940	-2.09433363696068 
941	 0.148109508828141 
942	-1.65738112611634 
943	-2.40532554899706 
944	-2.02149405050936 
945	-3.30808077690016 
946	-2.66542694352484 
947	-1.32991645826819 
948	-0.768118163325598 
949	-1.19153498356274 
950	-1.24728286073471 
951	-1.62796418738948 
952	-3.67517842272436 
953	-3.13040349941661 
954	-1.68799608354293 
955	-0.917122006626026 
956	-0.37965212000211 
957	-0.877133445044205 
958	-1.36808777619286 
959	-0.460526872009366 
960	-0.854246485656089 
961	-1.3270789341378 
962	-1.27238446104117 
963	-1.75603092014864 
964	-1.17844806189282 
965	 0.247277150902249 
966	-2.21704006774038 
967	-5.50703634331402 
968	-7.84603850282635 
969	-8.98068576157189 
970	-9.17216691136822 
971	-8.52931358870929 
972	-5.50260049991993 
973	-4.67396142964476 
974	-4.90608878660611 
975	-3.23280399124496 
976	-1.50805152774953 
977	 0.413084409450546 
978	 4.67651075949353 
979	 5.54577493240935 
980	 4.38671451178605 
981	 4.18541803990651 
982	 2.72661218228555 
983	 0.24888047566557 
984	-1.37158972808773 
985	-2.56398877899987 
986	-3.70675590665402 
987	-4.53011439497599 
988	-3.69902549426786 
989	-2.61349315948672 
990	-1.79265137955709 
991	 1.04316086854344 
992	 1.32412332811475 
993	-0.307276849691407 
994	 0.116100440243446 
995	-0.193560619600854 
996	-0.507951681786046 
997	 1.46351928413873 
998	 4.06351344038729 
999	 5.53054373240366 
1000	 4.74516815459122 
1001	 0.6221430140819 
1002	-4.41704545000803 
1003	-8.1481490233376 
1004	-7.9594182300301 
1005	-6.18954385920942 
1006	 3.06786061649649 
1007	 4.08990053076906 
1008	 2.8146661044974 
1009	-0.744021525352711 
1010	-3.24759424712233 
1011	-4.99149237746587 
1012	-4.09857889096228 
1013	-0.797882586811444 
1014	-2.7556775932551 
1015	-4.67699188041428 
1016	-2.11998212649775 
1017	-2.36529437777872 
1018	-3.40601838717561 
1019	-2.0910072798305 
1020	-0.640262517755395 
1021	-1.04180461379004 
1022	-1.99338753396606 
1023	-1.49359788556038 
1024	-0.892566350215806 
1025	-2.62029535496761 
1026	-3.42423678328654 
1027	-1.21161086940081 
1028	 0.5641596454096 
1029	 1.45651054076711 
1030	 2.9436461029258 
1031	 3.8293123628878 
1032	 0.55790504406986 
1033	-2.40255466228276 
1034	-1.20756502209948 
1035	 9.45758218307893E-02 
1036	 3.11975940226017 
1037	 4.48627639145843 
1038	 1.49653484078112 
1039	 0.531366719754624 
1040	-0.470782807651987 
1041	-2.27765361319624 
1042	-3.15812784511219 
1043	-2.83005667155946 
1044	-2.47673413259216 
1045	-4.81676629610941 
1046	-6.1869345170919 
1047	-4.32586093507478 
1048	-6.48922550668514 
1049	-7.3934564371087 
1050	-5.63235156157546 
1051	-8.68435211283039 
1052	-10.5732382562071 
1053	-9.78819881238653 
1054	-7.43351233915226 
1055	-3.5574161792558 
1056	-1.02533905761543 
1057	-0.122153044195546 
1058	-1.67273379665637 
1059	-3.03150779692405 
1060	-5.46836712020216 
1061	-6.67756913728835 
1062	-7.70796549207952 
1063	-8.6290535970015 
1064	-9.17791547687449 
1065	-9.94578326727618 
1066	-10.1064386457754 
1067	-8.50116293673324 
1068	-6.70797511822163 
1069	-6.2544792234203 
1070	-3.50719337828762 
1071	 5.38920771035414E-02 
1072	 1.93992174897266 
1073	 4.03579555299818 
1074	 4.80996858667585 
1075	 3.13200550323732 
1076	 1.80273828664522 
1077	 8.03027751164898E-02 
1078	-0.719399955626162 
1079	-2.79372914870981 
1080	-3.60556406973613 
1081	-2.35920345974695 
1082	-1.79647557887911 
1083	-1.3224741903821 
1084	-0.248350697692395 
1085	 0.126613715089139 
1086	-1.84378155207487 
1087	-3.61656861380376 
1088	-3.90240724992505 
1089	-4.27317265025867 
1090	-4.85899165912719 
1091	-5.34523001315717 
1092	-5.73460075264447 
1093	-7.15738102532419 
1094	-10.0633371134532 
1095	-9.68550121349828 
1096	-8.81459429429103 
1097	-8.09794344032921 
1098	-4.56253255781038 
1099	-2.78176198953106 
1100	-2.05470810172445 
1101	-1.04588667666765 
1102	 1.64806664943563 
1103	 1.47083048463689 
1104	-0.505929766953307 
1105	-4.35446475895822 
1106	-7.53934517723834 
1107	-10.2877667886613 
1108	-9.05425563988806 
1109	-7.6044933953207 
1110	-5.81168888533886 
1111	-2.0497829288969 
1112	-0.241235448577407 
1113	 1.83398155753099 
1114	 1.56627423007291 
1115	-1.78974659865141 
1116	-2.23620994564564 
1117	-3.12733531438475 
1118	-2.80495266048423 
1119	 0.793657607497961 
1120	 1.69700561075764 
1121	 2.05600742993934 
1122	 1.23341659401789 
1123	-1.82985849367819 
1124	-3.77712459542796 
1125	-5.97538174741255 
1126	-8.65765954175271 
1127	-9.82330000043186 
1128	-9.66302606073559 
1129	-10.4929550892881 
1130	-11.2104958909851 
1131	-11.767642012526 
1132	-13.3805250229868 
1133	-12.5060641854315 
1134	-9.65510926121017 
1135	-8.13171679517769 
1136	-4.70659007102849 
1137	-4.11763324505199 
1138	-6.08185146210247 
1139	-6.88530290961967 
1140	-8.71583933655432 
1141	-9.72158824056045 
1142	-10.5071123465056 
1143	-10.4511746679589 
1144	-11.1854157672544 
1145	-9.44746506692372 
1146	-4.12030157411565 
1147	-0.675238266211428 
1148	 2.73327422174128 
1149	 8.22496054022369 
1150	 9.05923997414012 
1151	 6.36158495981266 
1152	 6.21583922471165 
1153	 5.23092761185373 
1154	 4.23473554234213 
1155	 4.75446109923811 
1156	 3.17459643241152 
1157	-0.971775325579037 
1158	-3.02527932860277 
1159	-4.78894960051525 
1160	-6.30232035212794 
1161	-8.00475234180356 
1162	-8.01473897654606 
1163	-6.62423168119766 
1164	-5.64299577028128 
1165	-2.33308658540611 
1166	-1.02438578495706 
1167	-1.82400106635537 
1168	-1.68122532049742 
1169	-0.360761508525095 
1170	-2.05788961333089 
1171	-2.01547075150044 
1172	-1.02779329651504 
1173	-1.44071616297493 
1174	-1.94990594579405 
1175	-3.08341091638779 
1176	-5.98053019080125 
1177	-6.40146710263014 
1178	-6.36159160076944 
1179	-6.23025207222106 
1180	-4.28714001193518 
1181	-2.96738149098002 
1182	-2.05820735035356 
1183	-1.37799141710651 
1184	-0.508829662053959 
1185	-0.022362274627707 
1186	 7.12089740267299E-02 
1187	 0.208280972004014 
1188	 1.06593043562564 
1189	 0.72320048975892 
1190	-8.40001808096511E-02 
1191	-2.96425812838491 
1192	-3.66803855486677 
1193	-4.57997725570831 
1194	-6.21613653736799 
1195	-5.17741081600635 
1196	-5.12316500070765 
1197	-5.83577589690645 
1198	-5.4320482137505 
1199	-3.23044717657397 
1200	-3.39692643328372 
1201	-5.38464280255393 
1202	-5.83882400419454 
1203	-7.07891493853439 
1204	-6.76221552478715 
1205	-4.01678597227649 
1206	-2.15828631211284 
1207	 0.601217072962264 
1208	 0.949306027691681 
1209	-0.827679319364479 
1210	-1.10762177802278 
1211	-3.09364904255025 
1212	-2.46948616024485 
1213	-0.568747021939904 
1214	 1.84366361539195 
1215	 4.98938275535841 
1216	 4.09016331316558 
1217	 3.04003677719374 
1218	 2.03028718122669 
1219	-0.531120063825036 
1220	-0.838006551628424 
1221	-1.71082688289541 
1222	-2.1985502419476 
1223	-2.47298713361486 
1224	-3.37152469289346 
1225	-2.70842042305355 
1226	 0.402987048054822 
1227	 1.20374339278956 
1228	 1.35889420392996 
1229	 1.80660450418292 
1230	 1.18004733647051 
1231	 0.369447177264183 
1232	 0.592915136656549 
1233	-0.2997074940916 
1234	-3.56851351375805 
1235	-4.51583098299713 
1236	-5.57663258732875 
1237	-4.54641183844728 
1238	-1.01007003537421 
1239	 1.74737211984947 
1240	 3.33078571532897 
1241	 2.60584714278717 
1242	-2.49568138499097 
1243	-4.54336419607337 
1244	-3.78347311525143 
1245	-4.31215083548988 
1246	-3.19274136064123 
1247	-2.61251795447606 
1248	-2.89379551928779 
1249	-2.95229739478181 
1250	-3.01833325501336 
1251	-2.30313189855306 
1252	-2.16708489224094 
1253	-3.28498196902474 
1254	-3.36754475894632 
1255	-1.11777384051121 
1256	-2.35041381892551 
1257	-6.32789425729105 
1258	-6.42658036767674 
1259	-7.58514511159984 
1260	-7.80829995159291 
1261	-4.42746665966988 
1262	-2.87421087564982 
1263	-2.06460683505929 
1264	-1.07249495749478 
1265	-1.91455762167259 
1266	-3.03237516934704 
1267	-6.02909806508391 
1268	-8.5130132571083 
1269	-6.75934713682122 
1270	-4.13244271646675 
1271	-4.97103293562615 
1272	-2.0601873371024 
1273	-0.173898904677724 
1274	-3.19702510567401 
1275	-1.77409951082654 
1276	-2.69800353128344E-02 
1277	-2.7406127769911 
1278	-3.20473247008411 
1279	-4.17543257190585 
1280	-7.39992556139376 
1281	-8.93125675460507 
1282	-9.63924145533286 
1283	-8.98245358570269 
1284	-6.45770010169982 
1285	-5.3914630940386 
1286	-3.53483436392766 
1287	-1.38769445038978 
1288	 0.669435576881756 
1289	 0.716773983272563 
1290	 1.85770312302283 
1291	 1.58548400961494 
1292	 0.537605050324609 
1293	 3.28077051054746 
1294	 7.69715471780099 
1295	 9.65123326174798 
1296	 6.7557763388753 
1297	 4.01619275539216 
1298	 2.08213345843975 
1299	-0.501759878003776 
1300	 1.32855934502732 
1301	 3.36298014210412 
1302	 1.09956948010416 
1303	 0.788261940104862 
1304	 2.04112659571186 
1305	 0.430002463604586 
1306	-1.23855383165629 
1307	-0.683736657955801 
1308	-1.21608418076923 
1309	-3.25647053597138 
1310	-3.05397305871446 
1311	-4.76736836717655 
1312	-5.78524565224631 
1313	-6.87226088428624 
1314	-7.18545183754056 
1315	-5.97566597073834 
1316	-6.02527899841637 
1317	-7.81272192179628 
1318	-7.99594647475318 
1319	-7.74214131294812 
1320	-7.90396427336404 
1321	-6.03883614102186 
1322	-4.45022159373096 
1323	-5.26139637759358 
1324	-5.19238956969683 
1325	-5.67751990127212 
1326	-6.5289414060263 
1327	-3.5073348128409 
1328	-0.853961698451034 
1329	 0.712653464864482 
1330	 3.16058011306093 
1331	 3.75779290139221 
1332	 3.42691643391878 
1333	 2.91392957080276 
1334	 3.30975810214033 
1335	 3.72794243327343 
1336	 4.42347700105032 
1337	 4.99614307773051 
1338	 2.2095178504442 
1339	-1.05381905582598 
1340	-4.89153107592795 
1341	-8.72307844127713 
1342	-8.52739133711295 
1343	-7.76517555404899 
1344	-5.71511374734484 
1345	-2.23317987816799 
1346	-1.17388347212629 
1347	-0.492508145696774 
1348	-1.19398543902715 
1349	-0.875004470538081 
1350	 1.35056320393894E-02 
1351	-0.168724827155313 
1352	 0.660281244728185 
1353	 1.10648736361486 
1354	 0.417270403099745 
1355	-2.5563875200281 
1356	-2.82340495079351 
1357	-2.8744479667455 
1358	-3.49136387644024 
1359	-2.27496318796659 
1360	 1.78863327509557 
1361	 1.20765596564323 
1362	-1.74950382298655 
1363	-0.307230598294751 
1364	-2.54217492765117 
1365	-4.51513958921716 
1366	-2.24694166620495 
1367	-3.69328974440889 
1368	-4.24130722631183 
1369	-2.12819098396685 
1370	-1.72405664493765 
1371	-0.647738878829476 
1372	 2.53454387273371 
1373	 4.01162579855372 
1374	 5.34435496775926 
1375	 6.55860538780224 
1376	 3.89405203228691 
1377	 2.04980954575897 
1378	-0.250771106327772 
1379	-1.86004122466713 
1380	-0.289158790990386 
1381	-1.16660211456436 
1382	-2.67619933303791 
1383	-4.98875844840709 
1384	-10.4595973950569 
1385	-13.9975116862284 
1386	-12.1333992716519 
1387	-8.87292383026525 
1388	-5.75207381633027 
1389	-2.63512391452503 
1390	-1.80178928733622 
1391	-5.99681745944176 
1392	-5.98037372382396 
1393	-4.8737350232895 
1394	-4.97311441370404 
1395	-4.19534014633743 
1396	-2.9587143370965 
1397	-3.41579733399487 
1398	-2.53068425859089 
1399	-3.0678546513799 
1400	-4.88929367041126 
1401	-6.5675033068506 
1402	-7.744947344676 
1403	-6.42294837768715 
1404	-4.41001618276133 
1405	-3.28964719155346 
1406	-1.61192618589451 
1407	 0.440042186360614 
1408	 1.96875166882729 
1409	 3.87918787046646 
1410	 4.29264162100092 
1411	 2.57299154362764 
1412	 0.622420137152827 
1413	-0.908700898976592 
1414	-3.27759971904536 
1415	-2.98244128907658 
1416	-2.580566972139 
1417	-6.42593780330328 
1418	-9.39932671615467 
1419	-11.8436979733117 
1420	-10.7994475858892 
1421	-6.47557985823572 
1422	-1.03706913007424 
1423	 1.98496926906633 
1424	-0.328819319266809 
1425	-1.74435094279073 
1426	-2.88652011112795 
1427	-3.34033220549193 
1428	-1.88512089287917 
1429	-0.979746899061452 
1430	-0.963346698489002 
1431	-1.73125828756948 
1432	-1.76409547042697 
1433	-1.53784849128155 
1434	-3.42701311638177 
1435	-2.97083955112968 
1436	-5.61036962215667E-02 
1437	 0.620350044722992 
1438	 1.9302197839066 
1439	 2.93215222111191 
1440	 1.52511258406343 
1441	 0.293625105455873 
1442	-1.24951496738432 
1443	-2.9212181364727 
1444	-3.73155120113696 
1445	-3.75335730811165 
1446	-1.17398200128254 
1447	-0.820261407447255 
1448	-1.89475038259495 
1449	-2.2806923461615 
1450	-3.60085615591027 
1451	-5.20973813774745 
1452	-7.14196044173247 
1453	-5.12681535174433 
1454	-5.81335416721159 
1455	-6.66658606078059 
1456	-3.92197490299268 
1457	-4.94117602858535 
1458	-4.83475508501016 
1459	-4.15418807145763 
1460	-6.63032086940862 
1461	-6.65367749379565 
1462	-7.73066864955456 
1463	-7.11272116087416 
1464	-4.75398188722415 
1465	-4.06508321479307 
1466	-1.88818663484606 
1467	-2.05290105469262 
