Wavelength	2mm_BlackPLA00000.asd
523	 0.274552143466649 
524	-0.445547961264056 
525	-0.731384873318571 
526	-0.316203047011397 
527	-0.771246782486014 
528	-2.75759940883344 
529	-1.86151484163681 
530	-1.21117162683909 
531	-1.95491811290599 
532	-1.86466447191238 
533	-1.70632222112923 
534	-1.67772635238433 
535	-1.77809929882891 
536	-1.72883771902869 
537	-1.45351450577718 
538	-1.07883965506441 
539	-1.36765030552549 
540	-1.94693759958837 
541	-2.53449269051471 
542	-3.17969240464239 
543	-3.21076610289996 
544	-2.30821465478391 
545	-0.449503627111073 
546	 0.220562969928536 
547	-0.141335529448759 
548	-0.623074497868449 
549	 0.337582104803874 
550	 2.48485739326368E-02 
551	-1.95438463583156 
552	-0.205718314386893 
553	 0.211072130197779 
554	-1.37471961194087 
555	-2.58036418144339 
556	-1.49449996368821 
557	-0.483140990002962 
558	-2.2263745088302 
559	-1.92275680983202 
560	-1.1942524929364 
561	-1.15701903921692 
562	-5.22919717431471E-02 
563	 0.439152538875694 
564	-9.09742411206366E-02 
565	-0.958912312342526 
566	-1.31033834953378 
567	-1.79870827458297 
568	-3.20663339719233 
569	-2.1605270022815 
570	-0.774380745048819 
571	-0.933264732240593 
572	-2.05249170362086 
573	-2.03900371476266 
574	-0.878233953696789 
575	-1.07795184299101 
576	-1.45842312086818 
577	-1.3891527491746 
578	-0.531312055241317 
579	-0.662257100964594 
580	-1.29793054500351 
581	-1.82259040935053 
582	-2.87690849287977 
583	-2.80966062568522 
584	-1.56606617556991 
585	-1.62989416981041 
586	-1.78410709866634 
587	-1.61306269061617 
588	-1.02900900461559 
589	-1.09782984585874 
590	-1.26457883465121 
591	-0.882211160265192 
592	-0.629916433919831 
593	-0.345880926492168 
594	-0.236534046475499 
595	-1.55215500363736 
596	-2.25055938734405 
597	-1.6376421273215 
598	 0.103525780076693 
599	 0.934906464648623 
600	 0.766733084028364 
601	 6.86821297565477E-02 
602	-1.39122337810993 
603	-2.21559392465295 
604	-1.71314728790222 
605	-0.923170323438182 
606	-0.45799768419481 
607	-0.579072590419899 
608	-1.222173357372 
609	-1.6350302568079 
610	-1.73798469533443 
611	-1.71313552775054 
612	-1.6344178964397 
613	-1.57589325734723 
614	-1.56649671559598 
615	-1.4964275387718 
616	-1.62751351437365 
617	-1.91029602126695 
618	-1.94108373038943 
619	-1.22988938117601 
620	-0.256289991689652 
621	 5.39022881593993E-02 
622	-0.185525924816376 
623	-0.985664521108637 
624	-2.09092497022929 
625	-2.4163786101625 
626	-1.54911068229974 
627	-0.137777273202416 
628	-0.680104156650104 
629	-1.67672098999061 
630	-2.0542897656696 
631	-0.871865413233781 
632	-0.125381959734243 
633	-0.139405147935841 
634	-0.620202052615903 
635	-0.295878828928692 
636	-0.180961601207007 
637	-0.901345347341657 
638	-2.31480326359003 
639	-2.61794551583508 
640	-1.63960860686735 
641	-0.464156389887251 
642	-1.65505555860873 
643	-3.21361639318532 
644	-2.45266255050133 
645	-2.41666012663487 
646	-2.02344767470438 
647	-0.806524192760353 
648	-0.877333720205435 
649	-0.895222286255475 
650	-0.757260843306802 
651	-1.55148685176288 
652	-1.28771219088186 
653	-0.810939745401931 
654	-1.71591067533261 
655	-2.43366244270688 
656	-1.75784138230223 
657	 0.212495828975188 
658	-0.490793464553313 
659	-1.46553615675438 
660	-1.68092816876288 
661	-1.72298603994548 
662	-2.32375034566033 
663	-2.44826109958029 
664	-0.581387879647825 
665	-1.12962166011064 
666	-2.21705581800927 
667	-1.80090364517651 
668	-1.81868381479231 
669	-1.84984955923376 
670	-1.80706661721389 
671	-2.37524808330305 
672	-2.1058133684504 
673	-1.46560551996115 
674	-1.8968691765652 
675	-1.29183315056443 
676	-0.943014193016506 
677	-2.18116416224734 
678	-2.95398347982748 
679	-2.91087551015717 
680	-2.25653591883058 
681	-2.15075087252582 
682	-1.41515098262758 
683	-0.10074712286961 
684	 0.906704953814605 
685	-0.222879576351538 
686	-1.73822190630067 
687	-1.54802781754214 
688	-2.25319086421679 
689	-2.33803794612089 
690	-1.19270143435303 
691	-0.934048021921057 
692	-0.842953849169847 
693	-0.936233925019181 
694	-1.77152448471215 
695	-1.23865236369884 
696	-0.037097818202094 
697	 0.261504438790113 
698	-1.21430898039269 
699	-1.66684554817956 
700	-0.107197514918786 
701	-1.54961801396292 
702	-1.16182002079351 
703	 0.709215589844532 
704	-1.48792908667797 
705	-2.21622074106876 
706	-1.60582113069889 
707	-1.53333758734004 
708	-1.12218155047018 
709	-1.39332368552848 
710	-2.69332461006602 
711	-2.84401147714866 
712	-2.56975780959821 
713	-2.44200748246754 
714	-2.98855229459822 
715	-2.7954491901854 
716	-2.33720123058127 
717	-2.67420881914075 
718	-2.57342917489077 
719	-2.07503683968004 
720	-1.4160591548968 
721	-0.726983831801209 
722	-0.597635000683556 
723	-1.10781608446575 
724	-1.71381671514807 
725	-2.53178090871197 
726	-3.06373286055054 
727	-2.64351071417099 
728	-1.63420641119162 
729	-1.04302283691988 
730	-1.30625330458442 
731	-0.494637492236304 
732	-0.398846034337862 
733	-1.51213089047958 
734	-2.74004739071067 
735	-2.37328682218566 
736	-1.27739966912637 
737	-1.38088172093871 
738	-0.751656177333235 
739	-0.936310071700315 
740	-2.63090059910182 
741	-1.52706611973813 
742	-1.12396348145925 
743	-1.9226391658151 
744	-0.089482086910279 
745	 0.175985945041161 
746	-1.08937366901206 
747	-2.01437729702241 
748	-1.43506530337878 
749	-1.33655569951153 
750	-2.85713627429052 
751	-2.42759691095774 
752	-0.945922060013904 
753	 7.27969090716476E-03 
754	-2.41011734514505 
755	-2.40510549408593 
756	-1.33145014436913 
757	-2.9632592904108 
758	-2.09612665187394 
759	-0.183966658750798 
760	 0.706679982597674 
761	-0.194815229238534 
762	-1.63974032399476 
763	-2.5503498655716 
764	-1.88322314202679 
765	-1.98261737872341 
766	-2.14421403609232 
767	-0.840122932844835 
768	-0.609577481099693 
769	-1.27198818588997 
770	-2.12649081006623 
771	-2.0448767299732 
772	-2.35468830041887 
773	-2.66039029540115 
774	-0.701647223874035 
775	 0.051006185265509 
776	-0.369690240329558 
777	-0.890881286741996 
778	-2.48263360305244 
779	-3.14566050165917 
780	-2.10155473716332 
781	-2.32037572421809 
782	-1.91622259270492 
783	-0.875806995616573 
784	-0.673276373201251 
785	-1.39170880286541 
786	-2.87785783487527 
787	-4.36042244007797 
788	-2.17882032002796 
789	-0.815038812916171 
790	-2.023541864262 
791	-0.587237750715645 
792	-0.925617170323355 
793	-2.36549932272024 
794	-1.2280824403619 
795	 0.524075376623577 
796	 0.668570758072327 
797	-1.64985606711714 
798	-0.926947031910982 
799	-0.522497845566164 
800	-1.57439731781499 
801	-1.18026493722929 
802	-1.49690134116363 
803	-1.88226955286204 
804	-0.738507031367638 
805	-0.733938789110029 
806	-1.05223899807842 
807	-0.920803404637125 
808	-1.73225556521468 
809	-1.71713276986742 
810	-0.696438432879856 
811	-0.188753933271595 
812	-0.915920730918606 
813	-1.78024641362763 
814	-1.33230292312843 
815	-0.825204841117164 
816	-1.38573478719367 
817	-2.94283081791223 
818	-2.79474059506933 
819	-2.40064554223944 
820	-2.0869756980247 
821	-1.55782712707721 
822	-1.71837527166191 
823	-2.37011070702422 
824	-2.83535762257263 
825	-1.34417757821709 
826	-1.3461804103207 
827	-2.88848056702742 
828	-0.544687012370679 
829	-1.16048041160714 
830	-3.13566684197748 
831	-1.96871308221442 
832	-0.649934634460672 
833	-0.719539247789114 
834	-2.17418047991438 
835	-1.33149926347356 
836	-1.52188180674996 
837	-2.39796868076055 
838	-0.774354286341802 
839	-0.2959910558445 
840	-0.946826870054482 
841	-1.66280966493999 
842	-0.946157105370885 
843	-1.02300011908933 
844	-2.39397954499865 
845	-2.81205153943663 
846	-1.50128604188231 
847	 8.94487878547049E-02 
848	-0.278725280860072 
849	-1.02693056884446 
850	-0.900418980325273 
851	 3.15290941452996E-02 
852	-1.77706848636122 
853	-2.56767761522085 
854	-1.89363613572127 
855	-1.69996438354328 
856	-1.93009655767959 
857	-1.3921148384632 
858	 0.262515608304778 
859	-1.43143698403113 
860	-2.75118305998981 
861	-2.48113524510504 
862	-2.87188221422643 
863	-2.17516139709547 
864	-0.944157159776491 
865	-0.457313513711981 
866	-1.25701680856907 
867	-1.82652829069745 
868	-1.5463420751577 
869	-1.9855284604666 
870	-2.02352385213605 
871	-1.75397226486573 
872	-1.81334762858598 
873	-1.9013527731279 
874	-1.04471438583462 
875	 0.641339241360742 
876	-0.407172076596623 
877	-1.64447186529028 
878	-2.16015881060724 
879	-2.31397154033071 
880	-1.98850503419552 
881	-1.63786148577865 
882	-1.67986925169854 
883	-1.87582624744324 
884	-2.23501293974346 
885	-2.33604826983446 
886	-1.20300068117827 
887	-1.05783185156735 
888	-1.5244559683378 
889	-1.62434961892377 
890	-2.01421537290154 
891	-2.65854896956951 
892	-2.96545740673199 
893	-1.30285251410701 
894	-1.21397905084838 
895	-1.8217407962341 
896	-1.00600992769235 
897	-1.96230741914063 
898	-2.02583547072176 
899	-0.435357571119589 
900	-1.63488274776993 
901	-1.44017004335549 
902	-0.369679805812344 
903	-0.890668914013475 
904	-1.42138260938092 
905	-1.44655219202964 
906	-1.01398950019335 
907	-1.11210702812712 
908	-1.80486506827976 
909	-2.32315757572794 
910	-1.55914714904245 
911	-1.79360201558154 
912	-2.13261789662273 
913	-1.53444131488408 
914	 0.381951962158647 
915	 0.299227818544359 
916	-1.55454020563516 
917	-2.47148752982922 
918	-2.00475055110309 
919	-1.11866517338357 
920	-0.77612598969328 
921	-1.05024801108451 
922	-0.943275006142611 
923	-0.661355091557915 
924	-1.22779300670154 
925	-1.25151789467732 
926	-1.34595269196253 
927	-1.88074437847613 
928	-1.21993806991439 
929	-0.882574033005055 
930	-1.1691201279469 
931	-1.44256762396645 
932	-1.27238365839317 
933	-1.45099201507163 
934	-2.13381827167462 
935	-0.631890300183948 
936	-0.151004826991368 
937	-0.774685777617479 
938	-0.475134075833798 
939	-1.6438401750642 
940	-2.21500266319404 
941	-0.959957764106135 
942	-1.04312051319861 
943	-1.82690762255085 
944	-2.64756498166747 
945	-2.78680360235054 
946	-2.19671493611296 
947	-1.91883641264923 
948	-2.49911821043973 
949	-3.09540207275684 
950	-1.61612838722601 
951	-8.28101473663751E-02 
952	-2.11412626743323 
953	-1.91002945411521 
954	-1.15704650021586 
955	-1.19703547281847 
956	-0.467713697345205 
957	-0.502311638789801 
958	-0.696155553651974 
959	-2.16149292043255E-02 
960	-1.84691860446008 
961	-2.65785550456626 
962	-1.3702700822389 
963	-1.93876246452479 
964	-0.983328059158171 
965	 0.70368590595056 
966	 1.90404879378214 
967	 1.94645069012392 
968	 1.67559418686525 
969	 2.18909347411549 
970	 0.706484662466521 
971	 3.60075261896088E-02 
972	 2.15538350993141 
973	 2.16741817935568 
974	-0.839006836509055 
975	-2.21346914212011 
976	-3.03939806575167 
977	-3.21317444836452 
978	-5.66924809586561 
979	-7.74469574983006 
980	-7.31108077815266 
981	-6.15263435651208 
982	-4.47073858592878 
983	-0.62761421110292 
984	 0.822525446001578 
985	-1.3400311880124 
986	-3.61827253856529 
987	-9.1912320194937 
988	-10.6042640193284 
989	-10.4767222867317 
990	-9.89198674728766 
991	-6.67574581429743 
992	-5.22404790052826 
993	-3.86920627909304 
994	-5.117647390218 
995	-5.20769091080867 
996	-1.00818225020095 
997	 1.94447246340243 
998	 1.31657301251391 
999	-1.96922786424338 
1000	-3.48751779444797 
1001	-3.55908938244688 
1002	-3.36337415724782 
1003	-2.84265006015054E-02 
1004	-0.351242848026738 
1005	-0.663303884455614 
1006	-0.508784658073054 
1007	-1.16489592958134 
1008	-3.78921053469079 
1009	-5.87196715306519 
1010	-4.1985704601224 
1011	-3.70856532977586 
1012	-0.564985954475226 
1013	 2.49957909489671 
1014	 2.97493469159373 
1015	 1.93651507482293 
1016	-2.62207274087007 
1017	-3.77479047947463 
1018	-1.10254943987101 
1019	-0.828970976541652 
1020	-3.59334930146369E-02 
1021	 1.64937239816914 
1022	 2.44632718310632 
1023	 1.26611044651465 
1024	-1.75004859639194 
1025	-4.52606485008731 
1026	-5.95679346856477 
1027	-10.7561884687646 
1028	-14.0787166458322 
1029	-12.1824736561357 
1030	-10.4990436377909 
1031	-9.70855492239628 
1032	-7.38640137075217 
1033	-6.24842104726074 
1034	-8.41275574935414 
1035	-6.63048351373762 
1036	-2.35906708067319 
1037	-0.267557566551658 
1038	 2.04012086877829 
1039	 1.73652752601049 
1040	 1.01087415222054 
1041	-2.85280470696057 
1042	-3.51355353044748 
1043	-3.160977172758 
1044	-2.78298734176964 
1045	-1.19558322417125 
1046	-1.62711390656289 
1047	-4.69867930891272 
1048	-5.36820643547644 
1049	-5.11803142633961 
1050	-4.14880973768025 
1051	-3.60787249073811 
1052	-3.57957265094869 
1053	-4.29464094344733 
1054	-6.12294370837867 
1055	-4.38069927970742 
1056	-2.72058540758352 
1057	-1.49318695709941 
1058	 0.98564291519518 
1059	 1.04532514733724 
1060	-0.606566448031556 
1061	-0.922493416213818 
1062	-1.98401653064093 
1063	-3.59689122637971 
1064	-1.66379319518158 
1065	-1.69409975383291 
1066	-1.7554702514044 
1067	-0.228031849191493 
1068	-2.32741089402303 
1069	-3.72091747734091 
1070	-3.89936861565103 
1071	-3.54153567292857 
1072	-2.16357656889904 
1073	-4.1508185814122 
1074	-3.82338520585889 
1075	-4.24175005027435 
1076	-3.67436981176704 
1077	 1.33847491392615 
1078	 1.47474501917187 
1079	-2.64436728476227 
1080	-3.79606172834547 
1081	-6.07436420562658 
1082	-7.52895689204582 
1083	-7.39690357747887 
1084	-6.96186769778209 
1085	-4.84024974923791 
1086	-4.27651834593209 
1087	-1.52922233533828 
1088	 0.724630043526429 
1089	-9.14991886496839E-02 
1090	 1.55800419813258 
1091	 0.71517898728301 
1092	-2.13912173990064 
1093	-2.37874957437786 
1094	-4.07155022188537 
1095	-3.09538866354639 
1096	 3.85012524081838 
1097	 4.62080864957264 
1098	 2.7894771907722 
1099	 1.90884966051416 
1100	-2.58115685781569 
1101	-5.05980856325191 
1102	-5.98926026829153 
1103	-6.07855967162994 
1104	-5.81266173741935 
1105	-5.58003597436601 
1106	-2.22956369575197 
1107	 1.60230156394264 
1108	 4.03247528138402 
1109	 6.39683761117416 
1110	 5.43732805087289 
1111	-1.23632580564248E-02 
1112	-0.798308886744091 
1113	-1.3919246665049 
1114	-2.08059295419778 
1115	-0.663054925086562 
1116	 0.508752880714951 
1117	 0.176853381251135 
1118	 1.10359234210325 
1119	 6.36225842990266 
1120	 6.77439655727324 
1121	 3.0416661836164 
1122	 1.69799163840636 
1123	-1.71258662945127 
1124	-3.064918904666 
1125	-3.22449845643813 
1126	-0.769949203580437 
1127	 1.65352246272878 
1128	 6.06164513836527 
1129	 6.1600195562237 
1130	 6.29430883258806 
1131	 4.38108027989679 
1132	-3.1758087603872 
1133	-4.58016815190547 
1134	-3.08132783522681 
1135	-3.36021963350409 
1136	-1.27553265914977 
1137	-1.70882841942882 
1138	-5.25692166415265 
1139	-6.48237627718663 
1140	-8.12769351060662 
1141	-7.93328061326947 
1142	-5.10007275604774 
1143	-3.70812202292889 
1144	-1.80004248125841 
1145	-0.222277715265727 
1146	 0.737225898972798 
1147	 1.34480616772334 
1148	 1.76079496120786 
1149	 2.62364381560511 
1150	 1.99572239798096 
1151	-0.164987033260317 
1152	-0.87937634551571 
1153	-2.5657335081402 
1154	-1.73708869255649 
1155	 1.44641622319943 
1156	 2.80779767850958 
1157	 5.38341770881085 
1158	 6.15370631733605 
1159	 4.64562897500679 
1160	 4.66986010423899 
1161	 5.83100412374399 
1162	 4.94431789471182 
1163	 3.18264216280752 
1164	 1.66452095561053 
1165	-2.91031677261414 
1166	-4.16733692289607 
1167	-2.52830160997365 
1168	-1.23459295573856 
1169	-0.186301893510605 
1170	-2.4245544132199 
1171	-2.54268309986424 
1172	-4.00311168755477 
1173	-4.74587780726279 
1174	-3.97454093463434 
1175	-3.19813051968286 
1176	-2.97219705943233 
1177	-3.22597389221305 
1178	-2.66712404210759 
1179	-2.41257813129713 
1180	-3.91580629700985 
1181	-4.20805562985356 
1182	-1.99932561055788 
1183	-2.11968548282373 
1184	-3.94396640882188 
1185	-4.90375836768804 
1186	-8.02199602570851 
1187	-8.20844995492 
1188	-6.53932900632407 
1189	-4.58336277182974 
1190	 0.883746258420476 
1191	 4.16404614925818 
1192	 4.20323049261263 
1193	 3.39179229209305 
1194	 1.25193162723863 
1195	-0.784296378906901 
1196	-0.48233777576703 
1197	 2.5906918966617 
1198	 4.07488513544421 
1199	 6.91931609035203 
1200	 7.01111830445808 
1201	 4.36110704062854 
1202	 3.70596072632604 
1203	 2.95772849466826 
1204	 1.98430859024363 
1205	 2.30619687335166 
1206	 1.99291734168669 
1207	 0.203705118663974 
1208	-0.924551032746657 
1209	-0.507398721216857 
1210	-2.09947170820696 
1211	-5.08747322688315 
1212	-8.20783492061449 
1213	-10.4804675902822 
1214	-10.4475726639311 
1215	-8.66029350062309 
1216	-6.30972590782856 
1217	-3.19565315392702 
1218	-1.44041511626284 
1219	-0.660812450803568 
1220	 2.882487115531 
1221	 3.91391434899318 
1222	 3.77381577327021 
1223	 3.27486339745602 
1224	 1.1849850997101 
1225	 0.192773490093656 
1226	-0.543932780737644 
1227	-1.57024315608765 
1228	-2.16201032795071 
1229	-3.01527978697638 
1230	-4.45717319352148 
1231	-5.12759405592749 
1232	-4.93246487074773 
1233	-6.09606516908935 
1234	-9.50823805026903 
1235	-9.90009232986264 
1236	-9.63937096406811 
1237	-8.29492265773332 
1238	-5.21138674823388 
1239	-0.818468431226873 
1240	 1.60705776148883 
1241	 2.02924639897669 
1242	 1.56936544584026 
1243	 0.749290387363055 
1244	-1.21881372419666 
1245	-3.25128455989282 
1246	-3.04233865215159 
1247	-0.96708828836923 
1248	 1.04015911655877 
1249	 2.90689235605378 
1250	 3.27975563394464 
1251	 1.80879866923833 
1252	-0.104734054046467 
1253	-3.24039582072262 
1254	-5.40532839672335 
1255	-8.43565410558923 
1256	-8.59306071258036 
1257	-6.84480624317305 
1258	-6.001801111057 
1259	-4.35833733762114 
1260	-2.96448209634297 
1261	-1.61218318559556 
1262	-0.277448777094777 
1263	-0.812587886063805 
1264	-1.73355672541535 
1265	-2.98039790973468 
1266	-3.45796482420501 
1267	-1.43865540788259 
1268	 3.04193889548865 
1269	 3.77583179056674 
1270	 0.970852049817491 
1271	 0.333047249104884 
1272	-2.97940924928418 
1273	-5.72115987549033 
1274	-5.54814051535022 
1275	-9.05391179957028 
1276	-9.22993639917029 
1277	-7.83916365653735 
1278	-7.6552935509274 
1279	-6.92298364325754 
1280	-5.84435088391009 
1281	-4.88659773557878 
1282	-4.02570310986051 
1283	-2.32607005308726 
1284	 1.90607645609206 
1285	 1.65593518361516 
1286	-1.80099131974765 
1287	-2.5705567340853 
1288	-4.60801590119054 
1289	-5.76603227589715 
1290	-3.90364324451437 
1291	-2.0784253322333 
1292	-4.51717675003846 
1293	-7.37485433362703 
1294	-9.81211970750493 
1295	-13.3383226348683 
1296	-12.2139353027527 
1297	-9.2124383935132 
1298	-6.67079811628215 
1299	-1.13401098136263 
1300	 0.226892635600799 
1301	-0.658442449284165 
1302	 1.02064124099239 
1303	 0.533305886382779 
1304	-1.02651532531172 
1305	-1.73813280436756 
1306	-5.792956420895 
1307	-7.8565787477333 
1308	-4.92263955596901 
1309	-4.96931049309754 
1310	-3.00975733637129 
1311	-2.83427371109641 
1312	-3.67610004840828 
1313	-7.5581370037171 
1314	-7.80040553509497 
1315	-7.03628984597051 
1316	-6.70214630355043 
1317	-5.35457533748104 
1318	-4.89243546937579 
1319	-5.81383448147666 
1320	-3.89856718423245 
1321	-0.156046490468146 
1322	-1.31120272529413 
1323	-2.74106490690391 
1324	-1.28277969354854 
1325	-0.702153400221226 
1326	 2.47071316370924 
1327	 6.85089885395732 
1328	 8.02310699598849 
1329	 6.36711731336075 
1330	 3.11918471269493 
1331	 1.25339646693831 
1332	-0.804967015242407 
1333	-2.05438748268472 
1334	-3.80111622081667 
1335	-7.19738775331754 
1336	-6.55890954068634 
1337	-5.68887693976505 
1338	-6.56086263460713 
1339	-5.90282780726632 
1340	-6.34016081865118 
1341	-8.48777984554691 
1342	-8.12190035672207 
1343	-4.98945466536605 
1344	-2.78201698859874 
1345	-2.32335559620646 
1346	-1.75569055899444 
1347	-1.92352859138689 
1348	-5.41817091840942 
1349	-5.97644552011245 
1350	-5.25134640459783 
1351	-3.61827413022129 
1352	 0.96103989535473 
1353	 2.61841389835848 
1354	 3.99758763436116 
1355	 3.80437899642063 
1356	 2.31004200822071 
1357	 2.05070683895345 
1358	 2.54379767171712 
1359	 2.70124419754131 
1360	 2.76490748080281 
1361	 0.645339938874911 
1362	-2.55974235300136 
1363	-5.07967689228507 
1364	-5.85041109847862 
1365	-3.4107911151515 
1366	-1.88566791577996 
1367	 0.690284965588232 
1368	 2.77699460629472 
1369	-0.946002710954953 
1370	-4.19836573725626 
1371	-6.28981523558775 
1372	-8.75022910313011 
1373	-8.57783672703663 
1374	-5.00994157100774 
1375	-3.13818028158134 
1376	-3.98747775848029 
1377	-3.81718312786536 
1378	-4.49816239963573 
1379	-3.66884354556149 
1380	-3.53875165567726 
1381	-3.63798802820965 
1382	-2.04871732547655 
1383	-3.7749241431835 
1384	-2.96476375534184 
1385	-0.338670503815633 
1386	 0.122271381250836 
1387	 0.630017123773353 
1388	 0.845836553736955 
1389	 2.73030344814944 
1390	 2.73061775203325 
1391	 0.989831740697008 
1392	-0.121824155154194 
1393	-2.88456706060998 
1394	-3.65568610499498 
1395	-3.24445938572967 
1396	-2.64456016611351 
1397	-3.52452402932499 
1398	-4.22451048517648 
1399	-6.07989140837626 
1400	-4.12060053058925 
1401	-1.12338834348731 
1402	-0.621755233724338 
1403	-1.04367680105461 
1404	-3.79360891752206 
1405	-2.18641589750816 
1406	 1.85724908468857 
1407	 3.00201014248875 
1408	 3.47181058400078 
1409	 2.78263846432315 
1410	 1.24184429152081 
1411	 0.246447724514825 
1412	 1.64175806057549 
1413	 2.05669110423823 
1414	 0.548009643516634 
1415	-0.115032042964948 
1416	-2.20522872656217 
1417	-4.4298402071329 
1418	-4.72807584815834 
1419	-5.27476811463109 
1420	-5.61461436393248 
1421	-3.55995653678096 
1422	-3.36525919183784 
1423	-2.16260540433097 
1424	 1.36890359465696 
1425	 1.87727914906307 
1426	 2.86887824391175 
1427	 2.97314929486642 
1428	 4.18806624670261 
1429	 7.35785002617207 
1430	 8.46852580305993 
1431	 8.49485735098042 
1432	 4.55999053918467 
1433	-0.783844719487312 
1434	-3.40607469913883 
1435	-4.44214181879618 
1436	-4.77052896846374 
1437	-6.23820117313576 
1438	-6.68706557697442 
1439	-7.37651441948593 
1440	-9.05179806529029 
1441	-9.1608326187681 
1442	-10.0288560378559 
1443	-12.7396380571758 
1444	-13.3937828847593 
1445	-11.3289948441918 
1446	-5.33422643346141 
1447	-2.8805774580522 
1448	 1.13070674283658 
1449	 2.98040797394046 
1450	 0.703397723781033 
1451	-2.67490059634369E-02 
1452	-0.156120539689666 
1453	-0.440485566555333 
1454	-0.884635799541383 
1455	-0.435432324795872 
1456	-0.763988053902654 
1457	-1.87865795091027 
1458	-2.87566642506613 
1459	-3.63985994558128 
1460	-3.39870586945335 
1461	-0.984104071143536 
1462	 0.516997189020974 
1463	 0.788736175950937 
1464	-1.52730989634146 
1465	-3.86852249513914 
1466	-4.95514094659461 
