Wavelength	3mm_BlackPLA00000.asd
518	-0.736174911893248 
519	-1.21125793810734 
520	-1.27591071103416 
521	-9.14736492370513E-02 
522	 0.301907110367895 
523	-0.294245623604989 
524	-1.26306517709391 
525	-1.51430917098223 
526	-1.55106881574992 
527	-1.66575949465614 
528	-1.89638510429698 
529	-1.16068077378407 
530	-1.63977198276551 
531	-3.20945953451865 
532	-1.59535112000908 
533	-1.40906916571673 
534	-2.15477397779439 
535	-0.961819746995318 
536	-1.19892472705573 
537	-1.85903744159256 
538	-1.58534957882167 
539	-1.65049451594223 
540	-2.03611528847826 
541	-2.52635751896418 
542	-2.66422993690139 
543	-2.3894778169911 
544	-1.85954588594499 
545	-1.40829164904635 
546	-0.829684612776083 
547	-0.523868395091096 
548	-0.699390455351063 
549	 0.472496384329422 
550	-0.108342478967072 
551	-2.77556110407736 
552	-1.00409842534014 
553	-1.09123269344869 
554	-3.29193682347835 
555	-3.59039416336539 
556	-1.71871162945393 
557	-4.20010476599321E-02 
558	-1.0249895049506 
559	-1.41943084138582 
560	-1.20265905417606 
561	-0.691248355505268 
562	-0.20696597384084 
563	 0.434494272642239 
564	 0.521458433870806 
565	-1.63156937152077 
566	-1.8359413829372 
567	-1.23451313268635 
568	-2.38660310103058 
569	-2.87235021939109 
570	-1.73390846427278 
571	 0.416541751781759 
572	-1.32625648348502 
573	-2.56894283020669 
574	-2.08135865026645 
575	-2.27874128495792 
576	-2.00256043544734 
577	-1.6431015844998 
578	-1.99117934158699 
579	-1.09481573950442 
580	-0.841292636713018 
581	-2.46691047107178 
582	-2.66145630502166 
583	-1.72064535109771 
584	-0.480815269631895 
585	-0.618786159353462 
586	-1.11115310757505 
587	-1.64366744840565 
588	-2.13773699698754 
589	-2.04169155846437 
590	-2.12835329568778 
591	-2.80022088983716 
592	-1.12783549912897 
593	 0.101877798786119 
594	-0.679042680628777 
595	-2.79695125618818 
596	-2.81289704697249 
597	-0.987582455099435 
598	-0.246304602720178 
599	-0.878183417196453 
600	-1.24877563275512 
601	 6.06728482764546E-03 
602	-1.7389799293718 
603	-3.2579764174181 
604	-2.41096304256677 
605	-0.815573693444184 
606	-0.139350984436978 
607	-0.750179621287128 
608	-1.80827939273212 
609	-2.75170218716227 
610	-3.06730518265422 
611	-2.44949640848116 
612	-1.55554914556845 
613	-1.50722128583395 
614	-2.35637593092576 
615	-0.557205924450147 
616	-0.186042478982542 
617	-1.83735991353897 
618	-1.89285500591435 
619	-1.66283259329827 
620	-1.01009785849953 
621	 0.405026210222038 
622	-0.694098300969392 
623	-1.90261996686393 
624	-1.07735868164904 
625	-1.0567182386214 
626	-1.09474551233612 
627	-1.03150550752098 
628	-1.8901681455951 
629	-2.73789278481524 
630	-2.95558531266001 
631	-2.07148530623289 
632	-0.940695483508352 
633	-0.540072738575331 
634	-1.40601391790276 
635	-1.96033894671211 
636	-2.30031779269975 
637	-2.44815322628722 
638	-1.95345096292917 
639	-1.50479525058526 
640	-1.2593783563065 
641	-1.01641950628258 
642	-1.70757734776655 
643	-2.77621305688361 
644	-3.25511899904002 
645	-2.72794096706468 
646	-1.85932445412014 
647	-1.34656219630173 
648	-1.88766074913563 
649	-1.74704117415231 
650	-1.16593728302858 
651	-2.41180240920418 
652	-2.18953047273799 
653	-1.37607622543777 
654	-2.02290556269693 
655	-2.27286445295416 
656	-1.64933415486291 
657	-0.644959359932241 
658	-2.4729373895003 
659	-3.25322345238631 
660	-2.06499479617258 
661	-1.6127786799649 
662	-2.62685819943441 
663	-3.35736653000012 
664	-1.21447288831814 
665	-1.70164443085314 
666	-2.59872908987281 
667	-1.54498387470862 
668	-1.15179129889761 
669	-1.29128513221827 
670	-1.64352554249712 
671	-1.59163492531088 
672	-2.32844217508759 
673	-2.93903704918895 
674	-1.45585669173711 
675	-0.436601753127186 
676	-0.651836014457625 
677	-2.0356130684471 
678	-2.79013087204475 
679	-2.99646885397708 
680	-2.76804401373817 
681	-1.94278968569116 
682	-1.10828778150784 
683	-0.754683713678878 
684	-1.31695012139857 
685	-2.04180030473228 
686	-1.99857331229035 
687	-0.827829820458433 
688	-1.85305767455603 
689	-2.35759628089065 
690	-1.19759115471267 
691	-1.94017492265516 
692	-2.72709465589531 
693	-2.71478792837699 
694	-1.70000924332236 
695	-0.785436101105408 
696	-0.28402820596704 
697	-0.273060421421514 
698	-1.24784800021566 
699	-1.85882750575959 
700	-1.55811270450657 
701	-2.64693034789846 
702	-1.54442017251572 
703	 0.651151829500426 
704	-2.02920202505179 
705	-3.10381490568701 
706	-2.38873713413343 
707	-1.74421364965963 
708	-0.690715788351367 
709	-0.898469938530109 
710	-2.81722838395799 
711	-2.73089859413361 
712	-2.24303021188656 
713	-2.36892721290577 
714	-3.6897021457879 
715	-3.71287076739599 
716	-3.0023846779748 
717	-3.14192202210603 
718	-2.37844118833873 
719	-1.71525570932946 
720	-1.91735280614481 
721	-1.85546430048163 
722	-0.96523822738289 
723	 1.71075930803709E-02 
724	-1.4610145396246 
725	-3.05989657453319 
726	-3.70341936415859 
727	-2.93501268021337 
728	-2.32232499609605 
729	-1.76917256665814 
730	-1.11149151075429 
731	-0.931032109241192 
732	-1.13562222647669 
733	-1.56875993656593 
734	-2.00284422246388 
735	-2.36613263620778 
736	-2.26771319890498 
737	-1.31274557502381 
738	-0.608783010490544 
739	-0.591766658724168 
740	-1.37656105816433 
741	-2.70779410524331 
742	-3.30724990010119 
743	-2.53720477595396 
744	-0.304186900850458 
745	-0.272275899003141 
746	-1.79120394809726 
747	-2.3030578409432 
748	-2.35085638103372 
749	-2.43151699708702 
750	-2.75226147327686 
751	-2.43121666646476 
752	-1.48191743983157 
753	-0.850897802642659 
754	-3.00670923308339 
755	-3.44348137822834 
756	-2.46322767233147 
757	-2.20720104309679 
758	-1.29676268812444 
759	 0.143240581310454 
760	 1.32787785778906 
761	-0.167108810011966 
762	-1.56509621134537 
763	-1.80499101109647 
764	-1.75620590156698 
765	-2.43041979080009 
766	-2.59878866143663 
767	-0.653763727078605 
768	-0.740997856845692 
769	-1.82350658274761 
770	-2.42524975914645 
771	-1.76728802277277 
772	-1.83222533540964 
773	-2.49946490092562 
774	-1.4168446645565 
775	-1.6004091939307 
776	-2.79910667291626 
777	-3.62110270119226 
778	-3.05763455294647 
779	-2.15661017920641 
780	-1.86315277894992 
781	-2.50436244775318 
782	-2.14730358074073 
783	-1.06348233639686 
784	-1.38818511197688 
785	-1.90816615944545 
786	-2.35293238427074 
787	-2.58217843706751 
788	-1.78189015185967 
789	-1.52040606752672 
790	-2.17494320271999 
791	-1.15482452141271 
792	-1.31220590326167 
793	-2.19943930764287 
794	-1.41234677676294 
795	-1.01060153899231 
796	-1.39160046918905 
797	-2.18670263428417 
798	-1.26301892212099 
799	-0.673084855345308 
800	-1.03239201510963 
801	-0.411538167544148 
802	-0.461749334607983 
803	-1.19070975567751 
804	-1.89393437906529 
805	-2.61059472143399 
806	-2.53978595724438 
807	-1.49515994075329 
808	-1.46936374541619 
809	-2.01579533193667 
810	-2.5340628322739 
811	-2.20412084435491 
812	-2.08607835876674 
813	-2.04779914845145 
814	-1.61895347569953 
815	-0.659485805972709 
816	-0.899443295928194 
817	-2.60263514484218 
818	-2.36702061374532 
819	-2.15974359465274 
820	-2.15453389075907 
821	-1.48023584813115 
822	-1.31205667443847 
823	-1.68414553337358 
824	-2.11296919982253 
825	-0.869058330651857 
826	-1.21502715698667 
827	-3.00756063652368 
828	-0.636301048615503 
829	-0.710063578187396 
830	-2.16866868654896 
831	-1.41218607418029 
832	-2.47524789353888 
833	-2.90364050714628 
834	-1.28496050544866 
835	-0.83678435936052 
836	-2.15600465370833 
837	-3.31077010429515 
838	-0.312629582905722 
839	-0.662300919176246 
840	-2.24410577210284 
841	-1.66555122901249 
842	-1.87133826294878 
843	-1.87139380926365 
844	-1.47032047910631 
845	-2.02334516866686 
846	-2.01509343398024 
847	-1.14682477173829 
848	 9.99912029368735E-02 
849	-1.16320169469128 
850	-1.83015089060091 
851	-0.41597176955184 
852	-1.604238597112 
853	-2.71304471699841 
854	-3.04166593380816 
855	-3.22531964211028 
856	-2.95835008962294 
857	-1.82396180026241 
858	-6.46635773591768E-02 
859	-0.606213239135879 
860	-1.96691200687375 
861	-2.90052294799209 
862	-2.54282717660573 
863	-2.24953753260157 
864	-1.66549769391134 
865	-0.188977274658572 
866	 0.510138886513998 
867	-0.505085000931347 
868	-2.74466839444266 
869	-3.04393231242305 
870	-2.86357071307199 
871	-2.55286574238232 
872	-2.02645325376562 
873	-1.23725187773871 
874	-0.523034076367502 
875	-0.341147329845064 
876	-1.53513379541765 
877	-2.15270955952542 
878	-2.01488176169635 
879	-2.36292978449045 
880	-2.43045963484202 
881	-2.23898735816477 
882	-2.02439299053985 
883	-2.19711757824389 
884	-2.3352351693686 
885	-1.9601449286561 
886	-0.475784629995462 
887	-1.41172764559795 
888	-3.13055887679884 
889	-2.93618542396698 
890	-2.20331066221949 
891	-2.09882251507714 
892	-2.45435622102019 
893	-0.825984920629748 
894	-1.10707163698782 
895	-2.12216357985591 
896	-1.28144677640565 
897	-1.81269426440561 
898	-2.32254944707029 
899	-1.94777007807017 
900	-1.80494300895561 
901	-1.10207149402153 
902	-0.563043537180359 
903	-1.37036573183126 
904	-1.50401756558846 
905	-1.226607148765 
906	-1.13820557987112 
907	-1.9601532864137 
908	-2.67084378212169 
909	-2.70525415164971 
910	-1.9433590626472 
911	-2.89210016852473 
912	-2.33603906796109 
913	 0.886047175747239 
914	-0.194545766644146 
915	-1.21421932803277 
916	-1.33566573941484 
917	-1.92571860579626 
918	-1.70202638057939 
919	-0.843048525873379 
920	-0.16125033371283 
921	-1.72494605033686 
922	-2.60016177708895 
923	-2.30993646857267 
924	-2.18169010917236 
925	-1.76341098245279 
926	-1.98685520659715 
927	-2.9198032467839 
928	-1.07044631489131 
929	-0.639492913773972 
930	-1.77050341389979 
931	-1.62145440091841 
932	-1.34591049765411 
933	-1.05629426811763 
934	-0.663476353028392 
935	 0.207013082625483 
936	-5.35093533513142E-02 
937	-0.703524949198278 
938	 0.394480852696796 
939	-1.81093885723182 
940	-2.68767726737058 
941	 0.227429629926638 
942	-1.66097445723716 
943	-2.69007693774377 
944	-1.94370500566088 
945	-1.53710279256317 
946	-2.20384121727453 
947	-2.51097898041966 
948	-1.82065060801613 
949	-2.57451554711451 
950	-1.96954591573735 
951	-1.04501742522778 
952	-2.41428335844036 
953	-1.83485065059404 
954	-1.26877852478784 
955	-1.66187728087373 
956	 0.28374183510112 
957	-0.889350900507778 
958	-2.61806089460993 
959	-9.20303859146692E-02 
960	-0.186672371144669 
961	-1.08304985617441 
962	-1.24448850788834 
963	-0.942775450042872 
964	-0.394627665539269 
965	 0.190316321381752 
966	 2.31117192092652 
967	 1.35314065320439 
968	 1.31097082966452 
969	 1.14208185008854 
970	 1.27132311704167 
971	 0.6666168084802 
972	-0.179252275692856 
973	-0.874227638842294 
974	-2.52830505932975 
975	-3.39451379913828 
976	-3.66069687834465 
977	-3.74422051607779 
978	-4.67857548834239 
979	-3.33648342513945 
980	-0.615560597824118 
981	 2.40188275169782 
982	 3.00382093705259 
983	 3.57791030619905 
984	 3.64058390536107 
985	-0.957291504371645 
986	-1.1016786138238 
987	 2.90002539792635 
988	 2.98218231842404 
989	 2.66111982429921 
990	 2.43844582093387 
991	 0.71693760113255 
992	-0.964215284386565 
993	-3.48116409320772 
994	-3.80798671591838 
995	-2.60323727681382 
996	-5.26101389112512 
997	-4.6849236832768 
998	-1.62956808485099 
999	 1.93772004515165 
1000	 5.52436827949544 
1001	 3.732214629784 
1002	 1.75534107120809 
1003	 1.71912931246549 
1004	 1.96342994189971 
1005	 1.03751392702201 
1006	 1.74730181151059 
1007	 2.25754334050333 
1008	 1.90510856545234 
1009	-1.82514813007033 
1010	-2.95248868623203 
1011	 2.47894486117411 
1012	 1.75204974223227 
1013	-0.577814731704661 
1014	 1.16513761164525 
1015	-1.40299491760929 
1016	-5.52733561928486 
1017	-5.13551822295567 
1018	-4.06952992750835 
1019	-3.94375720042472 
1020	-1.73599687927597 
1021	-0.246112899193052 
1022	-1.69996563533729 
1023	-2.36388312736268 
1024	-3.07112306968186 
1025	-4.31597252738607 
1026	-5.58067951322133 
1027	-4.34727735929149 
1028	-4.70510558400944 
1029	-5.75867084017476 
1030	-4.58938712045352 
1031	-3.76906649743871 
1032	-3.70739443409718 
1033	-2.48661497195162 
1034	-2.83538375172035 
1035	-4.26222317217448 
1036	-1.98895665645265 
1037	 2.09570544311635 
1038	 4.25021888386288 
1039	 3.71338439470679 
1040	 3.09056171493981 
1041	-1.66674356934695 
1042	-2.86360268574384 
1043	-3.8785657664975 
1044	-0.217812376429582 
1045	 4.34892539542559 
1046	 5.15046210897206 
1047	 6.05614523463218 
1048	 5.42277695359839 
1049	 2.17908702780083 
1050	 2.06740016533488 
1051	 2.15008984640543 
1052	-1.02249604667755 
1053	-0.264476732153427 
1054	 0.265850123418997 
1055	-1.1613005147692 
1056	 1.3215190497563 
1057	 0.239424624145006 
1058	-6.52160101596622 
1059	-7.72233211858778 
1060	-6.46346334189918 
1061	-5.64184913123315 
1062	-2.92823715289626 
1063	 0.85608193137673 
1064	 2.81943998161091 
1065	 0.208612437662733 
1066	-1.68567504184542 
1067	-3.67413742929374 
1068	-4.46612451730365 
1069	-3.24200762969609 
1070	-0.328581141251274 
1071	 6.78694968999335 
1072	 9.86245961334551 
1073	 9.38733783950871 
1074	 9.43828847807143 
1075	 6.14841616032834 
1076	 4.02317514170532 
1077	 3.06983764178798 
1078	 1.63823182245089 
1079	-1.03501681989307 
1080	-1.82088088503014 
1081	-2.46352809951689 
1082	-2.22322795491346 
1083	 1.0849810614656 
1084	 0.573924549503003 
1085	-1.78042847860513 
1086	-0.146822774058113 
1087	 0.572921960345433 
1088	 0.373871795454809 
1089	 1.74820583043054 
1090	 3.74463540146802 
1091	 4.69252358717091 
1092	 5.10383964454028 
1093	 4.06475254966845 
1094	 0.929033745942769 
1095	 0.554478296793652 
1096	-0.531126936292705 
1097	 0.257532965243608 
1098	 7.01736377578102 
1099	 7.37719493237661 
1100	 3.6653852010921 
1101	 1.77976588012928 
1102	-3.58288224745281 
1103	-6.34068301343191 
1104	-7.01188557562022 
1105	-7.46529997654519 
1106	-5.9823646053406 
1107	-1.34165556650248 
1108	 1.35572209143566 
1109	 2.74052005205055 
1110	 2.12586659978218 
1111	-3.31845011496134 
1112	-4.21770023166855 
1113	-3.77948571102196 
1114	-4.10188535163872 
1115	-2.80044397358759 
1116	-2.78581932291265 
1117	-5.41887576019019 
1118	-4.84203132743152 
1119	-1.07169707978923 
1120	-0.279494686459736 
1121	 1.48592740070158E-02 
1122	 0.798504856003034 
1123	-2.03502784899267E-02 
1124	-0.639958946975288 
1125	-0.421271914066997 
1126	 0.737332285706445 
1127	-0.628589450264939 
1128	-4.68424774889769 
1129	-4.9273331534172 
1130	-4.11696174975091 
1131	-4.39377304104599 
1132	-3.14956438062359 
1133	-2.90745284794759 
1134	-4.20306659714141 
1135	-5.04714289891207 
1136	-6.05957376043116 
1137	-5.40382732909403 
1138	-4.14180481734927 
1139	-3.43973034067018 
1140	-0.936783876792151 
1141	 0.376886191386648 
1142	 0.965668597217049 
1143	 0.350372588222744 
1144	-1.36400216654337 
1145	-2.43764034400636 
1146	-6.26993687764316 
1147	-7.38722202140563 
1148	-6.98125838223359 
1149	-4.33036823625971 
1150	-2.59434660476247 
1151	 1.67908244069113 
1152	 1.49414265567259 
1153	-1.93836010209048 
1154	-1.72473951130346 
1155	-2.10089384067375 
1156	-1.88447017645236 
1157	 0.65653050227629 
1158	 2.63929509777371 
1159	 3.86996013155321 
1160	 5.25183632400722 
1161	 9.990373006177 
1162	 10.0264634418089 
1163	 5.24243775294274 
1164	 3.47565869736497 
1165	 0.86208276264507 
1166	-1.31276428483489 
1167	-0.689323711148282 
1168	-3.00557986888663 
1169	-1.96231569605798 
1170	-1.53467982925573 
1171	-1.30943787759947 
1172	 0.74159289187747 
1173	 1.84750636478379 
1174	 1.67739744697496 
1175	 1.61910577637405 
1176	 2.62055454564711 
1177	 2.36037424034774 
1178	-0.428521076008619 
1179	-0.844835316668214 
1180	 1.02534844342102 
1181	 0.245388359925376 
1182	-1.07817651996863 
1183	-2.6952167946809 
1184	-7.47494955104086 
1185	-9.14670353938783 
1186	-9.90924135264058 
1187	-9.211164353472 
1188	-3.70859898052297 
1189	-2.00771448672401 
1190	-1.48596095602224 
1191	-1.06894597052727 
1192	-2.85111474270358 
1193	-5.90494914287654 
1194	-6.39970457331156 
1195	-7.45469352923978 
1196	-7.70255036945639 
1197	-7.39458181231282 
1198	-7.29862092574347 
1199	-7.65894807031794 
1200	-5.64486453576842 
1201	-2.53136922934381 
1202	-0.615708405667589 
1203	 4.0441774742307 
1204	 5.81027953082125 
1205	 5.20693365930037 
1206	 5.28290673021919 
1207	 4.29764495049797 
1208	 3.32908395022456 
1209	 0.966031029019402 
1210	 0.691283638543969 
1211	 2.30305747450483 
1212	 2.37202870383211 
1213	 3.97709317727853 
1214	 5.37462663574799 
1215	 1.9962765643132 
1216	 1.49253058140426 
1217	 1.41538921387998 
1218	 6.83387282512988E-02 
1219	-0.670161785493781 
1220	-1.28081026165154 
1221	-1.48033864703193 
1222	-2.82930744977871 
1223	-2.89588176136666 
1224	-1.04440477451956 
1225	-0.62757852798689 
1226	-0.86251605589199 
1227	-1.0342448321605 
1228	-1.7269820691792 
1229	-1.11627339365358 
1230	-5.42546713224133E-02 
1231	 1.2750180360279 
1232	 4.12181704103297 
1233	 5.23820220995539 
1234	 5.99887873850621 
1235	 5.85086244598123 
1236	 4.48782416159197 
1237	 2.94494194631111 
1238	 2.45005408677366 
1239	 1.99925936967885 
1240	 2.32505945455421 
1241	 4.76111750288518 
1242	 5.59349997757638 
1243	 4.18282649326699 
1244	 1.31295279597614 
1245	 0.701790141871959 
1246	 0.836058399916038 
1247	-0.284980972585521 
1248	 0.407698804202044 
1249	-1.22533521419349 
1250	-1.34099789549564 
1251	-0.382920205409195 
1252	-1.29380559958848 
1253	-1.57685736340412 
1254	-3.10556190808094 
1255	-9.70796943439318 
1256	-9.95699833320257 
1257	-6.77472844487044 
1258	-5.50600426552329 
1259	-0.751811148926656 
1260	 1.95857966235208 
1261	 2.25720465970512 
1262	 4.27856748888123 
1263	 5.95390036166252 
1264	 2.50350816468102 
1265	-1.36297321820469 
1266	-5.86571816230967 
1267	-8.08102628399604 
1268	-7.56797315112107 
1269	-7.99884109767907 
1270	-6.09156999496669 
1271	-4.88820401002892 
1272	-3.33189266870665 
1273	 1.3636714518472 
1274	 3.54720606336937 
1275	 2.51894751752795 
1276	-0.657280230105858 
1277	-3.9705834196915 
1278	-5.4809158358876 
1279	-6.64457788224466 
1280	-6.17717910301363 
1281	-5.51398714413017 
1282	-4.22845733065721 
1283	-3.03016622912532 
1284	-0.126357617025529 
1285	 0.524132241862028 
1286	-1.46689119156013 
1287	-1.89099269870942 
1288	-2.88157417179368 
1289	-1.97044574963469 
1290	-1.07403580556068 
1291	-1.36515872947921 
1292	-3.4085646896178 
1293	-5.07856493756135 
1294	-7.02689202029577 
1295	-7.28359378320199 
1296	-4.7888533997132 
1297	-3.64665808721484 
1298	-3.53226721659193 
1299	-2.05599079276308 
1300	-3.20561737737461 
1301	-4.95030320722206 
1302	-2.38718117909646 
1303	-1.08176441228111 
1304	-0.129844181823727 
1305	 0.710551199712776 
1306	 3.00617163317806E-02 
1307	 2.44079836531915 
1308	 4.85676362829274 
1309	 5.17889056174558 
1310	 4.36474628443737 
1311	 0.924744528463131 
1312	-0.13734617686957 
1313	-0.466012896339995 
1314	-3.22702114170031E-02 
1315	 2.10374671735485 
1316	 3.52573818821135 
1317	 4.26448302802893 
1318	 5.34775917532421 
1319	 6.83724239697633 
1320	 9.43989508292406 
1321	 9.94550630621175 
1322	 9.39657194679544 
1323	 6.27034690789989 
1324	 2.4249391647453 
1325	 0.764711553543519 
1326	-3.8834378213558 
1327	-7.41249696851849 
1328	-7.00288817347955 
1329	-8.27219425717223 
1330	-6.99476285105898 
1331	-3.41488195168685 
1332	-3.01796642366179 
1333	-2.24936980677335 
1334	-1.61381268424321 
1335	-1.85281396656224 
1336	-0.690123248988652 
1337	-1.04735398392251 
1338	-1.85400007757141 
1339	-1.33569083988893 
1340	-1.49396131119322 
1341	-1.66515740716507 
1342	-1.76533390641466 
1343	-3.33620435788322 
1344	-6.20395119207754 
1345	-5.77740599613454 
1346	-4.91430117236089 
1347	-5.97585152332951 
1348	-7.5179853753467 
1349	-7.22318506228406 
1350	-8.329759119412 
1351	-8.06725934677437 
1352	-3.97672043649722 
1353	-3.56140792078659 
1354	-4.98322394423411 
1355	-7.44934533084808 
1356	-9.34889071014287 
1357	-7.41491227741173 
1358	-3.45634620682268 
1359	-1.92075053439283 
1360	 0.1501134436109 
1361	 0.116239894680249 
1362	-0.911898247351824 
1363	-0.686723440966992 
1364	-2.35841166816439 
1365	-0.69744974602887 
1366	 0.432315946428504 
1367	 1.55224251389925 
1368	 6.26680954353984 
1369	 2.86701602143151 
1370	-3.1422334602818 
1371	-4.37731314757385 
1372	-6.69273891704647 
1373	-5.97904046624329 
1374	-1.36541001475524 
1375	 0.287361910724879 
1376	-1.00289924247173 
1377	 0.328634166649366 
1378	 2.79997905732833 
1379	 0.748691048629012 
1380	 1.45896745717542E-02 
1381	 1.55109380982042 
1382	 0.672596631290967 
1383	 3.72471489684526 
1384	 10.9089664736247 
1385	 13.7945566596615 
1386	 13.5700202711441 
1387	 15.3482924508327 
1388	 12.4849547327126 
1389	 5.91949094520892 
1390	 2.45800553402835 
1391	-0.656272393626054 
1392	-3.32648415597747 
1393	-4.07853069428379 
1394	-4.61221319935229 
1395	-4.59193292476701 
1396	-4.48056366526124 
1397	-3.61830936335365 
1398	-0.813606560198316 
1399	 1.39997307378842 
1400	 0.33272542614198 
1401	-2.24461736044545 
1402	-3.32625157746094 
1403	-4.14396830607084 
1404	-4.64135799815192 
1405	-2.02325933812109 
1406	-0.135009596716492 
1407	-4.78818285513621E-02 
1408	 1.23288082356665 
1409	 0.898347286421466 
1410	 0.362267604683475 
1411	-0.713078607330769 
1412	-1.89814557667546 
1413	-0.383836553539 
1414	-2.450491441865 
1415	-3.80384729290769 
1416	-1.66429754787444 
1417	-1.49267563244719 
1418	-1.20501249203847 
1419	 0.777382321040847 
1420	 3.78399300513633 
1421	 5.95657318643643 
1422	 7.3517931033118 
1423	 5.68622874377563 
1424	 1.70994351719835 
1425	-1.2880934843704 
1426	-4.40687616894569 
1427	-5.7514448344667 
1428	-4.23702651545236 
1429	-3.30300602340268 
1430	-3.65040902144917 
1431	-1.91069333297627 
1432	-2.4429690353927 
1433	-6.5016414716764 
1434	-7.48373415973909 
1435	-6.56121863930616 
1436	-4.60933087137656 
1437	 1.83892789113174 
1438	 6.23876526288533 
1439	 5.16757048972559 
1440	 5.18218280002938 
1441	 5.50302148707903 
1442	 5.58186011951988 
1443	 7.08444749389704 
1444	 6.14199301820593 
1445	 5.38714671008904 
1446	 3.74732752708305 
1447	 0.902416134660454 
1448	-3.7149848974727 
1449	-4.74703017652449 
1450	-6.66195255400444 
1451	-7.05552763360058 
1452	-4.44204173487698 
1453	-1.57012298138931 
1454	 1.11830978403101 
1455	 2.40060576303738 
1456	 2.60878757224411 
1457	 3.07324955576072 
1458	 0.245444051491095 
1459	-1.55279468137863 
1460	-1.06618559816057 
1461	-0.91514912211198 
1462	-1.05393114873707 
1463	-1.1046235881158 
1464	 0.130057318543332 
1465	 3.24064838422541 
1466	 7.86396505056225 
1467	 9.29682463753697 
