Wavelength	4mm_BlackABS00000.asd
675	-2.42153483445293 
676	-2.51687737522628 
677	-1.77134915281366 
678	-2.13192894320776 
679	-1.51428627093457 
680	 0.220096542193411 
681	-1.25337594781836 
682	-2.29879505478025 
683	-2.55637081396473 
684	-3.64141389364664 
685	-2.67270393859213 
686	-1.41744201846404 
687	-2.1755238984 
688	-2.39539602278454 
689	-3.11225297597509 
690	-4.43648865719049 
691	-3.47615628708949 
692	-3.40646172347758 
693	-3.88294668129777 
694	-1.65023069217376 
695	-1.97535858943614 
696	-3.73572775558921 
697	-4.03906960233781 
698	-2.86149307980544 
699	-1.72246855058324 
700	-1.69422101463284 
701	-2.43410283748336 
702	-2.67875262875677 
703	-2.13902870637416 
704	-1.46159763545019 
705	-1.21716287792457 
706	-1.4665932290946 
707	-1.9840104574978 
708	-2.35092767875436 
709	-2.08680431094448 
710	-1.27435310638791 
711	-1.60193958246245 
712	-2.12533023208935 
713	-2.40571508751408 
714	-2.48796257715439 
715	-3.32792082148303 
716	-3.94432313221465 
717	-2.83049553638025 
718	-1.78766563843882 
719	-1.73504263768714 
720	-2.68552880254214 
721	-2.20827886291083 
722	-2.15242950613043 
723	-2.81532339019635 
724	-2.51350504885503 
725	-2.12505408938599 
726	-2.28821134090325 
727	-3.3864072188061 
728	-3.15865750775559 
729	-2.61319515514572 
730	-2.79141268122773 
731	-2.97646081466777 
732	-3.19848214750574 
733	-3.16647538707681 
734	-1.98820536813467 
735	-1.86823431486347 
736	-2.42544730039372 
737	-2.20997494725248 
738	-1.7436446245431 
739	-2.10683487182212 
740	-3.32071894705131 
741	-0.993334114429653 
742	-0.489019653211479 
743	-2.61140032602422 
744	-1.87514228803893 
745	-0.920179313755628 
746	-0.966678315371343 
747	-2.51262516894344 
748	-1.8535604542975 
749	-1.24985622661858 
750	-2.50352069638098 
751	-2.30049795492909 
752	-2.58689844209167 
753	-3.54985881323742 
754	-2.97588495108147 
755	-2.49809787359252 
756	-2.18751795755327 
757	-1.66078368514171 
758	-2.3432528842319 
759	-2.71324331881779 
760	-2.09446239806713 
761	-4.43958464862597 
762	-4.28645490911173 
763	-1.48948682633273 
764	-2.34433098991459 
765	-3.67494476650061 
766	-3.57082930782736 
767	-1.06653516488686 
768	-1.70393658517795 
769	-2.71604967530527 
770	-1.89941136741599 
771	-1.87864950084753 
772	-3.03278158404593 
773	-4.10866031550113 
774	-1.9410710807207 
775	-1.50812508258177 
776	-2.58310834564108 
777	-3.13381218710517 
778	-1.70350503312547 
779	-1.27877514085028 
780	-2.95327130494317 
781	-1.81926486823231 
782	-1.0368702640384 
783	-1.38643918062234 
784	-1.82795199096978 
785	-1.17094153724461 
786	-1.01841805530783 
787	-2.82006271688761 
788	-1.81321275139501 
789	-0.869882229995122 
790	-1.59399407480439 
791	-1.95415906636865 
792	-2.23796284215312 
793	-2.97333974917989 
794	-4.79553314743099 
795	-3.84284056918002 
796	-2.45382307763385 
797	-3.10139684048386 
798	-2.24306007824146 
799	-0.845990166954028 
800	-0.464444212306421 
801	-4.03291795121203 
802	-3.59444125887528 
803	-1.06521921998056 
804	-2.48674988222114 
805	-2.75162650975757 
806	-2.36642162438102 
807	-2.42979672631496 
808	-3.39720837206698 
809	-2.50125401475816 
810	-0.28486000570103 
811	-0.952987405717443 
812	-2.51299664618943 
813	-3.16571718064266 
814	-1.75594645272337 
815	-2.28146853157335 
816	-2.38894448007824 
817	-0.943543626795298 
818	-0.768617559921875 
819	-1.88632362048672 
820	-2.89881373755528 
821	-1.42847317645923 
822	-1.72104102245438 
823	-2.34748185357087 
824	-1.57258991397228 
825	-2.23076794214846 
826	-2.61589075304879 
827	-1.94569972311018 
828	-0.756984995927498 
829	-1.66086155325493 
830	-3.06756269137959 
831	-2.09050419280043 
832	-2.70924835939851 
833	-3.35484191221535 
834	-2.79963669958055 
835	-2.538492073188 
836	-2.48203665869441 
837	-2.36003100741009 
838	-1.71288844077042 
839	-0.618722056801728 
840	-0.318213866358526 
841	-1.51456079527039 
842	-0.947687406687837 
843	-0.765397872145156 
844	-1.55117120367173 
845	-1.08848627316367 
846	-0.89995096468458 
847	-1.51330100655449 
848	-2.82352995043197 
849	-2.4763032062924 
850	-1.19317161077941 
851	-0.398964899960624 
852	-2.74667750827367 
853	-2.47168442761723 
854	-0.321139142310832 
855	-1.75746717318 
856	-2.59367975897672 
857	-2.90973413077116 
858	-3.31334987719052 
859	-2.5475138831933 
860	-2.15193219927929 
861	-2.52661036298574 
862	-2.59377199967901 
863	-1.40594673611164 
864	-0.423723333363486 
865	-1.46862462096348 
866	-2.21260953643612 
867	-2.01540230163934 
868	-1.17689652413626 
869	-1.68569359244666 
870	-1.18019613980874 
871	-0.570872836203033 
872	-2.1187194748891 
873	-2.58092949869015 
874	-1.69154418355824 
875	-0.313342218735898 
876	-1.16692739295372 
877	-1.68426586498091 
878	-1.10089258582019 
879	-0.149921512691991 
880	-1.32420251121354 
881	-2.9559489791178 
882	-3.04003290427564 
883	-2.50296486628075 
884	-1.99922157443551 
885	-1.90276795078289 
886	-2.27485549495983 
887	-3.1054722536411 
888	-3.90748327316817 
889	-4.03011014465927 
890	-2.69994215271116 
891	-2.03384998007157 
892	-2.3089894876213 
893	-0.405166528635839 
894	-1.2041553441676 
895	-3.08301589589543 
896	-2.44325247974466 
897	-1.99777863604542 
898	-1.58313704918536 
899	-1.04282967167385 
900	-0.638747797144179 
901	-1.86146081737339 
902	-3.42328480138476 
903	-2.85740906178516 
904	-1.47519601363123 
905	-0.935399718364508 
906	-1.79357148048303 
907	-2.01371272588462 
908	-1.79808971961326 
909	-1.63359528738503 
910	-2.21707252516261 
911	-3.53648253989407 
912	-3.7098084347214 
913	-1.94417146523969 
914	-0.969574545923087 
915	-0.593411563661855 
916	-0.507660638506312 
917	-0.362590075319942 
918	-2.16289719820258 
919	-3.61108293403063 
920	-3.13428416881622 
921	-3.72597698694546 
922	-2.69037075957529 
923	-0.939141363082874 
924	-1.82732348560422 
925	-2.43125507459018 
926	-2.32888242304434 
927	-1.71274484015855 
928	-0.962494504514584 
929	-1.22319586336112 
930	-2.24796728575112 
931	-2.70465235299925 
932	-2.08557042304085 
933	-1.54464030811816 
934	-1.92215042587376 
935	-2.19278188412078 
936	-1.57446399131787 
937	-1.37372710138821 
938	-4.0394245540468 
939	-4.25321489405523 
940	-2.62488586663763 
941	-1.05407498041669 
942	-1.98791285744159 
943	-1.73132345893892 
944	-0.969278096899412 
945	-2.83310345035594 
946	-2.87458647777355 
947	-2.77156139672478 
948	-3.31372131077353 
949	-4.19581583893446E-02 
950	-0.224005529129852 
951	-2.41718325356432 
952	-1.08579488110555 
953	-1.76006874671042 
954	-2.7076075625212 
955	-2.35074485703572 
956	-1.13538662986349 
957	-0.800662768726745 
958	-1.33864664734405 
959	-1.87677123796137 
960	-1.89614135087755 
961	-2.08361844290105 
962	-2.24149688737546 
963	-0.377466968541772 
964	-0.084985099677297 
965	-1.1061916094455 
966	 1.96024831314895 
967	-1.92521340103228 
968	-2.759206807777 
969	-2.36629527221869 
970	-0.410454662374792 
971	-0.323615936909047 
972	 1.48677512943623 
973	 2.3364677888687 
974	-0.633051610149763 
975	-0.595948640566626 
976	 1.53341505863916 
977	 4.92000372003287 
978	 4.66745691715813 
979	 4.75191557889072 
980	 1.57094277696679 
981	-3.48366475057915 
982	-3.89789817084756 
983	-0.837569905835718 
984	 1.72917610965668 
985	 3.03933960010722 
986	 5.4160375736414 
987	 7.51632744982684 
988	 8.22265094281979 
989	 9.79668060441847 
990	 9.93113567631203 
991	 5.59364234234371 
992	 3.79604651952639 
993	 2.61037473906978 
994	 5.28657222102702 
995	 5.47560577027114 
996	 5.76278619981235 
997	 3.27747240836928 
998	-1.09613329095436 
999	-1.89760161420776 
1000	-1.72716591082324 
1001	-0.660136861255927 
1002	 3.89050613265995 
1003	 4.95156271834192 
1004	-0.438353177248868 
1005	-1.77787137298065 
1006	-2.55213260394736 
1007	-2.78484294365714 
1008	-2.79384188616412 
1009	 2.00412229598807 
1010	 4.71848956858716 
1011	 4.83633961219885 
1012	 7.11855283405126 
1013	 7.32367000673581 
1014	 4.78758852652809 
1015	 1.4434221862245 
1016	-1.52127099547704 
1017	-0.708280385909662 
1018	 1.40022064055678 
1019	 4.45447099086724 
1020	 6.13158255231046 
1021	 3.39423457597519 
1022	-0.162912250343195 
1023	-1.88646752175278 
1024	-3.31082269027922 
1025	-5.21772252044101 
1026	-4.29519464341209 
1027	 0.25631829387801 
1028	 2.06928919572121 
1029	 2.76270844234791 
1030	 4.77872718411701 
1031	 3.47691087180412 
1032	 0.597690708368563 
1033	 2.26791068981815 
1034	 3.55925092905562 
1035	 3.17775646815646 
1036	 3.21158507593345 
1037	 0.659742092600277 
1038	-2.94037034720417 
1039	-3.17550628275232 
1040	-2.13798379243908 
1041	 3.33143275233233 
1042	 5.46264964317154 
1043	 8.41328591807064 
1044	 7.2057093403262 
1045	 6.2914260349746 
1046	 4.89945795472415 
1047	 2.13378270954226 
1048	-0.418666927671817 
1049	-4.06854789996856 
1050	-3.97641322297324 
1051	-3.73316021912568 
1052	-2.54175575206833 
1053	 1.99827820763853 
1054	 2.60819726097597 
1055	 2.18254322297203 
1056	 3.27663024297786 
1057	 2.11924649158169 
1058	-3.2269883822582 
1059	-4.85599816835787 
1060	-6.0334842762183 
1061	-6.80882161995643 
1062	-7.16521806956351 
1063	-4.36638426402958 
1064	-0.646618999679625 
1065	 2.27224153015385 
1066	 3.19207893850782 
1067	 3.40004398321763 
1068	 1.62849688120084 
1069	-0.472705398008933 
1070	-1.42072957225049 
1071	-1.3468211543126 
1072	-0.371841112102089 
1073	 0.631782682071235 
1074	 1.57200292881508 
1075	 4.84796197261111 
1076	 5.44776551488514 
1077	 3.71105445990195 
1078	 2.74928917494903 
1079	 2.0777790987854 
1080	 0.971942163589107 
1081	-2.94529102929066 
1082	-2.92522240621707 
1083	-0.222968955088004 
1084	 1.73478193283973 
1085	 1.25011987986246 
1086	 5.65038742756508 
1087	 7.07676464584328 
1088	 6.19467775258868 
1089	 11.3616335670801 
1090	 13.9371455727113 
1091	 13.7423825721486 
1092	 11.7818580655478 
1093	 9.3961472167635 
1094	 3.29658479923044 
1095	-0.182087468198347 
1096	-3.98136804458465 
1097	-5.42841169239779 
1098	-4.78788028943389 
1099	-4.69317743953974 
1100	-2.37525641869561 
1101	-1.74442801428263 
1102	-4.01653536359291 
1103	-3.51863981601168 
1104	-1.21058743547043 
1105	 0.642531471403716 
1106	 0.843989269375759 
1107	 2.64246170635109 
1108	 3.68222860463383 
1109	 3.88332471771868 
1110	 4.63669943995951 
1111	 7.89664578145637 
1112	 7.72233559480475 
1113	 4.68291746810563 
1114	 4.05599798677143 
1115	 3.47690921096453 
1116	 2.91971807305543 
1117	 3.14948474946621 
1118	 2.8603491927678 
1119	 2.02997965693387 
1120	 1.53821258195312 
1121	 2.06494436950211 
1122	 1.22636477188934 
1123	-0.989466205889199 
1124	-1.95757706132589 
1125	-4.24174912747527 
1126	-4.57663859439324 
1127	-3.59478595381965 
1128	-0.135072082868048 
1129	-0.112058458762618 
1130	 0.297179108229546 
1131	-1.20887216952252 
1132	-6.58447302747127 
1133	-7.75672966279168 
1134	-8.23319390799711 
1135	-7.33240886855856 
1136	-2.69663177534808 
1137	-1.55380270015588 
1138	-1.58480179900387 
1139	-1.00385468971594 
1140	-2.6630621542295 
1141	-2.12321178635835 
1142	 2.7835366598908 
1143	 3.05463787755845 
1144	 0.661722371577418 
1145	-0.639826683369965 
1146	-6.89548574304886 
1147	-8.60637772528279 
1148	-7.87453593976284 
1149	-2.70422563893399 
1150	-1.87204000150571 
1151	-2.12316913807102E-02 
1152	 0.294075267703967 
1153	-2.72313227571785 
1154	-2.7642356961543 
1155	-0.959650927149245 
1156	-0.303842161952951 
1157	 1.45850398570574 
1158	 0.626118744922703 
1159	-2.13133785991616 
1160	-3.91671740799809 
1161	-8.00146514970903 
1162	-9.6441049899102 
1163	-9.51399300560843 
1164	-9.45317010899522 
1165	-8.79176004066023 
1166	-7.43705008256029 
1167	-6.49895413286958 
1168	-2.83818221665708 
1169	 2.04719364536442 
1170	 3.36575916806797 
1171	 4.35653901662306 
1172	 3.94417759233107 
1173	 4.69747733946618 
1174	 5.38053074030666 
1175	 5.06968747584579 
1176	 5.12975477091191 
1177	 4.45629545511262 
1178	 0.992693877130678 
1179	 0.116931083112525 
1180	 0.833977892489152 
1181	 0.997397729337127 
1182	 2.21400744691145 
1183	 2.29163171013536 
1184	 1.21355649568652 
1185	 1.4894511404296 
1186	 1.68943893503328 
1187	 2.51459793377296 
1188	 6.55109390336509 
1189	 6.875499098154 
1190	 4.56725312483906 
1191	 2.31231288940753 
1192	 1.4624061070653 
1193	 2.49474346345263 
1194	 4.08740354467868 
1195	 5.75598891689107 
1196	 5.6241115221927 
1197	 2.42149364047738 
1198	 0.800718096219098 
1199	-0.682934895237988 
1200	-1.73420712924238 
1201	-3.31820755084968 
1202	-3.52898751251813 
1203	-2.49467989714586 
1204	-1.41578372004756 
1205	 0.179876721689688 
1206	 1.80096266280572 
1207	 4.92955929980234 
1208	 6.13509773862941 
1209	 6.78267385285466 
1210	 7.21691053197116 
1211	 7.1800579172052 
1212	 4.97474020499005 
1213	 4.22578220246077 
1214	-0.530005890894247 
1215	-3.20142103717845 
1216	-2.50621359358941 
1217	-2.42086100461811 
1218	-0.69707948792619 
1219	 8.26774903360115E-02 
1220	-1.80816113402317 
1221	-2.44811876730676 
1222	-3.37750810494419 
1223	-2.18601385561889 
1224	 0.286912496897522 
1225	 1.1670128450534 
1226	 4.07736783368497 
1227	 3.49730160562508 
1228	-1.20059084429407 
1229	-2.16297209183248 
1230	-3.42608024865374 
1231	-4.08608079598081 
1232	-1.96939569345667 
1233	-1.27241941538206 
1234	-1.85320018345692 
1235	-0.794019351035472 
1236	 2.31085135682645 
1237	 2.26926499843568 
1238	 2.60678620866635 
1239	 2.23375149253695 
1240	-1.25622534540436 
1241	-0.400521824360384 
1242	-0.952741403415208 
1243	-1.70028518628969 
1244	 0.140277755201468 
1245	-2.86012470115987 
1246	-3.47225871939719 
1247	-2.11504906247674 
1248	-2.19805936881841 
1249	-0.644009170943782 
1250	-0.650226857239083 
1251	-2.37670617083082 
1252	-2.61955674891525 
1253	-2.75230685139482 
1254	-2.40668523477858 
1255	-0.412720547065445 
1256	 0.639349204794087 
1257	 1.61430939967738 
1258	 1.65669678444728 
1259	 1.10662356304629 
1260	 4.76974762296226E-02 
1261	-2.5616560903843 
1262	-3.87547526150182 
1263	-4.27470936245249 
1264	-2.98770794706885 
1265	 0.668843173138006 
1266	 2.11663705223196 
1267	 3.92221263067753 
1268	 4.20588994626687 
1269	 2.83630488797513 
1270	 3.05310776503835 
1271	 1.16575636419996 
1272	-0.697335048525735 
1273	-1.04039256417015 
1274	-2.84127163593473 
1275	-3.15303492369636 
1276	-2.4514036529706 
1277	-2.10033018858615 
1278	-0.802417938626452 
1279	 0.579687398090251 
1280	 2.63148862469704 
1281	 3.90984542487419 
1282	 6.03011561860753 
1283	 6.12925509574371 
1284	 3.9955244328878 
1285	 3.55826421873095 
1286	 2.52492429333909 
1287	 1.77186476941056 
1288	 2.5238113915829 
1289	 1.85446029733784 
1290	-0.577508815141201 
1291	-0.407506872099024 
1292	-0.496394740442091 
1293	 1.28170262382278 
1294	 3.2738551018346 
1295	 0.155190730135983 
1296	 0.313906405790788 
1297	 0.79003811724942 
1298	-0.700329203808517 
1299	 4.31434704395356 
1300	 6.15945204868862 
1301	 3.51254771765769 
1302	 2.38565189263136 
1303	-0.302478407590469 
1304	-2.80155354101009 
1305	-2.61549709518763 
1306	-2.75067927663202 
1307	-2.59081746119498 
1308	-0.72020089065787 
1309	-0.978260779863658 
1310	 1.06767593657878 
1311	 2.34421563951227 
1312	 3.31755428945834 
1313	 5.31575416166552 
1314	 5.91847694666253 
1315	 5.35423453534028 
1316	 4.67898063683862 
1317	 2.27846035849282 
1318	 5.38620312499534E-02 
1319	-2.27679506582376 
1320	-5.46826699901545 
1321	-6.19151322124471 
1322	-5.08995084687041 
1323	-6.17961362536045 
1324	-3.77379711155019 
1325	 0.226244245461866 
1326	 3.16138174772085E-03 
1327	-0.965390479684008 
1328	-0.594095244192594 
1329	-0.84165225733883 
1330	-1.90818652723833 
1331	-1.16159977156343 
1332	-2.17079725531549 
1333	-4.31808227026652 
1334	-4.21438766095155 
1335	-3.22131390071219 
1336	-0.572110455795603 
1337	 0.533979925656592 
1338	-0.27337815210059 
1339	 0.199430988512942 
1340	 1.87523108671106 
1341	 3.36697396857135 
1342	 4.50138170980683 
1343	 5.41663241453441 
1344	 4.08465138120346 
1345	 5.68573443511719 
1346	 6.94479877115809 
1347	 7.20380051820079 
1348	 8.7516073760064 
1349	 9.6612923182329 
1350	 7.9402214323811 
1351	 8.52027073874957 
1352	 9.06546342391035 
1353	 8.40885437922893 
1354	 8.10639064153749 
1355	 9.18089582934306 
1356	 6.71875307092183 
1357	 7.22668412405246 
1358	 7.48822370919248 
1359	 4.30158042614161 
1360	 1.74829147899422 
1361	-0.780116156200691 
1362	-1.39779783540744 
1363	 6.94416302914602E-02 
1364	 2.22706669435098 
1365	 6.1339987680147 
1366	 5.01828809243211 
1367	 1.55992003195067 
1368	 0.441670496272127 
1369	-2.11501672619789 
1370	-2.30971149431484 
1371	 1.26591689137211 
1372	 3.84268619045827 
1373	 3.44621235737788 
1374	 4.29517994517217 
1375	 4.91865352302677 
1376	 3.12799044231747 
1377	 2.27503941509006 
1378	 1.44040504233269 
1379	-0.199531921325345 
1380	-0.990292444897173 
1381	 7.07658638614591E-02 
1382	 0.267880707832853 
1383	 0.521012399910646 
1384	 0.879149617760241 
1385	-0.491186002072652 
1386	 0.539542294951541 
1387	 1.93288482790373 
1388	 2.16469797015498 
1389	 4.59866422192858 
1390	 6.48760848008657 
1391	 8.76182344703997 
1392	 9.59751723040232 
1393	 9.26318099213476 
1394	 8.13151125906923 
1395	 5.80174561947355 
1396	 4.13784786097463 
1397	 2.66588659382365 
1398	 4.70379904863649 
1399	 7.79456571440885 
1400	 6.74300540456093 
1401	 4.25638428971907 
1402	 2.13278280703145 
1403	-1.46544247178739 
1404	-2.26017214432496 
1405	-1.6271979049017 
1406	-1.50379025014837 
1407	-0.218265568484701 
1408	-0.838586369458883 
1409	 0.127573106487307 
1410	 3.19826651514021 
1411	 3.86213291780978 
1412	 5.8757847498995 
1413	 8.46397206042285 
1414	 9.3852540900614 
1415	 10.6051205246233 
1416	 10.5532156353826 
1417	 8.5540319872438 
1418	 5.47382510274806 
1419	 1.53894863807518 
1420	-1.26416617653963 
1421	-1.64915976187856 
1422	-0.937166337816728 
1423	-0.862127914769834 
1424	-0.766534244680113 
1425	 0.420328138832176 
1426	 1.30537442544991 
1427	 1.44602493037411 
1428	 0.860842645853008 
1429	-2.33856034505802 
1430	-7.22793827042556 
1431	-8.37755986195985 
1432	-7.6511611897036 
1433	-9.35397311426377 
1434	-8.24603786811252 
1435	-4.66658853583708 
1436	-2.88451559360707 
1437	 0.166540636155049 
1438	 1.80583165464586 
1439	-0.843480723842189 
1440	-3.47214556472711 
1441	-4.53575883853847 
1442	-4.11817010794695 
1443	-3.82395077310317 
1444	-2.7719389811773 
1445	-1.16000586530968 
1446	 1.29426985042085 
1447	 2.56055906858043 
1448	 4.31578186144376 
1449	 4.56054974634264 
1450	 2.80049224091367 
1451	 1.89844245670916 
1452	 0.792673085283777 
1453	 0.312393547691266 
1454	 0.49171141207001 
1455	 0.288925796760536 
1456	-1.34510446045549 
1457	-2.07348249986838E-03 
1458	 0.43694353797011 
1459	 2.76333153532422 
1460	 5.51959672077907 
1461	 4.76990420830549 
1462	 5.13427666278516 
1463	 2.53258791574396 
1464	 0.733045271479598 
1465	 1.40202852461937 
1466	 0.745895648740559 
