Wavelength	1mm_BlackABS00000.asd
514	-2.00029024834935 
515	-2.1688883894142 
516	-2.08097104167903 
517	-1.91785521720894 
518	-1.77102209034972 
519	-0.832682152587305 
520	-1.3147856347533 
521	-2.99061975833218 
522	-1.85564416859161 
523	-1.88541180977178 
524	-2.51908864656491 
525	-1.41471949725851 
526	-1.88800459249276 
527	-2.13771919930343 
528	-0.790410065971787 
529	-2.26047566205436 
530	-1.97907459284676 
531	 0.493401908892151 
532	-1.74321758484025 
533	-2.40088993603117 
534	-1.81499535843774 
535	-3.33162028818862 
536	-2.88585479294711 
537	-1.73875856471545 
538	-1.68784610688196 
539	-1.73989750125152 
540	-1.76677028731304 
541	-1.90531192652273 
542	-3.03346670140089 
543	-2.13118089770028 
544	-0.27416484092252 
545	-1.0580853916368 
546	-1.75754258633382 
547	-2.28689000954001 
548	-2.92456010819299 
549	-2.56410267177034 
550	-2.50469311898203 
551	-3.01569582377636 
552	-1.67411155172334 
553	-1.17123686913383 
554	-2.02036287687192 
555	-3.21517777856241 
556	-4.29486189771452 
557	-4.10579728863823 
558	-2.05673882672138 
559	-2.03707373216839 
560	-2.29370568022908 
561	-1.66481323937994 
562	-1.78806514748742 
563	-2.08118228756358 
564	-2.02728000767534 
565	-1.03522025369963 
566	-0.980824136516395 
567	-1.70653429484503 
568	-2.35077665470219 
569	-2.86836513469939 
570	-2.89120140681607 
571	-2.40344427768528 
572	-2.54988940634872 
573	-2.09386172806774 
574	-0.934904004613418 
575	-0.238633201509871 
576	-1.11950483876595 
577	-2.5669514440162 
578	-2.7394318336303 
579	-3.29447029865158 
580	-3.40838698475863 
581	-2.49724075704438 
582	-2.21898033111174 
583	-2.1889857370871 
584	-2.22186724441734 
585	-2.60166819318828 
586	-1.92851239555582 
587	-1.54814826199068 
588	-4.0255150452978 
589	-3.89042917010734 
590	-2.70996465636643 
591	-2.87038068453889 
592	-3.11959779261988 
593	-2.49336733283574 
594	-1.12822957097863 
595	-1.35350726444435 
596	-1.29830499321138 
597	-1.35025355096404 
598	-3.27758209059032 
599	-2.39794915962613 
600	-0.872375900976481 
601	-1.74312259364953 
602	-0.764997482922674 
603	-0.415278155373935 
604	-1.91699211324249 
605	-2.18091047803998 
606	-3.06233825181305 
607	-3.77907158921249 
608	-1.05904156799434 
609	-0.681846941041049 
610	-1.93860006140863 
611	-2.20854621874527 
612	-3.32914706928819 
613	-3.80720254915632 
614	-2.72324248995747 
615	-1.81918346537317 
616	-1.44855413553287 
617	-1.61778428068007 
618	-1.91338296843 
619	-2.31093971134941 
620	-2.71919922144455 
621	-2.99538817011192 
622	-2.4546694995048 
623	-1.91357106733244 
624	-2.18500864843897 
625	-3.22579816565309 
626	-3.41043842425643 
627	-2.49384731587351 
628	-2.51773772454964 
629	-2.51836267664106 
630	-2.04390849453982 
631	-0.906730608294319 
632	-1.65161959862716 
633	-3.33227663629782 
634	-4.23725667998564 
635	-3.24637488274709 
636	-2.47665371800451 
637	-2.70080871068391 
638	-1.37191396175876 
639	-1.58689706706868 
640	-3.02858337170115 
641	-2.91930416372353 
642	-2.6535041597782 
643	-2.13141472130445 
644	-1.18291775300545 
645	-1.5541421964147 
646	-2.20551418741418 
647	-2.46293441068042 
648	-3.48321979340229 
649	-3.08731061421176 
650	-1.6602891901273 
651	-2.19221751764872 
652	-1.3976235471834 
653	-0.888396211595274 
654	-3.27710072859496 
655	-3.6218972554082 
656	-2.4974644370935 
657	-1.34055080214811 
658	-1.74326774799995 
659	-2.57659416098475 
660	-3.27057262618919 
661	-3.98809488863979 
662	-3.69690733052589 
663	-2.57528711529088 
664	-1.47413046331029 
665	-1.71556213252183 
666	-2.58429485097387 
667	-3.08126465558524 
668	-2.61643737609089 
669	-3.03755372809164 
670	-4.31609200769298 
671	-3.13047474496661 
672	-1.65397958895791 
673	-0.97613388283502 
674	-1.73423361610947 
675	-2.30099720374835 
676	-2.900400028668 
677	-3.81973020404599 
678	-3.58360336009897 
679	-2.67643611631785 
680	-1.73827057605348 
681	-1.49171813601879 
682	-2.21250880373385 
683	-3.09623527752363 
684	-2.512255634061 
685	-2.17931972549821 
686	-2.19105053066267 
687	-2.30841878280317 
688	-2.98466693105202 
689	-3.56705229046692 
690	-3.6120582216944 
691	-3.15027790324587 
692	-3.44201154236533 
693	-4.06819231948599 
694	-3.14109458678463 
695	-2.59934970808278 
696	-2.97148136570196 
697	-4.02828570899184 
698	-3.28186723802137 
699	-2.53622887608127 
700	-2.98437689838523 
701	-3.14119009599789 
702	-2.68883737234606 
703	-1.74449902298787 
704	-0.877994545725704 
705	-1.11107768259237 
706	-2.07037875483611 
707	-2.82993941933645 
708	-3.14523438813141 
709	-2.90715970942274 
710	-2.30668847228015 
711	-2.26341211667316 
712	-2.25856460886502 
713	-2.27803137631906 
714	-2.90385172496997 
715	-3.44288277050014 
716	-3.62297967636877 
717	-3.3328091132323 
718	-2.33107009309821 
719	-1.93818859858604 
720	-2.8755553560014 
721	-3.49077261642327 
722	-3.04574581346977 
723	-1.92593147071589 
724	-1.9564601032651 
725	-2.73973368773402 
726	-3.57397976908555 
727	-3.57257100866181 
728	-2.7841899412483 
729	-2.56178688584227 
730	-3.54361308141217 
731	-3.20570574229601 
732	-3.19635224030757 
733	-3.57850877023985 
734	-2.04690674713409 
735	-2.38457978514547 
736	-3.49917946845273 
737	-2.48280292029478 
738	-2.37740426115831 
739	-2.558062552529 
740	-2.09760993679315 
741	-0.718219492394657 
742	-1.85478940782372 
743	-4.75763494559825 
744	-2.62341516593312 
745	-2.00581444875924 
746	-2.7957183889022 
747	-2.33886278271491 
748	-2.03501474033208 
749	-2.52111029968324 
750	-3.64501491389741 
751	-2.83630907130089 
752	-2.33049325205914 
753	-3.00929842163722 
754	-4.13253845672235 
755	-3.98255313195297 
756	-3.12656932946184 
757	-3.08808642416482 
758	-3.36002112967763 
759	-3.27553241341379 
760	-2.83558371948617 
761	-4.74241174472219 
762	-4.24020821630116 
763	-1.52406096086598 
764	-2.83991737531883 
765	-4.56098948421983 
766	-4.51861018446355 
767	-1.65082277273939 
768	-2.06212867833556 
769	-2.79361699645868 
770	-1.6220270377629 
771	-2.06275273913766 
772	-3.34090963650327 
773	-4.14499686063222 
774	-2.38642334232319 
775	-2.22379441442226 
776	-2.70266693406775 
777	-1.58674279551378 
778	-0.926906902090251 
779	-1.98847929797685 
780	-4.43053339546734 
781	-4.18920361093572 
782	-3.32877247897628 
783	-2.67881232958585 
784	-2.21473200782422 
785	-2.42087586148497 
786	-3.03996144634889 
787	-3.39244346517132 
788	-1.67046854756146 
789	-0.580047743066688 
790	-1.47204213686284 
791	-2.53735620453611 
792	-2.90770599033404 
793	-3.32556187124662 
794	-5.48675938540298 
795	-4.19242636773506 
796	-2.20908563385721 
797	-2.71682404393398 
798	-2.31034878812267 
799	-1.64876755416157 
800	-1.57205086452133 
801	-3.34347394119065 
802	-2.74600292641509 
803	-1.31437821041068 
804	-2.88171700904756 
805	-3.09337745928165 
806	-3.24188263499507 
807	-4.3321402047317 
808	-3.5894855375328 
809	-1.86459763289382 
810	-0.596063073683307 
811	-2.00936360609965 
812	-2.63222734361801 
813	-2.47802975570134 
814	-2.67849311669868 
815	-3.73771895842717 
816	-3.13121214388562 
817	-0.557883529900699 
818	-1.43468554503302 
819	-2.21736310555318 
820	-2.11054456375714 
821	-1.99443082511178 
822	-2.40063237561225 
823	-2.17465235515547 
824	-0.717965980100587 
825	-1.61653291877544 
826	-2.36749009601811 
827	-2.01785346945297 
828	-2.01052104290009 
829	-3.281820232803 
830	-4.41834343897607 
831	-3.36802595157604 
832	-3.16498013532433 
833	-3.22690066691631 
834	-2.9826997010835 
835	-3.23571339824827 
836	-3.25424464308101 
837	-2.91764506851264 
838	-2.58498934512031 
839	-2.27609316806319 
840	-2.07659674202604 
841	-1.86789646788403 
842	-0.369251304869819 
843	 0.168755160749137 
844	-1.00528080433613 
845	-2.37936931584965 
846	-1.80049294925583 
847	-0.755544465818455 
848	-1.9828682090223 
849	-2.74145924577164 
850	-2.64413396735856 
851	-2.02047635556164 
852	-2.31993976350902 
853	-1.68202848269724 
854	-0.786106384625133 
855	-2.09921523231816 
856	-3.07405624297506 
857	-3.22450963229024 
858	-2.76792207636375 
859	-2.65321298470339 
860	-3.0443310514723 
861	-3.53406814442509 
862	-2.99141007309556 
863	-2.2209093296118 
864	-2.01292667001355 
865	-2.77865846566513 
866	-2.21531380405714 
867	-1.37387622366281 
868	-1.25439685045355 
869	-2.3712339316039 
870	-2.85104564720551 
871	-2.78762134744234 
872	-3.1860423794638 
873	-2.58878665595444 
874	-1.27092067990777 
875	-9.60737778090696E-02 
876	-0.876138728020978 
877	-1.92873078965371 
878	-2.16186823130052 
879	-1.02420149321117 
880	-1.51758925061185 
881	-2.84816160403748 
882	-3.39510859667451 
883	-1.9125825881763 
884	-1.79816349640463 
885	-3.47220494221779 
886	-3.7650822696972 
887	-4.18966170118514 
888	-4.60071566480554 
889	-4.39396560418202 
890	-2.71892016375618 
891	-2.53535040296953 
892	-3.7766683478349 
893	-0.943668619433988 
894	-0.886598715891255 
895	-2.80064753921515 
896	-3.17142567580052 
897	-2.42851987588485 
898	-1.95293076435132 
899	-2.31041177762214 
900	-2.13612478104829 
901	-2.78417526518993 
902	-3.75580846522418 
903	-3.65159811616059 
904	-1.47448156067624 
905	-0.508905432825342 
906	-2.06046000938592 
907	-1.33182631666733 
908	-1.36483814039749 
909	-2.47559324400665 
910	-3.44516203296732 
911	-3.72977888539523 
912	-3.90819374826026 
913	-4.00444001347929 
914	-1.67056780640769 
915	-0.273611607907598 
916	-0.525072722544477 
917	-1.32124144176804 
918	-2.91984380046578 
919	-4.02123790042566 
920	-3.80803274409164 
921	-3.607544180239 
922	-2.15794540161207 
923	-0.74468748741664 
924	-2.25543965740837 
925	-2.49600109394659 
926	-2.64912171853694 
927	-3.61308405766316 
928	-2.01096951159887 
929	-0.919167032300099 
930	-1.47676307004029 
931	-3.18642476150019 
932	-3.1330010763207 
933	-2.61921229099516 
934	-2.89388136192499 
935	-2.3246089391121 
936	-1.89257831826143 
937	-2.07422387741072 
938	-2.89859010867941 
939	-3.2068370584068 
940	-2.63412942485217 
941	-1.60205190951639 
942	-2.24076430202493 
943	-2.82139686975195 
944	-3.10644092791431 
945	-3.68000156406951 
946	-2.83989643759068 
947	-2.08191321331903 
948	-2.18220878502098 
949	-0.558919098859156 
950	-1.19689525790293 
951	-2.88406797871053 
952	-2.08264655987294 
953	-3.14974546895205 
954	-3.5798626065891 
955	-2.12162908336485 
956	-1.94566549727523 
957	-1.76057519837469 
958	-1.51176843617739 
959	-1.60012107493682 
960	-2.45585728776046 
961	-2.94491272481622 
962	-2.41951518818998 
963	-1.13804461660799 
964	-0.699782871923483 
965	-1.12292246547062 
966	-0.819865621304043 
967	-2.99194527846043 
968	-6.22272730535942 
969	-5.88965876278826 
970	-2.27588190223278 
971	-0.730871867588985 
972	 1.97041314971438 
973	 3.50768791445666 
974	 3.91469634026271 
975	 4.38512129644003 
976	 3.64499769214612 
977	 7.3949850110924 
978	 6.00703658523667 
979	 2.30785814163251 
980	 2.29398850336126 
981	-2.10071664646854 
982	-1.5554358379642 
983	 2.36782754692989 
984	 3.45733970985606 
985	 5.31772567552396 
986	 5.46631172142504 
987	 3.06903256557057 
988	 2.53700090112577 
989	 2.29252452787891 
990	 1.26677045173332 
991	-0.285845943467159 
992	 3.96136155866322E-02 
993	 0.763050654077211 
994	 1.57195924378846 
995	 4.07229108827092 
996	 3.88800149618091 
997	 4.01971933530925 
998	 3.03475402984699 
999	-0.369986228077233 
1000	-1.30137123170005 
1001	-2.29938387483617 
1002	-1.11779157535229 
1003	 0.261501468609719 
1004	-1.29712380986571 
1005	-0.813101391048506 
1006	-0.715719095092307 
1007	-1.5205920616276 
1008	-2.22718108231693 
1009	 0.238148003784259 
1010	 3.45767202692061E-02 
1011	-2.62380915281062 
1012	-1.0616593000168 
1013	 1.25610511251344 
1014	 0.613773621266829 
1015	 1.52907676233952 
1016	 3.59581856615019 
1017	 4.73508590112921 
1018	 6.9080359066818 
1019	 6.99596234267264 
1020	 4.00224339923619 
1021	-0.474782527559129 
1022	-4.03994198459131 
1023	-4.56977437223175 
1024	-2.76780052170987 
1025	 0.280464859447741 
1026	 5.59856654703919 
1027	 7.66285535409345 
1028	 6.53601062153068 
1029	 6.6947253628042 
1030	 4.05452350670111 
1031	 3.91995947143398 
1032	 4.75703066614766 
1033	 3.60239541939926 
1034	 2.03936280884377 
1035	-0.740478414778106 
1036	-3.40734714289281 
1037	-6.13917347653066 
1038	-6.82218151978126 
1039	-4.8382881384721 
1040	-3.95565100332643 
1041	-2.13319408856778 
1042	-1.40638645191478 
1043	-0.683982710157627 
1044	-2.34076800487265 
1045	-3.99393106719358 
1046	-3.2697601172315 
1047	-4.30960542526832 
1048	-4.85745935084362 
1049	-3.80598341783138 
1050	-3.64481911080663 
1051	-2.6265120334529 
1052	-2.60402804873152 
1053	-5.67058043082336 
1054	-7.31910169212014 
1055	-7.46146546532129 
1056	-6.91005312358675 
1057	-5.47243656881443 
1058	-0.955666814897911 
1059	 0.553629102294745 
1060	 0.770019684743813 
1061	 2.24398692974923 
1062	 3.19336658811949 
1063	 4.91405725909937 
1064	 7.93557662708253 
1065	 8.70971149035605 
1066	 9.21361692451332 
1067	 9.18353205844141 
1068	 8.5334701627833 
1069	 8.11902231388874 
1070	 6.32457974248005 
1071	 4.12036546560761 
1072	 0.478312159085782 
1073	-3.02512303790598 
1074	-3.87645089003408 
1075	-2.57244189638397 
1076	-2.28540670234105 
1077	-0.102073467381808 
1078	 0.746007152108303 
1079	-1.13197460062658 
1080	-0.850024292706092 
1081	 2.7104208500801 
1082	 3.54613772443555 
1083	 3.32665055577865 
1084	 3.3823667170293 
1085	 3.81237559538995 
1086	 1.08549357869369 
1087	-0.338710899504597 
1088	 2.0945192415751 
1089	 0.468008248718443 
1090	-0.273645597077982 
1091	-1.40235710262207 
1092	-4.96114581992302 
1093	-4.86681800511449 
1094	-2.06410978554956 
1095	-0.670643366657043 
1096	 2.97141421034504 
1097	 4.22346128111107 
1098	 2.81941229444088 
1099	 2.62028033939309 
1100	 3.39685573490764 
1101	 3.0654658213002 
1102	 0.532072519353454 
1103	 0.750226756528508 
1104	 3.35963597963954 
1105	 2.63488282137044 
1106	 2.89398126147238 
1107	 4.58383210952574 
1108	 2.1697632271854 
1109	-0.723768397433632 
1110	-1.28346661744341 
1111	 0.177510675144621 
1112	-0.341355047209411 
1113	 5.35579057874708E-02 
1114	-1.33548351908112 
1115	-5.84171396792738 
1116	-7.21151850772187 
1117	-7.64418637218236 
1118	-8.12309813961808 
1119	-7.62160925681079 
1120	-6.5592161765814 
1121	-5.23945548092672 
1122	-3.93453505582946 
1123	-0.128560445611456 
1124	 1.18029154447006 
1125	 1.2605948647829 
1126	-0.355935589997239 
1127	-0.418866530594511 
1128	-1.34907428783247 
1129	-1.32408934358962 
1130	 0.128625262231094 
1131	 0.431061423845614 
1132	-0.297775239523153 
1133	 0.262756606225116 
1134	 2.07659956738413 
1135	 2.08138815283533 
1136	 1.11107744834781 
1137	 1.42819191254579 
1138	 1.77578113628386 
1139	 1.39262668723694 
1140	 1.64340732057308 
1141	 1.75770555847941 
1142	 0.612958877613899 
1143	-0.134842363822708 
1144	-0.799497470818005 
1145	-0.381231599696007 
1146	 0.160207172672799 
1147	 1.03997790224634 
1148	 2.58539815844122 
1149	 6.61612923033984 
1150	 6.79162388171709 
1151	 5.46432700373404 
1152	 4.34111408943628 
1153	 1.26082105548032 
1154	-0.232446073369965 
1155	-0.803252983610323 
1156	-2.07491442630891 
1157	-3.32245317938715 
1158	-5.16990609482683 
1159	-8.91837833388455 
1160	-9.72180938868778 
1161	-10.0166949419805 
1162	-8.84730431120762 
1163	-3.22032676872668 
1164	-0.932788946481894 
1165	 0.020658755855164 
1166	 1.37323486811225 
1167	 2.71851696206631 
1168	 1.94271295526569 
1169	 0.382524834954933 
1170	-0.980235696851399 
1171	-3.24618693425825 
1172	-8.66123353197284 
1173	-9.84158762303489 
1174	-9.43130452322472 
1175	-8.49788371053035 
1176	-5.39421934611237 
1177	-4.04349879103106 
1178	-2.40736555034404 
1179	-1.50966740358405 
1180	-1.75261343199746 
1181	-0.775198908489625 
1182	 0.787521379723166 
1183	 1.61487004766543 
1184	 3.11425032855846 
1185	 3.27098879940126 
1186	 1.25024752582618 
1187	 0.807473593539373 
1188	 1.24531438571646 
1189	 0.921279007426995 
1190	 1.04686515615599 
1191	 1.13915072276399 
1192	-0.487817261338072 
1193	-3.76052198038195 
1194	-5.3419046411107 
1195	-5.60327501200714 
1196	-4.58613524423631 
1197	-1.17746872616655 
1198	 0.93729537292354 
1199	 4.64619125076297 
1200	 5.35663465826559 
1201	 3.70522690011575 
1202	 3.94505533977451 
1203	 3.4707846789733 
1204	 3.32361041918887 
1205	 5.510574028297 
1206	 5.16727759435713 
1207	 1.80191874816635 
1208	 0.708430030123896 
1209	-0.351077461406533 
1210	-0.655625902372141 
1211	 0.67156735883962 
1212	 1.54473879650362 
1213	 2.60612357557179 
1214	 3.00172438994466 
1215	 1.42363375092013 
1216	 2.05119413854007 
1217	 3.43722019422823 
1218	 4.31137923020575 
1219	 4.37293676109404 
1220	 4.71430983449466 
1221	 3.26528614185181 
1222	-2.74882907781363 
1223	-3.82407518713653 
1224	-3.01286117088312 
1225	-2.19870207622215 
1226	 0.833104026257721 
1227	 3.02051956060887 
1228	 6.15669901312493 
1229	 6.99795067182759 
1230	 7.77749555242858 
1231	 7.34409353149946 
1232	 3.73882078940082 
1233	 1.12464157014482 
1234	-3.17321650622859 
1235	-5.10294979930708 
1236	-6.90704836921417 
1237	-5.09972041566054 
1238	-1.64791182640956 
1239	 2.08229407574519 
1240	 5.95528582401385 
1241	 6.35858174737749 
1242	 2.94369081797724 
1243	 0.984599832888968 
1244	-1.52653444796245 
1245	-3.94991916922699 
1246	-2.90949540889514 
1247	-1.43054309772549 
1248	-0.839376199791746 
1249	 1.83206059988785 
1250	 3.09564644764145 
1251	 3.84125284069845 
1252	 3.56858843135347 
1253	 2.2411447022525 
1254	 1.77502970913786 
1255	-0.086403006182249 
1256	-0.192517412197795 
1257	 1.61672047221068 
1258	 2.14584942341838 
1259	 4.97115891320232 
1260	 5.04671750086277 
1261	 2.37917162999545 
1262	 0.011069976018392 
1263	 0.626069456208992 
1264	 2.30344233971756 
1265	 6.47192967532313 
1266	 8.77931864696031 
1267	 8.43355530127601 
1268	 5.27699029596578 
1269	 2.53410056756638 
1270	 2.03413457182187 
1271	 2.46717232481633 
1272	 3.49961234948342 
1273	 4.78855483685154 
1274	 5.76957373724426 
1275	 6.04721876221779 
1276	 5.31225785667111 
1277	 2.86920451971974 
1278	 0.584733562113837 
1279	-0.509080210105888 
1280	-1.16318720158663 
1281	-1.37868157827155 
1282	-4.48530975836653E-02 
1283	 0.916176030486229 
1284	 2.36721341786632 
1285	 0.882235728836608 
1286	-5.02905415148353 
1287	-5.25566122996672 
1288	-4.5459471531694 
1289	-1.01205179908619 
1290	 2.62805797848887 
1291	 8.81859928571488 
1292	 8.19737464474629 
1293	 4.96005896595452 
1294	 5.50611991831747 
1295	 4.75978188727097 
1296	 4.94677069194596 
1297	 4.71858690426835 
1298	 2.77694326915279 
1299	 0.457091831078448 
1300	-3.34748088951237 
1301	-6.07705376069158 
1302	-5.38722578549851 
1303	-3.79808570734839 
1304	-3.6238766542368 
1305	-2.29205259842958 
1306	-1.94215364273331 
1307	-4.14794577897971 
1308	-4.9431874246375 
1309	-5.07588683680872 
1310	-4.64739511234147 
1311	-1.36183255299498 
1312	 0.387810232365592 
1313	 2.88154317108528 
1314	 3.92950359887566 
1315	 4.44890276665543 
1316	 2.9451447099815 
1317	-0.528034637060732 
1318	-1.3336073443851 
1319	-2.31917282251344 
1320	-4.33628127889903 
1321	-2.52589498106423 
1322	-3.46968163675186 
1323	-4.47828898960783 
1324	-3.82934528331818 
1325	-6.59560180107585 
1326	-5.38032025883656 
1327	-1.74770160189574 
1328	-0.462677613230961 
1329	 2.12796679273936 
1330	 5.26475851467597 
1331	 5.90004298760522 
1332	 3.51992600530919 
1333	 1.58972943005048 
1334	-0.820964838990098 
1335	-3.66748928746023 
1336	-4.13300111176838 
1337	-1.5193611120208 
1338	 1.6786884845352 
1339	 2.95788042928824 
1340	 4.14938706046442 
1341	 2.26643947891263 
1342	-0.244901130166708 
1343	 0.74430840461408 
1344	 0.643150503577657 
1345	 0.434960919970105 
1346	 1.12211030329646 
1347	 0.925803381813469 
1348	-0.801202446915232 
1349	-1.10954343323861 
1350	-0.169057846569293 
1351	-0.489083409958342 
1352	-1.98336638664574 
1353	-2.28420816196382 
1354	-1.91825909449056 
1355	-4.11220294383722 
1356	-3.13528625057092 
1357	-0.61320301759899 
1358	-0.720323320085711 
1359	 1.90991000005642 
1360	 4.24942025019823 
1361	 3.50642924609705 
1362	 3.70533940677288 
1363	 5.54659030015298 
1364	 5.15872006900038 
1365	 4.30206643722501 
1366	 4.42079967546867 
1367	 3.81192730418323 
1368	 3.82473621429301 
1369	 2.33313276957484 
1370	 1.06339542941085 
1371	-1.55041759438179 
1372	-7.35429127190714 
1373	-7.56205030471269 
1374	-6.19995829023919 
1375	-6.05911713161715 
1376	-5.1543211854141 
1377	-5.63062077844533 
1378	-5.90601810510481 
1379	-4.74394981696391 
1380	-0.782421532631478 
1381	 1.50201951096192 
1382	 2.66164945454232 
1383	 2.4488963937891 
1384	-0.213535145150784 
1385	 1.33637352203651 
1386	 2.32949626568548 
1387	 1.72631413566814 
1388	 3.30925139322203 
1389	 3.29198161868428 
1390	 3.08558778598993 
1391	 2.79379574239175 
1392	 2.70985735874147 
1393	 1.88725587952761 
1394	 1.45419415183582 
1395	 0.737825965141426 
1396	 2.68348003513553 
1397	 3.72170465471657 
1398	 4.8388782639224 
1399	 5.91339980645509 
1400	 5.58282001210887 
1401	 6.08844963781534 
1402	 5.8325849331505 
1403	 6.52277277810971 
1404	 7.90559697450857 
1405	 7.77638585261266 
1406	 8.3499161778248 
1407	 5.9298697149286 
1408	 3.39599866020756 
1409	 2.43276099169216 
1410	-0.407504655116002 
1411	-0.136556365572485 
1412	 1.37508704729033 
1413	 0.590202836931196 
1414	-2.12769155947104 
1415	-3.37882044857933 
1416	-4.12527914745449 
1417	-6.51226957481943 
1418	-5.60949285690958 
1419	-3.7233062993669 
1420	-3.07733913929118 
1421	-0.733991331834629 
1422	 0.981063000985248 
1423	-0.263873028998 
1424	-2.940962348393 
1425	-5.83917549916991 
1426	-7.53277459721214 
1427	-9.21188067902271 
1428	-7.96315148337713 
1429	-4.60911336574417 
1430	-2.24905719270654 
1431	 2.15572456396903 
1432	 3.94490666517129 
1433	 2.10799938292887 
1434	 0.313045416210511 
1435	-3.00286230349188 
1436	-3.7692679112865 
1437	-3.13775877657139 
1438	-3.50758972174812 
1439	-1.54559728900535 
1440	-3.5995120144632 
1441	-5.48570310710531 
1442	-5.71089369874687 
1443	-5.56781240100368 
1444	-1.186842021892 
1445	 0.394856505449659 
1446	 1.21369403242072 
1447	 3.06099766486761 
1448	 3.66476492246459 
1449	 2.95324119813446 
1450	 3.77830487609325 
1451	 2.53331184338507 
1452	-2.20898385880018 
1453	-3.68664074516067 
1454	-1.56967481302863 
1455	 0.1519956616873 
1456	 3.52637759845802 
1457	 6.30083604898349 
1458	 5.68732162470409 
1459	 3.22719133959824 
1460	 1.38921284498719 
1461	-2.48105780635288 
1462	-6.8812159749645 
1463	-7.14764657233337 
1464	-9.61503685206961 
1465	-11.3289986653752 
1466	-8.92305366558712 
1467	-9.85172959460245 
1468	-8.76083296797255 
1469	-5.89183720628298 
